batch,replica_first,samples,field_sha256,translation_sha256,conjugacy_max_abs,C113_plus_re,C113_plus_im,C113_minus_re,C113_minus_im,C122_plus_re,C122_plus_im,C122_minus_re,C122_minus_im,C244_plus_re,C244_plus_im,C244_minus_re,C244_minus_im,C334_plus_re,C334_plus_im,C334_minus_re,C334_minus_im,C111_plus_re,C111_plus_im,C111_minus_re,C111_minus_im,C112_plus_re,C112_plus_im,C112_minus_re,C112_minus_im
21,880000,10000,3035ca510751e2281c65ad26178ba444f0961439b0da627adff0ea1e062ca6ab,04d9d8a98c4fa7fe4b6030192b640398b8896cc29e857bacadc1ddc568f6a18b,1.8214596497756474e-17,-0.02588854381999834,-0.015216904260722437,-0.008000000000000009,-0.00940456403667957,0.05119349550499538,-0.007608452130361246,0.020944271909999153,-0.015216904260722471,-0.02588854381999834,0.015216904260722471,-0.008000000000000004,0.009404564036679573,0.051193495504995384,0.007608452130361204,0.020944271909999167,0.015216904260722447,0.009888543819998326,0.005812340224042877,-0.028000000000000004,-0.021715298185380566,0.004360679774997901,-0.011200675942997897,0.004360679774997891,-0.02282535639108369
22,890000,10000,535d71b36581824465c6f3349874d7f987999a1af99b2b756468b66720f6d361,02abcf4bac0606a83c7a4cb807d2d9e78bdd64c4d2202128632d695a43a50d11,1.7690777709386487e-17,-0.052944271909999174,-0.05505527681884691,-0.004944271909999187,-0.06086761704288984,-0.01294427190999916,-0.030433808521444908,0.000583592135001264,-0.007608452130361225,-0.05294427190999913,0.05505527681884697,-0.004944271909999137,0.06086761704288983,-0.012944271909999153,0.030433808521444925,0.0005835921350012671,0.007608452130361233,-0.007416407864998744,-0.019233132578446995,0.0005835921350012679,0.0017961119063183424,0.030472135954999594,-0.0011100582057031088,-0.013888543819998315,-0.006498393924658117
23,900000,10000,84f05ae01ba188f4965b372a83ea6d693bfd599d6cb613eba54a7fdeebea78b4,636bd1cb43903a6c9de3775f73339e0a52a550ca1081572a64e20843c375c4ec,1.8683543625880677e-17,0.004944271909999147,-0.015216904260722464,-0.011416407864998729,0.019919186279062247,0.010472135954999568,-0.02863769661512658,0.02777708763999663,-0.015216904260722468,0.004944271909999154,0.015216904260722454,-0.01141640786499876,-0.01991918627906224,0.010472135954999576,0.02863769661512657,0.02777708763999663,0.015216904260722454,0.01047213595499959,0.03582214424039996,0.000944271909999155,-0.018123074372743898,-0.00952786404500039,0.06334978264982341,-0.033527864045000424,-0.048132878389100936
24,910000,10000,67c7ad2dcb8335218103e6762dc3a06a4947c1c7115024fe72933c9bc5f658c6,34646b5073f154f68d44a18950e1852d52f766d159ea437903312786440256f1,1.4304896245381992e-17,0.003055728090000832,-0.01521690426072246,0.00858359213500127,0.0017961119063183342,-0.016944271909999156,0.0159029579613377,-0.0403606797749979,-0.010514622242382666,0.003055728090000846,0.015216904260722449,0.008583592135001265,-0.0017961119063183446,-0.016944271909999177,-0.01590295796133771,-0.04036067977499791,0.010514622242382686,0.016721359549995797,-0.009404564036679573,0.015416407864998724,-0.06266372894920816,0.032,0.015216904260722442,-0.04036067977499792,-0.019919186279062227
25,920000,10000,2e52527312b7ecc5eebd6b879367094598ed72630f451796fe91116a88515748,1fa0a6393c1e67e5895d3d39be178f32586ffbd201a2ce7577fd9daa21b628c4,1.4846841437362876e-17,-0.04988854381999831,0.04924293659480407,0.030472135954999598,0.03513609053978467,0.040360679774997944,0.0655698990612296,0.004944271909999161,0.01521690426072246,-0.049888543819998334,-0.04924293659480403,0.03047213595499957,-0.03513609053978472,0.04036067977499787,-0.06556989906122962,0.004944271909999149,-0.015216904260722463,0.04036067977499792,0.03291597412837847,-0.0308328157299975,-0.021029244484765328,-0.04988854381999831,0.018809128073359153,-0.0018885438199983048,0.03983837255812448
26,930000,10000,32d633f0ef5e44409739818bae202a294048d06b5d6b1f94b9d5918e8617eef0,732e5ef4c84d74b70b7165df41d1efa6b78232245aabf3c079e23ce0f6a4d987,1.0152208857194486e-17,-0.009527864045000427,-0.019919186279062247,-2.6020852139652106e-18,0.01521690426072245,-0.0005835921350012558,0.02282535639108368,0.012360679774997893,0.03222992042776325,-0.009527864045000417,0.019919186279062244,-1.3010426069826053e-17,-0.015216904260722464,-0.0005835921350012749,-0.02282535639108369,0.012360679774997888,-0.032229920427763264,-0.027416407864998753,-0.019919186279062244,-0.025527864045000407,0.004702282018339788,-0.03294427190999917,-0.036932202446103034,-0.004721359549995797,0.02171529818538058
27,940000,10000,8da5b8779053aa9308156e4adf121e326f2da844ba783decf68189b81cebc5d7,2405883217a11d0db0792ca88729d0cabb4bfac7cfc81f5417fe192962382759,1.3548623466035522e-17,0.016000000000000004,0.005812340224042894,0.006472135954999576,-0.0011100582057031018,0.030472135954999587,0.0351360905397847,0.017527864045000417,-0.01991918627906224,0.016,-0.005812340224042892,0.0064721359549995815,0.0011100582057030984,0.03047213595499958,-0.03513609053978471,0.01752786404500043,0.019919186279062237,0.02152786404500042,-0.0017961119063183498,0.00858359213500128,0.03222992042776326,0.02494427190999915,-0.04052442625873974,-0.024583592135001255,0.02282535639108369
28,950000,10000,7f073c436591e7e353cc6732d24b8a51168678e8eec0d8901a823aa273174905,6718db35d5264ca12dfb7d2f5639583ae75ace4b484103a78c7ac9c3144da6d2,2.023017827855918e-17,0.024360679774997895,0.004702282018339779,-0.04319349550499539,-0.007608452130361215,0.035416407864998736,-0.0047022820183398135,-0.012944271909999144,0.0022201164114061976,0.02436067977499791,-0.004702282018339802,-0.04319349550499538,0.007608452130361247,0.035416407864998736,0.004702282018339756,-0.012944271909999156,-0.0022201164114061967,0.0009442719099991472,0.006498393924658124,-0.0005835921350012593,0.001796111906318341,-0.027999999999999997,-0.002906170112021436,-0.07294427190999914,0.031119862222060184
29,960000,10000,5f9ee8c6efcbc6369b6181250e2764ac0e8ec3aa13771c1a8638c8ad59278122,c43d0ebbe7902cad60e2b061dcdd7ccd5dd4ace535f03c162191a631c31223b5,1.4846841437362876e-17,0.009888543819998328,0.015216904260722457,0.014472135954999577,-0.010514622242382686,0.009888543819998302,-0.06445984085552653,0.020000000000000004,0.01231073414870101,0.009888543819998308,-0.01521690426072246,0.01447213595499958,0.010514622242382674,0.009888543819998336,0.06445984085552649,0.02,-0.012310734148701026,-0.022472135954999597,-0.057537442425780516,-0.0034164078649987425,-0.01410684605501935,0.003055728090000852,0.024621468297402024,0.014472135954999608,0.05975755883718673
30,970000,10000,ec6bcb5a1981811dc48bf0c4fa258b128ec1c0c19107c772fec7ee101adc8a24,e9549ae65b084c1c4af98475cbe01c30bbd91de067341cb830b5938b8bb7644d,1.6457031883953286e-17,-0.006472135954999573,0.029323750315741814,-0.036944271909999174,-0.017437020672128656,-0.017527864045000424,-0.010514622242382667,-0.004583592135001279,-0.05394521861314386,-0.006472135954999585,-0.029323750315741817,-0.036944271909999146,0.017437020672128673,-0.01752786404500042,0.010514622242382678,-0.004583592135001249,0.053945218613143844,0.01694427190999917,0.027527638409423464,-0.008000000000000009,-0.005812340224042897,0.025888543819998312,-0.024621468297402044,-0.007999999999999985,0.043430596370761174
