batch,replica_first,samples,conjugacy_max_abs,C113_plus_re,C113_plus_im,C113_minus_re,C113_minus_im,C122_plus_re,C122_plus_im,C122_minus_re,C122_minus_im,C244_plus_re,C244_plus_im,C244_minus_re,C244_minus_im,C334_plus_re,C334_plus_im,C334_minus_re,C334_minus_im,C111_plus_re,C111_plus_im,C111_minus_re,C111_minus_im,C112_plus_re,C112_plus_im,C112_minus_re,C112_minus_im,field_sha256,translation_sha256
80,800000,10000,2.48374603233007e-17,-0.09060990336999411,0.005812340224042926,-0.03199999999999999,0.0022201164114062175,0.017527864045000452,0.016326962466425544,-0.011999999999999985,0.023935414596786796,-0.09060990336999411,-0.0058123402240428486,-0.03200000000000002,-0.002220116411406195,0.017527864045000396,-0.016326962466425562,-0.012000000000000007,-0.02393541459678677,0.029888543819998333,0.04274454267014593,-0.024360679774997927,-0.035136090539784684,0.0030557280900008546,0.01299678784931625,0.016944271909999156,0.01231073414870101,48ae018596e5915479d9bbfca9ba233222a0ab251c6058d13969ef711d480023,1e92d61ed740f5ece2c36f6f604c85ea4a1c3dbb2481f3409615c57c4b79fe80
81,810000,10000,2.359479019930958e-17,-0.03941640786499873,0.03804226065180617,-0.012944271909999158,0.005812340224042894,0.00741640786499872,-0.04163448446444283,-0.004000000000000005,-0.002906170112021442,-0.03941640786499875,-0.038042260651806124,-0.012944271909999161,-0.005812340224042879,0.007416407864998751,0.041634484464442824,-0.003999999999999995,0.002906170112021442,-0.0215278640450004,0.04744682468848574,0.01941640786499873,-0.01991918627906225,0.009527864045000424,0.004702282018339784,0.004944271909999163,0.015216904260722459,ccac62c3643bb9a37e0b80656ddab5ad6c3f5232e4a3b6f2b93c246f011e1825,d76397f482c3fca279a418cc7672fe76c3fa83cb38e9ad6c65fffa6d498ce6f7
82,820000,10000,1.8440363494407353e-17,-0.01541640786499875,-0.017013016167040776,0.033304951684997045,-0.020605239979677496,0.034832815729997496,0.01812307437274389,-0.0024721359549995897,-0.017013016167040793,-0.01541640786499873,0.017013016167040814,0.03330495168499706,0.020605239979677482,0.03483281572999748,-0.018123074372743915,-0.00247213595499957,0.017013016167040797,0.03141640786499874,-0.011200675942997933,0.024360679774997892,-0.02351141009169892,-0.0141114561800017,-0.04565071278216736,0.06224922359499622,-0.0228253563910837,1791ec6136342ff30c35a2a8ea2d230a435b70b75f177125db42af06d0e6d11e,a7a52278c74991d65b48ed5f278222db54daffb5f19d995aed284d1f0dcef305
83,830000,10000,1.514782153580212e-17,-0.017527864045000438,-0.03291597412837849,0.020000000000000004,0.008718510336064324,-0.08013776741499457,-0.06266372894920816,0.022111456180001703,0.026841584708808226,-0.0175278640450004,0.03291597412837852,0.02000000000000001,-0.00871851033606434,-0.08013776741499451,0.0626637289492082,0.02211145618000169,-0.026841584708808246,-0.012000000000000002,-0.021715298185380573,-0.0013049516849970352,0.038042260651806145,0.01694427190999918,0.042744542670145914,-0.041304951684997065,-0.013420792354404099,e79e4c185b973fa661ac0cb14289d9a036d0793e4bfd48d9236639f60293a673,814fd9b718f9008a70086660cb8b7a7d33fa542f19af6c150d0483f93330b092
84,840000,10000,1.4846841437362876e-17,0.02741640786499876,-0.004702282018339794,0.03541640786499876,-0.0047022820183398,0.036360679774997906,0.022825356391083677,-0.002472135954999571,0.013420792354404115,0.027416407864998722,0.004702282018339783,0.03541640786499874,0.004702282018339778,0.036360679774997906,-0.02282535639108371,-0.002472135954999583,-0.013420792354404115,0.03847213595499957,-0.053945218613143865,0.010695048315002956,0.01991918627906223,-0.004944271909999157,0.03624614874548781,-0.013527864045000426,-0.005388335718955019,a5c64447184dacdecc7a0a9033a65995d6b82f5f69d5d4cd6baa8b540231c812,ac378eef23016a7ad7c676b9e90206041a83b1f26b29529edc4fe8d83eae18fa
85,850000,10000,1.6365348541700844e-17,-0.0005835921350012571,0.013420792354404115,0.013527864045000426,0.005388335718955015,0.05388854381999832,-0.002906170112021463,-0.008583592135001268,-0.011200675942997907,-0.0005835921350012692,-0.013420792354404128,0.01352786404500042,-0.005388335718955034,0.05388854381999832,0.0029061701120214178,-0.008583592135001254,0.01120067594299792,-0.010832815729997475,0.018123074372743908,-0.015416407864998746,-0.03804226065180614,-0.0005835921350012727,-0.0510390485011224,0.04036067977499791,0.004702282018339758,78a5501af20831861ffe01f86dcaee3f3035b9f57d1cc1ef1d28b4c1b50a21eb,9044498e39e4f57bdae0e6072951fc9fd8c30f61983d49745607da03bbcf5223
86,860000,10000,1.474514954580286e-17,-0.03483281572999749,-0.006498393924658114,0.02094427190999915,-1.6479873021779667e-17,-0.04247213595499959,-0.0017961119063183168,0.02988854381999833,0.012310734148701003,-0.03483281572999747,0.006498393924658138,0.02094427190999916,-1.3877787807814457e-17,-0.042472135954999574,0.0017961119063183615,0.029888543819998302,-0.012310734148701022,0.0009442719099991351,-0.042744542670145935,-0.036944271909999146,0.052835160407440754,0.0009442719099991685,0.03693220244610304,-0.002472135954999592,0.00538833571895503,fb211c6e5b499240e5ef4cc1e57d2a31185198ae78c1375dae2bded655167ac5,bb9fc6b30e26d66b8aa4325f852cce98b6054ab2da9b97f3a73ae0878005d463
87,870000,10000,1.474514954580286e-17,0.012944271909999156,-0.005812340224042888,0.03258359213500127,0.013420792354404106,0.02188854381999831,-0.021715298185380587,0.004944271909999167,0.009404564036679575,0.012944271909999156,0.005812340224042879,0.03258359213500127,-0.013420792354404132,0.02188854381999833,0.02171529818538058,0.0049442719099991525,-0.009404564036679565,-0.0015278640450004147,0.014106846055019356,-0.016360679774997885,0.023511410091698937,0.030832815729997475,-0.024621468297402034,0.06283281572999747,-0.0398383725581245,04bf7b721d46e67cbc2c5146de316e471ef0f18880f60595317b0f366ed0d8fa,8b43e919dbe60026e8c30d375f9f4dbd84711b4f1250c28059b8305a61e81e7f
88,880000,10000,1.8214596497756474e-17,-0.02588854381999834,-0.015216904260722437,-0.008000000000000009,-0.00940456403667957,0.05119349550499538,-0.007608452130361246,0.020944271909999153,-0.015216904260722471,-0.02588854381999834,0.015216904260722471,-0.008000000000000004,0.009404564036679573,0.051193495504995384,0.007608452130361204,0.020944271909999167,0.015216904260722447,0.009888543819998326,0.005812340224042877,-0.028000000000000004,-0.021715298185380566,0.004360679774997901,-0.011200675942997897,0.004360679774997891,-0.02282535639108369,3035ca510751e2281c65ad26178ba444f0961439b0da627adff0ea1e062ca6ab,04d9d8a98c4fa7fe4b6030192b640398b8896cc29e857bacadc1ddc568f6a18b
89,890000,10000,1.7690777709386487e-17,-0.052944271909999174,-0.05505527681884691,-0.004944271909999187,-0.06086761704288984,-0.01294427190999916,-0.030433808521444908,0.000583592135001264,-0.007608452130361225,-0.05294427190999913,0.05505527681884697,-0.004944271909999137,0.06086761704288983,-0.012944271909999153,0.030433808521444925,0.0005835921350012671,0.007608452130361233,-0.007416407864998744,-0.019233132578446995,0.0005835921350012679,0.0017961119063183424,0.030472135954999594,-0.0011100582057031088,-0.013888543819998315,-0.006498393924658117,535d71b36581824465c6f3349874d7f987999a1af99b2b756468b66720f6d361,02abcf4bac0606a83c7a4cb807d2d9e78bdd64c4d2202128632d695a43a50d11
90,900000,10000,1.8683543625880677e-17,0.004944271909999147,-0.015216904260722464,-0.011416407864998729,0.019919186279062247,0.010472135954999568,-0.02863769661512658,0.02777708763999663,-0.015216904260722468,0.004944271909999154,0.015216904260722454,-0.01141640786499876,-0.01991918627906224,0.010472135954999576,0.02863769661512657,0.02777708763999663,0.015216904260722454,0.01047213595499959,0.03582214424039996,0.000944271909999155,-0.018123074372743898,-0.00952786404500039,0.06334978264982341,-0.033527864045000424,-0.048132878389100936,84f05ae01ba188f4965b372a83ea6d693bfd599d6cb613eba54a7fdeebea78b4,636bd1cb43903a6c9de3775f73339e0a52a550ca1081572a64e20843c375c4ec
91,910000,10000,1.4304896245381992e-17,0.003055728090000832,-0.01521690426072246,0.00858359213500127,0.0017961119063183342,-0.016944271909999156,0.0159029579613377,-0.0403606797749979,-0.010514622242382666,0.003055728090000846,0.015216904260722449,0.008583592135001265,-0.0017961119063183446,-0.016944271909999177,-0.01590295796133771,-0.04036067977499791,0.010514622242382686,0.016721359549995797,-0.009404564036679573,0.015416407864998724,-0.06266372894920816,0.032,0.015216904260722442,-0.04036067977499792,-0.019919186279062227,67c7ad2dcb8335218103e6762dc3a06a4947c1c7115024fe72933c9bc5f658c6,34646b5073f154f68d44a18950e1852d52f766d159ea437903312786440256f1
92,920000,10000,1.4846841437362876e-17,-0.04988854381999831,0.04924293659480407,0.030472135954999598,0.03513609053978467,0.040360679774997944,0.0655698990612296,0.004944271909999161,0.01521690426072246,-0.049888543819998334,-0.04924293659480403,0.03047213595499957,-0.03513609053978472,0.04036067977499787,-0.06556989906122962,0.004944271909999149,-0.015216904260722463,0.04036067977499792,0.03291597412837847,-0.0308328157299975,-0.021029244484765328,-0.04988854381999831,0.018809128073359153,-0.0018885438199983048,0.03983837255812448,2e52527312b7ecc5eebd6b879367094598ed72630f451796fe91116a88515748,1fa0a6393c1e67e5895d3d39be178f32586ffbd201a2ce7577fd9daa21b628c4
93,930000,10000,1.0152208857194486e-17,-0.009527864045000427,-0.019919186279062247,-2.6020852139652106e-18,0.01521690426072245,-0.0005835921350012558,0.02282535639108368,0.012360679774997893,0.03222992042776325,-0.009527864045000417,0.019919186279062244,-1.3010426069826053e-17,-0.015216904260722464,-0.0005835921350012749,-0.02282535639108369,0.012360679774997888,-0.032229920427763264,-0.027416407864998753,-0.019919186279062244,-0.025527864045000407,0.004702282018339788,-0.03294427190999917,-0.036932202446103034,-0.004721359549995797,0.02171529818538058,32d633f0ef5e44409739818bae202a294048d06b5d6b1f94b9d5918e8617eef0,732e5ef4c84d74b70b7165df41d1efa6b78232245aabf3c079e23ce0f6a4d987
94,940000,10000,1.3548623466035522e-17,0.016000000000000004,0.005812340224042894,0.006472135954999576,-0.0011100582057031018,0.030472135954999587,0.0351360905397847,0.017527864045000417,-0.01991918627906224,0.016,-0.005812340224042892,0.0064721359549995815,0.0011100582057030984,0.03047213595499958,-0.03513609053978471,0.01752786404500043,0.019919186279062237,0.02152786404500042,-0.0017961119063183498,0.00858359213500128,0.03222992042776326,0.02494427190999915,-0.04052442625873974,-0.024583592135001255,0.02282535639108369,8da5b8779053aa9308156e4adf121e326f2da844ba783decf68189b81cebc5d7,2405883217a11d0db0792ca88729d0cabb4bfac7cfc81f5417fe192962382759
95,950000,10000,2.023017827855918e-17,0.024360679774997895,0.004702282018339779,-0.04319349550499539,-0.007608452130361215,0.035416407864998736,-0.0047022820183398135,-0.012944271909999144,0.0022201164114061976,0.02436067977499791,-0.004702282018339802,-0.04319349550499538,0.007608452130361247,0.035416407864998736,0.004702282018339756,-0.012944271909999156,-0.0022201164114061967,0.0009442719099991472,0.006498393924658124,-0.0005835921350012593,0.001796111906318341,-0.027999999999999997,-0.002906170112021436,-0.07294427190999914,0.031119862222060184,7f073c436591e7e353cc6732d24b8a51168678e8eec0d8901a823aa273174905,6718db35d5264ca12dfb7d2f5639583ae75ace4b484103a78c7ac9c3144da6d2
96,960000,10000,1.4846841437362876e-17,0.009888543819998328,0.015216904260722457,0.014472135954999577,-0.010514622242382686,0.009888543819998302,-0.06445984085552653,0.020000000000000004,0.01231073414870101,0.009888543819998308,-0.01521690426072246,0.01447213595499958,0.010514622242382674,0.009888543819998336,0.06445984085552649,0.02,-0.012310734148701026,-0.022472135954999597,-0.057537442425780516,-0.0034164078649987425,-0.01410684605501935,0.003055728090000852,0.024621468297402024,0.014472135954999608,0.05975755883718673,5f9ee8c6efcbc6369b6181250e2764ac0e8ec3aa13771c1a8638c8ad59278122,c43d0ebbe7902cad60e2b061dcdd7ccd5dd4ace535f03c162191a631c31223b5
97,970000,10000,1.6457031883953286e-17,-0.006472135954999573,0.029323750315741814,-0.036944271909999174,-0.017437020672128656,-0.017527864045000424,-0.010514622242382667,-0.004583592135001279,-0.05394521861314386,-0.006472135954999585,-0.029323750315741817,-0.036944271909999146,0.017437020672128673,-0.01752786404500042,0.010514622242382678,-0.004583592135001249,0.053945218613143844,0.01694427190999917,0.027527638409423464,-0.008000000000000009,-0.005812340224042897,0.025888543819998312,-0.024621468297402044,-0.007999999999999985,0.043430596370761174,ec6bcb5a1981811dc48bf0c4fa258b128ec1c0c19107c772fec7ee101adc8a24,e9549ae65b084c1c4af98475cbe01c30bbd91de067341cb830b5938b8bb7644d
98,980000,10000,1.8440363494407353e-17,-0.045888543819998295,0.03693220244610307,0.030472135954999594,0.01991918627906223,0.0009442719099991624,-0.0064983939246581355,0.0015278640450004195,0.010514622242382686,-0.04588854381999834,-0.03693220244610301,0.030472135954999563,-0.01991918627906225,0.0009442719099991563,0.00649839392465813,0.0015278640450004178,-0.010514622242382681,-0.008000000000000004,-0.02102924448476535,-0.012944271909999163,-0.0035922238126366857,0.01199999999999999,-0.03333997863346636,-0.02741640786499875,-0.03513609053978469,c5a490075fc8d08fff06b3cdf43d8a6611f6fb3f9996b9baddb17822182aef45,4587b1ef1d6128371306ccb6acf671615729be979f4d4924f0b80270cba12788
99,990000,10000,1.3555562582222104e-17,-0.008583592135001261,-0.02282535639108368,-0.04000000000000003,-0.02462146829740202,-0.02988854381999832,0.0029061701120214655,-0.055777087639996635,0.021715298185380615,-0.00858359213500125,0.02282535639108369,-0.039999999999999994,0.02462146829740204,-0.029888543819998312,-0.0029061701120214273,-0.05577708763999664,-0.021715298185380538,-0.009888543819998319,0.00940456403667957,-0.003416407864998741,0.01051462224238267,0.0203606797749979,0.001796111906318336,1.734723475976807e-18,0.015216904260722475,793a29edc91fab892802a007d8801a230eb1ef74384f9bb85fcf50f3b184380e,d3aa7c08632115e5cfcb3ace9c9bb5141b836afdf0e6db68ad82bc9366cca026
