n,a,b,orientation,batch,samples,tau1,tau2,kind,ell_x,ell_y,count
85,7,6,second,8,10000,38,54,LINE,1,0,10
85,7,6,second,8,10000,38,55,LINE,0,1,4
85,7,6,second,8,10000,38,55,LINE,1,0,7
85,7,6,second,8,10000,38,56,LINE,0,1,2
85,7,6,second,8,10000,38,56,LINE,1,0,3
85,7,6,second,8,10000,38,56,LINE,1,1,1
85,7,6,second,8,10000,38,57,LINE,0,1,2
85,7,6,second,8,10000,38,57,LINE,1,0,5
85,7,6,second,8,10000,38,58,LINE,0,1,1
85,7,6,second,8,10000,38,58,LINE,1,0,6
85,7,6,second,8,10000,38,59,LINE,0,1,4
85,7,6,second,8,10000,38,59,LINE,1,0,3
85,7,6,second,8,10000,38,60,LINE,0,1,1
85,7,6,second,8,10000,38,60,LINE,1,0,1
85,7,6,second,8,10000,38,61,LINE,0,1,1
85,7,6,second,8,10000,38,63,LINE,1,0,2
85,7,6,second,8,10000,38,64,LINE,0,1,2
85,7,6,second,8,10000,38,65,LINE,0,1,1
85,7,6,second,8,10000,38,67,LINE,0,1,1
85,7,6,second,8,10000,38,67,LINE,1,0,1
85,7,6,second,8,10000,39,40,LINE,1,-1,1
85,7,6,second,8,10000,39,40,LINE,1,0,2
85,7,6,second,8,10000,39,41,LINE,0,1,1
85,7,6,second,8,10000,39,41,LINE,1,-1,1
85,7,6,second,8,10000,39,41,LINE,1,0,1
85,7,6,second,8,10000,39,42,LINE,0,1,2
85,7,6,second,8,10000,39,42,LINE,1,-1,1
85,7,6,second,8,10000,39,42,LINE,1,0,1
85,7,6,second,8,10000,39,43,LINE,0,1,2
85,7,6,second,8,10000,39,43,LINE,1,-1,1
85,7,6,second,8,10000,39,43,LINE,1,0,3
85,7,6,second,8,10000,39,44,LINE,0,1,6
85,7,6,second,8,10000,39,44,LINE,1,0,1
85,7,6,second,8,10000,39,44,LINE,1,1,1
85,7,6,second,8,10000,39,45,LINE,0,1,3
85,7,6,second,8,10000,39,45,LINE,1,-1,1
85,7,6,second,8,10000,39,45,LINE,1,0,5
85,7,6,second,8,10000,39,46,LINE,0,1,4
85,7,6,second,8,10000,39,47,LINE,0,1,4
85,7,6,second,8,10000,39,47,LINE,1,-1,1
85,7,6,second,8,10000,39,47,LINE,1,0,4
85,7,6,second,8,10000,39,48,LINE,0,1,5
85,7,6,second,8,10000,39,48,LINE,1,-1,1
85,7,6,second,8,10000,39,48,LINE,1,0,3
85,7,6,second,8,10000,39,48,LINE,1,1,1
85,7,6,second,8,10000,39,49,LINE,0,1,5
85,7,6,second,8,10000,39,49,LINE,1,0,3
85,7,6,second,8,10000,39,49,LINE,1,1,1
85,7,6,second,8,10000,39,50,LINE,0,1,7
85,7,6,second,8,10000,39,50,LINE,1,0,2
85,7,6,second,8,10000,39,51,LINE,0,1,4
85,7,6,second,8,10000,39,51,LINE,1,-1,1
85,7,6,second,8,10000,39,51,LINE,1,0,5
85,7,6,second,8,10000,39,52,LINE,0,1,2
85,7,6,second,8,10000,39,52,LINE,1,0,4
85,7,6,second,8,10000,39,53,LINE,0,1,7
85,7,6,second,8,10000,39,53,LINE,1,0,5
85,7,6,second,8,10000,39,54,LINE,0,1,7
85,7,6,second,8,10000,39,54,LINE,1,0,5
85,7,6,second,8,10000,39,55,LINE,0,1,5
85,7,6,second,8,10000,39,55,LINE,1,0,4
85,7,6,second,8,10000,39,56,LINE,0,1,3
85,7,6,second,8,10000,39,56,LINE,1,0,3
85,7,6,second,8,10000,39,57,LINE,0,1,6
85,7,6,second,8,10000,39,57,LINE,1,-1,1
85,7,6,second,8,10000,39,57,LINE,1,0,2
85,7,6,second,8,10000,39,58,LINE,0,1,3
85,7,6,second,8,10000,39,58,LINE,1,0,1
85,7,6,second,8,10000,39,59,LINE,0,1,2
85,7,6,second,8,10000,39,59,LINE,1,0,1
85,7,6,second,8,10000,39,60,LINE,0,1,1
85,7,6,second,8,10000,39,60,LINE,1,0,4
85,7,6,second,8,10000,39,61,LINE,0,1,5
85,7,6,second,8,10000,39,61,LINE,1,0,2
85,7,6,second,8,10000,39,62,LINE,0,1,2
85,7,6,second,8,10000,39,65,LINE,0,1,1
85,7,6,second,8,10000,39,68,LINE,1,0,1
85,7,6,second,8,10000,39,69,LINE,0,1,3
85,7,6,second,8,10000,39,70,LINE,0,1,1
85,7,6,second,8,10000,40,41,LINE,0,1,4
85,7,6,second,8,10000,40,42,LINE,0,1,1
85,7,6,second,8,10000,40,42,LINE,1,0,2
85,7,6,second,8,10000,40,42,LINE,1,1,2
85,7,6,second,8,10000,40,43,LINE,0,1,4
85,7,6,second,8,10000,40,43,LINE,1,0,4
85,7,6,second,8,10000,40,44,LINE,1,0,2
85,7,6,second,8,10000,40,45,LINE,0,1,7
85,7,6,second,8,10000,40,45,LINE,1,-1,1
85,7,6,second,8,10000,40,45,LINE,1,0,4
85,7,6,second,8,10000,40,46,LINE,0,1,11
85,7,6,second,8,10000,40,46,LINE,1,0,5
85,7,6,second,8,10000,40,47,LINE,0,1,5
85,7,6,second,8,10000,40,47,LINE,1,0,2
85,7,6,second,8,10000,40,47,LINE,1,1,2
85,7,6,second,8,10000,40,48,LINE,0,1,6
85,7,6,second,8,10000,40,48,LINE,1,0,8
85,7,6,second,8,10000,40,49,LINE,0,1,7
85,7,6,second,8,10000,40,49,LINE,1,-1,2
85,7,6,second,8,10000,40,49,LINE,1,0,10
85,7,6,second,8,10000,40,49,LINE,1,1,1
85,7,6,second,8,10000,40,50,LINE,0,1,7
85,7,6,second,8,10000,40,50,LINE,1,0,11
85,7,6,second,8,10000,40,51,LINE,0,1,8
85,7,6,second,8,10000,40,51,LINE,1,-1,1
85,7,6,second,8,10000,40,51,LINE,1,0,7
85,7,6,second,8,10000,40,51,LINE,1,1,2
85,7,6,second,8,10000,40,52,LINE,0,1,9
85,7,6,second,8,10000,40,52,LINE,1,0,5
85,7,6,second,8,10000,40,53,LINE,0,1,5
85,7,6,second,8,10000,40,53,LINE,1,-1,1
85,7,6,second,8,10000,40,53,LINE,1,0,7
85,7,6,second,8,10000,40,54,LINE,0,1,10
85,7,6,second,8,10000,40,54,LINE,1,0,5
85,7,6,second,8,10000,40,54,LINE,1,1,1
85,7,6,second,8,10000,40,55,LINE,0,1,5
85,7,6,second,8,10000,40,55,LINE,1,-1,2
85,7,6,second,8,10000,40,55,LINE,1,0,4
85,7,6,second,8,10000,40,56,LINE,0,1,5
85,7,6,second,8,10000,40,56,LINE,1,0,2
85,7,6,second,8,10000,40,57,LINE,0,1,5
85,7,6,second,8,10000,40,57,LINE,1,0,2
85,7,6,second,8,10000,40,58,LINE,0,1,5
85,7,6,second,8,10000,40,58,LINE,1,0,3
85,7,6,second,8,10000,40,59,LINE,0,1,4
85,7,6,second,8,10000,40,59,LINE,1,0,5
85,7,6,second,8,10000,40,60,LINE,0,1,2
85,7,6,second,8,10000,40,60,LINE,1,0,3
85,7,6,second,8,10000,40,61,LINE,0,1,5
85,7,6,second,8,10000,40,62,LINE,0,1,2
85,7,6,second,8,10000,40,63,LINE,1,0,1
85,7,6,second,8,10000,40,66,LINE,1,0,1
85,7,6,second,8,10000,40,67,LINE,0,1,1
85,7,6,second,8,10000,41,42,LINE,0,1,1
85,7,6,second,8,10000,41,42,LINE,1,-1,1
85,7,6,second,8,10000,41,42,LINE,1,0,1
85,7,6,second,8,10000,41,42,LINE,1,1,1
85,7,6,second,8,10000,41,43,LINE,0,1,3
85,7,6,second,8,10000,41,43,LINE,1,-1,1
85,7,6,second,8,10000,41,43,LINE,1,0,2
85,7,6,second,8,10000,41,43,LINE,1,1,1
85,7,6,second,8,10000,41,44,LINE,0,1,3
85,7,6,second,8,10000,41,44,LINE,1,-1,4
85,7,6,second,8,10000,41,44,LINE,1,0,4
85,7,6,second,8,10000,41,44,LINE,1,1,1
85,7,6,second,8,10000,41,45,LINE,0,1,6
85,7,6,second,8,10000,41,45,LINE,1,-1,1
85,7,6,second,8,10000,41,45,LINE,1,0,5
85,7,6,second,8,10000,41,45,LINE,1,1,1
85,7,6,second,8,10000,41,46,LINE,0,1,3
85,7,6,second,8,10000,41,46,LINE,1,-1,1
85,7,6,second,8,10000,41,46,LINE,1,0,11
85,7,6,second,8,10000,41,47,LINE,0,1,5
85,7,6,second,8,10000,41,47,LINE,1,0,4
85,7,6,second,8,10000,41,47,LINE,1,1,2
85,7,6,second,8,10000,41,48,LINE,0,1,8
85,7,6,second,8,10000,41,48,LINE,1,-1,3
85,7,6,second,8,10000,41,48,LINE,1,0,5
85,7,6,second,8,10000,41,49,LINE,0,1,6
85,7,6,second,8,10000,41,49,LINE,1,-1,1
85,7,6,second,8,10000,41,49,LINE,1,0,6
85,7,6,second,8,10000,41,50,LINE,0,1,11
85,7,6,second,8,10000,41,50,LINE,1,-1,1
85,7,6,second,8,10000,41,50,LINE,1,0,10
85,7,6,second,8,10000,41,50,LINE,1,1,1
85,7,6,second,8,10000,41,51,LINE,0,1,6
85,7,6,second,8,10000,41,51,LINE,1,-1,1
85,7,6,second,8,10000,41,51,LINE,1,0,10
85,7,6,second,8,10000,41,52,LINE,0,1,8
85,7,6,second,8,10000,41,52,LINE,1,-1,1
85,7,6,second,8,10000,41,52,LINE,1,0,8
85,7,6,second,8,10000,41,52,LINE,1,1,1
85,7,6,second,8,10000,41,53,LINE,0,1,6
85,7,6,second,8,10000,41,53,LINE,1,-1,1
85,7,6,second,8,10000,41,53,LINE,1,0,9
85,7,6,second,8,10000,41,54,LINE,0,1,11
85,7,6,second,8,10000,41,54,LINE,1,0,6
85,7,6,second,8,10000,41,54,LINE,1,1,1
85,7,6,second,8,10000,41,55,LINE,0,1,8
85,7,6,second,8,10000,41,55,LINE,1,0,3
85,7,6,second,8,10000,41,56,LINE,0,1,6
85,7,6,second,8,10000,41,56,LINE,1,0,5
85,7,6,second,8,10000,41,56,LINE,1,1,2
85,7,6,second,8,10000,41,57,LINE,0,1,8
85,7,6,second,8,10000,41,57,LINE,1,0,4
85,7,6,second,8,10000,41,57,LINE,1,1,1
85,7,6,second,8,10000,41,58,LINE,0,1,7
85,7,6,second,8,10000,41,58,LINE,1,0,6
85,7,6,second,8,10000,41,59,LINE,0,1,6
85,7,6,second,8,10000,41,59,LINE,1,0,2
85,7,6,second,8,10000,41,60,LINE,0,1,2
85,7,6,second,8,10000,41,60,LINE,1,0,5
85,7,6,second,8,10000,41,60,LINE,1,1,1
85,7,6,second,8,10000,41,61,LINE,1,0,4
85,7,6,second,8,10000,41,62,LINE,0,1,7
85,7,6,second,8,10000,41,62,LINE,1,0,2
85,7,6,second,8,10000,41,63,LINE,0,1,1
85,7,6,second,8,10000,41,64,LINE,0,1,1
85,7,6,second,8,10000,41,65,LINE,0,1,1
85,7,6,second,8,10000,41,68,LINE,1,0,1
85,7,6,second,8,10000,41,73,LINE,1,0,1
85,7,6,second,8,10000,42,43,LINE,0,1,5
85,7,6,second,8,10000,42,43,LINE,1,-1,2
85,7,6,second,8,10000,42,43,LINE,1,0,5
85,7,6,second,8,10000,42,43,LINE,1,1,2
85,7,6,second,8,10000,42,44,LINE,0,1,7
85,7,6,second,8,10000,42,44,LINE,1,0,5
85,7,6,second,8,10000,42,44,LINE,1,1,3
85,7,6,second,8,10000,42,45,LINE,0,1,6
85,7,6,second,8,10000,42,45,LINE,1,-1,2
85,7,6,second,8,10000,42,45,LINE,1,0,4
85,7,6,second,8,10000,42,45,LINE,1,1,2
85,7,6,second,8,10000,42,46,LINE,0,1,8
85,7,6,second,8,10000,42,46,LINE,1,-1,2
85,7,6,second,8,10000,42,46,LINE,1,0,6
85,7,6,second,8,10000,42,46,LINE,1,1,1
85,7,6,second,8,10000,42,47,LINE,0,1,10
85,7,6,second,8,10000,42,47,LINE,1,-1,2
85,7,6,second,8,10000,42,47,LINE,1,0,12
85,7,6,second,8,10000,42,47,LINE,1,1,2
85,7,6,second,8,10000,42,48,LINE,0,1,6
85,7,6,second,8,10000,42,48,LINE,1,-1,1
85,7,6,second,8,10000,42,48,LINE,1,0,9
85,7,6,second,8,10000,42,48,LINE,1,1,3
85,7,6,second,8,10000,42,49,LINE,0,1,13
85,7,6,second,8,10000,42,49,LINE,1,-1,2
85,7,6,second,8,10000,42,49,LINE,1,0,13
85,7,6,second,8,10000,42,49,LINE,1,1,1
85,7,6,second,8,10000,42,50,LINE,0,1,12
85,7,6,second,8,10000,42,50,LINE,1,-1,2
85,7,6,second,8,10000,42,50,LINE,1,0,17
85,7,6,second,8,10000,42,50,LINE,1,1,3
85,7,6,second,8,10000,42,51,LINE,0,1,13
85,7,6,second,8,10000,42,51,LINE,1,0,12
85,7,6,second,8,10000,42,52,LINE,0,1,15
85,7,6,second,8,10000,42,52,LINE,1,-1,1
85,7,6,second,8,10000,42,52,LINE,1,0,11
85,7,6,second,8,10000,42,52,LINE,1,1,1
85,7,6,second,8,10000,42,53,LINE,0,1,11
85,7,6,second,8,10000,42,53,LINE,1,-1,1
85,7,6,second,8,10000,42,53,LINE,1,0,9
85,7,6,second,8,10000,42,53,LINE,1,1,1
85,7,6,second,8,10000,42,54,LINE,0,1,13
85,7,6,second,8,10000,42,54,LINE,1,-1,1
85,7,6,second,8,10000,42,54,LINE,1,0,5
85,7,6,second,8,10000,42,55,LINE,0,1,15
85,7,6,second,8,10000,42,55,LINE,1,0,9
85,7,6,second,8,10000,42,55,LINE,1,1,1
85,7,6,second,8,10000,42,56,LINE,0,1,6
85,7,6,second,8,10000,42,56,LINE,1,0,8
85,7,6,second,8,10000,42,57,LINE,0,1,11
85,7,6,second,8,10000,42,57,LINE,1,0,8
85,7,6,second,8,10000,42,58,LINE,0,1,5
85,7,6,second,8,10000,42,58,LINE,1,0,14
85,7,6,second,8,10000,42,59,LINE,0,1,2
85,7,6,second,8,10000,42,59,LINE,1,0,6
85,7,6,second,8,10000,42,60,LINE,0,1,6
85,7,6,second,8,10000,42,60,LINE,1,0,4
85,7,6,second,8,10000,42,61,LINE,0,1,3
85,7,6,second,8,10000,42,61,LINE,1,0,5
85,7,6,second,8,10000,42,62,LINE,0,1,1
85,7,6,second,8,10000,42,63,LINE,0,1,4
85,7,6,second,8,10000,42,64,LINE,0,1,1
85,7,6,second,8,10000,42,64,LINE,1,0,3
85,7,6,second,8,10000,42,65,LINE,0,1,1
85,7,6,second,8,10000,42,65,LINE,1,0,1
85,7,6,second,8,10000,42,67,LINE,0,1,1
85,7,6,second,8,10000,42,68,LINE,0,1,2
85,7,6,second,8,10000,42,70,LINE,1,0,1
85,7,6,second,8,10000,43,43,DIRECT_RANK2,0,0,1
85,7,6,second,8,10000,43,44,LINE,0,1,7
85,7,6,second,8,10000,43,44,LINE,1,-1,2
85,7,6,second,8,10000,43,44,LINE,1,0,7
85,7,6,second,8,10000,43,44,LINE,1,1,4
85,7,6,second,8,10000,43,45,LINE,0,1,11
85,7,6,second,8,10000,43,45,LINE,1,0,10
85,7,6,second,8,10000,43,45,LINE,1,1,5
85,7,6,second,8,10000,43,46,LINE,0,1,8
85,7,6,second,8,10000,43,46,LINE,1,-1,1
85,7,6,second,8,10000,43,46,LINE,1,0,12
85,7,6,second,8,10000,43,47,LINE,0,1,16
85,7,6,second,8,10000,43,47,LINE,1,-1,1
85,7,6,second,8,10000,43,47,LINE,1,0,12
85,7,6,second,8,10000,43,47,LINE,1,1,6
85,7,6,second,8,10000,43,48,LINE,0,1,9
85,7,6,second,8,10000,43,48,LINE,1,-1,3
85,7,6,second,8,10000,43,48,LINE,1,0,13
85,7,6,second,8,10000,43,48,LINE,1,1,4
85,7,6,second,8,10000,43,49,LINE,0,1,13
85,7,6,second,8,10000,43,49,LINE,1,0,13
85,7,6,second,8,10000,43,49,LINE,1,1,6
85,7,6,second,8,10000,43,50,LINE,0,1,13
85,7,6,second,8,10000,43,50,LINE,1,-1,4
85,7,6,second,8,10000,43,50,LINE,1,0,17
85,7,6,second,8,10000,43,50,LINE,1,1,2
85,7,6,second,8,10000,43,51,LINE,0,1,13
85,7,6,second,8,10000,43,51,LINE,1,-1,3
85,7,6,second,8,10000,43,51,LINE,1,0,19
85,7,6,second,8,10000,43,52,LINE,0,1,19
85,7,6,second,8,10000,43,52,LINE,1,-1,1
85,7,6,second,8,10000,43,52,LINE,1,0,19
85,7,6,second,8,10000,43,52,LINE,1,1,1
85,7,6,second,8,10000,43,53,LINE,0,1,18
85,7,6,second,8,10000,43,53,LINE,1,-1,2
85,7,6,second,8,10000,43,53,LINE,1,0,13
85,7,6,second,8,10000,43,53,LINE,1,1,2
85,7,6,second,8,10000,43,54,LINE,0,1,14
85,7,6,second,8,10000,43,54,LINE,1,-1,1
85,7,6,second,8,10000,43,54,LINE,1,0,13
85,7,6,second,8,10000,43,55,LINE,0,1,17
85,7,6,second,8,10000,43,55,LINE,1,-1,3
85,7,6,second,8,10000,43,55,LINE,1,0,14
85,7,6,second,8,10000,43,56,LINE,0,1,9
85,7,6,second,8,10000,43,56,LINE,1,-1,1
85,7,6,second,8,10000,43,56,LINE,1,0,7
85,7,6,second,8,10000,43,57,LINE,0,1,13
85,7,6,second,8,10000,43,57,LINE,1,0,9
85,7,6,second,8,10000,43,57,LINE,1,1,1
85,7,6,second,8,10000,43,58,LINE,0,1,9
85,7,6,second,8,10000,43,58,LINE,1,0,5
85,7,6,second,8,10000,43,59,LINE,0,1,6
85,7,6,second,8,10000,43,59,LINE,1,0,4
85,7,6,second,8,10000,43,59,LINE,1,1,1
85,7,6,second,8,10000,43,60,LINE,0,1,7
85,7,6,second,8,10000,43,60,LINE,1,0,4
85,7,6,second,8,10000,43,61,LINE,0,1,4
85,7,6,second,8,10000,43,61,LINE,1,0,6
85,7,6,second,8,10000,43,62,LINE,0,1,1
85,7,6,second,8,10000,43,62,LINE,1,0,4
85,7,6,second,8,10000,43,63,LINE,0,1,1
85,7,6,second,8,10000,43,64,LINE,0,1,2
85,7,6,second,8,10000,43,65,LINE,0,1,1
85,7,6,second,8,10000,43,65,LINE,1,0,1
85,7,6,second,8,10000,43,67,LINE,0,1,1
85,7,6,second,8,10000,43,67,LINE,1,0,1
85,7,6,second,8,10000,43,69,LINE,1,0,1
85,7,6,second,8,10000,43,70,LINE,1,0,1
85,7,6,second,8,10000,44,44,DIRECT_RANK2,0,0,5
85,7,6,second,8,10000,44,45,LINE,0,1,12
85,7,6,second,8,10000,44,45,LINE,1,-1,2
85,7,6,second,8,10000,44,45,LINE,1,0,6
85,7,6,second,8,10000,44,45,LINE,1,1,6
85,7,6,second,8,10000,44,46,LINE,0,1,15
85,7,6,second,8,10000,44,46,LINE,1,-1,7
85,7,6,second,8,10000,44,46,LINE,1,0,13
85,7,6,second,8,10000,44,46,LINE,1,1,2
85,7,6,second,8,10000,44,47,LINE,0,1,17
85,7,6,second,8,10000,44,47,LINE,1,-1,1
85,7,6,second,8,10000,44,47,LINE,1,0,15
85,7,6,second,8,10000,44,47,LINE,1,1,7
85,7,6,second,8,10000,44,48,LINE,0,1,21
85,7,6,second,8,10000,44,48,LINE,1,-1,2
85,7,6,second,8,10000,44,48,LINE,1,0,17
85,7,6,second,8,10000,44,48,LINE,1,1,7
85,7,6,second,8,10000,44,49,LINE,0,1,16
85,7,6,second,8,10000,44,49,LINE,1,-1,6
85,7,6,second,8,10000,44,49,LINE,1,0,11
85,7,6,second,8,10000,44,49,LINE,1,1,4
85,7,6,second,8,10000,44,50,LINE,0,1,22
85,7,6,second,8,10000,44,50,LINE,1,-1,1
85,7,6,second,8,10000,44,50,LINE,1,0,21
85,7,6,second,8,10000,44,50,LINE,1,1,5
85,7,6,second,8,10000,44,51,LINE,0,1,21
85,7,6,second,8,10000,44,51,LINE,1,-1,2
85,7,6,second,8,10000,44,51,LINE,1,0,17
85,7,6,second,8,10000,44,51,LINE,1,1,5
85,7,6,second,8,10000,44,52,LINE,0,1,19
85,7,6,second,8,10000,44,52,LINE,1,-1,3
85,7,6,second,8,10000,44,52,LINE,1,0,13
85,7,6,second,8,10000,44,53,LINE,0,1,23
85,7,6,second,8,10000,44,53,LINE,1,-1,2
85,7,6,second,8,10000,44,53,LINE,1,0,18
85,7,6,second,8,10000,44,53,LINE,1,1,2
85,7,6,second,8,10000,44,54,LINE,0,1,12
85,7,6,second,8,10000,44,54,LINE,1,-1,3
85,7,6,second,8,10000,44,54,LINE,1,0,19
85,7,6,second,8,10000,44,54,LINE,1,1,2
85,7,6,second,8,10000,44,55,LINE,0,1,13
85,7,6,second,8,10000,44,55,LINE,1,-1,1
85,7,6,second,8,10000,44,55,LINE,1,0,7
85,7,6,second,8,10000,44,55,LINE,1,1,5
85,7,6,second,8,10000,44,56,LINE,0,1,14
85,7,6,second,8,10000,44,56,LINE,1,-1,2
85,7,6,second,8,10000,44,56,LINE,1,0,14
85,7,6,second,8,10000,44,56,LINE,1,1,2
85,7,6,second,8,10000,44,57,LINE,0,1,11
85,7,6,second,8,10000,44,57,LINE,1,-1,1
85,7,6,second,8,10000,44,57,LINE,1,0,15
85,7,6,second,8,10000,44,57,LINE,1,1,2
85,7,6,second,8,10000,44,58,LINE,0,1,7
85,7,6,second,8,10000,44,58,LINE,1,0,10
85,7,6,second,8,10000,44,58,LINE,1,1,2
85,7,6,second,8,10000,44,59,LINE,0,1,11
85,7,6,second,8,10000,44,59,LINE,1,0,5
85,7,6,second,8,10000,44,59,LINE,1,1,1
85,7,6,second,8,10000,44,60,LINE,0,1,6
85,7,6,second,8,10000,44,60,LINE,1,0,7
85,7,6,second,8,10000,44,61,LINE,0,1,8
85,7,6,second,8,10000,44,61,LINE,1,0,4
85,7,6,second,8,10000,44,62,LINE,0,1,5
85,7,6,second,8,10000,44,62,LINE,1,0,4
85,7,6,second,8,10000,44,63,LINE,0,1,2
85,7,6,second,8,10000,44,63,LINE,1,0,2
85,7,6,second,8,10000,44,64,LINE,0,1,1
85,7,6,second,8,10000,44,64,LINE,1,-1,1
85,7,6,second,8,10000,44,64,LINE,1,0,1
85,7,6,second,8,10000,44,65,LINE,0,1,1
85,7,6,second,8,10000,44,65,LINE,1,0,1
85,7,6,second,8,10000,44,66,LINE,0,1,1
85,7,6,second,8,10000,44,66,LINE,1,0,1
85,7,6,second,8,10000,44,67,LINE,0,1,1
85,7,6,second,8,10000,44,68,LINE,1,0,1
85,7,6,second,8,10000,45,45,DIRECT_RANK2,0,0,4
85,7,6,second,8,10000,45,46,LINE,0,1,18
85,7,6,second,8,10000,45,46,LINE,1,-1,6
85,7,6,second,8,10000,45,46,LINE,1,0,20
85,7,6,second,8,10000,45,46,LINE,1,1,3
85,7,6,second,8,10000,45,46,LINE,1,2,1
85,7,6,second,8,10000,45,47,LINE,0,1,28
85,7,6,second,8,10000,45,47,LINE,1,-1,6
85,7,6,second,8,10000,45,47,LINE,1,0,17
85,7,6,second,8,10000,45,47,LINE,1,1,3
85,7,6,second,8,10000,45,48,LINE,0,1,14
85,7,6,second,8,10000,45,48,LINE,1,-1,3
85,7,6,second,8,10000,45,48,LINE,1,0,32
85,7,6,second,8,10000,45,48,LINE,1,1,6
85,7,6,second,8,10000,45,49,LINE,0,1,24
85,7,6,second,8,10000,45,49,LINE,1,-1,4
85,7,6,second,8,10000,45,49,LINE,1,0,20
85,7,6,second,8,10000,45,49,LINE,1,1,5
85,7,6,second,8,10000,45,50,LINE,0,1,18
85,7,6,second,8,10000,45,50,LINE,1,-1,5
85,7,6,second,8,10000,45,50,LINE,1,0,27
85,7,6,second,8,10000,45,50,LINE,1,1,4
85,7,6,second,8,10000,45,51,LINE,0,1,25
85,7,6,second,8,10000,45,51,LINE,1,-1,1
85,7,6,second,8,10000,45,51,LINE,1,0,19
85,7,6,second,8,10000,45,51,LINE,1,1,3
85,7,6,second,8,10000,45,52,LINE,0,1,25
85,7,6,second,8,10000,45,52,LINE,1,-1,3
85,7,6,second,8,10000,45,52,LINE,1,0,21
85,7,6,second,8,10000,45,52,LINE,1,1,5
85,7,6,second,8,10000,45,53,LINE,0,1,25
85,7,6,second,8,10000,45,53,LINE,1,-1,5
85,7,6,second,8,10000,45,53,LINE,1,0,24
85,7,6,second,8,10000,45,53,LINE,1,1,4
85,7,6,second,8,10000,45,54,LINE,0,1,20
85,7,6,second,8,10000,45,54,LINE,1,-1,1
85,7,6,second,8,10000,45,54,LINE,1,0,17
85,7,6,second,8,10000,45,54,LINE,1,1,3
85,7,6,second,8,10000,45,55,LINE,0,1,22
85,7,6,second,8,10000,45,55,LINE,1,-1,3
85,7,6,second,8,10000,45,55,LINE,1,0,12
85,7,6,second,8,10000,45,55,LINE,1,1,3
85,7,6,second,8,10000,45,56,LINE,0,1,11
85,7,6,second,8,10000,45,56,LINE,1,-1,1
85,7,6,second,8,10000,45,56,LINE,1,0,12
85,7,6,second,8,10000,45,56,LINE,1,1,2
85,7,6,second,8,10000,45,57,LINE,0,1,16
85,7,6,second,8,10000,45,57,LINE,1,-1,1
85,7,6,second,8,10000,45,57,LINE,1,0,20
85,7,6,second,8,10000,45,57,LINE,1,1,1
85,7,6,second,8,10000,45,58,LINE,0,1,16
85,7,6,second,8,10000,45,58,LINE,1,-1,2
85,7,6,second,8,10000,45,58,LINE,1,0,8
85,7,6,second,8,10000,45,58,LINE,1,1,2
85,7,6,second,8,10000,45,59,LINE,0,1,11
85,7,6,second,8,10000,45,59,LINE,1,-1,2
85,7,6,second,8,10000,45,59,LINE,1,0,10
85,7,6,second,8,10000,45,60,LINE,0,1,8
85,7,6,second,8,10000,45,60,LINE,1,0,8
85,7,6,second,8,10000,45,61,LINE,0,1,8
85,7,6,second,8,10000,45,61,LINE,1,0,5
85,7,6,second,8,10000,45,62,LINE,0,1,6
85,7,6,second,8,10000,45,62,LINE,1,0,3
85,7,6,second,8,10000,45,63,LINE,0,1,2
85,7,6,second,8,10000,45,63,LINE,1,0,1
85,7,6,second,8,10000,45,64,LINE,0,1,4
85,7,6,second,8,10000,45,64,LINE,1,0,2
85,7,6,second,8,10000,45,65,LINE,1,0,3
85,7,6,second,8,10000,45,66,LINE,0,1,1
85,7,6,second,8,10000,45,66,LINE,1,0,3
85,7,6,second,8,10000,45,67,LINE,1,0,1
85,7,6,second,8,10000,45,68,LINE,0,1,1
85,7,6,second,8,10000,45,68,LINE,1,0,1
85,7,6,second,8,10000,45,70,LINE,0,1,1
85,7,6,second,8,10000,46,46,DIRECT_RANK2,0,0,1
85,7,6,second,8,10000,46,47,LINE,0,1,21
85,7,6,second,8,10000,46,47,LINE,1,-1,8
85,7,6,second,8,10000,46,47,LINE,1,0,17
85,7,6,second,8,10000,46,47,LINE,1,1,7
85,7,6,second,8,10000,46,48,LINE,0,1,27
85,7,6,second,8,10000,46,48,LINE,1,-1,7
85,7,6,second,8,10000,46,48,LINE,1,0,22
85,7,6,second,8,10000,46,48,LINE,1,1,8
85,7,6,second,8,10000,46,49,LINE,0,1,35
85,7,6,second,8,10000,46,49,LINE,1,-1,4
85,7,6,second,8,10000,46,49,LINE,1,0,34
85,7,6,second,8,10000,46,49,LINE,1,1,2
85,7,6,second,8,10000,46,50,LINE,0,1,25
85,7,6,second,8,10000,46,50,LINE,1,-1,9
85,7,6,second,8,10000,46,50,LINE,1,0,23
85,7,6,second,8,10000,46,50,LINE,1,1,8
85,7,6,second,8,10000,46,51,LINE,0,1,30
85,7,6,second,8,10000,46,51,LINE,1,-1,4
85,7,6,second,8,10000,46,51,LINE,1,0,32
85,7,6,second,8,10000,46,51,LINE,1,1,8
85,7,6,second,8,10000,46,52,LINE,0,1,21
85,7,6,second,8,10000,46,52,LINE,1,-1,4
85,7,6,second,8,10000,46,52,LINE,1,0,36
85,7,6,second,8,10000,46,52,LINE,1,1,7
85,7,6,second,8,10000,46,53,LINE,0,1,24
85,7,6,second,8,10000,46,53,LINE,1,0,23
85,7,6,second,8,10000,46,53,LINE,1,1,1
