n,a,b,orientation,batch,samples,k,sum_q,sum_q2,sum_gate01,sum_gate12,sum_inactive_gate01,sum_inactive_gate12,sum_active_S,sum_active_D,sum_inactive_S,sum_inactive_D,sum_site_S,sum_site_D,sum_J_S_re,sum_J_S_im,sum_J_D_re,sum_J_D_im,sum_q_J_D_re,sum_q_J_D_im,sum_local_S,sum_local_D,sum_local_R2_S,sum_local_R2_D,sum_q_local_R2_S,sum_q_local_R2_D,sum_local_R2_I02,sum_local_R4_S,sum_local_R4_D,sum_q_local_R4_S,sum_q_local_R4_D,sum_local_R4_I02
65,7,4,second,37,10000,41,3947,5653,359,1050,1050,359,33816,16584,33816,-16584,33816,16584,-11255.6800757396449704,20370.462901775147929,-6162.64717633136094675,11174.6399431952662722,-2546.51644970414201183,4597.9114792899408284,120,24,-4632,-2664,984,-984,0,4272,1824,-1272,1176,48
65,7,4,second,37,10000,42,5356,6344,216,984,984,216,27600,17664,27600,-17664,27600,17664,-9717.07266272189349112,17544.8463905325443787,-6351.75621301775147929,11468.5349112426035503,-1682.65822485207100592,3038.1557396449704142,-1173,-207,-3404,-2070,667,-667,0,3680,2024,-897,759,69
65,7,4,second,37,10000,43,6556,7112,144,857,857,144,22022,15686,22022,-15686,22022,15686,-7706.40994082840236686,13914.4558579881656805,-5915.70887573964497041,10681.221301775147929,-895.350532544378698225,1616.61727810650887574,-1276,-528,-3102,-2134,484,-484,0,3256,2200,-572,484,44
65,7,4,second,37,10000,44,7557,7825,76,698,698,76,16254,13062,16254,-13062,16254,13062,-5941.87171597633136095,10728.4601183431952663,-4822.68355029585798817,8707.6885207100591716,-559.594082840236686391,1010.38579881656804734,-1050,-588,-2751,-2289,231,-231,0,882,672,-63,147,-42
65,7,4,second,37,10000,45,8331,8447,42,513,513,42,11100,9420,11100,-9420,11100,9420,-4273.26390532544378698,7715.67337278106508876,-3750.00710059171597633,6770.8970414201183432,-261.628402366863905325,472.388165680473372781,-800,-680,-1840,-1600,120,-120,0,1200,920,-140,140,0
65,7,4,second,37,10000,46,8886,8918,12,369,369,12,7239,6783,7239,-6783,7239,6783,-2954.94745562130177515,5335.36189349112426036,-2862.89301775147928994,5169.15124260355029586,-46.0272189349112426036,83.1053254437869822485,-722,-532,-1045,-855,95,-95,0,399,209,-114,76,19
65,7,4,second,37,10000,47,9267,9275,4,258,258,4,4716,4572,4716,-4572,4716,4572,-2127.91100591715976331,3842.09041420118343195,-2058.14343195266272189,3716.12023668639053254,-34.8837869822485207101,62.9850887573964497041,-162,-162,-612,-612,0,0,0,432,396,-18,18,0
65,7,4,second,37,10000,48,9529,9529,0,194,194,0,3298,3298,3298,-3298,3298,3298,-1400.19644970414201183,2528.1514792899408284,-1400.19644970414201183,2528.1514792899408284,0,0,-459,-459,-612,-612,0,0,0,17,17,0,0,0
65,7,4,second,37,10000,49,9723,9723,0,121,121,0,1936,1936,1936,-1936,1936,1936,-860.466745562130177515,1553.63218934911242604,-860.466745562130177515,1553.63218934911242604,0,0,-160,-160,-432,-432,0,0,0,112,112,0,0,0
65,7,4,second,37,10000,50,9844,9844,0,70,70,0,1050,1050,1050,-1050,1050,1050,-450.582248520710059172,813.557396449704142012,-450.582248520710059172,813.557396449704142012,0,0,-150,-150,-225,-225,0,0,0,-15,-15,0,0,0
65,7,4,second,37,10000,51,9914,9914,0,42,42,0,588,588,588,-588,588,588,-271.318343195266272189,489.884023668639053254,-271.318343195266272189,489.884023668639053254,0,0,-28,-28,-70,-70,0,0,0,-14,-14,0,0,0
65,7,4,second,37,10000,52,9956,9956,0,19,19,0,247,247,247,-247,247,247,-119.670769230769230769,216.073846153846153846,-119.670769230769230769,216.073846153846153846,0,0,0,0,-65,-65,0,0,0,-13,-13,0,0,0
65,7,4,second,37,10000,53,9975,9975,0,11,11,0,132,132,132,-132,132,132,-63.9536094674556213018,115.472662721893491124,-63.9536094674556213018,115.472662721893491124,0,0,-12,-12,-12,-12,0,0,0,12,12,0,0,0
65,7,4,second,37,10000,54,9986,9986,0,9,9,0,99,99,99,-99,99,99,-47.9652071005917159763,86.6044970414201183432,-47.9652071005917159763,86.6044970414201183432,0,0,-44,-44,-44,-44,0,0,0,-11,-11,0,0,0
65,7,4,second,37,10000,55,9995,9995,0,2,2,0,20,20,20,-20,20,20,-9.68994082840236686391,17.4958579881656804734,-9.68994082840236686391,17.4958579881656804734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,56,9997,9997,0,2,2,0,18,18,18,-18,18,18,-8.72094674556213017751,15.746272189349112426,-8.72094674556213017751,15.746272189349112426,0,0,-9,-9,-9,-9,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,57,9999,9999,0,1,1,0,8,8,8,-8,8,8,-3.87597633136094674556,6.99834319526627218935,-3.87597633136094674556,6.99834319526627218935,0,0,-8,-8,-8,-8,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,58,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,59,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,60,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,61,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,62,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,63,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,37,10000,64,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,0,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,1,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,2,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,3,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,4,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,5,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,6,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,7,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,8,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,9,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,10,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,11,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,12,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,13,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,14,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,15,-10000,10000,1,0,0,1,50,-50,50,50,50,-50,43.9408284023668639053,23.8579881656804733728,-43.9408284023668639053,-23.8579881656804733728,43.9408284023668639053,23.8579881656804733728,0,0,0,0,0,0,0,50,-50,-50,50,0
65,8,1,first,38,10000,16,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,17,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,18,-9999,9999,1,0,0,1,47,-47,47,47,47,-47,41.304378698224852071,22.4265088757396449704,-41.304378698224852071,-22.4265088757396449704,41.304378698224852071,22.4265088757396449704,0,0,-47,47,47,-47,0,47,-47,-47,47,0
65,8,1,first,38,10000,19,-9998,9998,2,0,0,2,92,-92,92,92,92,-92,80.8511242603550295858,43.8986982248520710059,-80.8511242603550295858,-43.8986982248520710059,80.8511242603550295858,43.8986982248520710059,46,-46,46,-46,-46,46,0,46,-46,-46,46,0
65,8,1,first,38,10000,20,-9996,9996,10,0,0,10,450,-450,450,450,450,-450,395.467455621301775148,214.721893491124260355,-395.467455621301775148,-214.721893491124260355,395.467455621301775148,214.721893491124260355,270,-270,0,0,0,0,0,315,-315,-315,315,0
65,8,1,first,38,10000,21,-9986,9986,11,0,0,11,484,-484,484,484,484,-484,425.347218934911242604,230.945325443786982249,-425.347218934911242604,-230.945325443786982249,425.347218934911242604,230.945325443786982249,88,-88,44,-44,-44,44,0,440,-440,-440,440,0
65,8,1,first,38,10000,22,-9975,9975,21,0,0,21,903,-903,903,903,903,-903,793.57136094674556213,430.875266272189349112,-793.57136094674556213,-430.875266272189349112,793.57136094674556213,430.875266272189349112,258,-258,258,-258,-258,258,0,688,-688,-688,688,0
65,8,1,first,38,10000,23,-9954,9954,25,0,0,25,1050,-1050,1050,1050,1050,-1050,848.936804733727810651,460.936331360946745562,-848.936804733727810651,-460.936331360946745562,848.936804733727810651,460.936331360946745562,126,-126,42,-42,-42,42,0,672,-672,-672,672,0
65,8,1,first,38,10000,24,-9929,9929,49,0,0,49,2009,-2009,2009,2009,2009,-2009,1765.54248520710059172,958.613964497041420118,-1765.54248520710059172,-958.613964497041420118,1765.54248520710059172,958.613964497041420118,574,-574,287,-287,-287,287,0,1517,-1517,-1517,1517,0
65,8,1,first,38,10000,25,-9880,9880,83,0,0,83,3320,-3320,3320,3320,3320,-3320,2706.75502958579881657,1469.65207100591715976,-2706.75502958579881657,-1469.65207100591715976,2706.75502958579881657,1469.65207100591715976,360,-360,0,0,0,0,0,2360,-2360,-2360,2360,0
65,8,1,first,38,10000,26,-9797,9797,109,1,1,109,4290,-4212,4290,4212,4290,-4212,3290.28923076923076923,1786.48615384615384615,-3221.74153846153846154,-1749.26769230769230769,3256.01538461538461538,1767.87692307692307692,585,-507,-78,78,78,-78,0,2145,-2067,-2106,2106,0
65,8,1,first,38,10000,27,-9687,9689,167,3,3,167,6460,-6232,6460,6232,6460,-6232,5209.62461538461538462,2828.60307692307692308,-5009.25443786982248521,-2719.8106508875739645,5109.43952662721893491,2774.20686390532544379,1634,-1482,-190,342,266,-266,0,3420,-3268,-3344,3344,0
65,8,1,first,38,10000,28,-9517,9525,182,4,4,182,6882,-6586,6882,6586,6882,-6586,5202.59408284023668639,2824.78579881656804734,-4942.46437869822485207,-2683.54650887573964497,5072.52923076923076923,2754.16615384615384615,1110,-962,-259,333,296,-296,0,2738,-2590,-2664,2664,0
65,8,1,first,38,10000,29,-9331,9347,319,13,13,319,11952,-11016,11952,11016,11952,-11016,8668.64662721893491124,4706.70390532544378698,-8225.72307692307692308,-4466.21538461538461538,8447.18485207100591716,4586.45964497041420118,2484,-2124,-180,108,144,-144,0,5364,-4932,-5184,5112,36
65,8,1,first,38,10000,30,-8999,9041,349,24,24,349,13055,-11375,13055,11375,13055,-11375,9504.40118343195266272,5160.48284023668639053,-8643.16094674556213018,-4692.86627218934911243,9073.78106508875739645,4926.67455621301775148,1540,-1400,-1050,700,875,-875,0,5530,-5040,-5285,5285,0
65,8,1,first,38,10000,31,-8626,8716,504,41,41,504,18530,-15742,18530,15742,18530,-15742,12878.1779881656804734,6992.29917159763313609,-11503.7088757396449704,-6246.02130177514792899,12190.9434319526627219,6619.16023668639053254,1904,-1836,-1666,1190,1428,-1428,0,6766,-5746,-6290,6222,34
65,8,1,first,38,10000,32,-8081,8253,669,74,74,669,24519,-19635,24519,19635,24519,-19635,16037.5235502958579882,8707.6885207100591716,-13427.4383431952662722,-7290.52402366863905325,14732.4809467455621302,7999.10627218934911243,2937,-2475,-1584,1452,1518,-1518,0,7953,-6699,-7359,7293,33
65,8,1,first,38,10000,33,-7338,7658,764,123,123,764,28384,-20512,28384,20512,28384,-20512,17463.8428402366863905,9482.11881656804733728,-12570.592189349112426,-6825.29325443786982249,15017.2175147928994083,8153.70603550295857988,1632,-736,-3424,3040,3232,-3232,0,8448,-5952,-7264,7136,64
65,8,1,first,38,10000,34,-6451,7017,869,203,203,869,33232,-20646,33232,20646,33232,-20646,21527.6326627218934911,11722.4463905325443787,-14662.3176331360946746,-7994.87431952662721893,18094.9751479289940828,9858.66035502958579882,1705,217,-2914,2604,2759,-2759,0,9362,-5394,-7502,7254,124
65,8,1,first,38,10000,35,-5379,6351,927,336,336,927,37890,-17730,37890,17730,37890,-17730,21597.7633136094674556,11759.4319526627218935,-9786.46863905325443787,-5346.40473372781065089,15692.1159763313609467,8552.91834319526627219,750,-630,-5310,2490,3900,-3900,0,9870,-4890,-7440,7320,60
65,8,1,first,38,10000,36,-4116,5760,1031,478,478,1031,43761,-16037,43761,16037,43761,-16037,25776.1540828402366864,14058.7057988165680473,-10627.5287573964497041,-5770.29301775147928994,18201.8414201183431953,9914.49940828402366864,899,725,-4756,1856,3306,-3306,0,10382,-4002,-7250,7134,58
65,8,1,first,38,10000,37,-2607,5207,974,635,635,974,45052,-9492,45052,9492,45052,-9492,25257.4693869822485207,13713.7242887573964497,-5906.69258224852071006,-3145.90795739644970414,15582.0809846153846154,8429.81612307692307692,1344,-784,-5068,868,2968,-2968,0,9576,-2184,-6104,5656,224
65,8,1,first,38,10000,38,-998,4868,864,851,851,864,46305,-351,46305,351,46305,-351,25887.2996449704142012,14055.6951479289940828,-640.65727810650887574,-347.849467455621301775,13263.9784615384615385,7201.77230769230769231,837,1053,-6642,540,3591,-3591,0,11205,-351,-6129,5427,351
65,8,1,first,38,10000,39,717,4855,723,984,984,723,44382,6786,44382,-6786,44382,6786,25464.0967384615384615,13825.9140923076923077,2832.33403076923076923,1594.63975384615384615,11315.8813538461538462,6115.63716923076923077,572,520,-6110,-858,2626,-2626,0,9802,962,-4654,4186,234
65,8,1,first,38,10000,40,2424,5116,511,1132,1132,511,41075,15525,41075,-15525,41075,15525,23693.773491124260355,12864.7043786982248521,10370.9687573964497041,5576.37301775147928994,6661.40236686390532544,3644.16568047337278107,-250,550,-4525,-1925,1300,-1300,0,8700,5050,-1825,1825,0
65,8,1,first,38,10000,41,4067,5737,334,1050,1050,334,33216,17184,33216,-17184,33216,17184,19155.3628402366863905,10426.7588165680473373,11562.3876923076923077,6304.09846153846153846,3796.48757396449704142,2061.33017751479289941,-1440,-240,-4368,-1680,1344,-1344,0,7200,4560,-1392,1248,72
65,8,1,first,38,10000,42,5451,6453,236,925,925,236,26703,15847,26703,-15847,26703,15847,16741.0588307692307692,9064.55335384615384615,11081.4801325443786982,5991.64447810650887574,2829.7893491124260355,1536.45443786982248521,-1219,-575,-3910,-2438,736,-736,0,6256,4370,-989,897,46
65,8,1,first,38,10000,43,6612,7142,138,845,845,138,21626,15554,21626,-15554,21626,15554,13591.7770414201183432,7379.75289940828402367,10382.3389349112426036,5637.16544378698224852,1604.71905325443786982,871.293727810650887574,-440,176,-2706,-1650,528,-528,0,4818,3410,-748,660,44
65,8,1,first,38,10000,44,7595,7849,70,678,678,70,15708,12768,15708,-12768,15708,12768,10851.6269822485207101,5891.96875739644970414,9264.4842603550295858,5030.21822485207100592,793.57136094674556213,430.875266272189349112,-1848,-1554,-2457,-2037,210,-210,0,4011,3297,-378,336,21
65,8,1,first,38,10000,45,8343,8457,35,531,531,35,11320,9920,11320,-9920,11320,9920,7663.28047337278106509,4160.83313609467455621,6889.92189349112426036,3740.93254437869822485,386.679289940828402367,209.95029585798816568,-280,120,-1480,-920,280,-280,0,3200,2920,-140,140,0
65,8,1,first,38,10000,46,8909,8953,12,371,371,12,7277,6821,7277,-6821,7277,6821,5159.53207100591715976,2801.40497041420118343,4892.37183431952662722,2656.34840236686390533,133.580118343195266272,72.5282840236686390533,-513,-513,-874,-874,0,0,0,1976,1862,-57,57,0
65,8,1,first,38,10000,47,9292,9312,6,305,305,6,5598,5382,5598,-5382,5598,5382,4002.1306508875739645,2172.98556213017751479,3812.30627218934911243,2069.91905325443786982,94.9121893491124260355,51.5332544378698224852,-288,-252,-558,-558,0,0,0,1692,1692,0,0,0
65,8,1,first,38,10000,48,9603,9611,3,166,166,3,2873,2771,2873,-2771,2873,2771,2315.68165680473372781,1257.31597633136094675,2226.04236686390532544,1208.64568047337278107,44.8196449704142011834,24.3351479289940828402,-238,-238,-340,-374,-17,17,0,1139,1105,-17,17,0
65,8,1,first,38,10000,49,9772,9774,0,97,97,0,1552,1552,1552,-1552,1552,1552,1251.43479289940828402,679.475502958579881657,1251.43479289940828402,679.475502958579881657,0,0,0,0,-160,-160,0,0,0,464,464,0,0,0
65,8,1,first,38,10000,50,9869,9871,1,63,63,1,960,930,960,-930,960,930,790.934911242603550296,429.44378698224852071,817.299408284023668639,443.758579881656804734,-13.1822485207100591716,-7.15739644970414201183,-120,-90,-120,-90,15,-15,0,390,390,0,0,0
65,8,1,first,38,10000,51,9933,9933,0,36,36,0,504,504,504,-504,504,504,418.316686390532544379,227.128047337278106509,418.316686390532544379,227.128047337278106509,0,0,-28,-28,-84,-84,0,0,0,154,154,0,0,0
65,8,1,first,38,10000,52,9969,9969,0,15,15,0,195,195,195,-195,195,195,171.369230769230769231,93.0461538461538461538,171.369230769230769231,93.0461538461538461538,0,0,-26,-26,0,0,0,0,0,91,91,0,0,0
65,8,1,first,38,10000,53,9984,9984,0,10,10,0,120,120,120,-120,120,120,84.3663905325443786982,45.8073372781065088757,84.3663905325443786982,45.8073372781065088757,0,0,24,24,0,0,0,0,0,36,36,0,0,0
65,8,1,first,38,10000,54,9994,9994,0,3,3,0,33,33,33,-33,33,33,29.0009467455621301775,15.746272189349112426,29.0009467455621301775,15.746272189349112426,0,0,0,0,11,11,0,0,0,11,11,0,0,0
65,8,1,first,38,10000,55,9997,9997,0,2,2,0,20,20,20,-20,20,20,17.5763313609467455621,9.54319526627218934911,17.5763313609467455621,9.54319526627218934911,0,0,-10,-10,-10,-10,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,56,9999,9999,0,1,1,0,9,9,9,-9,9,9,7.90934911242603550296,4.2944378698224852071,7.90934911242603550296,4.2944378698224852071,0,0,-9,-9,-9,-9,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,57,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,58,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,59,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,60,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,61,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,62,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,63,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,8,1,first,38,10000,64,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,0,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,1,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,2,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,3,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,4,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,5,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,6,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,7,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,8,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,9,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,10,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,11,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,12,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,13,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,14,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,15,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,16,-10000,10000,1,0,0,1,49,-49,49,49,49,-49,-23.7403550295857988166,42.8648520710059171598,23.7403550295857988166,-42.8648520710059171598,-23.7403550295857988166,42.8648520710059171598,49,-49,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,17,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,18,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,19,-9999,9999,2,0,0,2,92,-92,92,92,92,-92,-44.573727810650887574,80.4809467455621301775,44.573727810650887574,-80.4809467455621301775,-44.573727810650887574,80.4809467455621301775,0,0,0,0,0,0,0,0,0,0,0,0
65,7,4,second,38,10000,20,-9997,9997,2,0,0,2,90,-90,90,90,90,-90,-43.6047337278106508876,78.7313609467455621302,43.6047337278106508876,-78.7313609467455621302,-43.6047337278106508876,78.7313609467455621302,0,0,45,-45,-45,45,0,-45,45,45,-45,0
65,7,4,second,38,10000,21,-9995,9995,8,0,0,8,352,-352,352,352,352,-352,-170.542958579881656805,307.927100591715976331,170.542958579881656805,-307.927100591715976331,-170.542958579881656805,307.927100591715976331,132,-132,0,0,0,0,0,-44,44,44,-44,0
65,7,4,second,38,10000,22,-9987,9987,5,0,0,5,215,-215,215,215,215,-215,-104.166863905325443787,188.080473372781065089,104.166863905325443787,-188.080473372781065089,-104.166863905325443787,188.080473372781065089,43,-43,-43,43,43,-43,0,86,-86,-86,86,0
65,7,4,second,38,10000,23,-9982,9982,26,0,0,26,1092,-1092,1092,1092,1092,-1092,-488.373017751479289941,881.791242603550295858,488.373017751479289941,-881.791242603550295858,-488.373017751479289941,881.791242603550295858,336,-336,42,-42,-42,42,0,168,-168,-168,168,0
65,7,4,second,38,10000,24,-9956,9956,43,0,0,43,1763,-1763,1763,1763,1763,-1763,-774.710769230769230769,1398.79384615384615385,774.710769230769230769,-1398.79384615384615385,-774.710769230769230769,1398.79384615384615385,41,-41,-369,369,369,-369,0,-41,41,41,-41,0
65,7,4,second,38,10000,25,-9913,9913,59,0,0,59,2360,-2360,2360,2360,2360,-2360,-1065.89349112426035503,1924.54437869822485207,1065.89349112426035503,-1924.54437869822485207,-1065.89349112426035503,1924.54437869822485207,-80,80,-600,600,600,-600,0,120,-120,-120,120,0
65,7,4,second,38,10000,26,-9854,9854,71,0,0,71,2769,-2769,2769,2769,2769,-2769,-1265.99076923076923077,2285.83384615384615385,1265.99076923076923077,-2285.83384615384615385,-1265.99076923076923077,2285.83384615384615385,156,-156,-312,312,312,-312,0,-156,156,156,-156,0
65,7,4,second,38,10000,27,-9783,9783,133,2,2,133,5130,-4978,5130,4978,5130,-4978,-2154.07384615384615385,3889.32923076923076923,2080.43029585798816568,-3756.36071005917159763,-2117.25207100591715976,3822.84497041420118343,646,-646,-608,608,608,-608,0,532,-380,-456,456,0
65,7,4,second,38,10000,28,-9648,9652,217,6,6,217,8251,-7807,8251,7807,8251,-7807,-3674.91005917159763314,6635.30414201183431953,3531.49893491124260355,-6376.36544378698224852,-3603.20449704142011834,6505.83479289940828402,814,-666,-629,555,592,-592,0,-74,-74,0,0,0
65,7,4,second,38,10000,29,-9425,9441,299,14,14,299,11268,-10260,11268,10260,11268,-10260,-4726.75313609467455621,8534.47952662721893491,4377.91526627218934911,-7904.62863905325443787,-4552.33420118343195266,8219.55408284023668639,1080,-792,-1440,1440,1440,-1440,0,1548,-1188,-1368,1368,0
65,7,4,second,38,10000,30,-9112,9156,402,21,21,402,14805,-13335,14805,13335,14805,-13335,-5748.55739644970414201,10379.4177514792899408,5104.17633136094674556,-9215.94319526627218935,-5426.36686390532544379,9797.68047337278106509,1855,-1435,-1470,1400,1435,-1435,0,2485,-2345,-2415,2415,0
65,7,4,second,38,10000,31,-8689,8775,478,41,41,478,17646,-14858,17646,14858,17646,-14858,-6572.68686390532544379,11867.4404733727810651,5518.42130177514792899,-9963.89112426035502959,-6045.55408284023668639,10915.6657988165680473,1156,-748,-2448,2108,2278,-2278,0,2312,-1700,-2006,2006,0
65,7,4,second,38,10000,32,-8170,8338,625,79,79,625,23232,-18018,23232,18018,23232,-18018,-8633.73727810650887574,15588.8094674556213018,7418.61869822485207101,-13394.8288757396449704,-8026.17798816568047337,14491.8191715976331361,2376,-1980,-2178,1518,1848,-1848,0,2772,-1188,-2079,1881,99
