geometry,L,root_index,root_real,root_imaginary,is_real,is_upper_half,normalized_polynomial_residual,precision_stability_distance,conjugate_root_index,conjugate_pair_distance,matching_partner_root_index,matching_partner_expected_real,matching_partner_expected_imaginary,matching_partner_pair_distance,matching_partner_normalized_residual
axis,3,6,1.1498864253766463080147822342196701120157784516205,-0.18811132470713711758749215945864029398707083884783,False,False,2.5654184599362046301153969277377167024270415311935e-121,2.4665335825376876679195839838586328754048096850043e-90,7,0.0,2,-0.14988642537664630801478223421967011201577845162055,0.18811132470713711758749215945864029398707083884783,2.9999999999932575529011325628786612492919663265156e-120,1.6318459424297256939960875954433428761740720905923e-119
axis,3,7,1.1498864253766463080147822342196701120157784516205,0.18811132470713711758749215945864029398707083884783,False,True,2.5654184599362046301153969277377167024270415311935e-121,2.4665335825376876679195839838586328754048096850043e-90,6,0.0,1,-0.14988642537664630801478223421967011201577845162055,-0.18811132470713711758749215945864029398707083884783,2.9999999999932575529011325628786612492919663265156e-120,1.6318459424297256939960875954433428761740720905923e-119
axis,3,8,3.0119806191853769423901355826035970575805160097918,0.0,True,False,5.2381142599560815224067074544940544011595909982717e-122,5.8649478354516427144221626302649379494077038669972e-91,8,0.0,0,-2.0119806191853769423901355826035970575805160097918,0.0,0.0,6.805505897055809574348779408636425629247987369973e-121
axis,4,0,-1.9209129443132109209870066813622799020210201212856,-1.1177703639313442853236460195740060045801336503546,False,False,2.0236070385078942907296953147423086621404892654863e-120,5.0677561767388041819978593494044365390608771516127e-90,1,0.0,15,2.9209129443132109209870066813622799020210201212856,1.1177703639313442853236460195740060045801336503546,0.0,6.0457931336440067340363855350910572206233519818385e-123
axis,4,1,-1.9209129443132109209870066813622799020210201212856,1.1177703639313442853236460195740060045801336503546,False,True,2.0236070385078942907296953147423086621404892654863e-120,5.0677561767388041819978593494044365390608771516127e-90,0,0.0,14,2.9209129443132109209870066813622799020210201212856,-1.1177703639313442853236460195740060045801336503546,0.0,6.0457931336440067340363855350910572206233519818385e-123
axis,4,2,-0.40727840282280460154863621112377045890849089260597,0.0,True,False,3.5637238288485369902476566585093259609454308355355e-120,3.7845475069932066707807137034503995711367191258116e-91,2,0.0,13,1.407278402822804601548636211123770458908490892606,0.0,3.0000000000045282787529217911266579909454048438958e-120,1.5254162688552766847907377703352076199768407424195e-125
axis,4,3,-0.35128900995446390094251826954443643652702898141215,-0.30727462430651904332051992111531668817430527805357,False,False,3.0944887813570293552998710612430643135962318415263e-120,4.0322779762174161546847580304211151460996451902219e-91,4,0.0,12,1.3512890099544639009425182695444364365270289814122,0.30727462430651904332051992111531668817430527805357,5.000000000007547131254869651877763318242341406493e-120,2.9917473060139742846012969788595169339606628211488e-125
axis,4,4,-0.35128900995446390094251826954443643652702898141215,0.30727462430651904332051992111531668817430527805357,False,True,3.0944887813570293552998710612430643135962318415263e-120,4.0322779762174161546847580304211151460996451902219e-91,3,0.0,11,1.3512890099544639009425182695444364365270289814122,-0.30727462430651904332051992111531668817430527805357,5.000000000007547131254869651877763318242341406493e-120,2.9917473060139742846012969788595169339606628211488e-125
axis,4,5,-0.10329504242013820606162581816882069187612480071283,-0.4763006926801671371772561049918339833968905157122,False,False,1.8416835509791598144565979420230094308479712210266e-120,4.2947011557723995781006279827442445399680740068083e-91,6,0.0,10,1.1032950424201382060616258181688206918761248007128,0.4763006926801671371772561049918339833968905157122,2.0000000000030188525019478607511053272969365625972e-120,1.038137012362385057719375777619962754677794786781e-124
axis,4,6,-0.10329504242013820606162581816882069187612480071283,0.4763006926801671371772561049918339833968905157122,False,True,1.8416835509791598144565979420230094308479712210266e-120,4.2947011557723995781006279827442445399680740068083e-91,5,0.0,9,1.1032950424201382060616258181688206918761248007128,-0.4763006926801671371772561049918339833968905157122,2.0000000000030188525019478607511053272969365625972e-120,1.038137012362385057719375777619962754677794786781e-124
