n,a,b,orientation,batch,k,samples,sum_q,sum_e,sum_s,sum_qs,sum_es
130,11,3,first,30,22,1000,-1000,1000,15858,-15858,15858
130,11,3,first,30,23,1000,-1000,1000,16194,-16194,16194
130,11,3,first,30,24,1000,-1000,1000,16523,-16523,16523
130,11,3,first,30,25,1000,-1000,1000,16756,-16756,16756
130,11,3,first,30,26,1000,-1000,1000,16975,-16975,16975
130,11,3,first,30,27,1000,-1000,1000,17229,-17229,17229
130,11,3,first,30,28,1000,-1000,1000,17479,-17479,17479
130,11,3,first,30,29,1000,-1000,1000,17669,-17669,17669
130,11,3,first,30,30,1000,-1000,1000,17867,-17867,17867
130,11,3,first,30,31,1000,-1000,1000,17978,-17978,17978
130,11,3,first,30,32,1000,-1000,1000,18057,-18057,18057
130,11,3,first,30,33,1000,-1000,1000,18128,-18128,18128
130,11,3,first,30,34,1000,-1000,1000,18185,-18185,18185
130,11,3,first,30,35,1000,-1000,1000,18178,-18178,18178
130,11,3,first,30,36,1000,-1000,1000,18153,-18153,18153
130,11,3,first,30,37,1000,-1000,1000,18115,-18115,18115
130,11,3,first,30,38,1000,-1000,1000,18087,-18087,18087
130,11,3,first,30,39,1000,-1000,1000,17995,-17995,17995
130,11,3,first,30,40,1000,-1000,1000,17874,-17874,17874
130,11,3,first,30,41,1000,-1000,1000,17790,-17790,17790
130,11,3,first,30,42,1000,-1000,1000,17636,-17636,17636
130,11,3,first,30,43,1000,-1000,1000,17481,-17481,17481
130,11,3,first,30,44,1000,-1000,1000,17345,-17345,17345
130,11,3,first,30,45,1000,-1000,1000,17141,-17141,17141
130,11,3,first,30,46,1000,-1000,1000,16905,-16905,16905
130,11,3,first,30,47,1000,-1000,1000,16670,-16670,16670
130,11,3,first,30,48,1000,-1000,1000,16421,-16421,16421
130,11,3,first,30,49,1000,-1000,1000,16189,-16189,16189
130,11,3,first,30,50,1000,-1000,1000,15890,-15890,15890
130,11,3,first,30,51,1000,-999,999,15567,-15551,15551
130,11,3,first,30,52,1000,-999,999,15230,-15215,15215
130,11,3,first,30,53,1000,-997,997,14921,-14873,14873
130,11,3,first,30,54,1000,-993,993,14560,-14469,14469
130,11,3,first,30,55,1000,-990,990,14200,-14064,14064
130,11,3,first,30,56,1000,-988,988,13840,-13685,13685
130,11,3,first,30,57,1000,-983,983,13425,-13223,13223
130,11,3,first,30,58,1000,-976,976,13010,-12741,12741
130,11,3,first,30,59,1000,-969,969,12573,-12227,12227
130,11,3,first,30,60,1000,-958,958,12209,-11754,11754
130,11,3,first,30,61,1000,-949,949,11787,-11255,11255
130,11,3,first,30,62,1000,-939,941,11362,-10738,10762
130,11,3,first,30,63,1000,-924,926,10998,-10230,10252
130,11,3,first,30,64,1000,-905,909,10596,-9680,9708
130,11,3,first,30,65,1000,-873,881,10179,-8996,9054
130,11,3,first,30,66,1000,-840,858,9802,-8372,8516
130,11,3,first,30,67,1000,-800,828,9387,-7656,7876
130,11,3,first,30,68,1000,-753,793,9036,-6942,7246
130,11,3,first,30,69,1000,-695,751,8683,-6178,6614
130,11,3,first,30,70,1000,-644,718,8355,-5477,6045
130,11,3,first,30,71,1000,-590,688,8038,-4835,5591
130,11,3,first,30,72,1000,-542,662,7734,-4274,5182
130,11,3,first,30,73,1000,-467,637,7413,-3582,4784
130,11,3,first,30,74,1000,-361,595,7138,-2677,4297
130,11,3,first,30,75,1000,-269,569,6933,-1920,3960
130,11,3,first,30,76,1000,-166,544,6752,-1133,3703
130,11,3,first,30,77,1000,-63,521,6619,-412,3470
130,11,3,first,30,78,1000,50,502,6533,368,3278
130,11,3,first,30,79,1000,171,515,6521,1166,3342
130,11,3,first,30,80,1000,285,539,6443,1910,3492
130,11,3,first,30,81,1000,391,571,6453,2611,3707
130,11,3,first,30,82,1000,477,613,6466,3192,4006
130,11,3,first,30,83,1000,568,654,6545,3779,4339
130,11,3,first,30,84,1000,649,707,6639,4435,4771
130,11,3,first,30,85,1000,702,746,6767,4856,5108
130,11,3,first,30,86,1000,773,797,6992,5504,5636
130,11,3,first,30,87,1000,820,830,7182,5956,6008
130,11,3,first,30,88,1000,851,859,7402,6394,6428
130,11,3,first,30,89,1000,880,886,7620,6778,6808
130,11,3,first,30,90,1000,912,918,7870,7234,7262
130,11,3,first,30,91,1000,944,944,8127,7697,7697
130,11,3,first,30,92,1000,960,960,8337,8037,8037
130,11,3,first,30,93,1000,971,971,8608,8377,8377
130,11,3,first,30,94,1000,979,979,8881,8701,8701
130,11,3,first,30,95,1000,987,987,9059,8946,8946
130,11,3,first,30,96,1000,992,992,9290,9226,9226
130,11,3,first,30,97,1000,993,993,9488,9432,9432
130,11,3,first,30,98,1000,996,996,9704,9670,9670
130,11,3,first,30,99,1000,997,997,9911,9885,9885
130,11,3,first,30,100,1000,998,998,10083,10065,10065
130,11,3,first,30,101,1000,998,998,10267,10249,10249
130,11,3,first,30,102,1000,999,999,10472,10464,10464
130,11,3,first,30,103,1000,1000,1000,10577,10577,10577
130,11,3,first,30,104,1000,1000,1000,10678,10678,10678
130,11,3,first,30,105,1000,1000,1000,10789,10789,10789
130,11,3,first,30,106,1000,1000,1000,10871,10871,10871
130,11,3,first,30,107,1000,1000,1000,10945,10945,10945
130,11,3,first,30,108,1000,1000,1000,10914,10914,10914
130,11,3,first,30,109,1000,1000,1000,10922,10922,10922
130,11,3,first,30,110,1000,1000,1000,10877,10877,10877
130,11,3,first,30,111,1000,1000,1000,10800,10800,10800
130,11,3,first,30,112,1000,1000,1000,10699,10699,10699
130,11,3,first,30,113,1000,1000,1000,10568,10568,10568
130,11,3,first,30,114,1000,1000,1000,10358,10358,10358
130,11,3,first,30,115,1000,1000,1000,10127,10127,10127
130,11,3,first,30,116,1000,1000,1000,9859,9859,9859
130,11,3,first,30,117,1000,1000,1000,9555,9555,9555
130,11,3,first,30,118,1000,1000,1000,9201,9201,9201
130,11,3,first,30,119,1000,1000,1000,8801,8801,8801
130,11,3,first,30,120,1000,1000,1000,8358,8358,8358
130,11,3,first,30,121,1000,1000,1000,7887,7887,7887
130,11,3,first,30,122,1000,1000,1000,7374,7374,7374
130,11,3,first,30,123,1000,1000,1000,6783,6783,6783
130,11,3,first,30,124,1000,1000,1000,6117,6117,6117
130,11,3,first,30,125,1000,1000,1000,5407,5407,5407
130,11,3,first,30,126,1000,1000,1000,4646,4646,4646
130,11,3,first,30,127,1000,1000,1000,3818,3818,3818
130,11,3,first,30,128,1000,1000,1000,2940,2940,2940
130,11,3,first,30,129,1000,1000,1000,2000,2000,2000
130,11,3,first,30,130,1000,1000,1000,1000,1000,1000
130,9,7,second,30,0,1000,-1000,1000,1000,-1000,1000
130,9,7,second,30,1,1000,-1000,1000,2000,-2000,2000
130,9,7,second,30,2,1000,-1000,1000,2969,-2969,2969
130,9,7,second,30,3,1000,-1000,1000,3913,-3913,3913
130,9,7,second,30,4,1000,-1000,1000,4809,-4809,4809
130,9,7,second,30,5,1000,-1000,1000,5671,-5671,5671
130,9,7,second,30,6,1000,-1000,1000,6521,-6521,6521
130,9,7,second,30,7,1000,-1000,1000,7335,-7335,7335
130,9,7,second,30,8,1000,-1000,1000,8122,-8122,8122
130,9,7,second,30,9,1000,-1000,1000,8844,-8844,8844
130,9,7,second,30,10,1000,-1000,1000,9567,-9567,9567
130,9,7,second,30,11,1000,-1000,1000,10220,-10220,10220
130,9,7,second,30,12,1000,-1000,1000,10900,-10900,10900
130,9,7,second,30,13,1000,-1000,1000,11549,-11549,11549
130,9,7,second,30,14,1000,-1000,1000,12113,-12113,12113
130,9,7,second,30,15,1000,-1000,1000,12688,-12688,12688
130,9,7,second,30,16,1000,-1000,1000,13242,-13242,13242
130,9,7,second,30,17,1000,-1000,1000,13763,-13763,13763
130,9,7,second,30,18,1000,-1000,1000,14246,-14246,14246
130,9,7,second,30,19,1000,-1000,1000,14682,-14682,14682
130,9,7,second,30,20,1000,-1000,1000,15089,-15089,15089
130,9,7,second,30,21,1000,-1000,1000,15476,-15476,15476
130,9,7,second,30,22,1000,-1000,1000,15802,-15802,15802
130,9,7,second,30,23,1000,-1000,1000,16148,-16148,16148
130,9,7,second,30,24,1000,-1000,1000,16464,-16464,16464
130,9,7,second,30,25,1000,-1000,1000,16739,-16739,16739
130,9,7,second,30,26,1000,-1000,1000,16997,-16997,16997
130,9,7,second,30,27,1000,-1000,1000,17222,-17222,17222
130,9,7,second,30,28,1000,-1000,1000,17462,-17462,17462
130,9,7,second,30,29,1000,-1000,1000,17613,-17613,17613
130,9,7,second,30,30,1000,-1000,1000,17741,-17741,17741
130,9,7,second,30,31,1000,-1000,1000,17870,-17870,17870
130,9,7,second,30,32,1000,-1000,1000,17984,-17984,17984
130,9,7,second,30,33,1000,-1000,1000,18018,-18018,18018
130,9,7,second,30,34,1000,-1000,1000,18044,-18044,18044
130,9,7,second,30,35,1000,-1000,1000,18040,-18040,18040
130,9,7,second,30,36,1000,-1000,1000,18021,-18021,18021
130,9,7,second,30,37,1000,-1000,1000,18001,-18001,18001
130,9,7,second,30,38,1000,-1000,1000,17907,-17907,17907
130,9,7,second,30,39,1000,-1000,1000,17875,-17875,17875
130,9,7,second,30,40,1000,-1000,1000,17822,-17822,17822
130,9,7,second,30,41,1000,-1000,1000,17745,-17745,17745
130,9,7,second,30,42,1000,-1000,1000,17625,-17625,17625
130,9,7,second,30,43,1000,-1000,1000,17431,-17431,17431
130,9,7,second,30,44,1000,-1000,1000,17257,-17257,17257
130,9,7,second,30,45,1000,-1000,1000,17088,-17088,17088
130,9,7,second,30,46,1000,-1000,1000,16832,-16832,16832
130,9,7,second,30,47,1000,-1000,1000,16607,-16607,16607
130,9,7,second,30,48,1000,-1000,1000,16306,-16306,16306
130,9,7,second,30,49,1000,-1000,1000,16039,-16039,16039
130,9,7,second,30,50,1000,-997,997,15719,-15687,15687
130,9,7,second,30,51,1000,-996,996,15467,-15423,15423
130,9,7,second,30,52,1000,-996,996,15122,-15079,15079
130,9,7,second,30,53,1000,-996,996,14777,-14735,14735
130,9,7,second,30,54,1000,-993,995,14419,-14346,14366
130,9,7,second,30,55,1000,-991,993,14023,-13935,13953
130,9,7,second,30,56,1000,-986,988,13591,-13436,13454
130,9,7,second,30,57,1000,-982,984,13209,-13006,13024
130,9,7,second,30,58,1000,-975,977,12828,-12549,12567
130,9,7,second,30,59,1000,-966,968,12407,-12036,12054
130,9,7,second,30,60,1000,-950,954,12034,-11508,11544
130,9,7,second,30,61,1000,-933,937,11629,-10932,10970
130,9,7,second,30,62,1000,-919,925,11220,-10413,10469
130,9,7,second,30,63,1000,-895,901,10849,-9841,9895
130,9,7,second,30,64,1000,-873,883,10471,-9286,9366
130,9,7,second,30,65,1000,-847,859,10074,-8673,8771
130,9,7,second,30,66,1000,-811,829,9658,-7973,8107
130,9,7,second,30,67,1000,-776,804,9267,-7324,7522
130,9,7,second,30,68,1000,-736,778,8899,-6698,6998
130,9,7,second,30,69,1000,-677,733,8593,-5954,6348
130,9,7,second,30,70,1000,-619,693,8267,-5234,5746
130,9,7,second,30,71,1000,-548,654,7975,-4484,5220
130,9,7,second,30,72,1000,-483,613,7697,-3816,4698
130,9,7,second,30,73,1000,-401,591,7415,-3031,4339
130,9,7,second,30,74,1000,-311,551,7160,-2310,3948
130,9,7,second,30,75,1000,-200,526,6988,-1476,3666
130,9,7,second,30,76,1000,-95,511,6808,-686,3426
130,9,7,second,30,77,1000,12,506,6699,80,3334
130,9,7,second,30,78,1000,111,529,6572,727,3439
130,9,7,second,30,79,1000,218,554,6526,1495,3571
130,9,7,second,30,80,1000,332,572,6514,2234,3732
130,9,7,second,30,81,1000,411,597,6530,2771,3915
130,9,7,second,30,82,1000,509,633,6576,3455,4223
130,9,7,second,30,83,1000,581,673,6635,3971,4529
130,9,7,second,30,84,1000,661,725,6733,4585,4973
130,9,7,second,30,85,1000,724,762,6870,5071,5307
130,9,7,second,30,86,1000,778,802,7055,5586,5742
130,9,7,second,30,87,1000,817,827,7228,6011,6079
130,9,7,second,30,88,1000,851,857,7418,6408,6454
130,9,7,second,30,89,1000,879,881,7623,6790,6810
130,9,7,second,30,90,1000,910,912,7865,7216,7236
130,9,7,second,30,91,1000,931,931,8094,7587,7587
130,9,7,second,30,92,1000,949,949,8328,7943,7943
130,9,7,second,30,93,1000,965,965,8578,8309,8309
130,9,7,second,30,94,1000,979,979,8815,8659,8659
130,9,7,second,30,95,1000,985,985,9093,8980,8980
130,9,7,second,30,96,1000,990,990,9305,9232,9232
130,9,7,second,30,97,1000,994,994,9521,9475,9475
130,9,7,second,30,98,1000,996,996,9741,9709,9709
130,9,7,second,30,99,1000,997,997,9950,9924,9924
130,9,7,second,30,100,1000,998,998,10169,10153,10153
130,9,7,second,30,101,1000,998,998,10313,10297,10297
130,9,7,second,30,102,1000,998,998,10465,10451,10451
130,9,7,second,30,103,1000,998,998,10607,10592,10592
130,9,7,second,30,104,1000,999,999,10735,10726,10726
130,9,7,second,30,105,1000,1000,1000,10804,10804,10804
130,9,7,second,30,106,1000,1000,1000,10887,10887,10887
130,9,7,second,30,107,1000,1000,1000,10952,10952,10952
130,9,7,second,30,108,1000,1000,1000,10956,10956,10956
130,9,7,second,30,109,1000,1000,1000,10919,10919,10919
130,9,7,second,30,110,1000,1000,1000,10897,10897,10897
130,9,7,second,30,111,1000,1000,1000,10839,10839,10839
130,9,7,second,30,112,1000,1000,1000,10742,10742,10742
130,9,7,second,30,113,1000,1000,1000,10591,10591,10591
130,9,7,second,30,114,1000,1000,1000,10411,10411,10411
130,9,7,second,30,115,1000,1000,1000,10241,10241,10241
130,9,7,second,30,116,1000,1000,1000,9981,9981,9981
130,9,7,second,30,117,1000,1000,1000,9659,9659,9659
130,9,7,second,30,118,1000,1000,1000,9286,9286,9286
130,9,7,second,30,119,1000,1000,1000,8916,8916,8916
130,9,7,second,30,120,1000,1000,1000,8457,8457,8457
130,9,7,second,30,121,1000,1000,1000,7941,7941,7941
130,9,7,second,30,122,1000,1000,1000,7395,7395,7395
130,9,7,second,30,123,1000,1000,1000,6769,6769,6769
130,9,7,second,30,124,1000,1000,1000,6112,6112,6112
130,9,7,second,30,125,1000,1000,1000,5400,5400,5400
130,9,7,second,30,126,1000,1000,1000,4656,4656,4656
130,9,7,second,30,127,1000,1000,1000,3833,3833,3833
130,9,7,second,30,128,1000,1000,1000,2935,2935,2935
130,9,7,second,30,129,1000,1000,1000,2000,2000,2000
130,9,7,second,30,130,1000,1000,1000,1000,1000,1000
130,11,3,first,31,0,1000,-1000,1000,1000,-1000,1000
130,11,3,first,31,1,1000,-1000,1000,2000,-2000,2000
130,11,3,first,31,2,1000,-1000,1000,2965,-2965,2965
130,11,3,first,31,3,1000,-1000,1000,3904,-3904,3904
130,11,3,first,31,4,1000,-1000,1000,4811,-4811,4811
130,11,3,first,31,5,1000,-1000,1000,5684,-5684,5684
130,11,3,first,31,6,1000,-1000,1000,6516,-6516,6516
130,11,3,first,31,7,1000,-1000,1000,7337,-7337,7337
130,11,3,first,31,8,1000,-1000,1000,8109,-8109,8109
130,11,3,first,31,9,1000,-1000,1000,8848,-8848,8848
130,11,3,first,31,10,1000,-1000,1000,9549,-9549,9549
130,11,3,first,31,11,1000,-1000,1000,10246,-10246,10246
130,11,3,first,31,12,1000,-1000,1000,10874,-10874,10874
130,11,3,first,31,13,1000,-1000,1000,11487,-11487,11487
130,11,3,first,31,14,1000,-1000,1000,12114,-12114,12114
130,11,3,first,31,15,1000,-1000,1000,12680,-12680,12680
130,11,3,first,31,16,1000,-1000,1000,13261,-13261,13261
130,11,3,first,31,17,1000,-1000,1000,13766,-13766,13766
130,11,3,first,31,18,1000,-1000,1000,14243,-14243,14243
130,11,3,first,31,19,1000,-1000,1000,14724,-14724,14724
130,11,3,first,31,20,1000,-1000,1000,15138,-15138,15138
130,11,3,first,31,21,1000,-1000,1000,15520,-15520,15520
130,11,3,first,31,22,1000,-1000,1000,15933,-15933,15933
130,11,3,first,31,23,1000,-1000,1000,16286,-16286,16286
130,11,3,first,31,24,1000,-1000,1000,16605,-16605,16605
130,11,3,first,31,25,1000,-1000,1000,16855,-16855,16855
130,11,3,first,31,26,1000,-1000,1000,17131,-17131,17131
130,11,3,first,31,27,1000,-1000,1000,17345,-17345,17345
130,11,3,first,31,28,1000,-1000,1000,17552,-17552,17552
130,11,3,first,31,29,1000,-1000,1000,17733,-17733,17733
130,11,3,first,31,30,1000,-1000,1000,17894,-17894,17894
130,11,3,first,31,31,1000,-1000,1000,18021,-18021,18021
130,11,3,first,31,32,1000,-1000,1000,18097,-18097,18097
130,11,3,first,31,33,1000,-1000,1000,18210,-18210,18210
130,11,3,first,31,34,1000,-1000,1000,18255,-18255,18255
130,11,3,first,31,35,1000,-1000,1000,18260,-18260,18260
130,11,3,first,31,36,1000,-1000,1000,18265,-18265,18265
130,11,3,first,31,37,1000,-1000,1000,18243,-18243,18243
130,11,3,first,31,38,1000,-1000,1000,18169,-18169,18169
130,11,3,first,31,39,1000,-1000,1000,18084,-18084,18084
130,11,3,first,31,40,1000,-1000,1000,18007,-18007,18007
130,11,3,first,31,41,1000,-1000,1000,17867,-17867,17867
130,11,3,first,31,42,1000,-1000,1000,17724,-17724,17724
130,11,3,first,31,43,1000,-1000,1000,17578,-17578,17578
130,11,3,first,31,44,1000,-1000,1000,17367,-17367,17367
130,11,3,first,31,45,1000,-1000,1000,17159,-17159,17159
130,11,3,first,31,46,1000,-1000,1000,16942,-16942,16942
130,11,3,first,31,47,1000,-1000,1000,16707,-16707,16707
130,11,3,first,31,48,1000,-1000,1000,16461,-16461,16461
130,11,3,first,31,49,1000,-998,998,16171,-16145,16145
130,11,3,first,31,50,1000,-997,997,15878,-15838,15838
130,11,3,first,31,51,1000,-997,997,15555,-15516,15516
130,11,3,first,31,52,1000,-997,997,15195,-15156,15156
130,11,3,first,31,53,1000,-991,991,14878,-14777,14777
130,11,3,first,31,54,1000,-990,990,14538,-14425,14425
130,11,3,first,31,55,1000,-990,990,14121,-14008,14008
130,11,3,first,31,56,1000,-987,987,13784,-13640,13640
130,11,3,first,31,57,1000,-982,982,13411,-13216,13216
130,11,3,first,31,58,1000,-974,976,13040,-12752,12770
130,11,3,first,31,59,1000,-969,973,12664,-12317,12353
130,11,3,first,31,60,1000,-962,966,12253,-11847,11885
130,11,3,first,31,61,1000,-949,955,11839,-11308,11364
130,11,3,first,31,62,1000,-932,942,11410,-10709,10801
130,11,3,first,31,63,1000,-916,928,10989,-10135,10249
130,11,3,first,31,64,1000,-896,908,10564,-9549,9663
130,11,3,first,31,65,1000,-862,880,10154,-8845,9005
130,11,3,first,31,66,1000,-823,849,9711,-8108,8326
130,11,3,first,31,67,1000,-789,823,9292,-7443,7727
130,11,3,first,31,68,1000,-737,781,8950,-6723,7069
130,11,3,first,31,69,1000,-691,747,8607,-6071,6523
130,11,3,first,31,70,1000,-622,704,8309,-5351,5979
130,11,3,first,31,71,1000,-558,660,8010,-4631,5405
130,11,3,first,31,72,1000,-490,614,7753,-3976,4870
130,11,3,first,31,73,1000,-403,583,7481,-3188,4416
130,11,3,first,31,74,1000,-306,554,7250,-2374,4044
130,11,3,first,31,75,1000,-220,550,7051,-1695,3863
130,11,3,first,31,76,1000,-122,520,6901,-926,3586
130,11,3,first,31,77,1000,-29,517,6773,-220,3492
130,11,3,first,31,78,1000,62,526,6656,401,3473
130,11,3,first,31,79,1000,163,541,6562,1030,3524
130,11,3,first,31,80,1000,270,564,6528,1733,3661
130,11,3,first,31,81,1000,366,588,6562,2402,3858
130,11,3,first,31,82,1000,456,620,6589,3050,4072
130,11,3,first,31,83,1000,539,661,6678,3691,4427
130,11,3,first,31,84,1000,622,692,6841,4354,4764
130,11,3,first,31,85,1000,693,741,6956,4938,5212
130,11,3,first,31,86,1000,756,786,7109,5485,5655
130,11,3,first,31,87,1000,807,829,7284,6001,6125
130,11,3,first,31,88,1000,838,848,7497,6399,6453
130,11,3,first,31,89,1000,878,882,7705,6869,6887
130,11,3,first,31,90,1000,910,914,7930,7311,7329
130,11,3,first,31,91,1000,932,934,8155,7684,7692
130,11,3,first,31,92,1000,952,954,8362,8033,8039
130,11,3,first,31,93,1000,964,964,8614,8361,8361
130,11,3,first,31,94,1000,977,977,8900,8737,8737
130,11,3,first,31,95,1000,983,983,9115,8987,8987
130,11,3,first,31,96,1000,986,986,9318,9203,9203
130,11,3,first,31,97,1000,987,987,9575,9468,9468
130,11,3,first,31,98,1000,994,994,9814,9758,9758
130,11,3,first,31,99,1000,996,996,9985,9948,9948
130,11,3,first,31,100,1000,997,997,10185,10159,10159
130,11,3,first,31,101,1000,998,998,10375,10357,10357
130,11,3,first,31,102,1000,999,999,10536,10526,10526
130,11,3,first,31,103,1000,999,999,10651,10642,10642
130,11,3,first,31,104,1000,999,999,10738,10729,10729
130,11,3,first,31,105,1000,999,999,10816,10807,10807
130,11,3,first,31,106,1000,1000,1000,10927,10927,10927
130,11,3,first,31,107,1000,1000,1000,10972,10972,10972
130,11,3,first,31,108,1000,1000,1000,10949,10949,10949
130,11,3,first,31,109,1000,1000,1000,10938,10938,10938
130,11,3,first,31,110,1000,1000,1000,10897,10897,10897
130,11,3,first,31,111,1000,1000,1000,10826,10826,10826
130,11,3,first,31,112,1000,1000,1000,10731,10731,10731
130,11,3,first,31,113,1000,1000,1000,10572,10572,10572
130,11,3,first,31,114,1000,1000,1000,10355,10355,10355
130,11,3,first,31,115,1000,1000,1000,10127,10127,10127
130,11,3,first,31,116,1000,1000,1000,9880,9880,9880
130,11,3,first,31,117,1000,1000,1000,9576,9576,9576
130,11,3,first,31,118,1000,1000,1000,9233,9233,9233
130,11,3,first,31,119,1000,1000,1000,8824,8824,8824
130,11,3,first,31,120,1000,1000,1000,8353,8353,8353
130,11,3,first,31,121,1000,1000,1000,7850,7850,7850
130,11,3,first,31,122,1000,1000,1000,7324,7324,7324
130,11,3,first,31,123,1000,1000,1000,6747,6747,6747
130,11,3,first,31,124,1000,1000,1000,6105,6105,6105
130,11,3,first,31,125,1000,1000,1000,5376,5376,5376
130,11,3,first,31,126,1000,1000,1000,4626,4626,4626
130,11,3,first,31,127,1000,1000,1000,3822,3822,3822
130,11,3,first,31,128,1000,1000,1000,2945,2945,2945
130,11,3,first,31,129,1000,1000,1000,2000,2000,2000
130,11,3,first,31,130,1000,1000,1000,1000,1000,1000
130,9,7,second,31,0,1000,-1000,1000,1000,-1000,1000
130,9,7,second,31,1,1000,-1000,1000,2000,-2000,2000
130,9,7,second,31,2,1000,-1000,1000,2970,-2970,2970
130,9,7,second,31,3,1000,-1000,1000,3907,-3907,3907
130,9,7,second,31,4,1000,-1000,1000,4821,-4821,4821
130,9,7,second,31,5,1000,-1000,1000,5698,-5698,5698
130,9,7,second,31,6,1000,-1000,1000,6551,-6551,6551
130,9,7,second,31,7,1000,-1000,1000,7384,-7384,7384
130,9,7,second,31,8,1000,-1000,1000,8140,-8140,8140
130,9,7,second,31,9,1000,-1000,1000,8917,-8917,8917
130,9,7,second,31,10,1000,-1000,1000,9641,-9641,9641
130,9,7,second,31,11,1000,-1000,1000,10350,-10350,10350
130,9,7,second,31,12,1000,-1000,1000,11017,-11017,11017
130,9,7,second,31,13,1000,-1000,1000,11640,-11640,11640
130,9,7,second,31,14,1000,-1000,1000,12238,-12238,12238
130,9,7,second,31,15,1000,-1000,1000,12805,-12805,12805
130,9,7,second,31,16,1000,-1000,1000,13324,-13324,13324
130,9,7,second,31,17,1000,-1000,1000,13822,-13822,13822
130,9,7,second,31,18,1000,-1000,1000,14289,-14289,14289
130,9,7,second,31,19,1000,-1000,1000,14730,-14730,14730
130,9,7,second,31,20,1000,-1000,1000,15155,-15155,15155
130,9,7,second,31,21,1000,-1000,1000,15566,-15566,15566
130,9,7,second,31,22,1000,-1000,1000,15957,-15957,15957
130,9,7,second,31,23,1000,-1000,1000,16272,-16272,16272
130,9,7,second,31,24,1000,-1000,1000,16579,-16579,16579
130,9,7,second,31,25,1000,-1000,1000,16860,-16860,16860
130,9,7,second,31,26,1000,-1000,1000,17126,-17126,17126
130,9,7,second,31,27,1000,-1000,1000,17358,-17358,17358
130,9,7,second,31,28,1000,-1000,1000,17533,-17533,17533
130,9,7,second,31,29,1000,-1000,1000,17717,-17717,17717
130,9,7,second,31,30,1000,-1000,1000,17855,-17855,17855
130,9,7,second,31,31,1000,-1000,1000,17958,-17958,17958
130,9,7,second,31,32,1000,-1000,1000,18014,-18014,18014
130,9,7,second,31,33,1000,-1000,1000,18059,-18059,18059
130,9,7,second,31,34,1000,-1000,1000,18105,-18105,18105
130,9,7,second,31,35,1000,-1000,1000,18140,-18140,18140
130,9,7,second,31,36,1000,-1000,1000,18121,-18121,18121
130,9,7,second,31,37,1000,-1000,1000,18107,-18107,18107
130,9,7,second,31,38,1000,-999,999,18003,-17991,17991
130,9,7,second,31,39,1000,-999,999,17914,-17901,17901
130,9,7,second,31,40,1000,-999,999,17833,-17820,17820
130,9,7,second,31,41,1000,-999,999,17732,-17718,17718
130,9,7,second,31,42,1000,-999,999,17629,-17615,17615
130,9,7,second,31,43,1000,-999,999,17485,-17470,17470
130,9,7,second,31,44,1000,-999,999,17293,-17278,17278
130,9,7,second,31,45,1000,-999,999,17059,-17045,17045
130,9,7,second,31,46,1000,-999,999,16854,-16839,16839
130,9,7,second,31,47,1000,-998,998,16590,-16560,16560
130,9,7,second,31,48,1000,-997,997,16298,-16256,16256
130,9,7,second,31,49,1000,-996,996,16032,-15971,15971
130,9,7,second,31,50,1000,-996,996,15682,-15622,15622
130,9,7,second,31,51,1000,-995,995,15379,-15310,15310
130,9,7,second,31,52,1000,-994,994,15088,-15007,15007
130,9,7,second,31,53,1000,-994,994,14761,-14683,14683
130,9,7,second,31,54,1000,-991,991,14447,-14335,14335
130,9,7,second,31,55,1000,-984,984,14039,-13847,13847
130,9,7,second,31,56,1000,-980,980,13696,-13450,13450
130,9,7,second,31,57,1000,-971,973,13297,-12968,12990
130,9,7,second,31,58,1000,-966,968,12890,-12505,12527
130,9,7,second,31,59,1000,-952,954,12497,-11967,11991
130,9,7,second,31,60,1000,-945,947,12071,-11499,11521
130,9,7,second,31,61,1000,-937,939,11640,-11013,11035
130,9,7,second,31,62,1000,-926,928,11203,-10477,10501
130,9,7,second,31,63,1000,-903,911,10760,-9822,9900
130,9,7,second,31,64,1000,-877,887,10366,-9224,9314
130,9,7,second,31,65,1000,-859,873,10013,-8725,8855
130,9,7,second,31,66,1000,-819,841,9650,-8065,8259
130,9,7,second,31,67,1000,-776,814,9270,-7336,7656
130,9,7,second,31,68,1000,-732,778,8910,-6677,7047
130,9,7,second,31,69,1000,-662,726,8582,-5907,6405
130,9,7,second,31,70,1000,-616,700,8276,-5306,5936
130,9,7,second,31,71,1000,-551,667,7955,-4564,5410
130,9,7,second,31,72,1000,-478,642,7639,-3866,5004
130,9,7,second,31,73,1000,-393,615,7371,-3097,4619
130,9,7,second,31,74,1000,-313,591,7176,-2405,4283
130,9,7,second,31,75,1000,-212,560,6986,-1638,3928
130,9,7,second,31,76,1000,-78,542,6822,-673,3713
130,9,7,second,31,77,1000,15,525,6739,9,3549
130,9,7,second,31,78,1000,121,511,6656,729,3383
130,9,7,second,31,79,1000,251,521,6596,1597,3455
130,9,7,second,31,80,1000,350,556,6565,2270,3662
130,9,7,second,31,81,1000,428,594,6534,2815,3883
130,9,7,second,31,82,1000,509,631,6596,3373,4155
130,9,7,second,31,83,1000,593,669,6641,4001,4489
130,9,7,second,31,84,1000,657,703,6753,4500,4802
130,9,7,second,31,85,1000,709,737,6885,4934,5130
130,9,7,second,31,86,1000,754,776,7038,5373,5529
130,9,7,second,31,87,1000,803,817,7202,5848,5932
130,9,7,second,31,88,1000,847,849,7438,6341,6353
