n,a,b,orientation,batch,k,samples,sum_q,sum_e,sum_s,sum_qs,sum_es
170,13,1,first,9,59,1000,-1000,1000,21961,-21961,21961
170,13,1,first,9,60,1000,-1000,1000,21697,-21697,21697
170,13,1,first,9,61,1000,-1000,1000,21467,-21467,21467
170,13,1,first,9,62,1000,-1000,1000,21209,-21209,21209
170,13,1,first,9,63,1000,-1000,1000,20982,-20982,20982
170,13,1,first,9,64,1000,-1000,1000,20712,-20712,20712
170,13,1,first,9,65,1000,-999,999,20429,-20412,20412
170,13,1,first,9,66,1000,-998,998,20147,-20111,20111
170,13,1,first,9,67,1000,-998,998,19814,-19778,19778
170,13,1,first,9,68,1000,-998,998,19485,-19450,19450
170,13,1,first,9,69,1000,-997,997,19127,-19079,19079
170,13,1,first,9,70,1000,-997,997,18811,-18761,18761
170,13,1,first,9,71,1000,-996,996,18461,-18395,18395
170,13,1,first,9,72,1000,-994,994,18120,-18021,18021
170,13,1,first,9,73,1000,-992,992,17790,-17661,17661
170,13,1,first,9,74,1000,-991,991,17381,-17240,17240
170,13,1,first,9,75,1000,-990,990,16991,-16837,16837
170,13,1,first,9,76,1000,-984,984,16600,-16358,16358
170,13,1,first,9,77,1000,-982,982,16184,-15917,15917
170,13,1,first,9,78,1000,-977,977,15786,-15453,15453
170,13,1,first,9,79,1000,-973,973,15394,-15020,15020
170,13,1,first,9,80,1000,-967,967,14965,-14522,14522
170,13,1,first,9,81,1000,-956,956,14580,-13996,13996
170,13,1,first,9,82,1000,-944,946,14185,-13453,13471
170,13,1,first,9,83,1000,-940,942,13777,-13008,13024
170,13,1,first,9,84,1000,-928,930,13355,-12473,12491
170,13,1,first,9,85,1000,-916,920,12907,-11906,11940
170,13,1,first,9,86,1000,-901,907,12518,-11360,11424
170,13,1,first,9,87,1000,-872,880,12123,-10688,10782
170,13,1,first,9,88,1000,-850,862,11761,-10132,10260
170,13,1,first,9,89,1000,-821,841,11365,-9505,9685
170,13,1,first,9,90,1000,-779,813,11031,-8797,9109
170,13,1,first,9,91,1000,-721,767,10711,-7966,8390
170,13,1,first,9,92,1000,-659,727,10346,-7085,7705
170,13,1,first,9,93,1000,-606,704,10045,-6352,7224
170,13,1,first,9,94,1000,-545,675,9768,-5536,6732
170,13,1,first,9,95,1000,-489,649,9461,-4834,6256
170,13,1,first,9,96,1000,-409,619,9160,-3927,5721
170,13,1,first,9,97,1000,-341,589,8960,-3209,5339
170,13,1,first,9,98,1000,-262,564,8789,-2419,5005
170,13,1,first,9,99,1000,-157,539,8618,-1453,4673
170,13,1,first,9,100,1000,-70,532,8485,-674,4530
170,13,1,first,9,101,1000,14,542,8385,80,4574
170,13,1,first,9,102,1000,92,542,8281,714,4508
170,13,1,first,9,103,1000,179,545,8231,1421,4507
170,13,1,first,9,104,1000,272,550,8187,2185,4517
170,13,1,first,9,105,1000,347,569,8152,2809,4687
170,13,1,first,9,106,1000,413,589,8148,3386,4854
170,13,1,first,9,107,1000,483,617,8169,4011,5083
170,13,1,first,9,108,1000,569,665,8282,4817,5565
170,13,1,first,9,109,1000,625,695,8393,5356,5910
170,13,1,first,9,110,1000,678,736,8514,5851,6305
170,13,1,first,9,111,1000,727,777,8646,6391,6757
170,13,1,first,9,112,1000,771,807,8798,6877,7139
170,13,1,first,9,113,1000,802,824,9032,7338,7502
170,13,1,first,9,114,1000,824,842,9246,7735,7881
170,13,1,first,9,115,1000,852,866,9449,8152,8274
170,13,1,first,9,116,1000,879,887,9645,8568,8636
170,13,1,first,9,117,1000,904,904,9905,9047,9047
170,13,1,first,9,118,1000,921,921,10065,9349,9349
170,13,1,first,9,119,1000,942,942,10275,9755,9755
170,13,1,first,9,120,1000,955,955,10525,10126,10126
170,13,1,first,9,121,1000,960,960,10750,10389,10389
170,13,1,first,9,122,1000,970,970,11023,10757,10757
170,13,1,first,9,123,1000,978,978,11262,11060,11060
170,13,1,first,9,124,1000,982,982,11457,11293,11293
170,13,1,first,9,125,1000,987,987,11701,11576,11576
170,13,1,first,9,126,1000,990,990,11975,11876,11876
170,13,1,first,9,127,1000,993,993,12212,12136,12136
170,13,1,first,9,128,1000,995,995,12464,12416,12416
170,13,1,first,9,129,1000,997,997,12683,12654,12654
170,13,1,first,9,130,1000,998,998,12901,12883,12883
170,13,1,first,9,131,1000,998,998,13103,13085,13085
170,13,1,first,9,132,1000,998,998,13256,13238,13238
170,13,1,first,9,133,1000,999,999,13406,13399,13399
170,13,1,first,9,134,1000,999,999,13541,13534,13534
170,13,1,first,9,135,1000,1000,1000,13667,13667,13667
170,13,1,first,9,136,1000,1000,1000,13756,13756,13756
170,13,1,first,9,137,1000,1000,1000,13842,13842,13842
170,13,1,first,9,138,1000,1000,1000,13916,13916,13916
170,13,1,first,9,139,1000,1000,1000,14017,14017,14017
170,13,1,first,9,140,1000,1000,1000,14048,14048,14048
170,13,1,first,9,141,1000,1000,1000,14069,14069,14069
170,13,1,first,9,142,1000,1000,1000,14041,14041,14041
170,13,1,first,9,143,1000,1000,1000,13991,13991,13991
170,13,1,first,9,144,1000,1000,1000,13963,13963,13963
170,13,1,first,9,145,1000,1000,1000,13884,13884,13884
170,13,1,first,9,146,1000,1000,1000,13763,13763,13763
170,13,1,first,9,147,1000,1000,1000,13629,13629,13629
170,13,1,first,9,148,1000,1000,1000,13494,13494,13494
170,13,1,first,9,149,1000,1000,1000,13266,13266,13266
170,13,1,first,9,150,1000,1000,1000,13017,13017,13017
170,13,1,first,9,151,1000,1000,1000,12778,12778,12778
170,13,1,first,9,152,1000,1000,1000,12484,12484,12484
170,13,1,first,9,153,1000,1000,1000,12179,12179,12179
170,13,1,first,9,154,1000,1000,1000,11861,11861,11861
170,13,1,first,9,155,1000,1000,1000,11473,11473,11473
170,13,1,first,9,156,1000,1000,1000,11078,11078,11078
170,13,1,first,9,157,1000,1000,1000,10611,10611,10611
170,13,1,first,9,158,1000,1000,1000,10118,10118,10118
170,13,1,first,9,159,1000,1000,1000,9589,9589,9589
170,13,1,first,9,160,1000,1000,1000,9025,9025,9025
170,13,1,first,9,161,1000,1000,1000,8414,8414,8414
170,13,1,first,9,162,1000,1000,1000,7752,7752,7752
170,13,1,first,9,163,1000,1000,1000,7059,7059,7059
170,13,1,first,9,164,1000,1000,1000,6310,6310,6310
170,13,1,first,9,165,1000,1000,1000,5560,5560,5560
170,13,1,first,9,166,1000,1000,1000,4728,4728,4728
170,13,1,first,9,167,1000,1000,1000,3854,3854,3854
170,13,1,first,9,168,1000,1000,1000,2959,2959,2959
170,13,1,first,9,169,1000,1000,1000,2000,2000,2000
170,13,1,first,9,170,1000,1000,1000,1000,1000,1000
170,11,7,second,9,0,1000,-1000,1000,1000,-1000,1000
170,11,7,second,9,1,1000,-1000,1000,2000,-2000,2000
170,11,7,second,9,2,1000,-1000,1000,2975,-2975,2975
170,11,7,second,9,3,1000,-1000,1000,3919,-3919,3919
170,11,7,second,9,4,1000,-1000,1000,4859,-4859,4859
170,11,7,second,9,5,1000,-1000,1000,5747,-5747,5747
170,11,7,second,9,6,1000,-1000,1000,6617,-6617,6617
170,11,7,second,9,7,1000,-1000,1000,7472,-7472,7472
170,11,7,second,9,8,1000,-1000,1000,8320,-8320,8320
170,11,7,second,9,9,1000,-1000,1000,9135,-9135,9135
170,11,7,second,9,10,1000,-1000,1000,9920,-9920,9920
170,11,7,second,9,11,1000,-1000,1000,10691,-10691,10691
170,11,7,second,9,12,1000,-1000,1000,11444,-11444,11444
170,11,7,second,9,13,1000,-1000,1000,12168,-12168,12168
170,11,7,second,9,14,1000,-1000,1000,12860,-12860,12860
170,11,7,second,9,15,1000,-1000,1000,13512,-13512,13512
170,11,7,second,9,16,1000,-1000,1000,14157,-14157,14157
170,11,7,second,9,17,1000,-1000,1000,14806,-14806,14806
170,11,7,second,9,18,1000,-1000,1000,15381,-15381,15381
170,11,7,second,9,19,1000,-1000,1000,15954,-15954,15954
170,11,7,second,9,20,1000,-1000,1000,16487,-16487,16487
170,11,7,second,9,21,1000,-1000,1000,16996,-16996,16996
170,11,7,second,9,22,1000,-1000,1000,17525,-17525,17525
170,11,7,second,9,23,1000,-1000,1000,18012,-18012,18012
170,11,7,second,9,24,1000,-1000,1000,18452,-18452,18452
170,11,7,second,9,25,1000,-1000,1000,18908,-18908,18908
170,11,7,second,9,26,1000,-1000,1000,19339,-19339,19339
170,11,7,second,9,27,1000,-1000,1000,19725,-19725,19725
170,11,7,second,9,28,1000,-1000,1000,20103,-20103,20103
170,11,7,second,9,29,1000,-1000,1000,20414,-20414,20414
170,11,7,second,9,30,1000,-1000,1000,20783,-20783,20783
170,11,7,second,9,31,1000,-1000,1000,21088,-21088,21088
170,11,7,second,9,32,1000,-1000,1000,21372,-21372,21372
170,11,7,second,9,33,1000,-1000,1000,21638,-21638,21638
170,11,7,second,9,34,1000,-1000,1000,21884,-21884,21884
170,11,7,second,9,35,1000,-1000,1000,22109,-22109,22109
170,11,7,second,9,36,1000,-1000,1000,22330,-22330,22330
170,11,7,second,9,37,1000,-1000,1000,22549,-22549,22549
170,11,7,second,9,38,1000,-1000,1000,22692,-22692,22692
170,11,7,second,9,39,1000,-1000,1000,22868,-22868,22868
170,11,7,second,9,40,1000,-1000,1000,22985,-22985,22985
170,11,7,second,9,41,1000,-1000,1000,23075,-23075,23075
170,11,7,second,9,42,1000,-1000,1000,23129,-23129,23129
170,11,7,second,9,43,1000,-1000,1000,23188,-23188,23188
170,11,7,second,9,44,1000,-1000,1000,23220,-23220,23220
170,11,7,second,9,45,1000,-1000,1000,23250,-23250,23250
170,11,7,second,9,46,1000,-1000,1000,23282,-23282,23282
170,11,7,second,9,47,1000,-1000,1000,23254,-23254,23254
170,11,7,second,9,48,1000,-1000,1000,23238,-23238,23238
170,11,7,second,9,49,1000,-1000,1000,23184,-23184,23184
170,11,7,second,9,50,1000,-1000,1000,23181,-23181,23181
170,11,7,second,9,51,1000,-1000,1000,23112,-23112,23112
170,11,7,second,9,52,1000,-1000,1000,23040,-23040,23040
170,11,7,second,9,53,1000,-1000,1000,22872,-22872,22872
170,11,7,second,9,54,1000,-1000,1000,22755,-22755,22755
170,11,7,second,9,55,1000,-1000,1000,22630,-22630,22630
170,11,7,second,9,56,1000,-1000,1000,22500,-22500,22500
170,11,7,second,9,57,1000,-1000,1000,22290,-22290,22290
170,11,7,second,9,58,1000,-1000,1000,22064,-22064,22064
170,11,7,second,9,59,1000,-1000,1000,21804,-21804,21804
170,11,7,second,9,60,1000,-1000,1000,21640,-21640,21640
170,11,7,second,9,61,1000,-1000,1000,21403,-21403,21403
170,11,7,second,9,62,1000,-1000,1000,21161,-21161,21161
170,11,7,second,9,63,1000,-1000,1000,20870,-20870,20870
170,11,7,second,9,64,1000,-1000,1000,20575,-20575,20575
170,11,7,second,9,65,1000,-1000,1000,20266,-20266,20266
170,11,7,second,9,66,1000,-1000,1000,19952,-19952,19952
170,11,7,second,9,67,1000,-999,999,19667,-19648,19648
170,11,7,second,9,68,1000,-999,999,19390,-19372,19372
170,11,7,second,9,69,1000,-998,998,19018,-18988,18988
170,11,7,second,9,70,1000,-996,996,18704,-18638,18638
170,11,7,second,9,71,1000,-993,993,18324,-18220,18220
170,11,7,second,9,72,1000,-992,992,17961,-17843,17843
170,11,7,second,9,73,1000,-988,988,17612,-17444,17444
170,11,7,second,9,74,1000,-988,988,17217,-17051,17051
170,11,7,second,9,75,1000,-987,987,16812,-16631,16631
170,11,7,second,9,76,1000,-985,985,16430,-16224,16224
170,11,7,second,9,77,1000,-984,984,16006,-15787,15787
170,11,7,second,9,78,1000,-978,978,15590,-15285,15285
170,11,7,second,9,79,1000,-972,972,15148,-14780,14780
170,11,7,second,9,80,1000,-961,963,14742,-14262,14280
170,11,7,second,9,81,1000,-951,953,14351,-13761,13779
170,11,7,second,9,82,1000,-942,944,13918,-13228,13248
170,11,7,second,9,83,1000,-922,924,13534,-12624,12646
170,11,7,second,9,84,1000,-908,914,13102,-12060,12122
170,11,7,second,9,85,1000,-890,900,12702,-11490,11598
170,11,7,second,9,86,1000,-862,874,12308,-10828,10950
170,11,7,second,9,87,1000,-839,857,11956,-10259,10431
170,11,7,second,9,88,1000,-813,831,11572,-9623,9801
170,11,7,second,9,89,1000,-781,809,11222,-8995,9251
170,11,7,second,9,90,1000,-752,792,10870,-8413,8781
170,11,7,second,9,91,1000,-709,771,10550,-7716,8270
170,11,7,second,9,92,1000,-670,744,10263,-7092,7726
170,11,7,second,9,93,1000,-616,718,9961,-6357,7237
170,11,7,second,9,94,1000,-562,692,9624,-5609,6735
170,11,7,second,9,95,1000,-496,658,9333,-4804,6208
170,11,7,second,9,96,1000,-423,623,9097,-4031,5713
170,11,7,second,9,97,1000,-352,586,8872,-3308,5220
170,11,7,second,9,98,1000,-266,562,8680,-2479,4881
170,11,7,second,9,99,1000,-170,560,8479,-1542,4756
170,11,7,second,9,100,1000,-68,554,8344,-634,4636
170,11,7,second,9,101,1000,16,538,8201,88,4410
170,11,7,second,9,102,1000,112,540,8147,890,4384
170,11,7,second,9,103,1000,215,569,8099,1749,4575
170,11,7,second,9,104,1000,299,581,8102,2465,4705
170,11,7,second,9,105,1000,372,598,8062,3054,4816
170,11,7,second,9,106,1000,445,627,8091,3675,5099
170,11,7,second,9,107,1000,515,651,8188,4314,5354
170,11,7,second,9,108,1000,576,676,8257,4858,5618
170,11,7,second,9,109,1000,641,717,8377,5469,6059
170,11,7,second,9,110,1000,684,732,8503,5939,6317
170,11,7,second,9,111,1000,726,768,8656,6388,6726
170,11,7,second,9,112,1000,760,796,8801,6765,7073
170,11,7,second,9,113,1000,793,817,8975,7222,7408
170,11,7,second,9,114,1000,823,845,9145,7625,7793
170,11,7,second,9,115,1000,858,868,9347,8107,8187
170,11,7,second,9,116,1000,885,889,9567,8559,8591
170,11,7,second,9,117,1000,908,910,9801,8969,8985
170,11,7,second,9,118,1000,932,932,10016,9386,9386
170,11,7,second,9,119,1000,945,945,10248,9732,9732
170,11,7,second,9,120,1000,958,958,10497,10086,10086
170,11,7,second,9,121,1000,971,971,10747,10465,10465
170,11,7,second,9,122,1000,980,980,10965,10766,10766
170,11,7,second,9,123,1000,984,984,11208,11039,11039
170,11,7,second,9,124,1000,986,986,11426,11278,11278
170,11,7,second,9,125,1000,989,989,11650,11532,11532
170,11,7,second,9,126,1000,994,994,11887,11823,11823
170,11,7,second,9,127,1000,995,995,12142,12090,12090
170,11,7,second,9,128,1000,997,997,12355,12323,12323
170,11,7,second,9,129,1000,997,997,12554,12521,12521
170,11,7,second,9,130,1000,998,998,12766,12744,12744
170,11,7,second,9,131,1000,998,998,12953,12929,12929
170,11,7,second,9,132,1000,998,998,13122,13099,13099
170,11,7,second,9,133,1000,998,998,13271,13248,13248
170,11,7,second,9,134,1000,998,998,13415,13392,13392
170,11,7,second,9,135,1000,999,999,13549,13539,13539
170,11,7,second,9,136,1000,1000,1000,13683,13683,13683
170,11,7,second,9,137,1000,1000,1000,13810,13810,13810
170,11,7,second,9,138,1000,1000,1000,13898,13898,13898
170,11,7,second,9,139,1000,1000,1000,13927,13927,13927
170,11,7,second,9,140,1000,1000,1000,13975,13975,13975
170,11,7,second,9,141,1000,1000,1000,13994,13994,13994
170,11,7,second,9,142,1000,1000,1000,14010,14010,14010
170,11,7,second,9,143,1000,1000,1000,13986,13986,13986
170,11,7,second,9,144,1000,1000,1000,13964,13964,13964
170,11,7,second,9,145,1000,1000,1000,13864,13864,13864
170,11,7,second,9,146,1000,1000,1000,13765,13765,13765
170,11,7,second,9,147,1000,1000,1000,13634,13634,13634
170,11,7,second,9,148,1000,1000,1000,13474,13474,13474
170,11,7,second,9,149,1000,1000,1000,13251,13251,13251
170,11,7,second,9,150,1000,1000,1000,13024,13024,13024
170,11,7,second,9,151,1000,1000,1000,12778,12778,12778
170,11,7,second,9,152,1000,1000,1000,12463,12463,12463
170,11,7,second,9,153,1000,1000,1000,12133,12133,12133
170,11,7,second,9,154,1000,1000,1000,11807,11807,11807
170,11,7,second,9,155,1000,1000,1000,11417,11417,11417
170,11,7,second,9,156,1000,1000,1000,10988,10988,10988
170,11,7,second,9,157,1000,1000,1000,10558,10558,10558
170,11,7,second,9,158,1000,1000,1000,10055,10055,10055
170,11,7,second,9,159,1000,1000,1000,9530,9530,9530
170,11,7,second,9,160,1000,1000,1000,8978,8978,8978
170,11,7,second,9,161,1000,1000,1000,8368,8368,8368
170,11,7,second,9,162,1000,1000,1000,7741,7741,7741
170,11,7,second,9,163,1000,1000,1000,7058,7058,7058
170,11,7,second,9,164,1000,1000,1000,6327,6327,6327
170,11,7,second,9,165,1000,1000,1000,5555,5555,5555
170,11,7,second,9,166,1000,1000,1000,4720,4720,4720
170,11,7,second,9,167,1000,1000,1000,3853,3853,3853
170,11,7,second,9,168,1000,1000,1000,2960,2960,2960
170,11,7,second,9,169,1000,1000,1000,2000,2000,2000
170,11,7,second,9,170,1000,1000,1000,1000,1000,1000
170,13,1,first,10,0,1000,-1000,1000,1000,-1000,1000
170,13,1,first,10,1,1000,-1000,1000,2000,-2000,2000
170,13,1,first,10,2,1000,-1000,1000,2974,-2974,2974
170,13,1,first,10,3,1000,-1000,1000,3921,-3921,3921
170,13,1,first,10,4,1000,-1000,1000,4856,-4856,4856
170,13,1,first,10,5,1000,-1000,1000,5759,-5759,5759
170,13,1,first,10,6,1000,-1000,1000,6641,-6641,6641
170,13,1,first,10,7,1000,-1000,1000,7509,-7509,7509
170,13,1,first,10,8,1000,-1000,1000,8327,-8327,8327
170,13,1,first,10,9,1000,-1000,1000,9143,-9143,9143
170,13,1,first,10,10,1000,-1000,1000,9941,-9941,9941
170,13,1,first,10,11,1000,-1000,1000,10719,-10719,10719
170,13,1,first,10,12,1000,-1000,1000,11472,-11472,11472
170,13,1,first,10,13,1000,-1000,1000,12184,-12184,12184
170,13,1,first,10,14,1000,-1000,1000,12871,-12871,12871
170,13,1,first,10,15,1000,-1000,1000,13546,-13546,13546
170,13,1,first,10,16,1000,-1000,1000,14213,-14213,14213
170,13,1,first,10,17,1000,-1000,1000,14841,-14841,14841
170,13,1,first,10,18,1000,-1000,1000,15421,-15421,15421
170,13,1,first,10,19,1000,-1000,1000,16003,-16003,16003
170,13,1,first,10,20,1000,-1000,1000,16544,-16544,16544
170,13,1,first,10,21,1000,-1000,1000,17086,-17086,17086
170,13,1,first,10,22,1000,-1000,1000,17597,-17597,17597
170,13,1,first,10,23,1000,-1000,1000,18084,-18084,18084
170,13,1,first,10,24,1000,-1000,1000,18565,-18565,18565
170,13,1,first,10,25,1000,-1000,1000,19022,-19022,19022
170,13,1,first,10,26,1000,-1000,1000,19421,-19421,19421
170,13,1,first,10,27,1000,-1000,1000,19868,-19868,19868
170,13,1,first,10,28,1000,-1000,1000,20276,-20276,20276
170,13,1,first,10,29,1000,-1000,1000,20625,-20625,20625
170,13,1,first,10,30,1000,-1000,1000,20934,-20934,20934
170,13,1,first,10,31,1000,-1000,1000,21191,-21191,21191
170,13,1,first,10,32,1000,-1000,1000,21500,-21500,21500
170,13,1,first,10,33,1000,-1000,1000,21754,-21754,21754
170,13,1,first,10,34,1000,-1000,1000,21971,-21971,21971
170,13,1,first,10,35,1000,-1000,1000,22195,-22195,22195
170,13,1,first,10,36,1000,-1000,1000,22405,-22405,22405
170,13,1,first,10,37,1000,-1000,1000,22606,-22606,22606
170,13,1,first,10,38,1000,-1000,1000,22787,-22787,22787
170,13,1,first,10,39,1000,-1000,1000,22921,-22921,22921
170,13,1,first,10,40,1000,-1000,1000,23025,-23025,23025
170,13,1,first,10,41,1000,-1000,1000,23145,-23145,23145
170,13,1,first,10,42,1000,-1000,1000,23245,-23245,23245
170,13,1,first,10,43,1000,-1000,1000,23278,-23278,23278
170,13,1,first,10,44,1000,-1000,1000,23319,-23319,23319
170,13,1,first,10,45,1000,-1000,1000,23396,-23396,23396
170,13,1,first,10,46,1000,-1000,1000,23378,-23378,23378
170,13,1,first,10,47,1000,-1000,1000,23375,-23375,23375
170,13,1,first,10,48,1000,-1000,1000,23301,-23301,23301
170,13,1,first,10,49,1000,-1000,1000,23250,-23250,23250
170,13,1,first,10,50,1000,-1000,1000,23170,-23170,23170
170,13,1,first,10,51,1000,-1000,1000,23058,-23058,23058
170,13,1,first,10,52,1000,-1000,1000,22969,-22969,22969
170,13,1,first,10,53,1000,-1000,1000,22881,-22881,22881
170,13,1,first,10,54,1000,-1000,1000,22777,-22777,22777
170,13,1,first,10,55,1000,-1000,1000,22644,-22644,22644
170,13,1,first,10,56,1000,-1000,1000,22464,-22464,22464
170,13,1,first,10,57,1000,-1000,1000,22272,-22272,22272
170,13,1,first,10,58,1000,-1000,1000,22120,-22120,22120
170,13,1,first,10,59,1000,-1000,1000,21908,-21908,21908
170,13,1,first,10,60,1000,-1000,1000,21648,-21648,21648
170,13,1,first,10,61,1000,-999,999,21430,-21408,21408
170,13,1,first,10,62,1000,-999,999,21194,-21172,21172
170,13,1,first,10,63,1000,-998,998,20940,-20901,20901
170,13,1,first,10,64,1000,-998,998,20666,-20628,20628
170,13,1,first,10,65,1000,-998,998,20343,-20304,20304
170,13,1,first,10,66,1000,-998,998,20021,-19984,19984
170,13,1,first,10,67,1000,-998,998,19741,-19706,19706
170,13,1,first,10,68,1000,-998,998,19451,-19416,19416
170,13,1,first,10,69,1000,-997,997,19128,-19076,19076
170,13,1,first,10,70,1000,-996,996,18788,-18721,18721
170,13,1,first,10,71,1000,-995,995,18383,-18293,18293
170,13,1,first,10,72,1000,-992,992,18031,-17900,17900
170,13,1,first,10,73,1000,-991,991,17668,-17529,17529
170,13,1,first,10,74,1000,-987,987,17295,-17101,17101
170,13,1,first,10,75,1000,-983,983,16929,-16669,16669
170,13,1,first,10,76,1000,-981,981,16506,-16224,16224
170,13,1,first,10,77,1000,-977,977,16046,-15719,15719
170,13,1,first,10,78,1000,-973,973,15612,-15238,15238
170,13,1,first,10,79,1000,-967,967,15230,-14781,14781
170,13,1,first,10,80,1000,-965,965,14821,-14358,14358
170,13,1,first,10,81,1000,-952,952,14435,-13808,13808
170,13,1,first,10,82,1000,-945,945,13966,-13252,13252
170,13,1,first,10,83,1000,-934,938,13579,-12755,12799
170,13,1,first,10,84,1000,-916,920,13205,-12159,12203
170,13,1,first,10,85,1000,-887,893,12832,-11471,11537
170,13,1,first,10,86,1000,-866,876,12431,-10862,10980
170,13,1,first,10,87,1000,-847,857,12039,-10306,10426
170,13,1,first,10,88,1000,-814,836,11624,-9605,9851
170,13,1,first,10,89,1000,-777,805,11303,-8908,9194
170,13,1,first,10,90,1000,-735,773,10917,-8170,8566
170,13,1,first,10,91,1000,-685,739,10611,-7402,7974
170,13,1,first,10,92,1000,-631,707,10273,-6611,7381
170,13,1,first,10,93,1000,-577,689,9929,-5913,6979
170,13,1,first,10,94,1000,-512,648,9666,-5133,6399
170,13,1,first,10,95,1000,-434,622,9408,-4272,5948
170,13,1,first,10,96,1000,-367,601,9157,-3567,5585
170,13,1,first,10,97,1000,-291,567,8917,-2805,5153
170,13,1,first,10,98,1000,-217,553,8730,-2090,4854
170,13,1,first,10,99,1000,-129,523,8571,-1269,4521
170,13,1,first,10,100,1000,-40,514,8406,-408,4332
170,13,1,first,10,101,1000,50,504,8283,372,4146
170,13,1,first,10,102,1000,131,501,8212,1050,4096
170,13,1,first,10,103,1000,221,543,8147,1818,4404
170,13,1,first,10,104,1000,295,551,8122,2391,4475
170,13,1,first,10,105,1000,383,585,8104,3154,4766
170,13,1,first,10,106,1000,454,616,8178,3773,5071
170,13,1,first,10,107,1000,533,643,8256,4452,5336
170,13,1,first,10,108,1000,605,687,8376,5152,5804
170,13,1,first,10,109,1000,659,725,8497,5683,6215
170,13,1,first,10,110,1000,702,754,8587,6128,6532
170,13,1,first,10,111,1000,739,777,8703,6535,6819
170,13,1,first,10,112,1000,771,807,8861,6951,7217
170,13,1,first,10,113,1000,807,835,9042,7441,7651
170,13,1,first,10,114,1000,842,860,9240,7920,8054
170,13,1,first,10,115,1000,867,881,9480,8339,8445
170,13,1,first,10,116,1000,896,900,9708,8836,8864
170,13,1,first,10,117,1000,911,913,9932,9161,9173
170,13,1,first,10,118,1000,928,930,10159,9526,9540
170,13,1,first,10,119,1000,945,947,10388,9889,9901
170,13,1,first,10,120,1000,957,957,10618,10224,10224
170,13,1,first,10,121,1000,966,966,10828,10521,10521
170,13,1,first,10,122,1000,974,974,11027,10790,10790
170,13,1,first,10,123,1000,979,979,11281,11085,11085
170,13,1,first,10,124,1000,982,982,11522,11351,11351
170,13,1,first,10,125,1000,985,985,11746,11598,11598
170,13,1,first,10,126,1000,987,987,11991,11859,11859
170,13,1,first,10,127,1000,988,988,12200,12080,12080
170,13,1,first,10,128,1000,992,992,12440,12363,12363
170,13,1,first,10,129,1000,993,993,12650,12583,12583
170,13,1,first,10,130,1000,995,995,12833,12793,12793
170,13,1,first,10,131,1000,998,998,12975,12956,12956
170,13,1,first,10,132,1000,998,998,13128,13111,13111
170,13,1,first,10,133,1000,999,999,13277,13268,13268
170,13,1,first,10,134,1000,999,999,13427,13419,13419
170,13,1,first,10,135,1000,1000,1000,13535,13535,13535
170,13,1,first,10,136,1000,1000,1000,13619,13619,13619
170,13,1,first,10,137,1000,1000,1000,13741,13741,13741
170,13,1,first,10,138,1000,1000,1000,13818,13818,13818
170,13,1,first,10,139,1000,1000,1000,13867,13867,13867
170,13,1,first,10,140,1000,1000,1000,13904,13904,13904
170,13,1,first,10,141,1000,1000,1000,13895,13895,13895
170,13,1,first,10,142,1000,1000,1000,13906,13906,13906
170,13,1,first,10,143,1000,1000,1000,13854,13854,13854
170,13,1,first,10,144,1000,1000,1000,13823,13823,13823
170,13,1,first,10,145,1000,1000,1000,13710,13710,13710
170,13,1,first,10,146,1000,1000,1000,13600,13600,13600
170,13,1,first,10,147,1000,1000,1000,13503,13503,13503
170,13,1,first,10,148,1000,1000,1000,13356,13356,13356
170,13,1,first,10,149,1000,1000,1000,13206,13206,13206
170,13,1,first,10,150,1000,1000,1000,12972,12972,12972
170,13,1,first,10,151,1000,1000,1000,12760,12760,12760
170,13,1,first,10,152,1000,1000,1000,12470,12470,12470
170,13,1,first,10,153,1000,1000,1000,12173,12173,12173
170,13,1,first,10,154,1000,1000,1000,11844,11844,11844
170,13,1,first,10,155,1000,1000,1000,11475,11475,11475
170,13,1,first,10,156,1000,1000,1000,11057,11057,11057
170,13,1,first,10,157,1000,1000,1000,10593,10593,10593
170,13,1,first,10,158,1000,1000,1000,10105,10105,10105
170,13,1,first,10,159,1000,1000,1000,9555,9555,9555
170,13,1,first,10,160,1000,1000,1000,8992,8992,8992
170,13,1,first,10,161,1000,1000,1000,8394,8394,8394
170,13,1,first,10,162,1000,1000,1000,7753,7753,7753
170,13,1,first,10,163,1000,1000,1000,7055,7055,7055
170,13,1,first,10,164,1000,1000,1000,6348,6348,6348
170,13,1,first,10,165,1000,1000,1000,5570,5570,5570
170,13,1,first,10,166,1000,1000,1000,4738,4738,4738
170,13,1,first,10,167,1000,1000,1000,3879,3879,3879
170,13,1,first,10,168,1000,1000,1000,2966,2966,2966
170,13,1,first,10,169,1000,1000,1000,2000,2000,2000
170,13,1,first,10,170,1000,1000,1000,1000,1000,1000
170,11,7,second,10,0,1000,-1000,1000,1000,-1000,1000
170,11,7,second,10,1,1000,-1000,1000,2000,-2000,2000
170,11,7,second,10,2,1000,-1000,1000,2968,-2968,2968
170,11,7,second,10,3,1000,-1000,1000,3927,-3927,3927
170,11,7,second,10,4,1000,-1000,1000,4860,-4860,4860
170,11,7,second,10,5,1000,-1000,1000,5753,-5753,5753
170,11,7,second,10,6,1000,-1000,1000,6626,-6626,6626
170,11,7,second,10,7,1000,-1000,1000,7471,-7471,7471
