index,counter,first_mass,first_energy,first_degree,first_loop,second_mass,second_energy,second_degree,second_loop,W_first,W_second
363,43032500363,0.75757575757575701,0.0011008848818766161,1.8257575757575744,0.90151515151515094,0.75757575757575701,0.0012948006233130191,1.7651515151515138,0.77272727272727215,0.010158402203856748,0.011478420569329661
396,43032500396,0.87878787878787812,0.0036522247266048903,2.1742424242424234,1.0151515151515145,0.87878787878787812,0.0027861257200100143,2.1742424242424239,0.77272727272727215,0.017676767676767683,0.014921946740128559
404,43032500404,0.89393939393939326,0.0020513328881097484,2.083333333333333,0.91666666666666607,0.89393939393939326,0.0021669866711189014,2.0984848484848482,0.80303030303030254,0.016241965105601466,0.016873278236914598
406,43032500406,0.84848484848484784,0.0024661212677741604,1.9621212121212106,0.71969696969696917,0.84848484848484784,0.0036217895205498491,2.1439393939393931,0.94696969696969635,0.018537649219467406,0.019685491276400367
413,43032500413,0.66666666666666619,0.00060957369841667343,1.5757575757575746,0.74242424242424199,0.66666666666666619,0.00010695800985057184,1.4015151515151505,0.74242424242424199,0.0071166207529843881,0.0012626262626262625
415,43032500415,0.84848484848484784,0.0017374154770848989,2.0378787878787867,0.90909090909090851,0.84848484848484784,0.001237408520466372,1.8863636363636349,0.81818181818181768,0.013601928374655646,0.011593204775022953
426,43032500426,0.87878787878787812,0.0020322021871608652,1.9999999999999984,0.91666666666666607,0.87878787878787812,0.0023209018560258216,2.1060606060606046,0.8333333333333327,0.014348025711662072,0.016471533516988063
428,43032500428,0.86363636363636298,0.0022887274953390666,2.0909090909090895,0.92424242424242364,0.86363636363636298,0.0019817667028410833,2.0757575757575744,0.92424242424242353,0.017791551882460968,0.016873278236914601
441,43032500441,0.8333333333333327,0.0028156913487491992,1.954545454545453,0.74999999999999956,0.8333333333333327,0.0016174138074964511,1.8560606060606046,0.77272727272727215,0.017561983471074377,0.013831496786042244
474,43032500474,0.86363636363636298,0.0011330592425633746,1.9318181818181803,0.87878787878787823,0.86363636363636298,0.0019652447338397759,2.0909090909090899,0.82575757575757514,0.01038797061524334,0.016643709825528003
496,43032500496,0.72727272727272674,0.0005287030080418512,1.5757575757575746,0.78030303030302983,0.72727272727272674,0.0013174096335253364,1.5909090909090897,0.69696969696969657,0.0049357208448117538,0.010445362718089988
516,43032500516,0.79545454545454486,0.0018991568578345438,1.8863636363636349,0.78030303030302983,0.79545454545454486,0.0015548042407546542,1.8863636363636349,0.77272727272727226,0.014175849403122132,0.014175849403122128
521,43032500521,0.72727272727272674,0.0011382767064585242,1.6590909090909081,0.73484848484848442,0.72727272727272674,0.00083218549127639938,1.727272727272726,0.81818181818181768,0.0095844811753902619,0.007977502295684117
533,43032500533,0.84848484848484784,0.0021678562484347612,1.9772727272727257,0.78030303030302983,0.84848484848484784,0.001746111250243482,1.8560606060606046,0.74242424242424199,0.015094123048668501,0.013716712580348943
543,43032500543,0.9318181818181811,0.0046948479283190061,2.2575757575757573,0.84848484848484784,0.9318181818181811,0.0026826460194228781,2.1136363636363638,0.87878787878787812,0.024276859504132237,0.018480257116620755
545,43032500545,0.92424242424242353,0.0033896123772156829,2.2121212121212124,0.81060606060606011,0.92424242424242353,0.0023895984639786308,2.189393939393939,0.90151515151515094,0.01980027548209367,0.019628099173553713
551,43032500551,0.92424242424242353,0.0040296212816873928,2.2272727272727275,0.89393939393939326,0.92424242424242353,0.0032296101510977519,2.1439393939393936,0.81060606060606011,0.020144628099173539,0.01968549127640036
566,43032500566,0.77272727272727215,0.0024991652057767774,1.8863636363636351,0.72727272727272685,0.77272727272727215,0.001946114032890893,1.818181818181817,0.86363636363636309,0.016184573002754825,0.013487144168962352
573,43032500573,0.71969696969696917,0.00057044271920304943,1.5454545454545443,0.689393939393939,0.71969696969696917,0.00056957314188719143,1.5833333333333321,0.71212121212121171,0.0067148760330578514,0.0064853076216712588
574,43032500574,0.74242424242424188,0.0017826334975095308,1.6818181818181805,0.71969696969696928,0.74242424242424188,0.0011426245930378155,1.6666666666666656,0.73484848484848442,0.012281910009182738,0.010732323232323236
585,43032500585,0.71969696969696917,0.0029896068119208579,1.8106060606060592,0.7878787878787874,0.71969696969696917,0.0031722180482511024,1.90151515151515,0.65151515151515116,0.01612718089990817,0.015495867768595047
586,43032500586,0.74999999999999944,0.0013861062414781409,1.818181818181817,0.86363636363636309,0.74999999999999944,0.0023113365055513809,1.8484848484848473,0.6666666666666663,0.011593204775022962,0.014979338842975204
602,43032500602,0.76515151515151458,0.0012704524584689874,1.7499999999999987,0.71969696969696928,0.76515151515151458,0.00087392520243759751,1.8106060606060592,0.87878787878787823,0.011478420569329663,0.0090679522497704324
604,43032500604,0.85606060606060541,0.0023026407323927995,2.068181818181817,0.84848484848484784,0.85606060606060541,0.0019591576926287673,2.068181818181817,0.91666666666666607,0.016414141414141412,0.014520202020202023
613,43032500613,0.77272727272727215,0.0011826251495672981,1.818181818181817,0.76515151515151469,0.77272727272727215,0.0013104530149984693,1.8712121212121198,0.62878787878787845,0.011650596877869601,0.010560146923783287
620,43032500620,0.81818181818181757,0.001070449675821576,1.7045454545454533,0.64393939393939359,0.81818181818181757,0.0012495826028883874,1.8409090909090897,0.79545454545454497,0.011076675849403118,0.011306244260789714
631,43032500631,0.90909090909090839,0.0029139535854411885,2.1212121212121202,0.78030303030302972,0.90909090909090839,0.0022861187633914908,2.0530303030303019,0.81818181818181757,0.021120293847566574,0.017045454545454541
655,43032500655,0.85606060606060541,0.00078261958427247602,1.8787878787878773,0.76515151515151469,0.85606060606060541,0.00091740406823051426,1.8787878787878773,0.7878787878787874,0.0086088154269972472,0.009814049586776858
669,43032500669,0.87121212121212055,0.0032652628210479459,2.1742424242424239,1.0378787878787872,0.87121212121212055,0.0027522122046915423,2.1666666666666661,0.82575757575757525,0.017963728191000918,0.017963728191000922
677,43032500677,0.87121212121212055,0.0029722152656036925,2.1590909090909087,0.8863636363636358,0.87121212121212055,0.0017469808275593422,1.9924242424242409,0.93939393939393867,0.017963728191000922,0.012855831037649226
704,43032500704,0.88636363636363569,0.0029722152656036969,2.128787878787878,0.83333333333333282,0.88636363636363569,0.0022939449592342155,1.9696969696969682,0.74999999999999956,0.019800275482093666,0.017217630853994494
727,43032500727,0.90151515151515083,0.0025043826696719241,2.189393939393939,1.0151515151515145,0.90151515151515083,0.002961780337813396,2.1439393939393931,0.76515151515151469,0.016988062442607907,0.017504591368227733
729,43032500729,0.90151515151515083,0.002109594568272255,2.2045454545454541,0.84848484848484784,0.90151515151515083,0.0025174263294098003,2.1363636363636358,0.81060606060606,0.016701101928374654,0.017734159779614327
739,43032500739,0.68181818181818132,0.0010382753151348186,1.5606060606060594,0.64393939393939359,0.68181818181818132,0.00047305005982691966,1.5075757575757565,0.75757575757575712,0.0098714416896235092,0.0047061524334251611
751,43032500751,0.8333333333333327,0.0024782953501961747,2.0606060606060592,0.84848484848484795,0.8333333333333327,0.0014956729832762889,2.0454545454545441,1.022727272727272,0.016528925619834704,0.012970615243342512
753,43032500753,0.86363636363636298,0.002183508640120211,2.1515151515151505,0.87121212121212066,0.86363636363636298,0.0026835155967387366,2.1060606060606051,0.83333333333333282,0.017734159779614327,0.018078512396694214
756,43032500756,0.90909090909090839,0.001693067033976125,2.1742424242424243,0.80303030303030243,0.90909090909090839,0.0016487185908673507,2.1363636363636362,0.81060606060606,0.014921946740128561,0.014061065197428831
760,43032500760,0.86363636363636298,0.0010530581295044093,1.9999999999999984,0.96212121212121149,0.86363636363636298,0.0014148022929014665,1.9318181818181803,0.74242424242424188,0.010847107438016529,0.012683654729109275
776,43032500776,0.65909090909090862,0.00066174833736817179,1.5454545454545443,0.72727272727272685,0.65909090909090862,0.0010017530678687692,1.5757575757575748,0.62878787878787834,0.0077479338842975217,0.010273186409550047
788,43032500788,0.81060606060606,0.001250452180204246,1.7878787878787867,0.8333333333333327,0.81060606060606,0.0010417536243982517,1.7348484848484835,0.78030303030302972,0.010961891643709823,0.0093549127640036762
810,43032500810,0.78787878787878729,0.0013417577983693692,1.9166666666666652,0.82575757575757525,0.78787878787878729,0.0011174068508779248,1.8939393939393925,0.86363636363636309,0.012109733700642795,0.010847107438016526
823,43032500823,0.80303030303030243,0.00098088321228816913,1.9318181818181803,0.81818181818181757,0.80303030303030243,0.00097218743912958654,1.8939393939393927,0.84090909090909027,0.0098140495867768598,0.010445362718089993
882,43032500882,0.8333333333333327,0.0020504633107938891,1.9318181818181803,0.81060606060606011,0.8333333333333327,0.0014052369424270251,2.0454545454545441,0.90909090909090851,0.014003673094582191,0.01274104683195592
920,43032500920,0.78030303030302972,0.00081827225422266591,1.6666666666666654,0.74242424242424199,0.78030303030302972,0.0014200197567966163,1.90151515151515,0.84848484848484795,0.0084366391184572988,0.011421028466483012
931,43032500931,0.70454545454545403,0.00085827281075214878,1.6212121212121202,0.71969696969696917,0.70454545454545403,0.0007130533990038115,1.6439393939393927,0.79545454545454497,0.0080922865013774107,0.0067722681359045009
935,43032500935,0.76515151515151458,0.0013652363858975426,1.7651515151515138,0.84090909090909038,0.76515151515151458,0.0013808887775829926,1.8560606060606046,0.95454545454545392,0.011880165289256199,0.011191460055096419
998,43032500998,0.75757575757575701,0.00082870718201296647,1.6818181818181805,0.68939393939393889,0.75757575757575701,0.0010565364387678431,1.7196969696969686,0.72727272727272685,0.0094123048668503222,0.010215794306703401
999,43032500999,0.89393939393939326,0.0024678604224058777,2.0151515151515142,0.90151515151515094,0.89393939393939326,0.0023095973509196645,1.9848484848484833,0.68181818181818132,0.015438475665748389,0.01647153351698806
1001,43032501001,0.82575757575757514,0.0018156774355121467,1.8257575757575744,0.76515151515151469,0.82575757575757514,0.0017956771572474046,1.7954545454545441,0.65909090909090873,0.014749770431588606,0.012454086317722686
1010,43032501010,0.74999999999999944,0.0013965411692684433,1.6893939393939381,0.6666666666666663,0.74999999999999944,0.0013174096335253366,1.7651515151515138,0.74242424242424199,0.012339302112029386,0.01142102846648301
1012,43032501012,0.81818181818181757,0.0012356693658346549,1.8636363636363622,0.82575757575757525,0.81818181818181757,0.0013061051284191782,1.9772727272727257,0.81818181818181757,0.011650596877869604,0.01268365472910927
