N,split,p1_star,p2_star,pbar_star,delta_root,p1_lin,p2_lin,delta_root_lin,p1_quad,p2_quad,delta_root_quad,direct_minus_lin,quad_minus_lin,M1_pref,M2_pref,Mbar_pref,delta_M_pref,M1prime_pref,M2prime_pref,mean_Mprime_pref,delta_Mprime_pref,M1pp_pref,M2pp_pref,M1ppp_pref,M2ppp_pref,Mbarprime_pref,M1_pbar,M2_pbar,delta_M_pbar,mean_Mprime_pbar,mean_Mprime_at_roots,C_N_direct,C_N_linearized,C_N_quadratic,C_N_at_mbar,C_N_mp_at_roots,A_M,B_slope,A_p_direct,A_p_lin,A_p_from_AM_over_B,A_p_pred,delta_cos4,batch
65,train,0.5929088493864301,0.5928108502250082,0.5928598717915572,9.799916142183562e-05,0.5929089007825201,0.5928108687492313,9.80320332888418e-05,0.5929088930911978,0.5928108676846906,9.802540650716285e-05,-3.2871867006178945e-08,-6.626781678953364e-09,-0.0013673754762408344,-0.0005437763743011782,-0.0009555759252710063,-0.0008235991019396562,8.396533967938527,8.38928590729726,8.392909937617894,0.007248060641266818,4.870758577421438,4.251486625727473,-915.0205936455004,-916.1998864727236,8.392909937617894,-0.0004113852210195787,0.00041138522102015916,-0.0008227704420397378,8.393422753145149,8.393436719620473,0.9986632256379117,0.9989982073281715,0.9989306769220835,0.9997301181943193,0.9987259068554887,-0.5334629948972122,1.7541634352095825,-0.30370595153744,-0.3038078236504569,-0.0866537787842694,-0.30411248130564045,1.3633136094674556,33.0
65,train,0.5926986972357593,0.5926794865679761,0.592689101649327,1.9210667783209345e-05,0.5926986852222641,0.5926794700278463,1.9215194417832038e-05,0.5926986845951585,0.5926794689331581,1.921566200036029e-05,-4.526634622692427e-09,4.675825282518531e-10,0.00039709396610027264,0.0005570565969608187,0.00047707528153054566,-0.00015996263086054602,8.383599468483851,8.36662965955679,8.37511456402032,0.01696980892706179,4.686667727477874,4.131988473247741,-907.0100967398286,-898.5026652103825,8.37511456402032,-8.04646719899276e-05,8.046467198479538e-05,-0.00016092934397472298,8.374862191356394,8.374864770166,1.005807060500126,1.006044060125292,1.0060685412007855,0.9997349850228596,1.0057770615764787,-0.10361126418124288,1.7504441061672387,-0.059535143506536686,-0.05954917184979393,-0.016865995739240327,-0.05919141537635809,1.3633136094674556,34.0
65,train,0.5925152824148541,0.5928489706645186,0.5926825199830152,-0.00033368824966450994,0.592515236111152,0.5928490007226501,-0.00033376461149814407,0.5925152219888864,0.5928489979948527,-0.00033377600596629087,7.636183363413096e-08,-1.139446814679701e-08,0.0019226821195755257,-0.0008615457027995558,0.000530568208387985,0.0027842278223750815,8.329981921767843,8.368589451162887,8.349285686465365,-0.03860752939504408,4.415688480244188,4.30789661856758,-887.1324435951054,-901.1487358829368,8.349285686465365,0.001393341503253917,-0.0013933415032490316,0.0027866830065029487,8.349006990096651,8.34898389950732,1.0006575267568911,1.000886519068307,1.0009206885673105,0.9997425334926274,1.0006213577476628,1.8034047257972585,1.7450457314776293,1.034122189525615,1.0343588399520933,0.29446904781840905,1.0334426733161963,1.3633136094674556,35.0
65,train,0.592992471188565,0.5930193337638576,0.5930058847932878,-2.6862575292607715e-05,0.592992554249254,0.5930194256392862,-2.6871390032212616e-05,0.5929925368661615,0.5930194061297548,-2.6869263593298776e-05,8.814739604900979e-09,2.1264389138409e-09,-0.0020683959949017224,-0.0022878573478941396,-0.002178126671397931,0.0002194613529924172,8.390941120186774,8.36893873537335,8.379939927780061,0.022002384813424314,4.801566355029466,4.37010736708319,-909.9278956360213,-902.5191452768,8.379939927780061,0.00011259881140795528,-0.00011259881140734444,0.00022519762281529972,8.381099944483363,8.38109705643592,1.025723956350982,1.0260605394776277,1.0259793432664719,0.9997349238371225,1.0258655915647332,0.14214987650643043,1.7514526332135,0.0832489163337857,0.08327623380100092,0.02312604420741631,0.08116113094398626,1.3633136094674556,36.0
65,train,0.5929516771649086,0.5930811614538003,0.5930163472105812,-0.00012948428889170138,0.5929517446425929,0.5930812795532133,-0.00012953491062039912,0.5929517321115159,0.5930812500560555,-0.0001295179445396366,5.062172869774173e-08,1.6966080762514935e-08,-0.0017257800134135297,-0.00280628518276491,-0.00226603259808922,0.0010805051693513802,8.39004184751972,8.371254224860158,8.380648036189939,0.018787622659562686,4.970417002784247,4.395361362028346,-911.0417596180757,-903.6855452293712,8.380648036189939,0.0005428046527066466,-0.0005428046527082538,0.0010856093054149004,8.381879656462988,8.38185953827924,1.0043100969790855,1.004702730816695,1.004571137969703,0.9997350994316855,1.0044552795205242,0.6998666247772807,1.7516006316895953,0.40128046604122,0.4014373461620247,0.11385010923387923,0.39955833088629844,1.3633136094674556,37.0
65,train,0.5925797474427812,0.5922566301947114,0.5924179537993788,0.0003231172480697708,0.5925797105939853,0.5922565545373499,0.0003231560566353542,0.5925797034071217,0.5922565015624752,0.0003232018446465146,-3.880856558335921e-08,4.578801116039699e-08,0.0013906638919929098,0.004104519216113503,0.0027475915540532063,-0.0027138553241205935,8.360359719144654,8.385190236460058,8.372774977802356,-0.02483051731540442,4.342725712658518,3.706978874617583,-898.7802911526114,-907.8638725259328,8.372774977802356,-0.0013528334870950398,0.0013528334870969096,-0.002705666974191949,8.37140686983344,8.37144720315886,0.9968799683201965,0.9969997003427374,0.9971409653212793,0.9997335134198438,0.9967218807150652,-1.757822932921544,1.7499551200316104,-1.0013619490148356,-1.0014822193535537,-0.28622098812393393,-1.0044960083832273,1.3633136094674556,38.0
65,train,0.5929054309720956,0.5924875586154323,0.5926965963142128,0.0004178723566632403,0.5929054807313151,0.5924875064962113,0.00041797423510381293,0.5929054732828422,0.5924874904129492,0.0004179828698929189,-1.0187844057263362e-07,8.63478910595461e-09,-0.0013336739632025965,0.002160925311473505,0.0004136256741354543,-0.0034945992746761015,8.365266710684498,8.35804674802629,8.361656729355394,0.007219962658208345,4.903180168932538,4.021471322985026,-901.4053614754224,-897.7475587276155,8.361656729355394,-0.0017474778513612748,0.0017474778513616666,-0.0034949557027229416,8.361435122861682,8.36150710444915,0.9998586185332031,1.0001023868400198,1.00012304761877,0.9997301531332127,0.9998407268931971,-2.263527717118526,1.7476313461517285,-1.2950143640037768,-1.2953300921006945,-0.36905343546581854,-1.295197480923421,1.3633136094674556,39.0
85,train,0.5925744000648461,0.5926433789847594,0.5926088922394404,-6.897891991330951e-05,0.5925743745378019,0.5926433615711028,-6.89870333008269e-05,0.5925743670055537,0.5926433591773937,-6.899217184008766e-05,8.11338751738333e-09,-5.138539260762798e-09,0.0015887851045482408,0.0009504675416612291,0.001269626323104735,0.0006383175628870117,9.254541992687214,9.25576737686375,9.255154684775482,-0.0012253841765357265,4.729889449788202,4.201881775995598,-1239.6974381281218,-1239.1909927543584,9.255154684775482,0.0003192452524539878,-0.0003192452524516393,0.0006384905049056271,9.254530846984132,9.254520997275346,1.0001457125807205,1.0002633509802523,1.0003378561771592,0.9998074164371882,1.000077234002246,0.5466733723270325,1.7492487994937753,0.31256447320309916,0.31260123743046675,0.0941800391271658,0.312518935262518,1.5944636678200692,0.0
85,train,0.5927174164368336,0.5929522298892844,0.5928347922359296,-0.00023481345245079943,0.5927174111147424,0.5929522800721131,-0.00023486895737068192,0.5927174109052339,0.5929522697519791,-0.00023485884674523394,5.5504919882487513e-08,1.0110625447978805e-08,0.00026528718631289877,-0.0019091734730851732,-0.0008219431433861372,0.0021744606593980718,9.26292510215643,9.257528673736658,9.260226887946544,0.005396428419771837,4.731919217002627,4.493173741852582,-1240.414735348156,-1246.6478570047577,9.260226887946544,0.0010874698439941974,-0.0010874698439989443,0.0021749396879931415,9.260631081081705,9.260608614964301,0.9999839898866549,1.0002203648926995,1.0001773074636204,0.9998073822582392,1.0000252114367185,1.8622701469926832,1.7502074593552215,1.064011195862805,1.064262705542357,0.320653276099612,1.0640282310753868,1.5944636678200692,1.0
85,train,0.5930220807826525,0.5931293689716708,0.5930757509669953,-0.00010728818901828419,0.5930221552876527,0.5931294824749731,-0.00010732718732042734,0.5930221335847231,0.5931294414933982,-0.00010730790867508055,3.899830214315614e-08,1.927864534678747e-08,-0.0025535114516059697,-0.0035494787482613834,-0.0030514950999336763,0.0009959672966554137,9.248351594184612,9.257134730401697,9.252743162293154,-0.00878313621708493,5.266644556252776,5.16192956139313,-1237.035736560201,-1234.8007734651517,9.252743162293154,0.0004965391200905675,-0.0004965391200907882,0.0009930782401813558,9.25439415218236,9.254389455206411,0.9967295720124472,0.9970918743437663,0.9969127717221143,0.9998076172404341,0.996906914969239,0.8529748082247726,1.7487930153442026,0.4861554272458829,0.4863321404182624,0.14698747359838377,0.4877505803949517,1.5944636678200692,2.0
85,train,0.5929298075480314,0.5927716972970003,0.5928508231911247,0.0001581102510310739,0.5929298525520231,0.5927717023738376,0.00015815017818554544,0.5929298429094848,0.5927717022172003,0.0001581406922844808,-3.9927154471541826e-08,-9.485901064643087e-09,-0.0017016733408806424,-0.00023707486881233605,-0.0009693741048464892,-0.0014645984720683064,9.25819938607801,9.242115017987059,9.250157202032534,0.016084368090950818,5.285598092344352,4.400209588818173,-1239.6628068767363,-1229.0543680242392,9.250157202032534,-0.0007314534049151577,0.0007314534049069271,-0.0014629068098220848,9.250657536220059,9.250688280874687,0.9985977079607724,0.9988498811417058,0.9987899697887143,0.9998065327429366,0.9986550404042042,-1.2543239170944198,1.748304261991558,-0.716445653014666,-0.716626575099552,-0.21620972160833668,-0.7174517298639843,1.5944636678200692,3.0
85,train,0.5927529629545714,0.5928811708793744,0.5928171479275166,-0.00012820792480305876,0.5927529642864737,0.5928812012647208,-0.00012823697824704272,0.5927529642732345,0.592881196846941,-0.0001282325737064216,2.9053443983961813e-08,4.404540621116837e-09,-6.381188781453682e-05,-0.0012505654167789951,-0.0006571886522967659,0.0011867535289644584,9.23004841907978,9.253133877584194,9.241591148331988,-0.023085458504413126,5.1132950910380535,4.476268820807104,-1220.5229682727086,-1235.1433094852146,9.241591148331988,0.0005925561644313522,-0.0005925561644236935,0.0011851123288550455,9.241928747835601,9.241905406250261,0.9983919947049472,0.9986182422316641,0.9985839428067009,0.9998111378036815,0.9984259447666672,1.0163695807863036,1.746685255107024,0.580949114988947,0.5810807649832496,0.1753555576772914,0.5818847888104648,1.5944636678200692,4.0
85,train,0.5925912707019927,0.5929889632019938,0.5927900761181593,-0.0003976925000011011,0.5925912475830007,0.5929890247493862,-0.000397777166385449,0.5925912411178657,0.5929890094372753,-0.0003977683194096304,8.466638434789786e-08,8.84697581859939e-09,0.0014306727234018593,-0.002244382655132466,-0.00040685496586530343,0.0036750553785343254,9.241880266736523,9.237132572559014,9.239506419647768,0.004747694177508421,4.986223527508283,4.792228592655541,-1227.8475577673619,-1226.934821632247,9.239506419647768,0.0018376323215724194,-0.001837632321570157,0.0036752646431425767,9.239720354477948,9.239677008057981,0.9998440916749912,1.0000569525767018,1.0000347102751712,0.9998103113307821,0.9998625517318723,3.1474222770642775,1.7462912358526357,1.802065716828991,1.802449365976513,0.5431513589724652,1.8023467176868309,1.5944636678200692,5.0
85,train,0.5925068247387111,0.5929951968067404,0.5927510783650884,-0.0004883720680293191,0.5925067935722218,0.592995259787654,-0.0004884662154321928,0.5925067791615681,0.5929952442014056,-0.0004884650398374601,9.414740287372325e-08,1.1755947326719252e-09,0.0022102741217395585,-0.002303202188519197,-4.6464033389819305e-05,0.004513476310258755,9.238066558094788,9.242050767064008,9.240058662579397,-0.003984208969219694,4.650635955067797,4.639453574649225,-1228.1360031744891,-1227.3446223106723,9.240058662579397,0.002256728142644426,-0.002256728142643207,0.004513456285287633,9.240081987091033,9.240043736048754,0.9998028675811129,0.9999956076035886,0.9999932009078298,0.9998098272283432,0.9998012524844253,3.865469883497594,1.7463956112324195,2.2129624291382792,2.2133890396653744,0.6670251254193951,2.2133987617901525,1.5944636678200692,6.0
85,train,0.5924415841492043,0.5929135380120578,0.5926775760941418,-0.0004719538628534803,0.5924415482063723,0.5929135769261682,-0.0004720287197959028,0.592441526098854,0.5929135702475645,-0.00047204414871049316,7.485694242248542e-08,-1.542891459038742e-08,0.002812941269170646,-0.001547595849163691,0.0006326727100034775,0.004360537118334337,9.237823916826738,9.237936861441206,9.237880389133972,-0.00011294461446809123,4.404479970805964,4.397037361149355,-1234.1181878853029,-1236.3202833897221,9.237880389133972,0.002180272543885817,-0.0021802725438816394,0.004360545087767457,9.237576324502527,9.23754101739842,0.9998431881014674,1.000001773950327,1.000034460397811,0.9998084510083434,0.9998064568921715,3.7344883961135595,1.7459839117698868,2.138566546190621,2.138905745772222,0.6445749257051091,2.138901951466406,1.5944636678200692,7.0
85,train,0.5925189496680745,0.5928548501302655,0.5926868851772693,-0.0003359004621910078,0.5925189185646823,0.5928548737176228,-0.0003359551529404925,0.592518906134179,0.592854871119118,-0.00033596498493904114,5.4690749484720413e-08,-9.831998548648357e-09,0.0021015537395078993,-0.0010066316633020253,0.000547461038102937,0.0031081854028099246,9.252556378288295,9.25018012946632,9.251368253877308,0.0023762488219745137,4.45836267969863,4.059603851380949,-1236.8069314414306,-1238.5264090610146,9.251368253877308,0.001554022828452951,-0.0015540228284600165,0.0031080456569129674,9.251114243614,9.251063400899874,0.9997919910335027,0.9999547754874502,0.9999840399705672,0.9998094922769578,0.9997590456834835,2.661938656813247,1.7485331540044684,1.5220671930693987,1.5223150134951646,0.45878235065128214,1.5223838625632629,1.5944636678200692,8.0
85,train,0.5924327687319566,0.5924606695601806,0.5924467279248797,-2.7900828224014518e-05,0.5924327326427933,0.5924606320029495,-2.7899360156236064e-05,0.5924327094416555,0.5924606148346426,-2.7905392987137567e-05,-1.4680677784539853e-09,-6.0328309015034165e-09,0.002895118058422637,0.0026405802078546146,0.0027678491331386257,0.00025453785056802226,9.240186260606647,9.251599082578203,9.245892671592426,-0.011412821971555687,4.367013980303442,3.8990329525647462,-1226.1322217664297,-1241.4474270496337,9.245892671592426,0.00012899074935018227,-0.000128990749343544,0.0002579814986937263,9.244601035927879,9.24459764539818,1.013476237942993,1.0134229115041788,1.013642049470877,0.99980822969474,1.0133342853677252,0.21799347729920707,1.7474982544199034,0.12642714160687482,0.1264204893451059,0.037593198593281994,0.12474603436532292,1.5944636678200692,9.0
85,train,0.5926627072961126,0.5926594550488982,0.5926610807806003,3.2522472144247416e-06,0.5926626929213176,0.5926594399269598,3.2529943577719322e-06,0.5926626911557401,0.5926594383009379,3.2528548021826253e-06,-7.471433471906153e-10,-1.395555893068945e-10,0.0007712148072312469,0.0008016931057319648,0.0007864539564816058,-3.0478298500717866e-05,9.251853484169338,9.25626483968684,9.25405916192809,-0.004411355517502713,4.701472429822964,4.01264814055196,-1242.9015809525722,-1241.916531107271,9.25405916192809,-1.5050548791024536e-05,1.5050548796762178e-05,-3.0101097587786714e-05,9.253684669323315,9.253685229183468,0.9874727137669288,0.9876995672685172,0.9876571943099417,0.9998064057698217,0.9874328125327096,-0.026102484394788066,1.7490417427679952,-0.014736921636066018,-0.014740307169893097,-0.004497427807524245,-0.014923877318947714,1.5944636678200692,10.0
85,train,0.592472140290639,0.5929279091005661,0.5927002194563973,-0.0004557688099271484,0.5924721065625609,0.5929279522573676,-0.00045584569480672243,0.5924720879236827,0.5929279442029752,-0.0004558562792925658,7.688487957402401e-08,-1.0584485843345703e-08,0.002534382865973612,-0.0016855386867024988,0.0004244220896355565,0.00421992155267611,9.251455561731783,9.266218302430772,9.258836932081277,-0.014762740698989418,4.59490380394826,4.51160816772859,-1236.7600162070344,-1244.4031913596762,9.258836932081277,0.0021102993710635496,-0.002110299371063225,0.004220598742126774,9.258627068331071,9.258584512874556,0.9999923072428024,1.0001609986636342,1.0001842218508925,0.9998091973003259,0.9999650449347208,3.6140612138621706,1.7499447540076092,2.0652271470228607,2.065575535804702,0.6223772317248911,2.0652430344360777,1.5944636678200692,11.0
85,train,0.5929322281346914,0.5926928494208756,0.5928124122595051,0.00023937871381574105,0.5929322736065217,0.5926928396396675,0.00023943396685421892,0.592932263877728,0.5926928390251176,0.0002394248526104148,-5.525303847786489e-08,-9.114243804120292e-09,-0.0017226426757409041,0.0004932998973748257,-0.0006146713891830392,-0.0022159425731157296,9.250438412128146,9.270611043444177,9.260524727786162,-0.020172631316031087,5.1907595288159225,4.024205349177097,-1235.8445531738307,-1256.0025049250362,9.260524727786162,-0.0011086403103714108,0.0011086403103723298,-0.0022172806207437406,9.260827569424176,9.260889074772493,1.0003745248142513,1.0006054297733045,1.000567340934204,0.9998035303688896,1.0004138836469343,-1.8977964413970643,1.7502637518754047,-1.0846977841039773,-1.084948152432249,-0.3267598288082355,-1.0842916899602009,1.5944636678200692,12.0
85,train,0.5929819545950052,0.5929881054748236,0.5929850331925424,-6.150879818367372e-06,0.59298201489978,0.5929881662265873,-6.15132680736874e-06,0.5929819997062518,0.5929881522357187,-6.1525294668962616e-06,4.4698900136808106e-10,-1.2026595275216323e-09,-0.002182832179728764,-0.002244369059520137,-0.0022136006196244503,6.153687979137306e-05,9.250695799419153,9.269830584210812,9.260263191814982,-0.019134784791658532,5.049252207328727,4.425391653711462,-1234.012109984549,-1249.622713030817,9.260263191814982,2.848823601971991e-05,-2.8488236019116752e-05,5.6976472038836666e-05,9.26135923099062,9.261358246447102,0.9256037383177514,0.9256710026283655,0.9258519826161835,0.9998075617198863,0.9257131938094754,0.052701939526592384,1.7502143208827101,0.02787150788356452,0.027873533326727675,0.009074399513080374,0.0301117062623579,1.5944636678200692,13.0
85,train,0.5926320235260807,0.593086550954931,0.5928593311732235,-0.0004545274288503265,0.592632004759743,0.5930866472072079,-0.0004546424474649591,0.5926320014212435,0.5930866163336981,-0.0004546149124545762,1.1501861463258933e-07,2.7535010382884195e-08,0.0010579329544285782,-0.0031603465113723603,-0.001051206778471891,0.004218279465800939,9.276367906573125,9.278860173469667,9.277614040021396,-0.002492266896542361,4.761825520505551,4.939798383139509,-1248.3385732927188,-1251.5573903761685,9.277614040021396,0.002108997736827447,-0.002108997736820623,0.00421799547364807,9.278155206156782,9.278142891141181,0.9996801040956951,0.9999330741330361,0.999872514086934,0.9998057268376705,0.9997370887838053,3.61265488381284,1.7534936772445433,2.059602071669277,2.06012325600699,0.6208758988856388,2.0602611407700087,1.5944636678200692,14.0
85,train,0.59253899504276,0.592661570745624,0.5926003541736005,-0.00012257570286400288,0.5925389656861153,0.5926615558823853,-0.00012259019627003376,0.5925389553707799,0.5926615543453112,-0.00012259897453126278,1.4493406030879896e-08,-8.778261229025475e-09,0.0019154167985251944,0.0007833188310330474,0.0013493678147791209,0.001132097967492147,9.249418442809356,9.27060379943045,9.260011121119902,-0.021185356621094442,4.449249735267138,3.9916820120795427,-1234.5386584410335,-1248.4703856392744,9.260011121119902,0.0005675961938966071,-0.0005675961938908222,0.0011351923877874293,9.259383387964625,9.259366793650926,1.0026096718591881,1.0027282208760422,1.002800022786247,0.99980887740023,1.0025399085572015,0.9695609985950837,1.7501666788523202,0.5554278037600034,0.5554934777923985,0.16694686062193867,0.5539820922832777,1.5944636678200692,15.0
85,train,0.5926698754166209,0.5925914817229616,0.5926306709196192,7.839369365925108e-05,0.5926698622446287,0.5925914572411715,7.840500345723811e-05,0.5926698607433236,0.5925914519386469,7.840880467668843e-05,-1.1309797987024695e-08,3.801219450316751e-09,0.0007047857325849864,0.001430648233268838,0.0010677169829269122,-0.0007258625006838516,9.250546912593567,9.25425559265757,9.252401252625567,-0.003708680064002934,4.784866916246088,4.106214550494426,-1235.9157181599455,-1239.4672787114332,9.252401252625567,-0.00036271474275301847,0.0003627147427536449,-0.0007254294855066634,9.251880381091457,9.251892756492573,0.999266264240748,0.9994104276173703,0.9994588808816876,0.9998064468812617,0.999211346277581,-0.621649354750424,1.7487283935095677,-0.3552256775235628,-0.3552769256592873,-0.10712865592508398,-0.3554865106883866,1.5944636678200692,16.0
85,train,0.5925946648605385,0.5930954607621686,0.5928448460340057,-0.0005007959016301022,0.5925946415983843,0.5930955588008832,-0.0005009172024988962,0.5925946357393727,0.5930955271832793,-0.000500891443906637,1.2130086879391655e-07,2.5758592259172985e-08,0.001401575832866909,-0.0032293472638392964,-0.0009138857154861936,0.004630923096706206,9.256874027731794,9.239694606948415,9.248284317340104,0.01717942078337842,4.731301283546208,4.783886653319166,-1237.5646984835446,-1234.7409329861555,9.248284317340104,0.0023163102429954252,-0.0023163102429899717,0.0046326204859853965,9.248748044371105,9.248716892765179,1.0001251989107913,1.0003674454130804,1.0003160036638108,0.99980888351256,1.00017197835314,3.9660546622177835,1.7479502818138726,2.269258599177939,2.2698082503206547,0.6837733190834059,2.2689745260386656,1.5944636678200692,17.0
85,train,0.592453026004435,0.5928497076504047,0.5926514107619416,-0.000396681645969732,0.5924529919954995,0.5928497300843851,-0.00039673808888562867,0.5924529702387205,0.5928497275871448,-0.00039675734842437027,5.644291589668171e-08,-1.925953874160058e-08,0.0027113284519955107,-0.0009595486292631723,0.0008758899113661692,0.0036708770812586833,9.251824150811078,9.254968934622521,9.2533965427168,-0.0031447838114431192,4.686816612524284,4.300333806614749,-1232.735047721708,-1235.3014003228757,9.2533965427168,0.0018355883930985233,-0.0018355883930986788,0.003671176786197202,9.252965988665087,9.252903231759053,0.999938840261282,1.0000811192510868,1.000129667907242,0.9998106853055402,0.999885532183032,3.1438438640688253,1.7489165059784062,1.7974852296570087,1.7977409896818897,0.541719442738272,1.7975951701079331,1.5944636678200692,18.0
85,train,0.5924810076971327,0.5930341636413159,0.5927576644570247,-0.000553155944183148,0.5924809730449047,0.5930342400608954,-0.0005532670159907882,0.5924809565958068,0.5930342187650046,-0.0005532621691978212,1.110718076402506e-07,4.846792966972657e-09,0.0024544841755296987,-0.0026696464564667094,-0.00010758114046850536,0.005124130631996408,9.259487835171651,9.263517922180398,9.261502878676025,-0.004030087008747074,4.33469559681249,4.751276765780741,-1247.5989244597804,-1240.2932818814859,9.261502878676025,0.0025620419612844784,-0.0025620419612764978,0.005124083922560976,9.261555525824384,9.261565180180792,0.9997901570696276,0.9999909114882946,0.9999821512535856,0.9998049541959029,0.9997968825905343,4.3884516668603215,1.7504486249896953,2.506517882710541,2.5070211828649427,0.755517417902427,2.5070439681633934,1.5944636678200692,19.0
85,train,0.5926359870134932,0.592844489911303,0.592740230405445,-0.00020850289780982578,0.5926359687286051,0.5928445114587501,-0.00020854273014492275,0.5926359655083591,0.59284450911173,-0.00020854360337096978,3.98323350969676e-08,-8.732260470267761e-10,0.0010226280375462882,-0.0009144791261159129,5.407445571518763e-05,0.001937107163662201,9.289688120670046,9.287760861558235,9.288724491114142,0.0019272591118113525,4.9369832954857715,4.497311595180825,-1259.8645192342515,-1256.997650712219,9.288724491114142,0.0009685479648193354,-0.0009685479648163032,0.0019370959296356387,9.28869703031875,9.288667323656401,0.9998032167166826,0.9999942188426848,0.999998406094852,0.9998060591987683,0.9997970634274774,1.6589938414486567,1.7555935819892785,0.9447900677069476,0.9449705601363984,0.2847759568988843,0.9449760231914475,1.5944636678200692,20.0
85,train,0.592723808813503,0.5928770456830679,0.5928004232744422,-0.0001532368695649211,0.5927238046872295,0.5928770753680261,-0.00015327068079662443,0.5927238045492021,0.5928770710024959,-0.00015326645329372113,3.38112317033179e-08,4.227502903297875e-09,0.0002057364209425203,-0.0012115678275351632,-0.0005029157032963214,0.0014173042484776836,9.248199724863975,9.246874633789414,9.247537179326695,0.0013250910745608024,5.1586843674444545,4.703112730155576,-1229.0672730999122,-1241.223939646442,9.247537179326695,0.0007086880076483063,-0.0007086880076472463,0.0014173760152955527,9.24780330522721,9.247782229548577,0.9998302411548552,1.000050850542424,1.000023267198681,0.9998083878607555,0.999856735627674,1.2138197946871674,1.747809070746362,0.6943628788482952,0.6945160878263275,0.20928724311983987,0.6944807731023122,1.5944636678200692,21.0
85,train,0.5927746498870281,0.5928788053567251,0.5928267583458806,-0.00010415546969699818,0.5927746556634887,0.5928788353131603,-0.00010417964967157634,0.5927746554380965,0.5928788310688117,-0.00010417563071518643,2.4179974578153463e-08,4.018956389906236e-09,-0.0002647335672313504,-0.0012303252063909525,-0.0007475293868111515,0.0009655916391596021,9.25484207335406,9.265577015796842,9.260209544575451,-0.010734942442780948,5.098761305862031,4.461145467716153,-1245.1888053665846,-1246.356167171278,9.260209544575451,0.00048236359603994833,-0.0004823635960416981,0.0009647271920816465,9.26059103970304,9.260572614098205,0.9988709879958476,0.999102878602907,0.9990643360381086,0.9998072173448721,0.9989101512146883,0.8269602285149775,1.750204181412054,0.471960122860405,0.47206968968205987,0.14238965465654213,0.4724935737770842,1.5944636678200692,22.0
85,train,0.5928253533238395,0.5925252527908416,0.5926751675846684,0.0003001005329978934,0.592825370323344,0.5925252211832734,0.00030014914007059357,0.5928253685622009,0.5925252104299734,0.00030015813222750154,-4.8607072700157516e-08,8.99215690797206e-09,-0.0007331757341737938,0.002045025599159525,0.0006559249324928657,-0.002778201333333319,9.243319049853149,9.260649466467862,9.251984258160505,-0.017330416614713684,5.1750147607987955,4.083723249529144,-1231.9703169854706,-1238.517234093437,9.251984258160505,-0.0013884847426806643,0.0013884847426777322,-0.0027769694853583965,9.251653200752374,9.251721742086174,0.999396758560611,0.9995586301521554,0.9995885758919264,0.9998043087243819,0.9993684016474954,-2.3793308851281285,1.7486495804489273,-1.3598468216426356,-1.3600670750779105,-0.41004789288446636,-1.3606676327439415,1.5944636678200692,23.0
85,train,0.5930362058988838,0.5932256850007913,0.5931310444750992,-0.00018947910190747486,0.5930362865180732,0.5932258378582346,-0.00018955134016140907,0.593036261107617,0.5932257753931868,-0.00018951428556979177,7.223825393420924e-08,3.705459161729152e-08,-0.002682062945228386,-0.004442859439522516,-0.003562461192375451,0.0017607964942941302,9.240981399638425,9.260065043679065,9.250523221658746,-0.01908364404063967,5.5761553205786125,5.026863924039121,-1230.6248376491185,-1242.5313171857833,9.250523221658746,0.0008767418174286112,-0.000876741817432761,0.0017534836348613724,9.25247145929826,9.252439203687281,0.995447706702072,0.995827217706141,0.9956325476455544,0.9998097203062741,0.9956538853009131,1.5079963539837216,1.7483734406723634,0.8585874604174375,0.8589147939247529,0.25992534043939475,0.8625138765570579,1.5944636678200692,24.0
85,train,0.5923427508796875,0.5930093605357041,0.5926765119137933,-0.0006666096560166146,0.5923427166532167,0.5930094297207187,-0.0006667130675019894,0.5923426751914341,0.5930094106193773,-0.0006667354279431548,1.0341148537484912e-07,-2.236044116532554e-08,0.003719221833765388,-0.002434893268655563,0.0006421642825549124,0.006154115102420951,9.221192741240488,9.244829422858148,9.233011082049318,-0.02363668161765986,4.6994368079881434,5.092062297640996,-1222.6364331817492,-1228.6000157938656,9.233011082049318,0.003077879209577687,-0.003077879209582776,0.006155758419160463,9.23266786933982,9.23266301472535,1.000113621368775,1.0002687694891117,1.000302316830629,0.9998094683734592,1.0000759189476731,5.270559753225361,1.7450635998072777,3.020611169713741,3.0210797586172773,0.9101815172659032,3.0202680027292037,1.5944636678200692,25.0
85,train,0.5927080149019985,0.592965540701504,0.5928368933309842,-0.0002575257995054425,0.5927080079633031,0.5929655957407104,-0.00025758777740725325,0.5927080075918104,0.5929655830927214,-0.00025757550091098924,6.197790181072804e-08,1.227649626400762e-08,0.00035224521276766633,-0.0020363170451913174,-0.0008420359162118256,0.002388562257958984,9.259175090490853,9.275171476636483,9.267173283563668,-0.01599638614563048,4.753335077675714,4.868291414710629,-1233.6720051093266,-1248.521643616913,9.267173283563668,0.001193553342036071,-0.0011935533420418414,0.0023871066840779123,9.26760494276487,9.2676014162898,0.9991517705067045,0.9993922331339263,0.9993446026324334,0.9998075864414179,0.9991979301670709,2.045632864409594,1.7515203465632603,1.1669277506778464,1.1672085914079426,0.35196139968427587,1.1679184135219587,1.5944636678200692,26.0
