n,a,b,orientation,batch,samples,k,sum_q,sum_q2,sum_gate01,sum_gate12,sum_inactive_gate01,sum_inactive_gate12,sum_active_S,sum_active_D,sum_inactive_S,sum_inactive_D,sum_site_S,sum_site_D,sum_J_S_re,sum_J_S_im,sum_J_D_re,sum_J_D_im,sum_q_J_D_re,sum_q_J_D_im,sum_local_S,sum_local_D,sum_local_R2_S,sum_local_R2_D,sum_q_local_R2_S,sum_q_local_R2_D,sum_local_R2_I02,sum_local_R4_S,sum_local_R4_D,sum_q_local_R4_S,sum_q_local_R4_D,sum_local_R4_I02
130,11,3,second,27,10000,97,9871,9871,0,42,42,0,1386,1386,1386,-1386,1386,1386,671.512899408284023669,1212.4629585798816568,671.512899408284023669,1212.4629585798816568,0,0,99,99,0,0,0,0,0,99,99,0,0,0
130,11,3,second,27,10000,98,9913,9913,0,26,26,0,832,832,832,-832,832,832,403.101538461538461538,727.827692307692307692,403.101538461538461538,727.827692307692307692,0,0,-224,-224,-192,-192,0,0,0,352,352,0,0,0
130,11,3,second,27,10000,99,9939,9939,0,15,15,0,465,465,465,-465,465,465,195.252307692307692308,352.541538461538461538,195.252307692307692308,352.541538461538461538,0,0,-62,-62,-62,-62,0,0,0,124,124,0,0,0
130,11,3,second,27,10000,100,9954,9954,0,14,14,0,420,420,420,-420,420,420,203.488757396449704142,367.413017751479289941,203.488757396449704142,367.413017751479289941,0,0,0,0,0,0,0,0,0,30,30,0,0,0
130,11,3,second,27,10000,101,9968,9968,0,10,10,0,290,290,290,-290,290,290,140.504142011834319527,253.689940828402366864,140.504142011834319527,253.689940828402366864,0,0,-58,-58,58,58,0,0,0,87,87,0,0,0
130,11,3,second,27,10000,102,9978,9978,0,6,6,0,168,168,168,-168,168,168,81.3955029585798816568,146.965207100591715976,81.3955029585798816568,146.965207100591715976,0,0,-56,-56,-56,-56,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,103,9984,9984,0,6,6,0,162,162,162,-162,162,162,78.4885207100591715976,141.716449704142011834,78.4885207100591715976,141.716449704142011834,0,0,-27,-27,-27,-27,0,0,0,27,27,0,0,0
130,11,3,second,27,10000,104,9990,9990,0,2,2,0,52,52,52,-52,52,52,25.1938461538461538462,45.4892307692307692308,25.1938461538461538462,45.4892307692307692308,0,0,0,0,26,26,0,0,0,52,52,0,0,0
130,11,3,second,27,10000,105,9992,9992,0,4,4,0,100,100,100,-100,100,100,48.4497041420118343195,87.4792899408284023669,48.4497041420118343195,87.4792899408284023669,0,0,25,25,0,0,0,0,0,25,25,0,0,0
130,11,3,second,27,10000,106,9996,9996,0,1,1,0,24,24,24,-24,24,24,11.6279289940828402367,20.995029585798816568,11.6279289940828402367,20.995029585798816568,0,0,-24,-24,-24,-24,0,0,0,-24,-24,0,0,0
130,11,3,second,27,10000,107,9997,9997,0,1,1,0,23,23,23,-23,23,23,11.1434319526627218935,20.1202366863905325444,11.1434319526627218935,20.1202366863905325444,0,0,23,23,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,108,9998,9998,0,2,2,0,44,44,44,-44,44,44,21.3178698224852071006,38.4908875739644970414,21.3178698224852071006,38.4908875739644970414,0,0,22,22,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,109,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,110,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,111,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,112,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,113,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,114,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,115,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,116,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,117,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,118,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,119,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,120,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,121,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,122,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,123,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,124,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,125,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,126,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,127,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,128,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11,3,second,27,10000,129,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,0,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,1,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,2,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,3,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,4,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,5,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,6,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,7,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,8,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,9,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,10,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,11,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,12,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,13,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,14,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,15,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,16,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,17,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,18,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,19,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,20,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,21,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,22,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,23,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,24,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,25,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,26,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,27,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,28,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,29,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,30,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,31,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,32,-10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,33,-10000,10000,1,0,0,1,97,-97,97,97,97,-97,-85.2452071005917159763,46.2844970414201183432,85.2452071005917159763,-46.2844970414201183432,-85.2452071005917159763,46.2844970414201183432,97,-97,0,0,0,0,0,-97,97,97,-97,0
130,9,7,first,28,10000,34,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,35,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,36,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,37,-9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,38,-9999,9999,1,0,0,1,92,-92,92,92,92,-92,-80.8511242603550295858,43.8986982248520710059,80.8511242603550295858,-43.8986982248520710059,-80.8511242603550295858,43.8986982248520710059,0,0,0,0,0,0,0,92,-92,-92,92,0
130,9,7,first,28,10000,39,-9998,9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,40,-9998,9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,41,-9998,9998,1,0,0,1,89,-89,89,89,89,-89,-78.2146745562130177515,42.4672189349112426036,78.2146745562130177515,-42.4672189349112426036,-78.2146745562130177515,42.4672189349112426036,89,-89,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,42,-9997,9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,43,-9997,9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,44,-9997,9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,45,-9997,9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,46,-9997,9997,1,0,0,1,84,-84,84,84,84,-84,-73.8205917159763313609,40.0814201183431952663,73.8205917159763313609,-40.0814201183431952663,-73.8205917159763313609,40.0814201183431952663,84,-84,0,0,0,0,0,84,-84,-84,84,0
130,9,7,first,28,10000,47,-9996,9996,2,0,0,2,166,-166,166,166,166,-166,-145.883550295857988166,79.2085207100591715976,145.883550295857988166,-79.2085207100591715976,-145.883550295857988166,79.2085207100591715976,-83,83,0,0,0,0,0,83,-83,-83,83,0
130,9,7,first,28,10000,48,-9994,9994,1,0,0,1,82,-82,82,82,82,-82,-72.0629585798816568047,39.1271005917159763314,72.0629585798816568047,-39.1271005917159763314,-72.0629585798816568047,39.1271005917159763314,82,-82,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,49,-9993,9993,2,0,0,2,162,-162,162,162,162,-162,-142.368284023668639053,77.2998816568047337278,142.368284023668639053,-77.2998816568047337278,-142.368284023668639053,77.2998816568047337278,0,0,0,0,0,0,0,0,0,0,0,0
130,9,7,first,28,10000,50,-9991,9991,11,0,0,11,880,-880,880,880,880,-880,-773.358579881656804734,419.900591715976331361,773.358579881656804734,-419.900591715976331361,-773.358579881656804734,419.900591715976331361,160,-160,-80,80,80,-80,0,0,0,0,0,0
130,9,7,first,28,10000,51,-9980,9980,15,0,0,15,1185,-1185,1185,1185,1185,-1185,-1041.39763313609467456,565.434319526627218935,1041.39763313609467456,-565.434319526627218935,-1041.39763313609467456,565.434319526627218935,158,-158,0,0,0,0,0,79,-79,-79,79,0
130,9,7,first,28,10000,52,-9965,9965,17,0,0,17,1326,-1326,1326,1326,1326,-1326,-1028.21538461538461538,558.276923076923076923,1028.21538461538461538,-558.276923076923076923,-1028.21538461538461538,558.276923076923076923,156,-156,78,-78,-78,78,0,-78,78,78,-78,0
130,9,7,first,28,10000,53,-9948,9948,20,0,0,20,1540,-1540,1540,1540,1540,-1540,-1353.37751479289940828,734.826035502958579882,1353.37751479289940828,-734.826035502958579882,-1353.37751479289940828,734.826035502958579882,385,-385,-154,154,154,-154,0,-308,308,308,-308,0
130,9,7,first,28,10000,54,-9928,9928,33,0,0,33,2508,-2508,2508,2508,2508,-2508,-1936.91171597633136095,1051.66011834319526627,1936.91171597633136095,-1051.66011834319526627,-1936.91171597633136095,1051.66011834319526627,76,-76,-532,532,532,-532,0,76,-76,-76,76,0
130,9,7,first,28,10000,55,-9895,9895,37,0,0,37,2775,-2775,2775,2775,2775,-2775,-2438.71597633136094675,1324.11834319526627219,2438.71597633136094675,-1324.11834319526627219,-2438.71597633136094675,1324.11834319526627219,600,-600,-300,300,300,-300,0,150,-150,-150,150,0
130,9,7,first,28,10000,56,-9858,9858,59,0,0,59,4366,-4366,4366,4366,4366,-4366,-3316.65372781065088757,1800.80094674556213018,3316.65372781065088757,-1800.80094674556213018,-3316.65372781065088757,1800.80094674556213018,740,-740,0,0,0,0,0,444,-444,-444,444,0
130,9,7,first,28,10000,57,-9799,9799,51,2,2,51,3869,-3577,3869,3577,3869,-3577,-3015.21964497041420118,1637.13514792899408284,3271.83408284023668639,-1776.46579881656804734,-3143.52686390532544379,1706.80047337278106509,803,-657,73,-73,-73,73,0,584,-584,-584,584,0
130,9,7,first,28,10000,58,-9746,9750,66,1,1,66,4824,-4680,4824,4680,4824,-4680,-3480.1136094674556213,1889.55266272189349112,3353.56402366863905325,-1820.84165680473372781,-3416.83881656804733728,1855.19715976331360947,1296,-1296,-288,288,288,-288,0,576,-576,-576,576,0
130,9,7,first,28,10000,59,-9679,9685,95,5,5,95,7100,-6390,7100,6390,7100,-6390,-5241.26201183431952663,2845.78082840236686391,4617.30224852071005917,-2506.99739644970414201,-4929.2821301775147929,2676.38911242603550296,426,-568,-852,426,639,-639,0,710,-568,-639,639,0
130,9,7,first,28,10000,60,-9579,9595,119,5,5,119,8680,-7980,8680,7980,8680,-7980,-7012.95621301775147929,3807.7349112426035503,6397.78461538461538462,-3473.72307692307692308,-6705.37041420118343195,3640.72899408284023669,490,-490,-1120,1120,1120,-1120,0,490,-70,-280,280,0
130,9,7,first,28,10000,61,-9455,9481,133,8,8,133,9729,-8625,9729,8625,9729,-8625,-7701.06958579881656805,4181.35100591715976331,6973.40946745562130178,-3786.26272189349112426,-7337.23952662721893491,3983.80686390532544379,1311,-897,-1242,1242,1242,-1242,0,2139,-1587,-1863,1863,0
130,9,7,first,28,10000,62,-9314,9356,159,6,6,159,11220,-10404,11220,10404,11220,-10404,-8426.09325443786982249,4575.00781065088757396,7948.0170414201183432,-4315.43289940828402367,-8187.05514792899408284,4445.22035502958579882,748,-1020,-1360,952,1156,-1156,0,1224,-1088,-1156,1156,0
130,9,7,first,28,10000,63,-9149,9203,183,7,7,183,12730,-11792,12730,11792,12730,-11792,-8949.86792899408284024,4859.39502958579881657,8361.06082840236686391,-4539.69798816568047337,-8655.46437869822485207,4699.54650887573964497,1072,-938,-1206,1072,1139,-1139,0,1608,-1340,-1474,1474,0
130,9,7,first,28,10000,64,-8959,9027,265,20,20,265,18810,-16170,18810,16170,18810,-16170,-13746.4487573964497041,7463.73301775147928994,12470.4071005917159763,-6770.8970414201183432,-13108.4279289940828402,7117.31502958579881657,990,-858,-2178,1782,1980,-1980,0,4026,-3498,-3696,3828,-66
130,9,7,first,28,10000,65,-8674,8782,268,40,40,268,20020,-14820,20020,14820,20020,-14820,-12224.3384615384615385,6637.29230769230769231,10053.6615384615384615,-5458.70769230769230769,-11139,6048,2210,-910,-2405,2145,2275,-2275,0,3250,-2340,-2860,2730,65
130,9,7,first,28,10000,66,-8366,8554,376,40,40,376,26624,-21504,26624,21504,26624,-21504,-17618.0217940828402367,9495.91918579881656805,14355.8546934911242604,-7724.70214437869822485,-15986.9382437869822485,8610.31066508875739645,1728,-1856,-2624,2112,2368,-2368,0,3328,-2944,-3136,3136,0
130,9,7,first,28,10000,67,-7950,8218,403,65,65,403,29484,-21294,29484,21294,29484,-21294,-19599.3671005917159763,10641.6170414201183432,15613.0551479289940828,-8477.22035502958579882,-17606.2111242603550296,9559.41869822485207101,2331,-945,-2835,2079,2457,-2457,0,4410,-2898,-3717,3591,63
130,9,7,first,28,10000,68,-7482,7880,441,87,87,441,32736,-21948,32736,21948,32736,-21948,-21208.4422816568047337,11447.5485159763313609,13989.918901775147929,-7663.65432426035502959,-17599.1805917159763314,9555.60142011834319527,2418,-2170,-3596,3224,3410,-3410,0,4464,-2852,-3658,3658,0
130,9,7,first,28,10000,69,-6954,7526,494,102,102,494,36356,-23912,36356,23912,36356,-23912,-22836.9273372781065089,12399.4736094674556213,15546.2650887573964497,-8440.95621301775147929,-19191.5962130177514793,10420.2149112426035503,3294,-1098,-2806,2928,2867,-2867,0,7686,-5734,-6893,6527,183
130,9,7,first,28,10000,70,-6358,7134,550,128,128,550,40680,-25320,40680,25320,40680,-25320,-26153.5810650887573964,14200.2745562130177515,16240.5301775147928994,-8817.91242603550295858,-21197.0556213017751479,11509.093491124260355,120,120,-5880,3480,4680,-4680,0,7260,-4500,-5820,5940,-60
130,9,7,first,28,10000,71,-5680,6712,599,172,172,599,45489,-25193,45489,25193,45489,-25193,-26288.04,14273.28,17058.7084023668639053,-9262.14816568047337278,-21673.3742011834319527,11767.7140828402366864,2301,-413,-4897,2655,3776,-3776,0,5664,-2124,-3835,3953,-59
130,9,7,first,28,10000,72,-4909,6285,586,257,257,586,48894,-19082,48894,19082,48894,-19082,-29206.5898224852071006,15857.9275739644970414,12589.9261538461538462,-6835.79076923076923077,-20898.2579881656804734,11346.8591715976331361,2784,-1972,-5800,2784,4292,-4292,0,10324,-1508,-6090,5742,174
130,9,7,first,28,10000,73,-4066,5956,649,313,313,649,54834,-19152,54834,19152,54834,-19152,-31868.8146745562130178,17365.6672189349112426,12132.352189349112426,-6649.61325443786982249,-22000.5834319526627219,12007.6402366863905325,1653,-171,-7011,1767,4389,-4389,0,9462,-2508,-6156,5814,171
130,9,7,first,28,10000,74,-3104,5620,612,360,360,612,54432,-14112,54432,14112,54432,-14112,-31801.8499408284023669,17328.2158579881656805,9439.25396449704142012,-5063.93751479289940828,-20620.5519526627218935,11196.0766863905325444,2576,896,-5656,2856,4256,-4256,0,9968,-2016,-6104,5880,112
130,9,7,first,28,10000,75,-2132,5368,590,417,417,590,55385,-9515,55385,9515,55385,-9515,-30112.6497041420118343,16349.8792899408284024,3721.78816568047337278,-2020.77159763313609467,-16917.2189349112426036,9185.32544378698224852,-165,1265,-6600,770,3685,-3685,0,10945,-3465,-7370,7040,165
130,9,7,first,28,10000,76,-1125,5195,551,512,512,551,57402,-2106,57402,2106,57402,-2106,-34369.6608,18602.2656,1340.21890650887573964,-668.693055621301775148,-17854.9398532544378698,9635.47932781065088757,1242,1242,-6534,-270,3132,-3132,0,10854,-378,-5724,5508,108
130,9,7,first,28,10000,77,-62,5156,481,541,541,481,54166,3180,54166,-3180,54166,3180,-30798.8170792899408284,16664.5427502958579882,-2829.97771360946745562,1594.45275266272189349,-13984.4196828402366864,7535.04499881656804734,-2438,-106,-8798,-106,4346,-4346,0,10706,954,-4982,4770,106
130,9,7,first,28,10000,78,960,5216,441,561,561,441,52104,6240,52104,-6240,52104,6240,-28616.32,15594.24,-2001.64923076923076923,1030.00615384615384615,-13307.3353846153846154,7282.11692307692307692,156,-1612,-6344,-2184,2080,-2080,0,9152,1456,-4056,3640,208
130,9,7,first,28,10000,79,1962,5336,396,614,614,396,51510,11118,51510,-11118,51510,11118,-32659.2344236686390533,17676.8544568047337278,-7090.41230769230769231,3905.50153846153846154,-12784.4110579881656805,6885.67645917159763314,-153,357,-7650,-2244,2703,-2703,0,8160,2142,-3009,3009,0
130,9,7,first,28,10000,80,2972,5554,326,638,638,326,48200,15600,48200,-15600,48200,15600,-29494.896094674556213,15959.8466272189349112,-10403.376094674556213,5703.20662721893491124,-9545.76,5128.32,-200,-100,-6000,-1600,2200,-2200,0,8550,1350,-3700,3500,100
130,9,7,first,28,10000,81,3936,5866,242,653,653,242,43855,20139,43855,-20139,43855,20139,-25503.0992378698224852,13793.5642508875739645,-12842.8677585798816568,6919.60070059171597633,-6330.1157396449704142,3436.98177514792899408,-441,1127,-4802,-2352,1225,-1225,0,7350,2254,-2646,2450,98
130,9,7,first,28,10000,82,4831,6277,195,608,608,195,38544,19824,38544,-19824,38544,19824,-22620.3688899408284024,12229.4574958579881657,-12327.6692449704142012,6640.96234792899408284,-5146.34982248520710059,2794.24757396449704142,672,1248,-3696,-1872,912,-912,0,6720,3648,-1584,1488,48
130,9,7,first,28,10000,83,5634,6690,161,565,565,161,34122,18988,34122,-18988,34122,18988,-21694.7630390532544379,11727.9855337278106509,-12029.5384236686390533,6480.18245680473372781,-4832.61230769230769231,2623.90153846153846154,-141,141,-4465,-2303,1081,-1081,0,3760,2820,-470,470,0
130,9,7,first,28,10000,84,6360,7094,118,531,531,118,29854,18998,29854,-18998,29854,18998,-18474.4818934911242604,10030.8525443786982249,-13300.0099408284023669,7221.33585798816568047,-2587.23597633136094675,1404.75834319526627219,-920,-368,-4278,-2438,920,-920,0,4600,3404,-644,552,46
130,9,7,first,28,10000,85,7009,7507,77,456,456,77,23985,17055,23985,-17055,23985,17055,-16174.6189349112426036,8782.12544378698224852,-12219.9443786982248521,6634.90650887573964497,-1977.33727810650887574,1073.60946745562130178,-540,-90,-3420,-2610,405,-405,0,4140,2430,-810,900,-45
130,9,7,first,28,10000,86,7542,7886,59,423,423,59,21208,16016,21208,-16016,21208,16016,-13843.1185798816568047,7516.22059171597633136,-11368.3711242603550296,6172.53869822485207101,-1237.37372781065088757,671.840946745562130178,-572,-44,-3476,-2860,308,-308,0,2156,1452,-396,308,44
130,9,7,first,28,10000,87,8024,8250,43,341,341,43,16512,12814,16512,-12814,16512,12814,-10203.0603550295857988,5539.82485207100591716,-9296.12165680473372781,5047.39597633136094675,-453.469349112426035503,246.214437869822485207,-1161,-903,-2537,-1849,344,-344,0,3053,1505,-860,688,86
130,9,7,first,28,10000,88,8408,8548,28,321,321,28,14658,12306,14658,-12306,14658,12306,-9412.12544378698224852,5110.38106508875739645,-8083.35479289940828402,4388.91550295857988166,-664.385325443786982249,360.732781065088757396,0,0,-1680,-1596,42,-42,0,2184,1512,-336,336,0
130,9,7,first,28,10000,89,8757,8841,18,271,271,18,11849,10373,11849,-10373,11849,10373,-7602.6421301775147929,4127.90911242603550296,-7026.13846153846153846,3814.89230769230769231,-288.251834319526627219,156.508402366863905325,-451,-287,-1804,-1886,-41,41,0,1640,1476,-82,82,0
130,9,7,first,28,10000,90,9046,9094,10,199,199,10,8360,7560,8360,-7560,8360,7560,-6081.4106508875739645,3301.94556213017751479,-5659.57869822485207101,3072.90887573964497041,-210.915976331360946746,114.518343195266272189,-360,-280,-800,-640,80,-80,0,800,720,-40,40,0
130,9,7,first,28,10000,91,9255,9283,7,176,176,7,7137,6591,7137,-6591,7137,6591,-4832.61230769230769231,2623.90153846153846154,-4764.06461538461538462,2586.68307692307692308,-34.2738461538461538462,18.6092307692307692308,-195,-273,-1131,-1287,-78,78,0,-78,-234,-78,78,0
130,9,7,first,28,10000,92,9438,9452,2,129,129,2,4978,4826,4978,-4826,4978,4826,-3439.68804733727810651,1867.60331360946745562,-3439.68804733727810651,1867.60331360946745562,0,0,-152,-76,-608,-532,38,-38,0,190,190,0,0,0
130,9,7,first,28,10000,93,9569,9579,4,99,99,4,3811,3515,3811,-3515,3811,3515,-2503.74840236686390533,1359.42816568047337278,-2503.74840236686390533,1359.42816568047337278,0,0,-555,-629,-555,-481,37,-37,0,148,148,0,0,0
130,9,7,first,28,10000,94,9672,9674,0,105,105,0,3780,3780,3780,-3780,3780,3780,-3005.55266272189349112,1631.8863905325443787,-3005.55266272189349112,1631.8863905325443787,0,0,-144,-144,-396,-396,0,0,0,432,432,0,0,0
