# schema=matching-one/p537-aggregate-wedge-mc-combined/v1
# L=6
# N=36
# samples=100000000
# shard_index=0
# shard_count=1
# batches=100
# proposal_p=0.59230000000000005
batch	kind	transition	k	count	sum_q0	sum_q1	sum_source16_0	sum_source16_1	signed_count	signed_source_mid16	unsigned_count
13	global	-	33	0	0	0	0	0	0	0	0
13	landing	01	33	0	0	0	0	0	0	0	0
13	landing	12	33	0	0	0	0	0	0	0	0
13	global	-	34	0	0	0	0	0	0	0	0
13	landing	01	34	0	0	0	0	0	0	0	0
13	landing	12	34	0	0	0	0	0	0	0	0
13	global	-	35	0	0	0	0	0	0	0	0
13	landing	01	35	0	0	0	0	0	0	0	0
13	landing	12	35	0	0	0	0	0	0	0	0
14	global	-	0	0	0	0	0	0	0	0	0
14	landing	01	0	0	0	0	0	0	0	0	0
14	landing	12	0	0	0	0	0	0	0	0	0
14	global	-	1	0	0	0	0	0	0	0	0
14	landing	01	1	0	0	0	0	0	0	0	0
14	landing	12	1	0	0	0	0	0	0	0	0
14	global	-	2	0	0	0	0	0	0	0	0
14	landing	01	2	0	0	0	0	0	0	0	0
14	landing	12	2	0	0	0	0	0	0	0	0
14	global	-	3	0	0	0	0	0	0	0	0
14	landing	01	3	0	0	0	0	0	0	0	0
14	landing	12	3	0	0	0	0	0	0	0	0
14	global	-	4	0	0	0	0	0	0	0	0
14	landing	01	4	0	0	0	0	0	0	0	0
14	landing	12	4	0	0	0	0	0	0	0	0
14	global	-	5	0	0	0	0	0	0	0	0
14	landing	01	5	0	0	0	0	0	0	0	0
14	landing	12	5	0	0	0	0	0	0	0	0
14	global	-	6	1	-1	-1	144	144	0	0	0
14	landing	01	6	0	0	0	0	0	0	0	0
14	landing	12	6	0	0	0	0	0	0	0	0
14	global	-	7	2	-2	-2	0	0	0	0	0
14	landing	01	7	0	0	0	0	0	0	0	0
14	landing	12	7	0	0	0	0	0	0	0	0
14	global	-	8	11	-11	-11	432	432	0	0	0
14	landing	01	8	0	0	0	0	0	0	0	0
14	landing	12	8	0	0	0	0	0	0	0	0
14	global	-	9	42	-42	-42	2448	2016	0	0	0
14	landing	01	9	0	0	0	0	0	0	0	0
14	landing	12	9	0	0	0	0	0	0	0	0
14	global	-	10	160	-160	-160	9720	12168	0	0	0
14	landing	01	10	0	0	0	0	0	0	0	0
14	landing	12	10	0	0	0	0	0	0	0	0
14	global	-	11	590	-589	-588	46944	55656	0	0	0
14	landing	01	11	0	0	0	0	0	1	136	1
14	landing	12	11	0	0	0	0	0	0	0	0
14	global	-	12	1712	-1697	-1689	165636	182916	0	0	0
14	landing	01	12	0	0	0	0	0	2	308	2
14	landing	12	12	0	0	0	0	0	0	0	0
14	global	-	13	4328	-4257	-4183	443268	486720	0	0	0
14	landing	01	13	0	0	0	0	0	28	6012	28
14	landing	12	13	0	0	0	0	0	1	200	1
14	global	-	14	9985	-9642	-9351	1173132	1279692	0	0	0
14	landing	01	14	0	0	0	0	0	72	17324	138
14	landing	12	14	0	0	0	0	0	0	0	0
14	global	-	15	20230	-18920	-17942	2580156	2775852	0	0	0
14	landing	01	15	0	0	0	0	0	187	46176	395
14	landing	12	15	0	0	0	0	0	5	1096	7
14	global	-	16	37018	-33020	-30249	4903092	5125824	0	0	0
14	landing	01	16	0	0	0	0	0	378	112508	1054
14	landing	12	16	0	0	0	0	0	28	5816	52
14	global	-	17	59605	-48694	-42096	8218116	8159472	0	0	0
14	landing	01	17	0	0	0	0	0	645	208130	2295
14	landing	12	17	0	0	0	0	0	123	29388	275
14	global	-	18	86659	-61112	-47536	12074544	11420316	0	0	0
14	landing	01	18	0	0	0	0	0	913	323526	4505
14	landing	12	18	0	0	0	0	0	367	85564	875
14	global	-	19	112673	-61951	-38860	14649660	12828960	0	0	0
14	landing	01	19	0	0	0	0	0	811	343340	6637
14	landing	12	19	0	0	0	0	0	695	178004	2291
14	global	-	20	131143	-45501	-13716	15004152	12405060	0	0	0
14	landing	01	20	0	0	0	0	0	300	215454	7294
14	landing	12	20	0	0	0	0	0	1037	270466	4541
14	global	-	21	135879	-14067	21257	12825900	10043892	0	0	0
14	landing	01	21	0	0	0	0	0	-447	43578	6199
14	landing	12	21	0	0	0	0	0	906	260726	6922
14	global	-	22	125733	19480	50897	9362232	7165296	0	0	0
14	landing	01	22	0	0	0	0	0	-615	-16430	3855
14	landing	12	22	0	0	0	0	0	389	185356	7631
14	global	-	23	103288	42012	63668	5807376	4271364	0	0	0
14	landing	01	23	0	0	0	0	0	-461	-20656	1591
14	landing	12	23	0	0	0	0	0	-172	104436	6186
14	global	-	24	74964	46189	58207	3157200	2243376	0	0	0
14	landing	01	24	0	0	0	0	0	-177	-3712	469
14	landing	12	24	0	0	0	0	0	-332	41852	3666
14	global	-	25	48011	37248	42388	1437372	975708	0	0	0
14	landing	01	25	0	0	0	0	0	-49	-2072	99
14	landing	12	25	0	0	0	0	0	-233	19880	1691
14	global	-	26	27028	23914	25595	553968	349416	0	0	0
14	landing	01	26	0	0	0	0	0	-7	-80	11
14	landing	12	26	0	0	0	0	0	-89	7296	561
14	global	-	27	13058	12386	12810	177408	97704	0	0	0
14	landing	01	27	0	0	0	0	0	0	0	0
14	landing	12	27	0	0	0	0	0	-11	3008	135
14	global	-	28	5251	5154	5218	40032	22608	0	0	0
14	landing	01	28	0	0	0	0	0	0	0	0
14	landing	12	28	0	0	0	0	0	5	488	17
14	global	-	29	1872	1861	1872	6336	2304	0	0	0
14	landing	01	29	0	0	0	0	0	0	0	0
14	landing	12	29	0	0	0	0	0	-1	208	3
14	global	-	30	602	602	602	1872	576	0	0	0
14	landing	01	30	0	0	0	0	0	0	0	0
14	landing	12	30	0	0	0	0	0	0	0	0
14	global	-	31	123	123	123	0	0	0	0	0
14	landing	01	31	0	0	0	0	0	0	0	0
14	landing	12	31	0	0	0	0	0	0	0	0
14	global	-	32	29	29	29	0	0	0	0	0
14	landing	01	32	0	0	0	0	0	0	0	0
14	landing	12	32	0	0	0	0	0	0	0	0
14	global	-	33	3	3	3	0	0	0	0	0
14	landing	01	33	0	0	0	0	0	0	0	0
14	landing	12	33	0	0	0	0	0	0	0	0
14	global	-	34	0	0	0	0	0	0	0	0
14	landing	01	34	0	0	0	0	0	0	0	0
14	landing	12	34	0	0	0	0	0	0	0	0
14	global	-	35	0	0	0	0	0	0	0	0
14	landing	01	35	0	0	0	0	0	0	0	0
14	landing	12	35	0	0	0	0	0	0	0	0
15	global	-	0	0	0	0	0	0	0	0	0
15	landing	01	0	0	0	0	0	0	0	0	0
15	landing	12	0	0	0	0	0	0	0	0	0
15	global	-	1	0	0	0	0	0	0	0	0
15	landing	01	1	0	0	0	0	0	0	0	0
15	landing	12	1	0	0	0	0	0	0	0	0
15	global	-	2	0	0	0	0	0	0	0	0
15	landing	01	2	0	0	0	0	0	0	0	0
15	landing	12	2	0	0	0	0	0	0	0	0
15	global	-	3	0	0	0	0	0	0	0	0
15	landing	01	3	0	0	0	0	0	0	0	0
15	landing	12	3	0	0	0	0	0	0	0	0
15	global	-	4	0	0	0	0	0	0	0	0
15	landing	01	4	0	0	0	0	0	0	0	0
15	landing	12	4	0	0	0	0	0	0	0	0
15	global	-	5	1	-1	-1	0	144	0	0	0
15	landing	01	5	0	0	0	0	0	0	0	0
15	landing	12	5	0	0	0	0	0	0	0	0
15	global	-	6	1	-1	-1	0	0	0	0	0
15	landing	01	6	0	0	0	0	0	0	0	0
15	landing	12	6	0	0	0	0	0	0	0	0
15	global	-	7	1	-1	-1	0	0	0	0	0
15	landing	01	7	0	0	0	0	0	0	0	0
15	landing	12	7	0	0	0	0	0	0	0	0
15	global	-	8	19	-19	-19	864	1152	0	0	0
15	landing	01	8	0	0	0	0	0	0	0	0
15	landing	12	8	0	0	0	0	0	0	0	0
15	global	-	9	51	-51	-51	2952	2808	0	0	0
15	landing	01	9	0	0	0	0	0	0	0	0
15	landing	12	9	0	0	0	0	0	0	0	0
15	global	-	10	158	-158	-158	10800	14616	0	0	0
15	landing	01	10	0	0	0	0	0	0	0	0
15	landing	12	10	0	0	0	0	0	0	0	0
15	global	-	11	652	-649	-647	56016	61632	0	0	0
15	landing	01	11	0	0	0	0	0	1	128	1
15	landing	12	11	0	0	0	0	0	0	0	0
15	global	-	12	1696	-1678	-1659	167076	189720	0	0	0
15	landing	01	12	0	0	0	0	0	7	1128	7
15	landing	12	12	0	0	0	0	0	0	0	0
15	global	-	13	4227	-4145	-4072	425448	465696	0	0	0
15	landing	01	13	0	0	0	0	0	23	4704	37
15	landing	12	13	0	0	0	0	0	0	0	0
15	global	-	14	10002	-9659	-9381	1100448	1207368	0	0	0
15	landing	01	14	0	0	0	0	0	63	14468	115
15	landing	12	14	0	0	0	0	0	0	-104	2
15	global	-	15	20389	-19172	-18198	2528064	2705220	0	0	0
15	landing	01	15	0	0	0	0	0	200	49856	406
15	landing	12	15	0	0	0	0	0	5	1016	9
15	global	-	16	36789	-32832	-30054	4940316	5157108	0	0	0
15	landing	01	16	0	0	0	0	0	425	122962	1103
15	landing	12	16	0	0	0	0	0	45	9784	73
15	global	-	17	60033	-49186	-42461	8216172	8132220	0	0	0
15	landing	01	17	0	0	0	0	0	744	235726	2460
15	landing	12	17	0	0	0	0	0	129	29020	265
15	global	-	18	86790	-61436	-47908	12022884	11297160	0	0	0
15	landing	01	18	0	0	0	0	0	923	331566	4385
15	landing	12	18	0	0	0	0	0	346	82536	874
15	global	-	19	113323	-62507	-39536	14870160	13020948	0	0	0
15	landing	01	19	0	0	0	0	0	643	315406	6471
15	landing	12	19	0	0	0	0	0	694	172736	2284
15	global	-	20	130888	-45364	-13526	14967288	12396816	0	0	0
15	landing	01	20	0	0	0	0	0	182	184288	7306
15	landing	12	20	0	0	0	0	0	947	253660	4663
15	global	-	21	135187	-14077	21226	12806100	10070100	0	0	0
15	landing	01	21	0	0	0	0	0	-367	39718	6177
15	landing	12	21	0	0	0	0	0	834	251616	6940
15	global	-	22	125685	19430	50725	9261936	7040124	0	0	0
15	landing	01	22	0	0	0	0	0	-626	-16582	3858
15	landing	12	22	0	0	0	0	0	363	175006	7545
15	global	-	23	103132	41625	63551	5900868	4353228	0	0	0
15	landing	01	23	0	0	0	0	0	-416	-14616	1690
15	landing	12	23	0	0	0	0	0	-51	104672	6113
15	global	-	24	75506	46365	58527	3168684	2273580	0	0	0
15	landing	01	24	0	0	0	0	0	-191	-2964	487
15	landing	12	24	0	0	0	0	0	-324	41396	3744
15	global	-	25	48006	37424	42543	1392444	946260	0	0	0
15	landing	01	25	0	0	0	0	0	-56	-1096	94
15	landing	12	25	0	0	0	0	0	-196	20976	1638
15	global	-	26	26607	23606	25289	566496	355896	0	0	0
15	landing	01	26	0	0	0	0	0	-5	168	9
15	landing	12	26	0	0	0	0	0	-112	8356	596
15	global	-	27	12928	12263	12672	181368	112896	0	0	0
15	landing	01	27	0	0	0	0	0	-1	-32	1
15	landing	12	27	0	0	0	0	0	-18	1064	134
15	global	-	28	5267	5131	5222	44856	23616	0	0	0
15	landing	01	28	0	0	0	0	0	0	0	0
15	landing	12	28	0	0	0	0	0	2	480	26
15	global	-	29	1928	1919	1927	7776	4464	0	0	0
15	landing	01	29	0	0	0	0	0	0	0	0
15	landing	12	29	0	0	0	0	0	-2	0	2
15	global	-	30	569	569	569	1152	576	0	0	0
15	landing	01	30	0	0	0	0	0	0	0	0
15	landing	12	30	0	0	0	0	0	0	0	0
15	global	-	31	139	139	139	0	0	0	0	0
15	landing	01	31	0	0	0	0	0	0	0	0
15	landing	12	31	0	0	0	0	0	0	0	0
15	global	-	32	22	22	22	0	0	0	0	0
15	landing	01	32	0	0	0	0	0	0	0	0
15	landing	12	32	0	0	0	0	0	0	0	0
15	global	-	33	3	3	3	0	0	0	0	0
15	landing	01	33	0	0	0	0	0	0	0	0
15	landing	12	33	0	0	0	0	0	0	0	0
15	global	-	34	1	1	1	0	0	0	0	0
15	landing	01	34	0	0	0	0	0	0	0	0
15	landing	12	34	0	0	0	0	0	0	0	0
15	global	-	35	0	0	0	0	0	0	0	0
15	landing	01	35	0	0	0	0	0	0	0	0
15	landing	12	35	0	0	0	0	0	0	0	0
16	global	-	0	0	0	0	0	0	0	0	0
16	landing	01	0	0	0	0	0	0	0	0	0
16	landing	12	0	0	0	0	0	0	0	0	0
16	global	-	1	0	0	0	0	0	0	0	0
16	landing	01	1	0	0	0	0	0	0	0	0
16	landing	12	1	0	0	0	0	0	0	0	0
16	global	-	2	0	0	0	0	0	0	0	0
16	landing	01	2	0	0	0	0	0	0	0	0
16	landing	12	2	0	0	0	0	0	0	0	0
16	global	-	3	0	0	0	0	0	0	0	0
16	landing	01	3	0	0	0	0	0	0	0	0
16	landing	12	3	0	0	0	0	0	0	0	0
16	global	-	4	0	0	0	0	0	0	0	0
16	landing	01	4	0	0	0	0	0	0	0	0
16	landing	12	4	0	0	0	0	0	0	0	0
16	global	-	5	0	0	0	0	0	0	0	0
16	landing	01	5	0	0	0	0	0	0	0	0
16	landing	12	5	0	0	0	0	0	0	0	0
16	global	-	6	1	-1	-1	0	0	0	0	0
16	landing	01	6	0	0	0	0	0	0	0	0
16	landing	12	6	0	0	0	0	0	0	0	0
16	global	-	7	0	0	0	0	0	0	0	0
16	landing	01	7	0	0	0	0	0	0	0	0
16	landing	12	7	0	0	0	0	0	0	0	0
16	global	-	8	11	-11	-11	576	864	0	0	0
16	landing	01	8	0	0	0	0	0	0	0	0
16	landing	12	8	0	0	0	0	0	0	0	0
16	global	-	9	47	-47	-47	2304	2448	0	0	0
16	landing	01	9	0	0	0	0	0	0	0	0
16	landing	12	9	0	0	0	0	0	0	0	0
16	global	-	10	159	-159	-158	9000	8568	0	0	0
16	landing	01	10	0	0	0	0	0	1	176	1
16	landing	12	10	0	0	0	0	0	0	0	0
16	global	-	11	575	-573	-570	44136	51408	0	0	0
16	landing	01	11	0	0	0	0	0	0	0	0
16	landing	12	11	0	0	0	0	0	0	0	0
16	global	-	12	1698	-1684	-1670	158400	170640	0	0	0
16	landing	01	12	0	0	0	0	0	5	984	7
16	landing	12	12	0	0	0	0	0	0	0	0
16	global	-	13	4276	-4200	-4122	433188	472104	0	0	0
16	landing	01	13	0	0	0	0	0	28	5616	34
16	landing	12	13	0	0	0	0	0	0	0	0
16	global	-	14	9934	-9611	-9339	1135980	1223100	0	0	0
16	landing	01	14	0	0	0	0	0	84	19044	132
16	landing	12	14	0	0	0	0	0	0	0	0
16	global	-	15	20386	-19074	-18134	2542644	2726496	0	0	0
16	landing	01	15	0	0	0	0	0	167	45372	393
16	landing	12	15	0	0	0	0	0	7	1668	13
16	global	-	16	36455	-32514	-29814	4762512	4939164	0	0	0
16	landing	01	16	0	0	0	0	0	372	107312	1076
16	landing	12	16	0	0	0	0	0	33	6932	49
16	global	-	17	59827	-48889	-42235	8306136	8327088	0	0	0
16	landing	01	17	0	0	0	0	0	696	220468	2384
16	landing	12	17	0	0	0	0	0	119	26512	257
16	global	-	18	86548	-61036	-47571	11778984	11151036	0	0	0
16	landing	01	18	0	0	0	0	0	820	318562	4424
16	landing	12	18	0	0	0	0	0	331	82084	875
16	global	-	19	112135	-61803	-39036	14447448	12853692	0	0	0
16	landing	01	19	0	0	0	0	0	717	320796	6523
16	landing	12	19	0	0	0	0	0	709	183268	2239
16	global	-	20	130805	-45588	-13770	14973948	12368772	0	0	0
16	landing	01	20	0	0	0	0	0	188	215170	7442
16	landing	12	20	0	0	0	0	0	991	265756	4631
16	global	-	21	136098	-13899	21511	12798936	10039860	0	0	0
16	landing	01	21	0	0	0	0	0	-358	62102	6260
16	landing	12	21	0	0	0	0	0	1023	278532	7037
16	global	-	22	126431	19838	51182	9385128	7184412	0	0	0
16	landing	01	22	0	0	0	0	0	-689	-23732	3817
16	landing	12	22	0	0	0	0	0	189	156078	7577
16	global	-	23	103519	42028	64014	5713560	4252536	0	0	0
16	landing	01	23	0	0	0	0	0	-374	-12752	1640
16	landing	12	23	0	0	0	0	0	-283	85088	6207
16	global	-	24	75292	46542	58624	3205872	2285496	0	0	0
16	landing	01	24	0	0	0	0	0	-175	-4392	463
16	landing	12	24	0	0	0	0	0	-241	55408	3753
16	global	-	25	47855	37195	42391	1470564	994428	0	0	0
16	landing	01	25	0	0	0	0	0	-74	-1304	128
16	landing	12	25	0	0	0	0	0	-244	16020	1660
16	global	-	26	27153	24143	25820	523476	332784	0	0	0
16	landing	01	26	0	0	0	0	0	-8	-56	12
16	landing	12	26	0	0	0	0	0	-98	5264	550
16	global	-	27	12844	12134	12543	182160	105480	0	0	0
16	landing	01	27	0	0	0	0	0	0	0	0
16	landing	12	27	0	0	0	0	0	-26	1904	136
16	global	-	28	5481	5387	5464	51192	24480	0	0	0
16	landing	01	28	0	0	0	0	0	0	0	0
16	landing	12	28	0	0	0	0	0	-2	928	26
16	global	-	29	1808	1798	1807	9216	4464	0	0	0
16	landing	01	29	0	0	0	0	0	0	0	0
16	landing	12	29	0	0	0	0	0	-1	0	1
16	global	-	30	524	523	524	1584	576	0	0	0
16	landing	01	30	0	0	0	0	0	0	0	0
16	landing	12	30	0	0	0	0	0	0	0	0
16	global	-	31	124	124	124	0	0	0	0	0
16	landing	01	31	0	0	0	0	0	0	0	0
16	landing	12	31	0	0	0	0	0	0	0	0
16	global	-	32	12	12	12	0	0	0	0	0
16	landing	01	32	0	0	0	0	0	0	0	0
16	landing	12	32	0	0	0	0	0	0	0	0
16	global	-	33	1	1	1	0	0	0	0	0
16	landing	01	33	0	0	0	0	0	0	0	0
16	landing	12	33	0	0	0	0	0	0	0	0
16	global	-	34	1	1	1	0	0	0	0	0
16	landing	01	34	0	0	0	0	0	0	0	0
16	landing	12	34	0	0	0	0	0	0	0	0
16	global	-	35	0	0	0	0	0	0	0	0
16	landing	01	35	0	0	0	0	0	0	0	0
16	landing	12	35	0	0	0	0	0	0	0	0
17	global	-	0	0	0	0	0	0	0	0	0
17	landing	01	0	0	0	0	0	0	0	0	0
17	landing	12	0	0	0	0	0	0	0	0	0
17	global	-	1	0	0	0	0	0	0	0	0
17	landing	01	1	0	0	0	0	0	0	0	0
17	landing	12	1	0	0	0	0	0	0	0	0
17	global	-	2	0	0	0	0	0	0	0	0
17	landing	01	2	0	0	0	0	0	0	0	0
17	landing	12	2	0	0	0	0	0	0	0	0
17	global	-	3	0	0	0	0	0	0	0	0
17	landing	01	3	0	0	0	0	0	0	0	0
17	landing	12	3	0	0	0	0	0	0	0	0
17	global	-	4	0	0	0	0	0	0	0	0
17	landing	01	4	0	0	0	0	0	0	0	0
17	landing	12	4	0	0	0	0	0	0	0	0
17	global	-	5	0	0	0	0	0	0	0	0
17	landing	01	5	0	0	0	0	0	0	0	0
17	landing	12	5	0	0	0	0	0	0	0	0
17	global	-	6	0	0	0	0	0	0	0	0
17	landing	01	6	0	0	0	0	0	0	0	0
17	landing	12	6	0	0	0	0	0	0	0	0
17	global	-	7	3	-3	-3	144	144	0	0	0
17	landing	01	7	0	0	0	0	0	0	0	0
17	landing	12	7	0	0	0	0	0	0	0	0
17	global	-	8	9	-9	-9	288	288	0	0	0
17	landing	01	8	0	0	0	0	0	0	0	0
17	landing	12	8	0	0	0	0	0	0	0	0
17	global	-	9	40	-40	-40	3456	2880	0	0	0
17	landing	01	9	0	0	0	0	0	0	0	0
17	landing	12	9	0	0	0	0	0	0	0	0
17	global	-	10	184	-184	-184	14256	17856	0	0	0
17	landing	01	10	0	0	0	0	0	0	0	0
17	landing	12	10	0	0	0	0	0	0	0	0
17	global	-	11	614	-614	-612	53928	62856	0	0	0
17	landing	01	11	0	0	0	0	0	1	240	1
17	landing	12	11	0	0	0	0	0	0	0	0
17	global	-	12	1726	-1714	-1696	165816	188496	0	0	0
17	landing	01	12	0	0	0	0	0	4	648	6
17	landing	12	12	0	0	0	0	0	0	0	0
17	global	-	13	4313	-4234	-4175	433836	479808	0	0	0
17	landing	01	13	0	0	0	0	0	13	3052	31
17	landing	12	13	0	0	0	0	0	0	0	0
17	global	-	14	9843	-9507	-9229	1145808	1253016	0	0	0
17	landing	01	14	0	0	0	0	0	77	17756	119
17	landing	12	14	0	0	0	0	0	2	392	2
17	global	-	15	20463	-19246	-18289	2529576	2695968	0	0	0
17	landing	01	15	0	0	0	0	0	181	45008	393
17	landing	12	15	0	0	0	0	0	9	1536	11
17	global	-	16	36876	-32806	-30061	4893984	5127264	0	0	0
17	landing	01	16	0	0	0	0	0	451	127222	1121
17	landing	12	16	0	0	0	0	0	40	9232	64
17	global	-	17	59968	-48918	-42316	8254404	8262792	0	0	0
17	landing	01	17	0	0	0	0	0	716	229070	2364
17	landing	12	17	0	0	0	0	0	126	28656	272
17	global	-	18	86428	-60943	-47532	11816100	11241072	0	0	0
17	landing	01	18	0	0	0	0	0	1027	371998	4407
17	landing	12	18	0	0	0	0	0	337	85604	951
17	global	-	19	112769	-61790	-38674	14632704	12926952	0	0	0
17	landing	01	19	0	0	0	0	0	813	361538	6653
17	landing	12	19	0	0	0	0	0	726	193524	2320
17	global	-	20	130510	-45392	-13780	15012396	12370176	0	0	0
17	landing	01	20	0	0	0	0	0	132	175716	7426
17	landing	12	20	0	0	0	0	0	940	253688	4606
17	global	-	21	135809	-13739	21421	12772836	10015812	0	0	0
17	landing	01	21	0	0	0	0	0	-384	54880	6278
17	landing	12	21	0	0	0	0	0	893	258566	6843
17	global	-	22	125597	19712	50918	9428760	7153848	0	0	0
17	landing	01	22	0	0	0	0	0	-675	-21194	3745
17	landing	12	22	0	0	0	0	0	354	187792	7588
17	global	-	23	103885	42124	64188	5865192	4334796	0	0	0
17	landing	01	23	0	0	0	0	0	-427	-18924	1625
17	landing	12	23	0	0	0	0	0	-116	99748	6186
17	global	-	24	75156	46339	58322	3224736	2297196	0	0	0
17	landing	01	24	0	0	0	0	0	-157	-2336	487
17	landing	12	24	0	0	0	0	0	-413	37472	3699
17	global	-	25	47949	37139	42310	1442880	985104	0	0	0
17	landing	01	25	0	0	0	0	0	-63	-544	113
17	landing	12	25	0	0	0	0	0	-207	22064	1743
17	global	-	26	26778	23623	25334	541656	355248	0	0	0
17	landing	01	26	0	0	0	0	0	-5	-144	7
17	landing	12	26	0	0	0	0	0	-90	7496	588
17	global	-	27	13016	12322	12762	165600	100008	0	0	0
17	landing	01	27	0	0	0	0	0	-1	0	1
17	landing	12	27	0	0	0	0	0	-24	2000	142
17	global	-	28	5395	5279	5370	41328	18000	0	0	0
17	landing	01	28	0	0	0	0	0	0	0	0
17	landing	12	28	0	0	0	0	0	-2	440	28
17	global	-	29	1939	1929	1937	9792	3312	0	0	0
17	landing	01	29	0	0	0	0	0	0	0	0
17	landing	12	29	0	0	0	0	0	-2	0	2
17	global	-	30	562	562	562	432	144	0	0	0
17	landing	01	30	0	0	0	0	0	0	0	0
17	landing	12	30	0	0	0	0	0	0	0	0
17	global	-	31	141	141	141	0	0	0	0	0
17	landing	01	31	0	0	0	0	0	0	0	0
17	landing	12	31	0	0	0	0	0	0	0	0
17	global	-	32	25	25	25	0	0	0	0	0
17	landing	01	32	0	0	0	0	0	0	0	0
17	landing	12	32	0	0	0	0	0	0	0	0
17	global	-	33	2	2	2	0	0	0	0	0
17	landing	01	33	0	0	0	0	0	0	0	0
17	landing	12	33	0	0	0	0	0	0	0	0
17	global	-	34	0	0	0	0	0	0	0	0
17	landing	01	34	0	0	0	0	0	0	0	0
17	landing	12	34	0	0	0	0	0	0	0	0
17	global	-	35	0	0	0	0	0	0	0	0
17	landing	01	35	0	0	0	0	0	0	0	0
17	landing	12	35	0	0	0	0	0	0	0	0
18	global	-	0	0	0	0	0	0	0	0	0
18	landing	01	0	0	0	0	0	0	0	0	0
18	landing	12	0	0	0	0	0	0	0	0	0
18	global	-	1	0	0	0	0	0	0	0	0
18	landing	01	1	0	0	0	0	0	0	0	0
18	landing	12	1	0	0	0	0	0	0	0	0
18	global	-	2	0	0	0	0	0	0	0	0
18	landing	01	2	0	0	0	0	0	0	0	0
18	landing	12	2	0	0	0	0	0	0	0	0
18	global	-	3	0	0	0	0	0	0	0	0
18	landing	01	3	0	0	0	0	0	0	0	0
18	landing	12	3	0	0	0	0	0	0	0	0
18	global	-	4	0	0	0	0	0	0	0	0
18	landing	01	4	0	0	0	0	0	0	0	0
18	landing	12	4	0	0	0	0	0	0	0	0
18	global	-	5	1	-1	-1	0	0	0	0	0
18	landing	01	5	0	0	0	0	0	0	0	0
18	landing	12	5	0	0	0	0	0	0	0	0
18	global	-	6	0	0	0	0	0	0	0	0
18	landing	01	6	0	0	0	0	0	0	0	0
18	landing	12	6	0	0	0	0	0	0	0	0
18	global	-	7	2	-2	-2	0	0	0	0	0
18	landing	01	7	0	0	0	0	0	0	0	0
18	landing	12	7	0	0	0	0	0	0	0	0
18	global	-	8	9	-9	-9	432	432	0	0	0
18	landing	01	8	0	0	0	0	0	0	0	0
18	landing	12	8	0	0	0	0	0	0	0	0
18	global	-	9	41	-41	-41	2736	2736	0	0	0
18	landing	01	9	0	0	0	0	0	0	0	0
18	landing	12	9	0	0	0	0	0	0	0	0
18	global	-	10	169	-169	-169	12672	14400	0	0	0
18	landing	01	10	0	0	0	0	0	0	0	0
18	landing	12	10	0	0	0	0	0	0	0	0
18	global	-	11	580	-579	-576	48312	56448	0	0	0
18	landing	01	11	0	0	0	0	0	1	168	1
18	landing	12	11	0	0	0	0	0	0	0	0
18	global	-	12	1691	-1677	-1663	152352	164340	0	0	0
18	landing	01	12	0	0	0	0	0	7	1496	9
18	landing	12	12	0	0	0	0	0	0	0	0
18	global	-	13	4457	-4388	-4308	458280	509472	0	0	0
18	landing	01	13	0	0	0	0	0	25	5392	39
18	landing	12	13	0	0	0	0	0	0	0	0
18	global	-	14	9949	-9595	-9316	1157436	1257912	0	0	0
18	landing	01	14	0	0	0	0	0	62	14300	114
18	landing	12	14	0	0	0	0	0	0	0	0
18	global	-	15	20134	-18923	-18036	2507760	2677284	0	0	0
18	landing	01	15	0	0	0	0	0	182	45108	370
18	landing	12	15	0	0	0	0	0	2	320	12
18	global	-	16	37177	-33254	-30595	4914684	5108112	0	0	0
18	landing	01	16	0	0	0	0	0	423	120848	1097
18	landing	12	16	0	0	0	0	0	35	6936	63
18	global	-	17	59036	-48147	-41583	8169516	8162568	0	0	0
18	landing	01	17	0	0	0	0	0	682	209384	2378
18	landing	12	17	0	0	0	0	0	135	31732	249
18	global	-	18	86271	-61030	-47594	11892708	11159352	0	0	0
18	landing	01	18	0	0	0	0	0	913	342536	4387
18	landing	12	18	0	0	0	0	0	277	68816	841
18	global	-	19	113114	-62289	-39398	14669316	12898332	0	0	0
18	landing	01	19	0	0	0	0	0	709	321298	6521
18	landing	12	19	0	0	0	0	0	720	186228	2324
18	global	-	20	131569	-45531	-13839	15181488	12480156	0	0	0
18	landing	01	20	0	0	0	0	0	165	193658	7385
18	landing	12	20	0	0	0	0	0	958	260652	4560
18	global	-	21	135853	-14381	20922	12859596	10130256	0	0	0
18	landing	01	21	0	0	0	0	0	-446	40126	6156
18	landing	12	21	0	0	0	0	0	893	254892	6801
18	global	-	22	125429	19879	51102	9324540	7116660	0	0	0
18	landing	01	22	0	0	0	0	0	-585	-11418	3745
18	landing	12	22	0	0	0	0	0	306	172096	7494
18	global	-	23	103480	42294	64135	5820444	4326120	0	0	0
18	landing	01	23	0	0	0	0	0	-466	-11496	1682
18	landing	12	23	0	0	0	0	0	-169	84862	6255
18	global	-	24	75478	46539	58544	3116376	2228652	0	0	0
18	landing	01	24	0	0	0	0	0	-142	-2920	490
18	landing	12	24	0	0	0	0	0	-398	39464	3822
18	global	-	25	48058	37277	42481	1442304	999972	0	0	0
18	landing	01	25	0	0	0	0	0	-48	-1112	84
18	landing	12	25	0	0	0	0	0	-246	14332	1742
