batch,replica,hand,residue,translation,fiber,orientation,anchor_D_field,anchor_J_field,landing_field,L_D,L_J,L_DJ,L_JD,R_plus,R_minus,dual_reason,D0_site_field,D0_source_id,D0_target_id,D0_source_rank,D0_target_rank,D0_source_basis,D0_target_basis,dual_D0_site_field,dual_D0_source_id,dual_D0_target_id,dual_D0_source_rank,dual_D0_target_rank,dual_D0_source_basis,dual_D0_target_basis,J0_site_field,J0_source_id,J0_target_id,J0_source_rank,J0_target_rank,J0_source_basis,J0_target_basis,dual_J0_site_field,dual_J0_source_id,dual_J0_target_id,dual_J0_source_rank,dual_J0_target_rank,dual_J0_source_basis,dual_J0_target_basis,J_after_D_site_field,J_after_D_source_id,J_after_D_target_id,J_after_D_source_rank,J_after_D_target_rank,J_after_D_source_basis,J_after_D_target_basis,dual_J_after_D_site_field,dual_J_after_D_source_id,dual_J_after_D_target_id,dual_J_after_D_source_rank,dual_J_after_D_target_rank,dual_J_after_D_source_basis,dual_J_after_D_target_basis,D_after_J_site_field,D_after_J_source_id,D_after_J_target_id,D_after_J_source_rank,D_after_J_target_rank,D_after_J_source_basis,D_after_J_target_basis,dual_D_after_J_site_field,dual_D_after_J_source_id,dual_D_after_J_target_id,dual_D_after_J_source_rank,dual_D_after_J_target_rank,dual_D_after_J_source_basis,dual_D_after_J_target_basis
9,25050509923,plus,49,7,0,3,35,80,465,-1,1,1,-1,0,2,defined,465,164,8,1,1,"((0, 1),)","((0, 1),)",11,8,164,1,1,"((0, 1),)","((0, 1),)",11,8,164,1,1,"((0, 1),)","((0, 1),)",465,164,8,1,1,"((0, 1),)","((0, 1),)",465,8,142,1,1,"((0, 1),)","((0, 1),)",465,164,8,1,1,"((0, 1),)","((0, 1),)",465,164,8,1,1,"((0, 1),)","((0, 1),)",465,8,142,1,1,"((0, 1),)","((0, 1),)"
9,25050509923,minus,49,7,0,3,35,80,465,-1,1,1,-1,0,2,defined,465,1,20,1,1,"((1, 0),)","((1, 0),)",11,20,1,1,1,"((1, 0),)","((1, 0),)",11,20,1,1,1,"((1, 0),)","((1, 0),)",465,1,20,1,1,"((1, 0),)","((1, 0),)",465,20,1,1,1,"((1, 0),)","((1, 0),)",465,1,20,1,1,"((1, 0),)","((1, 0),)",465,1,20,1,1,"((1, 0),)","((1, 0),)",465,20,1,1,1,"((1, 0),)","((1, 0),)"
9,25050509976,plus,81,16,1,0,81,136,91,-1,1,1,-1,0,2,defined,91,201,40,1,1,"((0, 1),)","((0, 1),)",86,40,201,1,1,"((0, 1),)","((0, 1),)",86,40,201,1,1,"((0, 1),)","((0, 1),)",91,201,40,1,1,"((0, 1),)","((0, 1),)",91,40,201,1,1,"((0, 1),)","((0, 1),)",91,201,40,1,1,"((0, 1),)","((0, 1),)",91,201,40,1,1,"((0, 1),)","((0, 1),)",91,40,201,1,1,"((0, 1),)","((0, 1),)"
9,25050509982,plus,79,18,3,2,93,38,3,0,1,1,-1,1,2,defined,145,5,6,1,1,"((1, 0),)","((1, 0),)",95,6,5,1,1,"((1, 0),)","((1, 0),)",95,6,5,1,1,"((1, 0),)","((1, 0),)",145,5,6,1,1,"((1, 0),)","((1, 0),)",153,6,5,1,1,"((1, 0),)","((1, 0),)",3,5,6,1,1,"((1, 0),)","((1, 0),)",3,5,6,1,1,"((1, 0),)","((1, 0),)",153,6,5,1,1,"((1, 0),)","((1, 0),)"
9,25050509982,minus,79,18,3,2,93,38,3,-1,1,1,-1,0,2,defined,3,2,17,1,1,"((1, 1),)","((1, 1),)",457,17,2,1,1,"((1, 1),)","((1, 1),)",457,17,2,1,1,"((1, 1),)","((1, 1),)",3,2,17,1,1,"((1, 1),)","((1, 1),)",3,17,2,1,1,"((1, 1),)","((1, 1),)",3,2,17,1,1,"((1, 1),)","((1, 1),)",3,2,17,1,1,"((1, 1),)","((1, 1),)",3,17,2,1,1,"((1, 1),)","((1, 1),)"
9,25050509983,plus,35,60,1,3,301,348,31,-1,1,-1,-1,2,0,defined,81,58,8,1,1,"((0, 1),)","((0, 1),)",31,8,58,1,1,"((0, 1),)","((0, 1),)",31,8,58,1,1,"((0, 1),)","((0, 1),)",81,58,8,1,1,"((0, 1),)","((0, 1),)",81,8,58,1,1,"((0, 1),)","((0, 1),)",31,58,8,1,1,"((0, 1),)","((0, 1),)",31,58,8,1,1,"((0, 1),)","((0, 1),)",81,8,58,1,1,"((0, 1),)","((0, 1),)"
10,25050510009,plus,14,16,0,1,80,35,275,-1,1,1,1,-2,0,defined,275,1,4,1,1,"((1, 0),)","((1, 0),)",230,4,1,1,1,"((1, 0),)","((1, 0),)",230,4,1,1,1,"((1, 0),)","((1, 0),)",275,1,4,1,1,"((1, 0),)","((1, 0),)",275,4,1,1,1,"((1, 0),)","((1, 0),)",280,1,4,1,1,"((1, 0),)","((1, 0),)",280,1,4,1,1,"((1, 0),)","((1, 0),)",275,4,1,1,1,"((1, 0),)","((1, 0),)"
10,25050510009,minus,14,16,0,1,80,35,275,-1,1,1,1,-2,0,defined,275,4,12,1,1,"((1, 0),)","((1, 0),)",230,12,4,1,1,"((1, 0),)","((1, 0),)",230,12,4,1,1,"((1, 0),)","((1, 0),)",275,4,12,1,1,"((1, 0),)","((1, 0),)",275,12,4,1,1,"((1, 0),)","((1, 0),)",280,4,12,1,1,"((1, 0),)","((1, 0),)",280,4,12,1,1,"((1, 0),)","((1, 0),)",275,12,4,1,1,"((1, 0),)","((1, 0),)"
10,25050510108,minus,50,52,0,0,260,315,235,-1,-1,-1,-1,0,0,defined,302,9,3,1,1,"((0, 1),)","((0, 1),)",295,3,9,1,1,"((0, 1),)","((0, 1),)",295,3,9,1,1,"((0, 1),)","((0, 1),)",302,9,3,1,1,"((0, 1),)","((0, 1),)",345,3,9,1,1,"((0, 1),)","((0, 1),)",295,9,3,1,1,"((0, 1),)","((0, 1),)",295,9,3,1,1,"((0, 1),)","((0, 1),)",345,3,9,1,1,"((0, 1),)","((0, 1),)"
10,25050510129,plus,89,63,1,1,316,271,221,0,-1,0,-1,0,1,defined,266,17,46,1,1,"((0, 1),)","((0, 1),)",216,46,17,1,1,"((0, 1),)","((0, 1),)",216,46,17,1,1,"((0, 1),)","((0, 1),)",266,17,46,1,1,"((0, 1),)","((0, 1),)",216,46,17,2,0,"((0, 1), (1, -1))",(),216,17,46,1,1,"((0, 1),)","((0, 1),)",216,17,46,1,1,"((0, 1),)","((0, 1),)",216,46,17,2,0,"((0, 1), (1, -1))",()
10,25050510152,minus,86,59,1,0,296,353,51,1,1,1,1,0,0,defined,116,10,3,1,1,"((1, 0),)","((1, 0),)",171,3,10,1,1,"((1, 0),)","((1, 0),)",171,3,10,1,1,"((1, 0),)","((1, 0),)",116,10,3,1,1,"((1, 0),)","((1, 0),)",66,3,10,1,1,"((1, 0),)","((1, 0),)",398,10,3,1,1,"((1, 0),)","((1, 0),)",398,10,3,1,1,"((1, 0),)","((1, 0),)",66,3,10,1,1,"((1, 0),)","((1, 0),)"
10,25050510313,plus,30,90,2,1,452,407,437,0,1,1,0,0,1,defined,437,4,155,1,1,"((0, 1),)","((0, 1),)",387,155,4,1,1,"((0, 1),)","((0, 1),)",387,155,4,1,1,"((0, 1),)","((0, 1),)",437,4,155,1,1,"((0, 1),)","((0, 1),)",437,47,4,2,0,"((0, 1), (1, 0))",(),437,4,155,1,1,"((0, 1),)","((0, 1),)",437,4,155,1,1,"((0, 1),)","((0, 1),)",437,47,4,2,0,"((0, 1), (1, 0))",()
10,25050510453,minus,10,39,2,1,197,154,192,-1,1,1,-1,0,2,defined,242,37,8,1,1,"((0, 1),)","((0, 1),)",192,8,37,1,1,"((0, 1),)","((0, 1),)",192,8,37,1,1,"((0, 1),)","((0, 1),)",242,37,8,1,1,"((0, 1),)","((0, 1),)",192,8,37,1,1,"((0, 1),)","((0, 1),)",192,37,8,1,1,"((0, 1),)","((0, 1),)",192,37,8,1,1,"((0, 1),)","((0, 1),)",192,8,37,1,1,"((0, 1),)","((0, 1),)"
10,25050510544,minus,80,58,1,0,291,346,251,-1,1,1,-1,0,2,defined,251,31,2,1,1,"((0, 1),)","((0, 1),)",249,2,31,1,1,"((0, 1),)","((0, 1),)",249,2,31,1,1,"((0, 1),)","((0, 1),)",251,31,2,1,1,"((0, 1),)","((0, 1),)",251,2,31,1,1,"((0, 1),)","((0, 1),)",251,31,2,1,1,"((0, 1),)","((0, 1),)",251,31,2,1,1,"((0, 1),)","((0, 1),)",251,2,31,1,1,"((0, 1),)","((0, 1),)"
10,25050510594,minus,89,96,0,2,480,425,385,-1,1,1,1,-2,0,defined,385,17,2,1,1,"((1, 0),)","((1, 0),)",380,2,17,1,1,"((1, 0),)","((1, 0),)",380,2,17,1,1,"((1, 0),)","((1, 0),)",385,17,2,1,1,"((1, 0),)","((1, 0),)",385,2,17,1,1,"((1, 0),)","((1, 0),)",380,17,2,1,1,"((1, 0),)","((1, 0),)",380,17,2,1,1,"((1, 0),)","((1, 0),)",385,2,17,1,1,"((1, 0),)","((1, 0),)"
10,25050510632,minus,47,16,0,0,80,135,410,-1,1,1,-1,0,2,defined,410,7,8,1,1,"((1, 0),)","((1, 0),)",415,8,7,1,1,"((1, 0),)","((1, 0),)",415,8,7,1,1,"((1, 0),)","((1, 0),)",410,7,8,1,1,"((1, 0),)","((1, 0),)",410,8,7,1,1,"((1, 0),)","((1, 0),)",410,7,8,1,1,"((1, 0),)","((1, 0),)",410,7,8,1,1,"((1, 0),)","((1, 0),)",410,8,7,1,1,"((1, 0),)","((1, 0),)"
10,25050510652,minus,1,22,0,0,110,165,160,-1,1,1,-1,0,2,defined,160,8,3,1,1,"((1, 0),)","((1, 0),)",210,3,8,1,1,"((1, 0),)","((1, 0),)",210,3,8,1,1,"((1, 0),)","((1, 0),)",160,8,3,1,1,"((1, 0),)","((1, 0),)",160,3,8,1,1,"((1, 0),)","((1, 0),)",160,8,3,1,1,"((1, 0),)","((1, 0),)",160,8,3,1,1,"((1, 0),)","((1, 0),)",160,3,8,1,1,"((1, 0),)","((1, 0),)"
10,25050510667,minus,51,42,0,3,210,255,235,-1,1,1,-1,0,2,defined,235,14,49,1,1,"((1, 1),)","((1, 1),)",285,49,14,1,1,"((1, 1),)","((1, 1),)",285,49,14,1,1,"((1, 1),)","((1, 1),)",235,14,49,1,1,"((1, 1),)","((1, 1),)",235,2,14,1,1,"((1, 1),)","((1, 1),)",235,14,41,1,1,"((1, 1),)","((1, 1),)",235,14,41,1,1,"((1, 1),)","((1, 1),)",235,2,14,1,1,"((1, 1),)","((1, 1),)"
10,25050510676,minus,65,39,4,0,199,251,419,-1,1,1,-1,0,2,defined,419,5,2,1,1,"((1, -1),)","((1, -1),)",414,2,5,1,1,"((1, -1),)","((1, -1),)",414,2,5,1,1,"((1, -1),)","((1, -1),)",419,5,2,1,1,"((1, -1),)","((1, -1),)",419,2,5,1,1,"((1, -1),)","((1, -1),)",419,5,2,1,1,"((1, -1),)","((1, -1),)",419,5,2,1,1,"((1, -1),)","((1, -1),)",419,2,5,1,1,"((1, -1),)","((1, -1),)"
10,25050510712,plus,12,62,0,0,310,365,405,-1,1,1,1,-2,0,defined,405,0,4,1,1,"((1, 0),)","((1, 0),)",360,4,0,1,1,"((1, 0),)","((1, 0),)",360,4,0,1,1,"((1, 0),)","((1, 0),)",405,0,4,1,1,"((1, 0),)","((1, 0),)",405,4,0,1,1,"((1, 0),)","((1, 0),)",410,0,4,1,1,"((1, 0),)","((1, 0),)",410,0,4,1,1,"((1, 0),)","((1, 0),)",405,4,0,1,1,"((1, 0),)","((1, 0),)"
10,25050510712,minus,12,62,0,0,310,365,405,-1,1,1,1,-2,0,defined,405,0,19,1,1,"((1, 0),)","((1, 0),)",360,19,0,1,1,"((1, 0),)","((1, 0),)",360,19,0,1,1,"((1, 0),)","((1, 0),)",405,0,19,1,1,"((1, 0),)","((1, 0),)",405,19,0,1,1,"((1, 0),)","((1, 0),)",410,0,19,1,1,"((1, 0),)","((1, 0),)",410,0,19,1,1,"((1, 0),)","((1, 0),)",405,19,0,1,1,"((1, 0),)","((1, 0),)"
10,25050510737,plus,4,6,2,1,32,491,232,-1,1,1,-1,0,2,defined,232,11,201,1,1,"((0, 1),)","((0, 1),)",227,201,11,1,1,"((0, 1),)","((0, 1),)",227,201,11,1,1,"((0, 1),)","((0, 1),)",232,11,201,1,1,"((0, 1),)","((0, 1),)",232,201,5,1,1,"((0, 1),)","((0, 1),)",232,11,201,1,1,"((0, 1),)","((0, 1),)",232,11,201,1,1,"((0, 1),)","((0, 1),)",232,201,5,1,1,"((0, 1),)","((0, 1),)"
10,25050510763,plus,28,75,2,3,377,422,262,-1,1,1,-1,0,2,defined,262,4,1,1,1,"((1, 0),)","((1, 0),)",212,1,4,1,1,"((1, 0),)","((1, 0),)",212,1,4,1,1,"((1, 0),)","((1, 0),)",262,4,1,1,1,"((1, 0),)","((1, 0),)",262,1,4,1,1,"((1, 0),)","((1, 0),)",262,4,1,1,1,"((1, 0),)","((1, 0),)",262,4,1,1,1,"((1, 0),)","((1, 0),)",262,1,4,1,1,"((1, 0),)","((1, 0),)"
10,25050510783,plus,43,69,1,3,346,391,476,-1,-1,-1,-1,0,0,defined,82,3,6,1,1,"((1, 0),)","((1, 0),)",486,6,3,1,1,"((1, 0),)","((1, 0),)",486,6,3,1,1,"((1, 0),)","((1, 0),)",82,3,6,1,1,"((1, 0),)","((1, 0),)",486,6,3,1,1,"((1, 0),)","((1, 0),)",486,3,6,1,1,"((1, 0),)","((1, 0),)",486,3,6,1,1,"((1, 0),)","((1, 0),)",486,6,3,1,1,"((1, 0),)","((1, 0),)"
10,25050510801,plus,28,88,2,1,442,397,327,1,1,1,1,0,0,defined,342,6,103,1,1,"((1, 0),)","((1, 0),)",297,103,6,1,1,"((1, 0),)","((1, 0),)",297,103,6,1,1,"((1, 0),)","((1, 0),)",342,6,103,1,1,"((1, 0),)","((1, 0),)",287,103,6,1,1,"((1, 0),)","((1, 0),)",342,6,103,1,1,"((1, 0),)","((1, 0),)",342,6,103,1,1,"((1, 0),)","((1, 0),)",287,103,6,1,1,"((1, 0),)","((1, 0),)"
10,25050510856,minus,35,63,2,0,317,372,47,-1,0,1,-1,-1,2,defined,4,110,13,1,1,"((0, 1),)","((0, 1),)",463,13,110,1,1,"((0, 1),)","((0, 1),)",463,13,110,1,1,"((0, 1),)","((0, 1),)",4,110,13,1,1,"((0, 1),)","((0, 1),)",47,13,56,1,1,"((0, 1),)","((0, 1),)",9,110,13,1,1,"((0, 1),)","((0, 1),)",9,110,13,1,1,"((0, 1),)","((0, 1),)",47,13,56,1,1,"((0, 1),)","((0, 1),)"
10,25050510891,plus,50,88,2,3,442,487,417,-1,0,1,-1,-1,2,defined,367,0,53,1,1,"((1, 0),)","((1, 0),)",317,53,0,1,1,"((1, 0),)","((1, 0),)",317,53,0,1,1,"((1, 0),)","((1, 0),)",367,0,53,1,1,"((1, 0),)","((1, 0),)",417,53,0,1,1,"((1, 0),)","((1, 0),)",367,0,2,1,0,"((1, 0),)",(),367,0,2,1,0,"((1, 0),)",(),417,53,0,1,1,"((1, 0),)","((1, 0),)"
10,25050510895,plus,30,83,3,3,418,463,403,-1,1,1,-1,0,2,defined,403,6,88,1,1,"((0, 1),)","((0, 1),)",453,88,6,1,1,"((0, 1),)","((0, 1),)",453,88,6,1,1,"((0, 1),)","((0, 1),)",403,6,88,1,1,"((0, 1),)","((0, 1),)",403,88,6,1,1,"((0, 1),)","((0, 1),)",403,6,88,1,1,"((0, 1),)","((0, 1),)",403,6,88,1,1,"((0, 1),)","((0, 1),)",403,88,6,1,1,"((0, 1),)","((0, 1),)"
10,25050510895,minus,30,83,3,3,418,463,403,-1,1,1,-1,0,2,defined,403,197,2,1,1,"((0, 1),)","((0, 1),)",453,2,197,1,1,"((0, 1),)","((0, 1),)",453,2,197,1,1,"((0, 1),)","((0, 1),)",403,197,2,1,1,"((0, 1),)","((0, 1),)",403,2,197,1,1,"((0, 1),)","((0, 1),)",403,197,2,1,1,"((0, 1),)","((0, 1),)",403,197,2,1,1,"((0, 1),)","((0, 1),)",403,2,197,1,1,"((0, 1),)","((0, 1),)"
10,25050510898,minus,34,52,2,2,262,207,447,-1,1,1,-1,0,2,defined,447,1,7,1,1,"((0, 1),)","((0, 1),)",397,7,1,1,1,"((0, 1),)","((0, 1),)",397,7,1,1,1,"((0, 1),)","((0, 1),)",447,1,7,1,1,"((0, 1),)","((0, 1),)",447,7,1,1,1,"((0, 1),)","((0, 1),)",447,1,7,1,1,"((0, 1),)","((0, 1),)",447,1,7,1,1,"((0, 1),)","((0, 1),)",447,7,1,1,1,"((0, 1),)","((0, 1),)"
10,25050510913,plus,1,96,0,1,480,435,25,-1,1,1,-1,0,2,defined,25,1,92,1,1,"((0, 1),)","((0, 1),)",484,92,1,1,1,"((0, 1),)","((0, 1),)",484,92,1,1,1,"((0, 1),)","((0, 1),)",25,1,92,1,1,"((0, 1),)","((0, 1),)",25,92,1,1,1,"((0, 1),)","((0, 1),)",25,1,92,1,1,"((0, 1),)","((0, 1),)",25,1,92,1,1,"((0, 1),)","((0, 1),)",25,92,1,1,1,"((0, 1),)","((0, 1),)"
10,25050510958,minus,8,96,1,2,481,426,376,-1,1,1,-1,0,2,defined,376,17,9,1,1,"((0, 1),)","((0, 1),)",326,9,17,1,1,"((0, 1),)","((0, 1),)",326,9,17,1,1,"((0, 1),)","((0, 1),)",376,17,9,1,1,"((0, 1),)","((0, 1),)",376,9,301,1,0,"((0, 1),)",(),376,17,9,1,1,"((0, 1),)","((0, 1),)",376,17,9,1,1,"((0, 1),)","((0, 1),)",376,9,301,1,0,"((0, 1),)",()
11,25050511090,minus,70,76,2,2,382,327,347,-1,1,1,-1,0,2,defined,347,0,2,1,1,"((1, 1),)","((1, 1),)",297,2,0,1,1,"((1, 1),)","((1, 1),)",297,2,0,1,1,"((1, 1),)","((1, 1),)",347,0,2,1,1,"((1, 1),)","((1, 1),)",347,2,0,1,1,"((1, 1),)","((1, 1),)",347,0,2,1,1,"((1, 1),)","((1, 1),)",347,0,2,1,1,"((1, 1),)","((1, 1),)",347,2,0,1,1,"((1, 1),)","((1, 1),)"
11,25050511111,plus,66,65,0,3,325,370,90,-1,0,1,0,-2,1,defined,85,1,0,1,1,"((1, 0),)","((1, 0),)",130,0,1,1,1,"((1, 0),)","((1, 0),)",130,0,1,1,1,"((1, 0),)","((1, 0),)",85,1,0,1,1,"((1, 0),)","((1, 0),)",90,0,1,1,1,"((1, 0),)","((1, 0),)",80,1,0,1,1,"((1, 0),)","((1, 0),)",80,1,0,1,1,"((1, 0),)","((1, 0),)",90,0,1,1,1,"((1, 0),)","((1, 0),)"
11,25050511122,minus,17,26,3,2,133,78,478,-1,1,1,-1,0,2,defined,478,8,19,1,1,"((1, 0),)","((1, 0),)",483,19,8,1,1,"((1, 0),)","((1, 0),)",483,19,8,1,1,"((1, 0),)","((1, 0),)",478,8,19,1,1,"((1, 0),)","((1, 0),)",478,19,8,1,1,"((1, 0),)","((1, 0),)",478,8,19,1,1,"((1, 0),)","((1, 0),)",478,8,19,1,1,"((1, 0),)","((1, 0),)",478,19,8,1,1,"((1, 0),)","((1, 0),)"
11,25050511169,plus,12,13,2,1,67,22,162,-1,1,1,-1,0,2,defined,162,2,0,1,1,"((1, 0),)","((1, 0),)",157,0,2,1,1,"((1, 0),)","((1, 0),)",157,0,2,1,1,"((1, 0),)","((1, 0),)",162,2,0,1,1,"((1, 0),)","((1, 0),)",162,0,2,1,1,"((1, 0),)","((1, 0),)",162,2,0,1,1,"((1, 0),)","((1, 0),)",162,2,0,1,1,"((1, 0),)","((1, 0),)",162,0,2,1,1,"((1, 0),)","((1, 0),)"
11,25050511217,plus,34,78,1,1,391,346,71,1,1,1,1,0,0,defined,16,59,7,1,1,"((0, 1),)","((0, 1),)",465,7,59,1,1,"((0, 1),)","((0, 1),)",465,7,59,1,1,"((0, 1),)","((0, 1),)",16,59,7,1,1,"((0, 1),)","((0, 1),)",16,7,59,1,1,"((0, 1),)","((0, 1),)",475,59,7,1,1,"((0, 1),)","((0, 1),)",475,59,7,1,1,"((0, 1),)","((0, 1),)",16,7,59,1,1,"((0, 1),)","((0, 1),)"
11,25050511220,plus,85,98,0,0,490,41,195,-1,1,-1,-1,2,0,defined,190,0,20,1,1,"((0, 1),)","((0, 1),)",195,20,0,1,1,"((0, 1),)","((0, 1),)",195,20,0,1,1,"((0, 1),)","((0, 1),)",190,0,20,1,1,"((0, 1),)","((0, 1),)",190,20,0,1,1,"((0, 1),)","((0, 1),)",195,0,20,1,1,"((0, 1),)","((0, 1),)",195,0,20,1,1,"((0, 1),)","((0, 1),)",190,20,0,1,1,"((0, 1),)","((0, 1),)"
11,25050511220,minus,85,98,0,0,490,41,195,-1,1,-1,-1,2,0,defined,190,0,6,1,1,"((1, 0),)","((1, 0),)",195,6,0,1,1,"((1, 0),)","((1, 0),)",195,6,0,1,1,"((1, 0),)","((1, 0),)",190,0,6,1,1,"((1, 0),)","((1, 0),)",190,10,0,1,1,"((1, 0),)","((1, 0),)",195,0,6,1,1,"((1, 0),)","((1, 0),)",195,0,6,1,1,"((1, 0),)","((1, 0),)",190,10,0,1,1,"((1, 0),)","((1, 0),)"
11,25050511296,minus,9,28,4,0,144,199,89,1,1,1,1,0,0,defined,84,14,9,1,1,"((1, 0),)","((1, 0),)",79,9,14,1,1,"((1, 0),)","((1, 0),)",79,9,14,1,1,"((1, 0),)","((1, 0),)",84,14,9,1,1,"((1, 0),)","((1, 0),)",84,9,14,1,1,"((1, 0),)","((1, 0),)",134,14,9,1,1,"((1, 0),)","((1, 0),)",134,14,9,1,1,"((1, 0),)","((1, 0),)",84,9,14,1,1,"((1, 0),)","((1, 0),)"
11,25050511335,minus,22,16,3,3,83,128,173,-1,1,-1,-1,2,0,defined,178,114,10,1,1,"((0, 1),)","((0, 1),)",173,10,114,1,1,"((0, 1),)","((0, 1),)",173,10,114,1,1,"((0, 1),)","((0, 1),)",178,114,10,1,1,"((0, 1),)","((0, 1),)",178,10,114,1,1,"((0, 1),)","((0, 1),)",173,86,10,1,1,"((0, 1),)","((0, 1),)",173,86,10,1,1,"((0, 1),)","((0, 1),)",178,10,114,1,1,"((0, 1),)","((0, 1),)"
11,25050511382,plus,45,60,0,2,300,247,25,0,1,0,-1,2,1,defined,15,200,6,1,1,"((0, 1),)","((0, 1),)",20,6,200,1,1,"((0, 1),)","((0, 1),)",20,6,200,1,1,"((0, 1),)","((0, 1),)",15,200,6,1,1,"((0, 1),)","((0, 1),)",70,6,200,1,1,"((0, 1),)","((0, 1),)",25,200,6,1,1,"((0, 1),)","((0, 1),)",25,200,6,1,1,"((0, 1),)","((0, 1),)",70,6,200,1,1,"((0, 1),)","((0, 1),)"
11,25050511401,plus,92,56,4,1,284,239,339,-1,1,1,1,-2,0,defined,339,5,83,1,1,"((0, 1),)","((0, 1),)",294,83,5,1,1,"((0, 1),)","((0, 1),)",294,83,5,1,1,"((0, 1),)","((0, 1),)",339,5,83,1,1,"((0, 1),)","((0, 1),)",339,83,5,1,1,"((0, 1),)","((0, 1),)",289,5,83,1,1,"((0, 1),)","((0, 1),)",289,5,83,1,1,"((0, 1),)","((0, 1),)",339,83,5,1,1,"((0, 1),)","((0, 1),)"
11,25050511404,minus,80,41,1,0,206,261,166,-1,1,1,-1,0,2,defined,166,1,104,1,1,"((0, 1),)","((0, 1),)",161,104,1,1,1,"((0, 1),)","((0, 1),)",161,104,1,1,1,"((0, 1),)","((0, 1),)",166,1,104,1,1,"((0, 1),)","((0, 1),)",166,104,1,1,1,"((0, 1),)","((0, 1),)",166,1,273,1,1,"((0, 1),)","((0, 1),)",166,1,273,1,1,"((0, 1),)","((0, 1),)",166,104,1,1,1,"((0, 1),)","((0, 1),)"
11,25050511405,minus,85,23,4,1,119,74,329,-1,1,1,1,-2,0,defined,329,4,6,1,1,"((1, 1),)","((1, 1),)",284,6,4,1,1,"((1, 1),)","((1, 1),)",284,6,4,1,1,"((1, 1),)","((1, 1),)",329,4,6,1,1,"((1, 1),)","((1, 1),)",329,6,4,1,1,"((1, 1),)","((1, 1),)",334,4,6,1,1,"((1, 1),)","((1, 1),)",334,4,6,1,1,"((1, 1),)","((1, 1),)",329,6,4,1,1,"((1, 1),)","((1, 1),)"
11,25050511418,minus,46,48,4,2,244,189,19,-1,0,1,-1,-1,2,defined,129,6,336,1,1,"((0, 1),)","((0, 1),)",219,336,6,1,1,"((0, 1),)","((0, 1),)",219,336,6,1,1,"((0, 1),)","((0, 1),)",129,6,336,1,1,"((0, 1),)","((0, 1),)",19,62,6,1,1,"((0, 1),)","((0, 1),)",129,6,336,1,1,"((0, 1),)","((0, 1),)",129,6,336,1,1,"((0, 1),)","((0, 1),)",19,62,6,1,1,"((0, 1),)","((0, 1),)"
11,25050511443,minus,66,58,2,3,292,337,57,-1,1,1,-1,0,2,defined,57,49,7,1,1,"((1, 0),)","((1, 0),)",52,7,49,1,1,"((1, 0),)","((1, 0),)",52,7,49,1,1,"((1, 0),)","((1, 0),)",57,49,7,1,1,"((1, 0),)","((1, 0),)",57,7,411,1,0,"((1, 0),)",(),57,49,7,1,1,"((1, 0),)","((1, 0),)",57,49,7,1,1,"((1, 0),)","((1, 0),)",57,7,411,1,0,"((1, 0),)",()
11,25050511503,minus,63,11,0,3,55,100,175,-1,1,1,-1,0,2,defined,175,351,4,1,1,"((0, 1),)","((0, 1),)",225,4,351,1,1,"((0, 1),)","((0, 1),)",225,4,351,1,1,"((0, 1),)","((0, 1),)",175,351,4,1,1,"((0, 1),)","((0, 1),)",175,4,351,1,1,"((0, 1),)","((0, 1),)",175,351,4,1,1,"((0, 1),)","((0, 1),)",175,351,4,1,1,"((0, 1),)","((0, 1),)",175,4,351,1,1,"((0, 1),)","((0, 1),)"
11,25050511534,plus,30,43,2,2,217,162,202,0,1,1,-1,1,2,defined,202,6,40,1,1,"((0, 1),)","((0, 1),)",199,40,6,1,1,"((0, 1),)","((0, 1),)",199,40,6,1,1,"((0, 1),)","((0, 1),)",202,6,40,1,1,"((0, 1),)","((0, 1),)",202,40,6,2,0,"((0, 1), (1, 1))",(),202,6,40,1,1,"((0, 1),)","((0, 1),)",202,6,40,1,1,"((0, 1),)","((0, 1),)",202,40,6,2,0,"((0, 1), (1, 1))",()
11,25050511562,minus,63,89,4,2,449,394,64,-1,1,1,-1,0,2,defined,64,9,6,1,1,"((0, 1),)","((0, 1),)",69,6,9,1,1,"((0, 1),)","((0, 1),)",69,6,9,1,1,"((0, 1),)","((0, 1),)",64,9,6,1,1,"((0, 1),)","((0, 1),)",64,6,9,1,1,"((0, 1),)","((0, 1),)",64,9,6,1,1,"((0, 1),)","((0, 1),)",64,9,6,1,1,"((0, 1),)","((0, 1),)",64,6,9,1,1,"((0, 1),)","((0, 1),)"
11,25050511665,minus,12,76,4,1,384,339,479,-1,1,1,-1,0,2,defined,479,38,8,1,1,"((1, 0),)","((1, 0),)",484,8,38,1,1,"((1, 0),)","((1, 0),)",484,8,38,1,1,"((1, 0),)","((1, 0),)",479,38,8,1,1,"((1, 0),)","((1, 0),)",479,8,38,1,1,"((1, 0),)","((1, 0),)",479,38,8,1,1,"((1, 0),)","((1, 0),)",479,38,8,1,1,"((1, 0),)","((1, 0),)",479,8,38,1,1,"((1, 0),)","((1, 0),)"
