N,p,prefixes,original_batches,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
425,0.455,20000,20,-1.0258052904574954e-12,-1.6870008535427852e-13,-1.1945053758117736e-12,8.571052051032165e-13,1.4193973107935436e-13,2.6641296550298198e-14,1.632549892394249e-13,1.2272367485516396e-13
425,0.456,20000,20,-1.3190943558459803e-12,-2.1813555527260323e-13,-1.5372299111185838e-12,1.100958800573377e-12,1.8228832259474055e-13,3.442413712686098e-14,2.0986091070142306e-13,1.5743730721222198e-13
425,0.457,20000,20,-1.6932744840006571e-12,-2.8157323506703976e-13,-1.9748477190676974e-12,1.411701248933618e-12,2.3369615919092203e-13,4.440412670071374e-14,2.693014888128668e-13,2.0161336934949795e-13
425,0.458,20000,20,-2.1698068221787133e-12,-3.628372338133237e-13,-2.532644055992037e-12,1.8069695883653893e-12,2.990774830185356e-13,5.717916994278088e-14,3.4497664114037385e-13,2.5772992398167767e-13
425,0.459,20000,20,-2.775610963742208e-12,-4.667557622093972e-13,-3.2423667259516052e-12,2.308855201532812e-12,3.820822102745523e-13,7.350354186900617e-14,4.411496755079638e-13,3.2888620516885485e-13
425,0.46,20000,20,-3.544390245164643e-12,-5.994137171025931e-13,-4.1438039622672355e-12,2.9449765280620484e-12,4.872730586172235e-13,9.432704765266288e-14,5.631565861949721e-13,4.189509643995694e-13
425,0.461,20000,20,-4.518262572450538e-12,-7.684658720370624e-13,-5.286728444487601e-12,3.749796700413476e-12,6.203431202383247e-13,1.2084353027139377e-13,7.176635219299662e-13,5.327443669922985e-13
425,0.462,20000,20,-5.749763185046875e-12,-9.835244674125004e-13,-6.733287652459376e-12,4.766238717634378e-12,7.883825739505741e-13,1.545508405589628e-13,9.129828782933682e-13,6.762605669385032e-13
425,0.463,20000,20,-7.30429924238322e-12,-1.2566379496767434e-12,-8.560937192059966e-12,6.0476612927064796e-12,1.0002049702501215e-12,1.9732483398997e-13,1.1594605846232669e-12,8.569394949175248e-13
425,0.464,20000,20,-9.263152112922079e-12,-1.6028811551060712e-12,-1.0866033268028149e-11,7.660270957816008e-12,1.2667455835627674e-12,2.5151049725020703e-13,1.469949667797668e-12,1.0839980542174277e-12
425,0.465,20000,20,-1.1727142181155849e-11,-2.0410814783530457e-12,-1.3768223659508892e-11,9.686060702802803e-12,1.6015467582533562e-12,3.200339514325927e-13,1.860388148541173e-12,1.3688328731625097e-12
425,0.466,20000,20,-1.482109334899394e-11,-2.5947106350419382e-12,-1.741580398403588e-11,1.2226382713952006e-11,2.0213480393039603e-12,4.0653984624156016e-13,2.350502835970715e-12,1.7255090562653608e-12
425,0.467,20000,20,-1.8699260747251084e-11,-3.292977667470655e-12,-2.1992238414721746e-11,1.540628307978043e-11,2.5468022427688268e-12,5.155595725201288e-13,2.9646647193770644e-12,2.171352061472264e-12
425,0.468,20000,20,-2.3551916119203996e-11,-4.172166022186034e-12,-2.7724082141390027e-11,1.9379750097017965e-11,3.2033425620566637e-12,6.527168037033138e-13,3.732926510991752e-12,2.727662965796142e-12
425,0.46900000000000003,20000,20,-2.961332160328888e-11,-5.277266043081332e-12,-3.489058764637021e-11,2.4336055560207557e-11,4.0222304103358085e-12,8.24978159164165e-13,4.692278580915591e-12,3.4205810314823537e-12
425,0.47000000000000003,20000,20,-3.717136502966746e-11,-6.663964298408879e-12,-4.383532932807635e-11,3.0507400731258595e-11,5.041819064092902e-12,1.0409582967936873e-12,5.888166170984318e-12,4.282121722266237e-12
425,0.47100000000000003,20000,20,-4.657917925821053e-11,-8.401063052266045e-12,-5.498024231047657e-11,3.817811620594448e-11,6.309074406591595e-12,1.3112905261705485e-12,7.376318519005698e-12,5.351423224717052e-12
425,0.47200000000000003,20000,20,-5.826912553461265e-11,-1.0573417195288519e-11,-6.884254272990117e-11,4.769570833932413e-11,7.881401293455752e-12,1.649076130214692e-12,9.224949526285216e-12,6.67624019197556e-12
425,0.47300000000000003,20000,20,-7.276958745262983e-11,-1.3285492400942067e-11,-8.605507985357191e-11,5.948409505168775e-11,9.828832409381322e-12,2.0704280409265522e-12,1.1517400035229255e-11,8.314729943733606e-12
425,0.47400000000000003,20000,20,-9.072509913431575e-11,-1.666566755418256e-11,-1.0739076668849832e-10,7.405943158013321e-11,1.2236646102340361e-11,2.595127388753078e-12,1.4355303845003862e-11,1.0337583833429034e-11
425,0.47500000000000003,20000,20,-1.1292042005562046e-10,-2.0871427039508277e-11,-1.3379184709512871e-10,9.20489930161122e-11,1.5208490730682264e-11,3.2474147972930132e-12,1.7862373496587076e-11,1.2830565046414578e-11
425,0.47600000000000003,20000,20,-1.4030927106930107e-10,-2.6095614762213673e-11,-1.6640488583151471e-10,1.142136563070874e-10,1.8870105715076606e-11,4.05694219512313e-12,2.2188917840402353e-11,1.5897523845471934e-11
425,0.47700000000000004,20000,20,-1.7404856326681472e-10,-3.257395235638892e-11,-2.0662251562320365e-10,1.4147461091042578e-10,2.3373743941305883e-11,5.059915442328802e-12,2.751722171781049e-11,1.9663972364895158e-11
425,0.47800000000000004,20000,20,-2.1553908517845323e-10,-4.0594059518103545e-11,-2.561331446965568e-10,1.749450256603497e-10,2.8903416616311433e-11,6.300463307614258e-12,3.406793902250219e-11,2.4281313612166778e-11
425,0.47900000000000004,20000,20,-2.6647376638111894e-10,-5.050625547447966e-11,-3.1698002185559867e-10,2.1596751090663933e-10,3.568110035698744e-11,7.832274378780901e-12,4.2107674261599215e-11,2.9931833514485705e-11
425,0.48,20000,20,-3.2889480895632157e-10,-6.273646801729886e-11,-3.916312769736204e-10,2.6615834093902266e-10,4.397406742085194e-11,9.72055045111371e-12,5.195795483383544e-11,3.68345807998092e-11
425,0.481,20000,20,-4.0526117464193e-10,-7.780163113148512e-11,-4.83062805773415e-10,3.2745954351044486e-10,5.4103523813030936e-11,1.2044332931428034e-11,6.400582692894951e-11,4.525227738624802e-11
425,0.482,20000,20,-4.985281373063419e-10,-9.632801495787104e-11,-5.948561522642128e-10,4.022001223484709e-10,6.645476677840936e-11,1.48992679478315e-11,7.87163425939601e-11,5.5499421929768105e-11
425,0.483,20000,20,-6.122408600098185e-10,-1.190730036577558e-10,-7.313138636675746e-10,4.931678563520627e-10,8.148910317152629e-11,1.8400886305362858e-11,9.664724449067423e-11,6.795177140741017e-11
425,0.484,20000,20,-7.506442359690263e-10,-1.4695091879805467e-10,-8.975951547670809e-10,6.036933171709716e-10,9.97578036544324e-11,2.2688486325719365e-11,1.1846619858171838e-10,8.305741024745549e-11
425,0.485,20000,20,-9.188115458392623e-10,-1.810635793483885e-10,-1.0998751251876505e-09,7.377479664908738e-10,1.2191840486862542e-10,2.7929721116681368e-11,1.449709738367222e-10,1.0134964370713747e-10
425,0.486,20000,20,-1.1227948325399644e-09,-2.2273639556800881e-10,-1.3455312281079733e-09,9.000584369719557e-10,1.48753712920289e-10,3.432600710595842e-11,1.771130224578649e-10,1.2346198207812793e-10
425,0.487,20000,20,-1.3698002820368365e-09,-2.735609143487209e-10,-1.6433611963855574e-09,1.0962393676881154e-09,1.8119390695665326e-10,4.211888792797061e-11,2.160249744957833e-10,1.5014551498831625e-10
425,0.488,20000,20,-1.668392326662386e-09,-3.3544486944893973e-10,-2.003837196111326e-09,1.3329474572134464e-09,2.203421915247319e-10,5.159750716301432e-11,2.630526274638504e-10,1.8228901065912484e-10
425,0.489,20000,20,-2.028730659197487e-09,-4.1067094306988407e-10,-2.43940160226737e-09,1.6180597161276029e-09,2.6750450099505293e-10,6.310736519722643e-11,3.1979208504385605e-10,2.2094211353383937e-10
425,0.49,20000,20,-2.462844863354017e-09,-5.019656170336371e-10,-2.9648104803876548e-09,1.9608792463203806e-09,3.242238187688518e-10,7.706055980635433e-11,3.8813277956205745e-10,2.673420552380104e-10
425,0.491,20000,20,-2.9849519315295523e-09,-6.125796841391254e-10,-3.5975316156686766e-09,2.3723722473904276e-09,3.923197383868979e-10,9.394773717866212e-11,4.70307200911906e-10,3.2294433834380514e-10
425,0.492,20000,20,-3.611822555425971e-09,-7.463822048659437e-10,-4.358204760291914e-09,2.865440350560027e-09,4.739339630818305e-10,1.1435201019627782e-10,5.689482502621979e-10,3.894578998047701e-10
425,0.493,20000,20,-4.363202740540946e-09,-9.079699332744753e-10,-5.271172673815421e-09,3.45523280726647e-09,5.715825147499733e-10,1.3896513410236793e-10,6.871552403965937e-10,4.688853110553634e-10
425,0.494,20000,20,-5.262298012275857e-09,-1.102794500535244e-09,-6.365092512811102e-09,4.159503511740613e-09,6.882155026619285e-10,1.6860626640054322e-10,8.285696759704853e-10,5.635686244013667e-10
425,0.495,20000,20,-6.336328249360688e-09,-1.3373099368201216e-09,-7.673638186180808e-09,4.999018312540564e-09,8.272853862781807e-10,2.0424367815959282e-10,9.974620663198361e-10,6.762415301415307e-10
425,0.496,20000,20,-7.617161998506903e-09,-1.6191434340653367e-09,-9.236305432572242e-09,5.998018564441567e-09,9.928247549577012e-10,2.470198280117132e-10,1.1988311505534461e-09,8.100885454308134e-10
425,0.497,20000,20,-9.142039990694193e-09,-1.9572926050511027e-09,-1.1099332595745295e-08,7.1847473856430885e-09,1.189534739677318e-09,2.98280258194729e-10,1.4385170491884361e-09,9.688120136796354e-10
425,0.498,20000,20,-1.0954398491086432e-08,-2.3623528798831155e-09,-1.3316751370969542e-08,8.592045611203308e-09,1.422885267486255e-09,3.596068241273781e-10,1.7233299980423295e-09,1.1567077516054959e-09
425,0.499,20000,20,-1.3104804066744154e-08,-2.8467791006777464e-09,-1.5951583167421907e-08,1.0258024966066406e-08,1.6992284674983303e-09,4.3285582531361514e-10,2.0611964677617755e-09,1.3787502390990513e-09
425,0.5,20000,20,-1.5652012342939418e-08,-3.425185830172679e-09,-1.9077198173112097e-08,1.2226826512766742e-08,2.0259266367607026e-09,5.20201665891787e-10,2.4613246252870323e-09,1.6406883038596623e-09
425,0.501,20000,20,-1.8664164332176855e-08,-4.114691380933996e-09,-2.277885571311085e-08,1.4549472951242857e-08,2.4114962741063855e-09,6.241867378662648e-10,2.9343912505003345e-09,1.949152307158502e-09
425,0.502,20000,20,-2.2220134950188014e-08,-4.9353110992528515e-09,-2.7155446049440874e-08,1.728482385093516e-08,2.865769788623335e-09,7.477782889032279e-10,3.492752380754728e-09,2.311773887778547e-09
425,0.503,20000,20,-2.64110493683068e-08,-5.9104060017072595e-09,-3.232145537001405e-08,2.0500643366599544e-08,3.4000765849280536e-09,8.944331093805756e-10,4.150680116075478e-09,2.7373193666578463e-09
425,0.504,20000,20,-3.1341983877539694e-08,-7.067193462152117e-09,-3.8409177339691814e-08,2.427479041538757e-08,4.027445318010454e-09,1.0681709499048988e-09,4.924628176357243e-09,3.2358379533280777e-09
425,0.505,20000,20,-3.713386893955805e-08,-8.437327281383417e-09,-4.5571196220941465e-08,2.8696541658174648e-08,4.7628291937165495e-09,1.2736576603893711e-09,5.8335289562442565e-09,3.81882592499764e-09
425,0.506,20000,20,-4.3925613054463356e-08,-1.0057555138977905e-08,-5.398316819344126e-08,3.386805791548545e-08,5.623356264367274e-09,1.5162991245543678e-09,6.8991249705865365e-09,4.49940796799704e-09
425,0.507,20000,20,-5.1876466962248894e-08,-1.197046212403203e-08,-6.384692908628093e-08,3.990600483821687e-08,6.6286067296542005e-09,1.802347148758207e-09,8.146337719966475e-09,5.2925368769956665e-09
425,0.508,20000,20,-6.116864848943678e-08,-1.4225309764993312e-08,-7.539395825443009e-08,4.694333872444348e-08,7.800919297600192e-09,2.1390185506387798e-09,9.603677127929779e-09,6.2152127974651254e-09
425,0.509,20000,20,-7.201024902622734e-08,-1.687898072366087e-08,-8.88892297498882e-08,5.513126830256649e-08,9.165728685479578e-09,2.5346287802305922e-09,1.1303694804886143e-08,7.286723168666623e-09
425,0.51,20000,20,-8.463844314179079e-08,-1.999704007876796e-08,-1.0463548322055877e-07,6.464140306302282e-08,1.0751936342356818e-08,2.9987414929324146e-09,1.3283484473414618e-08,8.528904475230589e-09
425,0.511,20000,20,-9.932302318182016e-08,-2.3654924893026848e-08,-1.2297794807484704e-07,7.566809828879333e-08,1.259231644919275e-08,3.54233557865752e-09,1.5585232940656172e-08,9.966426842271624e-09
425,0.512,20000,20,-1.1637028080643181e-07,-2.793927452545763e-08,-1.4430955533188945e-07,8.843100628097425e-08,1.472395919495122e-08,4.177991233233254e-09,1.8256825019968213e-08,1.16271024090006e-08
425,0.513,20000,20,-1.36127257278203e-07,-3.294941490801127e-08,-1.6907667218621434e-07,1.031778423701918e-07,1.718875323323404e-08,4.92009673494278e-09,2.1352505779973237e-08,1.3542218285961357e-08
425,0.514,20000,20,-1.589863838574454e-07,-3.879901074014088e-08,-1.9778539459758626e-07,1.201873731173045e-07,2.003390908893661e-08,5.785077659123301e-09,2.4933603428123773e-08,1.5746894738353456e-08
425,0.515,20000,20,-1.853905328606258e-07,-4.5617900253586973e-08,-2.3100843311421277e-07,1.3977263260703887e-07,2.3312525103429667e-08,6.791650324832989e-09,2.906931601121358e-08,1.828046903954836e-08
425,0.516,20000,20,-2.158384987418654e-07,-5.355412784694528e-08,-2.6939262658881067e-07,1.6228437089492008e-07,2.7084197274913906e-08,7.961101317425992e-09,3.383756492986571e-08,2.118690520209768e-08
425,0.517,20000,20,-2.508909269199175e-07,-6.277619046857657e-08,-3.136671173884941e-07,1.8811473645134096e-07,3.1415674063088804e-08,9.317594966875512e-09,3.9325918010847274e-08,2.451522951583502e-08
425,0.518,20000,20,-2.9117670594569175e-07,-7.347551411815072e-08,-3.6465222006384244e-07,2.17701191827541e-07,3.638155687937034e-08,1.0888510681069307e-08,4.5632584552831454e-08,2.831999150186889e-08
425,0.519,20000,20,-3.3739983594130314e-07,-8.586917722096476e-08,-4.2326901316226787e-07,2.5153065872033835e-07,4.206504657123739e-08,1.2704812033100256e-08,5.286748435091304e-08,3.266174952569934e-08
425,0.52,20000,20,-3.9034678299374326e-07,-1.0020289788255413e-07,-4.905496808762974e-07,2.9014388511118916e-07,4.8558735727750747e-08,1.4801449478602579e-08,6.11533922057689e-08,3.7607579901101406e-08
425,0.521,20000,20,-4.5089432531072806e-07,-1.1675430212993226e-07,-5.676486274406602e-07,3.3414002318079577e-07,5.596544607941557e-08,1.7217798530128366e-08,7.062715882836777e-08,4.323160785833245e-08
425,0.522,20000,20,-5.20017892401298e-07,-1.3583649016409347e-07,-6.558543825653913e-07,3.841814022372044e-07,6.439910963639591e-08,1.999813513692405e-08,8.14410083544382e-08,4.9615558245803856e-08
425,0.523,20000,20,-5.988003932930375e-07,-1.5780191735911673e-07,-7.566023106521543e-07,4.4099847593392076e-07,7.398569150266008e-08,2.319214990671956e-08,9.376391187928533e-08,5.684932328479116e-08
425,0.524,20000,20,-6.88441523809582e-07,-1.8304660621768864e-07,-8.714881300272705e-07,5.053949175918935e-07,8.486415151878145e-08,2.6855502657633928e-08,1.0778303550850848e-07,6.503154410411416e-08
425,0.525,20000,20,-7.902675361826419e-07,-2.1201470470177134e-07,-1.0022822408844132e-06,5.782528314808704e-07,9.718744102295768e-08,3.105041859942902e-08,1.237052603905062e-07,7.427020214930326e-08
425,0.526,20000,20,-9.057414467463933e-07,-2.4520340527035726e-07,-1.1509448520167509e-06,6.605380414760362e-07,1.111235300797122e-07,3.584632721053295e-08,1.4175877105043026e-07,8.468321589308176e-08
425,0.527,20000,20,-1.036473649153053e-06,-2.8316823754341597e-07,-1.3196418866964688e-06,7.533054116096367e-07,1.268564595115429e-07,4.13205445970706e-08,1.6219470708212244e-07,9.639903757688103e-08
425,0.528,20000,20,-1.1842328914631966e-06,-3.2652874574208625e-07,-1.5107616372052836e-06,8.577041457211106e-07,1.4458741098507597e-07,4.755899978933906e-08,1.8528887187607982e-07,1.0955724399394543e-07
425,0.529,20000,20,-1.3509575656216313e-06,-3.7597455990033786e-07,-1.726932125521969e-06,9.74983005721293e-07,1.645357872563081e-07,5.465700504678709e-08,2.113434905711296e-07,1.2430911459215702e-07
425,0.53,20000,20,-1.5387672472637295e-06,-4.322718672745527e-07,-1.9710391145382827e-06,1.1064953799891771e-06,1.8694029347764207e-07,6.272006980202849e-08,2.4068900782114785e-07,1.4081818943953242e-07
425,0.531,20000,20,-1.7499744125575407e-06,-4.96270287368179e-07,-2.24624469992572e-06,1.2537041251893614e-06,2.1206000922291037e-07,7.186475737559167e-08,2.736859142740464e-07,1.5926079886942127e-07
425,0.532,20000,20,-1.987096246941409e-06,-5.689101505149788e-07,-2.5560063974563885e-06,1.4181860964264305e-06,2.4017543960801904e-07,8.22195830344466e-08,3.10726588879433e-07,1.7982655591952715e-07
425,0.533,20000,20,-2.2528664482512023e-06,-6.512301760058113e-07,-2.904096624257013e-06,1.60163627224539e-06,2.715895325889667e-07,9.392595134796308e-08,3.5223714228760087e-07,2.0271880201424582e-07
425,0.534,20000,20,-2.5502469139509114e-06,-7.443755412835819e-07,-3.294622455234494e-06,1.80587137266733e-06,3.0662864822282235e-07,1.0713913011472082e-07,3.986792446926228e-07,2.2815499573033357e-07
425,0.535,20000,20,-2.8824391891115177e-06,-8.496063287572555e-07,-3.732045517868772e-06,2.032832860354262e-06,3.4564346440010346e-07,1.2202925739328353e-07,4.505519195261414e-07,2.5636703394982944e-07
425,0.536,20000,20,-3.2528955385719462e-06,-9.683063312924209e-07,-4.221201869864368e-06,2.284589207279524e-06,3.89009802320355e-07,1.3878237737142807e-07,5.083932824489422e-07,2.876014942610075e-07
425,0.537,20000,20,-3.665329493531167e-06,-1.1019921914231856e-06,-4.767321684954352e-06,2.56333730210798e-06,4.371293538103093e-07,1.5760149995420453e-07,5.727822031406477e-07,3.221197871385941e-07
425,0.538,20000,20,-4.123725709848716e-06,-1.25232284280569e-06,-5.3760485526544064e-06,2.8714028670430255e-06,4.904302915011783e-07,1.7870767804563775e-07,6.443398654828226e-07,3.6019820623979483e-07
425,0.539,20000,20,-4.6323489627816725e-06,-1.4211092154130257e-06,-6.053458178194698e-06,3.211239747368648e-06,5.493677419158295e-07,2.023410955470865e-07,7.237311998994549e-07,4.021278651149161e-07
425,0.54,20000,20,-5.195752090987014e-06,-1.610324158479877e-06,-6.806076249466892e-06,3.5854279325071374e-06,6.144241006966643e-07,2.287621581039944e-07,8.116661598960171e-07,4.4821450877259237e-07
425,0.541,20000,20,-5.818782691610768e-06,-1.8221125272765468e-06,-7.640895218887313e-06,3.996670164334219e-06,6.86109168560298e-07,2.5825257760984345e-07,9.089008132605014e-07,4.987781888812518e-07
425,0.542,20000,20,-6.50658835843202e-06,-2.0588013714713227e-06,-8.56538972990334e-06,4.447786986960696e-06,7.649600861267395e-07,2.9111644043114637e-07,1.0162382169966709e-06,5.541527919518995e-07
425,0.543,20000,20,-7.264620246601014e-06,-2.322910154183174e-06,-9.587530400784188e-06,4.941710092417837e-06,8.515410455689996e-07,3.276812482611551e-07,1.1345290438914042e-06,6.146854106519241e-07
425,0.544,20000,20,-8.098634740784951e-06,-2.6171609218998867e-06,-1.0715795662684835e-05,5.481473818885064e-06,9.464427570941995e-07,3.6829891945494646e-07,1.2646719277158977e-06,6.807355494631218e-07
425,0.545,20000,20,-9.014692998803594e-06,-2.9444883363193665e-06,-1.1959181335122962e-05,6.070204662484229e-06,1.0502816486292557e-06,4.1334673765852116e-07,1.4076134934671497e-06,7.526741572352976e-07
425,0.546,20000,20,-1.0019158140379552e-05,-3.308049469953851e-06,-1.3327207610333406e-05,6.711108670425701e-06,1.1636987777700875e-06,4.632282335346527e-07,1.5643480388123412e-06,8.3088248081088e-07
425,0.547,20000,20,-1.1118689850736662e-05,-3.7112332581215444e-06,-1.4829923108858204e-05,7.407456592615117e-06,1.2873584360895946e-06,5.183739844249587e-07,1.7359168330461408e-06,9.157507358153571e-07
425,0.548,20000,20,-1.2320236171718923e-05,-4.157669490849773e-06,-1.6477905662568694e-05,8.16256668086915e-06,1.421946427307902e-06,5.792423158884677e-07,1.9234070004470666e-06,1.0076765929256763e-06
425,0.549,20000,20,-1.3631022259141811e-05,-4.6512372193565035e-06,-1.828225947849831e-05,8.979785039785311e-06,1.5681680026284428e-06,6.463198882408208e-07,2.1279499559610898e-06,1.1070634804435586e-06
425,0.55,20000,20,-1.5058535894455155e-05,-5.196072443294677e-06,-2.0254608337749837e-05,9.86246345116048e-06,1.7267454387486395e-06,7.201221505041252e-07,2.350719362679425e-06,1.2143187068047152e-06
425,0.551,20000,20,-1.661050955171591e-05,-5.796574936986395e-06,-2.24070844887023e-05,1.0813934614729514e-05,1.898415246674387e-06,8.011936435860802e-07,2.592928582642196e-06,1.3298514097349938e-06
425,0.552,20000,20,-1.829489883750488e-05,-6.457414065589488e-06,-2.4752312903094368e-05,1.1837484771915397e-05,2.0839250025051145e-06,8.901081340579035e-07,2.8558275951103405e-06,1.4540703420984332e-06
425,0.553,20000,20,-2.0119857141930507e-05,-7.183533435695746e-06,-2.7303390577626254e-05,1.2936323706234755e-05,2.2840297948090735e-06,9.874685596154461e-07,3.1406993596228222e-06,1.5873815080420815e-06
425,0.554,20000,20,-2.209370636331627e-05,-7.9801542194158e-06,-3.0073860582732065e-05,1.4113552143900468e-05,2.4994882870635426e-06,1.0939067672056305e-06,3.4488556048998823e-06,1.730185666789231e-06
425,0.555,20000,20,-2.4224903597631618e-05,-8.852776986737937e-06,-3.3077680584369564e-05,1.537212661089368e-05,2.7310583978760148e-06,1.2100830249018808e-06,3.781632028968793e-06,1.882875725322028e-06
425,0.556,20000,20,-2.6522003716160353e-05,-9.807181878021114e-06,-3.6329185594181466e-05,1.6714821838139236e-05,2.97949260630044e-06,1.3366852889353394e-06,4.140382900763904e-06,2.045834045168904e-06
425,0.557,20000,20,-2.899361779124909e-05,-1.0849426947071876e-05,-3.984304473832098e-05,1.8144190844177224e-05,3.24553289448485e-06,1.4744282078516266e-06,4.526475058872297e-06,2.2194296925089974e-06
425,0.558,20000,20,-3.164836737007117e-05,-1.1985844505519102e-05,-4.363421187559026e-05,1.9662522864552066e-05,3.5299053450855707e-06,1.624051846580292e-06,4.941281309026451e-06,2.40401566474824e-06
425,0.559,20000,20,-3.449483463999031e-05,-1.3223035301307743e-05,-4.771786994129805e-05,2.1271799338682576e-05,3.8333144163099454e-06,1.7863201142911179e-06,5.386173228351879e-06,2.5999261305288823e-06
425,0.56,20000,20,-3.754150857600008e-05,-1.4567860368221592e-05,-5.210936894422167e-05,2.297364820777848e-05,4.156436923038911e-06,1.9620188812771456e-06,5.862513391204521e-06,2.8074737237107003e-06
425,0.561,20000,20,-4.07967272104966e-05,-1.6027430389562406e-05,-5.682415760005899e-05,2.476929682093419e-05,4.49991575816497e-06,2.151953771758853e-06,6.371647038622232e-06,3.0269469351069962e-06
425,0.562,20000,20,-4.426861621788966e-05,-1.760909242757037e-05,-6.187770864546002e-05,2.6659523790319298e-05,4.864353393984313e-06,2.356947621450656e-06,6.914893220894906e-06,3.258607648563861e-06
425,0.5630000000000001,20000,20,-4.7965024060718837e-05,-1.9320413880974423e-05,-6.728543794169325e-05,2.864461017974443e-05,5.250305209114571e-06,2.5778375909718343e-06,7.493535450442425e-06,3.5026888702151036e-06
425,0.5640000000000001,20000,20,-5.1893453999499554e-05,-2.1169163546290165e-05,-7.30626175457897e-05,3.072429045320939e-05,5.658272691889546e-06,2.8154719287166464e-06,8.108811909994915e-06,3.7593927013113986e-06
425,0.5650000000000001,20000,20,-5.606099332475364e-05,-2.3163289674184767e-05,-7.922428299893841e-05,3.2897703650568876e-05,6.088696576404803e-06,3.070706379614765e-06,8.761905268885219e-06,4.028888605774827e-06
425,0.5660000000000001,20000,20,-6.04742402259498e-05,-2.531089493043596e-05,-8.578513515638576e-05,3.5163345295513836e-05,6.541949972263863e-06,3.3444002393034155e-06,9.453932167992336e-06,4.3113120234461736e-06
425,0.5670000000000001,20000,20,-6.5139228767561e-05,-2.7620208191711412e-05,-9.275943695927243e-05,3.7519020575849595e-05,7.018331553495115e-06,3.6374120565793187e-06,1.0185932441393073e-05,4.606763378733891e-06
425,0.5680000000000001,20000,20,-7.00613524963846e-05,-3.0099553129550376e-05,-0.00010016090562593502,3.996179936683423e-05,7.518058875980127e-06,3.950594990582067e-06,1.0958858149976766e-05,4.915307531916927e-06
425,0.5690000000000001,20000,20,-7.524528725578624e-05,-3.275731356146279e-05,-0.00010800260081724902,4.248797369432345e-05,8.041261895950315e-06,4.284791832954702e-06,1.1773562509027793e-05,5.236973716570549e-06
425,0.5700000000000001,20000,20,-8.069491383079494e-05,-3.560189557586173e-05,-0.00011629680940665665,4.509301825493321e-05,8.587976764580247e-06,4.6408297092026075e-06,1.2630788797966375e-05,5.571756001364614e-06
425,0.5710000000000001,20000,20,-8.641324109207456e-05,-3.864168646745534e-05,-0.00012505492755952987,4.7771554624619195e-05,9.15813997533627e-06,5.019514477592706e-06,1.3531159345933336e-05,5.919614307722322e-06
425,0.5720000000000001,20000,20,-9.24023303459053e-05,-4.1885010551558145e-05,-0.0001342873408974634,5.0517319794347176e-05,9.751582941452188e-06,5.421624848162782e-06,1.4475164691598378e-05,6.280476006448737e-06
425,0.5730000000000001,20000,20,-9.866322163055031e-05,-4.534008195930838e-05,-0.00014400330358985868,5.3323139671241957e-05,1.0368027080623247e-05,5.8479062487029545e-06,1.546315301935086e-05,6.654238106383987e-06
425,0.5740000000000001,20000,20,-0.00010519586272592977,-4.901495455071867e-05,-0.00015421081727664846,5.618090817521109e-05,1.1007079482674306e-05,6.299064468878805e-06,1.649531997679149e-05,7.040770036385625e-06
425,0.5750000000000001,20000,20,-0.00011199904166265516,-5.29174691185442e-05,-0.00016491651078119935,5.908157254411099e-05,1.166822923352551e-05,6.77575911794105e-06,1.7571698980099395e-05,7.439917008521992e-06
425,0.5760000000000001,20000,20,-0.00011907032352743967,-5.705519809277896e-05,-0.00017612552162021863,6.201512543466074e-05,1.2350844465212144e-05,7.27859693565516e-06,1.8692152114313648e-05,7.851503935332392e-06
425,0.577,20000,20,-0.00012640599236410808,-6.14353879927965e-05,-0.0001878413803569046,6.497060437131159e-05,1.3054170197005331e-05,7.808125000130423e-06,1.9856361734784607e-05,8.275339857520615e-06
425,0.578,20000,20,-0.00013400099896236243,-6.606489991135588e-05,-0.00020006589887371835,6.793609905100657e-05,1.3777327026830588e-05,8.364823880078743e-06,2.1063822873971204e-05,8.711222820701541e-06
425,0.579,20000,20,-0.00014184891530965533,-7.095014835141708e-05,-0.00021279906366107243,7.089876695823824e-05,1.4519310725214026e-05,8.949100782625437e-06,2.2313836554350533e-05,9.15894512111162e-06
425,0.58,20000,20,-0.00014994189645478612,-7.60970387725574e-05,-0.00022603893522734356,7.384485768222871e-05,1.527899277595491e-05,9.56128275107919e-06,2.3605504103473844e-05,9.618298820914937e-06
425,0.581,20000,20,-0.00015827065049489822,-8.151090423820806e-05,-0.00023978155473310635,7.675974625669019e-05,1.6055121898685405e-05,1.0201609969980539e-05,2.4937722561143207e-05,1.008908141437852e-05
425,0.582,20000,20,-0.00016682441735047822,-8.71964415875103e-05,-0.00025402085893798854,7.962797576296799e-05,1.6846326578528195e-05,1.0870229237241258e-05,2.630918126134447e-05,1.0571101507360603e-05
425,0.583,20000,20,-0.0001755909569358746,-9.315764758579929e-05,-0.000268748604521674,8.243330935007536e-05,1.7651118617311666e-05,1.1567187665204309e-05,2.771835966301082e-05,1.1064184354976088e-05
425,0.584,20000,20,-0.0001845565472660128,-9.93977555350984e-05,-0.0002839543028011112,8.515879173091439e-05,1.846789770937099e-05,1.2292426673951065e-05,2.9163526493980996e-05,1.1568177086791889e-05
425,0.585,20000,20,-0.00019370599296387805,-0.00010591917285002946,-0.00029962516581390745,8.77868201138486e-05,1.929495703301097e-05,1.3045776341109749e-05,3.064274026176545e-05,1.2082953436390264e-05
