n,a,b,orientation,batch,samples,sum_k1,sum_k2,sum_i0,sum_i1,sum_i2,sum_k,sum_kk,sum_edges,sum_i0k,sum_i2k,sum_i0kk,sum_i2kk,sum_i0edges,sum_i2edges,sum_q,sum_e,sum_s,sum_chi,sum_cb,sum_cw,sum_faces,sum_i0s,sum_i2s,sum_q_q,sum_q_e,sum_q_k,sum_q_kk,sum_q_edges,sum_q_s,sum_q_chi,sum_q_cb,sum_q_cw,sum_e_e,sum_e_k,sum_e_kk,sum_e_edges,sum_e_s,sum_e_chi,sum_e_cb,sum_e_cw,sum_k_k,sum_k_kk,sum_k_edges,sum_k_s,sum_k_chi,sum_k_cb,sum_k_cw,sum_kk_kk,sum_kk_edges,sum_kk_s,sum_kk_chi,sum_kk_cb,sum_kk_cw,sum_edges_edges,sum_edges_s,sum_edges_chi,sum_edges_cb,sum_edges_cw,sum_s_s,sum_s_chi,sum_s_cb,sum_s_cw,sum_chi_chi,sum_chi_cb,sum_chi_cw,sum_cb_cb,sum_cb_cw,sum_cw_cw
130,9,7,second,56,200,14647,16335,60,78,62,15273,1157110,18009,4341,4999,310964,398986,4806,6275,2,122,1467,427,948,519,3163,480,421,122,2,658,88022,1469,-59,-403,-170,111,122,9340,709950,11081,901,229,566,335,1172383,89280794,1389594,111376,29458,70746,40630,6833861804,106368536,8390744,1990962,5234864,3155880,1658903,129768,29967,80602,49166,11843,3996,7890,3953,3943,3768,228,5744,2146,1807
130,11,3,first,57,200,14743,16222,68,67,65,15340,1167048,18077,4917,5243,351788,418876,5352,6560,-3,133,1420,387,902,518,3124,545,425,133,-3,326,67088,1208,-120,-441,-214,94,133,10160,770664,11912,970,289,628,342,1182388,90394638,1400757,108074,26358,67379,40695,6944198352,107652504,8163866,1754674,4992814,3171052,1671569,125818,26020,76523,49295,11294,3746,7460,3834,3803,3554,192,5400,2060,1774
130,9,7,second,57,200,14500,16381,64,77,59,15340,1167048,18165,4632,4776,332024,382916,5091,6009,-5,123,1422,379,898,524,3204,520,397,123,-5,144,50892,918,-123,-440,-220,97,123,9408,714940,11100,917,256,584,333,1182388,90394638,1407603,108250,25982,67188,41062,6944198352,108181392,8177730,1742042,4985332,3192398,1688657,126347,25649,76457,49890,11312,3781,7485,3827,3825,3583,198,5424,2061,1766
130,11,3,first,58,200,14498,16370,60,84,56,15317,1164366,18113,4360,4563,313472,368420,4826,5783,-4,116,1460,394,925,535,3190,467,389,116,-4,203,54948,957,-78,-382,-172,94,116,8923,681892,10609,856,208,530,326,1179683,90189210,1403308,111170,26677,69025,42145,6934835100,107927856,8406494,1757466,5109454,3297040,1682567,130265,26416,78819,51446,11584,3540,7523,4061,3648,3403,137,5377,2146,1915
130,9,7,second,58,200,14539,16448,66,79,55,15317,1164366,18102,4776,4529,341840,369458,5253,5771,-11,121,1500,397,943,557,3182,531,404,121,-11,-247,27618,518,-127,-496,-251,124,121,9305,711298,11024,935,218,571,364,1179683,90189210,1402245,114394,26663,70405,43989,6934835100,107828802,8662782,1736916,5213658,3449124,1680178,133803,25817,80069,53734,12208,3711,7896,4312,4331,3773,-62,5709,2187,2125
130,11,3,first,59,200,14795,16448,70,75,55,15420,1180424,18257,5105,4518,368766,367998,5632,5751,-15,125,1499,394,939,560,3231,596,374,125,-15,-587,-768,119,-222,-519,-308,86,125,9623,736764,11383,970,273,614,356,1195844,92078506,1424740,114415,26324,70076,44339,7131240904,110389132,8677590,1707110,5191966,3485624,1711769,133315,24936,79185,54130,12471,4195,8222,4249,4732,4204,-9,6059,2163,2086
130,9,7,second,59,200,14515,16287,55,76,69,15420,1180424,18410,3993,5633,286944,455618,4410,7142,14,124,1423,275,856,567,3265,430,461,124,14,1640,168674,2732,31,-419,-132,163,124,9626,742562,11552,891,139,522,369,1195844,92078506,1435830,109144,17520,64152,44992,7131240904,111183462,8319454,1058088,4773108,3546346,1736226,129433,15907,74036,55397,11043,2584,6829,4214,3473,2819,-235,4758,2071,2143
130,11,3,first,60,200,14572,16471,54,88,58,15374,1172532,18263,3918,4731,281738,382454,4340,5983,4,112,1422,328,877,545,3217,450,382,112,4,813,100716,1643,-68,-374,-165,97,112,8649,664192,10323,832,166,501,331,1187906,91067328,1418156,108769,21912,65747,43022,7017661488,109256424,8262866,1418690,4891136,3371730,1703575,127995,21508,75573,52422,11294,3030,7128,4166,3598,3127,-97,5045,2083,2083
130,9,7,second,60,200,14624,16403,57,83,60,15374,1172532,18268,4106,4862,292830,390728,4544,6132,3,117,1445,366,907,538,3260,465,404,117,3,756,97898,1588,-61,-400,-172,111,117,8968,683558,10676,869,212,542,327,1187906,91067328,1418406,110569,25035,68180,42389,7017661488,109269792,8398734,1671796,5084214,3314520,1704276,130434,25390,78706,51728,11349,3186,7237,4112,3544,3165,21,5115,2122,1990
130,11,3,first,61,200,14582,16251,61,74,65,15461,1187170,18423,4406,5281,315360,425330,4839,6657,4,126,1401,325,865,536,3287,482,431,126,4,875,109970,1818,-51,-419,-172,121,126,9687,740690,11496,913,227,572,341,1202631,92904218,1441527,107707,21482,65032,42675,7219393340,112006244,8232232,1374854,4858528,3373704,1740979,127256,20630,74852,52404,10845,2984,6889,3956,3557,3061,-77,4889,2000,1956
130,9,7,second,61,200,14690,16323,65,67,68,15461,1187170,18363,4700,5593,336720,455590,5178,7065,3,133,1476,357,918,558,3259,519,479,133,3,893,118870,1887,-40,-469,-188,148,133,10293,792310,12243,998,231,616,382,1202631,92904218,1436610,113537,23668,69049,44488,7219393340,111607820,8679222,1518532,5158312,3520910,1728505,133654,22831,79186,54468,11882,3318,7580,4302,3999,3424,-106,5408,2172,2130
130,11,3,first,62,200,14796,16414,59,72,69,15560,1200588,18669,4367,5624,319954,454036,4893,7085,10,128,1372,300,841,531,3409,452,457,128,10,1257,134082,2192,5,-367,-117,122,128,9991,773990,11978,909,207,563,346,1216148,94270884,1465805,106120,20571,63974,42146,7341512592,114143864,8144580,1373218,4825940,3318640,1777205,126136,20596,74462,51674,10488,2809,6651,3837,2990,2716,93,4625,2026,1811
130,9,7,second,62,200,14732,16384,56,77,67,15560,1200588,18674,4080,5480,293956,444096,4516,6958,11,123,1425,308,872,553,3422,441,449,123,11,1400,150140,2442,8,-443,-156,164,123,9560,738052,11474,890,187,544,346,1216148,94270884,1466717,110214,20472,66043,44171,7341512592,114255882,8460014,1307374,4958764,3501250,1781308,131132,19228,76401,54731,11139,2845,6996,4143,3758,3080,-235,4960,2036,2107
130,11,3,first,63,200,14602,16272,62,75,63,15432,1181070,18245,4552,5143,330620,415998,5020,6478,1,125,1426,379,903,523,3192,498,420,125,1,591,85378,1458,-78,-441,-197,119,125,9695,746618,11498,918,207,563,355,1196502,92023056,1421714,109293,25984,67934,41359,7112794308,109899450,8312284,1735454,5066558,3245726,1701095,127788,25800,77523,50265,10994,3404,7160,3834,3515,3239,165,5101,2059,1775
130,9,7,second,63,200,14618,16149,61,71,68,15432,1181070,18249,4451,5534,321306,446362,4879,6944,7,129,1395,298,850,545,3115,466,472,129,7,1083,125056,2065,6,-407,-136,142,129,9985,767668,11823,938,199,572,366,1196502,92023056,1422122,107097,19928,64054,43043,7112794308,109935098,8162164,1290296,4788758,3373406,1702149,125457,18864,73193,52264,10821,2919,6873,3948,3342,2927,-8,4832,2041,1907
130,11,3,first,64,200,14618,16357,63,77,60,15404,1177344,18262,4607,4865,333980,390736,5111,6109,-3,123,1460,343,900,560,3201,510,410,123,-3,258,56756,998,-100,-433,-205,105,123,9472,724716,11220,920,217,567,353,1192748,91637934,1421700,111424,22886,67284,44140,7076313408,109804666,8443856,1482300,4991456,3452400,1706664,130221,21837,76528,53693,11756,3500,7578,4178,3947,3507,-7,5440,2138,2040
130,9,7,second,64,200,14536,16367,59,78,63,15404,1177344,18341,4296,5080,309970,405978,4745,6383,4,122,1412,326,871,541,3263,463,406,122,4,784,96008,1638,-57,-381,-158,101,122,9376,715948,11128,869,219,546,323,1192748,91637934,1427593,108096,21998,65439,42657,7076313408,110245686,8215500,1446880,4879194,3336306,1720631,127330,21322,75145,52185,10962,3137,7021,3941,3338,3047,90,4955,2066,1875
130,11,3,first,65,200,14794,16457,73,72,55,15429,1180822,18198,5421,4485,398364,363038,6084,5607,-18,128,1399,399,890,509,3168,549,372,128,-18,-936,-35326,-477,-177,-439,-244,67,128,9906,761402,11691,921,249,576,345,1196251,92024918,1417879,107709,27821,67297,40412,7116760244,109624828,8230862,1894512,5045024,3185838,1691666,126341,28420,77142,49199,10587,3226,6818,3769,3481,3134,92,4854,1964,1805
130,9,7,second,65,200,14782,16500,71,63,66,15429,1180822,18280,5183,5381,374098,434744,5783,6752,-5,137,1429,370,897,532,3221,559,415,137,-5,198,60646,969,-144,-447,-227,83,137,10564,808842,12535,974,245,607,367,1196251,92024918,1424523,109496,25304,67499,41997,7116760244,110157764,8325526,1684220,5035196,3290330,1707690,128424,25387,77390,51034,11233,3519,7304,3929,3490,3281,238,5179,2125,1804
130,11,3,first,66,200,14475,16346,56,71,73,15578,1203830,18651,4110,5957,298266,481546,4519,7517,17,129,1411,246,837,574,3319,441,486,129,17,1847,183280,2998,45,-464,-145,190,129,10067,779812,12036,927,138,541,386,1219408,94708036,1467635,109369,15768,63492,45877,7393278364,114597300,8413582,952974,4774918,3638664,1779069,129921,13703,73311,56610,10747,2326,6559,4188,3642,2752,-426,4583,1976,2212
130,9,7,second,66,200,14789,16498,65,73,62,15578,1203830,18748,4800,5071,350808,411062,5408,6451,-3,127,1391,260,824,567,3430,496,428,127,-3,271,60254,1043,-68,-431,-186,118,127,9871,761870,11859,924,179,550,374,1219408,94708036,1474666,107850,17279,62700,45150,7393278364,115099164,8301576,1099746,4730788,3570788,1794706,128941,16578,73281,55660,10657,2213,6401,4256,2988,2385,-172,4300,2101,2155
130,11,3,first,67,200,14536,16334,59,81,60,15402,1176690,18270,4288,4851,308584,388448,4704,6099,1,119,1442,375,909,533,3243,474,394,119,1,563,79864,1395,-80,-405,-183,103,119,9139,697032,10803,868,229,549,319,1192092,91532916,1421466,110300,25505,68184,42116,7063537308,109715776,8374576,1689412,5071926,3302650,1707160,129228,25169,77896,51332,11562,3528,7505,4057,3837,3480,48,5401,2104,1953
130,9,7,second,67,200,14533,16335,55,80,65,15402,1176690,18231,4010,5250,289330,420170,4416,6592,10,120,1426,356,896,530,3185,437,419,120,10,1240,130840,2176,-18,-362,-130,112,120,9260,709500,11008,856,214,540,316,1192092,91532916,1418640,109173,24285,67349,41824,7063537308,109511450,8296090,1616986,5021958,3274132,1700675,127732,24060,76984,50748,11288,3292,7281,4007,3352,3141,151,5146,2135,1872
130,11,3,first,68,200,14651,16453,65,84,51,15255,1154638,17834,4713,4139,338132,332896,5179,5168,-14,116,1465,483,967,498,3062,516,368,116,-14,-574,-5236,-11,-148,-384,-208,60,116,8852,671028,10347,884,294,582,302,1169893,89027732,1375088,110937,33795,72079,38858,6811488020,105210792,8338692,2325564,5329510,3009182,1627862,128205,34984,81589,46616,11769,4401,8011,3758,3765,3891,510,5847,2164,1594
130,9,7,second,68,200,14636,16485,78,70,52,15255,1154638,17848,5608,4228,398874,340540,6094,5328,-26,130,1490,534,999,491,3127,662,356,130,-26,-1380,-58334,-766,-306,-548,-362,56,130,9836,739414,11422,1018,396,694,324,1169893,89027732,1376351,112850,37024,74247,38603,6811488020,105319004,8485804,2518182,5472826,3012978,1631908,130318,37598,83575,46743,12246,5020,8480,3766,4928,4700,320,6409,2071,1695
130,11,3,first,69,200,14433,16452,53,86,61,15341,1169068,18137,3792,5004,268872,406938,4161,6328,8,114,1446,342,898,548,3138,423,413,114,8,1212,138066,2167,-10,-402,-149,139,114,8796,675810,10489,836,182,513,323,1184409,90843812,1408348,110143,22321,66838,43305,7012671704,108637618,8344120,1403242,4942714,3401406,1686211,128851,21542,76280,52571,11472,3252,7357,4115,3590,3220,32,5214,2143,1972
130,9,7,second,69,200,14564,16290,59,84,57,15341,1169068,18030,4241,4656,301944,377106,4566,5885,-2,116,1470,390,929,541,3079,491,384,116,-2,415,75162,1319,-107,-469,-230,123,116,8897,679050,10451,875,235,554,321,1184409,90843812,1400906,111759,25764,68969,42790,7012671704,108136072,8447694,1647672,5085264,3362430,1670770,129606,24261,77593,52013,11926,3919,7869,4057,4500,3975,-56,5807,2062,1995
130,11,3,first,70,200,14673,16567,64,85,51,15367,1171498,18162,4674,4160,337968,336354,5145,5250,-13,115,1403,370,880,523,3165,518,342,115,-13,-514,-1614,105,-176,-435,-248,72,115,8834,674322,10395,860,253,550,310,1186865,90950606,1410007,106806,24880,65586,41220,7005887660,108608394,8072430,1623600,4847208,3225222,1686804,124710,24383,74599,50111,10813,3545,7091,3722,3836,3473,72,5158,1933,1789
130,9,7,second,70,200,14614,16203,62,73,65,15367,1171498,18229,4515,5267,325308,422948,5016,6600,3,127,1428,401,916,512,3263,506,426,127,3,752,97640,1584,-80,-393,-173,93,127,9782,748256,11616,932,227,581,351,1186865,90950606,1415237,108902,27648,68651,40251,7005887660,109017394,8244170,1864754,5103282,3140888,1699169,127699,28183,78733,48966,11278,3650,7424,3854,3425,3341,309,5296,2128,1726
130,11,3,first,71,200,14633,16316,57,83,60,15429,1180796,18387,4124,4866,295396,390874,4567,6121,3,117,1448,369,910,538,3327,441,415,117,3,742,95478,1554,-26,-395,-152,126,117,8990,686270,10688,856,229,544,312,1196225,92002228,1432400,110875,25213,68415,42460,7110792568,110690236,8425106,1682116,5101350,3323756,1726347,130607,25365,78763,51844,11552,3360,7443,4109,3541,3253,107,5272,2171,1938
130,9,7,second,71,200,14663,16421,59,76,65,15429,1180796,18289,4326,5256,314084,421092,4792,6541,6,124,1448,364,909,539,3224,469,437,124,6,930,107008,1749,-32,-434,-171,139,124,9582,735176,11333,906,206,559,347,1196225,92002228,1424567,110963,24757,68325,42638,7110792568,110068214,8440484,1641868,5094680,3345804,1706625,130190,24695,78317,51873,11418,3548,7467,3951,3970,3542,6,5419,2048,1903
130,11,3,first,72,200,14486,16325,57,79,64,15414,1178430,18232,4145,5137,298254,408594,4549,6385,7,121,1414,371,896,518,3189,444,410,121,7,992,110340,1836,-34,-397,-155,121,121,9282,706848,10934,854,233,547,307,1193844,91724256,1419190,108357,25421,67385,40972,7082205972,109584924,8242634,1702462,5027718,3214916,1698414,126963,25301,77050,49913,11120,3474,7280,3840,3681,3379,95,5252,2028,1812
130,9,7,second,72,200,14618,16231,61,66,73,15414,1178430,18167,4424,5892,317500,471002,4843,7315,12,134,1436,350,899,537,3103,483,493,134,12,1468,153502,2472,10,-428,-142,152,134,10316,788502,12158,976,236,612,364,1193844,91724256,1414142,109917,23829,67607,42310,7082205972,109198554,8348678,1581388,5041784,3306894,1686575,128243,23309,77012,51231,11248,3448,7353,3895,3786,3403,45,5307,2046,1849
130,11,3,first,73,200,14504,16244,66,71,63,15376,1173704,18183,4770,5141,341524,415730,5208,6498,-3,129,1496,387,940,556,3194,563,430,129,-3,371,74206,1290,-133,-524,-264,131,129,9911,757254,11706,993,242,616,377,1189080,91290004,1414468,113833,25546,69875,43958,7048204984,109216740,8608682,1633280,5158084,3450598,1695359,132671,24189,79075,53596,12336,4027,8115,4221,4675,4089,-62,5970,2145,2076
130,9,7,second,73,200,14513,16332,62,74,64,15376,1173704,18214,4483,5224,321322,422484,4915,6661,2,126,1411,353,883,528,3191,488,422,126,2,741,101162,1746,-66,-440,-190,124,126,9707,743806,11576,910,216,564,346,1189080,91290004,1417141,107325,23162,65614,41711,7048204984,109442606,8115888,1471210,4844130,3271758,1702662,125273,21713,74366,50907,11221,3597,7376,3845,3963,3560,37,5373,2003,1842
130,11,3,first,74,200,14698,16484,63,85,52,15500,1191788,18385,4624,4245,336088,343332,5109,5336,-11,115,1472,383,922,550,3268,512,369,115,-11,-379,7244,227,-143,-404,-216,73,115,8869,679420,10445,881,250,560,321,1207288,93292060,1439341,113375,26484,69740,43635,7244912344,111790118,8668202,1791286,5233366,3434836,1727855,133276,26703,80103,53173,11682,3457,7498,4184,3511,3282,175,5282,2216,1968
130,9,7,second,74,200,14708,16366,57,71,72,15500,1191788,18498,4158,5846,300288,470380,4586,7395,15,129,1424,319,879,545,3317,453,496,129,15,1688,170092,2809,43,-432,-130,173,129,10004,770668,11981,949,188,576,373,1207288,93292060,1448302,109836,21356,66440,43396,7244912344,112493930,8411780,1384824,4983348,3428432,1749762,129882,20271,76481,53401,11136,2937,7058,4078,3707,3106,-169,5017,2041,2037
130,11,3,first,75,200,14635,16310,63,59,78,15543,1199058,18659,4625,6402,336192,520504,5177,8144,15,141,1419,246,840,579,3362,467,550,141,15,1777,184312,2967,83,-474,-125,208,141,11027,856696,13321,1017,138,585,432,1214601,94211562,1465676,109998,15583,63679,46319,7346965452,114269802,8467460,929660,4790716,3676744,1779909,131277,13910,74077,57200,10851,2174,6554,4297,3466,2583,-409,4506,2048,2249
130,9,7,second,75,200,14598,16409,58,79,63,15543,1199058,18631,4229,5167,305346,419932,4702,6552,5,121,1447,312,882,565,3400,466,420,121,5,938,114586,1850,-46,-415,-170,124,121,9396,725278,11254,886,189,540,346,1214601,94211562,1463920,111629,20731,66649,44980,7346965452,114165286,8552958,1331364,4999454,3553504,1776433,132440,19948,77119,55321,11489,3061,7252,4237,3606,3126,-65,5104,2148,2089
130,11,3,first,76,200,14755,16276,68,66,66,15311,1163396,18107,4887,5348,347576,429042,5364,6707,-2,134,1412,368,889,523,3164,545,421,134,-2,461,81466,1343,-124,-504,-247,123,134,10235,776618,12071,966,266,615,351,1178707,90061858,1401553,107256,24591,66154,41102,6919325752,107666078,8090486,1599064,4885508,3204978,1678351,125354,24041,75369,49985,11034,3564,7237,3797,4028,3544,20,5267,1970,1827
130,9,7,second,76,200,14549,16220,64,71,65,15311,1163396,18145,4616,5263,329456,421912,5123,6607,1,129,1505,332,919,586,3166,503,477,129,1,647,92456,1484,-26,-485,-191,165,129,9879,751368,11730,980,225,603,377,1178707,90061858,1404611,114560,21417,68312,46248,6919325752,107908276,8661708,1324520,5039342,3622366,1686151,134454,19606,77772,56682,12367,3223,7782,4585,4292,3515,-292,5553,2229,2356
130,11,3,first,77,200,14538,16237,61,80,59,15313,1162974,17956,4409,4772,315500,382428,4851,5936,-2,120,1430,428,928,502,3071,469,393,120,-2,363,66928,1085,-76,-380,-168,92,120,9181,697928,10787,862,248,554,308,1178287,89931414,1388347,108812,29741,69458,39354,6897937692,106474676,8219520,2031564,5159006,3060514,1646344,126311,30492,78944,47367,11322,3954,7600,3722,3690,3632,322,5532,2068,1654
130,9,7,second,77,200,14606,16434,61,79,60,15313,1162974,17990,4404,4821,314738,383772,4853,5960,-1,121,1465,432,948,517,3109,480,412,121,-1,417,69034,1107,-68,-363,-155,87,121,9225,698510,10813,892,275,583,309,1178287,89931414,1391055,111400,29973,70895,40505,6897937692,106688938,8408356,2041630,5259510,3148846,1652850,129576,30817,80750,48826,11885,4079,7948,3937,3682,3699,380,5746,2202,1735
130,11,3,first,78,200,14689,16479,64,78,58,15504,1193452,18522,4620,4738,330142,383670,5083,6004,-6,122,1455,355,902,553,3373,510,412,122,-6,118,53528,921,-98,-426,-201,103,122,9358,713812,11087,922,242,579,343,1208956,93607616,1453209,112051,23755,67962,44089,7290241880,113210308,8577818,1542290,5086818,3491000,1760910,132517,22878,78158,54359,11665,3415,7491,4174,3655,3322,93,5306,2185,1989
130,9,7,second,78,200,14479,16428,53,88,59,15504,1193452,18533,3830,4876,274060,399498,4199,6277,6,112,1467,289,881,586,3318,429,420,112,6,1046,125438,2078,-9,-469,-183,174,112,8706,673558,10476,849,147,501,348,1208956,93607616,1453663,113081,18233,66180,46901,7290241880,113213806,8664642,1084308,4937194,3727448,1761467,133781,15891,75875,57906,11945,2810,7373,4572,4067,3204,-394,5197,2176,2396
130,11,3,first,79,200,14588,16262,66,72,62,15464,1187006,18386,4806,5102,346458,415788,5317,6448,-4,128,1414,300,855,559,3222,493,441,128,-4,296,69330,1131,-52,-442,-183,131,128,9908,762246,11765,934,176,553,381,1202470,92821012,1437471,108989,19529,64407,44582,7205014276,111562138,8343694,1213908,4813466,3530228,1730080,128671,18104,73953,54718,11018,2670,6818,4200,3850,3039,-369,4837,1981,2219
130,9,7,second,79,200,14670,16362,66,70,64,15464,1187006,18328,4785,5248,343364,426214,5262,6639,-2,130,1422,336,878,544,3200,545,419,130,-2,463,82850,1377,-126,-514,-255,129,130,10033,769578,11901,964,228,595,369,1202470,92821012,1432989,109171,22220,65927,43244,7205014276,111217864,8325170,1417564,4912792,3412378,1719420,128120,20925,75211,52909,11082,3204,7080,4002,4068,3379,-175,5102,1978,2024
130,11,3,first,80,200,14679,16282,54,73,73,15535,1197462,18605,3953,5967,286872,483034,4421,7547,19,127,1404,243,833,571,3313,397,520,127,19,2014,196162,3126,123,-386,-68,191,127,9920,769906,11968,917,124,530,387,1212997,93987996,1460647,108591,15441,63023,45568,7320481260,113792474,8340474,927216,4731926,3608548,1771767,129124,13408,72829,56295,10720,2089,6466,4254,3249,2476,-387,4437,2029,2225
130,9,7,second,80,200,14892,16429,67,74,59,15535,1197462,18532,4904,4858,355406,396174,5433,6171,-8,126,1363,241,798,565,3238,488,398,126,-8,-46,40768,738,-90,-464,-214,124,126,9762,751580,11604,886,150,514,372,1212997,93987996,1454610,105608,15356,60459,45149,7320481260,113299246,8126214,923886,4545434,3580780,1756074,125282,13492,69756,55526,10325,2019,6127,4198,3339,2447,-428,4180,1947,2251
130,11,3,first,81,200,14535,16171,64,60,76,15413,1179898,18241,4618,6207,329864,502780,5018,7833,12,140,1446,332,895,551,3160,529,498,140,12,1589,172916,2815,-31,-483,-187,156,140,10825,832644,12851,1027,215,627,400,1195311,92089520,1423732,110471,21600,66830,43641,7140729260,110398890,8387444,1346008,4953184,3434260,1709817,128959,19570,75672,53287,11522,3417,7454,4068,4104,3519,-102,5393,2061,2007
130,9,7,second,81,200,14620,16442,70,70,60,15413,1179898,18277,5057,4946,361552,404296,5551,6302,-10,130,1475,397,931,544,3261,573,420,130,-10,-111,42744,751,-153,-477,-250,97,130,10003,765848,11853,993,273,628,365,1195311,92089520,1427085,112844,26295,69514,43330,7140729260,110700298,8583898,1676578,5151610,3432288,1718717,132323,25040,79057,53266,11939,3734,7760,4179,4303,3780,-46,5645,2115,2064
130,11,3,first,82,200,14560,16224,50,87,63,15403,1177370,18275,3602,5076,256996,405638,3970,6360,13,113,1425,368,903,522,3240,407,410,113,13,1474,148642,2390,3,-346,-115,118,113,8678,662634,10330,817,200,515,302,1192773,91669600,1422494,109005,25295,67887,41118,7083258460,109887764,8278334,1700448,5063712,3214622,1707577,127966,25680,78018,49948,11029,3404,7218,3811,3388,3223,181,5163,2055,1756
130,9,7,second,82,200,14701,16206,66,67,67,15403,1177370,18304,4768,5442,340848,437872,5247,6797,1,133,1439,330,885,554,3231,523,468,133,1,674,97024,1550,-55,-426,-174,119,133,10210,778720,12044,991,276,634,357,1192773,91669600,1425032,110198,21746,66309,43889,7083258460,110101536,8382786,1383834,4931822,3450964,1714616,129672,20562,75892,53780,11375,3040,7180,4195,3906,3260,-220,5133,2047,2148
130,11,3,first,83,200,14660,16342,70,70,60,15266,1156724,17914,5069,4810,363534,382308,5576,5985,-10,130,1418,430,919,499,3078,546,370,130,-10,-259,18774,409,-176,-432,-239,63,130,9879,745842,11561,916,292,599,317,1171990,89316610,1382932,107497,29590,68414,39083,6846153976,105978728,8095230,1994976,5054490,3040740,1643266,124692,30051,77576,47116,11026,3998,7424,3602,3956,3761,237,5473,1951,1651
130,9,7,second,83,200,14677,16405,73,66,61,15266,1156724,17871,5324,4904,384728,390824,5861,6126,-12,134,1436,436,930,506,3041,584,385,134,-12,-420,6096,265,-199,-483,-274,75,134,10228,775552,11987,969,307,632,337,1171990,89316610,1380232,108720,29910,69105,39615,6846153976,105825218,8174030,2010178,5095152,3078878,1638953,125716,29659,77820,47896,11366,4061,7614,3752,4094,3836,225,5588,2026,1726
130,11,3,first,84,200,14535,16252,59,73,68,15206,1146790,17843,4191,5424,294762,428178,4530,6705,9,127,1463,420,946,517,3057,499,476,127,9,1233,133416,2175,-23,-436,-166,143,127,9615,722940,11235,975,284,634,341,1161996,88069958,1370208,110257,28398,69944,40313,6707433308,104348060,8247602,1880102,5130560,3117042,1626293,127682,28415,79136,48546,11857,4098,7966,3891,4282,3972,126,5886,2080,1811
130,9,7,second,84,200,14724,16337,69,73,58,15206,1146790,17802,5034,4650,364120,369144,5641,5766,-11,127,1431,448,934,497,3044,517,377,127,-11,-384,5024,125,-140,-379,-196,56,127,9684,733264,11407,894,253,568,326,1161996,88069958,1366960,108016,30980,69306,38710,6707433308,104094162,8091688,2107072,5101892,2989796,1618376,125087,31888,78550,46537,11151,4047,7529,3622,3714,3691,356,5512,2017,1605
130,11,3,first,85,200,14758,16554,72,82,46,15356,1169472,18179,5292,3753,385136,303134,5924,4739,-26,118,1491,429,947,544,3252,589,306,118,-26,-1539,-82002,-1185,-283,-449,-307,24,118,9045,688270,10663,895,273,571,324,1184828,90673542,1409696,113496,29633,70795,42701,6972729984,108420942,8573614,2004976,5248294,3325320,1689277,132487,30120,80711,51776,12331,4230,8139,4192,4095,3938,292,5885,2254,1938
130,9,7,second,85,200,14957,16473,77,71,52,15356,1169472,18081,5638,4216,408816,338536,6256,5279,-25,129,1417,434,913,504,3159,613,335,129,-25,-1422,-70280,-977,-278,-455,-302,24,129,9854,747352,11535,948,341,632,316,1184828,90673542,1402284,107868,30232,68339,39529,6972729984,107864856,8149112,2067148,5072990,3076122,1671369,125294,30723,77520,47774,11115,4001,7419,3696,3840,3693,308,5405,2014,1682
130,11,3,first,86,200,14605,16367,54,77,69,15553,1200762,18645,3974,5668,289988,461392,4442,7192,15,123,1439,260,857,582,3352,426,476,123,15,1694,171404,2750,50,-397,-112,162,123,9642,751380,11634,902,143,530,372,1216315,94431246,1466020,111185,16837,64858,46327,7372069116,114425038,8534184,1041156,4873372,3660812,1778757,132131,15513,75197,56934,11237,2431,6859,4378,3316,2675,-244,4711,2148,2230
130,9,7,second,86,200,14667,16287,52,77,71,15553,1200762,18626,3799,5773,275254,465646,4190,7327,19,123,1426,281,863,563,3354,436,480,123,19,1974,190392,3137,44,-429,-131,175,123,9572,740900,11517,916,147,541,375,1216315,94431246,1465165,110463,18267,65352,45111,7372069116,114409586,8503478,1133598,4913734,3589744,1778522,131363,16448,75474,55889,11142,2586,6886,4256,3633,2895,-309,4825,2061,2195
130,11,3,first,87,200,14552,16354,68,74,58,15382,1175040,18190,4934,4782,354686,390668,5460,6080,-10,126,1477,355,911,566,3163,535,410,126,-10,-152,35982,620,-125,-459,-229,104,126,9716,745354,11540,945,207,571,374,1190422,91500714,1416034,113023,23359,68115,44908,7076356248,109477804,8596614,1482376,5057486,3539128,1696894,132517,22395,77766,54751,12091,3304,7635,4456,3715,3280,24,5343,2292,2164
130,9,7,second,87,200,14602,16475,64,80,56,15382,1175040,18198,4658,4601,336084,374760,5169,5839,-8,120,1450,390,916,534,3206,488,395,120,-8,-57,38676,670,-93,-407,-190,97,120,9259,710844,11008,883,213,544,339,1190422,91500714,1416884,110733,25978,68327,42406,7076356248,109560150,8407588,1679992,5063128,3344460,1699176,129531,25245,77723,51808,11612,3749,7634,3978,4146,3744,5,5594,2040,1938
130,11,3,first,88,200,14638,16460,64,87,49,15389,1174166,18201,4671,3953,337440,315718,5159,4939,-15,113,1437,342,882,555,3154,509,343,113,-15,-718,-21722,-220,-166,-421,-237,71,113,8624,653158,10098,852,249,543,309,1189555,91176790,1412966,110067,23389,66369,43698,7020186052,108761802,8363600,1563182,4952530,3411070,1687685,129145,23559,76242,52903,11401,3089,7162,4239,3538,3103,-14,5014,2148,2091
