n,a,b,orientation,batch,samples,sum_k1,sum_k2,sum_i0,sum_i1,sum_i2,sum_k,sum_kk,sum_edges,sum_i0k,sum_i2k,sum_i0kk,sum_i2kk,sum_i0edges,sum_i2edges,sum_q,sum_e,sum_s,sum_chi,sum_cb,sum_cw,sum_faces,sum_i0s,sum_i2s,sum_q_q,sum_q_e,sum_q_k,sum_q_kk,sum_q_edges,sum_q_s,sum_q_chi,sum_q_cb,sum_q_cw,sum_e_e,sum_e_k,sum_e_kk,sum_e_edges,sum_e_s,sum_e_chi,sum_e_cb,sum_e_cw,sum_k_k,sum_k_kk,sum_k_edges,sum_k_s,sum_k_chi,sum_k_cb,sum_k_cw,sum_kk_kk,sum_kk_edges,sum_kk_s,sum_kk_chi,sum_kk_cb,sum_kk_cw,sum_edges_edges,sum_edges_s,sum_edges_chi,sum_edges_cb,sum_edges_cw,sum_s_s,sum_s_chi,sum_s_cb,sum_s_cw,sum_chi_chi,sum_chi_cb,sum_chi_cw,sum_cb_cb,sum_cb_cw,sum_cw_cw
65,8,1,first,66,200,7153,8396,47,94,59,7779,297702,9340,1665,2471,57664,101688,1771,3222,12,106,888,124,512,376,1685,238,244,106,12,806,44024,1451,6,-256,-72,78,106,4136,159352,4993,482,58,276,206,305481,11804040,370305,34300,3380,19243,15057,460550508,14446732,1304834,73490,711174,593660,454716,40674,1811,21968,18706,4340,836,2591,1749,1406,993,-157,1756,835,914
65,7,4,second,66,200,7154,8323,51,85,64,7779,297702,9335,1805,2695,62488,111378,1902,3531,13,115,880,129,511,369,1685,250,263,115,13,890,48890,1629,13,-288,-80,93,115,4500,173866,5433,513,50,288,225,305481,11804040,370306,33926,3438,19127,14799,460550508,14453810,1288260,70602,703876,584384,455077,40072,1693,21697,18375,4390,913,2658,1732,1511,1068,-155,1823,835,897
65,8,1,first,67,200,7231,8385,59,82,59,7700,291518,9075,2100,2438,73216,98810,2223,3105,0,118,912,206,559,353,1581,300,236,118,0,338,25594,882,-64,-294,-120,56,118,4538,172026,5328,536,116,326,210,299218,11432494,355852,34786,6402,20763,14023,440783956,13718012,1306436,184458,758244,548192,428429,40258,5226,23183,17075,4656,1356,2974,1682,1666,1364,-8,2109,865,817
65,7,4,second,67,200,7230,8313,57,75,68,7700,291518,9108,2017,2805,69942,113526,2149,3577,11,125,880,149,520,360,1557,291,275,125,11,788,43584,1428,-16,-321,-106,90,125,4822,183468,5726,566,79,328,238,299218,11432494,357240,33507,4089,19192,14315,440783956,13774506,1256508,92996,696544,559964,431758,38954,2504,21443,17511,4348,1058,2695,1653,1669,1203,-145,1896,799,854
65,8,1,first,68,200,7223,8356,51,89,60,7810,299900,9360,1832,2539,64304,105358,1963,3285,9,111,892,109,505,387,1659,253,267,111,9,707,41054,1322,14,-301,-88,102,111,4371,169662,5248,520,59,294,226,307710,11921044,372034,34557,2738,19001,15556,465917728,14538482,1318568,47554,703588,614980,454818,40921,1103,21673,19248,4486,774,2637,1849,1585,1029,-255,1789,848,1001
65,7,4,second,68,200,7300,8388,59,69,72,7810,299900,9355,2128,3010,75138,123330,2311,3890,13,131,865,132,505,360,1677,284,295,131,13,882,48192,1579,11,-314,-86,97,131,5138,198468,6201,579,72,332,247,307710,11921044,371802,33486,3704,19036,14450,465917728,14528308,1275798,86786,705388,570410,454249,39500,2349,21714,17786,4199,880,2545,1654,1496,1031,-151,1745,800,854
65,8,1,first,69,200,7326,8368,57,75,68,7801,299906,9371,2015,2872,69972,119110,2185,3734,11,125,892,115,509,383,1685,283,292,125,11,857,49138,1549,9,-334,-100,109,125,4887,189082,5919,575,58,322,253,307707,11959414,373461,34572,2759,19094,15478,469805068,14661034,1323224,40850,706606,616618,458545,41079,1100,21864,19215,4394,745,2574,1820,1549,980,-235,1727,847,973
65,7,4,second,69,200,7213,8447,56,86,58,7801,299906,9299,1983,2440,68886,100808,2106,3145,2,114,940,138,540,400,1636,299,252,114,2,457,31922,1039,-47,-303,-118,71,114,4423,169694,5251,551,83,318,233,307707,11959414,370624,36359,3538,20177,16182,469805068,14551360,1389272,66622,743908,645364,451955,42788,1707,22767,20021,4934,985,2936,1998,1770,1226,-241,2022,914,1084
65,8,1,first,70,200,7080,8342,68,75,57,7623,286424,8897,2372,2390,81070,98394,2460,3086,-11,125,910,263,581,329,1537,347,230,125,-11,18,17324,626,-117,-338,-165,48,125,4762,179464,5546,577,172,369,208,294047,11179552,347468,34134,8148,21150,12984,430043680,13373858,1264718,236262,759152,505566,417199,38915,6851,23196,15719,4740,1779,3201,1539,1891,1666,113,2351,850,689
65,7,4,second,70,200,7156,8327,69,68,63,7623,286424,8939,2414,2623,82804,107330,2542,3376,-6,132,925,267,593,332,1583,337,282,132,-6,209,24526,834,-55,-335,-129,74,132,5037,190134,5918,619,165,389,230,294047,11179552,348949,34939,8342,21745,13194,430043680,13424932,1303822,243452,785900,517922,420303,40361,7095,24145,16216,4797,1630,3186,1611,1923,1609,21,2333,853,758
65,8,1,first,71,200,7267,8390,64,70,66,7734,294678,9140,2252,2772,77682,114268,2373,3574,2,130,914,156,536,378,1562,307,298,130,2,520,36586,1201,-9,-355,-117,108,130,5024,191950,5947,605,99,353,252,302412,11649222,361279,35148,4172,19920,15228,453643644,14068264,1334900,87766,729626,605274,437434,41141,2330,22336,18805,4638,955,2792,1846,1802,1201,-246,1938,854,992
65,7,4,second,71,200,7328,8421,64,78,58,7734,294678,9197,2282,2445,79826,101286,2445,3165,-6,122,900,200,547,353,1663,325,246,122,-6,163,21460,720,-79,-321,-139,60,122,4727,181112,5610,571,117,341,230,302412,11649222,363482,34526,6041,20365,14161,453643644,14150980,1307800,164900,747080,560720,442741,40515,4797,23016,17499,4472,1173,2783,1689,1632,1242,-69,1943,840,849
65,8,1,first,72,200,7299,8261,60,77,63,7735,294524,9220,2120,2621,73280,106996,2249,3359,3,123,883,150,518,365,1635,296,254,123,3,501,33716,1110,-42,-283,-101,59,123,4741,180276,5608,550,109,331,219,302259,11627674,363881,33839,4318,19329,14510,451876216,14137360,1278340,108300,710178,568162,443730,39682,2950,21871,17811,4353,1001,2656,1697,1452,1085,-84,1820,836,861
65,7,4,second,72,200,7218,8381,59,74,67,7735,294524,9224,2085,2785,72104,113752,2212,3594,8,126,881,149,519,362,1638,308,272,126,8,700,41648,1382,-36,-298,-104,68,126,4870,185856,5806,580,112,350,230,302259,11627674,364151,33731,4129,19280,14451,451876216,14152196,1273196,94888,704866,568330,444624,39569,2587,21769,17800,4371,1103,2719,1652,1577,1191,-88,1903,816,836
65,8,1,first,73,200,7209,8319,55,83,62,7703,291922,9084,1978,2598,69738,106724,2097,3331,7,117,893,214,557,336,1595,285,261,117,7,620,36986,1234,-24,-287,-97,73,117,4576,176462,5428,546,125,339,207,299625,11466758,356775,34002,6730,20676,13326,443120468,13785510,1275458,197516,754980,520478,430506,39368,5636,23119,16249,4453,1403,2916,1537,1666,1391,12,2105,811,726
65,7,4,second,73,200,7273,8355,59,76,65,7703,291922,9107,2093,2707,72772,110572,2241,3475,6,124,865,157,514,351,1561,293,258,124,6,614,37800,1234,-35,-333,-122,87,124,4800,183344,5716,551,75,316,235,299625,11466758,357689,33009,4441,19032,13977,443120468,13821012,1241320,107684,693402,547918,432599,38404,2918,21278,17126,4247,1070,2641,1606,1633,1185,-115,1852,789,817
65,8,1,first,74,200,7359,8418,70,72,58,7707,292424,9114,2490,2418,86798,99108,2655,3093,-12,128,911,183,541,370,1590,350,257,128,-12,-72,12310,438,-93,-337,-151,58,128,4908,185906,5748,607,139,367,240,300131,11507278,358587,34986,5582,20248,14738,445815424,13891574,1324446,154796,745776,578670,434450,40890,4300,22814,18076,4627,1136,2835,1792,1701,1250,-114,1967,868,924
65,7,4,second,74,200,7262,8303,59,73,68,7707,292424,9149,2074,2816,71420,114572,2187,3613,9,127,909,152,535,374,1594,296,299,127,9,742,43152,1426,3,-334,-102,105,127,4890,185992,5800,595,84,344,251,300131,11507278,359885,34946,4236,19962,14984,445815424,13938322,1324838,97974,732982,591856,437063,41196,2698,22660,18536,4583,942,2764,1819,1712,1160,-218,1911,853,966
65,8,1,first,75,200,7102,8342,59,86,55,7700,291270,9119,2105,2286,73430,93154,2230,2938,-4,114,866,162,512,354,1581,284,221,114,-4,181,19724,708,-63,-269,-109,46,114,4391,166584,5168,505,97,299,206,298970,11405934,357176,33089,4904,19087,14002,438880044,13746318,1243568,134228,698760,544808,431979,38634,3754,21548,17086,4194,1017,2574,1620,1466,1107,-90,1786,788,832
65,7,4,second,75,200,7225,8354,70,75,55,7700,291270,9138,2515,2288,88330,93310,2714,2982,-15,125,866,171,511,355,1609,316,236,125,-15,-227,4980,268,-80,-325,-140,60,125,4803,181640,5696,552,111,324,228,298970,11405934,357940,33207,5176,19078,14129,438880044,13776734,1252506,141770,699628,552878,434004,38937,3915,21560,17377,4196,1006,2561,1635,1569,1125,-119,1773,788,847
65,8,1,first,76,200,7325,8418,65,74,61,7706,293026,9138,2275,2575,78048,106774,2370,3337,-4,126,934,194,562,372,1626,340,272,126,-4,300,28726,967,-68,-350,-146,78,126,4850,184822,5707,612,144,376,236,300732,11580740,361170,35550,5494,20672,14878,451535852,14082828,1338262,134536,750762,587500,440732,41393,3674,23017,18376,4934,1422,3144,1790,2012,1542,-120,2270,874,916
65,7,4,second,76,200,7279,8345,65,72,63,7706,293026,9104,2264,2661,77278,110448,2328,3477,-2,128,895,203,548,347,1601,339,260,128,-2,397,33170,1149,-79,-343,-147,68,128,4925,187726,5805,599,133,365,234,300732,11580740,360095,33915,5732,20022,13893,451535852,14050928,1271534,139316,722010,549524,438614,39216,3725,22045,17171,4571,1390,2941,1630,1965,1506,-116,2150,791,839
65,8,1,first,77,200,7206,8316,59,79,62,7761,296506,9223,2099,2630,73102,109628,2262,3430,3,121,886,173,531,355,1635,280,267,121,3,531,36526,1168,-13,-288,-90,77,121,4729,182730,5692,547,86,318,229,304267,11745524,365393,34129,5138,19899,14230,458218628,14255786,1296216,134794,733768,562448,444655,40130,3926,22612,17518,4322,987,2648,1674,1477,1088,-101,1823,825,849
65,7,4,second,77,200,7286,8369,61,81,58,7761,296506,9227,2185,2459,76570,102468,2321,3219,-3,119,882,149,514,368,1615,295,256,119,-3,274,25898,898,-39,-320,-120,81,119,4644,179038,5540,551,88,318,233,304267,11745524,365588,34008,4176,19229,14779,458218628,14265792,1293058,96852,707904,585154,445479,39932,2468,21649,18283,4360,973,2647,1713,1565,1109,-136,1818,829,884
65,8,1,first,78,200,7217,8335,55,79,66,7752,295576,9259,1950,2748,67584,112364,2059,3548,11,121,879,154,522,357,1661,286,262,121,11,798,44780,1489,-24,-307,-105,81,121,4698,179948,5607,548,91,325,223,303328,11677490,365704,33695,4425,19459,14236,453977744,14212060,1272568,109380,713364,559204,446481,39522,2953,21982,17540,4381,1103,2730,1651,1546,1171,-68,1898,832,819
65,7,4,second,78,200,7238,8353,58,82,60,7752,295576,9298,2075,2523,72666,104132,2259,3287,2,118,864,146,506,358,1692,287,244,118,2,448,31466,1028,-43,-295,-110,67,118,4598,176798,5546,531,87,310,221,303328,11677490,367235,33180,4156,18892,14288,453977744,14272462,1255148,100094,693354,561794,449924,39297,2835,21580,17717,4216,989,2581,1635,1460,1077,-88,1774,807,828
65,8,1,first,79,200,7249,8279,56,79,65,7709,292320,9160,1962,2678,67264,108302,2106,3418,9,121,867,138,507,360,1589,258,284,121,9,716,41038,1312,26,-279,-66,92,121,4640,175566,5524,542,65,308,234,300029,11485482,359749,33309,3869,18947,14362,443807232,13895676,1260846,92292,697088,563758,436446,39282,2638,21616,17666,4193,801,2510,1683,1354,938,-137,1691,819,864
65,7,4,second,79,200,7292,8352,69,73,58,7709,292320,9140,2456,2405,85664,97782,2646,3076,-11,127,857,182,514,343,1613,343,229,127,-11,-51,12118,430,-114,-305,-146,32,127,4861,183446,5722,572,135,348,224,300029,11485482,358871,32689,5552,19095,13594,443807232,13856658,1228670,155928,698358,530312,434298,38120,4482,21516,16604,4125,1191,2601,1524,1484,1185,6,1820,781,743
65,8,1,first,80,200,7277,8406,70,74,56,7682,290182,9063,2489,2339,86502,95894,2638,3015,-14,126,891,207,542,349,1588,354,245,126,-14,-150,9392,377,-109,-335,-159,50,126,4828,182396,5653,599,149,367,232,297864,11359514,354851,33851,6441,20071,13780,437402012,13665454,1266362,186370,731062,535300,428515,39210,5299,22443,16767,4467,1308,2833,1634,1695,1334,-26,2004,829,805
65,7,4,second,80,200,7277,8330,68,71,61,7682,290182,9082,2433,2511,85084,101518,2599,3230,-7,129,887,174,527,360,1574,347,238,129,-7,78,16434,631,-109,-322,-151,42,129,4944,186602,5829,585,132,355,230,297864,11359514,355586,33767,5161,19503,14264,437402012,13693232,1265816,136986,709618,556198,429994,39240,3723,21797,17443,4499,1268,2829,1670,1694,1320,-52,1999,830,840
65,8,1,first,81,200,7271,8287,66,73,61,7680,290432,9089,2299,2531,78486,102914,2406,3268,-5,127,921,210,563,358,1619,347,269,127,-5,232,24428,862,-78,-349,-150,72,127,4830,181400,5674,616,149,380,236,298112,11391340,356556,35083,6297,20806,14277,439658800,13764198,1318562,172202,757596,560966,432399,40916,4956,23367,17549,4741,1295,2979,1762,1768,1357,-62,2093,886,876
65,7,4,second,81,200,7214,8264,63,70,67,7680,290432,9100,2217,2792,76428,114120,2361,3626,4,130,892,190,543,349,1610,304,291,130,4,575,37692,1265,-13,-327,-105,92,130,5009,190548,5987,595,103,351,244,298112,11391340,356915,33959,5576,20055,13904,439658800,13774978,1275514,146974,730090,545424,433108,39668,4139,22536,17132,4518,1217,2861,1657,1778,1334,-117,2045,816,841
65,8,1,first,82,200,7149,8314,60,83,57,7593,282872,8921,2136,2281,74428,89486,2310,2834,-3,117,846,189,516,330,1517,272,233,117,-3,145,15058,524,-39,-252,-87,48,117,4417,163914,5144,505,112,307,198,290465,10901704,343574,31920,6183,19124,12796,412148224,12980670,1182508,193630,695598,486910,410217,37077,5893,21747,15330,3886,1029,2438,1448,1153,965,64,1658,780,668
65,7,4,second,82,200,7254,8456,70,83,47,7593,282872,8879,2496,1909,87142,75918,2682,2403,-23,117,881,272,565,316,1558,349,181,117,-23,-587,-11224,-279,-168,-285,-168,0,117,4405,163060,5085,530,185,346,184,290465,10901704,342059,33037,9164,20807,12230,412148224,12926302,1216714,298974,752232,464482,407005,37789,8942,23226,14563,4389,1685,2953,1436,1586,1493,192,2139,814,622
65,8,1,first,83,200,7083,8235,51,76,73,7763,297132,9345,1749,3078,58686,127328,1811,4056,22,124,864,136,511,353,1718,260,291,124,22,1329,68642,2245,31,-315,-80,111,124,4827,186014,5867,551,63,318,233,304895,11806314,371433,33177,3410,18958,14219,462407304,14551846,1258472,59958,693536,564936,459137,39337,1524,21553,17784,4154,879,2532,1622,1568,1066,-187,1759,773,849
65,7,4,second,83,200,7244,8356,60,76,64,7763,297132,9284,2085,2721,70830,113522,2182,3527,4,124,938,132,537,401,1653,328,298,124,4,636,42692,1345,-30,-384,-145,115,124,4806,184352,5709,626,104,367,259,304895,11806314,368796,36050,2916,19801,16249,462407304,14439060,1369480,27928,720050,649430,452342,42462,471,22139,20323,5010,1034,3007,2003,2158,1404,-370,2133,874,1129
65,8,1,first,84,200,7194,8358,61,67,72,7762,297052,9317,2142,3016,73558,124220,2275,3911,11,133,875,142,514,361,1697,312,302,133,11,874,50662,1636,-10,-327,-102,92,133,5158,197778,6186,614,87,356,258,304814,11803172,370125,33624,3700,19099,14525,462418304,14497824,1276220,71610,699246,576974,455809,39760,1872,21634,18126,4297,959,2623,1674,1630,1131,-172,1826,797,877
65,7,4,second,84,200,7264,8300,61,64,75,7762,297052,9261,2138,3146,73278,129690,2236,4079,14,136,926,140,540,386,1639,319,329,136,14,1008,56412,1843,10,-362,-108,118,136,5284,202968,6315,648,82,372,276,304814,11803172,368154,35522,3352,19941,15581,462418304,14429116,1346294,48970,725838,620456,451531,41745,1030,22309,19436,4770,1000,2890,1880,1910,1274,-274,2028,862,1018
65,8,1,first,85,200,7185,8390,57,86,57,7663,288772,9000,2025,2366,70364,96346,2135,3031,0,114,912,238,575,337,1575,289,241,114,0,341,25982,896,-48,-296,-115,67,114,4391,166710,5166,530,136,333,197,296435,11277944,351656,34589,7502,21216,13373,433160600,13512962,1291874,220784,769320,522554,423060,39875,6323,23547,16328,4638,1516,3053,1585,1828,1524,-8,2231,822,763
65,7,4,second,85,200,7354,8358,72,75,53,7663,288772,8918,2570,2211,89922,90478,2715,2833,-19,125,886,205,536,350,1460,356,215,125,-19,-359,556,118,-141,-322,-169,28,125,4781,180400,5548,571,142,347,224,296435,11277944,348324,33585,6358,19792,13793,433160600,13380450,1253260,182572,718194,535066,414894,38316,4994,21714,16602,4444,1355,2829,1615,1663,1348,7,2004,825,790
65,8,1,first,86,200,7259,8363,65,83,52,7745,295352,9163,2300,2198,79578,91246,2426,2843,-13,117,932,185,552,380,1603,354,230,117,-13,-102,11668,417,-124,-333,-170,46,117,4498,170824,5269,584,129,350,234,303097,11680192,362380,35665,5405,20484,15181,454807912,14110444,1345830,139282,748390,597440,439029,41364,3829,22805,18559,4946,1396,3109,1837,1851,1457,-61,2198,911,926
65,7,4,second,86,200,7182,8331,58,74,68,7745,295352,9222,2036,2857,69844,117766,2144,3696,10,126,907,141,529,378,1618,288,291,126,10,821,47922,1552,3,-321,-96,99,126,4893,187610,5840,579,79,334,245,303097,11680192,364640,34849,3642,19656,15193,454807912,14195544,1320342,69724,718994,601348,444338,40966,1898,22208,18758,4619,952,2787,1832,1623,1127,-175,1909,878,954
65,8,1,first,87,200,7233,8325,60,70,70,7788,298638,9377,2133,2930,74438,120364,2290,3839,10,130,892,120,511,381,1709,307,301,130,10,797,45926,1549,-6,-352,-114,108,130,5063,194802,6129,608,58,338,270,306426,11869164,372791,34404,2809,19005,15399,464306436,14585194,1310744,38226,697448,613296,459779,40811,700,21530,19281,4536,892,2711,1825,1790,1165,-273,1881,830,995
65,7,4,second,87,200,7289,8355,56,80,64,7788,298638,9377,2001,2679,70186,110122,2159,3489,8,120,871,131,505,366,1720,298,266,120,8,678,39936,1330,-32,-316,-114,82,120,4680,180308,5648,564,88,330,234,306426,11869164,372872,33522,3404,18802,14720,464306436,14593350,1273686,66922,690272,583414,460019,39639,1589,21279,18360,4279,993,2620,1659,1579,1128,-135,1817,803,856
65,8,1,first,88,200,7268,8366,69,73,58,7643,287596,8995,2424,2404,83534,97682,2569,3088,-11,127,904,203,548,356,1555,332,253,127,-11,-20,14148,519,-79,-310,-131,52,127,4828,181216,5657,585,152,363,222,295239,11226734,351120,34289,6189,20229,14060,431329952,13491560,1281772,173608,734764,547008,423175,39869,5046,22717,17152,4562,1235,2859,1703,1643,1284,-49,2006,853,850
65,7,4,second,88,200,7201,8349,65,86,49,7643,287596,8983,2263,2042,77198,83504,2348,2628,-16,114,862,222,534,328,1562,331,201,114,-16,-221,6306,280,-130,-306,-161,31,114,4305,160702,4976,532,166,341,191,295239,11226734,350851,32500,6829,19554,12946,431329952,13486114,1209340,195766,705706,503634,422943,37477,5705,21731,15746,4202,1378,2725,1477,1592,1332,46,1948,777,700
65,8,1,first,89,200,7214,8351,66,80,54,7643,287550,8997,2325,2256,80236,92550,2465,2922,-12,120,889,187,532,357,1541,309,234,120,-12,-69,12314,457,-75,-305,-130,55,120,4581,172786,5387,543,125,328,215,295193,11223882,351215,33719,5518,19584,14135,431274804,13496678,1260788,145626,709364,551424,423827,39162,4115,21867,17295,4319,1100,2672,1647,1561,1178,-78,1860,812,835
65,7,4,second,89,200,7235,8434,60,89,51,7643,287550,8984,2088,2113,71126,85922,2173,2736,-9,111,925,268,592,333,1609,331,214,111,-9,25,14796,563,-117,-330,-168,51,111,4201,157048,4909,545,180,358,187,295193,11223882,350659,34851,8606,21741,13110,431274804,13473284,1294440,261920,785578,508862,422430,40075,7494,24066,16009,4851,1782,3258,1593,2008,1730,52,2410,848,745
65,8,1,first,90,200,7103,8265,55,85,60,7659,288964,9009,1922,2520,65746,103750,2000,3273,5,115,905,206,558,347,1556,285,258,115,5,598,38004,1273,-27,-306,-109,82,115,4442,169496,5273,543,102,325,218,296623,11314634,352616,34340,6142,20540,13800,436224296,13592168,1285692,165944,744820,540872,425029,39778,4715,22883,16895,4619,1382,2987,1632,1760,1418,-36,2148,839,793
65,7,4,second,90,200,7230,8381,63,74,63,7659,288964,8950,2177,2628,73642,107528,2224,3376,0,126,930,204,567,363,1495,334,268,126,0,451,33886,1152,-66,-342,-141,75,126,4805,181170,5600,602,152,377,225,296623,11314634,350628,35152,5925,20764,14388,436224296,13524872,1311556,153630,749536,562020,420730,40251,4105,22754,17497,4894,1436,3132,1762,1896,1495,-59,2243,889,873
65,8,1,first,91,200,7171,8357,53,83,64,7762,296328,9275,1880,2647,65278,107400,2005,3397,11,117,867,142,510,357,1655,260,247,117,11,767,42122,1392,-13,-276,-86,73,117,4527,172678,5402,507,90,304,203,304090,11716050,366646,33384,4095,19123,14261,455440488,14249622,1266414,103116,705826,560588,447439,39203,2675,21635,17568,4323,1032,2671,1652,1474,1115,-83,1850,821,831
65,7,4,second,91,200,7282,8423,63,80,57,7762,296328,9231,2268,2388,79976,98088,2463,3081,-6,120,878,166,519,359,1635,296,251,120,-6,120,18112,618,-45,-291,-108,63,120,4656,178064,5544,547,99,320,227,304090,11716050,364956,33769,4941,19415,14354,455440488,14186936,1280098,132134,715172,564926,443241,39680,3740,22019,17661,4280,967,2601,1679,1462,1069,-102,1781,820,859
65,8,1,first,92,200,7242,8246,54,70,76,7788,298770,9284,1890,3173,64670,130000,1937,4112,22,130,931,111,532,399,1607,296,316,130,22,1283,65330,2175,20,-352,-101,121,130,5063,194670,6049,612,56,345,267,306558,11886456,369567,35899,2258,19720,16179,465777060,14488002,1367406,8460,720598,646808,452004,42108,-343,21970,20138,4917,915,2926,1991,2011,1287,-372,2056,870,1121
65,7,4,second,92,200,7334,8275,64,67,69,7788,298770,9295,2279,2920,79586,121284,2425,3810,5,133,927,164,548,379,1671,333,298,133,5,641,41698,1385,-35,-366,-134,99,133,5199,200870,6235,631,96,366,265,306558,11886456,369891,35771,4358,20385,15386,465777060,14495506,1363882,89832,747706,616176,452405,42066,2275,22863,19203,4867,1184,3008,1859,1986,1402,-218,2138,870,989
65,8,1,first,93,200,7210,8307,60,78,62,7702,291600,9188,2142,2537,74978,101796,2323,3247,2,122,883,171,528,355,1657,295,267,122,2,395,26818,924,-28,-294,-100,72,122,4679,176774,5570,562,124,344,218,299302,11432586,360019,33699,5244,19669,14030,440522136,13864534,1266392,149238,721224,545168,437708,39662,4358,22472,17190,4399,1149,2760,1639,1513,1184,-35,1922,838,801
65,7,4,second,93,200,7232,8360,60,71,69,7702,291600,9148,2130,2848,74026,115306,2317,3642,9,129,870,159,519,351,1605,294,286,129,9,718,41280,1325,-8,-299,-89,81,129,4978,189332,5959,580,89,339,241,299302,11432586,358572,33208,4674,19300,13908,440522136,13813200,1248146,123414,706420,541726,434418,38956,3673,21977,16979,4236,1000,2614,1622,1429,1065,-65,1795,819,803
65,8,1,first,94,200,7263,8271,64,68,68,7748,295950,9288,2259,2862,78360,118202,2401,3739,4,132,885,133,511,374,1673,330,286,132,4,603,39842,1338,-44,-352,-132,88,132,5121,196562,6140,616,96,358,258,303698,11732280,368242,33911,3270,18892,15019,458240532,14382420,1285180,55470,690246,594934,452962,39963,1229,21265,18698,4475,989,2710,1765,1795,1216,-227,1897,813,952
65,7,4,second,94,200,7322,8426,68,66,66,7748,295950,9178,2394,2784,82718,115208,2513,3610,-2,134,937,175,555,382,1605,359,305,134,-2,390,32490,1097,-54,-386,-153,99,134,5178,197926,6123,664,116,389,275,303698,11732280,363861,35919,4859,20584,15335,458240532,14213854,1360504,114566,753780,606724,442818,41742,2927,22883,18859,4943,1243,3066,1877,1945,1401,-158,2157,909,968
65,8,1,first,95,200,7151,8383,66,71,63,7706,292640,9112,2314,2627,79708,107392,2426,3379,-3,129,914,211,561,353,1617,330,264,129,-3,313,27684,953,-66,-331,-134,68,129,4941,187100,5805,594,149,370,224,300346,11529778,358911,34886,6325,20762,14124,447171376,13917054,1315072,173440,758098,556974,434780,40680,5003,23318,17362,4650,1352,2968,1682,1819,1420,-68,2127,841,841
65,7,4,second,95,200,7280,8287,54,78,68,7706,292640,9144,1866,2830,63458,115472,1926,3653,14,122,940,162,558,382,1600,297,314,122,14,964,52014,1727,17,-337,-99,116,122,4696,178930,5579,611,89,357,254,300346,11529778,360361,35883,4415,20631,15252,447171376,13981294,1353352,100826,753096,600256,438748,41953,2588,23134,18819,4930,1145,3046,1884,1850,1329,-184,2138,908,976
65,8,1,first,96,200,7265,8363,65,73,62,7719,293616,9172,2287,2589,78986,106098,2418,3347,-3,127,878,149,512,366,1602,318,259,127,-3,302,27112,929,-59,-332,-132,73,127,4876,185084,5765,577,114,344,233,301335,11588172,362037,33516,3936,18877,14639,450339312,14071108,1263422,82850,686692,576730,441206,39085,2116,21065,18020,4380,1043,2682,1698,1685,1198,-155,1874,808,890
65,7,4,second,96,200,7215,8388,62,81,57,7719,293616,9163,2196,2376,76376,97192,2310,3065,-5,119,887,198,540,347,1642,301,247,119,-5,180,20816,755,-54,-299,-117,63,119,4572,173568,5375,548,131,337,211,301335,11588172,361840,33793,5967,19970,13823,450339312,14068648,1271520,165168,728752,542768,441117,39271,4478,22252,17019,4445,1329,2860,1585,1660,1345,-16,2044,816,769
65,8,1,first,97,200,7305,8430,68,76,56,7678,290424,9128,2399,2351,82926,96888,2600,3055,-12,124,867,185,520,347,1635,317,229,124,-12,-48,13962,455,-88,-310,-137,49,124,4750,179814,5655,546,108,321,225,298102,11401848,358098,32984,5456,19196,13788,440911512,13838254,1239598,144420,698990,540608,435640,38787,4292,21767,17020,4205,1109,2613,1592,1537,1168,-59,1822,791,801
65,7,4,second,97,200,7183,8321,60,73,67,7678,290424,9086,2110,2774,72712,112680,2243,3544,7,127,903,170,540,363,1578,300,294,127,7,664,39968,1301,-6,-317,-98,92,127,4884,185392,5787,594,99,350,244,298102,11401848,356562,34289,4787,19870,14419,440911512,13783346,1286026,116862,721428,564598,432002,40045,3416,22381,17664,4567,1129,2845,1722,1638,1225,-96,1986,859,863
65,8,1,first,98,200,7179,8235,51,81,68,7731,294020,9217,1791,2836,61568,115992,1873,3670,17,119,925,132,537,388,1618,268,308,119,17,1045,54424,1797,40,-319,-80,120,119,4627,177560,5543,576,63,328,248,301751,11585896,363267,35441,3398,19942,15499,449032576,14081430,1337678,65042,728572,609106,443005,41629,1540,22483,19146,4717,941,2849,1868,1644,1133,-192,1951,898,970
65,7,4,second,98,200,7130,8326,50,79,71,7731,294020,9231,1770,2961,61310,121122,1885,3814,21,121,877,142,520,357,1642,248,296,121,21,1191,59812,1929,48,-277,-54,102,121,4731,182432,5699,544,67,316,228,301751,11585896,363586,33688,3989,19434,14254,449032576,14085748,1275238,94878,714964,560274,443043,39809,2740,22239,17570,4267,891,2603,1664,1440,1027,-136,1788,815,849
65,8,1,first,99,200,7295,8384,60,81,59,7689,290600,9077,2124,2437,73564,98680,2259,3093,-1,119,902,185,543,359,1573,318,248,119,-1,313,25116,834,-70,-299,-125,55,119,4561,172244,5352,566,129,347,219,298289,11375056,355273,34330,5689,20166,14164,437632576,13666844,1285864,161484,736232,549632,428253,39899,4547,22640,17259,4564,1220,2857,1707,1691,1306,-86,2019,838,869
65,7,4,second,99,200,7173,8428,68,75,57,7689,290600,9061,2439,2366,85694,96220,2623,3041,-11,125,882,203,537,345,1575,319,235,125,-11,-73,10526,418,-84,-335,-147,63,125,4805,181914,5664,554,115,329,225,298289,11375056,354716,33637,6320,19942,13695,437632576,13647904,1263360,183194,728540,534820,426837,39151,5255,22412,16739,4378,1242,2768,1610,1647,1277,-35,1949,819,791
