batch,first_replica,samples,p,axis_sum,diamond_sum,paired_difference_sum,axis_mean,diamond_mean,paired_difference_mean
45,90000,2000,0.59174605000000002,-121,-169,-48,-0.060499999999999998,-0.084500000000000006,-0.024
45,90000,2000,0.59274605000000002,-17,-74,-57,-0.0085000000000000006,-0.036999999999999998,-0.028500000000000001
45,90000,2000,0.59374605000000003,90,41,-49,0.044999999999999998,0.020500000000000001,-0.024500000000000001
46,92000,2000,0.59174605000000002,-123,-135,-12,-0.061499999999999999,-0.067500000000000004,-0.0060000000000000001
46,92000,2000,0.59274605000000002,-8,-35,-27,-0.0040000000000000001,-0.017500000000000002,-0.0135
46,92000,2000,0.59374605000000003,112,64,-48,0.056000000000000001,0.032000000000000001,-0.024
47,94000,2000,0.59174605000000002,-70,-125,-55,-0.035000000000000003,-0.0625,-0.0275
47,94000,2000,0.59274605000000002,39,-26,-65,0.0195,-0.012999999999999999,-0.032500000000000001
47,94000,2000,0.59374605000000003,158,82,-76,0.079000000000000001,0.041000000000000002,-0.037999999999999999
48,96000,2000,0.59174605000000002,-180,-108,72,-0.089999999999999997,-0.053999999999999999,0.035999999999999997
48,96000,2000,0.59274605000000002,-76,-12,64,-0.037999999999999999,-0.0060000000000000001,0.032000000000000001
48,96000,2000,0.59374605000000003,31,84,53,0.0155,0.042000000000000003,0.026499999999999999
49,98000,2000,0.59174605000000002,-117,-80,37,-0.058500000000000003,-0.040000000000000001,0.018499999999999999
49,98000,2000,0.59274605000000002,-21,32,53,-0.010500000000000001,0.016,0.026499999999999999
49,98000,2000,0.59374605000000003,99,124,25,0.049500000000000002,0.062,0.012500000000000001
