n,modulus,batch,k,counter_first,counter_last_exclusive,samples,sum_q,sum_q2,sum_I01,sum_I12,sum_I02,sum_Re_J_S4,sum_Im_J_S4,sum_Re_J_D4,sum_Im_J_D4,sum_q_Re_J_S4,sum_q_Im_J_S4,sum_q_Re_J_D4,sum_q_Im_J_D4,sum_birth_mass,priority_field_digest
170,5i_over_2,0,64,9500000000,9500200000,200000,-195679,195679,120656,0,0,67216.6643598615916955,100198.754325259515571,-67216.6643598615916955,-100198.754325259515571,-43934.615916955017301,-65492.5951557093425606,43934.615916955017301,65492.5951557093425606,120656,95c101d4823b5fcb
170,5i_over_2,0,65,9500000000,9500200000,200000,-194935,194935,139920,0,0,77948.5121107266435986,116196.539792387543253,-77948.5121107266435986,-116196.539792387543253,-51007.4740484429065744,-76035.986159169550173,51007.4740484429065744,76035.986159169550173,139920,95c101d4823b5fcb
170,5i_over_2,0,66,9500000000,9500200000,200000,-194063,194063,156456,0,0,87160.6089965397923875,129928.858131487889273,-87160.6089965397923875,-129928.858131487889273,-55098.7681660899653979,-82134.8096885813148789,55098.7681660899653979,82134.8096885813148789,156456,95c101d4823b5fcb
170,5i_over_2,0,67,9500000000,9500200000,200000,-193112,193112,176914,0,0,98557.6262975778546713,146918.200692041522491,-98557.6262975778546713,-146918.200692041522491,-63061.3044982698961938,-94004.4290657439446367,63061.3044982698961938,94004.4290657439446367,176914,95c101d4823b5fcb
170,5i_over_2,0,68,9500000000,9500200000,200000,-192013,192013,204680,0,0,114025.882352941176471,169976.470588235294118,-114025.882352941176471,-169976.470588235294118,-72393.1764705882352941,-107915.294117647058824,72393.1764705882352941,107915.294117647058824,204680,95c101d4823b5fcb
170,5i_over_2,0,69,9500000000,9500200000,200000,-190739,190739,234861,0,0,130839.519031141868512,195040.27681660899654,-130839.519031141868512,-195040.27681660899654,-81867.6643598615916955,-122038.754325259515571,81867.6643598615916955,122038.754325259515571,234861,95c101d4823b5fcb
170,5i_over_2,0,70,9500000000,9500200000,200000,-189284,189284,267650,0,0,149106.055363321799308,222269.896193771626298,-149106.055363321799308,-222269.896193771626298,-92366.0899653979238754,-137688.581314878892734,92366.0899653979238754,137688.581314878892734,267650,95c101d4823b5fcb
170,5i_over_2,0,71,9500000000,9500200000,200000,-187626,187626,290770,0,0,161986.055363321799308,241469.896193771626298,-161986.055363321799308,-241469.896193771626298,-96406.1314878892733564,-143711.003460207612457,96406.1314878892733564,143711.003460207612457,290770,95c101d4823b5fcb
170,5i_over_2,0,72,9500000000,9500200000,200000,-185878,185878,328128,0,0,182797.951557093425606,272493.84083044982699,-182797.951557093425606,-272493.84083044982699,-112684.401384083044983,-167976.747404844290657,112684.401384083044983,167976.747404844290657,328128,95c101d4823b5fcb
170,5i_over_2,0,73,9500000000,9500200000,200000,-183814,183814,370765,0,0,206155.159515159494588,307833.77195544931269,-206155.159515159494588,-307833.77195544931269,-122216.778892322124345,-182708.235623269381894,122216.778892322124345,182708.235623269381894,370765,95c101d4823b5fcb
170,5i_over_2,0,74,9500000000,9500200000,200000,-181545,181545,422018,0,0,234699.919843323774218,350261.257606490872211,-234699.919843323774218,-350261.257606490872211,-141462.377183201741213,-210875.593316574024168,141462.377183201741213,210875.593316574024168,422018,95c101d4823b5fcb
170,5i_over_2,0,75,9500000000,9500200000,200000,-178898,178898,466805,285,0,259874.992655801916486,387731.943764426103378,-259557.449403206760777,-387258.587363042020333,-149198.738855127978309,-222748.708285160605475,149198.738855127978309,222748.708285160605475,467090,95c101d4823b5fcb
170,5i_over_2,0,76,9500000000,9500200000,200000,-176071,176077,516082,228,0,287004.832509702994431,428370.604470688752869,-286750.797907626869863,-427991.919349581486433,-167391.806823524487216,-249792.952721453002053,167645.841425600611784,250171.637842560268489,516310,95c101d4823b5fcb
170,5i_over_2,0,77,9500000000,9500200000,200000,-172864,172870,562674,93,0,312718.585655572291052,466714.735364269211961,-312614.966278409661295,-466560.271696449142756,-175443.909396870589881,-261864.772288715444211,175443.909396870589881,261864.772288715444211,562767,95c101d4823b5fcb
170,5i_over_2,0,78,9500000000,9500200000,200000,-169468,169476,607694,630,0,337945.686359540668754,504544.498599047928607,-337493.877629613781583,-503541.101917720295085,-190529.824051940143757,-284349.506478117581228,190616.730626334607425,284479.056651127961851,608324,95c101d4823b5fcb
170,5i_over_2,0,79,9500000000,9500200000,200000,-165735,165755,671446,1111,0,373457.796399080020901,557458.497833770145115,-372434.719480433986562,-555650.136556825989821,-209145.143320894140688,-311953.826100909693107,209458.483215318721739,312704.194298269073314,672557,95c101d4823b5fcb
170,5i_over_2,0,80,9500000000,9500200000,200000,-161585,161619,731760,1100,0,406472.936979785969084,606854.69678953626635,-405736.714242807005995,-605111.779106270751988,-221791.259211105579533,-330943.232023172282132,222415.203847783780225,331873.335829400655835,732860,95c101d4823b5fcb
170,5i_over_2,0,81,9500000000,9500200000,200000,-157131,157177,793540,1821,89,440399.454043847264989,656757.843473904416994,-439152.099543314450619,-653998.398917456951668,-239832.343271945302834,-356744.89941735614895,239933.393562215988991,357476.431906689575543,795361,95c101d4823b5fcb
170,5i_over_2,0,82,9500000000,9500200000,200000,-152248,152324,856864,2814,82,476283.997856494782846,708883.19983086965944,-473606.796768058919844,-705094.089553733077166,-253401.648067093028631,-377031.128073901926817,254457.793519244652378,378899.541439108119807,859678,95c101d4823b5fcb
170,5i_over_2,0,83,9500000000,9500200000,200000,-147029,147141,919753,5322,0,511547.177739567545188,762257.510276745947109,-506017.718767326557234,-755106.380573239431852,-268516.077404142395632,-401286.130576867370274,270045.027606546848566,403097.696982438078348,925075,95c101d4823b5fcb
170,5i_over_2,0,84,9500000000,9500200000,200000,-141375,141575,983628,8598,0,546543.025511068217825,815879.157661059618589,-538639.807317173766629,-803599.103932668360837,-280665.120106280960881,-418838.183486471659325,284527.680297847270555,423993.623912064852467,992226,95c101d4823b5fcb
170,5i_over_2,0,85,9500000000,9500200000,200000,-135360,135674,1031815,12920,340,574352.3688701452325,856634.632925533147671,-562641.348267319739476,-838088.74421806416001,-287189.626216704627259,-427325.08531823214806,291183.299823656860158,434366.854280300002617,1044735,95c101d4823b5fcb
170,5i_over_2,0,86,9500000000,9500200000,200000,-129084,129588,1090922,17578,596,608707.0765783577707,905985.22244032875924,-591587.943915197570257,-880466.018470400510132,-303654.783887270680546,-451491.14337549250289,311462.923200742449613,463130.605706133649326,1108500,95c101d4823b5fcb
170,5i_over_2,0,87,9500000000,9500200000,200000,-122313,123041,1145725,26178,427,640591.576136177611275,953375.418925728871553,-616047.818257222383427,-917043.705997215833533,-304954.834470033117271,-454378.433338142274119,314598.363296496135481,468753.880035975344743,1171903,95c101d4823b5fcb
170,5i_over_2,0,88,9500000000,9500200000,200000,-115291,116415,1199276,40958,504,675126.266733845471861,1004358.41702070446406,-636066.739840003424275,-947747.752752289683172,-319259.746900937166801,-475042.271602026064035,335057.580113218063766,498321.204473108439105,1240234,95c101d4823b5fcb
170,5i_over_2,0,89,9500000000,9500200000,200000,-107702,109400,1251546,57538,680,708387.8575740079429,1053867.77752286684876,-653364.896211377132162,-974010.246842139966102,-313165.810783431818471,-467622.710566347584883,338413.258803662823415,503799.83366833031803,1309084,95c101d4823b5fcb
170,5i_over_2,0,90,9500000000,9500200000,200000,-99879,102367,1274840,78590,920,727483.021921982819841,1084144.43646690965626,-653708.708733583340002,-972331.533843731136204,-312065.541478063942321,-464291.90081453036711,345149.445191841504315,512825.687013134977674,1353430,95c101d4823b5fcb
170,5i_over_2,0,91,9500000000,9500200000,200000,-91762,95326,1296962,104811,1822,750348.901589476126157,1117361.89941786279982,-651699.347201478057725,-965502.306446046336345,-304090.430338277153392,-449706.477388493492213,350375.771115659584941,521686.472321446314262,1401773,95c101d4823b5fcb
170,5i_over_2,0,92,9500000000,9500200000,200000,-83368,88346,1304138,139378,2316,769425.090162264829646,1139804.77713430479224,-635266.098457698699373,-940013.054263735211488,-290773.45389264747008,-427775.533465539513213,351754.563413870743411,520799.87548548198171,1443516,95c101d4823b5fcb
170,5i_over_2,0,93,9500000000,9500200000,200000,-74762,81646,1307247,182261,1963,788445.968658893354719,1169454.45259404119227,-609845.147631705414079,-904323.932283691540491,-272474.733449420669334,-407742.529287883542873,359725.28528340638338,535042.098763631253639,1489508,95c101d4823b5fcb
170,5i_over_2,0,94,9500000000,9500200000,200000,-65812,75128,1310828,230888,2478,803380.49574150954565,1205765.43258171576548,-577875.731153327819854,-869241.583775663165288,-248980.535102959252525,-377906.986001449378839,360499.045546608723952,546168.146760573826315,1541716,95c101d4823b5fcb
170,5i_over_2,0,95,9500000000,9500200000,200000,-56596,68980,1281865,291380,3605,815710.187227054954189,1219943.69368320044308,-528547.237922948002827,-798207.757614347376546,-219962.565828688834229,-326364.587643179311149,362445.38350935415219,536692.947701839502039,1573245,95c101d4823b5fcb
170,5i_over_2,0,96,9500000000,9500200000,200000,-47293,63561,1226210,365216,4376,822582.585115049824947,1221534.70359026528159,-462738.769982299305409,-689480.226890063116389,-177324.305733324408494,-267849.793972828718135,362514.874211329699246,538451.491265875598963,1591426,95c101d4823b5fcb
