batch,replica_first,samples,field_sha256,translation_sha256,ap6_bp0_r1_plus_re,ap6_bp0_r1_plus_im,ap6_bp0_r2_plus_re,ap6_bp0_r2_plus_im,ap5_bp1_r1_plus_re,ap5_bp1_r1_plus_im,ap5_bp1_r2_plus_re,ap5_bp1_r2_plus_im,ap4_bp2_r1_plus_re,ap4_bp2_r1_plus_im,ap4_bp2_r2_plus_re,ap4_bp2_r2_plus_im,ap3_bp3_r1_plus_re,ap3_bp3_r1_plus_im,ap3_bp3_r2_plus_re,ap3_bp3_r2_plus_im,ap2_bp4_r1_plus_re,ap2_bp4_r1_plus_im,ap2_bp4_r2_plus_re,ap2_bp4_r2_plus_im,ap1_bp5_r1_plus_re,ap1_bp5_r1_plus_im,ap1_bp5_r2_plus_re,ap1_bp5_r2_plus_im,ap0_bp6_r1_plus_re,ap0_bp6_r1_plus_im,ap0_bp6_r2_plus_re,ap0_bp6_r2_plus_im,am6_bp0_r1_minus_re,am6_bp0_r1_minus_im,am6_bp0_r2_minus_re,am6_bp0_r2_minus_im,am5_bp1_r1_minus_re,am5_bp1_r1_minus_im,am5_bp1_r2_minus_re,am5_bp1_r2_minus_im,am4_bp2_r1_minus_re,am4_bp2_r1_minus_im,am4_bp2_r2_minus_re,am4_bp2_r2_minus_im,am3_bp3_r1_minus_re,am3_bp3_r1_minus_im,am3_bp3_r2_minus_re,am3_bp3_r2_minus_im,am2_bp4_r1_minus_re,am2_bp4_r1_minus_im,am2_bp4_r2_minus_re,am2_bp4_r2_minus_im,am1_bp5_r1_minus_re,am1_bp5_r1_minus_im,am1_bp5_r2_minus_re,am1_bp5_r2_minus_im,ap0_bp6_r1_minus_re,ap0_bp6_r1_minus_im,ap0_bp6_r2_minus_re,ap0_bp6_r2_minus_im
211,633000,3000,d42788e394901ade90a0a07918639df2e039250a93f09c9342d63d44feb208ae,d9baef573dddcc41de1dbe925fb557d957901a1db241567f8bee2f8cf884d0ba,3.2759674775249756,-2.0676938420918733,2.7840325224750258,2.6650782681518685,2.5729874044496706,-3.1428586387337045,-4.492987404449658,5.680707665153791,2.1914087303500973,8.162626329364643,4.248591269649903,-0.10738438975536801,2.941540286525058,5.655385539654612,4.238459713474936,5.650718042679667,-2.2720975674250736,-1.058823230674256,-3.747902432574931,0.6073659244512638,1.7051470842750382,-3.0806133362484953,2.5548529157249558,-0.799888412547597,1.8775077640500384,-0.5455029465897852,2.682492235949964,1.81835819773274,-1.6701315561749634,3.7141111627467303,-0.9098684438250293,0.45538804415590456,3.5982971010998184,-5.222389821924641,-0.1582971010998303,-5.330538860927463,1.6958048651498552,-5.7628429469157485,-1.2558048651498641,-1.563854586968827,3.3897058314499193,-5.545689965061935,1.6902941685500756,-1.7450853306962686,5.64800293254974,2.4179356638239473,0.19199706745025544,-6.54931959256901,2.261114561800017,0.8379306731993985,2.618885438199987,-3.057101926156797,5.034790803324656,1.9863683368776994,-2.254790803324661,0.01846158849301796
212,636000,3000,dface4f54c5d2eae87a233ddae3effccfec47fe58d7748c82f8849afe38429d3,b5eaa4f5933623a1a97f956d8ff713639bfcce01c88c169f8ac14827ebbc8f5d,5.059574275274953,2.5054300743025584,4.120425724725048,-3.2882852891408776,3.7694427190999855,-4.064161822166941,3.5905572809000055,-1.2500354727929568,-1.487213595499955,4.294034939173377,-0.5927864045000395,3.6001755431031786,-2.7899689437998467,3.3168465208312554,0.4299689437998457,4.41571388987665,1.858823325799679,-7.432653532856205,-4.938823325799685,2.9243223933964937,-5.714628190949545,-1.8621419117249265,4.034628190949551,3.9487247942338817,8.950858780824454,-0.9851680390140594,-2.8108587808244456,-2.6592186700053904,-6.373776741499461,-2.1049263261958697,5.253776741499454,3.746102662940184,0.33957427527495243,-5.313696825530068,-0.5995742752749562,1.0269498752868995,5.3632815729997505,3.1945489558920452,-0.0032815729997460324,5.549311395876878,2.95469030334984,-0.5045308868647407,-0.3546903033498424,3.3683005483773982,3.6614781741247566,-8.494907032033543,-1.481478174124755,3.7924338513818836,0.49698153935018363,2.1091663712467503,4.343018460649814,-2.902312391594293,14.147677707799522,1.2960573541166789,3.7723222922004873,-0.5658933952963755
213,639000,3000,70c2f8058dac1bed585393c95ca2bbf2894904f006734b815bc38afd2bf3e939,2163468502fc0f9d9134688ce3dc2011448ccee21c74a28c293c6d097e143bbd,6.228691769624721,-1.6822214139751295,0.19130823037528483,4.848518445294765,3.7916097302997285,5.296236175896707,-2.1116097302997208,-2.6149344865833624,-3.1928869044748507,2.300187451053583,-0.10711309552514425,-1.6802195362557892,-5.808691769624714,1.110895872456334,0.2286917696247189,1.2648756304710271,-1.0567568145747679,-2.5215804779582665,3.9967568145747685,1.0176600086373393,-0.538560213449748,-0.9675162270688378,4.73856021344975,-5.750122811763104,2.377770876399969,3.4984595891824237,1.662229123600033,-4.724910634377912,3.4830184606498227,2.6451882888751146,-0.3630184606498199,-2.8338981838446378,2.376393202250018,-0.053692194877685354,2.8236067977499797,-4.081313164682321,-3.2607893370497862,-1.452466441774785,1.3007893370497852,-0.37194251641630377,1.4588854381999863,2.4314655755243897,1.1011145618000118,-2.9134129736513255,-2.7007893370497866,-0.6102957235245023,1.8607893370497819,-2.585254171227215,-0.7095432190748012,4.845088176791686,3.4495432190747937,1.9429669475092481,-2.8882660448996766,7.23527238547304,4.088266044899676,-5.412100655753836
214,642000,3000,6cc26bef4eef42881f70406cba28533a4bb2e48606a7ec214c277bc4a8f2a329,d8b3141f8f761614b48afa7919165a7b6bd4c24ac65ab6296bcd23695aa65c3f,1.4989475506002852,-0.6385476480969201,7.581052449399711,-1.6038257078342109,3.285348084224666,1.623097072875026,-3.8253480842246663,-1.520380180094607,0.9342261910502911,4.0027993137353,7.105773808949705,-3.414322429701127,1.3593111629250334,4.737321462412589,1.9406888370749746,3.13811812425299,-0.6177708763999569,7.428031163181591,0.09777087639996254,5.589664841365998,-2.5216407864998764,3.074253268672173,0.1616407864998729,-0.4657969944712347,8.9569578145244,-0.5262315815489684,-4.056957814524387,0.9365256657350487,-2.9040709100495374,2.259333536134639,7.0240709100495335,4.340439145120842,0.09321212922507863,-9.089479803826391,1.926787870774912,-6.984508350330191,4.266787870774907,-6.5881716297686115,2.4332121292250894,-3.5459828787956575,10.580928224599118,-3.9180435400180738,-8.380928224599108,0.4700370395221163,6.320301499924432,-8.023869053651767,-5.620301499924433,4.136124443225777,7.643281572999758,-4.065162761026616,2.2767184270002523,2.324317475381219,11.639450050474366,-2.1401569325805467,-2.17945005047435,-2.3215788386198417
215,645000,3000,8da4a366617f306ac27fa64d3fc16d65573ff8c46665f0571db575cf263d4a6e,501c62c55a4cb01030c402e8e81e96b4d7eff1b542680905aac24525c1294f62,2.677445651649733,-0.3778021145627893,-2.957445651649733,-1.6003954393311315,3.4611766742003236,2.0718157423366423,10.258823325799666,-9.391889028827276,3.066625258399797,-1.5063497989643404,-1.2266252583998032,0.22563307195556057,2.8690169943749506,-2.6549786249545075,1.750983005625051,1.8289583103599318,-0.7006267246746732,0.04590373651762388,6.320626724674667,-4.072332605150735,-4.695379140424822,-2.1528770677331703,-0.8046208595751868,-4.852949652657506,-3.567251983074474,7.018237548425355,7.747251983074474,2.339731119994886,-2.030758280849633,1.4557055479659982,5.750758280849629,4.790085735936372,4.625348084224669,5.741952028779335,-2.4853480842246682,0.23661550920649782,-3.870920893224751,-1.3970816762957283,1.4509208932247468,-6.331047527049437,-0.5508203932499365,-1.6028247689745392,0.7908203932499359,-2.9358053000772566,0.5012150617748306,1.6915112806246837,-3.1212150617748327,-2.0564020977229696,0.7583592135001244,-5.859700241549689,3.4416407864998737,4.632484547106723,2.457082039324993,1.9008027866126755,2.322917960675007,1.8582111737920108
216,648000,3000,32e4d8cd1fd8559dc354774869df629d3440683678032c533f9262c9fd1cdb82,b1c87fb7153ad961340a460d523f24e6a2ac12f1d484a3b5bbd063b658b01cf2,-1.5980339887498962,-5.362029891691097,0.6380339887498971,1.7856750657975828,-3.527050983124841,9.551227915558636,-0.17294901687515518,4.536082594602293,2.0295432190748026,0.0644834698167422,-2.1295432190748027,1.5119000899928516,-4.5151160280748925,-1.7143310589746803,-2.1448839719251125,-4.371620868766493,4.0646592471497,0.6480286770583373,-2.4646592471496946,-0.28294669764818714,-4.408428657274786,1.0836448867435886,0.10842865727478501,-1.328048854310135,-2.6073762078750757,-0.943195040429333,-4.172623792124933,-4.683629267534908,-4.113150016824788,-0.770826711427382,0.49315001682478277,3.203720677735503,7.010169943749467,1.0413625810409024,-4.170169943749477,-2.195350535747725,3.602755348299884,-5.1319656123727935,1.2772446517001095,-0.5430736169463763,5.9494811066745035,5.48825819456321,-4.649481106674507,-4.967194579419016,-2.896331089849715,-2.4242227138945003,3.0963310898497176,-6.9658555995253,-0.8558048651498662,-2.343279533304073,2.095804865149864,-0.29161795006181745,9.960526224699874,-1.0375048606137587,6.919473775300147,12.396918313201995
217,651000,3000,66a054270e02c92bf937c323b4ae42d5660e40145f46a5c70dc1cde31584b1ce,9dd56ae61c69eb76654fa260e13528a2b37e1166610a3b8076ddbe11b27cd11e,5.070983005625052,-3.273563276268897,6.18901699437494,-7.1227651566132435,-3.084721359550003,-8.128132482022012,-2.9952786404500054,-7.1789596986400985,4.945348084224665,3.853560070201316,-2.165348084224668,-1.9819371295149606,-3.2671130955251475,3.649937000047955,-6.352886904474853,1.8352002331301522,-1.4090169943749469,-0.6632511593601466,-0.2909830056250513,6.687458254045963,0.021014061825205294,2.3171476312570998,4.3589859381748015,1.6949415491277624,5.189806331424733,-6.171635622812326,-0.4898063314247346,-8.388141256514098,0.22901699437494744,3.0951441868085965,-0.8890169943749466,0.8614420832911039,-1.1009519494248978,6.709659418160021,1.000951949424898,1.3078495679154136,8.612399067349507,-0.7693253031378817,-1.8523990673495079,-2.1578087445257523,8.622167011199744,3.1521485053832543,2.897832988800271,-2.8885913175819913,2.5386223258500586,2.9162246279184694,3.7013776741499447,-3.6127045159439466,3.237445651649733,1.1004869221410016,-2.39744565164974,-5.523488800947868,8.205185471849543,-5.284134654980027,-1.365185471849548,-0.6371192573131774
218,654000,3000,d0ff8b3dbc8c4698ce3e50a5fd96ec65089fbd6f13bc47833993aea0f88f2134,a4e4502cdc295d6b4af128da5dcce177f662c8ceb9d3ee5409e6ee5ee1836118,-4.280526224699865,-0.06436532501064321,-1.2394737753001408,6.058700942028437,2.792623792124927,-2.360740182937419,1.2273762078750723,-1.8796025613582805,-6.41882332579967,2.7235109775102693,0.378823325799681,5.205620804032988,-2.955479640399623,-1.2936280244732719,4.915479640399633,3.8795008099364225,-0.2128247920745517,3.006148368040492,9.31282479207453,2.9619372021242305,-1.465185471849548,1.895443657896022,8.105185471849554,-2.9818271814009947,9.582430123549656,4.915622407066772,2.3375698764503507,1.8288401655538364,3.3598373876248826,8.061838296797797,0.9001626123751185,8.13687675194141,0.8769815393501766,-4.070831196861227,4.7230184606498185,-5.4074331587788835,2.2420281236504054,5.139827088238598,10.917971876349576,-3.5527703982960372,-2.903506297775164,3.7064408491927763,-6.436493702224842,-0.1276566936558589,-2.1177708763999625,2.4843479938542674,-1.4022291236000337,0.06336438615097797,-8.191609730299724,-7.3309375789354565,-2.2883902697002774,3.3551980886010373,-2.7990480505750996,-0.28768721212890047,-4.9009519494249005,0.2953575256828579
219,657000,3000,ba1a5386ae3c5c5ad369ec71b25701fce5c7d764b67f2eb084d05a4725cf79f3,f4e6debf61c2d980979233ff7623dca6f2ef25df0383a5e8e62e55ad04289f78,0.6495432190748017,0.5581049369363225,-3.5095432190748075,-6.857588415716374,0.09914855054991079,-1.347511381662823,-1.779148550549906,4.477076398308289,0.5044582472000614,-10.866938959339855,1.9355417527999352,6.269420838800163,5.657871376374772,-3.0471204277655364,0.9621286236252162,-4.511879552768881,7.845611196574594,-1.5631629552271284,-0.7856111965745967,-0.7032222802255221,-2.517082039324993,3.313916721758013,-2.382917960675006,2.8892829493236927,-4.33016994374946,1.5850548122232235,6.850169943749474,-1.543891590186312,1.004883971925115,7.907622249170894,3.3751160280748884,-4.6285538091738205,4.025348084224666,-4.523598749061862,-3.0853480842246706,-3.058603334446303,3.9011529493745263,-0.47034634664008096,-6.161152949374532,-6.809755818985176,1.9224922359499619,-4.185458448246486,1.1175077640500355,-3.6907909149668985,-0.18101406182520494,-1.5775026434753667,-4.518985938174795,-5.443664704023225,-0.4987228258248678,-5.415221617138944,2.318722825824868,-4.082814572971823,2.522755348299888,-3.592314067237358,0.19724465170010913,0.19819092393095317
220,660000,3000,425dd7d2fe26c036dce6f3056f3ab6300751c7b4bf4cd25c46dad96efd44d6f6,0f7a3a9ba97b7ff3e39145a2912e9c39160c3df77166113fd9454a7b606ee57a,-1.1323606797749968,-3.1581262483358463,-1.0876393202250072,-7.734871595545201,7.953900966300063,-0.008671252413625236,9.206099033699953,2.9913082103623974,2.528653382050198,-3.1931205651083063,6.9113466179497935,1.33864896693732,1.501602398925363,-3.920973339091311,9.238397601074647,-1.0563939010308514,-0.8766947021744569,1.3724511825382573,10.616694702174478,2.3728417038541196,-9.465711696549386,5.947886283770001,3.145711696549402,-7.837515470819868,-0.6049223594996247,2.0423717165927,7.444922359499617,-0.15721886420590647,-1.4903946685248934,2.9359234448833598,0.7903946685248964,5.967776263046754,0.5126237921249304,5.177869348890408,-1.05262379212493,-3.529258988204346,1.8848839719251116,-5.00592847181253,4.255116028074894,0.954295622486363,1.072298567374693,-7.138724397957086,-5.4122985673747035,-3.6759507572888133,0.13756987645033664,0.19676253314721476,7.382430123549657,-3.2956462955768635,-3.6237072977247906,0.38778361295405284,0.8037072977247943,-2.0735534402383498,0.1515092303249073,2.2416817241894194,-1.7715092303249067,7.431343286878572
221,663000,3000,2b463bcfc3f456755855540b59fdf78ae826a9c4cbc895dea01d948dc4fd07ec,b065ce461a45a4c7bdfdefe74a1fee6de72ac834e9d02170904eb5bd6e60ad7c,2.9076393202249995,-5.958295234085314,2.9523606797749977,1.0491510394009587,0.5534752415750163,4.669717031210723,0.866524758424984,4.778675846761367,-7.390758280849649,-4.017757616219474,0.3907582808496293,-7.109544552030768,-2.990758280849636,1.3616599075991986,4.790758280849642,4.94225477854359,1.7901936685752695,2.7696058763397553,7.469806331424726,-3.5456005541719313,-0.7754412528251228,1.2410549132613697,-3.324558747174883,-3.9645658907716275,0.9929490168751598,8.825067712176986,4.347050983124837,-7.899378448681343,-0.30285584827470136,5.030558965569994,6.002855848274714,3.0039102007089444,9.660464112299568,-1.059323700104091,0.17953588770044995,2.3945423985383436,3.527213595499961,-4.415522727564787,2.6327864045000444,-1.3620422322229315,9.572824792074561,-2.2416817241894256,0.04717520792545024,-7.43134328687857,5.649117494349761,-1.864188916744602,0.5508825056502396,-8.722660126514542,3.1100310562001523,0.9753777029346526,6.329968943799853,1.6542787965206782,1.020263112349931,6.323259068689381,-0.5002631123499326,-9.550727446128786
222,666000,3000,26878907bd0ee0d10e908fb1aba40f5eafb1c2a4addcf1764174a4ccb4db459f,78f7e928517766ce45f93e156568915bcfd7b89d202d0115a530c0e0d0a6e63a,7.509543219074799,-2.6487367021842934,3.350456780925191,-4.475957314642521,-1.372260179800186,1.234503683373177,-5.307739820199821,-0.5513625447362704,-6.285348084224671,3.0366384599444394,0.825348084224673,9.97300490642545,5.153150016824795,0.57749444678324,0.5468499831752157,-0.16881991569277577,-5.701215061774829,8.129633890311522,-2.078784938225169,1.817430276378835,-2.0909208932247534,3.2095802758819896,3.2309208932247517,3.823688592533301,1.7362305898749042,-1.5314807621516382,-0.2762305898749041,-1.9453962771526567,1.6264242584501767,1.367283216133485,5.293575741549823,-7.14608540439307,-5.609806331424744,-6.363539496672722,0.06980633142473255,1.5347198683428396,-1.5654101966249518,3.7203530855169444,-0.8945898033750369,-5.849527580846552,6.6808898370245995,2.048540621857148,-1.860889837024596,5.7873552958671155,-5.897832988800264,6.385240191356949,-11.622167011199723,0.8970550142995088,-7.410820393249943,-3.778785794875338,-6.0691796067500565,2.7116006189054365,0.9173451516749143,-5.670489877150312,-0.7373451516749174,8.324394545739388
223,669000,3000,04212a26596736a5d9df5faec409bae4d6f8c6971ec6feaa76888936892b9c02,49b9e8f42cc9b7beadfe8ac5b666a9923fa1df87511a50ff8d18871228d69a25,2.424295634824951,-1.3290497931698093,1.3957043651750538,2.490708061430586,1.478033988749885,0.1529788191550291,-0.7580339887498939,1.198581445246814,-5.799411662899839,-2.673631375759397,-2.400588337100167,8.49421540029183,-3.3418033988749944,-0.673159640245646,-3.118196601125007,-1.8880826514600306,5.10741459544959,-2.8227976017876126,-3.7474145954495848,-2.322889084597476,4.758660713424564,-2.270934587621502,-4.498660713424571,-2.8755618753113885,0.724558747174884,4.020068801056784,-1.824558747174878,2.852550934649528,1.0606888370749743,-1.9821282918268306,0.4793111629250224,0.8253286828528721,4.924195134850141,0.6343076030460292,7.875804865149871,0.7600354364883145,5.608065044950035,-3.0238001799857055,6.591934955049959,0.1289669396334897,6.321215061774826,0.8929331140547202,2.698784938225165,0.3415705693184477,6.07452769097474,7.877750771502881,0.3054723090252694,-5.856196955540847,0.2794737753001456,-0.927736268515319,3.320526224699859,4.053061240109906,3.1665247584249974,3.6113942699663144,2.853475241575014,3.5988652971255397
224,672000,3000,cd6ca1711892c2c726c9194a9c79a865feb1e21204df73866cf84f6880375161,a6d422b0a7e2a2fb00b5cc1470968013d8c908bfc40d85d1b1c8cd81de532fe9,0.9102320561497722,-8.592692248021377,-3.8302320561497756,1.3136361485561356,4.044396134799763,2.91422275019913,-0.964396134799764,3.5360013804043993,-4.531184005574683,4.006538889356348,2.3111840055746753,-0.7833556842681513,3.0091796067500645,0.23068289355424115,4.350820393249942,3.4546758751902384,9.196331089849718,3.5614416507096682,3.2036689101502858,2.148518877876194,1.3952165280496993,-3.258914280902691,-4.955216528049703,0.5093895461515572,0.9401626123751117,-7.083030325360062,3.399837387624881,-6.743343488954843,5.684984471899923,1.059323700104088,4.075015528100072,-2.394542398538345,4.458196601125015,6.020658681376627,4.681803398875001,0.04085391491894149,-1.1259364213248293,-0.622324226935439,2.58593642132482,-11.582690212406154,10.724759747124521,1.5413441157367946,0.21524025287548926,-9.299153634438111,4.734427190999913,-2.5535719781517234,2.9455728090000797,-0.6318782734026313,-1.5212150617748286,3.1732305858315515,2.1012150617748255,-6.240240992873835,-1.4332121292250846,-8.311246958662684,-3.2667878707749116,7.323194247875734
225,675000,3000,26827a89f2988ebdc65701e4427c650ea1724daf0ed55f0fb8104a17ccd93193,24aa971add5ae8870d5e7551829a5935c36b2d3a21e0aa4d568d8e4e47b68630,-2.3931500168247832,2.9260149639978685,2.2131500168247817,-2.6077646424592436,6.043707297724789,-1.0769755120493076,1.6162927022752178,5.485446540296061,2.1912461179749796,-0.6097952540946692,1.7887538820250213,-4.3724306453143,7.2530495168499725,-4.066399989498483,6.626950483150023,-9.242531640487192,3.7021670111997227,2.734802721879163,-2.022167011199731,0.8490312552564384,-3.6388854381999836,-2.7535736174901464,-3.2811145618000146,-1.754375197345824,-1.318134488724706,3.2721348854851624,4.898134488724705,0.23480479379901864,1.1467878707749146,2.1758880083950394,-0.6867878707749069,6.602083866092792,4.472623792124924,5.189588545183364,2.9073762078750724,2.576464774007491,7.588203932499381,1.1364091602673732,-5.82820393249937,-5.921872526529113,1.8559053651246722,-2.4503546159414693,-5.075905365124677,-5.562532000459348,1.5137383539249436,-4.441654629611769,0.3062616460750574,0.04128136684301468,1.9520975674250687,4.994636727443627,3.42790243257493,3.402293926290189,5.32078933704979,-0.035731075814492946,0.7592106629502128,-4.280505027472946
226,678000,3000,a58e63766a9ae8c07212498840305377e0b3435c8fbc7f2f53686409d901c170,ea2bbb252587be9926a53c7f63a5082878c6a62d66b1401d70ab17e7ad9f61ad,-5.699086438149601,-0.5636552279648263,2.61908643814961,6.696438813577552,-1.268916494400135,-1.9414655392197526,-4.131083505599866,-0.5164412454695697,-5.440526224699847,3.1485270745683205,-2.3994737753001445,2.051042969006328,0.11448930340021655,2.1150259693932307,4.7655106965997795,0.1505494895116195,-3.633413129174713,-4.547183176659309,2.4934131291747152,9.22892871128097,-4.945611196574596,1.2368148682104874,3.6856111965745937,-4.8083561621175175,-0.766888370749725,4.747685285427575,5.046888370749709,-9.893608261424864,-2.8415786740995737,-1.9717193415114989,6.28157867409957,7.6136931142717765,1.755317028024515,5.1042141572302,-8.575317028024507,-0.2626743937476954,3.587314095474768,-4.954474444266391,-1.2873140954747728,-2.956887380525545,-4.004133022449842,-2.1176464613485044,-0.5158669775501691,1.214731848902521,1.8831810730249379,7.567980540066009,0.4968189269750636,1.3651631936080393,1.5052475842498503,2.6809193646896117,-1.625247584249852,1.4466068436283008,-0.18541019662496921,6.349818422660414,0.48541019662496687,-0.49173773420633726
227,681000,3000,5408a408472df2f06b49ada8770099bd60c82c84de888d0001e6505b0b9f0135,909e4bef2d364b54811d1441f4ea485beb7e1e7905396ff777eabaaf735ba31a,0.05888543819998199,-5.3654601601941625,-0.29888543819998,2.0464205993317064,-3.0971825392998085,-5.013098315936655,1.0171825392998035,-1.4159255894124874,3.533475241575012,-6.396650080531959,3.8465247584249864,-4.111066497544243,-6.015053915674595,6.339527617151194,2.7950539156745817,0.2904988663960412,-1.012035455024761,3.7143023250586,3.952035455024761,-4.223500708898281,-6.287577207824689,-2.618674062204401,0.10757720782469547,-7.927202921329694,-6.715417527999327,4.76002309595648,7.5954175279993335,1.9955400587211656,-1.6112461179749815,5.1659589902855725,-1.2087538820250232,-4.956093997361992,5.0374456516497395,2.0114993000650117,-0.5974456516497321,2.1894909376012412,10.020626724674674,1.0925073014690796,2.9993732753253295,-8.998245817726762,5.232623792124926,-6.104222353922334,3.6673762078750705,-5.3498102259682865,1.8831810730249332,-1.5007995079358225,0.4968189269750641,0.3867826740943813,0.010657780874826356,8.137304203865469,-3.7906577808748234,2.400475014190601,-0.9487538820250212,-4.701590386598084,-1.3512461179749833,1.1423869032199567
228,684000,3000,626c2df52c9fa754c185da0fa9233c8773fdf99ed38eea2900a27d2bddbc565f,57479432243ae29121ed71f5e9526c5bd2b1060d5e64a3516e83d79d753023be,2.0761300899000874,-7.271622075523494,4.043869910099908,-4.6518289296533135,3.3764937022248396,1.2802162575789346,-0.1564937022248335,0.05519360316718579,4.717770876399966,10.642734278168021,4.002229123600029,-0.8878102749502792,-4.6881034325245565,-3.4465050922064453,4.7481034325245535,-0.973448842721088,0.7655728090000868,6.8683796906554395,2.5544271909999137,-2.011308137753148,-4.570332556124598,6.204509917059349,4.150332556124595,-1.1072744416413915,-3.6938388538997544,2.158382231461354,1.4938388538997505,-14.805991562300472,3.403606797749977,2.515647862306022,2.9563932022500254,8.178967895332217,-0.20216701119972663,3.579402769772858,5.522167011199738,1.9493270150855728,5.301152949374524,2.236013288354796,-4.761152949374526,-0.30040734728153295,-0.31315001682478383,-2.8473099507389796,4.293150016824785,1.289506124228497,-3.578297101099816,3.553962499467585,0.17829710109982005,-3.1134146129897533,1.6659364213248236,1.412804628027377,-2.0459364213248272,-1.860640503435423,-2.8129874044496694,-3.497458650322752,4.252987404449669,1.1505576862037419
229,687000,3000,b356c8360faf7d73d328a09961810709fa96333e9f2737ec60c1d5b00324af63,50906d504754dc0935dd2c990f608a01340a1d3ff543ac21fed6797de1b4b950,13.780990336999452,2.5921147082333693,1.2590096630005925,-1.1317867905927612,-3.011346617949793,1.1628503694323151,1.371346617949792,-4.433483846627973,-6.735317028024514,2.6866608180300044,3.5953170280245152,-3.071132307287069,0.6634057978003577,8.609461265912998,8.17659420219966,6.740413689881612,1.171083505599867,0.7880961987488667,-1.691083505599868,3.063152686615142,8.405348084224661,-3.3789006610045993,1.2946519157753302,-2.6140065652294577,-3.8456111965745796,2.7482144887734994,4.785611196574591,-3.0856631578471743,-0.4056733089748926,1.8144274597998291,1.7856733089748948,2.5934249542110015,2.461215061774833,0.8747808326796725,-1.1612150617748256,5.2196511851632685,3.963869910099916,-0.5993863037793404,1.99613008990009,2.4159337861046075,3.9684286572747967,7.28703572013717,-0.5484286572747941,-6.431571379798651,1.3969815393501819,2.5240828251074405,5.243018460649819,-9.953542379072761,3.4609519494248957,1.0190432721207436,1.3590480505750946,-10.410549976324267,-1.6290169943749466,0.2398546153977026,-0.5109830056250528,-1.3238088092592593
230,690000,3000,b935992071b9bed80c99309e502c7ac4675caab30c1575eede89e9af128d21cf,e96295d9a6ca915bbaeff3bb064763709842e7c57f496b72ced633ba8c665fbb,4.541903898849802,-1.1332151813765026,0.3380961011501972,-9.480075071047567,-0.5242956348249539,-0.2414741684933073,0.5042956348249542,-0.8852628005007673,2.5757043651750413,-4.547419466271527,3.604295634824946,-5.912273352761587,-3.666725758374612,3.445076701422708,4.606725758374602,-5.914511520093132,-0.6509208932247464,0.9845494247781125,4.670920893224748,-3.1242058879288233,3.720789337049786,0.35479117390092035,-0.840789337049785,-0.1487387741041488,4.145874308924524,4.072332605150726,-6.005874308924517,0.045903736517626886,4.921114561800014,3.0324714323993227,5.2788854381999775,-3.120275149995906,0.6998373876248848,-4.509259060813606,-1.759837387624883,1.6818390893513977,3.3545276909747224,-5.070721248747247,-2.4145276909747353,-3.4493167464735883,1.7355417527999302,-0.4869972197256248,0.30445824720006154,-7.293204625401619,8.961315561749648,2.0175500605233654,1.358684438250358,0.5634640656529734,1.661640786499872,4.568692709031675,-1.021640786499876,-2.1182650755844414,-4.1074145954495815,2.255284653395626,4.747414595449582,-1.1822398792792352
231,693000,3000,91735bbaa46d1042f417a8c4dd8c573ecfc392aa92030851ae50dc8a4d6dfc68,bb6c5d311367845ab2603536626e1b1edbe619caeb430cbe9d2d376745803c47,2.8265247584249846,1.3274302400742044,2.513475241575014,-4.6997796711906155,0.833312629199894,-2.1578087445257528,-1.3133126291998978,0.7693253031378814,9.161416061724461,5.347999510560819,-2.421416061724457,-3.634405210628174,0.5759674775249751,-4.330457646729581,0.08403252247502523,-1.414615343434848,4.229342219125184,4.858809250803991,8.030657780874828,0.8999848133727455,-4.0049844718999354,-6.710159887589849,-2.3950155281000804,0.47932690617167173,-3.222066511224918,-7.088271309270605,-1.4779334887750848,-4.012780812126563,-3.195154415649397,-0.09023304723998365,9.595154415649384,-9.466353997035295,2.666787870774918,5.8335683395027145,0.833212129225084,-3.229160948040773,7.037445651649736,0.7644666438510608,1.4025543483502623,-4.469406084754339,2.2132121292250835,-3.0301602475620157,4.046787870774914,-1.136718467385337,-0.8750155281000738,0.5832359001236274,-2.484984471899927,-4.686559066608142,1.1916718427000301,11.284521032456137,1.7283281572999771,5.1341586524039835,-3.1096437190496213,-1.1911022940047236,5.02964371904963,5.414912310020975
