sector,full_axis_tilted_rectangle,pooled_four_cell_rectangle,det_lower,det_upper,det_midpoint,det_excludes_zero,p4_01_absent,p4_01_present,p4_12_absent,p4_12_present
37927db0c927c3548442,0,0,0,0,0.0,0,-1.1910426157886402e-10,0.0,0.0,0.0
37e763366865c3c16ade,0,0,0,0,0.0,0,5.9408552837873885e-09,0.0,-6.445863054017265e-10,0.0
381c3af5453931391a48,0,0,1146680221188583044449073938249/100000000000000000000000000000000000000000000000000,4586720884754332177796295753/400000000000000000000000000000000000000000000000,1.146680221188583e-20,1,0.0,1.0187626449417297e-10,-1.1255617065289726e-10,0.0
3823a047ab123bf6824e,0,0,0,0,0.0,0,-4.929366789158011e-11,0.0,0.0,0.0
38356b44d854cc6244cb,0,0,0,0,0.0,0,-3.703591908722897e-09,0.0,0.0,0.0
3849845823fa06b1d726,0,0,0,0,0.0,0,-2.810679874875777e-10,0.0,0.0,0.0
38643976c3c2d4c02039,0,0,0,0,0.0,0,-4.823469272920303e-10,0.0,5.862545934453298e-10,0.0
38d467345adfac8b8592,0,0,0,0,0.0,0,-3.686362583740856e-11,0.0,0.0,0.0
38d801bbacec503b5895,0,0,0,0,0.0,0,-8.649766620880569e-11,0.0,0.0,0.0
392231a3e1ea17766b53,0,0,0,0,0.0,0,2.700645606582473e-09,0.0,-1.4975061464660815e-10,0.0
39674c7b8c0fe8085d56,0,0,0,0,0.0,0,-1.9894076836422843e-09,0.0,1.4405124336258765e-10,0.0
397f6dd271e576bed544,0,0,0,0,0.0,0,-3.5402020557570526e-10,0.0,-3.133740766069313e-12,0.0
39c37ca3ade5a29e427b,0,0,0,0,0.0,0,-1.6564974463213502e-10,0.0,1.8736538165521295e-10,0.0
39dfe9be58ce8324421d,0,0,0,0,0.0,0,-2.826838886145238e-10,0.0,2.0370703925275332e-10,0.0
3a261da479693293a7dc,0,0,0,0,0.0,0,-3.254331790610352e-11,0.0,0.0,0.0
3a593323a6cf7db5e12a,0,0,0,0,0.0,0,-3.686362583740856e-11,0.0,0.0,0.0
3a9765fe8ce8a0afb188,0,0,0,0,0.0,0,3.85804503056583e-09,0.0,-4.20172541549526e-09,0.0
3aeab7dc2aefb301fd66,0,0,0,0,0.0,0,1.1515937953552012e-08,0.0,-7.397533687755043e-09,0.0
3aed239249d56404a56d,0,0,0,0,0.0,0,-6.232952329544048e-11,0.0,0.0,0.0
3b4583878866324d0a5c,0,0,0,0,0.0,0,1.973587079095634e-09,0.0,6.225950584088131e-11,0.0
3b6512ecb5b89797017e,0,0,0,0,0.0,0,-4.9286128045223844e-11,0.0,0.0,0.0
3b692689e64ef0883bc6,0,0,0,0,0.0,0,-1.09343368937872e-09,0.0,5.016924950196116e-11,0.0
3bd8027287bae2d4c8af,0,0,0,0,0.0,0,6.654512266432499e-09,0.0,3.279879012170518e-10,0.0
3be1668e4606e8e15c87,0,0,0,0,0.0,0,5.060170479555048e-10,0.0,-4.778308813198234e-11,0.0
3bfb6d651d8df63de685,0,0,0,0,0.0,0,-3.335675837057476e-10,0.0,8.09641292822258e-11,0.0
3c0cb165e1f7b9ad2de2,0,0,0,0,0.0,0,0.0,0.0,6.48631011877503e-10,0.0
3c43b8191fbdf284932f,0,0,0,0,0.0,0,1.6914520136725994e-10,0.0,0.0,0.0
3c536f403a031c9b302e,0,0,0,0,0.0,0,-1.2721706613806933e-09,0.0,1.4191730308615413e-10,0.0
3c7d84d38fab92affce4,0,0,0,0,0.0,0,4.0666080209716715e-11,0.0,-3.5144574544867643e-12,0.0
3cc09ff339841ac831d7,0,0,0,0,0.0,0,-6.029924963923987e-11,0.0,-1.729528987230069e-10,0.0
3ce1e6214023fddb27aa,0,0,0,0,0.0,0,4.595027916596752e-11,3.565024820725926e-11,0.0,0.0
3d3b2b43d192c51e9b69,0,0,0,0,0.0,0,-3.1439264154783666e-10,0.0,0.0,0.0
3d623b6ed70444246e05,0,0,0,0,0.0,0,-1.1394558666426268e-10,0.0,0.0,0.0
3d6b347a9ed55728ffcf,0,0,0,0,0.0,0,-3.3194265840039298e-09,0.0,0.0,0.0
3dac8dbc70821783d133,0,0,0,0,0.0,0,1.9513034350108837e-11,1.6016022554765355e-11,0.0,0.0
3de8f773364fc219bb2e,0,0,0,0,0.0,0,3.5909252321916347e-12,3.018528288632744e-12,0.0,0.0
3df50fc53176577a7d07,0,0,0,0,0.0,0,1.9793905948312626e-10,0.0,4.489012083951707e-10,0.0
3df712f0d59093ee6bba,0,0,0,0,0.0,0,5.380359836401651e-10,0.0,-7.140432047062527e-11,0.0
3e38ecab4e898f7ff42a,0,0,0,0,0.0,0,2.6418758912055997e-09,0.0,-7.140666909665811e-10,0.0
3eb48843c3d1eb8e33b7,0,0,0,0,0.0,0,1.7795310729286743e-09,0.0,-4.436900069892149e-09,0.0
3f4ae16a9d0219e9e1aa,0,0,0,0,0.0,0,-6.146705742652303e-11,0.0,0.0,0.0
3f6cbf7653103b32b3c0,0,0,0,0,0.0,0,3.411622138463306e-09,0.0,-1.2840413961705896e-09,0.0
3f7977bdd6163d1cd59e,0,0,0,0,0.0,0,-3.3171720029409813e-10,0.0,0.0,0.0
3f79e73fefac9d3d8adf,0,0,0,0,0.0,0,0.0,0.0,-2.511136285495099e-10,0.0
3fc4add3f88262ab8f57,0,0,0,0,0.0,0,3.6452699102968333e-09,0.0,-1.1199523871006444e-08,0.0
3fd8d91170f0acf4d074,0,0,0,0,0.0,0,-6.83539288445114e-11,0.0,-1.9523193355263933e-11,0.0
3fe7345abb14d6c757d7,0,0,0,0,0.0,0,7.725483408589356e-10,0.0,-1.216824111832598e-09,0.0
4046de15384fb0e51708,0,0,0,0,0.0,0,0.0,0.0,-8.292398771044167e-10,0.0
408e12f27a5c56ca6f8f,0,0,238169699870479343681880202503/12500000000000000000000000000000000000000000000000,76214303958553389978201664801/4000000000000000000000000000000000000000000000000,1.9053575989638348e-20,1,0.0,1.3080000401459248e-10,-1.456695367342089e-10,0.0
4092c6593b84329a8dfd,0,0,0,0,0.0,0,-4.3784265919810596e-10,0.0,-8.444623582661824e-09,0.0
409b46ce59b817b5218b,0,0,0,0,0.0,0,-2.0234764043937955e-09,0.0,1.7782036880083317e-10,0.0
40f9b578cef58d34380a,0,0,0,0,0.0,0,4.298828216823641e-09,0.0,0.0,0.0
4171f044c8922ef640f9,0,0,0,0,0.0,0,-1.0240964921098598e-10,0.0,0.0,0.0
418235f947f155df494d,0,0,0,0,0.0,0,-5.966320745841345e-11,0.0,0.0,0.0
41ecf3f56342f57b89c3,0,1,-5003838865816489775771209525651/100000000000000000000000000000000000000000000000000,-100076777316329795515424190513/2000000000000000000000000000000000000000000000000,-5.00383886581649e-20,1,1.7931766938452688e-09,1.5094994448045837e-09,6.625892509750896e-11,2.787200065750243e-11
421d9243867cd2fa1b88,0,0,0,0,0.0,0,-3.257495663808093e-11,0.0,0.0,0.0
42ca913c680a7f76bde7,0,0,0,0,0.0,0,-6.920296913147411e-10,0.0,0.0,0.0
42cf0b0a21eca93190d9,0,0,0,0,0.0,0,-3.317177387789808e-10,0.0,9.117702580334703e-11,0.0
42e4d81689a8bedb4360,0,0,0,0,0.0,0,2.065703599220235e-10,0.0,3.375055113817293e-10,0.0
42eedad172a1c1f26b4c,0,0,0,0,0.0,0,0.0,5.134820818381874e-09,0.0,-7.201953812944208e-10
4321eae130fba98def81,0,0,0,0,0.0,0,-7.844242119925085e-11,0.0,6.825905434418954e-12,0.0
4329a6a797261b45d124,0,0,0,0,0.0,0,-2.746714064948788e-10,0.0,-1.0854005858397028e-10,0.0
4334b2d9266f970b39e6,0,0,0,0,0.0,0,-1.1944463405868105e-10,0.0,0.0,0.0
433f2f49919d23dfbc34,0,0,0,0,0.0,0,3.011195678317851e-10,0.0,-3.094061921292331e-10,0.0
4342147003e55a3af130,0,0,0,0,0.0,0,-2.7890032827446815e-11,0.0,0.0,0.0
4344cb1699426f82a4b3,0,0,0,0,0.0,0,-7.413090161858896e-11,0.0,8.521879555420999e-12,0.0
437d73b6b5319c04217f,0,0,0,0,0.0,0,0.0,0.0,-3.055075711838561e-11,0.0
43880af174ed8c65dfd3,0,0,0,0,0.0,0,1.0489154312910084e-10,9.03369856538467e-11,0.0,0.0
439028157462f811598f,0,0,0,0,0.0,0,-2.5546124338956406e-10,-2.4225585037280505e-10,0.0,0.0
43acdfd119b6d2305465,0,0,0,0,0.0,0,-1.641229765205939e-09,0.0,-1.9414389814052916e-09,0.0
43c8078a820a9da895ec,0,0,0,0,0.0,0,3.0323155770475564e-10,0.0,0.0,0.0
43f446daaa8e3f9104cd,0,0,0,0,0.0,0,6.258095932741324e-12,0.0,6.827980469827739e-12,0.0
43f6b34804acd73edff7,0,0,0,0,0.0,0,-3.3025262476826905e-10,0.0,0.0,0.0
4431d8600aeebe313b04,0,0,0,0,0.0,0,-1.783571598009026e-09,0.0,2.70550072298712e-10,0.0
444c6902b996f10afc07,0,0,0,0,0.0,0,-7.386546074871717e-11,0.0,0.0,0.0
446df740ca8531e3289b,0,0,0,0,0.0,0,3.304311738796289e-09,0.0,-4.098171600767545e-11,0.0
4494b0a2059fb0db2fc7,0,0,0,0,0.0,0,2.138400646419339e-10,1.7603002344977316e-10,0.0,0.0
449c253623af62670bc0,0,0,0,0,0.0,0,8.954823330902899e-10,0.0,0.0,0.0
44c1506ef3f985914f2c,0,0,0,0,0.0,0,-2.654715574960071e-10,0.0,7.406011357539756e-10,0.0
44dd94948f9ef1040380,0,0,0,0,0.0,0,1.0489154312910084e-10,9.03369856538467e-11,0.0,0.0
450f9bccb3e5a44abe60,1,1,-23989045795856882574942971311/4000000000000000000000000000000000000000000000000,-299863072448211032186787141387/50000000000000000000000000000000000000000000000000,-5.997261448964221e-21,1,5.998756944475763e-10,4.796181289137834e-10,-3.2965877127292827e-10,-2.735693178201346e-10
4521f0f692f67f2d02d9,0,0,0,0,0.0,0,-8.296489253647287e-11,0.0,0.0,0.0
455bed4a2fad3506fbda,0,0,0,0,0.0,0,-5.986428917765248e-10,0.0,0.0,0.0
4570da8349093d413956,0,1,-718627145504437133781594071223/100000000000000000000000000000000000000000000000000,-359313572752218566890797035611/50000000000000000000000000000000000000000000000000,-7.18627145504437e-21,1,5.508422635235898e-10,4.552980905521041e-10,-1.5933705766291758e-10,-1.4474584621219197e-10
459621b626e7bae091e1,0,1,-11030906260441239333486624966601/100000000000000000000000000000000000000000000000000,-55154531302206196667433124833/500000000000000000000000000000000000000000000000,-1.103090626044124e-19,1,-2.9339991726113974e-09,-2.4804709190734644e-09,5.807658451582791e-10,5.285897374436845e-10
45f6a56b382ce8e1e45d,1,1,28314117749994632766519977189233/25000000000000000000000000000000000000000000000000,113256470999978531066079908756933/100000000000000000000000000000000000000000000000000,1.1325647099997852e-18,1,6.122116770819214e-10,4.875537125725587e-10,-1.275960288051846e-09,8.338056158910048e-10
46088cff060bb62b7730,0,0,0,0,0.0,0,-2.0517201981122997e-10,0.0,8.489686620535277e-12,0.0
4626a7981f83505371df,0,0,0,0,0.0,0,-1.0474077594217351e-10,0.0,1.9834418801021586e-10,0.0
468aea8950bdc7303588,0,0,0,0,0.0,0,1.376981421794537e-09,0.0,-3.5615248619266133e-10,0.0
46bf948d69e596fb05cf,0,0,0,0,0.0,0,8.445701036159348e-10,0.0,-6.471732942387588e-11,0.0
46f6ba5493a457668dd0,0,0,0,0,0.0,0,1.0539375470969615e-09,0.0,-7.925330068351762e-11,0.0
47025ddf7f33842cd2f3,0,0,0,0,0.0,0,7.928613766385201e-10,0.0,0.0,0.0
4782512b9da88800916b,0,0,0,0,0.0,0,-3.030762178462256e-10,0.0,2.8613940927360366e-10,0.0
479395d5ad018d993087,0,0,0,0,0.0,0,2.858978859569949e-09,0.0,-2.8612951149433607e-10,0.0
4796306ea08a0f7e4098,0,0,0,0,0.0,0,-1.2862558432694437e-09,0.0,0.0,0.0
47a650fbb0ab7dc3c342,0,0,0,0,0.0,0,7.828429052516715e-09,0.0,-8.38961175355106e-09,0.0
47e2abc24ca9b69a6875,0,0,0,0,0.0,0,5.737061467576245e-10,0.0,-2.1048568354425303e-10,0.0
47e95b74cdf45d4b0bfd,0,0,0,0,0.0,0,-1.9894076836422843e-09,0.0,1.4405124336258765e-10,0.0
486c88415c24b5d20af6,0,0,0,0,0.0,0,-1.8511664072394333e-10,0.0,0.0,0.0
4923bad391521c610b9d,0,0,0,0,0.0,0,-5.67988371690447e-11,0.0,0.0,0.0
493a506b5c04d057d8d7,0,1,-161396623603305915658780705547/50000000000000000000000000000000000000000000000000,-322793247206611831317561411093/100000000000000000000000000000000000000000000000000,-3.2279324720661184e-21,1,1.4836661066898738e-09,1.2362715479590085e-09,-4.278035703712834e-11,-3.782257371491307e-11
494ba89f236ef320ddb5,0,0,0,0,0.0,0,7.886854639682057e-10,0.0,-2.2268011940583205e-09,0.0
4988f9b2c9e2b3f5e720,0,0,0,0,0.0,0,-6.700773735366954e-10,0.0,0.0,0.0
499ced3dea4c2155be6a,0,0,0,0,0.0,0,6.364605564066702e-11,0.0,0.0,0.0
49c6827d023eda4a8fd6,0,0,0,0,0.0,0,2.8391964405805746e-09,0.0,-3.9856674963767804e-10,0.0
49e728a7cdc76360ffa0,0,0,0,0,0.0,0,-2.588020310684179e-10,-2.187982263032842e-10,0.0,0.0
49e9f50755009aa76761,0,0,0,0,0.0,0,1.8382215075909469e-09,0.0,-1.4975061464660815e-10,0.0
4a12b4ce4418de406a61,0,0,0,0,0.0,0,7.315663190486917e-10,0.0,-1.452738023718117e-10,0.0
4a518f067b38e4d4f14d,0,0,0,0,0.0,0,-4.884358985794995e-10,0.0,2.5533445731377274e-11,0.0
4a6ad826734669bd424d,0,0,0,0,0.0,0,8.200330179130822e-10,0.0,-1.9723687376875362e-10,0.0
4ab63530ec45e0486a6b,0,0,0,0,0.0,0,-1.7505700747406377e-10,0.0,0.0,0.0
4aef208bfe398b015b2e,0,0,0,0,0.0,0,2.1261544950915052e-10,0.0,9.166225638826397e-10,0.0
4af5d4d69c29202cb66d,0,0,0,0,0.0,0,-2.086722873394188e-09,0.0,7.176218501280756e-09,0.0
4b8a189adca7eb61406d,0,0,0,0,0.0,0,8.410806228215698e-10,0.0,-6.471732942387588e-11,0.0
4bd28feb35b689b4b951,0,0,0,0,0.0,0,-5.3657268700852974e-11,0.0,4.395985022979696e-12,0.0
4c00be9870a0944f15bd,0,0,0,0,0.0,0,-2.975456665735955e-11,0.0,0.0,0.0
4c0b13d18b5515d9ca83,0,0,0,0,0.0,0,-7.669166862160023e-10,0.0,-1.977002872243796e-11,0.0
4c4c18a5f673f7242564,0,0,0,0,0.0,0,-4.109941523230662e-10,0.0,0.0,0.0
4c5cec685dfb5d61cfad,0,0,0,0,0.0,0,-5.689616963953108e-11,0.0,2.0362293291565384e-10,0.0
4caba788855d5237d936,0,0,0,0,0.0,0,1.5670461073338996e-10,1.2953502354982902e-10,0.0,0.0
4cb0aa63b8ccb3f84579,0,0,0,0,0.0,0,-5.899095818592481e-10,0.0,0.0,0.0
4ccc1edc151cfb0b6eb8,0,0,0,0,0.0,0,-1.425351398251514e-10,0.0,-2.4649843127475557e-11,0.0
4d07440280b1c643bfe7,0,0,0,0,0.0,0,-1.8294698542873475e-09,0.0,2.1735869099539665e-10,0.0
4d6a63e44dbe81426ca9,0,0,0,0,0.0,0,-2.1411030396598656e-11,0.0,0.0,0.0
4d6c62084bc338038d81,0,0,0,0,0.0,0,-1.163076544297511e-09,0.0,-3.772342110321142e-11,0.0
4d74069c700a011b2a50,0,0,0,0,0.0,0,-3.048121843669164e-09,0.0,-1.8930378189116623e-10,0.0
4d947667e8ed1ee3040e,0,0,0,0,0.0,0,0.0,0.0,2.0227694437796643e-11,0.0
4dbe28704c36fe44a4d5,0,0,0,0,0.0,0,1.5673656142039885e-10,0.0,4.0871409020707877e-10,0.0
4df2ee6dd7ff0b640c87,0,0,0,0,0.0,0,3.0395352367206167e-10,2.4897995530582497e-10,0.0,0.0
4e8aded4fc54d2daa98f,0,0,0,0,0.0,0,1.6330292171254216e-09,0.0,0.0,0.0
4e9e14d9cb07790e03a0,0,1,-31298064006425200552825303341/10000000000000000000000000000000000000000000000000,-312980640064252005528253033409/100000000000000000000000000000000000000000000000000,-3.12980640064252e-21,1,3.965989946270287e-10,3.3700683761551436e-10,-1.1202719354339672e-10,-1.0308583021520737e-10
4ed6dfd555c4b42fb391,0,0,0,0,0.0,0,-1.3252127606307493e-09,0.0,-8.630947965308134e-11,0.0
4eec5baa4b60663779fd,0,0,0,0,0.0,0,5.4621478662455e-10,0.0,-1.0146730174351023e-09,0.0
4f005c0470ac93c05ca4,1,1,-100573468382016116424236796120453/25000000000000000000000000000000000000000000000000,-402293873528064465696947184481811/100000000000000000000000000000000000000000000000000,-4.022938735280645e-18,1,1.0188527914592139e-08,8.50972336909592e-09,-4.596736985839109e-09,-4.234164076193749e-09
4f00c1f1e963756a9db2,0,0,0,0,0.0,0,-3.3777794986815386e-11,0.0,4.395985022979696e-12,0.0
4f0fca68b1af93d52889,0,0,0,0,0.0,0,1.0215161780365695e-09,0.0,-1.4707328588936236e-10,0.0
4f1ff29a63af30e83f59,0,0,0,0,0.0,0,-1.7862871107612572e-09,0.0,3.8424652533234796e-10,0.0
4f335023d67c763bc852,0,0,0,0,0.0,0,-7.331338777605742e-10,0.0,4.7564493974540695e-09,0.0
4f4c31944151792c0f4a,0,0,0,0,0.0,0,-8.541525662687853e-10,0.0,3.2267985680482123e-11,0.0
4fc4ad95a8629f42fdb8,1,1,253227272764091368441414051119/6250000000000000000000000000000000000000000000000,810327272845092379012524963581/20000000000000000000000000000000000000000000000000,4.051636364225462e-20,1,1.4899127077449511e-09,3.488343204284256e-10,1.0907151974272598e-10,5.273077590479413e-11
502b93a920f8188478e1,0,0,0,0,0.0,0,0.0,0.0,7.839058182550854e-11,0.0
505c8b71c19b54a08483,0,0,0,0,0.0,0,-4.560062299157533e-10,0.0,-7.224319403828222e-09,0.0
50e416056ff67ed050df,0,0,0,0,0.0,0,0.0,0.0,4.573283588455064e-10,0.0
512f14f231c6e409607e,0,0,0,0,0.0,0,-1.0087809252842491e-10,0.0,0.0,0.0
513f00ae2a6eb12a8dc7,0,0,0,0,0.0,0,-7.512709123820853e-12,0.0,0.0,0.0
519d1dcc0ac4fb52a043,0,0,0,0,0.0,0,2.77928932986204e-09,0.0,0.0,0.0
5214a2f3a0bc4ac36ffb,0,0,0,0,0.0,0,9.533536720245937e-10,0.0,1.6494158723058558e-10,0.0
5219c2d9fbf347024db6,0,0,0,0,0.0,0,6.29307913203103e-10,0.0,-1.470582127450128e-10,0.0
52482f7922e8e0215b8a,0,0,0,0,0.0,0,1.6853759876976786e-10,0.0,0.0,0.0
5259ab4986aabb241242,0,0,0,0,0.0,0,-1.0136956456839593e-10,0.0,0.0,0.0
52604a4b7ffffb772175,0,0,0,0,0.0,0,0.0,0.0,4.395985022979696e-12,0.0
52945c765d6349ab72cf,0,0,0,0,0.0,0,-3.114291260517526e-09,0.0,-5.495735878009031e-10,0.0
53964292432544156859,0,0,0,0,0.0,0,-4.884358985794995e-10,0.0,2.5533445731377274e-11,0.0
53a17bc97d4de572be04,0,0,0,0,0.0,0,1.3681844392706591e-10,0.0,0.0,0.0
53ddd5bb30db615cda54,0,0,0,0,0.0,0,-5.7146749495217984e-11,0.0,0.0,0.0
5416abec23e3b1dd4c5f,0,1,-427983768806069625193510840251/50000000000000000000000000000000000000000000000000,-855967537612139250387021680501/100000000000000000000000000000000000000000000000000,-8.559675376121392e-21,1,1.4466617523110218e-09,1.162891178526638e-09,-1.0308583021520737e-10,-8.878183014053151e-11
543176341a6990ddc9cb,0,0,0,0,0.0,0,3.017551883581709e-09,0.0,0.0,0.0
543f9aad4a768d0f70d0,0,0,0,0,0.0,0,-4.144519943854538e-10,0.0,0.0,0.0
54d40cf4786eeb184ab7,0,0,0,0,0.0,0,6.085294871056834e-10,0.0,-1.091404211134848e-10,0.0
54db961bcd4434ebba64,0,0,0,0,0.0,0,2.712525929852054e-09,0.0,-4.2780550279741975e-09,0.0
5527dbbe82328fcfa315,0,0,0,0,0.0,0,-2.2876202885378953e-09,0.0,0.0,0.0
55281c8e815cf213b2fe,0,0,0,0,0.0,0,-2.1286405705580366e-10,0.0,3.333031824309926e-10,0.0
555d7c9803181beced71,0,1,7607317719719286461741474464869/100000000000000000000000000000000000000000000000000,760731771971928646174147446487/10000000000000000000000000000000000000000000000000,7.607317719719287e-20,1,-3.174187554732101e-10,-4.4713352136545733e-10,2.257844990301052e-10,7.839058182550854e-11
5568a456a40debca2016,0,0,0,0,0.0,0,9.305608951294595e-11,8.089753719483852e-11,0.0,0.0
55ace2bb3fc6ffe7522d,0,0,0,0,0.0,0,2.608463782914156e-09,0.0,0.0,0.0
55c16f0e0e60e0bb8df7,0,0,0,0,0.0,0,-2.564350960490855e-09,0.0,-4.390820298468539e-09,0.0
55e3c43135fb38b5719b,0,0,0,0,0.0,0,6.402603382143123e-11,5.2819668133245414e-11,0.0,0.0
560a95f8ba76429bf6ac,0,0,0,0,0.0,0,2.5402999239707626e-10,0.0,0.0,0.0
562f19d09f40cb180929,0,0,0,0,0.0,0,-7.019832393611327e-10,0.0,0.0,0.0
562f30d0b4691df68f41,0,0,0,0,0.0,0,2.0376050287233774e-09,0.0,4.860990815760769e-10,0.0
563492c4296297679fcb,0,0,0,0,0.0,0,1.0463161675062749e-09,0.0,0.0,0.0
564d6184afb1f787c5b3,0,0,0,0,0.0,0,-6.361245507477552e-10,0.0,4.239350591890216e-10,0.0
568b178da0da164b4875,0,1,707634923793183170643634611059/12500000000000000000000000000000000000000000000000,5661079390345465365149076888473/100000000000000000000000000000000000000000000000000,5.661079390345466e-20,1,1.1118059607936111e-10,1.9211196394724743e-10,-3.914560237898309e-10,-1.6722874567535794e-10
57120e6ec71b4b1331e0,0,0,0,0,0.0,0,-2.187982263032842e-10,-1.78506174211261e-10,0.0,0.0
574e4302d7714399cab1,0,0,0,0,0.0,0,-7.010856295184502e-09,0.0,2.8913610586334294e-09,0.0
5751ca1a6514916935ee,0,0,0,0,0.0,0,-8.393553540236629e-10,0.0,3.788536706828984e-10,0.0
575741505ac3a4eb58bc,0,0,0,0,0.0,0,1.5758966115602828e-09,0.0,-1.6338752563947423e-09,0.0
5760fd2429efb1ae5f44,0,0,0,0,0.0,0,-4.5525952358396785e-10,0.0,-4.260179234092923e-10,0.0
57faa8d5b829067ac1d5,0,0,0,0,0.0,0,-1.9187786463823114e-09,0.0,5.143692057489575e-10,0.0
5804cd90acb5095346d8,0,0,0,0,0.0,0,2.95649294075021e-09,0.0,2.066681983526323e-10,0.0
581cace1c610da4aef33,0,0,0,0,0.0,0,-3.254331790610352e-11,0.0,0.0,0.0
586d8f6ee884a2801132,0,0,0,0,0.0,0,9.981020181976175e-10,0.0,9.540214800146482e-11,0.0
587b93475b1fb1fc724e,0,0,0,0,0.0,0,-4.4502903856947176e-10,0.0,5.864681181268889e-11,0.0
58bac15d5415047cd20d,0,0,0,0,0.0,0,2.287672334582427e-11,0.0,0.0,0.0
58c3180f68d879d08fb7,0,0,0,0,0.0,0,-3.909404340109369e-10,0.0,-6.822107450713161e-11,0.0
58d821b81d8ccb851082,0,1,337958110093339871435358715007/100000000000000000000000000000000000000000000000000,2640297735104217745588739961/781250000000000000000000000000000000000000000000,3.3795811009333987e-21,1,9.301686708450537e-10,7.698166829694058e-10,4.92795518564384e-11,4.441753796302387e-11
58e8f54fa56781501d83,0,0,0,0,0.0,0,1.17942529525198e-08,0.0,-5.113958004177362e-09,0.0
59280ddc40ea10275319,0,0,0,0,0.0,0,-2.3105508881562274e-10,0.0,-7.945198159971215e-10,0.0
59285d78d72af401658f,0,0,0,0,0.0,0,-9.282121971837751e-10,0.0,1.2623656662729035e-09,0.0
5937a87650a4c7b3db7e,0,0,0,0,0.0,0,4.582957032118613e-10,0.0,2.26772365361299e-10,0.0
59473bd0dd8598c26b90,0,0,0,0,0.0,0,-6.251965303339714e-10,0.0,0.0,0.0
59535633573c63f580cc,0,0,0,0,0.0,0,7.3609205588378955e-09,0.0,-6.4419837907987494e-09,0.0
595d6236b711ae1d5541,0,0,0,0,0.0,0,-2.25042296994084e-11,0.0,8.557104748824033e-11,0.0
5977c68ec3b5e8bc0798,0,0,0,0,0.0,0,-2.5157558618158366e-09,0.0,8.562557477492472e-10,0.0
599c26f49d0bed5f8ac7,0,1,811406765828506929932206576148053/50000000000000000000000000000000000000000000000000,1622813531657013859864413152296107/100000000000000000000000000000000000000000000000000,1.6228135316570138e-17,1,-2.312561117234638e-09,-4.556168068919939e-09,4.876187836951981e-09,2.5895946963630637e-09
59b39a30b083b18e9c0d,0,0,0,0,0.0,0,-5.321702295234854e-10,0.0,0.0,0.0
59fdee32fe340b713e90,0,0,0,0,0.0,0,5.4803624143789354e-11,4.682511941760913e-11,0.0,0.0
5a3a241338de6891df75,0,0,0,0,0.0,0,1.1118606599628032e-11,0.0,8.521879555420999e-12,0.0
5a79aa586146d6b07b49,0,1,-7445254504575468189724340558853/100000000000000000000000000000000000000000000000000,-1861313626143867047431085139713/25000000000000000000000000000000000000000000000000,-7.445254504575468e-20,1,1.5661418826345008e-09,1.2383494320819726e-09,1.259650754999444e-10,5.2061844182729655e-11
5b07d742bf0b699c8ef4,0,0,0,0,0.0,0,-2.4199781645342627e-11,0.0,5.0157125192153616e-11,0.0
5b218a8a7db9936e9a13,0,0,0,0,0.0,0,-2.7513614193965966e-11,0.0,0.0,0.0
5b7d19974f8181f824a6,0,0,0,0,0.0,0,1.5686261297587856e-09,0.0,-6.154829427174561e-10,0.0
5b8add60b0ea1d3c91ae,0,0,0,0,0.0,0,-2.253812737146256e-11,-1.9156836446870853e-11,0.0,0.0
5bb0fb80c2e2bdc52623,0,0,0,0,0.0,0,-3.9393506858975e-10,0.0,3.841911737489225e-11,0.0
5bcadb276a196be8b380,0,0,0,0,0.0,0,-8.359873714787965e-10,0.0,1.9521735263221804e-10,0.0
5bd29b7d5a4c9aa5e1c7,0,0,0,0,0.0,0,2.0900484279217067e-09,0.0,-1.0964956209257146e-09,0.0
5bd7dc6ec80ef9f48bc3,0,0,0,0,0.0,0,-4.0918492898841816e-11,0.0,0.0,0.0
5c1c4077c8bf725beaf2,0,0,0,0,0.0,0,-1.0884642545950976e-09,0.0,0.0,0.0
5c62fe9bdc050c5d9d24,0,0,0,0,0.0,0,-1.2056076022748454e-10,0.0,-1.0955983804598068e-09,0.0
5c80cadbce3aed458e2c,0,0,0,0,0.0,0,0.0,0.0,2.4623679460776342e-11,0.0
5cb34bd85fa16de901bc,0,0,0,0,0.0,0,1.6682387240415482e-10,0.0,1.1646443111917166e-10,0.0
5cff01b315d663eafd16,0,0,0,0,0.0,0,-5.790264502221279e-11,0.0,4.125894532441302e-12,0.0
5db2c3de7bf06e8e3174,0,0,0,0,0.0,0,-1.6536745359268607e-10,0.0,4.673857385075158e-11,0.0
5dc1b34d05ec1339bcea,0,0,0,0,0.0,0,-2.7119289454425574e-10,0.0,0.0,0.0
5dd34e4b5c322b665c7e,0,0,0,0,0.0,0,0.0,0.0,4.640975824187353e-11,0.0
5e1a21b1b43c700fc03b,0,0,0,0,0.0,0,8.895874393002415e-11,0.0,0.0,0.0
5e4b0a727dc8119658e4,0,0,0,0,0.0,0,1.1855056921246946e-10,0.0,0.0,0.0
5e4cafe86a4de25b47c5,0,1,-1992621478616687887829989349/100000000000000000000000000000000000000000000000000,-498155369654171971957497337/25000000000000000000000000000000000000000000000000,-1.9926214786166878e-23,1,-2.5161764743236557e-11,-2.2728469869106963e-11,8.521879555420999e-12,8.489686620535277e-12
