geometry_id,lambda_num,lambda_den,level,span_L,nx,ny,vertices,edges,batch,seed,sample_begin,samples,sum_J,sum_J2,count_1234,sum_J_1234,sum_J2_1234,count_12_34,sum_J_12_34,sum_J2_12_34,count_14_23,sum_J_14_23,sum_J2_14_23
lambda_3_4,3,4,2,28,169,113,19097,37912,37,2026102632,185000,5000,114471391,2620755136215,50,1145132,26226732032,3,68715,1573922193,23,525978,12028440756
lambda_3_4,3,4,2,28,169,113,19097,37912,38,2026102632,190000,5000,114467812,2620591109048,61,1395705,31934481295,3,68538,1565820374,19,434795,9949887483
lambda_3_4,3,4,2,28,169,113,19097,37912,39,2026102632,195000,5000,114470650,2620721235616,49,1121731,25679369647,3,68590,1568198348,33,755466,17294889074
lambda_3_4,3,4,2,28,169,113,19097,37912,40,2026102632,200000,5000,114466744,2620542006906,52,1190778,27268434056,1,22851,522168201,21,480106,10976365566
lambda_3_4,3,4,2,28,169,113,19097,37912,41,2026102632,205000,5000,114469037,2620647620423,66,1510615,34575288047,5,114569,2625227517,23,526481,12051463443
lambda_3_4,3,4,2,28,169,113,19097,37912,42,2026102632,210000,5000,114469797,2620681899785,54,1236460,28311847884,3,68735,1574851627,25,572534,13111916292
lambda_3_4,3,4,2,28,169,113,19097,37912,43,2026102632,215000,5000,114467620,2620582365748,51,1167770,26739099976,4,91596,2097472310,21,480913,11013257003
lambda_3_4,3,4,2,28,169,113,19097,37912,44,2026102632,220000,5000,114467494,2620576971404,56,1281944,29346213550,2,45852,1051203240,25,572620,13115827160
lambda_3_4,3,4,2,28,169,113,19097,37912,45,2026102632,225000,5000,114473588,2620855587962,58,1327602,30388532382,3,68731,1574662705,18,411905,9425929129
lambda_3_4,3,4,2,28,169,113,19097,37912,46,2026102632,230000,5000,114472781,2620818421477,55,1259393,28837782011,1,22908,524776464,20,458078,10491823744
lambda_3_4,3,4,2,28,169,113,19097,37912,47,2026102632,235000,5000,114474541,2620898983181,38,870361,19935051007,3,68830,1579190102,17,389100,8905879852
lambda_3_4,3,4,2,28,169,113,19097,37912,48,2026102632,240000,5000,114472397,2620801697665,49,1122080,25695350788,1,22920,525326400,18,411939,9427496199
lambda_3_4,3,4,2,28,169,113,19097,37912,49,2026102632,245000,5000,114470699,2620724210105,46,1052546,24083851744,2,45884,1052682896,28,640874,14668626420
lambda_3_4,3,4,2,28,169,113,19097,37912,50,2026102632,250000,5000,114469577,2620671688061,51,1167493,26726412411,1,22899,524364201,22,503440,11520617570
lambda_3_4,3,4,2,28,169,113,19097,37912,51,2026102632,255000,5000,114474814,2620911672036,48,1098410,25135617268,3,68684,1572503696,29,663403,15176067641
lambda_3_4,3,4,2,28,169,113,19097,37912,52,2026102632,260000,5000,114469700,2620677862144,63,1442026,33007155862,3,68740,1575073602,19,435012,9959850708
lambda_3_4,3,4,2,28,169,113,19097,37912,53,2026102632,265000,5000,114474543,2620899245161,53,1213483,27783927395,2,45750,1046536250,14,320774,7349727986
lambda_3_4,3,4,2,28,169,113,19097,37912,54,2026102632,270000,5000,114468491,2620622256537,62,1419410,32495727802,1,22894,524135236,31,709923,16257832553
lambda_3_4,3,4,2,28,169,113,19097,37912,55,2026102632,275000,5000,114476275,2620978765587,47,1075697,24619769197,1,22827,521071929,26,594636,13599782194
lambda_3_4,3,4,2,28,169,113,19097,37912,56,2026102632,280000,5000,114470640,2620720441622,47,1075541,24612668757,1,22877,523357129,23,526262,12041455064
lambda_3_4,3,4,2,28,169,113,19097,37912,57,2026102632,285000,5000,114471277,2620749874367,67,1533122,35081647264,1,22795,519612025,24,549387,12576150815
lambda_3_4,3,4,2,28,169,113,19097,37912,58,2026102632,290000,5000,114466517,2620532065851,57,1304678,29863022164,3,68714,1573898210,21,480553,10996773997
lambda_3_4,3,4,2,28,169,113,19097,37912,59,2026102632,295000,5000,114472661,2620813636733,51,1167158,26711095242,1,22995,528770025,19,434766,9948556588
lambda_3_4,3,4,2,28,169,113,19097,37912,60,2026102632,300000,5000,114468992,2620644929568,53,1213986,27806981932,1,22798,519748804,24,549493,12581012557
lambda_3_4,3,4,2,28,169,113,19097,37912,61,2026102632,305000,5000,114468075,2620603250833,43,984653,22547606367,0,0,0,20,457707,10474821859
lambda_3_4,3,4,2,28,169,113,19097,37912,62,2026102632,310000,5000,114475361,2620936827899,56,1281246,29314283666,2,45834,1050378228,30,686071,15689880561
lambda_3_4,3,4,2,28,169,113,19097,37912,63,2026102632,315000,5000,114469105,2620650520087,58,1327879,30401234413,2,45861,1051616205,22,503732,11534004968
lambda_3_4,3,4,2,28,169,113,19097,37912,64,2026102632,320000,5000,114467110,2620558513894,48,1098686,25148315914,1,22842,521756964,24,549707,12590795663
lambda_3_4,3,4,2,28,169,113,19097,37912,65,2026102632,325000,5000,114474425,2620893914713,51,1167188,26712436560,1,22862,522671044,25,572498,13110227822
lambda_3_4,3,4,2,28,169,113,19097,37912,66,2026102632,330000,5000,114470612,2620719771432,59,1350467,30911450961,1,22907,524730649,21,480898,11012592230
lambda_3_4,3,4,2,28,169,113,19097,37912,67,2026102632,335000,5000,114470447,2620711689109,44,1006666,23031396262,2,45747,1046394185,16,366155,8379364113
lambda_3_4,3,4,2,28,169,113,19097,37912,68,2026102632,340000,5000,114469990,2620691079394,41,938664,21490137632,3,68656,1571237186,25,572375,13104590883
lambda_3_4,3,4,2,28,169,113,19097,37912,69,2026102632,345000,5000,114466822,2620546006864,64,1465883,33575443075,1,22898,524318404,26,595461,13637499023
lambda_3_4,3,4,2,28,169,113,19097,37912,70,2026102632,350000,5000,114469535,2620669961779,48,1098825,25154638393,0,0,0,18,412555,9455706437
lambda_3_4,3,4,2,28,169,113,19097,37912,71,2026102632,355000,5000,114472618,2620811339254,55,1258058,28776683854,3,68691,1572826025,20,458111,10493305081
lambda_3_4,3,4,2,28,169,113,19097,37912,72,2026102632,360000,5000,114462741,2620358640263,52,1191062,27281466664,3,68704,1573419922,22,503466,11521807216
lambda_3_4,3,4,2,28,169,113,19097,37912,73,2026102632,365000,5000,114471969,2620781266657,56,1281569,29329079037,3,68563,1566968397,18,412078,9433846514
lambda_3_4,3,4,2,28,169,113,19097,37912,74,2026102632,370000,5000,114468631,2620628587341,66,1510416,34566199224,1,22870,523036900,23,526394,12047503628
lambda_3_4,3,4,2,28,169,113,19097,37912,75,2026102632,375000,5000,114471884,2620777622146,43,984457,22538628931,4,91390,2088045130,17,389228,8911726850
lambda_3_4,3,4,2,28,169,113,19097,37912,76,2026102632,380000,5000,114470470,2620713559632,41,938306,21473660158,3,68766,1576255694,28,640989,14673914135
lambda_3_4,3,4,2,28,169,113,19097,37912,77,2026102632,385000,5000,114473844,2620867278614,45,1029877,23570051359,2,45692,1043888144,22,503783,11536315589
lambda_3_4,3,4,2,28,169,113,19097,37912,78,2026102632,390000,5000,114479339,2621118925063,58,1327613,30389060211,3,68740,1575065578,22,503573,11526692861
lambda_3_4,3,4,2,28,169,113,19097,37912,79,2026102632,395000,5000,114471257,2620748592043,49,1121816,25683209660,2,45689,1043742401,24,549267,12570656417
lambda_3_4,3,4,2,28,169,113,19097,37912,80,2026102632,400000,5000,114464340,2620432290652,54,1236118,28296198450,3,68505,1564312949,18,411925,9426854739
lambda_3_4,3,4,2,28,169,113,19097,37912,81,2026102632,405000,5000,114474518,2620898194152,51,1166743,26692070981,1,22960,527161600,20,457846,10481199520
lambda_3_4,3,4,2,28,169,113,19097,37912,82,2026102632,410000,5000,114468750,2620634085694,44,1007144,23053258338,4,91767,2105297241,20,457677,10473491041
lambda_3_4,3,4,2,28,169,113,19097,37912,83,2026102632,415000,5000,114465619,2620490632845,46,1053076,24108164036,2,45949,1055658421,25,571623,13070277829
lambda_3_4,3,4,2,28,169,113,19097,37912,84,2026102632,420000,5000,114470562,2620717434168,48,1098880,25157135580,0,0,0,28,640951,14672106329
lambda_3_4,3,4,2,28,169,113,19097,37912,85,2026102632,425000,5000,114465454,2620482884056,46,1053302,24118504194,3,68477,1563033385,18,412030,9431656578
lambda_3_4,3,4,2,28,169,113,19097,37912,86,2026102632,430000,5000,114472230,2620793384602,57,1305065,29880745645,2,45864,1051762770,17,388851,8894441855
lambda_3_4,3,4,2,28,169,113,19097,37912,87,2026102632,435000,5000,114477116,2621017585390,52,1190724,27265988722,3,68690,1572775188,22,504020,11547178392
lambda_3_4,3,4,2,28,169,113,19097,37912,88,2026102632,440000,5000,114475078,2620924233862,35,801526,18355658678,3,68633,1570171245,20,457385,10460079171
lambda_3_4,3,4,2,28,169,113,19097,37912,89,2026102632,445000,5000,114475267,2620932240629,55,1259408,28838543894,2,45786,1048179236,22,503238,11511327420
lambda_3_4,3,4,2,28,169,113,19097,37912,90,2026102632,450000,5000,114474092,2620879005706,48,1099000,25162651122,3,68573,1567427105,23,526777,12065015171
lambda_3_4,3,4,2,28,169,113,19097,37912,91,2026102632,455000,5000,114475941,2620963849877,52,1190620,27261214810,3,68497,1563957053,17,389271,8913710937
lambda_3_4,3,4,2,28,169,113,19097,37912,92,2026102632,460000,5000,114470377,2620708104583,41,938744,21493747106,3,68742,1575156830,19,434335,9928854855
lambda_3_4,3,4,2,28,169,113,19097,37912,93,2026102632,465000,5000,114473115,2620834852217,45,1030133,23581812733,3,68626,1569843020,25,572473,13109072329
lambda_3_4,3,4,2,28,169,113,19097,37912,94,2026102632,470000,5000,114469306,2620659115138,63,1442739,33039796751,1,22818,520661124,27,618243,14156533241
lambda_3_4,3,4,2,28,169,113,19097,37912,95,2026102632,475000,5000,114466757,2620542731849,49,1122092,25695848600,3,68700,1573251266,26,594856,13609809012
lambda_3_4,3,4,2,28,169,113,19097,37912,96,2026102632,480000,5000,114467047,2620556173067,52,1189965,27231234369,5,114514,2622712188,18,411896,9425518584
lambda_3_4,3,4,2,28,169,113,19097,37912,97,2026102632,485000,5000,114471729,2620771075929,50,1144127,26180683603,3,68596,1568470770,24,549159,12565778365
lambda_3_4,3,4,2,28,169,113,19097,37912,98,2026102632,490000,5000,114469879,2620686391827,47,1075228,24598309854,1,22912,524959744,21,480819,11008972031
lambda_3_4,3,4,2,28,169,113,19097,37912,99,2026102632,495000,5000,114468191,2620609220531,55,1258446,28794460224,4,91270,2082575194,17,389054,8903757570
