n,a,b,orientation,batch,k,samples,sum_rank1,sum_rank1_s,sum_line4_re,sum_line4_im,sum_line4_s_re,sum_line4_s_im
170,13,1,first,41,94,1000,372,3516,262.158239446367872461,82.1282989619377445933,2522.35455778546611327,793.844395847750888606
170,13,1,first,41,95,1000,409,3827,289.80156124567599818,90.8945273356402907439,2756.82289273356582271,869.205923875432063141
170,13,1,first,41,96,1000,442,4070,309.819139100347399562,97.2424858131490310598,2882.67095916955122448,908.107648442907134267
170,13,1,first,41,97,1000,465,4160,325.093918339101890069,101.079296885813462836,2941.91022283737311227,920.850867820068970104
170,13,1,first,41,98,1000,493,4372,349.877586159171244162,108.938674048443331799,3134.46025743944755959,981.912182698963192706
170,13,1,first,41,99,1000,512,4430,371.801600000001826629,115.891200000000523573,3241.22067266436397404,1015.76796124567533752
170,13,1,first,41,100,1000,521,4472,372.754817993081417171,116.193483737024749303,3240.24416332180362588,1016.46540622837414958
170,13,1,first,41,101,1000,514,4351,367.012218685122888928,115.379510034602574819,3147.64226989619601227,993.142256055363304768
170,13,1,first,41,102,1000,507,4264,366.059000692043298386,115.07722629757834909,3124.78832941176870008,984.887717647059730552
170,13,1,first,41,103,1000,499,4160,366.059000692043298386,115.07722629757834909,3077.12742975779019616,969.773530795848614616
170,13,1,first,41,104,1000,476,3980,351.760730795849440256,110.54297024221496315,2972.2734505190346681,936.522319723183386486
170,13,1,first,41,105,1000,445,3722,324.117408996541314536,101.776741868512417,2735.87538823529666843,861.555952941175746673
170,13,1,first,41,106,1000,406,3403,300.286959169551494142,94.2196484429067737665,2542.3721356401392768,800.192354325259884718
170,13,1,first,41,107,1000,370,3107,281.222599307959683301,88.1739737024222591799,2389.85725674740569957,751.826956401384791207
170,13,1,first,41,108,1000,336,2821,258.345367474049510292,80.919164013840841676,2197.30722214533125225,690.765641522491137039
170,13,1,first,41,109,1000,302,2587,233.561699653980184621,73.0597868512109442918,2022.89162076124466694,634.447988927335813969
170,13,1,first,41,110,1000,265,2307,207.824813840831239986,64.8981259515568495999,1856.05518062283636027,582.548063667820315459
170,13,1,first,41,111,1000,234,2078,185.900800000000657519,57.9455999999997999339,1698.77421176470443243,532.671247058823610132
170,13,1,first,41,112,1000,200,1818,170.649312110727208847,53.1090602076123019515,1560.580894117645812,487.840376470588353186
170,13,1,first,41,113,1000,176,1600,148.702006920415669811,47.1562629757784605999,1359.28885813148758643,431.056608996539750933
170,13,1,first,41,114,1000,146,1342,123.918339100346315718,39.2968858131487763785,1147.67446366781973666,363.94961937716260536
170,13,1,first,41,115,1000,126,1177,108.666851211072867045,34.4603460207612783961,1018.99003460207575245,323.14131487889261507
170,13,1,first,41,116,1000,101,935,86.7428373702422845781,27.5078200692041967557,803.562768166089654187,254.825190311418623423
170,13,1,first,41,117,1000,81,766,69.5849134948096548214,22.0667128027681975766,661.533287197231857135,209.78491349480975714
170,13,1,first,41,118,1000,66,619,55.2866435986158677451,17.5324567474048649274,519.503806228373605336,164.744636678200691904
170,13,1,first,41,119,1000,51,489,44.8012456747404499424,14.2073356401384209846,431.807750865051843903,136.934532871972351131
170,13,1,first,41,120,1000,41,394,39.0819377162629493228,12.3936332179930879249,375.567889273356399826,119.099792387543246264
170,13,1,first,41,121,1000,35,351,33.3626297577854487031,10.5799307958477548652,334.579515570934233892,106.101591695501710433
170,13,1,first,41,122,1000,31,314,29.5497577854671149566,9.37079584775086615878,299.310449826989668054,94.9170934256055147671
170,13,1,first,41,123,1000,25,263,23.830449826989614337,7.55709342560553398727,250.696332179930834627,79.500622837370229945
170,13,1,first,41,124,1000,17,182,16.2047058823529468441,5.13882352941176367978,173.485674740484398626,55.0156401384083082462
170,13,1,first,41,125,1000,15,162,14.2982698961937764182,4.5342560553633211029,154.421314878892701472,48.9699653979238789248
170,13,1,first,41,126,1000,11,107,10.4853979238754355663,3.32512110726643550507,101.99432525951556272,32.3443598615916911854
170,13,1,first,41,127,1000,11,110,10.4853979238754355663,3.32512110726643550507,104.853979238754334347,33.2512110726643612679
170,13,1,first,41,128,1000,7,65,6.67252595155709471442,2.11598615916955035132,61.9591695501730086448,19.6484429065743952947
170,13,1,first,41,129,1000,5,45,4.76608996539792428848,1.51141868512110733036,42.8948096885813185963,13.6027681660899659732
170,13,1,first,41,130,1000,4,37,3.81287197231833907551,1.20913494809688581988,35.2690657439446368926,11.1844982698961938894
170,13,1,first,41,131,1000,3,29,2.85965397923875430664,0.906851211072664309398,27.6433217993079587416,8.76622837370242180555
170,13,1,first,41,132,1000,1,5,0.953217993079584768878,0.30228373702422145497,4.76608996539792428848,1.51141868512110733036
170,13,1,first,41,133,1000,0,0,0,0,0,0
170,13,1,first,41,134,1000,0,0,0,0,0,0
170,13,1,first,41,135,1000,0,0,0,0,0,0
170,13,1,first,41,136,1000,0,0,0,0,0,0
170,13,1,first,41,137,1000,0,0,0,0,0,0
170,13,1,first,41,138,1000,0,0,0,0,0,0
170,13,1,first,41,139,1000,0,0,0,0,0,0
170,13,1,first,41,140,1000,0,0,0,0,0,0
170,13,1,first,41,141,1000,0,0,0,0,0,0
170,13,1,first,41,142,1000,0,0,0,0,0,0
170,13,1,first,41,143,1000,0,0,0,0,0,0
170,13,1,first,41,144,1000,0,0,0,0,0,0
170,13,1,first,41,145,1000,0,0,0,0,0,0
170,13,1,first,41,146,1000,0,0,0,0,0,0
170,13,1,first,41,147,1000,0,0,0,0,0,0
170,13,1,first,41,148,1000,0,0,0,0,0,0
170,13,1,first,41,149,1000,0,0,0,0,0,0
170,13,1,first,41,150,1000,0,0,0,0,0,0
170,13,1,first,41,151,1000,0,0,0,0,0,0
170,13,1,first,41,152,1000,0,0,0,0,0,0
170,13,1,first,41,153,1000,0,0,0,0,0,0
170,13,1,first,41,154,1000,0,0,0,0,0,0
170,13,1,first,41,155,1000,0,0,0,0,0,0
170,13,1,first,41,156,1000,0,0,0,0,0,0
170,13,1,first,41,157,1000,0,0,0,0,0,0
170,13,1,first,41,158,1000,0,0,0,0,0,0
170,13,1,first,41,159,1000,0,0,0,0,0,0
170,13,1,first,41,160,1000,0,0,0,0,0,0
170,13,1,first,41,161,1000,0,0,0,0,0,0
170,13,1,first,41,162,1000,0,0,0,0,0,0
170,13,1,first,41,163,1000,0,0,0,0,0,0
170,13,1,first,41,164,1000,0,0,0,0,0,0
170,13,1,first,41,165,1000,0,0,0,0,0,0
170,13,1,first,41,166,1000,0,0,0,0,0,0
170,13,1,first,41,167,1000,0,0,0,0,0,0
170,13,1,first,41,168,1000,0,0,0,0,0,0
170,13,1,first,41,169,1000,0,0,0,0,0,0
170,13,1,first,41,170,1000,0,0,0,0,0,0
170,11,7,second,41,0,1000,0,0,0,0,0,0
170,11,7,second,41,1,1000,0,0,0,0,0,0
170,11,7,second,41,2,1000,0,0,0,0,0,0
170,11,7,second,41,3,1000,0,0,0,0,0,0
170,11,7,second,41,4,1000,0,0,0,0,0,0
170,11,7,second,41,5,1000,0,0,0,0,0,0
170,11,7,second,41,6,1000,0,0,0,0,0,0
170,11,7,second,41,7,1000,0,0,0,0,0,0
170,11,7,second,41,8,1000,0,0,0,0,0,0
170,11,7,second,41,9,1000,0,0,0,0,0,0
170,11,7,second,41,10,1000,0,0,0,0,0,0
170,11,7,second,41,11,1000,0,0,0,0,0,0
170,11,7,second,41,12,1000,0,0,0,0,0,0
170,11,7,second,41,13,1000,0,0,0,0,0,0
170,11,7,second,41,14,1000,0,0,0,0,0,0
170,11,7,second,41,15,1000,0,0,0,0,0,0
170,11,7,second,41,16,1000,0,0,0,0,0,0
170,11,7,second,41,17,1000,0,0,0,0,0,0
170,11,7,second,41,18,1000,0,0,0,0,0,0
170,11,7,second,41,19,1000,0,0,0,0,0,0
170,11,7,second,41,20,1000,0,0,0,0,0,0
170,11,7,second,41,21,1000,0,0,0,0,0,0
170,11,7,second,41,22,1000,0,0,0,0,0,0
170,11,7,second,41,23,1000,0,0,0,0,0,0
170,11,7,second,41,24,1000,0,0,0,0,0,0
170,11,7,second,41,25,1000,0,0,0,0,0,0
170,11,7,second,41,26,1000,0,0,0,0,0,0
170,11,7,second,41,27,1000,0,0,0,0,0,0
170,11,7,second,41,28,1000,0,0,0,0,0,0
170,11,7,second,41,29,1000,0,0,0,0,0,0
170,11,7,second,41,30,1000,0,0,0,0,0,0
170,11,7,second,41,31,1000,0,0,0,0,0,0
170,11,7,second,41,32,1000,0,0,0,0,0,0
170,11,7,second,41,33,1000,0,0,0,0,0,0
170,11,7,second,41,34,1000,0,0,0,0,0,0
170,11,7,second,41,35,1000,0,0,0,0,0,0
170,11,7,second,41,36,1000,0,0,0,0,0,0
170,11,7,second,41,37,1000,0,0,0,0,0,0
170,11,7,second,41,38,1000,0,0,0,0,0,0
170,11,7,second,41,39,1000,0,0,0,0,0,0
170,11,7,second,41,40,1000,0,0,0,0,0,0
170,11,7,second,41,41,1000,0,0,0,0,0,0
170,11,7,second,41,42,1000,0,0,0,0,0,0
170,11,7,second,41,43,1000,0,0,0,0,0,0
170,11,7,second,41,44,1000,0,0,0,0,0,0
170,11,7,second,41,45,1000,0,0,0,0,0,0
170,11,7,second,41,46,1000,0,0,0,0,0,0
170,11,7,second,41,47,1000,0,0,0,0,0,0
170,11,7,second,41,48,1000,0,0,0,0,0,0
170,11,7,second,41,49,1000,0,0,0,0,0,0
170,11,7,second,41,50,1000,0,0,0,0,0,0
170,11,7,second,41,51,1000,0,0,0,0,0,0
170,11,7,second,41,52,1000,0,0,0,0,0,0
170,11,7,second,41,53,1000,0,0,0,0,0,0
170,11,7,second,41,54,1000,0,0,0,0,0,0
170,11,7,second,41,55,1000,0,0,0,0,0,0
170,11,7,second,41,56,1000,0,0,0,0,0,0
170,11,7,second,41,57,1000,0,0,0,0,0,0
170,11,7,second,41,58,1000,0,0,0,0,0,0
170,11,7,second,41,59,1000,0,0,0,0,0,0
170,11,7,second,41,60,1000,0,0,0,0,0,0
170,11,7,second,41,61,1000,0,0,0,0,0,0
170,11,7,second,41,62,1000,0,0,0,0,0,0
170,11,7,second,41,63,1000,0,0,0,0,0,0
170,11,7,second,41,64,1000,0,0,0,0,0,0
170,11,7,second,41,65,1000,0,0,0,0,0,0
170,11,7,second,41,66,1000,0,0,0,0,0,0
170,11,7,second,41,67,1000,0,0,0,0,0,0
170,11,7,second,41,68,1000,2,28,-1.28249134948096887854,1.53467128027681654068,-17.9548788927335642995,21.4853979238754320136
170,11,7,second,41,69,1000,4,58,-2.56498269896193775708,3.06934256055363308135,-37.1922491349480921485,44.5054671280276821221
170,11,7,second,41,70,1000,5,68,-3.20622837370242219635,3.83667820069204124067,-43.604705882352945423,52.1788235294117583862
170,11,7,second,41,71,1000,5,64,-3.20622837370242219635,3.83667820069204124067,-41.0397231833910041132,49.1094809688581293017
170,11,7,second,41,72,1000,5,66,-3.20622837370242219635,3.83667820069204124067,-42.3222145328719747681,50.6441522491349402912
170,11,7,second,41,73,1000,9,138,-5.77121107266435995342,6.90602076124567432203,-88.4919031141868543955,105.892318339100341973
170,11,7,second,41,74,1000,10,149,-6.41245674740484439269,7.67335640138408248134,-95.5456055363321752338,114.333010380622823732
170,11,7,second,41,75,1000,12,168,-6.41245674740484439269,7.67335640138408248134,-97.4693425605536276635,116.635017301038047322
170,11,7,second,41,76,1000,15,206,-9.61868512110726925357,11.5100346020761268306,-132.096608996539799818,158.07114186851211457
170,11,7,second,41,77,1000,18,242,-11.5424221453287252359,13.8120415224913539731,-155.181453287197228974,185.695224913494826069
170,11,7,second,41,78,1000,24,325,-15.3898961937716372006,18.4160553633218064817,-208.404844290657393913,249.384083044982702404
170,11,7,second,41,79,1000,34,460,-20.5198615916955198202,24.5547404844290788617,-271.888166089965409356,325.350311418685123499
170,11,7,second,41,80,1000,45,599,-26.2910726643598877672,31.4607612456747602891,-344.348927335640155434,412.059238754325292575
170,11,7,second,41,81,1000,54,708,-32.0622837370242521615,38.3667820069204097422,-415.527197231833781643,497.233494809688465921
170,11,7,second,41,82,1000,59,765,-35.2685121107266610352,42.2034602076124372161,-453.360692041522383988,542.506297577854525116
170,11,7,second,41,83,1000,72,932,-41.0397231833909970078,49.1094809688580866691,-536.081384083044895306,641.492595155709409482
170,11,7,second,41,84,1000,79,1008,-44.2459515570934058815,52.946159169550114143,-570.708650519030925352,682.928719723183235146
170,11,7,second,41,85,1000,91,1122,-49.3759169550172600793,59.0848442906573581013,-624.573287197231593382,747.38491349480966619
170,11,7,second,41,86,1000,113,1352,-59.6358477508649684751,71.362214532871917072,-724.607612456747460783,867.089273356401804449
170,11,7,second,41,87,1000,133,1540,-72.4607612456747034457,86.7089273356401690762,-846.444290657439523784,1012.8830449827000848
170,11,7,second,41,88,1000,158,1788,-85.9269204152249699291,102.822975778546833681,-986.23584775086544596,1180.16221453287244003
170,11,7,second,41,89,1000,183,2001,-98.1105882352942586522,117.402352941176673085,-1076.651487889273767,1288.35653979238713873
170,11,7,second,41,90,1000,205,2166,-107.088027681661102974,128.145051903114449487,-1149.11224913494834254,1375.06546712802833099
170,11,7,second,41,91,1000,242,2492,-123.119169550173324978,147.328442906574764493,-1300.44622837370252455,1556.15667820069279514
170,11,7,second,41,92,1000,275,2808,-142.997785467128153414,171.115847750865555099,-1486.40747404844296398,1778.68401384083131234
170,11,7,second,41,93,1000,293,2933,-151.975224913494798784,181.858546712803331502,-1540.9133564013841351,1843.90754325259581492
170,11,7,second,41,94,1000,323,3179,-162.235155709342393493,194.135916955017933105,-1620.42782006920356253,1939.05716262975897735
170,11,7,second,41,95,1000,364,3449,-184.678754325259006919,220.992664359862374113,-1784.58671280276666948,2135.49508650519101138
170,11,7,second,41,96,1000,394,3655,-200.068650519030398982,239.408719723184276518,-1897.44595155709112078,2270.54615916954890054
170,11,7,second,41,97,1000,429,3833,-209.687335640137519022,250.918754325260465521,-1941.05065743944396672,2322.72498269896323109
170,11,7,second,41,98,1000,457,4035,-226.359723183389860424,270.869480968859193126,-2064.16982698961646747,2470.05342560553572184
170,11,7,second,41,99,1000,466,4034,-233.413425605535081786,279.310173010381731729,-2086.61342560553248404,2496.91017301037891229
170,11,7,second,41,100,1000,481,4117,-240.467128027680303148,287.750865051904270331,-2107.77453287196976817,2522.23224913494732391
170,11,7,second,41,101,1000,484,4074,-233.413425605535081786,279.310173010381731729,-2031.46629757785171932,2430.9193079584761108
170,11,7,second,41,102,1000,474,3975,-232.130934256054132447,277.775501730104906528,-2011.58768166089657825,2407.13190311418566125
170,11,7,second,41,103,1000,455,3785,-219.947266435985113731,263.196124567475067124,-1888.4685121107240775,2259.80346020761271575
170,11,7,second,41,104,1000,438,3650,-218.023529411763689723,260.894117647059829324,-1875.00235294117351259,2243.68941176470616483
170,11,7,second,41,105,1000,411,3421,-201.99238754325182299,241.710726643599514318,-1749.95944636678018469,2094.05896193771604885
170,11,7,second,41,106,1000,388,3175,-188.526228373701854935,225.596678200692849714,-1611.45038062283583713,1928.31446366781938195
170,11,7,second,41,107,1000,357,2945,-178.907543252594734895,214.086643598616660711,-1524.2409688581312821,1823.95681660899685994
170,11,7,second,41,108,1000,323,2680,-160.952664359861444154,192.601245674741107905,-1388.93813148788922263,1662.04899653979168761
170,11,7,second,41,109,1000,288,2431,-144.921522491349577422,173.4178546712807929,-1284.4150865051897199,1536.9732871972319117
170,11,7,second,41,110,1000,257,2197,-126.325397923875769379,151.165121107266827494,-1143.3410380622840421,1368.15944636678318602
170,11,7,second,41,111,1000,229,1964,-112.217993079585014016,134.283737024221750289,-1017.01564013840868483,1216.99432525951760908
170,11,7,second,41,112,1000,203,1742,-109.653010380623058495,131.214394463668099888,-970.845951557093826523,1161.74615916955190187
170,11,7,second,41,113,1000,179,1567,-98.1105882352942586522,117.402352941176673085,-890.690242214533100196,1065.82920415225089528
170,11,7,second,41,114,1000,158,1406,-89.7743944636679032101,107.426989619377309282,-820.794463667820195951,982.189619377164490288
170,11,7,second,41,115,1000,136,1235,-80.7969550173010588878,96.6842906574395328789,-744.486228373702260797,890.87667820069350455
170,11,7,second,41,116,1000,113,1036,-67.3307958477507924044,80.5702422145328682745,-627.138269896193605746,750.454256055364226086
170,11,7,second,41,117,1000,94,867,-55.1471280276815960519,65.9908650519030288706,-523.897716262975677637,626.913217993079911139
170,11,7,second,41,118,1000,76,701,-43.6047058823529241067,52.1788235294117086482,-418.733425605536410785,501.070173010380187861
170,11,7,second,41,119,1000,62,591,-38.4747404844290699089,46.04013840830446469,-371.281245674740489449,444.287335640138110193
170,11,7,second,41,120,1000,46,442,-29.4973010380623144044,35.2974394463667877631,-283.430588235294123933,339.162352941176209242
170,11,7,second,41,121,1000,39,375,-23.7260899653979464574,28.3914186851211240992,-230.20719723183387373,275.473494809688475016
170,11,7,second,41,122,1000,32,304,-20.5198615916955198202,24.5547404844290788617,-194.938685121107255327,233.270034602076066221
170,11,7,second,41,123,1000,31,293,-19.8786159169550344927,23.7874048442906698142,-187.884982698961920278,224.829342560553584462
170,11,7,second,41,124,1000,21,197,-13.4661591695501812183,16.1140484429065793393,-126.32539792387544253,151.16512110726642959
170,11,7,second,41,125,1000,17,165,-10.9011764705882399085,13.0447058823529449256,-105.805536332179940473,126.610380622837368492
170,11,7,second,41,126,1000,12,124,-7.69494809688581327123,9.20802768166089968815,-79.5144636678200811275,95.1496193771626224134
170,11,7,second,41,127,1000,7,69,-4.48871972318339107488,5.37134948096885800339,-44.2459515570934271977,52.9461591695501780919
170,11,7,second,41,128,1000,4,35,-2.56498269896193775708,3.06934256055363308135,-22.443598615916958039,26.8567474048442882406
170,11,7,second,41,129,1000,2,20,-1.28249134948096887854,1.53467128027681654068,-12.8249134948096887854,15.3467128027681649627
170,11,7,second,41,130,1000,2,19,-1.28249134948096887854,1.53467128027681654068,-12.1836678200692034579,14.5793771626297576915
170,11,7,second,41,131,1000,2,20,-1.28249134948096887854,1.53467128027681654068,-12.8249134948096887854,15.3467128027681649627
170,11,7,second,41,132,1000,2,22,-1.28249134948096887854,1.53467128027681654068,-14.1074048442906576639,16.8813840830449812813
170,11,7,second,41,133,1000,0,0,0,0,0,0
170,11,7,second,41,134,1000,0,0,0,0,0,0
170,11,7,second,41,135,1000,0,0,0,0,0,0
170,11,7,second,41,136,1000,0,0,0,0,0,0
170,11,7,second,41,137,1000,0,0,0,0,0,0
170,11,7,second,41,138,1000,0,0,0,0,0,0
170,11,7,second,41,139,1000,0,0,0,0,0,0
170,11,7,second,41,140,1000,0,0,0,0,0,0
170,11,7,second,41,141,1000,0,0,0,0,0,0
170,11,7,second,41,142,1000,0,0,0,0,0,0
170,11,7,second,41,143,1000,0,0,0,0,0,0
170,11,7,second,41,144,1000,0,0,0,0,0,0
170,11,7,second,41,145,1000,0,0,0,0,0,0
170,11,7,second,41,146,1000,0,0,0,0,0,0
170,11,7,second,41,147,1000,0,0,0,0,0,0
170,11,7,second,41,148,1000,0,0,0,0,0,0
170,11,7,second,41,149,1000,0,0,0,0,0,0
170,11,7,second,41,150,1000,0,0,0,0,0,0
170,11,7,second,41,151,1000,0,0,0,0,0,0
170,11,7,second,41,152,1000,0,0,0,0,0,0
170,11,7,second,41,153,1000,0,0,0,0,0,0
170,11,7,second,41,154,1000,0,0,0,0,0,0
170,11,7,second,41,155,1000,0,0,0,0,0,0
170,11,7,second,41,156,1000,0,0,0,0,0,0
170,11,7,second,41,157,1000,0,0,0,0,0,0
170,11,7,second,41,158,1000,0,0,0,0,0,0
170,11,7,second,41,159,1000,0,0,0,0,0,0
170,11,7,second,41,160,1000,0,0,0,0,0,0
170,11,7,second,41,161,1000,0,0,0,0,0,0
170,11,7,second,41,162,1000,0,0,0,0,0,0
170,11,7,second,41,163,1000,0,0,0,0,0,0
170,11,7,second,41,164,1000,0,0,0,0,0,0
170,11,7,second,41,165,1000,0,0,0,0,0,0
170,11,7,second,41,166,1000,0,0,0,0,0,0
170,11,7,second,41,167,1000,0,0,0,0,0,0
170,11,7,second,41,168,1000,0,0,0,0,0,0
170,11,7,second,41,169,1000,0,0,0,0,0,0
170,11,7,second,41,170,1000,0,0,0,0,0,0
170,13,1,first,42,0,1000,0,0,0,0,0,0
170,13,1,first,42,1,1000,0,0,0,0,0,0
170,13,1,first,42,2,1000,0,0,0,0,0,0
170,13,1,first,42,3,1000,0,0,0,0,0,0
170,13,1,first,42,4,1000,0,0,0,0,0,0
170,13,1,first,42,5,1000,0,0,0,0,0,0
170,13,1,first,42,6,1000,0,0,0,0,0,0
170,13,1,first,42,7,1000,0,0,0,0,0,0
170,13,1,first,42,8,1000,0,0,0,0,0,0
170,13,1,first,42,9,1000,0,0,0,0,0,0
170,13,1,first,42,10,1000,0,0,0,0,0,0
170,13,1,first,42,11,1000,0,0,0,0,0,0
170,13,1,first,42,12,1000,0,0,0,0,0,0
170,13,1,first,42,13,1000,0,0,0,0,0,0
170,13,1,first,42,14,1000,0,0,0,0,0,0
170,13,1,first,42,15,1000,0,0,0,0,0,0
170,13,1,first,42,16,1000,0,0,0,0,0,0
170,13,1,first,42,17,1000,0,0,0,0,0,0
170,13,1,first,42,18,1000,0,0,0,0,0,0
170,13,1,first,42,19,1000,0,0,0,0,0,0
170,13,1,first,42,20,1000,0,0,0,0,0,0
170,13,1,first,42,21,1000,0,0,0,0,0,0
170,13,1,first,42,22,1000,0,0,0,0,0,0
170,13,1,first,42,23,1000,0,0,0,0,0,0
170,13,1,first,42,24,1000,0,0,0,0,0,0
170,13,1,first,42,25,1000,0,0,0,0,0,0
170,13,1,first,42,26,1000,0,0,0,0,0,0
170,13,1,first,42,27,1000,0,0,0,0,0,0
170,13,1,first,42,28,1000,0,0,0,0,0,0
170,13,1,first,42,29,1000,0,0,0,0,0,0
170,13,1,first,42,30,1000,0,0,0,0,0,0
170,13,1,first,42,31,1000,0,0,0,0,0,0
170,13,1,first,42,32,1000,0,0,0,0,0,0
170,13,1,first,42,33,1000,0,0,0,0,0,0
170,13,1,first,42,34,1000,0,0,0,0,0,0
170,13,1,first,42,35,1000,0,0,0,0,0,0
170,13,1,first,42,36,1000,0,0,0,0,0,0
170,13,1,first,42,37,1000,0,0,0,0,0,0
170,13,1,first,42,38,1000,0,0,0,0,0,0
170,13,1,first,42,39,1000,0,0,0,0,0,0
170,13,1,first,42,40,1000,0,0,0,0,0,0
170,13,1,first,42,41,1000,0,0,0,0,0,0
170,13,1,first,42,42,1000,0,0,0,0,0,0
170,13,1,first,42,43,1000,0,0,0,0,0,0
170,13,1,first,42,44,1000,0,0,0,0,0,0
170,13,1,first,42,45,1000,0,0,0,0,0,0
170,13,1,first,42,46,1000,0,0,0,0,0,0
170,13,1,first,42,47,1000,0,0,0,0,0,0
170,13,1,first,42,48,1000,0,0,0,0,0,0
170,13,1,first,42,49,1000,0,0,0,0,0,0
170,13,1,first,42,50,1000,0,0,0,0,0,0
170,13,1,first,42,51,1000,0,0,0,0,0,0
170,13,1,first,42,52,1000,0,0,0,0,0,0
170,13,1,first,42,53,1000,0,0,0,0,0,0
170,13,1,first,42,54,1000,0,0,0,0,0,0
170,13,1,first,42,55,1000,0,0,0,0,0,0
170,13,1,first,42,56,1000,0,0,0,0,0,0
170,13,1,first,42,57,1000,0,0,0,0,0,0
170,13,1,first,42,58,1000,0,0,0,0,0,0
170,13,1,first,42,59,1000,0,0,0,0,0,0
170,13,1,first,42,60,1000,0,0,0,0,0,0
170,13,1,first,42,61,1000,0,0,0,0,0,0
170,13,1,first,42,62,1000,1,16,0.953217993079584768878,0.30228373702422145497,15.2514878892733563021,4.83653979238754327952
170,13,1,first,42,63,1000,1,16,0.953217993079584768878,0.30228373702422145497,15.2514878892733563021,4.83653979238754327952
170,13,1,first,42,64,1000,2,33,1.90643598615916953776,0.60456747404844290994,31.4561937716262960407,9.97536332179930695929
170,13,1,first,42,65,1000,2,33,1.90643598615916953776,0.60456747404844290994,31.4561937716262960407,9.97536332179930695929
170,13,1,first,42,66,1000,2,32,1.90643598615916953776,0.60456747404844290994,30.5029757785467126041,9.67307958477508655903
170,13,1,first,42,67,1000,3,50,2.85965397923875430664,0.906851211072664309398,47.6608996539792357794,15.1141868512110733036
170,13,1,first,42,68,1000,3,51,2.85965397923875430664,0.906851211072664309398,48.614117647058819216,15.4164705882352937039
170,13,1,first,42,69,1000,3,53,2.85965397923875430664,0.906851211072664309398,50.5205536332179931946,16.0210380622837362807
170,13,1,first,42,70,1000,3,53,2.85965397923875430664,0.906851211072664309398,50.5205536332179931946,16.0210380622837362807
170,13,1,first,42,71,1000,5,91,4.76608996539792428848,1.51141868512110733036,86.742837370242199313,27.5078200692041541231
170,13,1,first,42,72,1000,5,90,4.76608996539792428848,1.51141868512110733036,85.7896193771626371927,27.2055363321799319465
170,13,1,first,42,73,1000,9,144,8.57896193771626514035,2.72055363321799292819,137.263391003460213824,43.5288581314878939565
170,13,1,first,42,74,1000,11,166,10.4853979238754355663,3.32512110726643550507,158.23418685121106364,50.1791003460207605258
170,13,1,first,42,75,1000,15,234,14.2982698961937764182,4.5342560553633211029,223.053010380622822595,70.7343944636678116922
170,13,1,first,42,76,1000,19,285,18.1111418685121137173,5.74339100346020625665,271.667128027681656022,86.1508650519031107251
170,13,1,first,42,77,1000,24,344,22.8772318339100309004,7.25480968858131269883,327.906989619377213785,103.985605536332187171
170,13,1,first,42,78,1000,29,415,27.6433217993079480834,8.76622837370242180555,395.585467128027801209,125.447750865051915525
170,13,1,first,42,79,1000,37,515,33.3626297577854487031,10.5799307958477548652,464.217162629757865489,147.212179930795855398
170,13,1,first,42,80,1000,46,625,41.9415916955016996326,13.3004844290657544548,572.884013840830448316,181.672525951557048529
170,13,1,first,42,81,1000,51,674,46.7076816608996168156,14.8119031141868653378,619.591695501730328033,196.484429065743967158
170,13,1,first,42,82,1000,59,753,54.3334256055362843085,17.2301730103806427508,694.895916955017241889,220.364844290657401871
170,13,1,first,42,83,1000,73,892,65.7720415224912926533,20.8575778546713088701,802.609550173010234175,254.522906574394397694
170,13,1,first,42,84,1000,86,1043,74.3510034602076075316,23.5781314878893084597,900.791003460207548414,285.658131487889193068
170,13,1,first,42,85,1000,98,1140,83.883183391003512952,26.6009688581315302258,972.282352941176100103,308.329411764705753285
170,13,1,first,42,86,1000,116,1325,97.2282352941177805405,30.8329411764706406984,1108.5925259515563539,351.555986159169435723
170,13,1,first,42,87,1000,140,1555,116.292595155709591381,36.8786159169550273873,1287.79750865051778419,408.385328719723077029
170,13,1,first,42,88,1000,156,1702,125.824775086505496802,39.9014532871972136263,1384.07252595155614472,438.915986159169563052
170,13,1,first,42,89,1000,184,1962,137.263391003460583306,43.5288581314878371131,1475.58145328719592726,467.935224913494948851
170,13,1,first,42,90,1000,210,2196,150.608442906574850895,47.7608304498268978477,1584.24830449826936274,502.395570934256170403
170,13,1,first,42,91,1000,238,2409,169.672802768166661735,53.8065051903112703258,1728.18422145328668194,548.040415224913658676
170,13,1,first,42,92,1000,271,2672,195.40968858131560637,61.9681660899651731711,1919.78103806228318717,608.799446366781808138
170,13,1,first,42,93,1000,304,2928,223.05301038062373209,70.7343944636676695836,2165.71128027681470485,686.788650519031421027
170,13,1,first,42,94,1000,340,3185,242.11737024221554293,76.7800692041521841702,2281.05065743944669521,723.364982698962080576
170,13,1,first,42,95,1000,376,3438,272.620346020762440276,86.4531487889274075087,2526.02768166090072555,801.051903114187439314
170,13,1,first,42,96,1000,401,3590,288.82505190311547949,91.5919723183392449073,2638.50740484428979471,836.721384083045336411
170,13,1,first,42,97,1000,417,3661,300.263667820070565995,95.2193771626299536592,2687.12152249134987869,852.137854671280479124
170,13,1,first,42,98,1000,443,3798,319.328027681662376835,101.265051903114468246,2760.51930795847874833,875.413702422144979209
170,13,1,first,42,99,1000,448,3832,312.655501730105243041,99.1490657439448881405,2712.85840830450160865,860.299515570934659081
