n,a,b,orientation,batch,k,samples,sum_rank1,sum_rank1_s,sum_line4_re,sum_line4_im,sum_line4_s_re,sum_line4_s_im
85,9,2,first,31,58,1000,163,826,90.3314878892734469673,106.596539792387673629,472.98685121107229179,561.500346020762435728
85,9,2,first,31,59,1000,116,596,67.9720415224912812846,81.3375778546712808748,357.815086505190151911,428.173287197232184553
85,9,2,first,31,60,1000,86,452,51.2996539792387054035,61.3868512110725745856,277.01813148788920671,331.488996539792310614
85,9,2,first,31,61,1000,58,325,34.6272664359861792605,41.4361245674740317213,200.709896193771555772,240.176055363321694358
85,9,2,first,31,62,1000,34,192,20.5198615916955198202,24.5547404844290788617,119.27169550173009327,142.724429065743890988
85,9,2,first,31,63,1000,25,142,16.031141868512122528,19.1833910034602155292,91.0568858131487957053,108.961660899653949741
85,9,2,first,31,64,1000,15,80,9.61868512110726925357,11.5100346020761268306,51.2996539792387551415,61.3868512110726598507
85,9,2,first,31,65,1000,9,45,5.77121107266435995342,6.90602076124567432203,28.8560553633218006553,34.5301038062283680574
85,9,2,first,31,66,1000,4,22,2.56498269896193775708,3.06934256055363308135,14.1074048442906576639,16.8813840830449812813
85,9,2,first,31,67,1000,3,14,1.92373702422145331781,2.30200692041522492204,8.97743944636678214977,10.7426989619377160068
85,9,2,first,31,68,1000,1,6,0.641245674740484439269,0.767335640138408270339,3.84747404844290663561,4.60401384083044984408
85,9,2,first,31,69,1000,0,0,0,0,0,0
85,9,2,first,31,70,1000,0,0,0,0,0,0
85,9,2,first,31,71,1000,0,0,0,0,0,0
85,9,2,first,31,72,1000,0,0,0,0,0,0
85,9,2,first,31,73,1000,0,0,0,0,0,0
85,9,2,first,31,74,1000,0,0,0,0,0,0
85,9,2,first,31,75,1000,0,0,0,0,0,0
85,9,2,first,31,76,1000,0,0,0,0,0,0
85,9,2,first,31,77,1000,0,0,0,0,0,0
85,9,2,first,31,78,1000,0,0,0,0,0,0
85,9,2,first,31,79,1000,0,0,0,0,0,0
85,9,2,first,31,80,1000,0,0,0,0,0,0
85,9,2,first,31,81,1000,0,0,0,0,0,0
85,9,2,first,31,82,1000,0,0,0,0,0,0
85,9,2,first,31,83,1000,0,0,0,0,0,0
85,9,2,first,31,84,1000,0,0,0,0,0,0
85,9,2,first,31,85,1000,0,0,0,0,0,0
85,7,6,second,31,0,1000,0,0,0,0,0,0
85,7,6,second,31,1,1000,0,0,0,0,0,0
85,7,6,second,31,2,1000,0,0,0,0,0,0
85,7,6,second,31,3,1000,0,0,0,0,0,0
85,7,6,second,31,4,1000,0,0,0,0,0,0
85,7,6,second,31,5,1000,0,0,0,0,0,0
85,7,6,second,31,6,1000,0,0,0,0,0,0
85,7,6,second,31,7,1000,0,0,0,0,0,0
85,7,6,second,31,8,1000,0,0,0,0,0,0
85,7,6,second,31,9,1000,0,0,0,0,0,0
85,7,6,second,31,10,1000,0,0,0,0,0,0
85,7,6,second,31,11,1000,0,0,0,0,0,0
85,7,6,second,31,12,1000,0,0,0,0,0,0
85,7,6,second,31,13,1000,0,0,0,0,0,0
85,7,6,second,31,14,1000,0,0,0,0,0,0
85,7,6,second,31,15,1000,0,0,0,0,0,0
85,7,6,second,31,16,1000,0,0,0,0,0,0
85,7,6,second,31,17,1000,0,0,0,0,0,0
85,7,6,second,31,18,1000,0,0,0,0,0,0
85,7,6,second,31,19,1000,0,0,0,0,0,0
85,7,6,second,31,20,1000,0,0,0,0,0,0
85,7,6,second,31,21,1000,0,0,0,0,0,0
85,7,6,second,31,22,1000,0,0,0,0,0,0
85,7,6,second,31,23,1000,0,0,0,0,0,0
85,7,6,second,31,24,1000,0,0,0,0,0,0
85,7,6,second,31,25,1000,0,0,0,0,0,0
85,7,6,second,31,26,1000,0,0,0,0,0,0
85,7,6,second,31,27,1000,0,0,0,0,0,0
85,7,6,second,31,28,1000,1,7,-0.953217993079584768878,0.30228373702422145497,-6.67252595155709293806,2.11598615916955035132
85,7,6,second,31,29,1000,1,7,-0.953217993079584768878,0.30228373702422145497,-6.67252595155709293806,2.11598615916955035132
85,7,6,second,31,30,1000,1,7,-0.953217993079584768878,0.30228373702422145497,-6.67252595155709293806,2.11598615916955035132
85,7,6,second,31,31,1000,2,16,-1.90643598615916953776,0.60456747404844290994,-15.2514878892733563021,4.83653979238754327952
85,7,6,second,31,32,1000,3,25,-2.85965397923875430664,0.906851211072664309398,-23.8304498269896178897,7.5570934256055366518
85,7,6,second,31,33,1000,5,41,-4.76608996539792428848,1.51141868512110733036,-39.0819377162629777445,12.3936332179930808195
85,7,6,second,31,34,1000,11,84,-10.4853979238754355663,3.32512110726643550507,-80.0703114186851081513,25.3918339100346059922
85,7,6,second,31,35,1000,15,111,-14.2982698961937764182,4.5342560553633211029,-105.807197231833924889,33.5534948096885869973
85,7,6,second,31,36,1000,20,139,-19.0643598615916971539,6.04567474048442754508,-132.497301038062289535,42.0174394463667724153
85,7,6,second,31,37,1000,24,161,-22.8772318339100309004,7.25480968858131269883,-153.468096885813167773,48.66768166089964609
85,7,6,second,31,38,1000,34,219,-26.6901038062283646468,8.46394463667819962893,-180.158200692041560842,57.1316262975778599298
85,7,6,second,31,39,1000,46,309,-36.2222837370241990129,11.4867820069204213951,-252.60276816608998729,80.1051903114186814037
85,7,6,second,31,40,1000,75,521,-60.0527335640137849282,19.0438754325259758104,-429.901314878892378601,136.329965397923871251
85,7,6,second,31,41,1000,102,694,-81.9767474048443318679,25.9964013840830858726,-583.369411764705546375,184.997647058823474708
85,7,6,second,31,42,1000,131,884,-103.900761245674914335,32.9489273356401852766,-733.977854671280056209,232.758477508650429399
85,7,6,second,31,43,1000,161,1034,-126.777993079585087344,40.2037370242214322502,-850.270449826988851783,269.637093425605598895
85,7,6,second,31,44,1000,223,1358,-172.532456747405433362,54.7133564013839261975,-1101.91999999999984539,349.440000000000111413
85,7,6,second,31,45,1000,291,1675,-220.193356401384960463,69.8275432525949923956,-1314.48761245674677411,416.84927335640156798
85,7,6,second,31,46,1000,334,1876,-247.836678200693086183,78.5937716262975385462,-1433.6398615916957624,454.634740484429300977
85,7,6,second,31,47,1000,398,2148,-303.123321799309337621,96.1262283737026308472,-1679.57010380622864432,532.623944636678743336
85,7,6,second,31,48,1000,447,2360,-326.953771626299101172,103.68332179930827408,-1765.35972318339213416,559.829480968858206325
85,7,6,second,31,49,1000,486,2486,-364.129273356403132311,115.472387543253077524,-1914.06173010380416599,606.985743944637647473
85,7,6,second,31,50,1000,511,2540,-365.082491349482722853,115.774671280277303254,-1853.05577854671059868,587.639584775087541857
85,7,6,second,31,51,1000,520,2526,-354.597093425607226891,112.449550173010820231,-1780.61121107266399122,564.666020761246272741
85,7,6,second,31,52,1000,499,2419,-361.269619377164360685,114.565536332180400336,-1793.0030449826979293,568.595709342561235644
85,7,6,second,31,53,1000,467,2245,-357.456747404845998517,113.356401384083497419,-1770.12581314878730154,561.340899653980386574
85,7,6,second,31,54,1000,425,2039,-334.579515570935825508,106.101591695502079915,-1630.95598615916901508,517.207474048443373249
85,7,6,second,31,55,1000,365,1762,-298.357231833911384911,94.6148096885815022006,-1460.3299653979240702,463.098685121107450868
85,7,6,second,31,56,1000,304,1485,-255.462422145329810519,81.0120415224913443808,-1268.73314878892597335,402.33965397923918772
85,7,6,second,31,57,1000,227,1144,-191.596816608997244202,60.7590311418682986755,-989.440276816608275112,313.770519031141589039
85,7,6,second,31,58,1000,184,941,-156.327750865052394147,49.5745328719722095911,-826.439999999999940883,262.079999999999699867
85,7,6,second,31,59,1000,146,777,-123.918339100346315718,39.2968858131487763785,-681.550865051902746927,216.132871972318184817
85,7,6,second,31,60,1000,117,631,-105.807197231834095419,33.5534948096886225244,-580.509757785466604219,184.090795847750683834
85,7,6,second,31,61,1000,85,479,-77.2106574394463791577,24.4849826989619749895,-443.246366782006532503,140.561937716262889353
85,7,6,second,31,62,1000,60,361,-57.1930795847750346184,18.1370242214533092806,-344.111695501729968782,109.124429065743910883
85,7,6,second,31,63,1000,41,252,-39.0819377162629493228,12.3936332179930879249,-240.21093425605542393,76.1755017301038037658
85,7,6,second,31,64,1000,25,155,-23.830449826989614337,7.55709342560553398727,-147.748788927335681365,46.8539792387543201357
85,7,6,second,31,65,1000,14,90,-13.3450519031141912052,4.23197231833909981447,-85.7896193771626371927,27.2055363321799319465
85,7,6,second,31,66,1000,10,60,-9.53217993079585035332,3.02283737024221421663,-57.1930795847750914618,18.1370242214532879643
85,7,6,second,31,67,1000,9,54,-8.57896193771626514035,2.72055363321799292819,-51.4737716262975766313,16.3233217993079584573
85,7,6,second,31,68,1000,6,38,-5.71930795847750950145,1.81370242214532884084,-36.2222837370242203292,11.4867820069204142897
85,7,6,second,31,69,1000,4,26,-3.81287197231833907551,1.20913494809688581988,-24.783667820069204879,7.85937716262975794024
85,7,6,second,31,70,1000,1,5,-0.953217993079584768878,0.30228373702422145497,-4.76608996539792428848,1.51141868512110733036
85,7,6,second,31,71,1000,0,0,0,0,0,0
85,7,6,second,31,72,1000,0,0,0,0,0,0
85,7,6,second,31,73,1000,0,0,0,0,0,0
85,7,6,second,31,74,1000,0,0,0,0,0,0
85,7,6,second,31,75,1000,0,0,0,0,0,0
85,7,6,second,31,76,1000,0,0,0,0,0,0
85,7,6,second,31,77,1000,0,0,0,0,0,0
85,7,6,second,31,78,1000,0,0,0,0,0,0
85,7,6,second,31,79,1000,0,0,0,0,0,0
85,7,6,second,31,80,1000,0,0,0,0,0,0
85,7,6,second,31,81,1000,0,0,0,0,0,0
85,7,6,second,31,82,1000,0,0,0,0,0,0
85,7,6,second,31,83,1000,0,0,0,0,0,0
85,7,6,second,31,84,1000,0,0,0,0,0,0
85,7,6,second,31,85,1000,0,0,0,0,0,0
85,9,2,first,32,0,1000,0,0,0,0,0,0
85,9,2,first,32,1,1000,0,0,0,0,0,0
85,9,2,first,32,2,1000,0,0,0,0,0,0
85,9,2,first,32,3,1000,0,0,0,0,0,0
85,9,2,first,32,4,1000,0,0,0,0,0,0
85,9,2,first,32,5,1000,0,0,0,0,0,0
85,9,2,first,32,6,1000,0,0,0,0,0,0
85,9,2,first,32,7,1000,0,0,0,0,0,0
85,9,2,first,32,8,1000,0,0,0,0,0,0
85,9,2,first,32,9,1000,0,0,0,0,0,0
85,9,2,first,32,10,1000,0,0,0,0,0,0
85,9,2,first,32,11,1000,0,0,0,0,0,0
85,9,2,first,32,12,1000,0,0,0,0,0,0
85,9,2,first,32,13,1000,0,0,0,0,0,0
85,9,2,first,32,14,1000,0,0,0,0,0,0
85,9,2,first,32,15,1000,0,0,0,0,0,0
85,9,2,first,32,16,1000,0,0,0,0,0,0
85,9,2,first,32,17,1000,0,0,0,0,0,0
85,9,2,first,32,18,1000,0,0,0,0,0,0
85,9,2,first,32,19,1000,0,0,0,0,0,0
85,9,2,first,32,20,1000,0,0,0,0,0,0
85,9,2,first,32,21,1000,0,0,0,0,0,0
85,9,2,first,32,22,1000,0,0,0,0,0,0
85,9,2,first,32,23,1000,0,0,0,0,0,0
85,9,2,first,32,24,1000,0,0,0,0,0,0
85,9,2,first,32,25,1000,0,0,0,0,0,0
85,9,2,first,32,26,1000,1,8,0.641245674740484439269,0.767335640138408270339,5.12996539792387551415,6.13868512110726616271
85,9,2,first,32,27,1000,1,9,0.641245674740484439269,0.767335640138408270339,5.77121107266435995342,6.90602076124567432203
85,9,2,first,32,28,1000,2,18,1.28249134948096887854,1.53467128027681654068,11.5424221453287199068,13.8120415224913486441
85,9,2,first,32,29,1000,3,26,1.92373702422145331781,2.30200692041522492204,16.6723875432525971974,19.9507266435986139186
85,9,2,first,32,30,1000,4,35,2.56498269896193775708,3.06934256055363308135,22.4435986159169544862,26.8567474048442917933
85,9,2,first,32,31,1000,4,34,2.56498269896193775708,3.06934256055363308135,21.8023529411764727115,26.0894117647058791931
85,9,2,first,32,32,1000,6,56,3.84747404844290663561,4.60401384083044984408,35.9097577854671285991,42.9707958477508640271
85,9,2,first,32,33,1000,10,92,6.41245674740484439269,7.67335640138408248134,58.9946020761245719655,70.5948788927335755261
85,9,2,first,32,34,1000,14,125,8.97743944636678392612,10.7426989619377177831,80.1557093425605557968,95.9169550173010350136
85,9,2,first,32,35,1000,17,149,10.9011764705882399085,13.0447058823529449256,95.5456055363321752338,114.333010380622837943
85,9,2,first,32,36,1000,27,229,17.3136332179930931829,20.7180622837370336242,146.845259515570944586,175.719861591695490688
85,9,2,first,32,37,1000,36,286,21.8023529411764904751,26.0894117647058969567,174.418823529411724849,208.715294117647033545
85,9,2,first,32,38,1000,54,402,33.344775086505215711,39.9014532871972207317,250.085813148788815852,299.260899653979151935
85,9,2,first,32,39,1000,73,530,45.5284429065743694309,54.4808304498269251326,332.165259515570937765,397.479861591695282641
85,9,2,first,32,40,1000,90,646,53.8646366782006325025,64.4561937716262036702,392.442352941176352488,469.609411764705782844
85,9,2,first,32,41,1000,125,860,75.0257439446366589664,89.778269896193819477,524.538961937715953354,627.680553633218437426
85,9,2,first,32,42,1000,161,1048,94.2631141868513253712,112.798339100346197483,630.985743944637079039,755.058269896194929061
85,9,2,first,32,43,1000,203,1264,117.347958477508925057,140.422422145329051091,745.127474048442877574,891.644013840832712958
85,9,2,first,32,44,1000,249,1476,131.455363321799609366,157.303806228374128295,809.252041522491822434,968.377577854674086666
85,9,2,first,32,45,1000,298,1697,157.746435986159070808,188.764567474049044904,935.577439446366497577,1119.54269896194023204
85,9,2,first,32,46,1000,356,1978,188.526228373701854935,225.596678200692849714,1096.53010380622936282,1312.14394463667963464
85,9,2,first,32,47,1000,406,2179,218.023529411763689723,260.894117647059829324,1217.72553633218217328,1457.17038062283677391
85,9,2,first,32,48,1000,444,2363,233.413425605535081786,279.310173010381731729,1274.1551557093455358,1524.69591695501594586
85,9,2,first,32,49,1000,472,2437,251.368304498268372527,300.795570934257284534,1311.34740484429426033,1569.2013840830436493
85,9,2,first,32,50,1000,504,2552,264.193217993078235395,316.142283737025536539,1364.57079584775465264,1632.89024221453018981
85,9,2,first,32,51,1000,514,2528,268.040692041521253941,320.74629757785601214,1345.33342560554001466,1609.87017301037826655
85,9,2,first,32,52,1000,500,2454,266.758200692040247759,319.211626297579186939,1342.76844290657800229,1606.80083044982620777
85,9,2,first,32,53,1000,447,2173,241.749619377161252487,289.285536332181095531,1198.48816608996776267,1434.15031141868507802
85,9,2,first,32,54,1000,393,1914,212.252318339099417699,253.988096885814115922,1050.36041522491245814,1256.89577854671460955
85,9,2,first,32,55,1000,329,1626,178.907543252594734895,214.086643598616660711,899.026435986158958258,1075.80456747405150963
85,9,2,first,32,56,1000,261,1306,144.280276816609102752,172.6505190311423803,734.867543252595169179,879.366643598618679789
85,9,2,first,32,57,1000,195,969,112.217993079585014016,134.283737024221750289,575.197370242214560676,688.30006920415382865
85,9,2,first,32,58,1000,146,734,84.6444290657439921688,101.28830449827000848,433.482076124567299757,518.718892733564871378
85,9,2,first,32,59,1000,110,556,64.1245674740483480036,76.7335640138408052735,330.88276816608987474,395.945190311419139562
85,9,2,first,32,60,1000,72,375,43.6047058823529241067,52.1788235294117086482,226.359723183390912027,270.869480968857999414
85,9,2,first,32,61,1000,56,293,34.6272664359861792605,41.4361245674740317213,181.472525951557003054,217.15598615916945846
85,9,2,first,32,62,1000,35,192,22.4435986159169758025,26.8567474048443060042,123.119169550172969707,147.328442906574366589
85,9,2,first,32,63,1000,18,102,11.5424221453287252359,13.8120415224913539731,65.4070588235294110291,78.2682352941176304739
85,9,2,first,32,64,1000,11,55,7.05370242214532883196,8.44069204152249064066,35.2685121107266397189,42.2034602076124514269
85,9,2,first,32,65,1000,6,29,3.84747404844290663561,4.60401384083044984408,18.596124567474049627,22.2527335640138410611
85,9,2,first,32,66,1000,4,20,2.56498269896193775708,3.06934256055363308135,12.8249134948096887854,15.3467128027681649627
85,9,2,first,32,67,1000,1,4,0.641245674740484439269,0.767335640138408270339,2.56498269896193775708,3.06934256055363308135
85,9,2,first,32,68,1000,1,5,0.641245674740484439269,0.767335640138408270339,3.20622837370242219635,3.83667820069204124067
85,9,2,first,32,69,1000,0,0,0,0,0,0
85,9,2,first,32,70,1000,0,0,0,0,0,0
85,9,2,first,32,71,1000,0,0,0,0,0,0
85,9,2,first,32,72,1000,0,0,0,0,0,0
85,9,2,first,32,73,1000,0,0,0,0,0,0
85,9,2,first,32,74,1000,0,0,0,0,0,0
85,9,2,first,32,75,1000,0,0,0,0,0,0
85,9,2,first,32,76,1000,0,0,0,0,0,0
85,9,2,first,32,77,1000,0,0,0,0,0,0
85,9,2,first,32,78,1000,0,0,0,0,0,0
85,9,2,first,32,79,1000,0,0,0,0,0,0
85,9,2,first,32,80,1000,0,0,0,0,0,0
85,9,2,first,32,81,1000,0,0,0,0,0,0
85,9,2,first,32,82,1000,0,0,0,0,0,0
85,9,2,first,32,83,1000,0,0,0,0,0,0
85,9,2,first,32,84,1000,0,0,0,0,0,0
85,9,2,first,32,85,1000,0,0,0,0,0,0
85,7,6,second,32,0,1000,0,0,0,0,0,0
85,7,6,second,32,1,1000,0,0,0,0,0,0
85,7,6,second,32,2,1000,0,0,0,0,0,0
85,7,6,second,32,3,1000,0,0,0,0,0,0
85,7,6,second,32,4,1000,0,0,0,0,0,0
85,7,6,second,32,5,1000,0,0,0,0,0,0
85,7,6,second,32,6,1000,0,0,0,0,0,0
85,7,6,second,32,7,1000,0,0,0,0,0,0
85,7,6,second,32,8,1000,0,0,0,0,0,0
85,7,6,second,32,9,1000,0,0,0,0,0,0
85,7,6,second,32,10,1000,0,0,0,0,0,0
85,7,6,second,32,11,1000,0,0,0,0,0,0
85,7,6,second,32,12,1000,0,0,0,0,0,0
85,7,6,second,32,13,1000,0,0,0,0,0,0
85,7,6,second,32,14,1000,0,0,0,0,0,0
85,7,6,second,32,15,1000,0,0,0,0,0,0
85,7,6,second,32,16,1000,0,0,0,0,0,0
85,7,6,second,32,17,1000,0,0,0,0,0,0
85,7,6,second,32,18,1000,0,0,0,0,0,0
85,7,6,second,32,19,1000,0,0,0,0,0,0
85,7,6,second,32,20,1000,0,0,0,0,0,0
85,7,6,second,32,21,1000,0,0,0,0,0,0
85,7,6,second,32,22,1000,0,0,0,0,0,0
85,7,6,second,32,23,1000,0,0,0,0,0,0
85,7,6,second,32,24,1000,0,0,0,0,0,0
85,7,6,second,32,25,1000,0,0,0,0,0,0
85,7,6,second,32,26,1000,0,0,0,0,0,0
85,7,6,second,32,27,1000,0,0,0,0,0,0
85,7,6,second,32,28,1000,1,9,-0.953217993079584768878,0.30228373702422145497,-8.578961937716263364,2.72055363321799292819
85,7,6,second,32,29,1000,1,8,-0.953217993079584768878,0.30228373702422145497,-7.62574394463667815103,2.41826989619377163976
85,7,6,second,32,30,1000,2,17,-1.90643598615916953776,0.60456747404844290994,-16.2047058823529397387,5.13882352941176456795
85,7,6,second,32,31,1000,4,35,-3.81287197231833907551,1.20913494809688581988,-33.3626297577854629139,10.5799307958477513125
85,7,6,second,32,32,1000,7,57,-6.67252595155709471442,2.11598615916955035132,-54.3334256055363340465,17.2301730103806214345
85,7,6,second,32,33,1000,8,63,-7.62574394463667992738,2.41826989619377163976,-60.0527335640138417716,19.0438754325259509415
85,7,6,second,32,34,1000,10,79,-9.53217993079585035332,3.02283737024221421663,-75.3042214532871980737,23.8804152249134915564
85,7,6,second,32,35,1000,11,90,-10.4853979238754355663,3.32512110726643550507,-85.7896193771626371927,27.2055363321799283938
85,7,6,second,32,36,1000,15,120,-14.2982698961937764182,4.5342560553633211029,-114.386159169550168713,36.2740484429065759286
85,7,6,second,32,37,1000,19,148,-18.1111418685121137173,5.74339100346020625665,-141.07626297577854757,44.7379930795847755576
85,7,6,second,32,38,1000,30,224,-28.59653979238753152,9.06851211072664398216,-213.520830449826974018,67.7115570934256254532
85,7,6,second,32,39,1000,46,347,-40.0351557093425327594,12.6959169550173101015,-304.076539792387507077,96.4285121107266576246
85,7,6,second,32,40,1000,75,526,-65.7720415224912926533,20.8575778546713088701,-470.889688581314544535,149.32816608996537866
85,7,6,second,32,41,1000,95,669,-86.7428373702422845781,27.5078200692041967557,-611.012733564013615251,193.763875432525935594
85,7,6,second,32,42,1000,132,863,-118.199031141868772465,37.4831833910034646351,-780.685536332179935926,247.570380622837291185
85,7,6,second,32,43,1000,176,1078,-152.514878892734031979,48.3653979238753350955,-951.311557093426017673,301.679169550173014613
85,7,6,second,32,44,1000,218,1293,-184.924290657440110408,58.6430449826987683082,-1097.15391003460149477,347.928581314878954345
85,7,6,second,32,45,1000,285,1612,-225.912664359862503716,71.6412456747403467716,-1300.18934256055331389,412.315017301038437836
85,7,6,second,32,46,1000,340,1877,-261.181730103807353771,82.8257439446366987568,-1476.53467128027614308,468.237508650519259845
85,7,6,second,32,47,1000,395,2099,-286.918615916956298406,90.9874048442907934486,-1579.48221453287101212,500.884152249135638613
85,7,6,second,32,48,1000,444,2287,-337.439169550174597134,107.008442906574757103,-1779.6579930795837754,564.363737024222587024
85,7,6,second,32,49,1000,487,2405,-370.801799307960266106,117.58837370242265763,-1865.44761245674658312,591.569273356402277386
85,7,6,second,32,50,1000,512,2469,-377.4743252595173999,119.704359861592237735,-1865.44761245674908423,591.569273356401936326
85,7,6,second,32,51,1000,510,2405,-387.00650519031330532,122.727197231834495028,-1880.69910034602116866,596.405813148790002742
85,7,6,second,32,52,1000,482,2211,-366.035709342562313395,116.076955017301528983,-1718.65204152249202707,545.0175778546716856
85,7,6,second,32,53,1000,433,1980,-325.047335640139920088,103.078754325259822622,-1542.30671280276851576,489.095086505190579373
85,7,6,second,32,54,1000,367,1690,-283.105743944637936238,89.7782698961938905313,-1342.13093425605597986,425.615501730104028866
85,7,6,second,32,55,1000,319,1460,-248.789896193772676725,78.8960553633217642755,-1172.45813148788920444,371.808996539792303793
85,7,6,second,32,56,1000,263,1211,-222.099792387544141548,70.4321107266434438543,-1034.24152249134863268,327.977854671280283583
85,7,6,second,32,57,1000,209,982,-174.438892733564614446,55.3179238754323634453,-835.01896193771574417,264.800553633217703009
85,7,6,second,32,58,1000,162,785,-133.450519031142221138,42.3197231833909626175,-658.673633217993142352,208.878062283736852578
85,7,6,second,32,59,1000,119,565,-100.087889273356552167,31.7397923875433072283,-485.187958477508345823,153.862422145328622491
85,7,6,second,32,60,1000,85,416,-69.5849134948096548214,22.0667128027681975766,-348.877785467127750962,110.635847750865011108
85,7,6,second,32,61,1000,68,348,-61.0059515570933683648,19.3461591695501979871,-316.46837370242195675,100.358200692041464208
85,7,6,second,32,62,1000,46,235,-43.8480276816608665058,13.905051903114198808,-224.006228373702327872,71.0366782006920516324
85,7,6,second,32,63,1000,30,148,-28.59653979238753152,9.06851211072664398216,-141.07626297577854757,44.7379930795847684522
85,7,6,second,32,64,1000,15,78,-14.2982698961937764182,4.5342560553633211029,-74.3510034602076075316,23.5781314878892693798
85,7,6,second,32,65,1000,10,56,-9.53217993079585035332,3.02283737024221421663,-53.3802076124567506099,16.9278892733563992579
85,7,6,second,32,66,1000,4,24,-3.81287197231833907551,1.20913494809688581988,-22.8772318339100380058,7.25480968858131536336
85,7,6,second,32,67,1000,1,6,-0.953217993079584768878,0.30228373702422145497,-5.71930795847750861327,1.8137024221453286188
85,7,6,second,32,68,1000,0,0,0,0,0,0
85,7,6,second,32,69,1000,0,0,0,0,0,0
85,7,6,second,32,70,1000,0,0,0,0,0,0
85,7,6,second,32,71,1000,0,0,0,0,0,0
85,7,6,second,32,72,1000,0,0,0,0,0,0
85,7,6,second,32,73,1000,0,0,0,0,0,0
85,7,6,second,32,74,1000,0,0,0,0,0,0
85,7,6,second,32,75,1000,0,0,0,0,0,0
85,7,6,second,32,76,1000,0,0,0,0,0,0
85,7,6,second,32,77,1000,0,0,0,0,0,0
85,7,6,second,32,78,1000,0,0,0,0,0,0
85,7,6,second,32,79,1000,0,0,0,0,0,0
85,7,6,second,32,80,1000,0,0,0,0,0,0
85,7,6,second,32,81,1000,0,0,0,0,0,0
85,7,6,second,32,82,1000,0,0,0,0,0,0
85,7,6,second,32,83,1000,0,0,0,0,0,0
85,7,6,second,32,84,1000,0,0,0,0,0,0
85,7,6,second,32,85,1000,0,0,0,0,0,0
85,9,2,first,33,0,1000,0,0,0,0,0,0
85,9,2,first,33,1,1000,0,0,0,0,0,0
85,9,2,first,33,2,1000,0,0,0,0,0,0
85,9,2,first,33,3,1000,0,0,0,0,0,0
85,9,2,first,33,4,1000,0,0,0,0,0,0
85,9,2,first,33,5,1000,0,0,0,0,0,0
85,9,2,first,33,6,1000,0,0,0,0,0,0
85,9,2,first,33,7,1000,0,0,0,0,0,0
85,9,2,first,33,8,1000,0,0,0,0,0,0
85,9,2,first,33,9,1000,0,0,0,0,0,0
85,9,2,first,33,10,1000,0,0,0,0,0,0
85,9,2,first,33,11,1000,0,0,0,0,0,0
85,9,2,first,33,12,1000,0,0,0,0,0,0
85,9,2,first,33,13,1000,0,0,0,0,0,0
85,9,2,first,33,14,1000,0,0,0,0,0,0
85,9,2,first,33,15,1000,0,0,0,0,0,0
85,9,2,first,33,16,1000,0,0,0,0,0,0
85,9,2,first,33,17,1000,0,0,0,0,0,0
85,9,2,first,33,18,1000,0,0,0,0,0,0
85,9,2,first,33,19,1000,0,0,0,0,0,0
85,9,2,first,33,20,1000,0,0,0,0,0,0
85,9,2,first,33,21,1000,0,0,0,0,0,0
85,9,2,first,33,22,1000,0,0,0,0,0,0
85,9,2,first,33,23,1000,0,0,0,0,0,0
85,9,2,first,33,24,1000,0,0,0,0,0,0
85,9,2,first,33,25,1000,0,0,0,0,0,0
85,9,2,first,33,26,1000,0,0,0,0,0,0
85,9,2,first,33,27,1000,0,0,0,0,0,0
85,9,2,first,33,28,1000,0,0,0,0,0,0
85,9,2,first,33,29,1000,1,11,0.641245674740484439269,0.767335640138408270339,7.05370242214532883196,8.44069204152249064066
85,9,2,first,33,30,1000,1,10,0.641245674740484439269,0.767335640138408270339,6.41245674740484439269,7.67335640138408248134
85,9,2,first,33,31,1000,2,17,1.28249134948096887854,1.53467128027681654068,10.9011764705882363558,13.0447058823529395966
85,9,2,first,33,32,1000,6,53,3.84747404844290663561,4.60401384083044984408,33.9860207612456832749,40.6687889273356404374
85,9,2,first,33,33,1000,10,84,6.41245674740484439269,7.67335640138408248134,53.8646366782006893459,64.4561937716262889353
85,9,2,first,33,34,1000,13,108,8.33619377162629859868,9.97536332179930873565,69.2545328719723158883,82.8722491349480918643
85,9,2,first,33,35,1000,17,146,10.9011764705882399085,13.0447058823529449256,93.6218685121107085934,112.031003460207600142
85,9,2,first,33,36,1000,22,178,12.8249134948096958908,15.3467128027681720681,105.164290657439451593,125.843044982698955891
85,9,2,first,33,37,1000,33,264,19.8786159169550344927,23.7874048442906698142,159.028927335640133833,190.299238754325216405
85,9,2,first,33,38,1000,49,388,28.856055363321829077,34.5301038062283822683,232.130934256055269316,277.77550173010376966
85,9,2,first,33,39,1000,70,521,39.7572318339100334583,47.5748096885812756796,305.874186851210993154,366.019100346020536563
85,9,2,first,33,40,1000,105,729,58.3533564013840049256,69.8275432525950918716,420.01591695501730328,502.604844290657467809
85,9,2,first,33,41,1000,128,863,67.9720415224912812846,81.3375778546712808748,489.27044982698964759,585.477093425605858101
85,9,2,first,33,42,1000,172,1128,91.0568858131488809704,108.961660899654134482,618.160830449826903532,739.711557093426790743
85,9,2,first,33,43,1000,216,1361,116.706712802768436177,139.655086505190638491,763.723598615917126153,913.896747404846564677
85,9,2,first,33,44,1000,264,1601,146.20401384083052676,174.9525259515576181,903.515155709342707269,1081.17591695502028415
85,9,2,first,33,45,1000,320,1867,182.113771626297108241,217.923321799308723712,1074.0865051903128915,1285.28719723183507995
85,9,2,first,33,46,1000,364,2035,198.786159169549449643,237.874048442907451317,1126.66865051903323547,1348.20871972318423104
