n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
85,16,500000,0.59274605000000002,either,9,2,7,6,344340,343420,343836,343911
85,16,500000,0.59274605000000002,cross,9,2,7,6,156580,155660,156089,156164
85,17,500000,0.59274605000000002,either,9,2,7,6,344086,343304,343575,343856
85,17,500000,0.59274605000000002,cross,9,2,7,6,156696,155914,156144,156425
85,18,500000,0.59274605000000002,either,9,2,7,6,343782,343455,343823,343778
85,18,500000,0.59274605000000002,cross,9,2,7,6,156545,156218,156222,156177
85,19,500000,0.59274605000000002,either,9,2,7,6,344111,343763,344300,343561
85,19,500000,0.59274605000000002,cross,9,2,7,6,156237,155889,156439,155700
85,20,500000,0.59274605000000002,either,9,2,7,6,343262,344005,343184,343893
85,20,500000,0.59274605000000002,cross,9,2,7,6,155995,156738,156107,156816
85,21,500000,0.59274605000000002,either,9,2,7,6,343979,343651,343454,344098
85,21,500000,0.59274605000000002,cross,9,2,7,6,156349,156021,155902,156546
85,22,500000,0.59274605000000002,either,9,2,7,6,343824,343372,343691,343589
85,22,500000,0.59274605000000002,cross,9,2,7,6,156628,156176,156411,156309
85,23,500000,0.59274605000000002,either,9,2,7,6,344015,342562,344144,343378
85,23,500000,0.59274605000000002,cross,9,2,7,6,157438,155985,156622,155856
85,24,500000,0.59274605000000002,either,9,2,7,6,343872,343229,343694,343828
85,24,500000,0.59274605000000002,cross,9,2,7,6,156771,156128,156172,156306
85,25,500000,0.59274605000000002,either,9,2,7,6,343845,343913,343807,343635
85,25,500000,0.59274605000000002,cross,9,2,7,6,156087,156155,156365,156193
85,26,500000,0.59274605000000002,either,9,2,7,6,343346,343748,343632,343898
85,26,500000,0.59274605000000002,cross,9,2,7,6,156252,156654,156102,156368
85,27,500000,0.59274605000000002,either,9,2,7,6,343936,343001,344089,343734
85,27,500000,0.59274605000000002,cross,9,2,7,6,156999,156064,156266,155911
85,28,500000,0.59274605000000002,either,9,2,7,6,342953,344070,343591,343566
85,28,500000,0.59274605000000002,cross,9,2,7,6,155930,157047,156434,156409
85,29,500000,0.59274605000000002,either,9,2,7,6,343783,343351,343842,343784
85,29,500000,0.59274605000000002,cross,9,2,7,6,156649,156217,156216,156158
85,30,500000,0.59274605000000002,either,9,2,7,6,343810,343841,343229,343648
85,30,500000,0.59274605000000002,cross,9,2,7,6,156159,156190,156352,156771
85,31,500000,0.59274605000000002,either,9,2,7,6,343712,343562,343951,344138
85,31,500000,0.59274605000000002,cross,9,2,7,6,156438,156288,155862,156049
85,32,500000,0.59274605000000002,either,9,2,7,6,343843,343736,343417,343370
85,32,500000,0.59274605000000002,cross,9,2,7,6,156264,156157,156630,156583
85,33,500000,0.59274605000000002,either,9,2,7,6,343577,344165,343520,344071
85,33,500000,0.59274605000000002,cross,9,2,7,6,155835,156423,155929,156480
85,34,500000,0.59274605000000002,either,9,2,7,6,344150,343421,343469,344145
85,34,500000,0.59274605000000002,cross,9,2,7,6,156579,155850,155855,156531
85,35,500000,0.59274605000000002,either,9,2,7,6,343625,343763,343644,344390
85,35,500000,0.59274605000000002,cross,9,2,7,6,156237,156375,155610,156356
85,36,500000,0.59274605000000002,either,9,2,7,6,343519,343473,343225,343545
85,36,500000,0.59274605000000002,cross,9,2,7,6,156527,156481,156455,156775
85,37,500000,0.59274605000000002,either,9,2,7,6,343842,343789,343262,344069
85,37,500000,0.59274605000000002,cross,9,2,7,6,156211,156158,155931,156738
85,38,500000,0.59274605000000002,either,9,2,7,6,343569,344032,343522,343997
85,38,500000,0.59274605000000002,cross,9,2,7,6,155968,156431,156003,156478
85,39,500000,0.59274605000000002,either,9,2,7,6,344032,343628,343121,344012
85,39,500000,0.59274605000000002,cross,9,2,7,6,156372,155968,155988,156879
85,40,500000,0.59274605000000002,either,9,2,7,6,343704,343700,343928,344044
85,40,500000,0.59274605000000002,cross,9,2,7,6,156300,156296,155956,156072
85,41,500000,0.59274605000000002,either,9,2,7,6,344179,343687,344009,343845
85,41,500000,0.59274605000000002,cross,9,2,7,6,156313,155821,156155,155991
85,42,500000,0.59274605000000002,either,9,2,7,6,343803,343813,343761,343695
85,42,500000,0.59274605000000002,cross,9,2,7,6,156187,156197,156305,156239
85,43,500000,0.59274605000000002,either,9,2,7,6,343981,343458,343652,343851
85,43,500000,0.59274605000000002,cross,9,2,7,6,156542,156019,156149,156348
85,44,500000,0.59274605000000002,either,9,2,7,6,344049,343628,343767,343784
85,44,500000,0.59274605000000002,cross,9,2,7,6,156372,155951,156216,156233
85,45,500000,0.59274605000000002,either,9,2,7,6,343616,343826,343946,344043
85,45,500000,0.59274605000000002,cross,9,2,7,6,156174,156384,155957,156054
85,46,500000,0.59274605000000002,either,9,2,7,6,343902,343615,343194,343999
85,46,500000,0.59274605000000002,cross,9,2,7,6,156385,156098,156001,156806
85,47,500000,0.59274605000000002,either,9,2,7,6,343469,343964,343572,344342
85,47,500000,0.59274605000000002,cross,9,2,7,6,156036,156531,155658,156428
85,48,500000,0.59274605000000002,either,9,2,7,6,343537,343872,343931,343372
85,48,500000,0.59274605000000002,cross,9,2,7,6,156128,156463,156628,156069
85,49,500000,0.59274605000000002,either,9,2,7,6,344029,343651,343264,343925
85,49,500000,0.59274605000000002,cross,9,2,7,6,156349,155971,156075,156736
85,50,500000,0.59274605000000002,either,9,2,7,6,343764,343215,343475,343652
85,50,500000,0.59274605000000002,cross,9,2,7,6,156785,156236,156348,156525
85,51,500000,0.59274605000000002,either,9,2,7,6,343712,343793,343450,343721
85,51,500000,0.59274605000000002,cross,9,2,7,6,156207,156288,156279,156550
85,52,500000,0.59274605000000002,either,9,2,7,6,343849,343572,343144,344207
