a1,b1,a2,b2,N,channel,sector,cos4_first,cos4_second,delta_cos4_first_minus_second,first_estimate,first_batch_se,second_estimate,second_batch_se,difference_first_minus_second,difference_batch_se,difference_z,normalized_by_delta_cos4,normalized_batch_se,hypothesis_N_exponent,hypothesis_scaled_amplitude,hypothesis_scaled_batch_se
9,2,7,6,85,cross,odd,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.00019903333333333347,7.403160100436338e-05,-0.0001811333333333336,5.9562749832494046e-05,0.00038016666666666705,7.91747590273773e-05,4.801614445523122,0.0002384291811342595,4.965604461569453e-05,1.625,0.3255855796494527,0.06780752252047616
9,2,7,6,85,cross,matching_function,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.00039806666666666695,0.00014806320200872676,-0.0003622666666666672,0.00011912549966498809,0.0007603333333333341,0.0001583495180547546,4.801614445523122,0.000476858362268519,9.931208923138906e-05,1.625,0.6511711592989055,0.13561504504095231
12,1,9,8,145,either,primal,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.6888011666666666,9.205148757814008e-05,0.6885367333333333,0.00010544411288270095,0.0002644333333333304,0.00011131764588892651,2.3754844186804287,0.00013788965360449584,5.8046961924967265e-05,1.0,0.019993999772651896,0.008416809479120253
12,1,9,8,145,either,matching,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.6885068000000001,9.209667237282198e-05,0.6885710333333334,9.016702006050432e-05,-6.423333333333373e-05,0.00011807278318079987,-0.5440147306003277,-3.349468832671979e-05,6.156945105099993e-05,1.0,-0.004856729807374369,0.00892757040239499
12,1,9,8,145,either,even,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.6886539833333334,4.769951551748443e-05,0.6885538833333332,4.270994731689259e-05,0.00010009999999999372,6.016374877504458e-05,1.6637925999969332,5.219748263888562e-05,3.1372589732026597e-05,1.0,0.0075686349826384145,0.004549025511143856
12,1,9,8,145,either,odd,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.00014718333333333297,7.875527241489934e-05,-1.714999999999911e-05,8.831838214264258e-05,0.00016433333333333206,9.770733616515004e-05,1.6818934972862967,8.56921709656078e-05,5.0949820011713286e-05,1.625,0.2787174431062547,0.16571646394730702
12,1,9,8,145,either,matching_function,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.00029436666666666594,0.00015751054482979868,-3.429999999999822e-05,0.00017663676428528516,0.0003286666666666641,0.00019541467233030009,1.6818934972862967,0.0001713843419312156,0.00010189964002342657,1.625,0.5574348862125094,0.33143292789461404
12,1,9,8,145,cross,primal,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.3114932,9.209667237282186e-05,0.3114289666666667,9.016702006050409e-05,6.423333333333651e-05,0.0001180727831808002,0.5440147306003495,3.349468832672124e-05,6.156945105100012e-05,1.0,0.004856729807374579,0.008927570402395018
12,1,9,8,145,cross,matching,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.3111988333333333,9.205148757813938e-05,0.3114632666666666,0.0001054441128827,-0.00026443333333333317,0.00011131764588892617,-2.3754844186804607,-0.00013788965360449727,5.804696192496709e-05,1.0,-0.019993999772652104,0.008416809479120229
12,1,9,8,145,cross,even,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.31134601666666667,4.769951551748318e-05,0.31144611666666666,4.270994731689197e-05,-0.00010009999999999464,6.0163748775044274e-05,-1.663792599996957,-5.21974826388861e-05,3.1372589732026434e-05,1.0,-0.007568634982638485,0.004549025511143833
12,1,9,8,145,cross,odd,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.0001471833333333362,7.875527241489931e-05,-1.7149999999998648e-05,8.831838214264225e-05,0.00016433333333333485,9.770733616515012e-05,1.6818934972863238,8.569217096560927e-05,5.094982001171333e-05,1.625,0.27871744310625945,0.16571646394730716
12,1,9,8,145,cross,matching_function,0.9452080856123662,-0.9725089179548156,1.9177170035671818,0.0002943666666666724,0.00015751054482979863,-3.4299999999997297e-05,0.0001766367642852845,0.0003286666666666697,0.00019541467233030025,1.6818934972863238,0.00017138434193121854,0.00010189964002342667,1.625,0.5574348862125189,0.3314329278946143
