batch,replica_first,samples,cpu_seconds,comparator_classification_cpu_seconds,base_sha256,l0_F_re,l0_F_im,l0_energy_re,l0_energy_im,l0_euler_energy,l0_degree5_energy,l1_F_re,l1_F_im,l1_energy_re,l1_energy_im,l1_euler_energy,l1_degree5_energy,l2_F_re,l2_F_im,l2_energy_re,l2_energy_im,l2_euler_energy,l2_degree5_energy,l3_F_re,l3_F_im,l3_energy_re,l3_energy_im,l3_euler_energy,l3_degree5_energy,l4_F_re,l4_F_im,l4_energy_re,l4_energy_im,l4_euler_energy,l4_degree5_energy,l5_F_re,l5_F_im,l5_energy_re,l5_energy_im,l5_euler_energy,l5_degree5_energy,unfiltered_variance,euler_variance
69,43700013800,200,0.7239260000000001,0.2036740000000008,62f56dd7b74e5a883232c8f71d1859d948c5d69564da6f50f7792328fae55f80,-1.6653345369377348e-16,-2.309401076758503,15.777777777777738,0.0,92.53061224489792,200.0,-0.33333333333333376,-1.732050807568877,1.166666666666667,2.0207259421636894,36.005102040816325,14.0,-6.500000000000002,4.907477288111821,-0.11111111111111113,0.7698003589195009,14.500000000000009,2.0,-10.166666666666664,-3.7527767497325684,-0.5555555555555556,0.1924500897298752,3.0714285714285703,-18.0,-2.5000000000000004,-4.907477288111821,-0.3333333333333332,-0.3849001794597504,5.816326530612247,-8.0,-1.1666666666666663,-0.28867513459481264,-0.3888888888888889,-0.6735753140545633,8.005102040816325,2.0,16.388888888888857,70.72193877551015
70,43700014000,200,0.719443,0.20120399999999972,160871d8018f70faeb1572d9e1a0c774c980756437b0a02726e9da36da06d52f,-0.4999999999999992,0.8660254037844384,15.888888888888848,-5.367253113454771e-18,79.97959183673467,200.0,-2.8333333333333344,-3.7527767497325684,1.388888888888889,-1.058475493514314,16.78061224489796,20.0,2.0,1.1547005383792512,-0.16666666666666663,0.4811252243246881,7.346938775510206,2.0,-1.4999999999999996,0.8660254037844384,-0.6111111111111112,0.481125224324688,0.7448979591836723,4.0,-3.8333333333333335,0.28867513459481287,0.6111111111111112,0.8660254037844386,4.209183673469386,-6.0,-4.8333333333333295,1.443375672974064,0.4444444444444442,0.9622504486493763,1.8010204081632648,-2.0,15.888888888888854,81.22193877551018
71,43700014200,200,0.6928690000000004,0.19387400000000277,6e0fb5f9a9b416e8e2cfbe7dd9a0cc67df4c31d2268efee346b60feeb47ffdf2,-2.9999999999999996,1.732050807568877,16.777777777777736,4.293802490763817e-18,73.8367346938775,200.0,0.5000000000000004,-0.28867513459481264,0.6111111111111109,-0.8660254037844387,18.561224489795922,12.0,-1.9999999999999998,0.577350269189626,2.166666666666667,0.2886751345948128,13.571428571428566,14.0,2.1666666666666665,-0.28867513459481264,-0.05555555555555558,-0.0962250448649377,7.653061224489793,-2.0,-3.166666666666669,-3.175426480542942,0.38888888888888884,-0.09622504486493764,7.122448979591834,-6.0,-1.9999999999999993,-3.4641016151377553,0.27777777777777757,-1.058475493514314,6.23469387755102,-2.0,16.11111111111108,76.93622448979589
72,43700014400,200,0.7199340000000003,0.20153600000000393,a6d668e308076c3da294434e9d034786982bb8589c01904f270f1b0267e63f4e,4.833333333333332,-2.02072594216369,15.777777777777738,3.2203518680728626e-18,103.37244897959174,200.0,0.16666666666666544,2.02072594216369,0.05555555555555558,-0.09622504486493759,22.617346938775494,18.0,-2.3333333333333335,-0.5773502691896257,-0.22222222222222215,8.362454372111705e-17,6.392857142857138,4.0,-4.166666666666668,0.8660254037844388,0.4444444444444443,2.7755575615628914e-17,-3.6071428571428585,-2.0,-3.3333333333333317,-2.309401076758503,-0.5,-0.2886751345948128,-5.010204081632655,2.0,-0.9999999999999991,-1.1547005383792512,-8.326672684688674e-17,-0.769800358919501,-4.403061224489797,0.0,15.222222222222193,104.68367346938776
73,43700014600,200,0.7436730000000003,0.21067800000000103,919a8b6e29e1b8184eed9a9b2d397e6563279705ed382c9d40eece9ddea17d5d,-1.3333333333333346,-1.7320508075688774,16.222222222222182,-4.293802490763817e-18,84.60714285714285,200.0,-0.6666666666666661,-1.1547005383792512,0.8333333333333335,-0.8660254037844386,25.561224489795915,34.0,-3.4999999999999996,-5.484827557301447,1.2222222222222223,0.1924500897298752,5.826530612244899,2.0,-0.4999999999999999,-4.907477288111821,1.7222222222222225,0.6735753140545633,0.6275510204081637,2.0,-3.4999999999999996,-2.02072594216369,-0.27777777777777746,-0.09622504486493764,-2.974489795918363,14.0,-4.999999999999999,-4.618802153517008,-0.6666666666666665,-0.3849001794597504,1.4336734693877573,18.0,18.0,87.64030612244896
74,43700014800,200,0.7122310000000001,0.20060600000000317,f555984703de869604aadeadaac50217eb0244afeb1703e4cdae2fd4a0ba23d0,-2.333333333333332,-0.577350269189626,16.222222222222182,3.578168742303181e-18,77.44387755102039,200.0,-2.833333333333332,1.443375672974064,1.0555555555555556,-1.8282758524338143,20.954081632653054,12.0,5.166666666666667,2.02072594216369,1.0000000000000002,0.1924500897298752,13.301020408163264,-2.0,1.6666666666666665,-1.732050807568877,0.9444444444444446,1.250925583244189,11.780612244897963,34.0,2.166666666666667,-0.8660254037844386,-0.5,1.250925583244189,8.250000000000002,26.0,-1.666666666666667,-2.309401076758503,-0.44444444444444464,0.3849001794597505,6.46938775510204,26.0,16.27777777777775,77.40561224489794
75,43700015000,200,0.6985439999999996,0.20018999999999654,97e2cf2a0d3e375c38bafdef8a312ba493448d94694abd93d7e83531d38b77c0,1.0,2.886751345948129,15.444444444444406,-7.156337484606361e-18,84.5153061224489,200.0,-6.333333333333335,-3.4641016151377553,-0.33333333333333326,0.9622504486493763,22.989795918367353,2.0,-0.8333333333333338,-2.02072594216369,0.7777777777777779,-0.9622504486493764,-0.35204081632653395,-12.0,-3.1666666666666665,2.02072594216369,1.7222222222222228,-0.4811252243246881,-3.9846938775510203,-10.0,-2.499999999999999,-2.02072594216369,1.0555555555555558,-0.09622504486493759,-1.5663265306122471,-26.0,-1.8333333333333328,0.28867513459481287,2.7755575615628914e-17,0.38490017945975047,-0.9846938775510204,-30.0,14.555555555555527,93.03826530612247
76,43700015200,200,0.6970219999999996,0.1973350000000016,c9a86e3219f8653b9c050f4f155e9e4c094015e1428337fd4fd30eba659e46a9,-5.166666666666665,3.175426480542942,16.555555555555515,-3.5781687423031806e-19,86.92346938775508,200.0,-0.8333333333333333,-0.28867513459481264,-0.8333333333333335,1.250925583244189,18.122448979591827,12.0,-1.6666666666666665,-2.309401076758503,-1.0000000000000002,2.309401076758502,8.316326530612244,14.0,-5.666666666666667,0.5773502691896255,-1.5000000000000002,0.481125224324688,3.530612244897959,-4.0,0.8333333333333325,-2.02072594216369,-1.5000000000000002,-1.058475493514314,3.4234693877551012,-18.0,-0.8333333333333338,-7.216878364870325,-1.0555555555555556,0.09622504486493759,3.137755102040816,-14.0,17.999999999999996,82.6709183673469
77,43700015400,200,0.7332169999999998,0.204442000000002,4bd2513dc42203c945d47838abee832045f1bb74f0ca4150bcf54d5185e65959,0.6666666666666664,-0.577350269189626,15.444444444444406,8.587604981527634e-18,86.68367346938773,200.0,-2.999999999999999,2.886751345948129,1.166666666666667,-1.443375672974064,13.913265306122447,-38.0,1.4999999999999996,-4.907477288111821,0.6666666666666665,-1.1547005383792515,5.045918367346941,-30.0,-4.666666666666664,1.1547005383792512,0.11111111111111119,-1.5396007178390017,5.285714285714286,-20.0,-1.6666666666666672,5.196152422706634,0.05555555555555547,-2.4056261216234396,10.709183673469381,-6.0,0.9999999999999992,4.618802153517008,0.16666666666666669,-2.0207259421636894,6.8469387755102,2.0,14.61111111111108,86.07397959183673
78,43700015600,200,0.7582400000000002,0.2105679999999981,3f36616ea449e089bf6ae0d30dd81eae89c537709e26ae205832cc233e199d33,-2.4999999999999987,-1.443375672974064,15.444444444444406,3.5781687423031806e-19,86.97448979591834,200.0,1.1666666666666654,-2.02072594216369,0.38888888888888884,0.0962250448649377,21.45918367346938,-4.0,0.8333333333333324,1.443375672974064,8.326672684688674e-17,-1.7320508075688767,0.7908163265306114,-2.0,0.16666666666666527,-3.7527767497325684,0.8333333333333335,0.28867513459481275,0.9948979591836731,-10.0,1.0000000000000002,-3.4641016151377553,1.166666666666667,-0.8660254037844387,1.3214285714285723,-16.0,3.8333333333333326,-4.3301270189221945,0.22222222222222235,-0.5773502691896257,5.6326530612244925,8.0,15.499999999999968,80.70153061224488
79,43700015800,200,0.7082070000000003,0.20193600000000123,74c6b9fc47de9ebae7d434269aa307ad35cfc1f09a5ef6d0bcc295fc6e2bc2af,-4.333333333333335,0.5773502691896257,14.66666666666663,3.578168742303181e-18,83.06122448979588,200.0,-2.166666666666666,-1.443375672974064,0.7777777777777777,-0.5773502691896257,12.663265306122446,4.0,2.166666666666667,-3.175426480542942,-0.16666666666666657,-1.058475493514314,-0.4489795918367362,-8.0,-5.499999999999998,0.28867513459481264,0.16666666666666657,-1.058475493514314,3.3061224489795893,-12.0,1.0000000000000002,1.1547005383792512,-0.4999999999999999,-0.0962250448649377,4.647959183673465,4.0,3.166666666666666,2.02072594216369,-1.0000000000000002,-0.5773502691896257,3.260204081632652,-2.0,16.22222222222219,81.27551020408158
80,43700016000,200,0.7378850000000003,0.20992500000000192,e59525b3d25436180681d10cebbb8674dea9787ab4f19632df3642f78ee14e1b,-5.166666666666663,0.8660254037844384,14.777777777777741,-1.7890843711515903e-18,93.46428571428565,200.0,1.833333333333333,2.598076211353316,0.11111111111111069,-0.1924500897298752,19.545918367346943,-2.0,4.0,-2.309401076758503,-1.1111111111111114,-0.1924500897298752,2.2193877551020385,4.0,0.9999999999999994,-1.7320508075688774,-0.8888888888888891,-0.5773502691896257,-3.622448979591837,16.0,-0.16666666666666666,-2.598076211353316,-0.4999999999999998,-0.0962250448649377,2.005102040816325,18.0,-1.1666666666666667,-4.3301270189221945,0.11111111111111108,-0.769800358919501,5.852040816326529,10.0,14.94444444444441,86.5892857142857
81,43700016200,200,0.6792840000000004,0.19016699999999798,1eff21767c42a9f0f7c773aeacc2555c8bdfdb8b58724c0f0ccc8f270c24ff53,-0.16666666666666693,-0.2886751345948131,16.333333333333293,-9.661055604218588e-18,77.81122448979588,200.0,3.0000000000000013,-2.309401076758503,0.9444444444444449,0.8660254037844386,22.474489795918355,18.0,7.333333333333337,-0.5773502691896255,1.0000000000000002,-1.5396007178390017,9.566326530612239,-2.0,5.333333333333333,0.577350269189626,0.5555555555555556,-2.309401076758502,0.04081632653061279,-12.0,2.9999999999999996,-3.4641016151377553,0.6111111111111109,-0.6735753140545633,-2.4693877551020416,-2.0,4.000000000000002,-1.1547005383792512,0.6666666666666665,0.7698003589195009,-3.204081632653063,2.0,16.111111111111075,82.81377551020407
82,43700016400,200,0.7066780000000001,0.19686099999999884,7d9da7c018a97a834a30c5504065c2dc63b89f0455aa402776367890f58e4e93,-3.8333333333333326,3.7527767497325684,14.999999999999963,-3.2203518680728626e-18,83.13775510204081,200.0,1.0000000000000007,1.1547005383792515,-0.22222222222222213,-0.5773502691896256,31.20918367346939,16.0,-0.16666666666666516,0.28867513459481264,-1.166666666666667,0.481125224324688,4.193877551020413,-8.0,-0.33333333333333315,-3.4641016151377553,-0.6666666666666665,0.5773502691896256,2.943877551020408,-28.0,0.3333333333333327,1.1547005383792512,-0.7222222222222221,-0.0962250448649377,-1.3928571428571437,-12.0,2.166666666666665,-0.2886751345948131,-1.7222222222222225,1.250925583244189,-0.8469387755102059,-12.0,16.833333333333314,91.46938775510202
83,43700016600,200,0.7528090000000001,0.2113050000000043,27fd8ce184899600177dde3f9ec1b8d8604678a5cdac929bc89c81ff0c829f25,-1.8333333333333324,-1.4433756729740643,15.777777777777738,-8.229788107297315e-18,80.68877551020401,200.0,-0.1666666666666657,2.598076211353316,-1.166666666666667,-0.2886751345948128,5.994897959183673,20.0,-4.833333333333332,-0.8660254037844386,0.05555555555555558,-0.6735753140545634,0.05612244897959079,8.0,-3.666666666666666,2.309401076758503,0.6666666666666667,-0.9622504486493763,2.346938775510202,6.0,-4.166666666666668,-3.175426480542942,-0.7777777777777777,-1.5396007178390017,2.836734693877551,6.0,-1.000000000000001,-2.309401076758503,-0.6111111111111109,-0.2886751345948129,4.535714285714283,-10.0,16.944444444444418,84.58673469387753
84,43700016800,200,0.725848,0.207117000000002,501448343e5046a83e6e300a85a9de999a512395d887a251c0e1ffdd790d942f,0.49999999999999933,-0.2886751345948131,15.444444444444406,6.082886861915407e-18,84.02040816326529,200.0,3.6666666666666643,1.1547005383792512,0.5555555555555556,0.3849001794597504,13.438775510204081,-14.0,-3.4999999999999996,2.02072594216369,-0.7222222222222223,0.8660254037844386,-2.5765306122448997,-26.0,-2.5,6.639528095680699,-0.11111111111111069,2.6943012562182522,-1.6071428571428574,0.0,-2.8333333333333335,0.8660254037844384,-1.0,1.3471506281091266,-3.576530612244899,8.0,-2.0,-0.5773502691896255,-1.3333333333333335,0.9622504486493763,-0.3418367346938791,16.0,15.611111111111079,83.39540816326529
85,43700017000,200,0.754051,0.21103200000000433,7ae1a46f1ea62730c5eaa7c34e2188eec93f3e44141255506b0e79eab446bdc3,1.27675647831893e-15,-5.196152422706634,16.222222222222182,-1.4312674969212723e-18,91.68877551020401,200.0,-3.333333333333334,-2.886751345948129,1.0000000000000002,-0.1924500897298752,26.530612244897952,8.0,0.8333333333333348,-0.28867513459481287,-1.0000000000000002,-0.769800358919501,-4.744897959183675,12.0,0.16666666666666693,-0.8660254037844384,-1.5000000000000004,0.0962250448649377,-9.173469387755105,16.0,0.6666666666666682,-2.886751345948129,-0.7222222222222223,0.09622504486493759,-3.061224489795919,2.0,1.8333333333333344,0.2886751345948131,0.6111111111111109,0.09622504486493759,-2.8469387755102056,2.0,15.49999999999997,95.76530612244895
86,43700017200,200,0.7525120000000003,0.20946900000000213,6a5d078dba625f2744663d17ba5f9b3207df2590a1b3a9a53ba24264dc74e689,1.4999999999999984,-1.443375672974064,15.666666666666627,5.367253113454771e-18,94.77040816326524,200.0,-5.833333333333333,-2.02072594216369,0.6666666666666667,-1.9245008972987518,19.933673469387752,4.0,-0.33333333333333304,-0.577350269189626,0.7777777777777779,-0.7698003589195009,-4.811224489795918,10.0,0.33333333333333315,4.0414518843273814,-0.5555555555555554,-0.19245008972987515,-2.4540816326530606,-6.0,-3.6666666666666674,2.309401076758503,-0.055555555555555525,0.0962250448649377,-0.744897959183676,-14.0,-3.3333333333333335,2.886751345948129,0.5555555555555556,8.326672684688674e-17,-1.5561224489795906,-8.0,15.49999999999997,90.5612244897959
87,43700017400,200,0.7227420000000002,0.20440100000000738,cadce3692e0d0718345f4e6fe356af9390a30bddb5360cfc4101ab2a03083f6b,4.833333333333334,-1.4433756729740645,15.888888888888848,-1.7890843711515903e-18,80.14795918367341,200.0,1.1666666666666698,-2.02072594216369,0.6111111111111114,-0.6735753140545633,18.510204081632644,26.0,-2.833333333333333,-3.7527767497325684,-0.5555555555555556,-0.769800358919501,10.862244897959183,8.0,-2.8333333333333335,-3.7527767497325684,-1.0000000000000002,-0.7698003589195009,-3.5765306122448988,8.0,0.8333333333333334,0.8660254037844388,-1.3333333333333337,-0.7698003589195009,-2.0561224489795933,2.0,0.333333333333333,0.5773502691896257,-1.3333333333333337,-0.7698003589195009,-2.78061224489796,2.0,17.49999999999998,89.9081632653061
88,43700017600,200,0.7298660000000003,0.2024399999999984,813b8a43467d459198c78ca81f1e0684a46d48a15b22dc78789cfad5e37e4485,-0.49999999999999917,5.484827557301447,16.11111111111107,3.5781687423031806e-19,86.42346938775503,200.0,-0.4999999999999999,3.175426480542942,0.9444444444444442,0.4811252243246881,27.959183673469383,-8.0,-2.666666666666667,4.0414518843273814,2.0000000000000004,-8.326672684688674e-17,0.10714285714285465,4.0,-2.4999999999999996,-2.02072594216369,1.2222222222222225,0.7698003589195009,-3.7602040816326534,-14.0,-2.5000000000000004,0.8660254037844386,1.388888888888889,0.6735753140545633,-3.0357142857142887,-8.0,-5.666666666666667,-0.5773502691896255,0.6111111111111109,0.09622504486493759,-3.469387755102043,4.0,15.499999999999966,90.35459183673467
89,43700017800,200,0.7188859999999999,0.20124999999999282,01005bedfe55310c0d43b3801fc2708decb72aa6830831a775cbd69d5e9eb5d1,-0.6666666666666671,4.0414518843273814,15.666666666666627,4.293802490763817e-18,87.85714285714286,200.0,-5.666666666666665,-1.1547005383792515,0.8888888888888891,0.19245008972987532,22.750000000000004,-2.0,-3.1666666666666665,-0.8660254037844384,-0.055555555555555636,0.2886751345948129,9.443877551020408,-14.0,-4.333333333333333,-3.4641016151377553,-0.05555555555555536,0.8660254037844386,8.78571428571429,-8.0,-1.8333333333333328,2.598076211353316,0.055555555555555636,-0.6735753140545634,0.3214285714285713,-10.0,-2.333333333333332,2.886751345948129,-0.3333333333333336,-1.1547005383792515,-4.9897959183673475,-2.0,14.99999999999997,88.3928571428571
90,43700018000,200,0.6621709999999994,0.18857100000000493,99465946c3d80c2a04884604d4728a88391f946dd5b4879af8b0e89236fa5285,0.4999999999999989,-4.3301270189221945,16.333333333333293,3.5781687423031806e-19,84.3163265306122,200.0,-1.333333333333333,3.4641016151377553,1.2777777777777781,0.2886751345948128,13.510204081632654,6.0,-7.833333333333329,-2.02072594216369,1.277777777777778,-0.6735753140545634,-1.0663265306122474,6.0,-2.499999999999998,-1.4433756729740643,1.2222222222222223,-1.1547005383792515,-1.3163265306122465,-12.0,0.4999999999999999,-0.8660254037844384,0.4444444444444442,-1.7320508075688767,-2.7193877551020433,-22.0,0.6666666666666659,-4.618802153517008,-1.0555555555555556,-1.250925583244189,-3.188775510204082,-12.0,17.055555555555532,82.36989795918367
91,43700018200,200,0.682633,0.19350400000000034,b069ecca02d944ca6994231f7f711d5326e40e58ed9316b136c3a63e33c74383,2.3333333333333335,-1.732050807568877,16.222222222222182,4.293802490763817e-18,83.49489795918366,200.0,1.5000000000000004,2.598076211353316,1.6111111111111114,-0.09622504486493759,22.795918367346932,22.0,-1.1666666666666667,6.062177826491073,0.7777777777777777,0.9622504486493764,11.229591836734695,-8.0,-0.333333333333334,3.4641016151377553,0.6666666666666667,0.7698003589195009,10.750000000000004,-2.0,-1.1666666666666667,-0.8660254037844384,1.166666666666667,-0.4811252243246881,3.4846938775510186,-10.0,2.8333333333333335,-0.8660254037844384,1.2777777777777781,-0.6735753140545634,5.474489795918366,-2.0,14.722222222222191,81.60459183673467
92,43700018400,200,0.7200619999999995,0.20573000000000397,37598b3c6f6ab347641d32d13d1761f109e4f10f2e8f65be6501559ba0e1a760,3.833333333333331,2.02072594216369,15.555555555555516,1.7890843711515903e-18,84.92857142857136,200.0,1.8333333333333341,-4.3301270189221945,0.05555555555555547,-0.2886751345948129,13.89795918367347,6.0,-0.8333333333333327,-0.8660254037844386,-0.16666666666666669,0.481125224324688,-0.19897959183673608,14.0,1.999999999999998,4.618802153517008,-0.7222222222222223,0.6735753140545634,-8.923469387755103,4.0,6.333333333333334,-0.5773502691896255,-1.2222222222222225,-0.3849001794597505,-16.010204081632654,6.0,6.833333333333334,1.443375672974064,0.2777777777777778,-0.8660254037844386,-18.714285714285708,0.0,16.555555555555525,109.1785714285714
93,43700018600,200,0.6955759999999995,0.19504400000000022,70fd193eb1bb20c65cb3bd1e7fccfdd807bcd50279f9f745759970c11b846f76,0.8333333333333328,-2.598076211353316,15.111111111111073,1.7890843711515903e-18,96.19387755102039,200.0,2.6666666666666687,-0.577350269189626,1.9444444444444444,0.6735753140545634,29.688775510204074,2.0,-4.000000000000001,2.309401076758503,-0.16666666666666669,0.8660254037844387,9.301020408163264,-18.0,-3.4999999999999987,-4.907477288111821,0.7777777777777779,-0.9622504486493763,5.642857142857146,-12.0,-7.000000000000002,-2.309401076758503,-0.0555555555555555,-0.6735753140545633,8.168367346938776,-12.0,-5.833333333333331,-1.443375672974064,-0.6111111111111109,-0.4811252243246881,8.903061224489793,6.0,16.55555555555553,83.9030612244897
94,43700018800,200,0.7350020000000002,0.21089700000000233,356f75def653b12d804088c03639232c4638755726fd70198769a581144fb330,1.5000000000000002,-1.443375672974064,16.444444444444404,1.7890843711515903e-18,89.04081632653055,200.0,0.33333333333333326,1.732050807568877,-1.4444444444444449,-0.1924500897298752,18.494897959183675,2.0,5.166666666666666,1.443375672974064,0.11111111111111094,-0.5773502691896256,6.05612244897959,24.0,-0.3333333333333341,1.1547005383792517,0.055555555555555636,-2.0207259421636894,0.668367346938775,14.0,3.3333333333333335,0.5773502691896255,0.22222222222222227,-1.3471506281091266,0.9081632653061193,10.0,-0.5000000000000001,0.8660254037844384,-0.11111111111111116,-2.116950987028627,-1.489795918367349,14.0,16.66666666666664,88.36734693877548
95,43700019000,200,0.727484,0.2034149999999988,645149fbd2cec5d965efdff2eef01057ef496049916ae872b3684fe2a8a9f789,-3.1666666666666687,-0.8660254037844386,15.444444444444406,5.367253113454771e-18,84.63775510204077,200.0,1.0000000000000018,-2.220446049250313e-16,1.4444444444444449,-1.3471506281091266,17.77551020408162,4.0,-4.666666666666666,-2.309401076758503,0.22222222222222224,-0.19245008972987526,7.683673469387755,22.0,-8.666666666666666,2.220446049250313e-16,8.326672684688674e-17,-0.769800358919501,1.459183673469387,2.0,-4.500000000000002,-3.175426480542942,0.5555555555555556,-2.7755575615628914e-17,-2.887755102040815,-6.0,-3.666666666666667,-4.0414518843273814,1.0000000000000002,2.7755575615628914e-17,-0.06122448979591333,-8.0,15.611111111111077,83.63010204081631
96,43700019200,200,0.543552,0.1542899999999916,9c8e8b6879ff66a11c0bb106aa8ae847bb36cbd60c844fffb7f7731d42a56db7,-3.166666666666666,0.28867513459481264,16.444444444444404,-5.367253113454771e-18,91.1224489795918,200.0,1.166666666666668,0.28867513459481287,-0.38888888888888884,0.6735753140545634,16.11224489795918,12.0,-2.833333333333334,-2.02072594216369,-0.7222222222222223,0.8660254037844386,6.071428571428571,-8.0,-3.833333333333332,-0.2886751345948131,0.49999999999999994,2.4056261216234396,-2.081632653061223,-16.0,-4.666666666666667,5.196152422706634,0.16666666666666669,1.443375672974064,-8.903061224489788,0.0,-4.833333333333335,2.02072594216369,0.22222222222222224,1.7320508075688767,-7.433673469387753,2.0,15.166666666666632,83.43877551020405
97,43700019400,200,0.5387969999999997,0.15193300000000498,38e93784c218e06c1d30c94240159a3c5177472fa0e10c1374cb921ba0801911,4.333333333333333,-3.4641016151377553,16.333333333333293,0.0,80.80102040816324,200.0,-4.833333333333331,-6.062177826491073,0.05555555555555558,-0.09622504486493753,4.913265306122447,-12.0,-3.3333333333333317,1.732050807568877,-0.4444444444444445,0.3849001794597504,-2.5612244897959138,20.0,0.33333333333333304,-1.1547005383792512,-0.38888888888888884,0.09622504486493759,3.2602040816326525,22.0,3.166666666666668,-1.443375672974064,-0.33333333333333337,0.5773502691896257,-0.47448979591836615,22.0,-1.833333333333334,-2.02072594216369,-0.8888888888888891,2.7755575615628914e-17,-2.867346938775507,22.0,17.111111111111097,82.375
98,43700019600,200,0.5354389999999993,0.15021500000000287,234c3b1448601b91ffc4e21891ffbe9b9a414cd5ee30572107c55c1919268a52,2.8333333333333326,0.8660254037844384,16.666666666666625,-2.5047181196122264e-18,76.31632653061222,200.0,-3.1666666666666647,0.8660254037844388,0.5,-0.6735753140545633,17.301020408163264,-8.0,2.0,2.309401076758503,0.27777777777777773,-0.8660254037844387,3.8673469387755093,-6.0,0.999999999999998,-4.618802153517008,-1.1111111111111112,-0.9622504486493763,3.066326530612245,4.0,0.1666666666666666,-0.28867513459481287,-1.0000000000000002,8.326672684688674e-17,-0.2346938775510184,0.0,-0.33333333333333454,4.0414518843273814,-1.0555555555555558,0.2886751345948129,-0.14795918367346622,-4.0,17.833333333333318,80.02551020408161
99,43700019800,200,0.5346190000000002,0.15423700000000373,224731660456830ac6c7aded8c502ba66bb7cedb0a4bc75593248eef5a81b3f7,1.500000000000001,-2.02072594216369,17.33333333333329,6.082886861915407e-18,81.70408163265304,200.0,-2.4999999999999982,-3.7527767497325684,1.2777777777777781,0.2886751345948128,13.10714285714286,6.0,-2.000000000000001,1.732050807568877,-0.05555555555555558,-0.0962250448649377,2.913265306122447,12.0,-0.9999999999999981,4.618802153517008,-0.22222222222222235,-0.5773502691896257,7.923469387755106,38.0,0.3333333333333328,-0.5773502691896255,0.4444444444444444,0.3849001794597505,8.464285714285717,28.0,0.8333333333333326,-1.443375672974064,2.055555555555556,0.2886751345948129,4.90816326530612,20.0,15.8333333333333,85.43367346938773
