label,n,a,b,radius,batch,counter_first,counter_last_exclusive,samples,primal_pivotal,matching_pivotal,primal_h4,matching_h4,h4_plus,h4_minus
n365_first,365,14,13,2,188,25336688000,25336689000,1000,31,26,-5,-4,-9,-1
n365_first,365,14,13,4,188,25336688000,25336689000,1000,31,26,4,4,8,0
n365_first,365,14,13,7,188,25336688000,25336689000,1000,31,26,0,3,3,-3
n365_first,365,14,13,8,188,25336688000,25336689000,1000,31,26,-7,-9,-16,2
n365_second,365,19,2,2,188,25336688000,25336689000,1000,20,21,-3,-3,-6,0
n365_second,365,19,2,4,188,25336688000,25336689000,1000,20,21,5,7,12,-2
n365_second,365,19,2,7,188,25336688000,25336689000,1000,20,21,-2,7,5,-9
n365_second,365,19,2,8,188,25336688000,25336689000,1000,20,21,0,1,1,-1
n365_first,365,14,13,2,189,25336689000,25336690000,1000,24,20,-3,-3,-6,0
n365_first,365,14,13,4,189,25336689000,25336690000,1000,24,20,2,5,7,-3
n365_first,365,14,13,7,189,25336689000,25336690000,1000,24,20,-3,1,-2,-4
n365_first,365,14,13,8,189,25336689000,25336690000,1000,24,20,-4,-1,-5,-3
n365_second,365,19,2,2,189,25336689000,25336690000,1000,28,13,-7,-2,-9,-5
n365_second,365,19,2,4,189,25336689000,25336690000,1000,28,13,8,6,14,2
n365_second,365,19,2,7,189,25336689000,25336690000,1000,28,13,8,0,8,8
n365_second,365,19,2,8,189,25336689000,25336690000,1000,28,13,3,-3,0,6
n365_first,365,14,13,2,190,25336690000,25336691000,1000,23,25,-8,0,-8,-8
n365_first,365,14,13,4,190,25336690000,25336691000,1000,23,25,6,5,11,1
n365_first,365,14,13,7,190,25336690000,25336691000,1000,23,25,3,4,7,-1
n365_first,365,14,13,8,190,25336690000,25336691000,1000,23,25,-1,-1,-2,0
n365_second,365,19,2,2,190,25336690000,25336691000,1000,16,28,-3,1,-2,-4
n365_second,365,19,2,4,190,25336690000,25336691000,1000,16,28,6,9,15,-3
n365_second,365,19,2,7,190,25336690000,25336691000,1000,16,28,-1,-2,-3,1
n365_second,365,19,2,8,190,25336690000,25336691000,1000,16,28,-2,-7,-9,5
n365_first,365,14,13,2,191,25336691000,25336692000,1000,29,22,-3,0,-3,-3
n365_first,365,14,13,4,191,25336691000,25336692000,1000,29,22,14,5,19,9
n365_first,365,14,13,7,191,25336691000,25336692000,1000,29,22,5,8,13,-3
n365_first,365,14,13,8,191,25336691000,25336692000,1000,29,22,3,3,6,0
n365_second,365,19,2,2,191,25336691000,25336692000,1000,22,14,-4,-2,-6,-2
n365_second,365,19,2,4,191,25336691000,25336692000,1000,22,14,6,-2,4,8
n365_second,365,19,2,7,191,25336691000,25336692000,1000,22,14,-1,-3,-4,2
n365_second,365,19,2,8,191,25336691000,25336692000,1000,22,14,-7,-4,-11,-3
n365_first,365,14,13,2,192,25336692000,25336693000,1000,21,23,0,-2,-2,2
n365_first,365,14,13,4,192,25336692000,25336693000,1000,21,23,6,2,8,4
n365_first,365,14,13,7,192,25336692000,25336693000,1000,21,23,2,-1,1,3
n365_first,365,14,13,8,192,25336692000,25336693000,1000,21,23,-5,2,-3,-7
n365_second,365,19,2,2,192,25336692000,25336693000,1000,20,24,-7,-2,-9,-5
n365_second,365,19,2,4,192,25336692000,25336693000,1000,20,24,5,3,8,2
n365_second,365,19,2,7,192,25336692000,25336693000,1000,20,24,7,8,15,-1
n365_second,365,19,2,8,192,25336692000,25336693000,1000,20,24,1,4,5,-3
n365_first,365,14,13,2,193,25336693000,25336694000,1000,17,16,-4,-4,-8,0
n365_first,365,14,13,4,193,25336693000,25336694000,1000,17,16,4,4,8,0
n365_first,365,14,13,7,193,25336693000,25336694000,1000,17,16,5,8,13,-3
n365_first,365,14,13,8,193,25336693000,25336694000,1000,17,16,2,1,3,1
n365_second,365,19,2,2,193,25336693000,25336694000,1000,22,26,-3,-2,-5,-1
n365_second,365,19,2,4,193,25336693000,25336694000,1000,22,26,11,6,17,5
n365_second,365,19,2,7,193,25336693000,25336694000,1000,22,26,6,7,13,-1
n365_second,365,19,2,8,193,25336693000,25336694000,1000,22,26,-2,2,0,-4
n365_first,365,14,13,2,194,25336694000,25336695000,1000,14,17,-3,-3,-6,0
n365_first,365,14,13,4,194,25336694000,25336695000,1000,14,17,6,2,8,4
n365_first,365,14,13,7,194,25336694000,25336695000,1000,14,17,-1,-2,-3,1
n365_first,365,14,13,8,194,25336694000,25336695000,1000,14,17,0,-3,-3,3
n365_second,365,19,2,2,194,25336694000,25336695000,1000,23,17,-8,0,-8,-8
n365_second,365,19,2,4,194,25336694000,25336695000,1000,23,17,11,2,13,9
n365_second,365,19,2,7,194,25336694000,25336695000,1000,23,17,3,3,6,0
n365_second,365,19,2,8,194,25336694000,25336695000,1000,23,17,-2,-5,-7,3
n365_first,365,14,13,2,195,25336695000,25336696000,1000,22,22,2,-2,0,4
n365_first,365,14,13,4,195,25336695000,25336696000,1000,22,22,7,4,11,3
n365_first,365,14,13,7,195,25336695000,25336696000,1000,22,22,1,0,1,1
n365_first,365,14,13,8,195,25336695000,25336696000,1000,22,22,-1,1,0,-2
n365_second,365,19,2,2,195,25336695000,25336696000,1000,25,22,1,-4,-3,5
n365_second,365,19,2,4,195,25336695000,25336696000,1000,25,22,6,8,14,-2
n365_second,365,19,2,7,195,25336695000,25336696000,1000,25,22,1,2,3,-1
n365_second,365,19,2,8,195,25336695000,25336696000,1000,25,22,-5,-3,-8,-2
n365_first,365,14,13,2,196,25336696000,25336697000,1000,17,20,-8,1,-7,-9
n365_first,365,14,13,4,196,25336696000,25336697000,1000,17,20,2,10,12,-8
n365_first,365,14,13,7,196,25336696000,25336697000,1000,17,20,3,3,6,0
n365_first,365,14,13,8,196,25336696000,25336697000,1000,17,20,4,0,4,4
n365_second,365,19,2,2,196,25336696000,25336697000,1000,20,25,-2,-4,-6,2
n365_second,365,19,2,4,196,25336696000,25336697000,1000,20,25,5,2,7,3
n365_second,365,19,2,7,196,25336696000,25336697000,1000,20,25,0,1,1,-1
n365_second,365,19,2,8,196,25336696000,25336697000,1000,20,25,-7,-1,-8,-6
n365_first,365,14,13,2,197,25336697000,25336698000,1000,16,21,0,-2,-2,2
n365_first,365,14,13,4,197,25336697000,25336698000,1000,16,21,2,4,6,-2
n365_first,365,14,13,7,197,25336697000,25336698000,1000,16,21,5,2,7,3
n365_first,365,14,13,8,197,25336697000,25336698000,1000,16,21,-1,-5,-6,4
n365_second,365,19,2,2,197,25336697000,25336698000,1000,21,17,-1,-8,-9,7
n365_second,365,19,2,4,197,25336697000,25336698000,1000,21,17,3,5,8,-2
n365_second,365,19,2,7,197,25336697000,25336698000,1000,21,17,2,0,2,2
n365_second,365,19,2,8,197,25336697000,25336698000,1000,21,17,-4,-3,-7,-1
n365_first,365,14,13,2,198,25336698000,25336699000,1000,26,21,-7,-2,-9,-5
n365_first,365,14,13,4,198,25336698000,25336699000,1000,26,21,4,-2,2,6
n365_first,365,14,13,7,198,25336698000,25336699000,1000,26,21,-2,-4,-6,2
n365_first,365,14,13,8,198,25336698000,25336699000,1000,26,21,-6,-5,-11,-1
n365_second,365,19,2,2,198,25336698000,25336699000,1000,29,16,-3,-5,-8,2
n365_second,365,19,2,4,198,25336698000,25336699000,1000,29,16,5,4,9,1
n365_second,365,19,2,7,198,25336698000,25336699000,1000,29,16,-6,0,-6,-6
n365_second,365,19,2,8,198,25336698000,25336699000,1000,29,16,-6,-2,-8,-4
n365_first,365,14,13,2,199,25336699000,25336700000,1000,20,17,-1,-4,-5,3
n365_first,365,14,13,4,199,25336699000,25336700000,1000,20,17,3,3,6,0
n365_first,365,14,13,7,199,25336699000,25336700000,1000,20,17,-2,2,0,-4
n365_first,365,14,13,8,199,25336699000,25336700000,1000,20,17,-5,-2,-7,-3
n365_second,365,19,2,2,199,25336699000,25336700000,1000,23,18,-6,2,-4,-8
n365_second,365,19,2,4,199,25336699000,25336700000,1000,23,18,6,6,12,0
n365_second,365,19,2,7,199,25336699000,25336700000,1000,23,18,1,2,3,-1
n365_second,365,19,2,8,199,25336699000,25336700000,1000,23,18,-4,0,-4,-4
