batch,replica,hand,residue,translation,fiber,orientation,anchor_D_field,anchor_J_field,landing_field,L_D,L_J,L_DJ,L_JD,R_plus,R_minus,dual_reason,D0_site_field,D0_source_id,D0_target_id,D0_source_rank,D0_target_rank,D0_source_basis,D0_target_basis,dual_D0_site_field,dual_D0_source_id,dual_D0_target_id,dual_D0_source_rank,dual_D0_target_rank,dual_D0_source_basis,dual_D0_target_basis,J0_site_field,J0_source_id,J0_target_id,J0_source_rank,J0_target_rank,J0_source_basis,J0_target_basis,dual_J0_site_field,dual_J0_source_id,dual_J0_target_id,dual_J0_source_rank,dual_J0_target_rank,dual_J0_source_basis,dual_J0_target_basis,J_after_D_site_field,J_after_D_source_id,J_after_D_target_id,J_after_D_source_rank,J_after_D_target_rank,J_after_D_source_basis,J_after_D_target_basis,dual_J_after_D_site_field,dual_J_after_D_source_id,dual_J_after_D_target_id,dual_J_after_D_source_rank,dual_J_after_D_target_rank,dual_J_after_D_source_basis,dual_J_after_D_target_basis,D_after_J_site_field,D_after_J_source_id,D_after_J_target_id,D_after_J_source_rank,D_after_J_target_rank,D_after_J_source_basis,D_after_J_target_basis,dual_D_after_J_site_field,dual_D_after_J_source_id,dual_D_after_J_target_id,dual_D_after_J_source_rank,dual_D_after_J_target_rank,dual_D_after_J_source_basis,dual_D_after_J_target_basis
238,25050719147,plus,16,64,2,3,322,367,112,-1,1,1,-1,0,2,defined,112,7,2,1,1,"((0, 1),)","((0, 1),)",107,2,7,1,1,"((0, 1),)","((0, 1),)",107,2,7,1,1,"((0, 1),)","((0, 1),)",112,7,2,1,1,"((0, 1),)","((0, 1),)",112,2,7,1,1,"((0, 1),)","((0, 1),)",112,7,2,1,1,"((0, 1),)","((0, 1),)",112,7,2,1,1,"((0, 1),)","((0, 1),)",112,2,7,1,1,"((0, 1),)","((0, 1),)"
238,25050719160,plus,61,66,3,0,333,388,353,-1,1,-1,-1,2,0,defined,358,2,17,1,1,"((0, 1),)","((0, 1),)",353,17,2,1,1,"((0, 1),)","((0, 1),)",353,17,2,1,1,"((0, 1),)","((0, 1),)",358,2,17,1,1,"((0, 1),)","((0, 1),)",358,17,2,1,1,"((0, 1),)","((0, 1),)",353,2,17,1,1,"((0, 1),)","((0, 1),)",353,2,17,1,1,"((0, 1),)","((0, 1),)",358,17,2,1,1,"((0, 1),)","((0, 1),)"
238,25050719190,plus,51,37,0,2,185,130,210,-1,1,1,-1,0,2,defined,210,2,10,1,1,"((1, 0),)","((1, 0),)",260,10,2,1,1,"((1, 0),)","((1, 0),)",260,10,2,1,1,"((1, 0),)","((1, 0),)",210,2,10,1,1,"((1, 0),)","((1, 0),)",210,10,6,1,1,"((1, 0),)","((1, 0),)",210,2,10,1,1,"((1, 0),)","((1, 0),)",210,2,10,1,1,"((1, 0),)","((1, 0),)",210,10,6,1,1,"((1, 0),)","((1, 0),)"
238,25050719190,minus,51,37,0,2,185,130,210,-1,1,1,-1,0,2,defined,210,232,27,1,1,"((0, 1),)","((0, 1),)",260,27,232,1,1,"((0, 1),)","((0, 1),)",260,27,232,1,1,"((0, 1),)","((0, 1),)",210,232,27,1,1,"((0, 1),)","((0, 1),)",210,27,232,1,1,"((0, 1),)","((0, 1),)",210,232,27,1,1,"((0, 1),)","((0, 1),)",210,232,27,1,1,"((0, 1),)","((0, 1),)",210,27,232,1,1,"((0, 1),)","((0, 1),)"
238,25050719221,plus,1,52,2,1,262,217,312,-1,1,1,-1,0,2,defined,362,181,11,1,1,"((0, 1),)","((0, 1),)",312,11,181,1,1,"((0, 1),)","((0, 1),)",312,11,181,1,1,"((0, 1),)","((0, 1),)",362,181,11,1,1,"((0, 1),)","((0, 1),)",312,1,181,1,1,"((0, 1),)","((0, 1),)",312,181,28,1,1,"((0, 1),)","((0, 1),)",312,181,28,1,1,"((0, 1),)","((0, 1),)",312,1,181,1,1,"((0, 1),)","((0, 1),)"
238,25050719221,minus,1,52,2,1,262,217,312,-1,0,1,-1,-1,2,defined,362,22,3,1,1,"((0, 1),)","((0, 1),)",312,3,22,1,1,"((0, 1),)","((0, 1),)",312,3,22,1,1,"((0, 1),)","((0, 1),)",362,22,3,1,1,"((0, 1),)","((0, 1),)",312,3,22,1,1,"((0, 1),)","((0, 1),)",312,22,3,2,0,"((0, 1), (1, 0))",(),312,22,3,2,0,"((0, 1), (1, 0))",(),312,3,22,1,1,"((0, 1),)","((0, 1),)"
238,25050719240,minus,15,88,1,0,441,496,181,-1,1,1,-1,0,2,defined,181,6,5,1,1,"((1, -1),)","((1, -1),)",131,5,6,1,1,"((1, -1),)","((1, -1),)",131,5,6,1,1,"((1, -1),)","((1, -1),)",181,6,5,1,1,"((1, -1),)","((1, -1),)",181,5,6,1,1,"((1, -1),)","((1, -1),)",181,6,5,1,1,"((1, -1),)","((1, -1),)",181,6,5,1,1,"((1, -1),)","((1, -1),)",181,5,6,1,1,"((1, -1),)","((1, -1),)"
238,25050719247,plus,10,81,3,3,408,453,403,-1,0,1,-1,-1,2,defined,395,0,1,1,1,"((1, -1),)","((1, -1),)",403,1,0,1,1,"((1, -1),)","((1, -1),)",403,1,0,1,1,"((1, -1),)","((1, -1),)",395,0,1,1,1,"((1, -1),)","((1, -1),)",403,1,0,1,1,"((1, -1),)","((1, -1),)",403,0,1,2,0,"((0, 1), (1, -1))",(),403,0,1,2,0,"((0, 1), (1, -1))",(),403,1,0,1,1,"((1, -1),)","((1, -1),)"
238,25050719247,minus,10,81,3,3,408,453,403,-1,1,1,-1,0,2,defined,358,5,1,1,1,"((1, 0),)","((1, 0),)",403,1,5,1,1,"((1, 0),)","((1, 0),)",403,1,5,1,1,"((1, 0),)","((1, 0),)",358,5,1,1,1,"((1, 0),)","((1, 0),)",403,1,5,1,1,"((1, 0),)","((1, 0),)",403,5,1,1,1,"((1, 0),)","((1, 0),)",403,5,1,1,1,"((1, 0),)","((1, 0),)",403,1,5,1,1,"((1, 0),)","((1, 0),)"
238,25050719259,minus,99,3,4,3,19,64,424,-1,1,1,-1,0,2,defined,424,3,0,1,1,"((1, 0),)","((1, 0),)",474,0,3,1,1,"((1, 0),)","((1, 0),)",474,0,3,1,1,"((1, 0),)","((1, 0),)",424,3,0,1,1,"((1, 0),)","((1, 0),)",424,0,3,1,1,"((1, 0),)","((1, 0),)",424,3,0,1,1,"((1, 0),)","((1, 0),)",424,3,0,1,1,"((1, 0),)","((1, 0),)",424,0,3,1,1,"((1, 0),)","((1, 0),)"
238,25050719304,plus,11,32,1,0,161,216,206,-1,1,1,1,-2,0,defined,206,4,0,1,1,"((1, 0),)","((1, 0),)",261,0,4,1,1,"((1, 0),)","((1, 0),)",261,0,4,1,1,"((1, 0),)","((1, 0),)",206,4,0,1,1,"((1, 0),)","((1, 0),)",206,0,4,1,1,"((1, 0),)","((1, 0),)",211,4,0,1,1,"((1, 0),)","((1, 0),)",211,4,0,1,1,"((1, 0),)","((1, 0),)",206,0,4,1,1,"((1, 0),)","((1, 0),)"
238,25050719389,minus,79,61,1,1,306,261,216,-1,1,1,-1,0,2,defined,216,6,10,1,1,"((0, 1),)","((0, 1),)",266,10,6,1,1,"((0, 1),)","((0, 1),)",266,10,6,1,1,"((0, 1),)","((0, 1),)",216,6,10,1,1,"((0, 1),)","((0, 1),)",216,180,6,1,1,"((0, 1),)","((0, 1),)",216,6,291,1,0,"((0, 1),)",(),216,6,291,1,0,"((0, 1),)",(),216,180,6,1,1,"((0, 1),)","((0, 1),)"
238,25050719420,plus,30,85,2,0,427,482,412,1,1,1,1,0,0,defined,3,4,91,1,1,"((0, 1),)","((0, 1),)",45,91,4,1,1,"((0, 1),)","((0, 1),)",45,91,4,1,1,"((0, 1),)","((0, 1),)",3,4,91,1,1,"((0, 1),)","((0, 1),)",402,51,4,1,1,"((0, 1),)","((0, 1),)",399,4,91,1,1,"((0, 1),)","((0, 1),)",399,4,91,1,1,"((0, 1),)","((0, 1),)",402,51,4,1,1,"((0, 1),)","((0, 1),)"
238,25050719436,minus,82,66,2,0,332,387,392,-1,1,1,-1,0,2,defined,392,217,0,1,1,"((0, 1),)","((0, 1),)",397,0,217,1,1,"((0, 1),)","((0, 1),)",397,0,217,1,1,"((0, 1),)","((0, 1),)",392,217,0,1,1,"((0, 1),)","((0, 1),)",392,0,217,1,1,"((0, 1),)","((0, 1),)",392,217,0,1,1,"((0, 1),)","((0, 1),)",392,217,0,1,1,"((0, 1),)","((0, 1),)",392,0,217,1,1,"((0, 1),)","((0, 1),)"
238,25050719447,plus,96,84,3,3,423,468,173,0,1,0,-1,2,1,defined,213,263,1,1,1,"((0, 1),)","((0, 1),)",218,1,263,1,1,"((0, 1),)","((0, 1),)",218,1,263,1,1,"((0, 1),)","((0, 1),)",213,263,1,1,1,"((0, 1),)","((0, 1),)",273,1,263,1,1,"((0, 1),)","((0, 1),)",173,156,1,1,1,"((0, 1),)","((0, 1),)",173,156,1,1,1,"((0, 1),)","((0, 1),)",273,1,263,1,1,"((0, 1),)","((0, 1),)"
239,25050719502,plus,1,40,4,2,204,146,254,-1,1,1,-1,0,2,defined,254,342,17,1,1,"((0, 1),)","((0, 1),)",259,17,342,1,1,"((0, 1),)","((0, 1),)",259,17,342,1,1,"((0, 1),)","((0, 1),)",254,342,17,1,1,"((0, 1),)","((0, 1),)",254,17,303,1,0,"((0, 1),)",(),254,342,17,1,1,"((0, 1),)","((0, 1),)",254,342,17,1,1,"((0, 1),)","((0, 1),)",254,17,303,1,0,"((0, 1),)",()
239,25050719528,minus,51,64,3,0,323,378,348,1,1,1,1,0,0,defined,343,0,7,1,1,"((1, 1),)","((1, 1),)",388,7,0,1,1,"((1, 1),)","((1, 1),)",388,7,0,1,1,"((1, 1),)","((1, 1),)",343,0,7,1,1,"((1, 1),)","((1, 1),)",343,7,0,1,1,"((1, 1),)","((1, 1),)",338,0,7,1,1,"((1, 1),)","((1, 1),)",338,0,7,1,1,"((1, 1),)","((1, 1),)",343,7,0,1,1,"((1, 1),)","((1, 1),)"
239,25050719546,minus,77,58,0,2,290,235,100,-1,-1,-1,-1,0,0,defined,210,41,1,1,1,"((0, 1),)","((0, 1),)",110,1,41,1,1,"((0, 1),)","((0, 1),)",110,1,41,1,1,"((0, 1),)","((0, 1),)",210,41,1,1,1,"((0, 1),)","((0, 1),)",110,1,41,1,1,"((0, 1),)","((0, 1),)",105,41,1,1,1,"((0, 1),)","((0, 1),)",105,41,1,1,1,"((0, 1),)","((0, 1),)",110,1,41,1,1,"((0, 1),)","((0, 1),)"
239,25050719560,minus,34,78,4,0,394,449,74,-1,0,1,-1,-1,2,defined,74,46,4,1,1,"((0, 1),)","((0, 1),)",24,4,46,1,1,"((0, 1),)","((0, 1),)",24,4,46,1,1,"((0, 1),)","((0, 1),)",74,46,4,1,1,"((0, 1),)","((0, 1),)",74,4,46,1,1,"((0, 1),)","((0, 1),)",74,46,4,2,0,"((0, 1), (1, 0))",(),74,46,4,2,0,"((0, 1), (1, 0))",(),74,4,46,1,1,"((0, 1),)","((0, 1),)"
239,25050719563,minus,13,8,1,3,41,86,186,-1,1,1,-1,0,2,defined,186,6,19,1,1,"((1, 0),)","((1, 0),)",136,19,6,1,1,"((1, 0),)","((1, 0),)",136,19,6,1,1,"((1, 0),)","((1, 0),)",186,6,19,1,1,"((1, 0),)","((1, 0),)",186,19,6,1,1,"((1, 0),)","((1, 0),)",186,6,19,1,1,"((1, 0),)","((1, 0),)",186,6,19,1,1,"((1, 0),)","((1, 0),)",186,19,6,1,1,"((1, 0),)","((1, 0),)"
239,25050719583,plus,62,11,2,3,57,102,127,-1,1,1,-1,0,2,defined,127,17,183,1,1,"((0, 1),)","((0, 1),)",132,183,17,1,1,"((0, 1),)","((0, 1),)",132,183,17,1,1,"((0, 1),)","((0, 1),)",127,17,183,1,1,"((0, 1),)","((0, 1),)",127,183,17,1,1,"((0, 1),)","((0, 1),)",127,17,183,1,1,"((0, 1),)","((0, 1),)",127,17,183,1,1,"((0, 1),)","((0, 1),)",127,183,17,1,1,"((0, 1),)","((0, 1),)"
239,25050719621,plus,1,39,2,1,197,150,247,-1,1,1,-1,0,2,defined,242,12,2,1,1,"((1, 0),)","((1, 0),)",247,2,12,1,1,"((1, 0),)","((1, 0),)",247,2,12,1,1,"((1, 0),)","((1, 0),)",242,12,2,1,1,"((1, 0),)","((1, 0),)",247,2,12,1,1,"((1, 0),)","((1, 0),)",247,12,2,1,1,"((1, 0),)","((1, 0),)",247,12,2,1,1,"((1, 0),)","((1, 0),)",247,2,12,1,1,"((1, 0),)","((1, 0),)"
239,25050719640,plus,56,5,2,0,27,82,302,-1,1,1,-1,0,2,defined,302,1,0,1,1,"((1, 0),)","((1, 0),)",307,0,1,1,1,"((1, 0),)","((1, 0),)",307,0,1,1,1,"((1, 0),)","((1, 0),)",302,1,0,1,1,"((1, 0),)","((1, 0),)",302,0,8,1,1,"((1, 0),)","((1, 0),)",302,1,0,1,1,"((1, 0),)","((1, 0),)",302,1,0,1,1,"((1, 0),)","((1, 0),)",302,0,8,1,1,"((1, 0),)","((1, 0),)"
239,25050719650,plus,72,22,2,2,112,57,177,-1,1,1,-1,0,2,defined,177,2,6,1,1,"((1, 0),)","((1, 0),)",227,6,2,1,1,"((1, 0),)","((1, 0),)",227,6,2,1,1,"((1, 0),)","((1, 0),)",177,2,6,1,1,"((1, 0),)","((1, 0),)",177,6,7,1,1,"((1, 0),)","((1, 0),)",177,2,6,1,1,"((1, 0),)","((1, 0),)",177,2,6,1,1,"((1, 0),)","((1, 0),)",177,6,7,1,1,"((1, 0),)","((1, 0),)"
239,25050719650,minus,72,22,2,2,112,57,177,-1,1,1,-1,0,2,defined,177,11,9,1,1,"((1, 1),)","((1, 1),)",227,9,11,1,1,"((1, 1),)","((1, 1),)",227,9,11,1,1,"((1, 1),)","((1, 1),)",177,11,9,1,1,"((1, 1),)","((1, 1),)",177,9,11,1,1,"((1, 1),)","((1, 1),)",177,11,9,1,1,"((1, 1),)","((1, 1),)",177,11,9,1,1,"((1, 1),)","((1, 1),)",177,9,11,1,1,"((1, 1),)","((1, 1),)"
239,25050719674,plus,61,21,0,2,105,50,125,-1,1,1,-1,0,2,defined,125,9,2,1,1,"((1, 0),)","((1, 0),)",75,2,9,1,1,"((1, 0),)","((1, 0),)",75,2,9,1,1,"((1, 0),)","((1, 0),)",125,9,2,1,1,"((1, 0),)","((1, 0),)",125,2,9,1,1,"((1, 0),)","((1, 0),)",125,9,2,1,1,"((1, 0),)","((1, 0),)",125,9,2,1,1,"((1, 0),)","((1, 0),)",125,2,9,1,1,"((1, 0),)","((1, 0),)"
239,25050719675,minus,1,72,4,3,364,409,414,-1,1,1,-1,0,2,defined,414,0,2,1,1,"((1, 0),)","((1, 0),)",464,2,0,1,1,"((1, 0),)","((1, 0),)",464,2,0,1,1,"((1, 0),)","((1, 0),)",414,0,2,1,1,"((1, 0),)","((1, 0),)",414,2,0,1,1,"((1, 0),)","((1, 0),)",414,0,466,1,0,"((1, 0),)",(),414,0,466,1,0,"((1, 0),)",(),414,2,0,1,1,"((1, 0),)","((1, 0),)"
239,25050719697,plus,15,43,2,1,217,172,462,0,0,0,0,0,0,defined,472,17,2,1,1,"((1, 0),)","((1, 0),)",477,2,17,1,1,"((1, 0),)","((1, 0),)",477,2,17,1,1,"((1, 0),)","((1, 0),)",472,17,2,1,1,"((1, 0),)","((1, 0),)",472,2,17,1,1,"((1, 0),)","((1, 0),)",477,17,2,1,1,"((1, 0),)","((1, 0),)",477,17,2,1,1,"((1, 0),)","((1, 0),)",472,2,17,1,1,"((1, 0),)","((1, 0),)"
239,25050719728,minus,15,45,3,0,228,283,473,-1,1,1,-1,0,2,defined,473,7,28,1,1,"((1, 0),)","((1, 0),)",478,28,7,1,1,"((1, 0),)","((1, 0),)",478,28,7,1,1,"((1, 0),)","((1, 0),)",473,7,28,1,1,"((1, 0),)","((1, 0),)",473,28,7,1,1,"((1, 0),)","((1, 0),)",473,7,28,1,1,"((1, 0),)","((1, 0),)",473,7,28,1,1,"((1, 0),)","((1, 0),)",473,28,7,1,1,"((1, 0),)","((1, 0),)"
239,25050719803,plus,5,64,4,3,324,369,69,-1,1,1,-1,0,2,defined,69,2,0,1,1,"((0, 1),)","((0, 1),)",119,0,2,1,1,"((0, 1),)","((0, 1),)",119,0,2,1,1,"((0, 1),)","((0, 1),)",69,2,0,1,1,"((0, 1),)","((0, 1),)",69,0,2,1,1,"((0, 1),)","((0, 1),)",69,2,0,1,1,"((0, 1),)","((0, 1),)",69,2,0,1,1,"((0, 1),)","((0, 1),)",69,0,2,1,1,"((0, 1),)","((0, 1),)"
239,25050719817,minus,91,66,1,1,331,286,336,-1,1,1,-1,0,2,defined,336,22,1,1,1,"((1, 0),)","((1, 0),)",386,1,22,1,1,"((1, 0),)","((1, 0),)",386,1,22,1,1,"((1, 0),)","((1, 0),)",336,22,1,1,1,"((1, 0),)","((1, 0),)",336,1,246,1,0,"((1, 0),)",(),336,22,1,1,1,"((1, 0),)","((1, 0),)",336,22,1,1,1,"((1, 0),)","((1, 0),)",336,1,246,1,0,"((1, 0),)",()
239,25050719883,minus,8,30,4,3,154,197,49,-1,1,1,-1,0,2,defined,49,3,0,1,1,"((1, 0),)","((1, 0),)",44,0,3,1,1,"((1, 0),)","((1, 0),)",44,0,3,1,1,"((1, 0),)","((1, 0),)",49,3,0,1,1,"((1, 0),)","((1, 0),)",49,0,3,1,1,"((1, 0),)","((1, 0),)",49,3,0,1,1,"((1, 0),)","((1, 0),)",49,3,0,1,1,"((1, 0),)","((1, 0),)",49,0,3,1,1,"((1, 0),)","((1, 0),)"
239,25050719890,minus,38,33,4,2,169,114,49,-1,1,1,-1,0,2,defined,49,21,6,1,1,"((0, 1),)","((0, 1),)",51,6,21,1,1,"((0, 1),)","((0, 1),)",51,6,21,1,1,"((0, 1),)","((0, 1),)",49,21,6,1,1,"((0, 1),)","((0, 1),)",49,6,21,1,1,"((0, 1),)","((0, 1),)",49,21,6,1,1,"((0, 1),)","((0, 1),)",49,21,6,1,1,"((0, 1),)","((0, 1),)",49,6,21,1,1,"((0, 1),)","((0, 1),)"
239,25050719928,minus,63,30,1,0,151,206,271,-1,1,1,-1,0,2,defined,271,4,3,1,1,"((1, 0),)","((1, 0),)",266,3,4,1,1,"((1, 0),)","((1, 0),)",266,3,4,1,1,"((1, 0),)","((1, 0),)",271,4,3,1,1,"((1, 0),)","((1, 0),)",271,9,27,1,1,"((1, 0),)","((1, 0),)",271,4,3,1,1,"((1, 0),)","((1, 0),)",271,4,3,1,1,"((1, 0),)","((1, 0),)",271,9,27,1,1,"((1, 0),)","((1, 0),)"
239,25050719943,plus,93,97,3,3,488,29,88,1,1,1,1,0,0,defined,83,11,130,1,1,"((0, 1),)","((0, 1),)",78,130,11,1,1,"((0, 1),)","((0, 1),)",78,130,11,1,1,"((0, 1),)","((0, 1),)",83,11,130,1,1,"((0, 1),)","((0, 1),)",83,130,11,1,1,"((0, 1),)","((0, 1),)",83,11,168,1,1,"((0, 1),)","((0, 1),)",83,11,168,1,1,"((0, 1),)","((0, 1),)",83,130,11,1,1,"((0, 1),)","((0, 1),)"
239,25050719980,plus,3,46,3,0,233,288,383,-1,0,1,-1,-1,2,defined,333,3,25,1,1,"((1, 0),)","((1, 0),)",293,25,3,1,1,"((1, 0),)","((1, 0),)",293,25,3,1,1,"((1, 0),)","((1, 0),)",333,3,25,1,1,"((1, 0),)","((1, 0),)",383,25,3,1,1,"((1, 0),)","((1, 0),)",333,3,25,1,1,"((1, 0),)","((1, 0),)",333,3,25,1,1,"((1, 0),)","((1, 0),)",383,25,3,1,1,"((1, 0),)","((1, 0),)"
240,25050720026,minus,93,7,3,2,38,487,143,-1,1,1,-1,0,2,defined,143,123,31,1,1,"((0, 1),)","((0, 1),)",138,31,123,1,1,"((0, 1),)","((0, 1),)",138,31,123,1,1,"((0, 1),)","((0, 1),)",143,123,31,1,1,"((0, 1),)","((0, 1),)",143,31,123,1,1,"((0, 1),)","((0, 1),)",143,123,31,1,1,"((0, 1),)","((0, 1),)",143,123,31,1,1,"((0, 1),)","((0, 1),)",143,31,123,1,1,"((0, 1),)","((0, 1),)"
240,25050720041,plus,12,53,2,1,267,222,362,-1,1,1,-1,0,2,defined,362,8,23,1,1,"((0, 1),)","((0, 1),)",357,23,8,1,1,"((0, 1),)","((0, 1),)",357,23,8,1,1,"((0, 1),)","((0, 1),)",362,8,23,1,1,"((0, 1),)","((0, 1),)",362,23,18,1,0,"((0, 1),)",(),362,8,23,1,1,"((0, 1),)","((0, 1),)",362,8,23,1,1,"((0, 1),)","((0, 1),)",362,23,18,1,0,"((0, 1),)",()
240,25050720060,plus,72,9,3,0,48,101,113,-1,1,1,-1,0,2,defined,113,9,1,1,1,"((1, 0),)","((1, 0),)",63,1,9,1,1,"((1, 0),)","((1, 0),)",63,1,9,1,1,"((1, 0),)","((1, 0),)",113,9,1,1,1,"((1, 0),)","((1, 0),)",113,1,9,1,1,"((1, 0),)","((1, 0),)",113,9,1,1,1,"((1, 0),)","((1, 0),)",113,9,1,1,1,"((1, 0),)","((1, 0),)",113,1,9,1,1,"((1, 0),)","((1, 0),)"
240,25050720145,minus,87,85,3,1,428,383,233,-1,1,1,-1,0,2,defined,233,14,3,1,1,"((1, 0),)","((1, 0),)",283,3,14,1,1,"((1, 0),)","((1, 0),)",283,3,14,1,1,"((1, 0),)","((1, 0),)",233,14,3,1,1,"((1, 0),)","((1, 0),)",233,3,14,1,1,"((1, 0),)","((1, 0),)",233,14,3,1,1,"((1, 0),)","((1, 0),)",233,14,3,1,1,"((1, 0),)","((1, 0),)",233,3,14,1,1,"((1, 0),)","((1, 0),)"
240,25050720185,plus,100,100,3,1,503,458,453,-1,1,1,-1,0,2,defined,445,143,6,1,1,"((0, 1),)","((0, 1),)",453,6,143,1,1,"((0, 1),)","((0, 1),)",453,6,143,1,1,"((0, 1),)","((0, 1),)",445,143,6,1,1,"((0, 1),)","((0, 1),)",453,6,143,1,1,"((0, 1),)","((0, 1),)",453,143,6,1,1,"((0, 1),)","((0, 1),)",453,143,6,1,1,"((0, 1),)","((0, 1),)",453,6,143,1,1,"((0, 1),)","((0, 1),)"
240,25050720350,plus,59,12,2,2,62,7,487,-1,1,1,-1,0,2,defined,487,3,5,1,1,"((1, 0),)","((1, 0),)",437,5,3,1,1,"((1, 0),)","((1, 0),)",437,5,3,1,1,"((1, 0),)","((1, 0),)",487,3,5,1,1,"((1, 0),)","((1, 0),)",487,5,3,1,1,"((1, 0),)","((1, 0),)",487,3,5,1,1,"((1, 0),)","((1, 0),)",487,3,5,1,1,"((1, 0),)","((1, 0),)",487,5,3,1,1,"((1, 0),)","((1, 0),)"
240,25050720357,plus,51,58,3,1,293,248,318,-1,1,-1,-1,2,0,defined,323,178,26,1,1,"((0, 1),)","((0, 1),)",318,26,178,1,1,"((0, 1),)","((0, 1),)",318,26,178,1,1,"((0, 1),)","((0, 1),)",323,178,26,1,1,"((0, 1),)","((0, 1),)",323,26,178,1,1,"((0, 1),)","((0, 1),)",318,178,26,1,1,"((0, 1),)","((0, 1),)",318,178,26,1,1,"((0, 1),)","((0, 1),)",323,26,178,1,1,"((0, 1),)","((0, 1),)"
240,25050720429,plus,9,92,0,1,460,415,405,-1,1,1,-1,0,2,defined,405,3,29,1,1,"((0, 1),)","((0, 1),)",355,29,3,1,1,"((0, 1),)","((0, 1),)",355,29,3,1,1,"((0, 1),)","((0, 1),)",405,3,29,1,1,"((0, 1),)","((0, 1),)",405,29,3,1,1,"((0, 1),)","((0, 1),)",405,3,29,1,1,"((0, 1),)","((0, 1),)",405,3,29,1,1,"((0, 1),)","((0, 1),)",405,29,3,1,1,"((0, 1),)","((0, 1),)"
240,25050720429,minus,9,92,0,1,460,415,405,-1,1,1,-1,0,2,defined,405,8,25,1,1,"((0, 1),)","((0, 1),)",355,25,8,1,1,"((0, 1),)","((0, 1),)",355,25,8,1,1,"((0, 1),)","((0, 1),)",405,8,25,1,1,"((0, 1),)","((0, 1),)",405,25,8,1,1,"((0, 1),)","((0, 1),)",405,8,25,1,1,"((0, 1),)","((0, 1),)",405,8,25,1,1,"((0, 1),)","((0, 1),)",405,25,8,1,1,"((0, 1),)","((0, 1),)"
240,25050720493,plus,90,1,4,1,9,468,469,-1,0,-1,-1,1,0,defined,484,2,8,1,1,"((1, 0),)","((1, 0),)",489,8,2,1,1,"((1, 0),)","((1, 0),)",489,8,2,1,1,"((1, 0),)","((1, 0),)",484,2,8,1,1,"((1, 0),)","((1, 0),)",10,5,2,1,1,"((1, 0),)","((1, 0),)",484,2,8,1,1,"((1, 0),)","((1, 0),)",484,2,8,1,1,"((1, 0),)","((1, 0),)",10,5,2,1,1,"((1, 0),)","((1, 0),)"
241,25050720529,plus,100,66,0,1,330,285,280,-1,1,1,0,-1,1,defined,280,6,11,1,1,"((1, 0),)","((1, 0),)",235,11,6,1,1,"((1, 0),)","((1, 0),)",235,11,6,1,1,"((1, 0),)","((1, 0),)",280,6,11,1,1,"((1, 0),)","((1, 0),)",280,11,6,1,1,"((1, 0),)","((1, 0),)",280,6,179,1,0,"((1, 0),)",(),280,6,179,1,0,"((1, 0),)",(),280,11,6,1,1,"((1, 0),)","((1, 0),)"
241,25050720546,plus,63,90,3,2,453,395,68,-1,1,1,-1,0,2,defined,68,2,39,1,1,"((1, 0),)","((1, 0),)",18,39,2,1,1,"((1, 0),)","((1, 0),)",18,39,2,1,1,"((1, 0),)","((1, 0),)",68,2,39,1,1,"((1, 0),)","((1, 0),)",68,39,2,1,1,"((1, 0),)","((1, 0),)",68,2,39,1,1,"((1, 0),)","((1, 0),)",68,2,39,1,1,"((1, 0),)","((1, 0),)",68,39,2,1,1,"((1, 0),)","((1, 0),)"
241,25050720606,minus,10,68,4,2,344,289,339,-1,1,1,-1,0,2,defined,389,44,211,1,1,"((0, 1),)","((0, 1),)",339,211,44,1,1,"((0, 1),)","((0, 1),)",339,211,44,1,1,"((0, 1),)","((0, 1),)",389,44,211,1,1,"((0, 1),)","((0, 1),)",339,211,44,1,1,"((0, 1),)","((0, 1),)",339,44,211,1,1,"((0, 1),)","((0, 1),)",339,44,211,1,1,"((0, 1),)","((0, 1),)",339,211,44,1,1,"((0, 1),)","((0, 1),)"
241,25050720619,minus,56,52,3,3,263,308,33,-1,1,-1,-1,2,0,defined,28,27,117,1,1,"((0, 1),)","((0, 1),)",33,117,27,1,1,"((0, 1),)","((0, 1),)",33,117,27,1,1,"((0, 1),)","((0, 1),)",28,27,117,1,1,"((0, 1),)","((0, 1),)",28,117,27,1,1,"((0, 1),)","((0, 1),)",33,29,117,1,1,"((0, 1),)","((0, 1),)",33,29,117,1,1,"((0, 1),)","((0, 1),)",28,117,27,1,1,"((0, 1),)","((0, 1),)"
241,25050720639,plus,32,69,3,3,348,393,433,-1,1,1,-1,0,2,defined,433,79,5,1,1,"((0, 1),)","((0, 1),)",383,5,79,1,1,"((0, 1),)","((0, 1),)",383,5,79,1,1,"((0, 1),)","((0, 1),)",433,79,5,1,1,"((0, 1),)","((0, 1),)",433,5,79,1,1,"((0, 1),)","((0, 1),)",433,79,5,1,1,"((0, 1),)","((0, 1),)",433,79,5,1,1,"((0, 1),)","((0, 1),)",433,5,79,1,1,"((0, 1),)","((0, 1),)"
