a1,b1,a2,b2,N,channel,sector,cos4_first,cos4_second,delta_cos4_first_minus_second,first_estimate,first_batch_se,second_estimate,second_batch_se,difference_first_minus_second,difference_batch_se,difference_z,normalized_by_delta_cos4,normalized_batch_se,hypothesis_N_exponent,hypothesis_scaled_amplitude,hypothesis_scaled_batch_se
9,2,7,6,85,direction_0,matching_function,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.00037075999999999223,7.739933458331136e-05,-0.0006411300000000008,7.699666876566845e-05,0.0010118899999999932,9.014342656303443e-05,11.225333211539398,0.0006346271918402735,5.6535265357458656e-05,1.625,0.866611465650545,0.07720140233874637
9,2,7,6,85,direction_1,primal,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.51924216,4.367049189814831e-05,0.5188828,4.624255987112275e-05,0.0003593599999999997,5.597437097512188e-05,6.420081078887322,0.00022537986111111094,3.510545401868538e-05,1.0,0.01915728819444443,0.0029839635915882576
9,2,7,6,85,direction_1,matching,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.5188714,5.3683853826044597e-05,0.51952393,4.710936824844542e-05,-0.0006525300000000023,6.358375603338502e-05,-10.262526794695608,-0.0004092473307291681,3.987783310253531e-05,1.0,-0.03478602311197929,0.003389615813715501
9,2,7,6,85,direction_1,even,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.51905678,2.994778395201133e-05,0.519203365,2.6395297116124124e-05,-0.00014658499999999352,3.945317199612141e-05,-3.7154173564144375,-9.193373480902372e-05,2.4743851360414685e-05,1.0,-0.007814367458767017,0.0021032273656352483
9,2,7,6,85,direction_1,odd,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.00018537999999999942,3.8699667291655644e-05,-0.00032056500000000155,3.84983343828344e-05,0.000505945000000001,4.507171328151695e-05,11.225333211539564,0.0003173135959201395,2.8267632678729162e-05,1.625,0.4333057328252763,0.038600701169372954
9,2,7,6,85,direction_1,matching_function,0.6412456747404844,-0.9532179930795848,1.5944636678200692,0.00037075999999999884,7.739933458331129e-05,-0.0006411300000000031,7.69966687656688e-05,0.001011890000000002,9.01434265630339e-05,11.225333211539564,0.000634627191840279,5.6535265357458324e-05,1.625,0.8666114656505526,0.07720140233874591
11,3,9,7,130,cross,primal,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.31168551,4.619382855934013e-05,0.31158257,4.770849246764517e-05,0.00010293999999999804,5.665941989313202e-05,1.816820578010823,7.550720486110966e-05,4.156007795980604e-05,1.0,0.009815936631944256,0.005402810134774785
11,3,9,7,130,cross,matching,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.31149079,4.49439140833475e-05,0.31185485,4.606807517690583e-05,-0.0003640599999999983,5.368688461624486e-05,-6.781172023713202,-0.0002670405381944432,3.937970269160322e-05,1.0,-0.034715269965277615,0.0051193613499084184
11,3,9,7,130,cross,even,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.31158815,2.557894148464218e-05,0.31171871,2.3107018458040205e-05,-0.00013056000000000067,3.229826845907621e-05,-4.042321964269626,-9.576666666666716e-05,2.3691004208263367e-05,1.0,-0.01244966666666673,0.003079830547074238
11,3,9,7,130,cross,odd,0.48449704142011835,-0.8788165680473373,1.3633136094674556,9.735999999999884e-05,3.771777243655534e-05,-0.00013613999999999933,4.080746990441814e-05,0.00023349999999999814,4.47560898175608e-05,5.2171671151750285,0.0001712738715277764,3.2828902687360134e-05,1.625,0.46649722243511177,0.08941580979421271
11,3,9,7,130,cross,matching_function,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.00019471999999999767,7.543554487311069e-05,-0.00027227999999999866,8.161493980883628e-05,0.0004669999999999963,8.95121796351216e-05,5.2171671151750285,0.0003425477430555528,6.565780537472027e-05,1.625,0.9329944448702235,0.17883161958842542
11,3,9,7,130,both,primal,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.351153,4.6262177757959995e-05,0.35116462,4.631430561986785e-05,-1.1620000000002184e-05,5.705198901445115e-05,-0.20367388062594735,-8.523350694446047e-06,4.184803013646808e-05,1.0,-0.001108035590277986,0.00544024391774085
11,3,9,7,130,both,matching,0.48449704142011835,-0.8788165680473373,1.3633136094674556,0.35095827999999996,4.694466133952652e-05,0.3514369,4.600974534451034e-05,-0.0004786199999999985,5.679096844542904e-05,-8.427748515327906,-0.0003510710937499989,4.1656569736447516e-05,1.0,-0.04563924218749986,0.005415354065738177
