n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
290,39,10000,0.59274605078999998,cross,13,11,17,1,3113,3094,3152,3085
290,39,10000,0.59274605078999998,both,13,11,17,1,3557,3538,3542,3475
290,39,10000,0.59274605078999998,either,13,11,17,1,6906,6887,6915,6848
290,39,10000,0.59274605078999998,direction_0,13,11,17,1,5231,5212,5253,5186
290,39,10000,0.59274605078999998,direction_1,13,11,17,1,5232,5213,5204,5137
290,40,10000,0.59274605078999998,cross,13,11,17,1,3033,3144,3081,3114
290,40,10000,0.59274605078999998,both,13,11,17,1,3436,3547,3490,3523
290,40,10000,0.59274605078999998,either,13,11,17,1,6856,6967,6886,6919
290,40,10000,0.59274605078999998,direction_0,13,11,17,1,5145,5256,5211,5244
290,40,10000,0.59274605078999998,direction_1,13,11,17,1,5147,5258,5165,5198
290,41,10000,0.59274605078999998,cross,13,11,17,1,3106,3137,3091,3123
290,41,10000,0.59274605078999998,both,13,11,17,1,3516,3547,3512,3544
290,41,10000,0.59274605078999998,either,13,11,17,1,6863,6894,6877,6909
290,41,10000,0.59274605078999998,direction_0,13,11,17,1,5139,5170,5172,5204
290,41,10000,0.59274605078999998,direction_1,13,11,17,1,5240,5271,5217,5249
290,42,10000,0.59274605078999998,cross,13,11,17,1,3166,3108,3102,3053
290,42,10000,0.59274605078999998,both,13,11,17,1,3560,3502,3499,3450
290,42,10000,0.59274605078999998,either,13,11,17,1,6892,6834,6947,6898
290,42,10000,0.59274605078999998,direction_0,13,11,17,1,5233,5175,5175,5126
290,42,10000,0.59274605078999998,direction_1,13,11,17,1,5219,5161,5271,5222
290,43,10000,0.59274605078999998,cross,13,11,17,1,3121,3090,3168,3051
290,43,10000,0.59274605078999998,both,13,11,17,1,3535,3504,3560,3443
290,43,10000,0.59274605078999998,either,13,11,17,1,6910,6879,6949,6832
290,43,10000,0.59274605078999998,direction_0,13,11,17,1,5237,5206,5264,5147
290,43,10000,0.59274605078999998,direction_1,13,11,17,1,5208,5177,5245,5128
290,44,10000,0.59274605078999998,cross,13,11,17,1,3065,3042,3125,3028
290,44,10000,0.59274605078999998,both,13,11,17,1,3502,3479,3517,3420
290,44,10000,0.59274605078999998,either,13,11,17,1,6958,6935,6972,6875
290,44,10000,0.59274605078999998,direction_0,13,11,17,1,5250,5227,5230,5133
290,44,10000,0.59274605078999998,direction_1,13,11,17,1,5210,5187,5259,5162
290,45,10000,0.59274605078999998,cross,13,11,17,1,3094,3094,3050,3117
290,45,10000,0.59274605078999998,both,13,11,17,1,3537,3537,3461,3528
290,45,10000,0.59274605078999998,either,13,11,17,1,6906,6906,6883,6950
290,45,10000,0.59274605078999998,direction_0,13,11,17,1,5193,5193,5146,5213
290,45,10000,0.59274605078999998,direction_1,13,11,17,1,5250,5250,5198,5265
290,46,10000,0.59274605078999998,cross,13,11,17,1,3006,3135,3146,3120
290,46,10000,0.59274605078999998,both,13,11,17,1,3433,3562,3585,3559
290,46,10000,0.59274605078999998,either,13,11,17,1,6865,6994,6880,6854
290,46,10000,0.59274605078999998,direction_0,13,11,17,1,5169,5298,5230,5204
290,46,10000,0.59274605078999998,direction_1,13,11,17,1,5129,5258,5235,5209
290,47,10000,0.59274605078999998,cross,13,11,17,1,2978,3205,3051,3134
290,47,10000,0.59274605078999998,both,13,11,17,1,3413,3640,3485,3568
290,47,10000,0.59274605078999998,either,13,11,17,1,6795,7022,6866,6949
290,47,10000,0.59274605078999998,direction_0,13,11,17,1,5105,5332,5168,5251
290,47,10000,0.59274605078999998,direction_1,13,11,17,1,5103,5330,5183,5266
290,48,10000,0.59274605078999998,cross,13,11,17,1,3146,3031,3147,3116
290,48,10000,0.59274605078999998,both,13,11,17,1,3547,3432,3535,3504
290,48,10000,0.59274605078999998,either,13,11,17,1,6969,6854,6884,6853
290,48,10000,0.59274605078999998,direction_0,13,11,17,1,5209,5094,5192,5161
290,48,10000,0.59274605078999998,direction_1,13,11,17,1,5307,5192,5227,5196
290,49,10000,0.59274605078999998,cross,13,11,17,1,3129,3099,3178,3105
290,49,10000,0.59274605078999998,both,13,11,17,1,3532,3502,3590,3517
290,49,10000,0.59274605078999998,either,13,11,17,1,6901,6871,6895,6822
290,49,10000,0.59274605078999998,direction_0,13,11,17,1,5235,5205,5262,5189
290,49,10000,0.59274605078999998,direction_1,13,11,17,1,5198,5168,5223,5150
290,50,10000,0.59274605078999998,cross,13,11,17,1,3164,3069,3158,3013
290,50,10000,0.59274605078999998,both,13,11,17,1,3559,3464,3574,3429
290,50,10000,0.59274605078999998,either,13,11,17,1,6931,6836,6987,6842
290,50,10000,0.59274605078999998,direction_0,13,11,17,1,5207,5112,5303,5158
290,50,10000,0.59274605078999998,direction_1,13,11,17,1,5283,5188,5258,5113
290,51,10000,0.59274605078999998,cross,13,11,17,1,3118,3125,3186,3161
290,51,10000,0.59274605078999998,both,13,11,17,1,3540,3547,3596,3571
290,51,10000,0.59274605078999998,either,13,11,17,1,6875,6882,6839,6814
290,51,10000,0.59274605078999998,direction_0,13,11,17,1,5235,5242,5219,5194
290,51,10000,0.59274605078999998,direction_1,13,11,17,1,5180,5187,5216,5191
