a1,b1,a2,b2,N,channel,sector,cos4_first,cos4_second,delta_cos4_first_minus_second,first_estimate,first_batch_se,second_estimate,second_batch_se,difference_first_minus_second,difference_batch_se,difference_z,normalized_by_delta_cos4,normalized_batch_se,hypothesis_N_exponent,hypothesis_scaled_amplitude,hypothesis_scaled_batch_se
13,11,17,1,290,either,primal,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.6890999999999999,0.00046762239795662783,0.690086,0.0005058566491556173,-0.0009859999999999947,0.0005366168243370826,-1.8374377307645249,0.0005141530257936481,0.00027982065306763796,1.0,0.14910437748015795,0.08114798938961501
13,11,17,1,290,either,matching,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.689816,0.00046366288694187383,0.6896720000000001,0.0004776522550639497,0.00014399999999999857,0.0005418287776063801,0.26576661475262137,-7.508928571428497e-05,0.00028253844367991424,1.0,-0.02177589285714264,0.08193614866717513
13,11,17,1,290,either,even,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.689458,0.000213717362680505,0.6898789999999999,0.0002625209755929278,-0.0004210000000000036,0.00031667398715621225,-1.329442951031934,0.00021953187003968444,0.00016513071874899214,1.0,0.0636642423115085,0.04788790843720772
13,11,17,1,290,either,odd,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,-0.0003579999999999983,0.0004137050625601272,0.0002069999999999983,0.0004160577490025276,-0.0005649999999999966,0.0004364465672457577,-1.2945456383481007,0.0002946211557539665,0.00022758653463149942,1.625,2.9557022040182077,2.283196603087566
13,11,17,1,290,either,matching_function,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,-0.0007159999999999966,0.0008274101251202544,0.0004139999999999966,0.0008321154980050552,-0.0011299999999999932,0.0008728931344915154,-1.2945456383481007,0.000589242311507933,0.00045517306926299883,1.625,5.911404408036415,4.566393206175132
13,11,17,1,290,direction_0,primal,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.519931,0.000489474455333721,0.520836,0.0005047802202018919,-0.0009049999999999991,0.0006136187988507444,-1.4748570312627105,0.00047191530257936466,0.00031997359240666916,1.0,0.13685543774801576,0.09279234179793405
13,11,17,1,290,direction_0,matching,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.520647,0.0005284902357593085,0.520422,0.000506173164764068,0.00022499999999999742,0.0005921410816740054,0.3799770138628346,-0.00011732700892857009,0.0003087739643401777,1.0,-0.03402483258928533,0.08954444965865152
13,11,17,1,290,direction_0,even,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.520289,0.00029713920486988476,0.520629,0.00028705943846548814,-0.00034000000000000805,0.00041604559773411836,-0.817218117080742,0.00017729414682540103,0.0002169483802668611,1.0,0.0514153025793663,0.06291503027738972
13,11,17,1,290,direction_0,odd,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,-0.0003580000000000005,0.0004137050625601275,0.00020699999999999774,0.00041605774900252754,-0.0005649999999999982,0.0004364465672457584,-1.2945456383481022,0.00029462115575396735,0.00022758653463149977,1.625,2.955702204018216,2.2831966030875694
13,11,17,1,290,direction_0,matching_function,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,-0.000716000000000001,0.000827410125120255,0.0004139999999999955,0.0008321154980050551,-0.0011299999999999965,0.0008728931344915168,-1.2945456383481022,0.0005892423115079347,0.00045517306926299954,1.625,5.911404408036432,4.566393206175139
13,11,17,1,290,direction_1,primal,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.5203260000000001,0.0005269037057674912,0.520629,0.0005007858370056554,-0.0003029999999999888,0.0005939568650800811,-0.5101380551584944,0.0001580003720238037,0.00030972081072194214,1.0,0.04582010788690308,0.08981903510936322
13,11,17,1,290,direction_1,matching,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.521042,0.0005168146024768778,0.520215,0.0004967640234049713,0.0008270000000000099,0.0005972527255541142,1.3846734633697027,-0.00043124193948413216,0.0003114394482831164,1.0,-0.12506016245039833,0.09031744000210376
13,11,17,1,290,direction_1,even,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,0.5206839999999999,0.00031813604865614514,0.520422,0.0002750934827334597,0.000262,0.00040529271128183646,0.6464463650761483,-0.00013662078373015876,0.000211341251356662,1.0,-0.03962002728174604,0.061288962893431984
13,11,17,1,290,direction_1,odd,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,-0.0003580000000000011,0.0004137050625601273,0.0002069999999999983,0.000416057749002528,-0.0005649999999999994,0.00043644656724575807,-1.294545638348106,0.000294621155753968,0.0002275865346314996,1.625,2.955702204018223,2.2831966030875677
13,11,17,1,290,direction_1,matching_function,-0.9452080856123662,0.9725089179548156,-1.9177170035671818,-0.0007160000000000022,0.0008274101251202546,0.0004139999999999966,0.000832115498005056,-0.0011299999999999988,0.0008728931344915161,-1.294545638348106,0.000589242311507936,0.0004551730692629992,1.625,5.911404408036446,4.566393206175135
