observable,mode,topology,model,powers,L_min,train_max,n_train,train_sizes,pc,a4,a6,a8,condition_number,training_rmse,training_max_abs,withheld_L,withheld_true,predicted,signed_error,abs_error,withheld_batch_se,standardized_error,status
M,shared,torus_shared:cluster_matching,A,4,32,128,5,32 48 64 96 128,0.591710016630442171,1886.06549379542765,nan,nan,2768411.35017,0.00294505879646214549,0.00513754660063989855,192,0.597574924071262892,0.591711404510241934,-0.00586351956102095840,0.00586351956102095840,0.00337741555608852195,-1.73609656959467020,ok
M,shared,torus_shared:cluster_matching,B,"4,6",32,128,5,32 48 64 96 128,0.589495622770018502,60021.9247916822003,-57998397.8584318041,nan,26830931890.2,0.00200018660195958470,0.00312653838396050342,192,0.597574924071262892,0.589538632758748918,-0.00803629131251397357,0.00803629131251397357,0.00337741555608852195,-2.37942035235398277,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",32,128,5,32 48 64 96 128,0.587122614737301764,322063.165142861500,-906507287.065328864,596777675959.057997,3.67866007634e+14,0.00117003586417882903,0.00202869821064294806,192,0.597574924071262892,0.587341836003921940,-0.0102330880673409517,0.0102330880673409517,0.00337741555608852195,-3.02985756339447109,ok
M,shared,torus_shared:cluster_matching,A,4,48,128,4,48 64 96 128,0.589939824853716026,31526.6120404672644,nan,nan,13534429.8665,0.00242476288973046744,0.00347777446440517911,192,0.597574924071262892,0.589963024020526441,-0.00761190005073645130,0.00761190005073645130,0.00337741555608852195,-2.25376472759307195,ok
M,shared,torus_shared:cluster_matching,B,"4,6",48,128,4,48 64 96 128,0.587449593995040041,245934.235941523271,-475694918.026508313,nan,238641797406.,0.00138060080727105663,0.00213039097511731902,192,0.597574924071262892,0.587621071543491245,-0.00995385252777164709,0.00995385252777164709,0.00337741555608852195,-2.94718028103698263,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",48,128,4,48 64 96 128,0.582468839562852596,1569977.50329124342,-8327497209.04135145,11204112387212.3384,8.11539083525e+15,0.0,0.0,192,0.597574924071262892,0.583463960697556811,-0.0141109633737060813,0.0141109633737060813,0.00337741555608852195,-4.17803587961452305,ok
M,shared,torus_shared:cluster_matching,A,4,64,128,3,64 96 128,0.588164366136721490,114841.183471735957,nan,nan,40543969.0832,0.00179763743236304543,0.00235135995690589829,192,0.597574924071262892,0.588248873148405667,-0.00932605092285722525,0.00932605092285722525,0.00337741555608852195,-2.76129803039634894,ok
M,shared,torus_shared:cluster_matching,B,"4,6",64,128,3,64 96 128,0.583078877928168571,1188093.56468835344,-4069843112.99305045,nan,2.26399560959e+12,0.0,0.0,192,0.597574924071262892,0.583871908164074696,-0.0137030159071881964,0.0137030159071881964,0.00337741555608852195,-4.05724900582208392,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",64,128,3,64 96 128,,,,,,,,192,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,96,128,2,96 128,0.584131749252133505,657062.060415985473,nan,nan,248494536.411,0.0,0.0,192,0.597574924071262892,0.584615254816411049,-0.0129596692548518427,0.0129596692548518427,0.00337741555608852195,-3.83715567114305379,ok
M,shared,torus_shared:cluster_matching,B,"4,6",96,128,2,96 128,,,,,,,,192,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",96,128,2,96 128,,,,,,,,192,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,128,128,1,128,,,,,,,,192,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",128,128,1,128,,,,,,,,192,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",128,128,1,128,,,,,,,,192,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,192,8,16 24 32 48 64 96 128 192,0.593001240119483555,19.7216857386005461,nan,nan,202351.956151,0.00296406537822543774,0.00642181741719953444,256,0.588875266755668703,0.593001244711296340,0.00412597795562763657,0.00412597795562763657,0.00376120499570653435,1.09698300420676231,ok
M,shared,torus_shared:cluster_matching,B,"4,6",16,192,8,16 24 32 48 64 96 128 192,0.593078711807719799,-211.189189457739205,58919.9505180126020,nan,459717959.464,0.00296129311894977846,0.00649844229223830632,256,0.588875266755668703,0.593078662845730599,0.00420339609006189603,0.00420339609006189603,0.00376120499570653435,1.11756633708083678,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,192,8,16 24 32 48 64 96 128 192,0.592888234847035435,2727.05659439872518,-2430503.60980553352,445619701.361813624,1.49340225086e+12,0.00294622066474119471,0.00631835130489805190,256,0.588875266755668703,0.592888861178651261,0.00401359442298255766,0.00401359442298255766,0.00376120499570653435,1.06710334256285664,ok
M,shared,torus_shared:cluster_matching,A,4,24,192,7,24 32 48 64 96 128 192,0.593083876860266892,-135.698451423627295,nan,nan,967715.062638,0.00316448432892380165,0.00650387517285371500,256,0.588875266755668703,0.593083845265509104,0.00420857850984040095,0.00420857850984040095,0.00376120499570653435,1.11894419863967782,ok
M,shared,torus_shared:cluster_matching,B,"4,6",24,192,7,24 32 48 64 96 128 192,0.592937028104694942,1574.95899106993492,-991947.724225511347,nan,4063507403.30,0.00315505477069895095,0.00636317357005637379,256,0.588875266755668703,0.592937391279304313,0.00406212452363561006,0.00406212452363561006,0.00376120499570653435,1.08000614916564754,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",24,192,7,24 32 48 64 96 128 192,0.592106218568012787,38257.5591691582561,-59703414.0101983649,21749768198.8548255,2.26116471761e+13,0.00300485343696995699,0.00565596976472783810,256,0.588875266755668703,0.592114915170060440,0.00323964841439173671,0.00323964841439173671,0.00376120499570653435,0.861332583065756472,ok
M,shared,torus_shared:cluster_matching,A,4,32,192,6,32 48 64 96 128 192,0.593030420200872382,195.522724812289246,nan,nan,2924617.28164,0.00341596253601654500,0.00645165240849368245,256,0.588875266755668703,0.593030465724554249,0.00415519896888554639,0.00415519896888554639,0.00376120499570653435,1.10475206047762922,ok
M,shared,torus_shared:cluster_matching,B,"4,6",32,192,6,32 48 64 96 128 192,0.592169252128000494,28904.0237519308140,-28952599.1645557126,nan,27329610051.1,0.00324753765153771516,0.00569084877709582256,256,0.588875266755668703,0.592175879010159754,0.00330061225449105069,0.00330061225449105069,0.00376120499570653435,0.877541175835601512,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",32,192,6,32 48 64 96 128 192,0.592036107462019515,49460.5487245048575,-97105657.4261277453,48386541081.4696946,3.61048066415e+14,0.00324477121445775561,0.00561945842096551619,256,0.588875266755668703,0.592047281027856736,0.00317201427218803306,0.00317201427218803306,0.00376120499570653435,0.843350542129165958,ok
M,shared,torus_shared:cluster_matching,A,4,48,192,5,48 64 96 128 192,0.592292951959258387,15805.8461525498090,nan,nan,14077411.5588,0.00356749802869816342,0.00577233715330089020,256,0.588875266755668703,0.592296632044591579,0.00342136528892287604,0.00342136528892287604,0.00376120499570653435,0.909646055673224441,ok
M,shared,torus_shared:cluster_matching,B,"4,6",48,192,5,48 64 96 128 192,0.591974457384200278,53596.2929113638346,-85778753.3800691807,nan,239705197827.,0.00354950486630666354,0.00557511913249696834,256,0.588875266755668703,0.591986631496225809,0.00311136474055710583,0.00311136474055710583,0.00376120499570653435,0.827225515256086857,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",48,192,5,48 64 96 128 192,0.594746841949368901,-1061919.80524760614,6810618682.40061779,-10049217145505.1891,6.02648974490e+15,0.00313343295115288100,0.00562048072852665563,256,0.588875266755668703,0.594523245886605321,0.00564797913093661818,0.00564797913093661818,0.00376120499570653435,1.50164086705825970,ok
M,shared,torus_shared:cluster_matching,A,4,64,192,4,64 96 128 192,0.591916782344925326,39898.5741185209369,nan,nan,41997488.5813,0.00394299404932516843,0.00562878196908597287,256,0.588875266755668703,0.591926071955618213,0.00305080519994950996,0.00305080519994950996,0.00376120499570653435,0.811124414498025174,ok
M,shared,torus_shared:cluster_matching,B,"4,6",64,192,4,64 96 128 192,0.594253602164038787,-689803.271562842014,2860832084.87669250,nan,1.76544290901e+12,0.00359462192155639565,0.00575486646331420831,256,0.588875266755668703,0.594103158541606958,0.00522789178593825505,0.00522789178593825505,0.00376120499570653435,1.38995130334718879,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",64,192,4,64 96 128 192,0.603570157100148459,-11639444.5740873221,138945389469.403761,-376347796882724.446,1.04697470193e+17,0.0,0.0,256,0.588875266755668703,0.601333369059014862,0.0124581023033461590,0.0124581023033461590,0.00376120499570653435,3.31226357445745417,ok
M,shared,torus_shared:cluster_matching,A,4,96,192,3,96 128 192,0.593482476538719683,-272571.383680314596,nan,nan,214532302.760,0.00430643485208051765,0.00588757283616849533,256,0.588875266755668703,0.593419013568015770,0.00454374681234706688,0.00454374681234706688,0.00376120499570653435,1.20805614624403999,ok
M,shared,torus_shared:cluster_matching,B,"4,6",96,192,3,96 128 192,0.602487739803267919,-8601058.14184239373,70954541192.5265885,nan,1.64763996481e+13,0.0,0.0,256,0.588875266755668703,0.600737231069066101,0.0118619643133973979,0.0118619643133973979,0.00376120499570653435,3.15376703129395721,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",96,192,3,96 128 192,,,,,,,,256,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,128,192,2,128 192,0.600281490938948878,-3678101.21356650842,nan,nan,669023751.877,0.0,0.0,256,0.588875266755668703,0.599425116265970109,0.0105498495103014063,0.0105498495103014063,0.00376120499570653435,2.80491212851844028,ok
M,shared,torus_shared:cluster_matching,B,"4,6",128,192,2,128 192,,,,,,,,256,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",128,192,2,128 192,,,,,,,,256,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,192,192,1,192,,,,,,,,256,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",192,192,1,192,,,,,,,,256,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",192,192,1,192,,,,,,,,256,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,16,256,9,16 24 32 48 64 96 128 192 256,0.592446366912214791,64.2489554442142050,nan,nan,211786.563238,0.00307353959494817795,0.00586711008693662171,,,,,,,,ok
M,shared,torus_shared:cluster_matching,B,"4,6",16,256,9,16 24 32 48 64 96 128 192 256,0.592375155670618899,308.565773270761302,-62567.0359217943985,nan,478256245.242,0.00307075408625191901,0.00579679477031501047,,,,,,,,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",16,256,9,16 24 32 48 64 96 128 192 256,0.592080833551292538,5713.97333591436001,-4668990.99399228740,826394763.863151439,1.55165895740e+12,0.00302421427625550776,0.00552157345232618038,,,,,,,,ok
M,shared,torus_shared:cluster_matching,A,4,24,256,8,24 32 48 64 96 128 192 256,0.592406756829612120,149.821911426851714,nan,nan,1013101.29663,0.00325884234655005986,0.00582781878843668300,,,,,,,,ok
M,shared,torus_shared:cluster_matching,B,"4,6",24,256,8,24 32 48 64 96 128 192 256,0.592142030694918729,3801.70879193091337,-2129966.94473849807,nan,4253282068.49,0.00322013511016191440,0.00557621269409751717,,,,,,,,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",24,256,8,24 32 48 64 96 128 192 256,0.591267688358006182,51094.8022674246143,-78464958.5858297183,28389854000.9839049,2.32171844802e+13,0.00297893135732747388,0.00627118800515557983,,,,,,,,ok
M,shared,torus_shared:cluster_matching,A,4,32,256,7,32 48 64 96 128 192 256,0.592266250653888418,1175.70627336016000,nan,nan,3082480.31475,0.00346624849756765932,0.00569113432977383500,,,,,,,,ok
M,shared,torus_shared:cluster_matching,B,"4,6",32,256,7,32 48 64 96 128 192 256,0.591341141270642384,38635.7492001167278,-38045709.5067596166,nan,28293680002.1,0.00319479812115838555,0.00620611175395275662,,,,,,,,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",32,256,7,32 48 64 96 128 192 256,0.590983495014337617,110169.868199444184,-278410446.144909185,171543193960.602358,3.69308190366e+14,0.00316085044246843973,0.00651582407269572229,,,,,,,,ok
M,shared,torus_shared:cluster_matching,A,4,48,256,6,48 64 96 128 192 256,0.591482633868452986,21253.1128124881465,nan,nan,14761046.3467,0.00347785605559538250,0.00607665089121040373,,,,,,,,ok
M,shared,torus_shared:cluster_matching,B,"4,6",48,256,6,48 64 96 128 192 256,0.590984662967788760,97037.4603921828428,-174295705.680613267,nan,248719006072.,0.00340652301547060429,0.00652233433546932270,,,,,,,,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",48,256,6,48 64 96 128 192 256,0.591896655333700919,-404146.563267271795,2992260262.63769737,-4663002240026.92551,5.75249064959e+15,0.00330867299707905656,0.00591845899092188497,,,,,,,,ok
M,shared,torus_shared:cluster_matching,A,4,64,256,5,64 96 128 192 256,0.591033747264218781,57833.7321659861946,nan,nan,44294581.6027,0.00370985154318688055,0.00649861928776276883,,,,,,,,ok
M,shared,torus_shared:cluster_matching,B,"4,6",64,256,5,64 96 128 192 256,0.591743953635186137,-240494.101146351075,1190489765.01990440,nan,1.71717883223e+12,0.00364449695218553257,0.00598417644853743829,,,,,,,,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",64,256,5,64 96 128 192 256,0.594036634891088329,-4291231.60725557752,53656838606.4645902,-147603619129651.267,9.41736087147e+16,0.00329025094483710801,0.00570489025910500659,,,,,,,,ok
M,shared,torus_shared:cluster_matching,A,4,96,256,4,96 128 192 256,0.591494737538206119,-65669.3038628478546,nan,nan,216550877.863,0.00410697219141974555,0.00612850993465420829,,,,,,,,ok
M,shared,torus_shared:cluster_matching,B,"4,6",96,256,4,96 128 192 256,0.593953779397065594,-3453225.57123073064,30063171665.1902647,nan,1.52730735795e+13,0.00360454036621598226,0.00556212934628898314,,,,,,,,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",96,256,4,96 128 192 256,0.580949781202601269,51856809.0588337030,-1281928565564.77670,7488575147563261.37,2.07753957555e+18,0.0,0.0,,,,,,,,ok
M,shared,torus_shared:cluster_matching,A,4,128,256,3,128 192 256,0.593681074361088572,-1707194.06506889617,nan,nan,648703505.331,0.00393730525440421837,0.00515010521401489579,,,,,,,,ok
M,shared,torus_shared:cluster_matching,B,"4,6",128,256,3,128 192 256,0.582542499315716300,35904147.6997602478,-570498655976.884453,nan,1.44895714291e+14,6.08654082037446166e-82,1.05421979432305232e-81,,,,,,,,ok
M,shared,torus_shared:cluster_matching,C,"4,6,8",128,256,3,128 192 256,,,,,,,,,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,192,256,2,192 256,0.584848568226736536,17294538.4926149691,nan,nan,3975912582.58,0.0,0.0,,,,,,,,ok
M,shared,torus_shared:cluster_matching,B,"4,6",192,256,2,192 256,,,,,,,,,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",192,256,2,192 256,,,,,,,,,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,A,4,256,256,1,256,,,,,,,,,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,B,"4,6",256,256,1,256,,,,,,,,,,,,,,,too_few_points
M,shared,torus_shared:cluster_matching,C,"4,6,8",256,256,1,256,,,,,,,,,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,32,32,1,32,,,,,,,,64,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,B,"4,6",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,C,"4,6,8",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,32,64,2,32 64,0.592864100086487807,-242.203217304994377,nan,nan,2236962.13333,0.0,0.0,128,0.592650778185861205,0.592863197809192124,0.000212419623330919375,0.000212419623330919375,0.000187367745752794259,1.13370432289438755,ok
H,independent,torus_independent:wrapping_H,B,"4,6",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,C,"4,6,8",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,64,64,1,64,,,,,,,,128,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,B,"4,6",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,C,"4,6,8",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,32,128,3,32 64 128,0.592750809620711317,-116.882429497997495,nan,nan,2297595.39914,0.0000839764803410413290,0.000105820764736282179,256,0.592801130743031646,0.592750782406900025,-0.0000503483361316212468,0.0000503483361316212468,0.000183842921415052445,-0.273866057741502431,ok
H,independent,torus_independent:wrapping_H,B,"4,6",32,128,3,32 64 128,0.592633922632211763,4826.32642288910174,-4943023.19196071850,nan,58862024742.9,0.0,0.0,256,0.592801130743031646,0.592635028787753179,-0.000166101955278466678,0.000166101955278466678,0.000183842921415052445,-0.903499324314299130,ok
H,independent,torus_independent:wrapping_H,C,"4,6,8",32,128,3,32 64 128,,,,,,,,256,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,64,128,2,64 128,0.592637519154934826,3559.19401284057771,nan,nan,35791394.1333,0.0,0.0,256,0.592801130743031646,0.592638347844367725,-0.000162782898663921062,0.000162782898663921062,0.000183842921415052445,-0.885445560867773187,ok
H,independent,torus_independent:wrapping_H,B,"4,6",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,C,"4,6,8",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,128,128,1,128,,,,,,,,256,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,B,"4,6",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,C,"4,6,8",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,32,256,4,32 64 128 256,0.592768368226078416,-136.431545123294315,nan,nan,2472400.33698,0.0000755104054166748455,0.000117081793105759152,,,,,,,,ok
H,independent,torus_independent:wrapping_H,B,"4,6",32,256,4,32 64 128 256,0.592723916495812371,2709.09637621087919,-2871529.48511025243,nan,57188298560.8,0.0000563967228362745585,0.0000825775701858900687,,,,,,,,ok
H,independent,torus_independent:wrapping_H,C,"4,6,8",32,256,4,32 64 128 256,0.592814616193637298,-62814.7962530380287,324887974.999226813,-267018758968.594698,4.73465383622e+15,0.0,0.0,,,,,,,,ok
H,independent,torus_independent:wrapping_H,A,4,64,256,3,64 128 256,0.592724336700888917,2022.60670270953802,nan,nan,36761526.3863,0.0000643534466126638761,0.0000810933121549203828,,,,,,,,ok
H,independent,torus_independent:wrapping_H,B,"4,6",64,256,3,64 128 256,0.592813910359412980,-58587.2260857925831,242430225.451429930,nan,3.76716781755e+12,0.0,0.0,,,,,,,,ok
H,independent,torus_independent:wrapping_H,C,"4,6,8",64,256,3,64 128 256,,,,,,,,,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,128,256,2,128 256,0.592811154246843009,-43050.6210611342929,nan,nan,572662306.133,0.0,0.0,,,,,,,,ok
H,independent,torus_independent:wrapping_H,B,"4,6",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,C,"4,6,8",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,A,4,256,256,1,256,,,,,,,,,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,B,"4,6",256,256,1,256,,,,,,,,,,,,,,,too_few_points
H,independent,torus_independent:wrapping_H,C,"4,6,8",256,256,1,256,,,,,,,,,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,32,32,1,32,,,,,,,,64,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,B,"4,6",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,C,"4,6,8",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,32,64,2,32 64,0.592736571368252093,92.2160271684326654,nan,nan,2236962.13333,0.0,0.0,128,0.592815894140544586,0.592736914899723466,-0.0000789792408211199375,0.0000789792408211199375,0.000120048531715077851,-0.657894267366539609,ok
V,independent,torus_independent:wrapping_V,B,"4,6",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,C,"4,6,8",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,64,64,1,64,,,,,,,,128,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,B,"4,6",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,C,"4,6,8",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,32,128,3,32 64 128,0.592778693630023357,45.6207996423861932,nan,nan,2297595.39914,0.0000312230977541694407,0.0000393449697863454634,256,0.592725114517967500,0.592778704251943502,0.0000535897339760015077,0.0000535897339760015077,0.000154823672290266051,0.346133980568104366,ok
V,independent,torus_independent:wrapping_V,B,"4,6",32,128,3,32 64 128,0.592822153106454026,-1792.30206388500243,1837853.83356068337,nan,58862024742.9,0.0,0.0,256,0.592725114517967500,0.592821742332979324,0.0000966278150118235615,0.0000966278150118235615,0.000154823672290266051,0.624115250480973558,ok
V,independent,torus_independent:wrapping_V,C,"4,6,8",32,128,3,32 64 128,,,,,,,,256,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,64,128,2,64 128,0.592820815891794621,-1321.17254112164366,nan,nan,35791394.1333,0.0,0.0,256,0.592725114517967500,0.592820508282341494,0.0000953937643739935625,0.0000953937643739935625,0.000154823672290266051,0.616144566027007243,ok
V,independent,torus_independent:wrapping_V,B,"4,6",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,C,"4,6,8",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,128,128,1,128,,,,,,,,256,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,B,"4,6",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,C,"4,6,8",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,32,256,4,32 64 128 256,0.592760004611419990,66.4284764459853943,nan,nan,2472400.33698,0.0000346237822052552845,0.0000556420637657506306,,,,,,,,ok
V,independent,torus_independent:wrapping_V,B,"4,6",32,256,4,32 64 128 256,0.592769800258532276,-560.628945137436030,632787.280502156022,nan,57188298560.8,0.0000328081153070152400,0.0000480385084129258943,,,,,,,,ok
V,independent,torus_independent:wrapping_V,C,"4,6,8",32,256,4,32 64 128 256,0.592717036800038591,37557.1076294810468,-190037362.956948052,155334951976.022582,4.73465383622e+15,5.27109897161526161e-82,1.05421979432305232e-81,,,,,,,,ok
V,independent,torus_independent:wrapping_V,A,4,64,256,3,64 128 256,0.592769939217461824,-420.704193366407913,nan,nan,36761526.3863,0.0000377123000831748408,0.0000475221683328319579,,,,,,,,ok
V,independent,torus_independent:wrapping_V,B,"4,6",64,256,3,64 128 256,0.592717447410610526,35097.7695236456687,-142068558.759320868,nan,3.76716781755e+12,0.0,0.0,,,,,,,,ok
V,independent,torus_independent:wrapping_V,C,"4,6,8",64,256,3,64 128 256,,,,,,,,,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,128,256,2,128 256,0.592719062543129028,25993.0340074538406,nan,nan,572662306.133,0.0,0.0,,,,,,,,ok
V,independent,torus_independent:wrapping_V,B,"4,6",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,C,"4,6,8",128,256,2,128 256,,,,,,,,,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,A,4,256,256,1,256,,,,,,,,,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,B,"4,6",256,256,1,256,,,,,,,,,,,,,,,too_few_points
V,independent,torus_independent:wrapping_V,C,"4,6,8",256,256,1,256,,,,,,,,,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,32,32,1,32,,,,,,,,64,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,B,"4,6",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,C,"4,6,8",32,32,1,32,,,,,,,,64,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,32,64,2,32 64,0.592770374543641129,-62.3475318757194203,nan,nan,2236962.13333,0.0,0.0,128,0.592698187266500920,0.592770142280985499,0.0000719550144845789375,0.0000719550144845789375,0.000143380503571781387,0.501846573921088890,ok
either,independent,torus_independent:wrapping_either,B,"4,6",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,C,"4,6,8",32,64,2,32 64,,,,,,,,128,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,64,64,1,64,,,,,,,,128,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,B,"4,6",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,C,"4,6,8",64,64,1,64,,,,,,,,128,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,32,128,3,32 64 128,0.592731998535916020,-19.8963733599951301,nan,nan,2297595.39914,0.0000284461895024180133,0.0000358457215014752216,256,0.592873235774904916,0.592731993903430604,-0.000141241871474311952,0.000141241871474311952,0.000177329000504846432,-0.796496179825091765,ok
either,independent,torus_independent:wrapping_either,B,"4,6",32,128,3,32 64 128,0.592692404242231384,1654.56599031579632,-1674399.47307058297,nan,58862024742.9,0.0,0.0,256,0.592873235774904916,0.592692783527233965,-0.000180452247670950921,0.000180452247670950921,0.000177329000504846432,-1.01761272638549119,ok
either,independent,torus_independent:wrapping_either,C,"4,6,8",32,128,3,32 64 128,,,,,,,,256,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,64,128,2,64 128,0.592693622528190911,1225.33760976791738,nan,nan,35791394.1333,0.0,0.0,256,0.592873235774904916,0.592693907824335287,-0.000179327950569629375,0.000179327950569629375,0.000177329000504846432,-1.01127255022637040,ok
either,independent,torus_independent:wrapping_either,B,"4,6",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,C,"4,6,8",64,128,2,64 128,,,,,,,,256,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,128,128,1,128,,,,,,,,256,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,B,"4,6",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,C,"4,6,8",128,128,1,128,,,,,,,,256,,,,,,,too_few_points
either,independent,torus_independent:wrapping_either,A,4,32,256,4,32 64 128 256,0.592781255581393049,-74.7373847762690399,nan,nan,2472400.33698,0.0000620916047732707152,0.0000919975946652691228,,,,,,,,ok
either,independent,torus_independent:wrapping_either,B,"4,6",32,256,4,32 64 128 256,0.592790173079064746,-645.581049609430869,576059.859636961458,nan,57188298560.8,0.0000612690884945935211,0.0000897118165904056688,,,,,,,,ok
either,independent,torus_independent:wrapping_either,C,"4,6,8",32,256,4,32 64 128 256,0.592888708730304644,-71830.3764439527784,356652176.968315229,-290087706345.244631,4.73465383622e+15,0.0,0.0,,,,,,,,ok
either,independent,torus_independent:wrapping_either,A,4,64,256,3,64 128 256,0.592789264101828047,-467.426528595297422,nan,nan,36761526.3863,0.0000708942511029192022,0.0000893355358149069414,,,,,,,,ok
