n,a,b,orientation,batch,k,samples,sum_q,sum_e,sum_s,sum_qs,sum_es
85,9,2,first,19,31,0,0,0,0,0,0
85,9,2,first,19,32,0,0,0,0,0,0
85,9,2,first,19,33,0,0,0,0,0,0
85,9,2,first,19,34,2,-2,2,23,-23,23
85,9,2,first,19,35,5,-5,5,53,-53,53
85,9,2,first,19,36,4,-4,4,36,-36,36
85,9,2,first,19,37,15,-14,14,134,-123,123
85,9,2,first,19,38,24,-22,22,205,-193,193
85,9,2,first,19,39,39,-37,37,317,-306,306
85,9,2,first,19,40,67,-61,61,513,-470,470
85,9,2,first,19,41,101,-91,91,802,-731,731
85,9,2,first,19,42,130,-109,109,959,-821,821
85,9,2,first,19,43,221,-179,179,1549,-1251,1251
85,9,2,first,19,44,319,-232,248,2080,-1563,1649
85,9,2,first,19,45,428,-250,296,2560,-1581,1797
85,9,2,first,19,46,517,-280,330,3073,-1768,2014
85,9,2,first,19,47,705,-302,418,3836,-1757,2321
85,9,2,first,19,48,830,-270,450,4358,-1469,2373
85,9,2,first,19,49,798,-152,414,4083,-833,2113
85,9,2,first,19,50,869,-72,430,4286,-403,2067
85,9,2,first,19,51,870,72,452,4161,293,2145
85,9,2,first,19,52,850,198,436,4062,958,2080
85,9,2,first,19,53,727,293,439,3453,1393,2103
85,9,2,first,19,54,672,322,432,3305,1647,2165
85,9,2,first,19,55,546,316,370,2720,1590,1830
85,9,2,first,19,56,423,291,305,2066,1445,1521
85,9,2,first,19,57,281,211,221,1433,1091,1139
85,9,2,first,19,58,199,164,166,1085,908,918
85,9,2,first,19,59,152,137,137,847,762,762
85,9,2,first,19,60,79,70,70,450,408,408
85,9,2,first,19,61,66,62,62,364,346,346
85,9,2,first,19,62,35,33,33,237,223,223
85,9,2,first,19,63,14,14,14,101,101,101
85,9,2,first,19,64,8,8,8,60,60,60
85,9,2,first,19,65,3,3,3,21,21,21
85,9,2,first,19,66,0,0,0,0,0,0
85,9,2,first,19,67,0,0,0,0,0,0
85,9,2,first,19,68,0,0,0,0,0,0
85,9,2,first,19,69,1,1,1,8,8,8
85,9,2,first,19,70,0,0,0,0,0,0
85,9,2,first,19,71,0,0,0,0,0,0
85,9,2,first,19,72,0,0,0,0,0,0
85,9,2,first,19,73,0,0,0,0,0,0
85,9,2,first,19,74,0,0,0,0,0,0
85,9,2,first,19,75,0,0,0,0,0,0
85,9,2,first,19,76,0,0,0,0,0,0
85,9,2,first,19,77,0,0,0,0,0,0
85,9,2,first,19,78,0,0,0,0,0,0
85,9,2,first,19,79,0,0,0,0,0,0
85,9,2,first,19,80,0,0,0,0,0,0
85,9,2,first,19,81,0,0,0,0,0,0
85,9,2,first,19,82,0,0,0,0,0,0
85,9,2,first,19,83,0,0,0,0,0,0
85,9,2,first,19,84,0,0,0,0,0,0
85,9,2,first,19,85,0,0,0,0,0,0
85,7,6,second,19,0,0,0,0,0,0,0
85,7,6,second,19,1,0,0,0,0,0,0
85,7,6,second,19,2,0,0,0,0,0,0
85,7,6,second,19,3,0,0,0,0,0,0
85,7,6,second,19,4,0,0,0,0,0,0
85,7,6,second,19,5,0,0,0,0,0,0
85,7,6,second,19,6,0,0,0,0,0,0
85,7,6,second,19,7,0,0,0,0,0,0
85,7,6,second,19,8,0,0,0,0,0,0
85,7,6,second,19,9,0,0,0,0,0,0
85,7,6,second,19,10,0,0,0,0,0,0
85,7,6,second,19,11,0,0,0,0,0,0
85,7,6,second,19,12,0,0,0,0,0,0
85,7,6,second,19,13,0,0,0,0,0,0
85,7,6,second,19,14,0,0,0,0,0,0
85,7,6,second,19,15,0,0,0,0,0,0
85,7,6,second,19,16,0,0,0,0,0,0
85,7,6,second,19,17,0,0,0,0,0,0
85,7,6,second,19,18,0,0,0,0,0,0
85,7,6,second,19,19,0,0,0,0,0,0
85,7,6,second,19,20,0,0,0,0,0,0
85,7,6,second,19,21,0,0,0,0,0,0
85,7,6,second,19,22,0,0,0,0,0,0
85,7,6,second,19,23,0,0,0,0,0,0
85,7,6,second,19,24,0,0,0,0,0,0
85,7,6,second,19,25,0,0,0,0,0,0
85,7,6,second,19,26,0,0,0,0,0,0
85,7,6,second,19,27,0,0,0,0,0,0
85,7,6,second,19,28,0,0,0,0,0,0
85,7,6,second,19,29,0,0,0,0,0,0
85,7,6,second,19,30,0,0,0,0,0,0
85,7,6,second,19,31,0,0,0,0,0,0
85,7,6,second,19,32,0,0,0,0,0,0
85,7,6,second,19,33,0,0,0,0,0,0
85,7,6,second,19,34,2,-1,1,16,-11,11
85,7,6,second,19,35,5,-5,5,49,-49,49
85,7,6,second,19,36,4,-4,4,26,-26,26
85,7,6,second,19,37,15,-15,15,149,-149,149
85,7,6,second,19,38,24,-20,20,200,-176,176
85,7,6,second,19,39,39,-36,36,330,-307,307
85,7,6,second,19,40,67,-56,56,534,-462,462
85,7,6,second,19,41,101,-85,85,748,-646,646
85,7,6,second,19,42,130,-108,108,907,-766,766
85,7,6,second,19,43,221,-171,173,1496,-1190,1198
85,7,6,second,19,44,319,-227,241,2003,-1486,1554
85,7,6,second,19,45,428,-287,305,2568,-1782,1892
85,7,6,second,19,46,517,-283,341,3028,-1705,2035
85,7,6,second,19,47,705,-317,401,3798,-1789,2189
85,7,6,second,19,48,830,-275,457,4376,-1554,2452
85,7,6,second,19,49,798,-172,424,4040,-940,2130
85,7,6,second,19,50,869,-60,448,4317,-347,2231
85,7,6,second,19,51,870,74,454,4138,303,2141
85,7,6,second,19,52,850,192,442,4023,884,2112
85,7,6,second,19,53,727,275,417,3455,1332,1990
85,7,6,second,19,54,672,321,411,3222,1585,1991
85,7,6,second,19,55,546,283,353,2661,1433,1749
85,7,6,second,19,56,423,268,302,2124,1357,1521
85,7,6,second,19,57,281,224,228,1439,1193,1209
85,7,6,second,19,58,199,170,170,1030,875,875
85,7,6,second,19,59,152,124,124,838,686,686
85,7,6,second,19,60,79,75,75,450,428,428
85,7,6,second,19,61,66,60,60,397,364,364
85,7,6,second,19,62,35,35,35,222,222,222
85,7,6,second,19,63,14,12,12,88,77,77
85,7,6,second,19,64,8,8,8,65,65,65
85,7,6,second,19,65,3,3,3,19,19,19
85,7,6,second,19,66,0,0,0,0,0,0
85,7,6,second,19,67,0,0,0,0,0,0
85,7,6,second,19,68,0,0,0,0,0,0
85,7,6,second,19,69,1,1,1,7,7,7
85,7,6,second,19,70,0,0,0,0,0,0
85,7,6,second,19,71,0,0,0,0,0,0
85,7,6,second,19,72,0,0,0,0,0,0
85,7,6,second,19,73,0,0,0,0,0,0
85,7,6,second,19,74,0,0,0,0,0,0
85,7,6,second,19,75,0,0,0,0,0,0
85,7,6,second,19,76,0,0,0,0,0,0
85,7,6,second,19,77,0,0,0,0,0,0
85,7,6,second,19,78,0,0,0,0,0,0
85,7,6,second,19,79,0,0,0,0,0,0
85,7,6,second,19,80,0,0,0,0,0,0
85,7,6,second,19,81,0,0,0,0,0,0
85,7,6,second,19,82,0,0,0,0,0,0
85,7,6,second,19,83,0,0,0,0,0,0
85,7,6,second,19,84,0,0,0,0,0,0
85,7,6,second,19,85,0,0,0,0,0,0
85,9,2,first,20,0,0,0,0,0,0,0
85,9,2,first,20,1,0,0,0,0,0,0
85,9,2,first,20,2,0,0,0,0,0,0
85,9,2,first,20,3,0,0,0,0,0,0
85,9,2,first,20,4,0,0,0,0,0,0
85,9,2,first,20,5,0,0,0,0,0,0
85,9,2,first,20,6,0,0,0,0,0,0
85,9,2,first,20,7,0,0,0,0,0,0
85,9,2,first,20,8,0,0,0,0,0,0
85,9,2,first,20,9,0,0,0,0,0,0
85,9,2,first,20,10,0,0,0,0,0,0
85,9,2,first,20,11,0,0,0,0,0,0
85,9,2,first,20,12,0,0,0,0,0,0
85,9,2,first,20,13,0,0,0,0,0,0
85,9,2,first,20,14,0,0,0,0,0,0
85,9,2,first,20,15,0,0,0,0,0,0
85,9,2,first,20,16,0,0,0,0,0,0
85,9,2,first,20,17,0,0,0,0,0,0
85,9,2,first,20,18,0,0,0,0,0,0
85,9,2,first,20,19,0,0,0,0,0,0
85,9,2,first,20,20,0,0,0,0,0,0
85,9,2,first,20,21,0,0,0,0,0,0
85,9,2,first,20,22,0,0,0,0,0,0
85,9,2,first,20,23,0,0,0,0,0,0
85,9,2,first,20,24,0,0,0,0,0,0
85,9,2,first,20,25,0,0,0,0,0,0
85,9,2,first,20,26,0,0,0,0,0,0
85,9,2,first,20,27,0,0,0,0,0,0
85,9,2,first,20,28,0,0,0,0,0,0
85,9,2,first,20,29,0,0,0,0,0,0
85,9,2,first,20,30,0,0,0,0,0,0
85,9,2,first,20,31,0,0,0,0,0,0
85,9,2,first,20,32,0,0,0,0,0,0
85,9,2,first,20,33,0,0,0,0,0,0
85,9,2,first,20,34,2,-2,2,23,-23,23
85,9,2,first,20,35,7,-7,7,71,-71,71
85,9,2,first,20,36,13,-13,13,130,-130,130
85,9,2,first,20,37,7,-7,7,68,-68,68
85,9,2,first,20,38,17,-17,17,162,-162,162
85,9,2,first,20,39,48,-42,42,371,-331,331
85,9,2,first,20,40,57,-49,49,473,-424,424
85,9,2,first,20,41,98,-86,86,738,-657,657
85,9,2,first,20,42,144,-119,121,1052,-877,889
85,9,2,first,20,43,251,-199,199,1694,-1383,1383
85,9,2,first,20,44,333,-250,254,2170,-1695,1713
85,9,2,first,20,45,426,-279,297,2595,-1755,1849
85,9,2,first,20,46,569,-316,378,3283,-1896,2202
85,9,2,first,20,47,645,-317,393,3536,-1889,2247
85,9,2,first,20,48,733,-253,431,3767,-1349,2181
85,9,2,first,20,49,848,-158,418,4279,-847,2117
85,9,2,first,20,50,891,-91,465,4296,-441,2205
85,9,2,first,20,51,818,86,410,3962,378,1962
85,9,2,first,20,52,841,169,443,3996,779,2085
85,9,2,first,20,53,726,275,401,3364,1261,1843
85,9,2,first,20,54,641,305,397,3033,1454,1882
85,9,2,first,20,55,586,330,396,2841,1654,1934
85,9,2,first,20,56,403,272,298,2009,1394,1496
85,9,2,first,20,57,299,212,224,1545,1118,1170
85,9,2,first,20,58,231,186,192,1247,1017,1045
85,9,2,first,20,59,151,139,141,852,796,800
85,9,2,first,20,60,83,76,76,503,473,473
85,9,2,first,20,61,64,61,61,399,383,383
85,9,2,first,20,62,35,35,35,221,221,221
85,9,2,first,20,63,16,16,16,102,102,102
85,9,2,first,20,64,8,8,8,54,54,54
85,9,2,first,20,65,4,4,4,22,22,22
85,9,2,first,20,66,5,5,5,35,35,35
85,9,2,first,20,67,0,0,0,0,0,0
85,9,2,first,20,68,0,0,0,0,0,0
85,9,2,first,20,69,0,0,0,0,0,0
85,9,2,first,20,70,0,0,0,0,0,0
85,9,2,first,20,71,0,0,0,0,0,0
85,9,2,first,20,72,0,0,0,0,0,0
85,9,2,first,20,73,0,0,0,0,0,0
85,9,2,first,20,74,0,0,0,0,0,0
85,9,2,first,20,75,0,0,0,0,0,0
85,9,2,first,20,76,0,0,0,0,0,0
85,9,2,first,20,77,0,0,0,0,0,0
85,9,2,first,20,78,0,0,0,0,0,0
85,9,2,first,20,79,0,0,0,0,0,0
85,9,2,first,20,80,0,0,0,0,0,0
85,9,2,first,20,81,0,0,0,0,0,0
85,9,2,first,20,82,0,0,0,0,0,0
85,9,2,first,20,83,0,0,0,0,0,0
85,9,2,first,20,84,0,0,0,0,0,0
85,9,2,first,20,85,0,0,0,0,0,0
85,7,6,second,20,0,0,0,0,0,0,0
85,7,6,second,20,1,0,0,0,0,0,0
85,7,6,second,20,2,0,0,0,0,0,0
85,7,6,second,20,3,0,0,0,0,0,0
85,7,6,second,20,4,0,0,0,0,0,0
85,7,6,second,20,5,0,0,0,0,0,0
85,7,6,second,20,6,0,0,0,0,0,0
85,7,6,second,20,7,0,0,0,0,0,0
85,7,6,second,20,8,0,0,0,0,0,0
85,7,6,second,20,9,0,0,0,0,0,0
85,7,6,second,20,10,0,0,0,0,0,0
85,7,6,second,20,11,0,0,0,0,0,0
85,7,6,second,20,12,0,0,0,0,0,0
85,7,6,second,20,13,0,0,0,0,0,0
85,7,6,second,20,14,0,0,0,0,0,0
85,7,6,second,20,15,0,0,0,0,0,0
85,7,6,second,20,16,0,0,0,0,0,0
85,7,6,second,20,17,0,0,0,0,0,0
85,7,6,second,20,18,0,0,0,0,0,0
85,7,6,second,20,19,0,0,0,0,0,0
85,7,6,second,20,20,0,0,0,0,0,0
85,7,6,second,20,21,0,0,0,0,0,0
85,7,6,second,20,22,0,0,0,0,0,0
85,7,6,second,20,23,0,0,0,0,0,0
85,7,6,second,20,24,0,0,0,0,0,0
85,7,6,second,20,25,0,0,0,0,0,0
85,7,6,second,20,26,0,0,0,0,0,0
85,7,6,second,20,27,0,0,0,0,0,0
85,7,6,second,20,28,0,0,0,0,0,0
85,7,6,second,20,29,0,0,0,0,0,0
85,7,6,second,20,30,0,0,0,0,0,0
85,7,6,second,20,31,0,0,0,0,0,0
85,7,6,second,20,32,0,0,0,0,0,0
85,7,6,second,20,33,0,0,0,0,0,0
85,7,6,second,20,34,2,-2,2,16,-16,16
85,7,6,second,20,35,7,-7,7,82,-82,82
85,7,6,second,20,36,13,-11,11,116,-101,101
85,7,6,second,20,37,7,-6,6,52,-46,46
85,7,6,second,20,38,17,-17,17,140,-140,140
85,7,6,second,20,39,48,-46,48,391,-375,391
85,7,6,second,20,40,57,-48,48,455,-397,397
85,7,6,second,20,41,98,-82,82,727,-632,632
85,7,6,second,20,42,144,-121,123,1032,-890,900
85,7,6,second,20,43,251,-200,208,1700,-1397,1433
85,7,6,second,20,44,333,-240,250,2056,-1527,1567
85,7,6,second,20,45,426,-288,302,2583,-1800,1872
85,7,6,second,20,46,569,-312,374,3335,-1926,2238
85,7,6,second,20,47,645,-283,369,3572,-1613,2079
85,7,6,second,20,48,733,-238,398,3857,-1333,2115
85,7,6,second,20,49,848,-164,440,4332,-955,2251
85,7,6,second,20,50,891,-59,463,4381,-359,2255
85,7,6,second,20,51,818,72,406,3957,321,1935
85,7,6,second,20,52,841,178,450,4043,878,2136
85,7,6,second,20,53,726,267,405,3485,1288,1936
85,7,6,second,20,54,641,312,392,3081,1506,1876
85,7,6,second,20,55,586,345,381,2917,1740,1906
85,7,6,second,20,56,403,267,295,2051,1400,1524
85,7,6,second,20,57,299,233,243,1602,1266,1310
85,7,6,second,20,58,231,197,201,1251,1075,1091
85,7,6,second,20,59,151,129,135,845,737,763
85,7,6,second,20,60,83,73,73,500,447,447
85,7,6,second,20,61,64,60,60,388,366,366
85,7,6,second,20,62,35,33,33,220,209,209
85,7,6,second,20,63,16,16,16,108,108,108
85,7,6,second,20,64,8,7,7,50,46,46
85,7,6,second,20,65,4,4,4,24,24,24
85,7,6,second,20,66,5,5,5,32,32,32
85,7,6,second,20,67,0,0,0,0,0,0
85,7,6,second,20,68,0,0,0,0,0,0
85,7,6,second,20,69,0,0,0,0,0,0
85,7,6,second,20,70,0,0,0,0,0,0
85,7,6,second,20,71,0,0,0,0,0,0
85,7,6,second,20,72,0,0,0,0,0,0
85,7,6,second,20,73,0,0,0,0,0,0
85,7,6,second,20,74,0,0,0,0,0,0
85,7,6,second,20,75,0,0,0,0,0,0
85,7,6,second,20,76,0,0,0,0,0,0
85,7,6,second,20,77,0,0,0,0,0,0
85,7,6,second,20,78,0,0,0,0,0,0
85,7,6,second,20,79,0,0,0,0,0,0
85,7,6,second,20,80,0,0,0,0,0,0
85,7,6,second,20,81,0,0,0,0,0,0
85,7,6,second,20,82,0,0,0,0,0,0
85,7,6,second,20,83,0,0,0,0,0,0
85,7,6,second,20,84,0,0,0,0,0,0
85,7,6,second,20,85,0,0,0,0,0,0
85,9,2,first,21,0,0,0,0,0,0,0
85,9,2,first,21,1,0,0,0,0,0,0
85,9,2,first,21,2,0,0,0,0,0,0
85,9,2,first,21,3,0,0,0,0,0,0
85,9,2,first,21,4,0,0,0,0,0,0
85,9,2,first,21,5,0,0,0,0,0,0
85,9,2,first,21,6,0,0,0,0,0,0
85,9,2,first,21,7,0,0,0,0,0,0
85,9,2,first,21,8,0,0,0,0,0,0
85,9,2,first,21,9,0,0,0,0,0,0
85,9,2,first,21,10,0,0,0,0,0,0
85,9,2,first,21,11,0,0,0,0,0,0
85,9,2,first,21,12,0,0,0,0,0,0
85,9,2,first,21,13,0,0,0,0,0,0
85,9,2,first,21,14,0,0,0,0,0,0
85,9,2,first,21,15,0,0,0,0,0,0
85,9,2,first,21,16,0,0,0,0,0,0
85,9,2,first,21,17,0,0,0,0,0,0
85,9,2,first,21,18,0,0,0,0,0,0
85,9,2,first,21,19,0,0,0,0,0,0
85,9,2,first,21,20,0,0,0,0,0,0
85,9,2,first,21,21,0,0,0,0,0,0
85,9,2,first,21,22,0,0,0,0,0,0
85,9,2,first,21,23,0,0,0,0,0,0
85,9,2,first,21,24,0,0,0,0,0,0
85,9,2,first,21,25,0,0,0,0,0,0
85,9,2,first,21,26,0,0,0,0,0,0
85,9,2,first,21,27,0,0,0,0,0,0
85,9,2,first,21,28,0,0,0,0,0,0
85,9,2,first,21,29,0,0,0,0,0,0
85,9,2,first,21,30,0,0,0,0,0,0
85,9,2,first,21,31,0,0,0,0,0,0
85,9,2,first,21,32,2,-2,2,26,-26,26
85,9,2,first,21,33,1,-1,1,10,-10,10
85,9,2,first,21,34,2,-2,2,17,-17,17
85,9,2,first,21,35,4,-4,4,40,-40,40
85,9,2,first,21,36,7,-7,7,72,-72,72
85,9,2,first,21,37,12,-12,12,109,-109,109
85,9,2,first,21,38,15,-14,14,127,-119,119
85,9,2,first,21,39,36,-34,34,305,-290,290
85,9,2,first,21,40,58,-52,52,463,-424,424
85,9,2,first,21,41,102,-84,84,766,-631,631
85,9,2,first,21,42,155,-118,128,1077,-851,905
85,9,2,first,21,43,222,-182,190,1587,-1341,1379
85,9,2,first,21,44,312,-226,236,1986,-1483,1529
85,9,2,first,21,45,458,-288,320,2816,-1860,2034
85,9,2,first,21,46,519,-281,349,2979,-1713,2047
85,9,2,first,21,47,616,-269,369,3354,-1593,2065
85,9,2,first,21,48,800,-274,436,4190,-1551,2335
85,9,2,first,21,49,899,-192,484,4484,-1022,2394
85,9,2,first,21,50,831,-41,419,4059,-236,2040
85,9,2,first,21,51,899,65,443,4211,260,2094
85,9,2,first,21,52,835,203,449,3958,925,2091
85,9,2,first,21,53,743,276,448,3473,1350,2080
85,9,2,first,21,54,628,285,389,3036,1449,1913
85,9,2,first,21,55,498,304,340,2471,1544,1706
85,9,2,first,21,56,433,279,293,2187,1451,1525
85,9,2,first,21,57,305,235,241,1615,1252,1280
85,9,2,first,21,58,210,178,178,1129,967,967
85,9,2,first,21,59,182,155,155,1007,865,865
85,9,2,first,21,60,91,78,78,500,436,436
85,9,2,first,21,61,59,55,55,349,329,329
85,9,2,first,21,62,34,32,32,227,215,215
85,9,2,first,21,63,17,17,17,104,104,104
85,9,2,first,21,64,12,12,12,74,74,74
85,9,2,first,21,65,1,1,1,5,5,5
85,9,2,first,21,66,1,1,1,8,8,8
85,9,2,first,21,67,1,1,1,6,6,6
85,9,2,first,21,68,0,0,0,0,0,0
85,9,2,first,21,69,0,0,0,0,0,0
85,9,2,first,21,70,0,0,0,0,0,0
85,9,2,first,21,71,0,0,0,0,0,0
85,9,2,first,21,72,0,0,0,0,0,0
85,9,2,first,21,73,0,0,0,0,0,0
85,9,2,first,21,74,0,0,0,0,0,0
85,9,2,first,21,75,0,0,0,0,0,0
85,9,2,first,21,76,0,0,0,0,0,0
85,9,2,first,21,77,0,0,0,0,0,0
85,9,2,first,21,78,0,0,0,0,0,0
85,9,2,first,21,79,0,0,0,0,0,0
85,9,2,first,21,80,0,0,0,0,0,0
85,9,2,first,21,81,0,0,0,0,0,0
85,9,2,first,21,82,0,0,0,0,0,0
85,9,2,first,21,83,0,0,0,0,0,0
85,9,2,first,21,84,0,0,0,0,0,0
85,9,2,first,21,85,0,0,0,0,0,0
85,7,6,second,21,0,0,0,0,0,0,0
85,7,6,second,21,1,0,0,0,0,0,0
85,7,6,second,21,2,0,0,0,0,0,0
85,7,6,second,21,3,0,0,0,0,0,0
85,7,6,second,21,4,0,0,0,0,0,0
85,7,6,second,21,5,0,0,0,0,0,0
85,7,6,second,21,6,0,0,0,0,0,0
85,7,6,second,21,7,0,0,0,0,0,0
85,7,6,second,21,8,0,0,0,0,0,0
85,7,6,second,21,9,0,0,0,0,0,0
85,7,6,second,21,10,0,0,0,0,0,0
85,7,6,second,21,11,0,0,0,0,0,0
85,7,6,second,21,12,0,0,0,0,0,0
85,7,6,second,21,13,0,0,0,0,0,0
85,7,6,second,21,14,0,0,0,0,0,0
85,7,6,second,21,15,0,0,0,0,0,0
85,7,6,second,21,16,0,0,0,0,0,0
85,7,6,second,21,17,0,0,0,0,0,0
85,7,6,second,21,18,0,0,0,0,0,0
85,7,6,second,21,19,0,0,0,0,0,0
85,7,6,second,21,20,0,0,0,0,0,0
85,7,6,second,21,21,0,0,0,0,0,0
85,7,6,second,21,22,0,0,0,0,0,0
85,7,6,second,21,23,0,0,0,0,0,0
85,7,6,second,21,24,0,0,0,0,0,0
85,7,6,second,21,25,0,0,0,0,0,0
85,7,6,second,21,26,0,0,0,0,0,0
85,7,6,second,21,27,0,0,0,0,0,0
85,7,6,second,21,28,0,0,0,0,0,0
85,7,6,second,21,29,0,0,0,0,0,0
85,7,6,second,21,30,0,0,0,0,0,0
85,7,6,second,21,31,0,0,0,0,0,0
85,7,6,second,21,32,2,-2,2,24,-24,24
85,7,6,second,21,33,1,-1,1,11,-11,11
85,7,6,second,21,34,2,-2,2,22,-22,22
85,7,6,second,21,35,4,-4,4,37,-37,37
85,7,6,second,21,36,7,-7,7,56,-56,56
85,7,6,second,21,37,12,-11,11,116,-109,109
85,7,6,second,21,38,15,-13,13,133,-116,116
85,7,6,second,21,39,36,-30,30,290,-240,240
85,7,6,second,21,40,58,-53,53,460,-423,423
85,7,6,second,21,41,102,-86,86,790,-673,673
85,7,6,second,21,42,155,-134,136,1125,-1005,1013
85,7,6,second,21,43,222,-185,189,1495,-1270,1296
85,7,6,second,21,44,312,-238,246,2008,-1582,1626
85,7,6,second,21,45,458,-283,327,2780,-1779,1999
85,7,6,second,21,46,519,-270,322,2935,-1591,1841
85,7,6,second,21,47,616,-252,346,3323,-1437,1891
85,7,6,second,21,48,800,-286,456,4193,-1579,2381
85,7,6,second,21,49,899,-133,465,4483,-751,2263
85,7,6,second,21,50,831,-25,409,4109,-143,2027
85,7,6,second,21,51,899,32,450,4328,172,2194
85,7,6,second,21,52,835,173,457,3982,883,2169
85,7,6,second,21,53,743,267,415,3489,1274,1930
85,7,6,second,21,54,628,294,374,2976,1438,1758
85,7,6,second,21,55,498,278,322,2368,1337,1533
85,7,6,second,21,56,433,290,310,2212,1514,1602
85,7,6,second,21,57,305,230,242,1578,1227,1277
85,7,6,second,21,58,210,177,177,1142,981,981
85,7,6,second,21,59,182,158,160,1039,913,919
85,7,6,second,21,60,91,86,86,527,501,501
85,7,6,second,21,61,59,54,54,357,331,331
85,7,6,second,21,62,34,33,33,216,210,210
85,7,6,second,21,63,17,17,17,104,104,104
85,7,6,second,21,64,12,12,12,87,87,87
85,7,6,second,21,65,1,1,1,8,8,8
85,7,6,second,21,66,1,1,1,9,9,9
85,7,6,second,21,67,1,1,1,7,7,7
85,7,6,second,21,68,0,0,0,0,0,0
85,7,6,second,21,69,0,0,0,0,0,0
85,7,6,second,21,70,0,0,0,0,0,0
85,7,6,second,21,71,0,0,0,0,0,0
85,7,6,second,21,72,0,0,0,0,0,0
85,7,6,second,21,73,0,0,0,0,0,0
85,7,6,second,21,74,0,0,0,0,0,0
85,7,6,second,21,75,0,0,0,0,0,0
85,7,6,second,21,76,0,0,0,0,0,0
85,7,6,second,21,77,0,0,0,0,0,0
85,7,6,second,21,78,0,0,0,0,0,0
85,7,6,second,21,79,0,0,0,0,0,0
85,7,6,second,21,80,0,0,0,0,0,0
85,7,6,second,21,81,0,0,0,0,0,0
85,7,6,second,21,82,0,0,0,0,0,0
85,7,6,second,21,83,0,0,0,0,0,0
85,7,6,second,21,84,0,0,0,0,0,0
85,7,6,second,21,85,0,0,0,0,0,0
85,9,2,first,22,0,0,0,0,0,0,0
85,9,2,first,22,1,0,0,0,0,0,0
85,9,2,first,22,2,0,0,0,0,0,0
85,9,2,first,22,3,0,0,0,0,0,0
85,9,2,first,22,4,0,0,0,0,0,0
85,9,2,first,22,5,0,0,0,0,0,0
85,9,2,first,22,6,0,0,0,0,0,0
85,9,2,first,22,7,0,0,0,0,0,0
85,9,2,first,22,8,0,0,0,0,0,0
85,9,2,first,22,9,0,0,0,0,0,0
85,9,2,first,22,10,0,0,0,0,0,0
85,9,2,first,22,11,0,0,0,0,0,0
85,9,2,first,22,12,0,0,0,0,0,0
85,9,2,first,22,13,0,0,0,0,0,0
85,9,2,first,22,14,0,0,0,0,0,0
85,9,2,first,22,15,0,0,0,0,0,0
85,9,2,first,22,16,0,0,0,0,0,0
85,9,2,first,22,17,0,0,0,0,0,0
85,9,2,first,22,18,0,0,0,0,0,0
85,9,2,first,22,19,0,0,0,0,0,0
85,9,2,first,22,20,0,0,0,0,0,0
85,9,2,first,22,21,0,0,0,0,0,0
85,9,2,first,22,22,0,0,0,0,0,0
85,9,2,first,22,23,0,0,0,0,0,0
85,9,2,first,22,24,0,0,0,0,0,0
85,9,2,first,22,25,0,0,0,0,0,0
85,9,2,first,22,26,0,0,0,0,0,0
85,9,2,first,22,27,0,0,0,0,0,0
85,9,2,first,22,28,0,0,0,0,0,0
85,9,2,first,22,29,0,0,0,0,0,0
85,9,2,first,22,30,0,0,0,0,0,0
85,9,2,first,22,31,0,0,0,0,0,0
85,9,2,first,22,32,0,0,0,0,0,0
85,9,2,first,22,33,0,0,0,0,0,0
85,9,2,first,22,34,1,-1,1,9,-9,9
85,9,2,first,22,35,4,-4,4,42,-42,42
85,9,2,first,22,36,6,-5,5,66,-53,53
85,9,2,first,22,37,19,-19,19,173,-173,173
85,9,2,first,22,38,26,-26,26,226,-226,226
85,9,2,first,22,39,44,-42,42,389,-379,379
85,9,2,first,22,40,71,-61,65,600,-541,559
85,9,2,first,22,41,103,-94,96,795,-734,746
85,9,2,first,22,42,156,-127,129,1121,-934,946
85,9,2,first,22,43,219,-167,171,1496,-1189,1205
85,9,2,first,22,44,319,-229,245,2051,-1541,1631
85,9,2,first,22,45,440,-298,320,2639,-1825,1943
85,9,2,first,22,46,536,-287,343,3129,-1751,2033
85,9,2,first,22,47,684,-311,413,3800,-1828,2374
85,9,2,first,22,48,746,-244,426,3924,-1397,2269
85,9,2,first,22,49,889,-137,451,4543,-771,2279
85,9,2,first,22,50,878,-82,432,4358,-531,2133
85,9,2,first,22,51,865,76,430,4127,346,1998
85,9,2,first,22,52,781,167,365,3702,807,1709
85,9,2,first,22,53,767,239,413,3681,1157,1983
85,9,2,first,22,54,623,300,380,2950,1441,1807
85,9,2,first,22,55,520,286,348,2514,1407,1681
85,9,2,first,22,56,445,304,334,2219,1567,1695
85,9,2,first,22,57,280,215,219,1401,1103,1117
85,9,2,first,22,58,227,190,194,1236,1056,1070
85,9,2,first,22,59,150,131,131,825,735,735
85,9,2,first,22,60,91,83,83,536,495,495
85,9,2,first,22,61,51,47,47,312,297,297
85,9,2,first,22,62,27,24,24,177,161,161
85,9,2,first,22,63,19,18,18,116,112,112
85,9,2,first,22,64,11,11,11,79,79,79
85,9,2,first,22,65,1,1,1,7,7,7
85,9,2,first,22,66,1,1,1,5,5,5
85,9,2,first,22,67,0,0,0,0,0,0
85,9,2,first,22,68,0,0,0,0,0,0
85,9,2,first,22,69,0,0,0,0,0,0
85,9,2,first,22,70,0,0,0,0,0,0
85,9,2,first,22,71,0,0,0,0,0,0
85,9,2,first,22,72,0,0,0,0,0,0
