N,batch,samples,a1,b1,a2,b2,delta_cos4,delta_M,mean_M_prime,root_gap_jackknife_pseudovalue,A_M,B,A_p_jackknife_pseudovalue
85,39,100000,9,2,7,6,1.5944636678200692,-0.0008304920275745238,9.270673771087306,8.978790112381015e-05,-0.7112570667043411,1.7521819479958587,-0.40685629827266423
130,39,100000,11,3,9,7,1.3633136094674556,0.00048110236088857506,10.850412181208696,-4.4344318010478175e-05,0.9611688011199007,1.7487087341803886,0.5497040220040222
145,39,100000,12,1,9,8,1.9177170035671818,0.006883423382003692,11.286561609826089,-0.0006095870024374235,11.674625749593664,1.7460177553737066,6.683241949884415
170,39,100000,13,1,11,7,1.5944636678200692,0.000606400324750426,12.001877967088266,-5.0475206665976345e-05,1.6018590337161265,1.7491653318125826,0.9148740746417122
65,40,100000,8,1,7,4,1.3633136094674556,0.0015552059838925842,8.379249955202143,-0.0001856533998167171,1.0073406344124332,1.751308425224081,0.5753522951568204
85,40,100000,9,2,7,6,1.5944636678200692,0.0018696130255184931,9.253828160734226,-0.00020199309618389085,1.6011899359060193,1.7489980829292555,0.9152921759100883
130,40,100000,11,3,9,7,1.3633136094674556,-0.0007778667766298851,10.848104444010687,7.177632419182612e-05,-1.554058632644102,1.7483368072778014,-0.8897585048796639
145,40,100000,12,1,9,8,1.9177170035671818,-0.0016363200571034378,11.302722375979048,0.0001449673296430292,-2.7752795684747733,1.7485178068170923,-1.5893576059841787
170,40,100000,13,1,11,7,1.5944636678200692,0.005924416383937985,11.954667401922256,-0.0004945345817763177,15.649859534644358,1.7422848182704427,8.96354661556854
65,41,100000,8,1,7,4,1.3633136094674556,0.002166452307989972,8.382735654800852,-0.000258567988569167,1.4032581310500094,1.7520369552366304,0.8013194793320289
85,41,100000,9,2,7,6,1.5944636678200692,0.0007023349448313341,9.276511350428502,-7.557358626275601e-05,0.6014996846671884,1.753285265984842,0.3424469128825762
130,41,100000,11,3,9,7,1.3633136094674556,0.0029596484279248735,10.833713582452008,-0.0002730154694925457,5.912924072854002,1.7460175013491634,3.3843727535488703
145,41,100000,12,1,9,8,1.9177170035671818,-0.0016783263789452954,11.28441790281038,0.0001485724176878804,-2.8465243633108446,1.7456861264293797,-1.628882194858348
170,41,100000,13,1,11,7,1.5944636678200692,0.0016685551775443546,11.995768259272172,-0.00013918922553299903,4.407633167913079,1.7482748970715596,2.5228349187807315
65,42,100000,8,1,7,4,1.3633136094674556,0.002109156224484272,8.384223874728873,-0.0002515797247433678,1.3661462155187183,1.7523480012267205,0.7796623826383818
85,42,100000,9,2,7,6,1.5944636678200692,0.002959339671102261,9.257785289529311,-0.00031959419967504503,2.534462925546996,1.7497459907741273,1.4481785563725824
130,42,100000,11,3,9,7,1.3633136094674556,0.00397511596164332,10.842722962306022,-0.0003666491101603081,7.941672612265961,1.747469499759652,4.5450803972606595
145,42,100000,12,1,9,8,1.9177170035671818,0.003942144320913968,11.293167360813047,-0.00034905389832163083,6.686071311243363,1.7470396572521996,3.826872368843338
170,42,100000,13,1,11,7,1.5944636678200692,-0.0009816975079312465,11.989115369373346,8.1976269937333e-05,-2.5932390819603883,1.7473052984471358,-1.4858376826032964
65,43,100000,8,1,7,4,1.3633136094674556,0.002335774468256667,8.38528248749868,-0.00027871209475372437,1.5129317653529217,1.752569257004114,0.8637474108356252
85,43,100000,9,2,7,6,1.5944636678200692,0.003207868775892356,9.247311445768311,-0.00034674089230199,2.7473103415299223,1.747766406504709,1.5711884801407612
130,43,100000,11,3,9,7,1.3633136094674556,0.0038622529615151766,10.835701002244493,-0.00035626682838307746,7.716189631214684,1.7463378042364233,4.416378856531717
145,43,100000,12,1,9,8,1.9177170035671818,0.003809334977279501,11.284568335000122,-0.0003373644447740298,6.460820110360489,1.7457093981115226,3.6987143766155226
170,43,100000,13,1,11,7,1.5944636678200692,0.002233166418213396,11.97953182194794,-0.0001863887525893164,5.899102712847124,1.7459085829532546,3.3783365896294044
65,44,100000,8,1,7,4,1.3633136094674556,-0.0012206429449193423,8.387736040842734,0.00014578394593467436,-0.7906369003599705,1.753082062883656,-0.4517941926909977
85,44,100000,9,2,7,6,1.5944636678200692,0.0006148616221901196,9.249584311342785,-6.645148182213637e-05,0.526585035506285,1.7481959841306884,0.30111188223017854
130,44,100000,11,3,9,7,1.3633136094674556,0.0004359056479811354,10.830397621644641,-4.0242143411547623e-05,0.8708726939056911,1.7454830838976232,0.49885236891372037
145,44,100000,12,1,9,8,1.9177170035671818,-0.0002624377026087668,11.304064282585749,2.3284106939006413e-05,-0.44510729480200234,1.7487253981848048,-0.2552766375236762
170,44,100000,13,1,11,7,1.5944636678200692,0.0004194255042795612,12.004635345152074,-3.491514889482437e-05,1.10794883442332,1.7495671947651257,0.6328446507909344
65,45,100000,8,1,7,4,1.3633136094674556,-0.00203493877776154,8.371492567678072,0.0002426598664220913,-1.31807396615724,1.7496870894003178,-0.7520191454949381
85,45,100000,9,2,7,6,1.5944636678200692,-0.00021855329918970816,9.249195217826053,2.3467863763001334e-05,-0.1871752808443174,1.7481224444233343,-0.10634003088919458
130,45,100000,11,3,9,7,1.3633136094674556,-2.7914330995856287e-05,10.832375342226262,2.5132375372485458e-06,-0.055768556212853995,1.7458018236097275,-0.031154764453713422
145,45,100000,12,1,9,8,1.9177170035671818,-0.00012002190184670518,11.304229871671922,1.0598398591570891e-05,-0.20356306855657483,1.7487510146209304,-0.11619614884432125
170,45,100000,13,1,11,7,1.5944636678200692,-0.0010895067694002317,11.979197753779216,9.094972707405884e-05,-2.8780265933678626,1.745859895534436,-1.648483540571282
65,46,100000,8,1,7,4,1.3633136094674556,0.0012383585659800933,8.38686646900871,-0.00014787960339028051,0.8021116922159538,1.7529003176812326,0.4582887752202476
85,46,100000,9,2,7,6,1.5944636678200692,-0.0015517243489763116,9.257941332296058,0.0001677568839737291,-1.3289410038166285,1.7497754832711947,-0.7601574818994048
130,46,100000,11,3,9,7,1.3633136094674556,0.0020402365066669224,10.847448500979787,-0.00018816057156755862,4.076079929211316,1.7482310920949953,2.3324887519709385
145,46,100000,12,1,9,8,1.9177170035671818,0.0012991679912329275,11.291456689552557,-0.00011503322612358736,2.20345302646207,1.746775018427934,1.2611733507861638
170,46,100000,13,1,11,7,1.5944636678200692,-0.0007184913215473697,11.992830438091413,5.9966972511944945e-05,-1.8979571202257737,1.7478467361641965,-1.086914390444912
65,47,100000,8,1,7,4,1.3633136094674556,0.0017572489189088207,8.372713211340045,-0.00020986700656202423,1.1382082239444593,1.7499422105079154,0.6503918809047281
85,47,100000,9,2,7,6,1.5944636678200692,0.004506606392053246,9.259986191663042,-0.00048678268746211745,3.8595862895447177,1.7501619671188087,2.2057604622137323
130,47,100000,11,3,9,7,1.3633136094674556,0.003162904537420622,10.82960696972939,-0.0002917629934536168,6.318998636120531,1.7453556583319576,3.6167720729291446
145,47,100000,12,1,9,8,1.9177170035671818,0.0007388664569981543,11.265074210597422,-6.559444300444431e-05,1.2531539737819757,1.7426936800824866,0.7191484257599575
170,47,100000,13,1,11,7,1.5944636678200692,-0.0022661149827818724,11.981343384409884,0.0001890802174918365,-5.986139202848534,1.7461726018229293,-3.4271199750728463
65,48,100000,8,1,7,4,1.3633136094674556,0.002151533826675242,8.387095342678576,-0.00025661135625616206,1.3935951072527137,1.7529481535124216,0.7952557450121793
85,48,100000,9,2,7,6,1.5944636678200692,0.002356174844677348,9.25021063058667,-0.00025452277578110003,2.0178953596485742,1.7483143601300943,1.1533201365024552
130,48,100000,11,3,9,7,1.3633136094674556,0.00035201569227646685,10.84107219938283,-3.247519529488499e-05,0.7032734162764288,1.7472034542404926,0.40257120347969194
145,48,100000,12,1,9,8,1.9177170035671818,0.0029200175652352766,11.29020793284901,-0.00025863542052872654,4.952493892136312,1.7465818372402604,2.83556421854815
170,48,100000,13,1,11,7,1.5944636678200692,4.3821190252830586e-05,11.980416770764423,-3.6612407244510786e-06,0.11575747342084589,1.7460375562518056,0.06636078267076356
65,49,100000,8,1,7,4,1.3633136094674556,-0.0036379383087282694,8.374032647418792,0.00043399553995678193,-2.356371517228383,1.750217979763351,-1.3449811867085122
85,49,100000,9,2,7,6,1.5944636678200692,-0.0019569037023793633,9.273593479448719,0.00021163977878276702,-1.6759481620096741,1.7527337806253525,-0.9590042298022723
130,49,100000,11,3,9,7,1.3633136094674556,-0.0011951357006589156,10.834845433536207,0.00011022247534813769,-2.3876980076677934,1.7461999163435133,-1.3663472736189932
145,49,100000,12,1,9,8,1.9177170035671818,-0.0016695066376692896,11.287370492869858,0.0001478472294449305,-2.8315656468566437,1.7461428886255566,-1.6209315520994527
170,49,100000,13,1,11,7,1.5944636678200692,-0.001975226348584713,11.978934359048292,0.00016484180017211757,-5.217731655102182,1.7458215081309665,-2.987793401079738
65,50,100000,8,1,7,4,1.3633136094674556,0.001264205754040064,8.375891643383914,-0.0001507882005724378,0.8188534763190084,1.7506065199445824,0.4673027122991966
85,50,100000,9,2,7,6,1.5944636678200692,0.0017393625489839368,9.247386976766578,-0.00018792525966895846,1.4896397117005282,1.7477806820638477,0.8515465284728233
130,50,100000,11,3,9,7,1.3633136094674556,-0.0007910016677717436,10.853144901762825,7.300784444314295e-05,-1.5803001325784256,1.749149153606054,-0.9050247591756101
145,50,100000,12,1,9,8,1.9177170035671818,-0.0001488561854886934,11.295134097641133,1.3295926239901591e-05,-0.2524674365717605,1.747343909117444,-0.1457706474281349
170,50,100000,13,1,11,7,1.5944636678200692,0.0008488899393374026,11.990888763599248,-7.089442239436444e-05,2.2424163748889843,1.7475637546410823,1.2849767909721597
65,51,100000,8,1,7,4,1.3633136094674556,0.005780835052762668,8.381316542596323,-0.0006899183275900431,3.7443721987927887,1.7517403531334093,2.1381030115342035
85,51,100000,9,2,7,6,1.5944636678200692,0.0022332384446218643,9.253412736559664,-0.00024132456538460915,1.9126091192134622,1.7489195666576876,1.0935150295946148
130,51,100000,11,3,9,7,1.3633136094674556,0.0009842495816414826,10.851625739290363,-9.073404308365413e-05,1.9663798544697046,1.7489043174984602,1.124763456819551
145,51,100000,12,1,9,8,1.9177170035671818,-0.0018277785231109668,11.31423774863118,0.00016199849502415622,-3.100002575209041,1.7502992213705613,-1.7760797612720152
170,51,100000,13,1,11,7,1.5944636678200692,-0.002143319421473097,11.96898314210511,0.0001787702735954735,-5.661764081077846,1.7443712081250764,-3.240250004550248
65,52,100000,8,1,7,4,1.3633136094674556,-0.0004727126735456714,8.38781640659982,5.646758646591157e-05,-0.3061862476071744,1.7530988597602541,-0.1749968247670248
85,52,100000,9,2,7,6,1.5944636678200692,0.003984029753084246,9.265554764366154,-0.00043025439313474755,3.4120367465986825,1.7512144421392246,1.9496135616865913
130,52,100000,11,3,9,7,1.3633136094674556,-0.0023198110200960873,10.839286128433994,0.00021394362684957428,-4.63462696980384,1.7469156017777534,-2.6521023986331125
145,52,100000,12,1,9,8,1.9177170035671818,-0.0016582556110631389,11.28233101647191,0.0001468058908976064,-2.812483350499726,1.745363287576735,-1.6095147774049783
170,52,100000,13,1,11,7,1.5944636678200692,-0.0013068556451236325,11.990270934995781,0.00010912807811084071,-3.4521724930899067,1.747473711701373,-1.9779700980676058
65,53,100000,8,1,7,4,1.3633136094674556,0.0001981772450183263,8.376512282635673,-2.3714896799215818e-05,0.12836369830779748,1.7507362368949586,0.07349405029105935
85,53,100000,9,2,7,6,1.5944636678200692,0.0019192556946728322,9.269017666356227,-0.00020719926267395543,1.6437053340961856,1.7518689398062233,0.9388829002708025
130,53,100000,11,3,9,7,1.3633136094674556,-0.0003704936386942795,10.859674203510739,3.4226279134970394e-05,-0.7401895219732788,1.7502014497588627,-0.42427810693311174
145,53,100000,12,1,9,8,1.9177170035671818,-0.0008960863702347681,11.303669430426934,7.939891312705883e-05,-1.5198067053602509,1.748664315022025,-0.8704945231184787
170,53,100000,13,1,11,7,1.5944636678200692,0.000840052349306888,11.990498415007592,-7.0017558800331e-05,2.219071114590046,1.7475068648588565,1.2690834480387252
65,54,100000,8,1,7,4,1.3633136094674556,-8.311452471619608e-05,8.388805459333813,9.955742916340285e-06,-0.053835079676676154,1.7533055771150645,-0.030853512742360555
85,54,100000,9,2,7,6,1.5944636678200692,-0.0025555982107536325,9.24768244409579,0.0002758665056198373,-2.1886872199894563,1.7478365261732676,-1.2500350703056875
130,54,100000,11,3,9,7,1.3633136094674556,-0.00041976461901226396,10.818369576942828,3.862063859724589e-05,-0.8386253912023794,1.7435445817952238,-0.47875176170830724
145,54,100000,12,1,9,8,1.9177170035671818,0.0019652446803975756,11.28683225624211,-0.00017404569898187873,3.3331519618575167,1.746059624054722,1.9081599705729506
170,54,100000,13,1,11,7,1.5944636678200692,0.0023321127752179874,11.980709474823495,-0.00019466415932717362,6.160478093683764,1.7460802152251773,3.5283301326312646
65,55,100000,8,1,7,4,1.3633136094674556,-0.0006938781825899756,8.379108394647895,8.275372396615056e-05,-0.4494399429364651,1.7512788383048865,-0.25645932185299763
85,55,100000,9,2,7,6,1.5944636678200692,-0.0018463714485100582,9.270674981807723,0.00019955832212704624,-1.5812851862639536,1.7521821768252308,-0.9042594738700646
130,55,100000,11,3,9,7,1.3633136094674556,-0.00010481838659845884,10.845145747953145,9.677749200087855e-06,-0.20941107583859178,1.7478599684673302,-0.11996796653806825
145,55,100000,12,1,9,8,1.9177170035671818,0.002994835472252673,11.291155933599,-0.0002652418169641381,5.079388754666436,1.7467284918370116,2.9079938235400014
170,55,100000,13,1,11,7,1.5944636678200692,-0.0005502627862564739,11.96327553926182,4.5885423720119604e-05,-1.453566858569067,1.743539376552666,-0.8316832627014126
65,56,100000,8,1,7,4,1.3633136094674556,-0.0024678951055364215,8.378003041631224,0.00029428415578720314,-1.598509166645608,1.7510478135638543,-0.912006268819261
85,56,100000,9,2,7,6,1.5944636678200692,0.00018432515722179664,9.24880139361916,-1.992724170201722e-05,0.15786132351960133,1.7480480106029845,0.09029639508431966
130,56,100000,11,3,9,7,1.3633136094674556,-0.005124203387337403,10.831656326699635,0.00047259656052168336,-10.237373222207747,1.7456859433362015,-5.8584333181683155
145,56,100000,12,1,9,8,1.9177170035671818,-0.0018512368441075963,11.30216898752275,0.00016401558314179873,-3.1397890452764634,1.7484321982762703,-1.798194222161994
170,56,100000,13,1,11,7,1.5944636678200692,-0.00027365658187502315,11.973805467323896,2.2809404304396756e-05,-0.7228875874906509,1.7450740184781357,-0.4134254029747226
65,57,100000,8,1,7,4,1.3633136094674556,0.0007370383315797343,8.374921299448225,-8.799690849412879e-05,0.47739570719854607,1.7504037128295038,0.2727083011611125
85,57,100000,9,2,7,6,1.5944636678200692,0.00023765675599699657,9.242449926001473,-2.570200301618697e-05,0.20353602628379816,1.7468475663658352,0.1164635955900039
130,57,100000,11,3,9,7,1.3633136094674556,0.0016515402299328368,10.85902844084208,-0.00015226733401493657,3.299524325496875,1.7500973752960651,1.887546582812762
145,57,100000,12,1,9,8,1.9177170035671818,0.002654815628856224,11.288802551992955,-0.0002351286981032855,4.502698320446265,1.7463644264811151,2.5778469234125416
170,57,100000,13,1,11,7,1.5944636678200692,0.0034786036525440906,11.992323515587495,-0.00029029535223089233,9.189033148752038,1.7477728567869693,5.261666257308237
65,58,100000,8,1,7,4,1.3633136094674556,-0.0004800857183348522,8.389966089613075,5.7489104037976996e-05,-0.3109619285731741,1.7535481551020573,-0.1781625760013738
85,58,100000,9,2,7,6,1.5944636678200692,-0.0014387550005114766,9.26616949073416,0.0001555575042233824,-1.2321908307279543,1.7513306270543207,-0.7048783805469359
130,58,100000,11,3,9,7,1.3633136094674556,-0.001846028345789821,10.835075284881821,0.00017025683060827197,-3.6880817809312307,1.7462369603791617,-2.110549192275545
145,58,100000,12,1,9,8,1.9177170035671818,0.0003998931563166066,11.28368258772166,-3.5464109403815676e-05,0.678238527652669,1.7455723740533167,0.38881279084883674
170,58,100000,13,1,11,7,1.5944636678200692,0.0016896553329875316,11.976364273794912,-0.00014103986585130377,4.463371057933798,1.7454469414142124,2.5563781761646576
65,59,100000,8,1,7,4,1.3633136094674556,0.0002737169322121304,8.378024791096573,-3.270721941823172e-05,0.1772923914900757,1.751052359319395,0.10136185913673136
85,59,100000,9,2,7,6,1.5944636678200692,0.00039200055801309145,9.255293015297614,-4.2250279881916875e-05,0.335720461824466,1.7492749443296007,0.19144887293932178
130,59,100000,11,3,9,7,1.3633136094674556,0.001892384747169315,10.842879098343984,-0.00017453993657139035,3.7806947680216862,1.7474946634537813,2.1636437189303295
145,59,100000,12,1,9,8,1.9177170035671818,0.004180893852491741,11.308836065104753,-0.00037013249691665497,7.09100229897667,1.7494635873066104,4.057968789554016
170,59,100000,13,1,11,7,1.5944636678200692,0.0035604659701404867,11.99373191671422,-0.0002970765979069248,9.405279558278114,1.7479781185327483,5.384577806810821
65,60,100000,8,1,7,4,1.3633136094674556,0.00019434148889939493,8.369840457482127,-2.3027789217089367e-05,0.1258791959059841,1.7493417894604633,0.07136465796758783
85,60,100000,9,2,7,6,1.5944636678200692,0.0018110238424039443,9.252320447226678,-0.0001956601638269228,1.551012487912495,1.748713121074712,0.886595732584007
130,60,100000,11,3,9,7,1.3633136094674556,-0.0032964553602832306,10.838889155413627,0.0003040505345219685,-6.585812717145504,1.7468516235457419,-3.7690917172230654
145,60,100000,12,1,9,8,1.9177170035671818,-0.001896796848402888,11.304261028096237,0.00016798313138864564,-3.217061060926121,1.7487558344829863,-1.8416926641817444
170,60,100000,13,1,11,7,1.5944636678200692,0.0022835577232354805,11.983154173943767,-0.00019056981063027972,6.032215714070517,1.746436508045319,3.45411917396953
65,61,100000,8,1,7,4,1.3633136094674556,3.150676491884228e-05,8.376887272201493,-3.956231474432775e-06,0.020407614740647808,1.750814611736323,0.012260625774877874
85,61,100000,9,2,7,6,1.5944636678200692,-0.0006458783074940871,9.270791383884406,6.987742768237853e-05,-0.5531486097197797,1.7522041771266663,-0.31663588527885944
130,61,100000,11,3,9,7,1.3633136094674556,-0.0023349574450730495,10.862167570677597,0.00021545513492772592,-4.6648872061275,1.7506032937505367,-2.6708394568883596
145,61,100000,12,1,9,8,1.9177170035671818,0.004351519199089928,11.270998698228167,-0.00038545801310312013,7.380391307088021,1.743610191324118,4.225990962388206
170,61,100000,13,1,11,7,1.5944636678200692,0.0003183054740344949,11.982703810059135,-2.6538640876142515e-05,0.8408315072609819,1.746370871576105,0.48101862513374544
65,62,100000,8,1,7,4,1.3633136094674556,-0.0016995840920333157,8.374873979556755,0.00020282612293023514,-1.1008574653377678,1.7503938227170166,-0.6285717119151959
85,62,100000,9,2,7,6,1.5944636678200692,-0.0010761243396308216,9.278294680471864,0.00011641334773737806,-0.9216235867433195,1.753622320096167,-0.5275042977633221
130,62,100000,11,3,9,7,1.3633136094674556,-0.0016197683928016095,10.837603232176344,0.00014938388147818418,-3.2360490630841197,1.7466443774836597,-1.8518025342441053
