dps,min_train,holdout,model,n_min,train_max,test_min,test_max,intercept,rmse,max_abs,source
160,7,3,4,7,10,11,13,0.592747189370415207438256653339,0.000000590742034667964015176191749396,0.000000719376795809752240876955613764,audit_dps160_nmin07_h03.json
160,7,3,4,7,11,12,14,0.592746969603313394397238511815,0.000000520641305069494815763513610463,0.000000611537987943721140761004863358,audit_dps160_nmin07_h03.json
160,7,3,4,7,12,13,15,0.592746812946928416539156198424,0.000000465332409669593555469821112474,0.000000530854851894610016011550871900,audit_dps160_nmin07_h03.json
160,7,3,4,7,13,14,16,0.592746697000477328674821697433,0.000000420218961124507137549346008898,0.000000468304935597427881136027094538,audit_dps160_nmin07_h03.json
160,7,3,4,7,14,15,17,0.592746608516945652969596678351,0.000000382545041249703765863031750158,0.000000418413260664686133038025524145,audit_dps160_nmin07_h03.json
160,7,3,4,7,15,16,18,0.592746539257716017342410224102,0.000000350540878435702357508669854951,0.000000377694990513536761126335012911,audit_dps160_nmin07_h03.json
160,7,3,4,7,16,17,19,0.592746483878571807311136325699,0.000000322999403611323785667824138000,0.000000343836623904129734030749289509,audit_dps160_nmin07_h03.json
160,7,3,4,7,17,18,20,0.592746438787379277958959334277,0.000000299055690457900375879023159070,0.000000315244958298127203812923557710,audit_dps160_nmin07_h03.json
160,7,3,4,7,18,19,21,0.592746401495286107122061674510,0.000000278065422028055760635702915517,0.000000290787431396199490308588592398,audit_dps160_nmin07_h03.json
160,7,3,"4,6",7,11,12,14,0.592746001556720865595194078839,0.0000000201036654210305048255240112040,0.0000000258489696702292771462369406955,audit_dps160_nmin07_h03.json
160,7,3,"4,6",7,12,13,15,0.592746014277625447083427825853,0.0000000167419190315444169932171915157,0.0000000207010012353555096633407733266,audit_dps160_nmin07_h03.json
160,7,3,"4,6",7,13,14,16,0.592746022731663997027969197986,0.0000000142184084962718243741636004962,0.0000000169942599391853250222412111387,audit_dps160_nmin07_h03.json
160,7,3,"4,6",7,14,15,17,0.592746028566425437893453408903,0.0000000122745592526472661001303386343,0.0000000142539758026889022262080798400,audit_dps160_nmin07_h03.json
160,7,3,"4,6",7,15,16,18,0.592746032731837347219223238623,0.0000000107407807735067278050417436248,0.0000000121750485073665322743010949261,audit_dps160_nmin07_h03.json
160,7,3,"4,6",7,16,17,19,0.592746035795077242249131438156,0.00000000950516068233943576999478735962,0.0000000105601088631361007805666346953,audit_dps160_nmin07_h03.json
160,7,3,"4,6",7,17,18,20,0.592746038106991617850436416746,0.00000000849211091854249839141867460483,0.00000000927896338919460099061453060249,audit_dps160_nmin07_h03.json
160,7,3,"4,6",7,18,19,21,0.592746039891925968260559938728,0.00000000764914813648961810619380260321,0.00000000824369942398326866753694777663,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8",7,12,13,15,0.592746064021417706276106642070,0.00000000271025768621024392509067344652,0.00000000378500614218043494273835012841,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8",7,13,14,16,0.592746061629297945477594543256,0.00000000259479698936881166078429238144,0.00000000349626154647355094627624018695,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8",7,14,15,17,0.592746059770432387860951287678,0.00000000245503402819152723740530283493,0.00000000320087826546669669601721042889,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8",7,15,16,18,0.592746058331596293491928057348,0.00000000231527272630482186415979887600,0.00000000292968795411189052716071366278,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8",7,16,17,19,0.592746057208837251293982930304,0.00000000218356055315334560326504793969,0.00000000268972634824285584921763067066,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8",7,17,18,20,0.592746056321978320931948341427,0.00000000206198261281622976904227058986,0.00000000247991773528332034453716198051,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8",7,18,19,21,0.592746055612103709695053464562,0.00000000195046900519380024315975904903,0.00000000229674534522289877015837071510,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10",7,13,14,16,0.592746054344413821089787562588,6.26930622796440825211291524600e-10,8.80950427254122401946827364075e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10",7,14,15,17,0.592746053355653099142303078723,5.06438112122859960888034912744e-10,6.91577788447429850593969067698e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10",7,15,16,18,0.592746052735888024409403412013,4.26086144108086956881010320381e-10,5.66206895188203894348449637298e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10",7,16,17,19,0.592746052323314772755402295005,3.69665564047146909358834064339e-10,4.78825504226993733669170644068e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10",7,17,18,20,0.592746052035077364074232083804,3.28312877019764030358648948313e-10,4.15295610887153870474332556250e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10",7,18,19,21,0.592746051825605947562198244877,2.96865173653251770584176554956e-10,3.67427737852801599920648668839e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10,12",7,14,15,17,0.592746049903404839814568988276,1.35784412141136031005639441050e-10,1.95264412699897667854106048279e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10,12",7,15,16,18,0.592746050244323403683598639307,1.02364618944133866559780655136e-10,1.42909883189141757065017746366e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10,12",7,16,17,19,0.592746050445087964083109452647,7.92342092176672843717725622980e-11,1.07326744367622018293507205001e-10,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10,12",7,17,18,20,0.592746050568841575756187611974,6.24592303400311936992663168270e-11,8.20695069307140313710015149916e-11,audit_dps160_nmin07_h03.json
160,7,3,"4,6,8,10,12",7,18,19,21,0.592746050647828889129465856825,4.98536385968829320474185423729e-11,6.35491871158443818793201943142e-11,audit_dps160_nmin07_h03.json
160,7,4,4,7,10,11,14,0.592747189370415207438256653339,0.000000653543739585128204485677736856,0.000000813356762824725941110617037181,audit_dps160_nmin07_h04.json
160,7,4,4,7,11,12,15,0.592746969603313394397238511815,0.000000563891698332024736864769160700,0.000000677268989514284828662297922175,audit_dps160_nmin07_h04.json
160,7,4,4,7,12,13,16,0.592746812946928416539156198424,0.000000495945753560223657515940017670,0.000000578140127850455515330831685859,audit_dps160_nmin07_h04.json
160,7,4,4,7,13,14,17,0.592746697000477328674821697433,0.000000442399931015639343857041598383,0.000000503109202842573411648754279557,audit_dps160_nmin07_h04.json
160,7,4,4,7,14,15,18,0.592746608516945652969596678351,0.000000398944768037120098365366843981,0.000000444528498549365877394381561642,audit_dps160_nmin07_h04.json
160,7,4,4,7,15,16,19,0.592746539257716017342410224102,0.000000362882924156424878348336163821,0.000000397617082396932322459129244019,audit_dps160_nmin07_h04.json
160,7,4,4,7,16,17,20,0.592746483878571807311136325699,0.000000332434356115902632744466618276,0.000000359255564055682435676807081933,audit_dps160_nmin07_h04.json
160,7,4,4,7,17,18,21,0.592746438787379277958959334277,0.000000306369674228733336533771887059,0.000000327332539113248239251797131361,audit_dps160_nmin07_h04.json
160,7,4,"4,6",7,11,12,15,0.592746001556720865595194078839,0.0000000231945195598899174702467312646,0.0000000306507889029670981603228164674,audit_dps160_nmin07_h04.json
160,7,4,"4,6",7,12,13,16,0.592746014277625447083427825853,0.0000000187806147125612047681819932033,0.0000000238740528053012835708002868944,audit_dps160_nmin07_h04.json
160,7,4,"4,6",7,13,14,17,0.592746022731663997027969197986,0.0000000156011049056128984921912094959,0.0000000191595531420539915338867702773,audit_dps160_nmin07_h04.json
160,7,4,"4,6",7,14,15,18,0.592746028566425437893453408903,0.0000000132359793461568628861603651426,0.0000000157724501098376718604383879219,audit_dps160_nmin07_h04.json
160,7,4,"4,6",7,15,16,19,0.592746032731837347219223238623,0.0000000114242405774079274003907829773,0.0000000132649906222499800007671563621,audit_dps160_nmin07_h04.json
160,7,4,"4,6",7,16,17,20,0.592746035795077242249131438156,0.0000000100006906947423452784535520142,0.0000000113583017523021488930846501054,audit_dps160_nmin07_h04.json
160,7,4,"4,6",7,17,18,21,0.592746038106991617850436416746,0.00000000885776469218553769576825137826,0.00000000987381070357482933102920602605,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8",7,12,13,16,0.592746064021417706276106642070,0.00000000343429020776405186753668080819,0.00000000501407087580451968797256767371,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8",7,13,14,17,0.592746061629297945477594543256,0.00000000316364273806165886794907031319,0.00000000445372060734042149790686733649,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8",7,14,15,18,0.592746059770432387860951287678,0.00000000290216927713257448398333457492,0.00000000395079356760055105867430588731,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8",7,15,16,19,0.592746058331596293491928057348,0.00000000266877877443810836360443768263,0.00000000352250723151175361759766090580,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8",7,16,17,20,0.592746057208837251293982930304,0.00000000246521280108895937241333674185,0.00000000316311342679162531237655208052,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8",7,17,18,21,0.592746056321978320931948341427,0.00000000228825767085012214857881947612,0.00000000286167359881387706758250294199,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10",7,13,14,17,0.592746054344413821089787562588,8.03050353592413304356964694492e-10,0.00000000118339911450862622207133295203,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10",7,14,15,18,0.592746053355653099142303078723,6.28328171594167554391260233169e-10,8.99859144890898597416265921644e-10,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10",7,15,16,19,0.592746052735888024409403412013,5.14422571008455466265992121284e-10,7.16850137510697063746341927350e-10,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10",7,16,17,20,0.592746052323314772755402295005,4.36006136700083654794912921623e-10,5.91986078580942913841182038039e-10,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10",7,17,18,21,0.592746052035077364074232083804,3.79549919138125821358318161018e-10,5.02856369970638134237183627462e-10,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10,12",7,14,15,18,0.592746049903404839814568988276,1.79931847542344164439340697335e-10,2.72377787821371118797200827201e-10,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10,12",7,15,16,19,0.592746050244323403683598639307,1.30400124843728247024761403542e-10,1.91262188114395629750349306957e-10,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10,12",7,16,17,20,0.592746050445087964083109452647,9.74602123327368046290000888283e-11,1.38418901240839788863880862968e-10,audit_dps160_nmin07_h04.json
160,7,4,"4,6,8,10,12",7,17,18,21,0.592746050568841575756187611974,7.44645781255456203981583055628e-11,1.02354419629319034359889109698e-10,audit_dps160_nmin07_h04.json
160,8,2,4,8,11,12,13,0.592746583160804433904194370550,0.000000210568275243961721654471230226,0.000000245457925395267167002754018976,audit_dps160_nmin08_h02.json
160,8,2,4,8,12,13,14,0.592746487051642152492640629146,0.000000196863525423331226989540715538,0.000000222636254330260221249207492823,audit_dps160_nmin08_h02.json
160,8,2,4,8,13,14,15,0.592746416734101761141256744225,0.000000184017093343349047123000715970,0.000000203228776035063847738920208270,audit_dps160_nmin08_h02.json
160,8,2,4,8,14,15,16,0.592746363626328479036994547809,0.000000172061389790532232696007015028,0.000000186536471053733221256052300189,audit_dps160_nmin08_h02.json
160,8,2,4,8,15,16,17,0.592746322448464887760114288064,0.000000161009249582943267564105193112,0.000000172038477152676269113237180948,audit_dps160_nmin08_h02.json
160,8,2,4,8,16,17,18,0.592746289807582192723277373850,0.000000150844956779742336076670599656,0.000000159342686672252180943287693960,audit_dps160_nmin08_h02.json
160,8,2,4,8,17,18,19,0.592746263442365496245451510971,0.000000141529754916230743237023673780,0.000000148147830495632923210227619162,audit_dps160_nmin08_h02.json
160,8,2,4,8,18,19,20,0.592746241798240835923827829683,0.000000133010260868616987586782713507,0.000000138217501603520768397517700316,audit_dps160_nmin08_h02.json
160,8,2,4,8,19,20,21,0.592746223777566455459308603256,0.000000125225726958679098295318712067,0.000000129362696699562583907056462607,audit_dps160_nmin08_h02.json
160,8,2,"4,6",8,12,13,14,0.592746038959124971830372008129,0.00000000391295398816632322442984303550,0.00000000470699421250636693211158609104,audit_dps160_nmin08_h02.json
160,8,2,"4,6",8,13,14,15,0.592746042480279219183311640662,0.00000000329584957156044950351920545900,0.00000000383640239009375109895320375290,audit_dps160_nmin08_h02.json
160,8,2,"4,6",8,14,15,16,0.592746044736984056807485893259,0.00000000280522424160162545698507229996,0.00000000317472894396217952241285454479,audit_dps160_nmin08_h02.json
160,8,2,"4,6",8,15,16,17,0.592746046242137993802859465309,0.00000000240888159011993049603964996907,0.00000000266288787179132669224732873490,audit_dps160_nmin08_h02.json
160,8,2,"4,6",8,16,17,18,0.592746047280886820149037918868,0.00000000208454995542618543517984645525,0.00000000226020527531159640007974664004,audit_dps160_nmin08_h02.json
160,8,2,"4,6",8,17,18,19,0.592746048019206927288364739227,0.00000000181635182000604779817024264055,0.00000000193850388332187653305317594860,audit_dps160_nmin08_h02.json
160,8,2,"4,6",8,18,19,20,0.592746048557641205514835166858,0.00000000159262908241947031776551298879,0.00000000167797348796706895338154702641,audit_dps160_nmin08_h02.json
160,8,2,"4,6",8,19,20,21,0.592746048959259753825617974238,0.00000000140460301135637650847468781152,0.00000000146443373635856395445854974346,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8",8,13,14,15,0.592746057609658657498067936820,9.30607724392885300756796165024e-10,0.00000000117793023644212331558419123317,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8",8,14,15,16,0.592746056190108763018050520058,8.88078752041364503900029761820e-10,0.00000000109531998650816561543279156555,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8",8,15,16,17,0.592746055173491051267203339583,8.49389465364428056092914893984e-10,0.00000000102249392055880271640351301696,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8",8,16,17,18,0.592746054423040315613681332487,8.13763548277674795788817005325e-10,9.58261141826522038505681761634e-10,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8",8,17,18,19,0.592746053854560810711418628620,7.80602501489705282129280767899e-10,9.01349619590558163454113456462e-10,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8",8,18,19,20,0.592746053414210115083915994325,7.49471208491304799896772548935e-10,8.50592559128294101400505029974e-10,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8",8,19,20,21,0.592746053066425390948415830155,7.20067887703615069718965206124e-10,8.04999487123674648775122315761e-10,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10",8,14,15,16,0.592746051156870837997947935410,1.46718375520199824352620589698e-11,1.93909728151231811490103582995e-11,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10",8,15,16,17,0.592746051122623258079845881108,1.81471850734798155392325583120e-11,2.34476311874097440426484529390e-11,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10",8,16,17,18,0.592746051090194524217082728415,2.10545836020346585763470592051e-11,2.66267931133073846365216984506e-11,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10",8,17,18,19,0.592746051061053293332396170751,2.35828463554371807275238566990e-11,2.92190904475390434416522584430e-11,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10",8,18,19,20,0.592746051035312840530298248287,2.57957749325724502740304351955e-11,3.13478255609336439712377168510e-11,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10",8,19,20,21,0.592746051012708525424862808222,2.77201552680478791801115496296e-11,3.30836447991507167596723707253e-11,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10,12",8,15,16,17,0.592746051035080741440865068249,8.69686687818521308961274975319e-12,1.14706948936889069358562902691e-11,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10,12",8,16,17,18,0.592746050996664521180028316432,8.88319320503301830039371302015e-12,1.15403149617678507101061602391e-11,audit_dps160_nmin08_h02.json
160,8,2,"4,6,8,10,12",8,17,18,19,0.592746050968309449653477907201,9.32034738575640447528858712194e-12,1.19124246675676679038382940996e-11,audit_dps160_nmin08_h02.json
