min_train,holdout,model,full_fit_intercept_dps60,full_fit_intercept_dps100,full_fit_intercept_dps160,full_fit_intercept_json30_dps60,full_fit_intercept_json30_dps100,full_fit_intercept_json30_dps160,full_fit_intercept_absdiff_60_100,full_fit_intercept_absdiff_100_160,full_fit_intercept_agree_decimals_60_100,full_fit_intercept_agree_decimals_100_160,full_fit_intercept_first_changing_decimal,median_rmse_dps60,median_rmse_dps100,median_rmse_dps160,median_rmse_json30_dps60,median_rmse_json30_dps100,median_rmse_json30_dps160,median_rmse_absdiff_60_100,median_rmse_absdiff_100_160,median_rmse_agree_decimals_60_100,median_rmse_agree_decimals_100_160,median_rmse_first_changing_decimal,intercept_range_dps60,intercept_range_dps100,intercept_range_dps160,intercept_range_json30_dps60,intercept_range_json30_dps100,intercept_range_json30_dps160,intercept_range_absdiff_60_100,intercept_range_absdiff_100_160,intercept_range_agree_decimals_60_100,intercept_range_agree_decimals_100_160,intercept_range_first_changing_decimal,json_30sig_identical
9,3,4,0.5927461370727068434696473475421733429415,0.59274613707270684346964734754217334294154595322900,0.59274613707270684346964734754217334294154595322900,0.592746137072706843469647347542,0.592746137072706843469647347542,0.592746137072706843469647347542,6.9493962999846231221e-57,0.0,56,identical,56,0.00000009107717835324579298647557626520829408671,0.000000091077178353245792986475576265208294086714653957634,0.000000091077178353245792986475576265208294086714653957634,0.0000000910771783532457929864755762652,0.0000000910771783532457929864755762652,0.0000000910771783532457929864755762652,5.9279161017602750923e-62,0.0,61,identical,61,0.00000008090523371325627817607868984213739074620,0.000000080905233713256278176078689842137390746204997253110,0.000000080905233713256278176078689842137390746204997253110,0.0000000809052337132562781760786898421,0.0000000809052337132562781760786898421,0.0000000809052337132562781760786898421,3.0626757005794082564e-63,0.0,62,identical,62,True
9,3,"4,6",0.5927460511529539780068761475736099926196,0.59274605115295397800687614757360999261955167751546,0.59274605115295397800687614757360999261955167751546,0.592746051152953978006876147574,0.592746051152953978006876147574,0.592746051152953978006876147574,2.6883149007436469928e-56,0.0,55,identical,55,0.0000000003763028185140243481722742148273469902886,0.00000000037630281851402434817227421482734699028855890183161,0.00000000037630281851402434817227421482734699028855890183161,3.76302818514024348172274214827e-10,3.76302818514024348172274214827e-10,3.76302818514024348172274214827e-10,2.0779790197281169558e-63,0.0,62,identical,62,0.0000000004918386132016731450508537855277644719274,0.00000000049183861320167314505085378552776447192744846449372,0.00000000049183861320167314505085378552776447192744846449372,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,3.7310355499766339714e-65,0.0,64,identical,64,True
9,3,"4,6,8",0.5927460516749196612016190965160336073401,0.59274605167491966120161909651603360734013149150409,0.59274605167491966120161909651603360734013149150409,0.592746051674919661201619096516,0.592746051674919661201619096516,0.592746051674919661201619096516,4.4192414132217095813e-56,0.0,55,identical,55,0.0000000003677846826758610288039555676109669722294,0.00000000036778468267586102880395556761096697222938859423350,0.00000000036778468267586102880395556761096697222938859423350,3.67784682675861028803955567611e-10,3.67784682675861028803955567611e-10,3.67784682675861028803955567611e-10,2.6457190579555428501e-62,0.0,61,identical,61,0.0000000008263490363347744083321941508153325650853,0.00000000082634903633477440833219415081533256508527267693635,0.00000000082634903633477440833219415081533256508527267693635,8.26349036334774408332194150815e-10,8.26349036334774408332194150815e-10,8.26349036334774408332194150815e-10,8.8210964002223646363e-64,0.0,63,identical,63,True
9,3,"4,6,8,10",0.5927460509322111233246654407686365545827,0.59274605093221112332466544076863655458266181315975,0.59274605093221112332466544076863655458266181315975,0.592746050932211123324665440769,0.592746050932211123324665440769,0.592746050932211123324665440769,2.5353298197971394233e-56,0.0,55,identical,55,0.00000000001937570526285928287726022624531130979700,0.000000000019375705262859282877260226245311309797003545722845,0.000000000019375705262859282877260226245311309797003545722845,1.93757052628592828772602262453e-11,1.93757052628592828772602262453e-11,1.93757052628592828772602262453e-11,2.4488771278929131187e-62,0.0,61,identical,61,0.0000000001172461964739933132829651153729008996741,0.00000000011724619647399331328296511537290089967410011260818,0.00000000011724619647399331328296511537290089967410011260818,1.17246196473993313282965115373e-10,1.17246196473993313282965115373e-10,1.17246196473993313282965115373e-10,2.7244659072415198829e-64,0.0,63,identical,63,True
9,3,"4,6,8,10,12",0.5927460508651979488130532345492286729614,0.59274605086519794881305323454922867296143625524600,0.59274605086519794881305323454922867296143625524600,0.592746050865197948813053234549,0.592746050865197948813053234549,0.592746050865197948813053234549,3.7052968343849395013e-56,0.0,55,identical,55,0.000000000005101628481053113656878723643336832888801,0.0000000000051016284810531136568787236433368328888011201775683,0.0000000000051016284810531136568787236433368328888011201775683,5.10162848105311365687872364334e-12,5.10162848105311365687872364334e-12,5.10162848105311365687872364334e-12,2.7084130014047565862e-62,0.0,61,identical,61,0.00000000006051646489080867469896008870903656299657,0.000000000060516464890808674698960088709036562996573988546718,0.000000000060516464890808674698960088709036562996573988546718,6.05164648908086746989600887090e-11,6.05164648908086746989600887090e-11,6.05164648908086746989600887090e-11,3.4446557771137738765e-64,0.0,63,identical,63,True
9,4,4,0.5927461370727068434696473475421733429415,0.59274613707270684346964734754217334294154595322900,0.59274613707270684346964734754217334294154595322900,0.592746137072706843469647347542,0.592746137072706843469647347542,0.592746137072706843469647347542,6.9493962999846231221e-57,0.0,56,identical,56,0.0000001021374594381938535340738392645439800183,0.00000010213745943819385353407383926454398001829972884179,0.00000010213745943819385353407383926454398001829972884179,0.000000102137459438193853534073839265,0.000000102137459438193853534073839265,0.000000102137459438193853534073839265,3.8212174703284169089e-62,0.0,61,identical,61,0.00000008090523371325627817607868984213739074620,0.000000080905233713256278176078689842137390746204997253110,0.000000080905233713256278176078689842137390746204997253110,0.0000000809052337132562781760786898421,0.0000000809052337132562781760786898421,0.0000000809052337132562781760786898421,3.0626757005794082564e-63,0.0,62,identical,62,True
9,4,"4,6",0.5927460511529539780068761475736099926196,0.59274605115295397800687614757360999261955167751546,0.59274605115295397800687614757360999261955167751546,0.592746051152953978006876147574,0.592746051152953978006876147574,0.592746051152953978006876147574,2.6883149007436469928e-56,0.0,55,identical,55,0.0000000004652033131791751282825934150030406309939,0.00000000046520331317917512828259341500304063099392155038623,0.00000000046520331317917512828259341500304063099392155038623,4.65203313179175128282593415003e-10,4.65203313179175128282593415003e-10,4.65203313179175128282593415003e-10,8.5337165840020701515e-63,0.0,62,identical,62,0.0000000004918386132016731450508537855277644719274,0.00000000049183861320167314505085378552776447192744846449372,0.00000000049183861320167314505085378552776447192744846449372,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,3.7310355499766339714e-65,0.0,64,identical,64,True
9,4,"4,6,8",0.5927460516749196612016190965160336073401,0.59274605167491966120161909651603360734013149150409,0.59274605167491966120161909651603360734013149150409,0.592746051674919661201619096516,0.592746051674919661201619096516,0.592746051674919661201619096516,4.4192414132217095813e-56,0.0,55,identical,55,0.0000000004706123550958897538799447971547945854298,0.00000000047061235509588975387994479715479458542980750464058,0.00000000047061235509588975387994479715479458542980750464058,4.70612355095889753879944797155e-10,4.70612355095889753879944797155e-10,4.70612355095889753879944797155e-10,1.4296779335302691315e-62,0.0,61,identical,61,0.0000000008263490363347744083321941508153325650853,0.00000000082634903633477440833219415081533256508527267693635,0.00000000082634903633477440833219415081533256508527267693635,8.26349036334774408332194150815e-10,8.26349036334774408332194150815e-10,8.26349036334774408332194150815e-10,8.8210964002223646363e-64,0.0,63,identical,63,True
9,4,"4,6,8,10",0.5927460509322111233246654407686365545827,0.59274605093221112332466544076863655458266181315975,0.59274605093221112332466544076863655458266181315975,0.592746050932211123324665440769,0.592746050932211123324665440769,0.592746050932211123324665440769,2.5353298197971394233e-56,0.0,55,identical,55,0.00000000002605368458047433267371092654446200468598,0.000000000026053684580474332673710926544462004685981804173969,0.000000000026053684580474332673710926544462004685981804173969,2.60536845804743326737109265445e-11,2.60536845804743326737109265445e-11,2.60536845804743326737109265445e-11,2.5819778076869941990e-62,0.0,61,identical,61,0.0000000001172461964739933132829651153729008996741,0.00000000011724619647399331328296511537290089967410011260818,0.00000000011724619647399331328296511537290089967410011260818,1.17246196473993313282965115373e-10,1.17246196473993313282965115373e-10,1.17246196473993313282965115373e-10,2.7244659072415198829e-64,0.0,63,identical,63,True
9,4,"4,6,8,10,12",0.5927460508651979488130532345492286729614,0.59274605086519794881305323454922867296143625524600,0.59274605086519794881305323454922867296143625524600,0.592746050865197948813053234549,0.592746050865197948813053234549,0.592746050865197948813053234549,3.7052968343849395013e-56,0.0,55,identical,55,0.000000000007051224520432813514312370896254305203589,0.0000000000070512245204328135143123708962543052035890633297658,0.0000000000070512245204328135143123708962543052035890633297658,7.05122452043281351431237089625e-12,7.05122452043281351431237089625e-12,7.05122452043281351431237089625e-12,1.6627543293485617780e-62,0.0,61,identical,61,0.00000000006051646489080867469896008870903656299657,0.000000000060516464890808674698960088709036562996573988546718,0.000000000060516464890808674698960088709036562996573988546718,6.05164648908086746989600887090e-11,6.05164648908086746989600887090e-11,6.05164648908086746989600887090e-11,3.4446557771137738765e-64,0.0,63,identical,63,True
10,2,4,0.5927461063010684785183927950036093369014,0.59274610630106847851839279500360933690137118042543,0.59274610630106847851839279500360933690137118042543,0.592746106301068478518392795004,0.592746106301068478518392795004,0.592746106301068478518392795004,8.3434230246704817518e-57,0.0,56,identical,56,0.00000004389290069078774512294664235714420802014,0.000000043892900690787745122946642357144208020141818862198,0.000000043892900690787745122946642357144208020141818862198,0.0000000438929006907877451229466423571,0.0000000438929006907877451229466423571,0.0000000438929006907877451229466423571,4.2989498025377742045e-63,0.0,62,identical,62,0.00000005013359534830502362354012583609721597340,0.000000050133595348305023623540125836097215973401427066495,0.000000050133595348305023623540125836097215973401427066495,0.0000000501335953483050236235401258361,0.0000000501335953483050236235401258361,0.0000000501335953483050236235401258361,3.7380205957054769432e-63,0.0,62,identical,62,True
10,2,"4,6",0.5927460514466208307767306977175246301806,0.59274605144662083077673069771752463018061362653987,0.59274605144662083077673069771752463018061362653987,0.592746051446620830776730697718,0.592746051446620830776730697718,0.592746051446620830776730697718,4.6202913238371261128e-56,0.0,55,identical,55,0.00000000007481474919821372302589339725806027457012,0.000000000074814749198213723025893397258060274570115313799835,0.000000000074814749198213723025893397258060274570115313799835,7.48147491982137230258933972581e-11,7.48147491982137230258933972581e-11,7.48147491982137230258933972581e-11,1.5386429641145243101e-62,0.0,61,identical,61,0.0000000004918386132016731450508537855277644719274,0.00000000049183861320167314505085378552776447192744846449372,0.00000000049183861320167314505085378552776447192744846449372,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,3.7310355499766339714e-65,0.0,64,identical,64,True
10,2,"4,6,8",0.5927460512973725899238315188151295105754,0.59274605129737258992383151881512951057544714389305,0.59274605129737258992383151881512951057544714389305,0.592746051297372589923831518815,0.592746051297372589923831518815,0.592746051297372589923831518815,1.5892588332443433775e-56,0.0,55,identical,55,0.0000000001110159856419968714393231569661800217423,0.00000000011101598564199687143932315696618002174228609746974,0.00000000011101598564199687143932315696618002174228609746974,1.11015985641996871439323156966e-10,1.11015985641996871439323156966e-10,1.11015985641996871439323156966e-10,1.5444782054425872464e-62,0.0,61,identical,61,0.0000000004488019650569868306312900540506482174742,0.00000000044880196505698683063129005405064821747423448996465,0.00000000044880196505698683063129005405064821747423448996465,4.48801965056986830631290054051e-10,4.48801965056986830631290054051e-10,4.48801965056986830631290054051e-10,8.8188330205963260564e-64,0.0,63,identical,63,True
10,2,"4,6,8,10",0.5927460508956022336456478577193977917072,0.59274605089560223364564785771939779170715937369558,0.59274605089560223364564785771939779170715937369558,0.592746050895602233645647857719,0.592746050895602233645647857719,0.592746050895602233645647857719,3.1615899117819607407e-56,0.0,55,identical,55,0.000000000006863239674944731822138581369795224454437,0.0000000000068632396749447318221385813697952244544371756133091,0.0000000000068632396749447318221385813697952244544371756133091,6.86323967494473182213858136979e-12,6.86323967494473182213858136979e-12,6.86323967494473182213858136979e-12,1.3269563435393099361e-62,1.0000000000000000000e-101,61,100,61,0.00000000008063730679497573023372635249739846020993,0.000000000080637306794975730233726352497398460209929073514447,0.000000000080637306794975730233726352497398460209929073514447,8.06373067949757302337263524974e-11,8.06373067949757302337263524974e-11,8.06373067949757302337263524974e-11,2.5229480389896763200e-64,0.0,63,identical,63,True
10,2,"4,6,8,10,12",0.5927460508472929545200756128723214975931,0.59274605084729295452007561287232149759311788285004,0.59274605084729295452007561287232149759311788285004,0.592746050847292954520075612872,0.592746050847292954520075612872,0.592746050847292954520075612872,3.2371362645890054225e-56,0.0,55,identical,55,0.000000000002153161525431630634189367137373685191178,0.0000000000021531615254316306341893671373736851911775593971338,0.0000000000021531615254316306341893671373736851911775593971338,2.15316152543163063418936713737e-12,2.15316152543163063418936713737e-12,2.15316152543163063418936713737e-12,2.4099037715226550879e-62,0.0,61,identical,61,0.00000000004261147059783105302205291334071819060062,0.000000000042611470597831053022052913340718190600616277677293,0.000000000042611470597831053022052913340718190600616277677293,4.26114705978310530220529133407e-11,4.26114705978310530220529133407e-11,4.26114705978310530220529133407e-11,3.4420502694989673639e-64,0.0,63,identical,63,True
10,3,4,0.5927461063010684785183927950036093369014,0.59274610630106847851839279500360933690137118042543,0.59274610630106847851839279500360933690137118042543,0.592746106301068478518392795004,0.592746106301068478518392795004,0.592746106301068478518392795004,8.3434230246704817518e-57,0.0,56,identical,56,0.00000004983891764423276573586972218328729709825,0.000000049838917644232765735869722183287297098247489408937,0.000000049838917644232765735869722183287297098247489408937,0.0000000498389176442327657358697221833,0.0000000498389176442327657358697221833,0.0000000498389176442327657358697221833,2.0442280489471237458e-62,0.0,61,identical,61,0.00000005013359534830502362354012583609721597340,0.000000050133595348305023623540125836097215973401427066495,0.000000050133595348305023623540125836097215973401427066495,0.0000000501335953483050236235401258361,0.0000000501335953483050236235401258361,0.0000000501335953483050236235401258361,3.7380205957054769432e-63,0.0,62,identical,62,True
10,3,"4,6",0.5927460514466208307767306977175246301806,0.59274605144662083077673069771752463018061362653987,0.59274605144662083077673069771752463018061362653987,0.592746051446620830776730697718,0.592746051446620830776730697718,0.592746051446620830776730697718,4.6202913238371261128e-56,0.0,55,identical,55,0.00000000008914512048231251835205824206857666322726,0.000000000089145120482312518352058242068576663227256165443800,0.000000000089145120482312518352058242068576663227256165443800,8.91451204823125183520582420686e-11,8.91451204823125183520582420686e-11,8.91451204823125183520582420686e-11,4.4025662832813531746e-62,0.0,61,identical,61,0.0000000004918386132016731450508537855277644719274,0.00000000049183861320167314505085378552776447192744846449372,0.00000000049183861320167314505085378552776447192744846449372,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,3.7310355499766339714e-65,0.0,64,identical,64,True
10,3,"4,6,8",0.5927460512973725899238315188151295105754,0.59274605129737258992383151881512951057544714389305,0.59274605129737258992383151881512951057544714389305,0.592746051297372589923831518815,0.592746051297372589923831518815,0.592746051297372589923831518815,1.5892588332443433775e-56,0.0,55,identical,55,0.0000000001499433767854783472006038112166804308345,0.00000000014994337678547834720060381121668043083452442031367,0.00000000014994337678547834720060381121668043083452442031367,1.49943376785478347200603811216e-10,1.49943376785478347200603811216e-10,1.49943376785478347200603811216e-10,1.1759753937087728733e-62,0.0,61,identical,61,0.0000000004488019650569868306312900540506482174742,0.00000000044880196505698683063129005405064821747423448996465,0.00000000044880196505698683063129005405064821747423448996465,4.48801965056986830631290054051e-10,4.48801965056986830631290054051e-10,4.48801965056986830631290054051e-10,8.8188330205963260564e-64,0.0,63,identical,63,True
10,3,"4,6,8,10",0.5927460508956022336456478577193977917072,0.59274605089560223364564785771939779170715937369558,0.59274605089560223364564785771939779170715937369558,0.592746050895602233645647857719,0.592746050895602233645647857719,0.592746050895602233645647857719,3.1615899117819607407e-56,0.0,55,identical,55,0.000000000009952251470038194734393652629798503144104,0.0000000000099522514700381947343936526297985031441038264938549,0.0000000000099522514700381947343936526297985031441038264938549,9.95225147003819473439365262980e-12,9.95225147003819473439365262980e-12,9.95225147003819473439365262980e-12,1.9559284828258910776e-62,0.0,61,identical,61,0.00000000008063730679497573023372635249739846020993,0.000000000080637306794975730233726352497398460209929073514447,0.000000000080637306794975730233726352497398460209929073514447,8.06373067949757302337263524974e-11,8.06373067949757302337263524974e-11,8.06373067949757302337263524974e-11,2.5229480389896763200e-64,0.0,63,identical,63,True
10,3,"4,6,8,10,12",0.5927460508472929545200756128723214975931,0.59274605084729295452007561287232149759311788285004,0.59274605084729295452007561287232149759311788285004,0.592746050847292954520075612872,0.592746050847292954520075612872,0.592746050847292954520075612872,3.2371362645890054225e-56,0.0,55,identical,55,0.000000000003431938631021239521041136543074525890406,0.0000000000034319386310212395210411365430745258904060445554534,0.0000000000034319386310212395210411365430745258904060445554534,3.43193863102123952104113654307e-12,3.43193863102123952104113654307e-12,3.43193863102123952104113654307e-12,2.0960209293063901037e-62,0.0,61,identical,61,0.00000000004261147059783105302205291334071819060062,0.000000000042611470597831053022052913340718190600616277677293,0.000000000042611470597831053022052913340718190600616277677293,4.26114705978310530220529133407e-11,4.26114705978310530220529133407e-11,4.26114705978310530220529133407e-11,3.4420502694989673639e-64,0.0,63,identical,63,True
10,4,4,0.5927461063010684785183927950036093369014,0.59274610630106847851839279500360933690137118042543,0.59274610630106847851839279500360933690137118042543,0.592746106301068478518392795004,0.592746106301068478518392795004,0.592746106301068478518392795004,8.3434230246704817518e-57,0.0,56,identical,56,0.00000005640741111414628511246718675653743633990,0.000000056407411114146285112467186756537436339900999455074,0.000000056407411114146285112467186756537436339900999455074,0.0000000564074111141462851124671867565,0.0000000564074111141462851124671867565,0.0000000564074111141462851124671867565,3.8260636682583884708e-62,0.0,61,identical,61,0.00000005013359534830502362354012583609721597340,0.000000050133595348305023623540125836097215973401427066495,0.000000050133595348305023623540125836097215973401427066495,0.0000000501335953483050236235401258361,0.0000000501335953483050236235401258361,0.0000000501335953483050236235401258361,3.7380205957054769432e-63,0.0,62,identical,62,True
10,4,"4,6",0.5927460514466208307767306977175246301806,0.59274605144662083077673069771752463018061362653987,0.59274605144662083077673069771752463018061362653987,0.592746051446620830776730697718,0.592746051446620830776730697718,0.592746051446620830776730697718,4.6202913238371261128e-56,0.0,55,identical,55,0.00000000009818128140622216069008828096004528047754,0.000000000098181281406222160690088280960045280477535483209989,0.000000000098181281406222160690088280960045280477535483209989,9.81812814062221606900882809599e-11,9.81812814062221606900882809599e-11,9.81812814062221606900882809599e-11,2.1313317691727731323e-62,0.0,61,identical,61,0.0000000004918386132016731450508537855277644719274,0.00000000049183861320167314505085378552776447192744846449372,0.00000000049183861320167314505085378552776447192744846449372,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,4.91838613201673145050853785528e-10,3.7310355499766339714e-65,0.0,64,identical,64,True
10,4,"4,6,8",0.5927460512973725899238315188151295105754,0.59274605129737258992383151881512951057544714389305,0.59274605129737258992383151881512951057544714389305,0.592746051297372589923831518815,0.592746051297372589923831518815,0.592746051297372589923831518815,1.5892588332443433775e-56,0.0,55,identical,55,0.0000000001963731164377561863251106260160042984882,0.00000000019637311643775618632511062601600429848822561149165,0.00000000019637311643775618632511062601600429848822561149165,1.96373116437756186325110626016e-10,1.96373116437756186325110626016e-10,1.96373116437756186325110626016e-10,8.5413935902421618852e-63,0.0,62,identical,62,0.0000000004488019650569868306312900540506482174742,0.00000000044880196505698683063129005405064821747423448996465,0.00000000044880196505698683063129005405064821747423448996465,4.48801965056986830631290054051e-10,4.48801965056986830631290054051e-10,4.48801965056986830631290054051e-10,8.8188330205963260564e-64,0.0,63,identical,63,True
10,4,"4,6,8,10",0.5927460508956022336456478577193977917072,0.59274605089560223364564785771939779170715937369558,0.59274605089560223364564785771939779170715937369558,0.592746050895602233645647857719,0.592746050895602233645647857719,0.592746050895602233645647857719,3.1615899117819607407e-56,0.0,55,identical,55,0.00000000001363209871616269441712142414502159565538,0.000000000013632098716162694417121424145021595655384913528759,0.000000000013632098716162694417121424145021595655384913528759,1.36320987161626944171214241450e-11,1.36320987161626944171214241450e-11,1.36320987161626944171214241450e-11,2.7091789398193286599e-63,0.0,62,identical,62,0.00000000008063730679497573023372635249739846020993,0.000000000080637306794975730233726352497398460209929073514447,0.000000000080637306794975730233726352497398460209929073514447,8.06373067949757302337263524974e-11,8.06373067949757302337263524974e-11,8.06373067949757302337263524974e-11,2.5229480389896763200e-64,0.0,63,identical,63,True
10,4,"4,6,8,10,12",0.5927460508472929545200756128723214975931,0.59274605084729295452007561287232149759311788285004,0.59274605084729295452007561287232149759311788285004,0.592746050847292954520075612872,0.592746050847292954520075612872,0.592746050847292954520075612872,3.2371362645890054225e-56,0.0,55,identical,55,0.000000000005110986074548310406216661648865601641231,0.0000000000051109860745483104062166616488656016412306573248884,0.0000000000051109860745483104062166616488656016412306573248884,5.11098607454831040621666164887e-12,5.11098607454831040621666164887e-12,5.11098607454831040621666164887e-12,3.2932144772138057378e-62,0.0,61,identical,61,0.00000000004261147059783105302205291334071819060062,0.000000000042611470597831053022052913340718190600616277677293,0.000000000042611470597831053022052913340718190600616277677293,4.26114705978310530220529133407e-11,4.26114705978310530220529133407e-11,4.26114705978310530220529133407e-11,3.4420502694989673639e-64,0.0,63,identical,63,True
