L,seed,configuration_counter,pair_ordinal,x,y,anchor_x,anchor_y,orientation,shell,shell_lower,shell_upper,relation_mask,carrier_mask,sites,eligible_both,persistent_s2_count,shared_transition_count,kernel_preserving_topological_count,kernel_only_count,joint_count,sum_g16_0,sum_g16_1,sum_abs_g16_0,sum_abs_g16_1,sum_delta_g16,sum_abs_delta_g16,sum_q0,sum_q1,sum_delta_q,sum_abs_delta_q,sum_E0,sum_E1,sum_delta_E,sum_abs_delta_E,sum_q_observable_num32,sum_abs_q_observable_num32,sum_q_kernel_num32,sum_abs_q_kernel_num32,sum_q_product_delta_num16,sum_abs_q_product_delta_num16,sum_E_observable_num32,sum_abs_E_observable_num32,sum_E_kernel_num32,sum_abs_E_kernel_num32,sum_E_product_delta_num16,sum_abs_E_product_delta_num16,q_identity_residual_num32,E_identity_residual_num32,q_identity_max_abs,E_identity_max_abs,sum_shared0,sum_shared1
64,2026083123596401,25,13,1056,2080,32,16,V,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,14,1072,1024,48,16,H,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,14,1072,1024,48,16,H,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,14,1072,1024,48,16,H,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,14,1072,1024,48,16,H,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,14,1072,1024,48,16,H,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,14,1072,1024,48,16,H,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,14,1072,1024,48,16,H,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,14,1072,1024,48,16,H,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,14,1072,1024,48,16,H,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,14,1072,1024,48,16,H,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,15,1072,2096,48,16,V,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
64,2026083123596401,25,15,1072,2096,48,16,V,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,15,1072,2096,48,16,V,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,15,1072,2096,48,16,V,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,15,1072,2096,48,16,V,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,15,1072,2096,48,16,V,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,15,1072,2096,48,16,V,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,15,1072,2096,48,16,V,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,15,1072,2096,48,16,V,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,15,1072,2096,48,16,V,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,16,2048,2064,0,32,H,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
64,2026083123596401,25,16,2048,2064,0,32,H,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,16,2048,2064,0,32,H,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,16,2048,2064,0,32,H,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,16,2048,2064,0,32,H,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,16,2048,2064,0,32,H,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,16,2048,2064,0,32,H,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,16,2048,2064,0,32,H,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,16,2048,2064,0,32,H,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,16,2048,2064,0,32,H,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,17,2048,3072,0,32,V,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
64,2026083123596401,25,17,2048,3072,0,32,V,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,17,2048,3072,0,32,V,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,17,2048,3072,0,32,V,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,17,2048,3072,0,32,V,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,17,2048,3072,0,32,V,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,17,2048,3072,0,32,V,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,17,2048,3072,0,32,V,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,17,2048,3072,0,32,V,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,17,2048,3072,0,32,V,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,18,2064,2080,16,32,H,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,18,2064,2080,16,32,H,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
64,2026083123596401,25,18,2064,2080,16,32,H,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,18,2064,2080,16,32,H,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,18,2064,2080,16,32,H,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,18,2064,2080,16,32,H,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,18,2064,2080,16,32,H,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,18,2064,2080,16,32,H,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,18,2064,2080,16,32,H,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,18,2064,2080,16,32,H,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,19,2064,3088,16,32,V,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,19,2064,3088,16,32,V,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
64,2026083123596401,25,19,2064,3088,16,32,V,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,19,2064,3088,16,32,V,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,19,2064,3088,16,32,V,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,19,2064,3088,16,32,V,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,19,2064,3088,16,32,V,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,19,2064,3088,16,32,V,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,19,2064,3088,16,32,V,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,19,2064,3088,16,32,V,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,20,2080,2096,32,32,H,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
64,2026083123596401,25,20,2080,2096,32,32,H,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,20,2080,2096,32,32,H,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,20,2080,2096,32,32,H,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,20,2080,2096,32,32,H,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,20,2080,2096,32,32,H,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,20,2080,2096,32,32,H,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,20,2080,2096,32,32,H,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,20,2080,2096,32,32,H,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,20,2080,2096,32,32,H,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,21,2080,3104,32,32,V,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
64,2026083123596401,25,21,2080,3104,32,32,V,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,21,2080,3104,32,32,V,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,21,2080,3104,32,32,V,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,21,2080,3104,32,32,V,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,21,2080,3104,32,32,V,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,21,2080,3104,32,32,V,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,21,2080,3104,32,32,V,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,21,2080,3104,32,32,V,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,21,2080,3104,32,32,V,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,22,2096,2048,48,32,H,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,22,2096,2048,48,32,H,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
64,2026083123596401,25,22,2096,2048,48,32,H,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,22,2096,2048,48,32,H,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,22,2096,2048,48,32,H,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,22,2096,2048,48,32,H,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,22,2096,2048,48,32,H,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,22,2096,2048,48,32,H,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,22,2096,2048,48,32,H,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,22,2096,2048,48,32,H,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,23,2096,3120,48,32,V,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
64,2026083123596401,25,23,2096,3120,48,32,V,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
64,2026083123596401,25,23,2096,3120,48,32,V,1,1,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
64,2026083123596401,25,23,2096,3120,48,32,V,1,1,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
64,2026083123596401,25,23,2096,3120,48,32,V,1,1,1,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
64,2026083123596401,25,23,2096,3120,48,32,V,2,2,3,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,80
64,2026083123596401,25,23,2096,3120,48,32,V,3,4,7,0,0,352,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,352
64,2026083123596401,25,23,2096,3120,48,32,V,4,8,15,0,0,1007,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1007
64,2026083123596401,25,23,2096,3120,48,32,V,5,16,31,0,0,2575,2575,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,2575
64,2026083123596401,25,23,2096,3120,48,32,V,6,32,32,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64
64,2026083123596401,25,24,3072,3088,0,48,H,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
64,2026083123596401,25,24,3072,3088,0,48,H,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
64,2026083123596401,25,24,3072,3088,0,48,H,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-8
64,2026083123596401,25,24,3072,3088,0,48,H,1,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,24,3072,3088,0,48,H,1,1,1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
64,2026083123596401,25,24,3072,3088,0,48,H,2,2,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80
64,2026083123596401,25,24,3072,3088,0,48,H,3,4,7,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,-352
64,2026083123596401,25,24,3072,3088,0,48,H,4,8,15,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007,-1007
64,2026083123596401,25,24,3072,3088,0,48,H,5,16,31,0,0,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2575,-2575
64,2026083123596401,25,24,3072,3088,0,48,H,6,32,32,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64
64,2026083123596401,25,25,3072,0,0,48,V,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
64,2026083123596401,25,25,3072,0,0,48,V,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
64,2026083123596401,25,25,3072,0,0,48,V,1,1,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
64,2026083123596401,25,25,3072,0,0,48,V,1,1,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
64,2026083123596401,25,25,3072,0,0,48,V,1,1,1,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
64,2026083123596401,25,25,3072,0,0,48,V,2,2,3,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80
