N,batch,geometry,a,b,K,count,sum_q,sum_E,occupation_seed,anchor_seed,anchors_per_configuration,window_displacements,source_denominator,sum_B16_total,sum_qB16_total,sum_EB16_total,eligible_pair_count_total,nonzero_pair_count_total,sum_B16_s2,sum_qB16_s2,sum_EB16_s2,eligible_pair_count_s2,nonzero_pair_count_s2,sum_B16_sge3,sum_qB16_sge3,sum_EB16_sge3,eligible_pair_count_sge3,nonzero_pair_count_sge3,s_le1_pair_count,s_le1_nonzero_g16_count,total_minus_s2_minus_sge3_B16
100,52,tilted,8,6,15,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,16,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,17,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,18,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,19,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,20,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,21,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,22,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,23,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,24,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,25,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,26,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,27,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,28,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,29,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,30,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,31,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,32,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,33,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,34,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,35,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,36,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,37,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,38,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,39,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,40,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,41,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,42,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,43,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,44,1,-1,1,2026090101001001,2026090101001002,16,28,25600,8,-8,8,141,2,8,-8,8,2,2,0,0,0,0,0,139,0,0
100,52,tilted,8,6,45,1,-1,1,2026090101001001,2026090101001002,16,28,25600,4,-4,4,149,1,4,-4,4,1,1,0,0,0,0,0,148,0,0
100,52,tilted,8,6,46,4,-4,4,2026090101001001,2026090101001002,16,28,25600,12,-12,12,498,3,12,-12,12,9,3,0,0,0,0,0,489,0,0
100,52,tilted,8,6,47,2,-2,2,2026090101001001,2026090101001002,16,28,25600,4,-4,4,286,1,4,-4,4,1,1,0,0,0,0,0,285,0,0
100,52,tilted,8,6,48,4,-4,4,2026090101001001,2026090101001002,16,28,25600,4,-4,4,478,1,4,-4,4,1,1,0,0,0,0,0,477,0,0
100,52,tilted,8,6,49,5,-3,3,2026090101001001,2026090101001002,16,28,25600,24,-16,16,574,5,24,-16,16,8,5,0,0,0,0,0,566,0,0
100,52,tilted,8,6,50,9,-7,7,2026090101001001,2026090101001002,16,28,25600,8,-8,8,942,2,8,-8,8,8,2,0,0,0,0,0,934,0,0
100,52,tilted,8,6,51,14,-10,10,2026090101001001,2026090101001002,16,28,25600,44,-32,32,1413,11,44,-32,32,18,11,0,0,0,0,0,1395,0,0
100,52,tilted,8,6,52,18,-10,14,2026090101001001,2026090101001002,16,28,25600,20,-16,16,1853,5,20,-16,16,19,5,0,0,0,0,0,1834,0,0
100,52,tilted,8,6,53,17,-11,13,2026090101001001,2026090101001002,16,28,25600,50,-34,34,1823,13,50,-34,34,35,13,0,0,0,0,0,1788,0,0
100,52,tilted,8,6,54,23,-14,18,2026090101001001,2026090101001002,16,28,25600,112,-104,104,2295,27,112,-104,104,58,27,0,0,0,0,0,2237,0,0
100,52,tilted,8,6,55,44,-23,25,2026090101001001,2026090101001002,16,28,25600,276,-150,150,4076,73,276,-150,150,119,73,0,0,0,0,0,3957,0,0
100,52,tilted,8,6,56,25,-10,12,2026090101001001,2026090101001002,16,28,25600,224,-28,60,2098,41,224,-28,60,66,41,0,0,0,0,0,2032,0,0
100,52,tilted,8,6,57,30,-13,17,2026090101001001,2026090101001002,16,28,25600,153,-61,61,2495,34,153,-61,61,66,34,0,0,0,0,0,2429,0,0
100,52,tilted,8,6,58,37,-10,24,2026090101001001,2026090101001002,16,28,25600,338,-272,272,3148,84,338,-272,272,141,84,0,0,0,0,0,3007,0,0
100,52,tilted,8,6,59,43,4,24,2026090101001001,2026090101001002,16,28,25600,90,-36,44,3464,37,90,-36,44,73,37,0,0,0,0,0,3391,0,0
100,52,tilted,8,6,60,28,2,12,2026090101001001,2026090101001002,16,28,25600,40,-32,40,1966,16,40,-32,40,51,16,0,0,0,0,0,1915,0,0
100,52,tilted,8,6,61,38,7,19,2026090101001001,2026090101001002,16,28,25600,73,-18,54,2519,31,73,-18,54,55,31,0,0,0,0,0,2464,0,0
100,52,tilted,8,6,62,33,7,15,2026090101001001,2026090101001002,16,28,25600,218,72,72,2145,58,218,72,72,89,58,0,0,0,0,0,2056,0,0
100,52,tilted,8,6,63,24,3,15,2026090101001001,2026090101001002,16,28,25600,32,-12,20,1393,6,32,-12,20,17,6,0,0,0,0,0,1376,0,0
100,52,tilted,8,6,64,28,14,16,2026090101001001,2026090101001002,16,28,25600,22,-4,12,1412,6,22,-4,12,11,6,0,0,0,0,0,1401,0,0
100,52,tilted,8,6,65,29,13,17,2026090101001001,2026090101001002,16,28,25600,76,0,0,1473,16,76,0,0,33,16,0,0,0,0,0,1440,0,0
100,52,tilted,8,6,66,12,5,7,2026090101001001,2026090101001002,16,28,25600,20,-8,8,571,4,20,-8,8,5,4,0,0,0,0,0,566,0,0
100,52,tilted,8,6,67,13,9,9,2026090101001001,2026090101001002,16,28,25600,8,-2,-2,632,5,8,-2,-2,12,5,0,0,0,0,0,620,0,0
100,52,tilted,8,6,68,8,7,7,2026090101001001,2026090101001002,16,28,25600,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,314,0,0
100,52,tilted,8,6,69,4,4,4,2026090101001001,2026090101001002,16,28,25600,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,193,0,0
100,52,tilted,8,6,70,1,1,1,2026090101001001,2026090101001002,16,28,25600,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,47,0,0
100,52,tilted,8,6,71,3,3,3,2026090101001001,2026090101001002,16,28,25600,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,78,0,0
100,52,tilted,8,6,72,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,73,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,74,1,1,1,2026090101001001,2026090101001002,16,28,25600,4,4,4,30,1,4,4,4,2,1,0,0,0,0,0,28,0,0
100,52,tilted,8,6,75,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,76,1,1,1,2026090101001001,2026090101001002,16,28,25600,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0
100,52,tilted,8,6,77,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,78,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,79,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,80,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,81,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,82,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,83,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,84,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,85,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,86,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,87,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,88,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,89,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,90,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,91,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,92,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,93,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,94,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,95,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,96,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,97,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,98,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,99,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,52,tilted,8,6,100,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,0,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,1,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,2,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,3,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,4,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,5,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,6,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,7,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,8,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,9,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,10,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,11,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,12,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,13,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,14,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,15,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,16,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,17,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,18,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,19,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,20,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,21,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,22,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,23,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,24,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,25,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,26,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,27,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,28,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,29,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,30,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,31,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,32,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,33,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,34,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,35,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,36,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,37,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,38,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,39,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,40,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,41,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,42,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,43,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,44,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,45,2,-2,2,2026090101001001,2026090101001002,16,28,25600,0,0,0,267,0,0,0,0,1,0,0,0,0,0,0,266,0,0
100,53,axis,10,0,46,2,-2,2,2026090101001001,2026090101001002,16,28,25600,4,-4,4,314,1,4,-4,4,2,1,0,0,0,0,0,312,0,0
100,53,axis,10,0,47,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,48,2,-2,2,2026090101001001,2026090101001002,16,28,25600,4,-4,4,262,1,4,-4,4,1,1,0,0,0,0,0,261,0,0
100,53,axis,10,0,49,3,-3,3,2026090101001001,2026090101001002,16,28,25600,8,-8,8,322,5,8,-8,8,11,5,0,0,0,0,0,311,0,0
100,53,axis,10,0,50,11,-7,9,2026090101001001,2026090101001002,16,28,25600,24,-24,24,1288,6,24,-24,24,15,6,0,0,0,0,0,1273,0,0
100,53,axis,10,0,51,12,-8,8,2026090101001001,2026090101001002,16,28,25600,40,-32,32,1349,16,40,-32,32,22,16,0,0,0,0,0,1327,0,0
100,53,axis,10,0,52,13,-10,12,2026090101001001,2026090101001002,16,28,25600,110,-110,110,1459,26,110,-110,110,41,26,0,0,0,0,0,1418,0,0
100,53,axis,10,0,53,17,-12,14,2026090101001001,2026090101001002,16,28,25600,116,-112,112,1663,31,116,-112,112,50,31,0,0,0,0,0,1613,0,0
100,53,axis,10,0,54,25,-18,18,2026090101001001,2026090101001002,16,28,25600,106,-82,82,2346,24,106,-82,82,61,24,0,0,0,0,0,2285,0,0
100,53,axis,10,0,55,35,-26,30,2026090101001001,2026090101001002,16,28,25600,90,-82,90,3129,27,90,-82,90,77,27,0,0,0,0,0,3052,0,0
100,53,axis,10,0,56,30,-14,22,2026090101001001,2026090101001002,16,28,25600,104,-76,76,2410,31,104,-76,76,79,31,0,0,0,0,0,2331,0,0
100,53,axis,10,0,57,40,-9,25,2026090101001001,2026090101001002,16,28,25600,186,-100,140,3419,48,186,-100,140,92,48,0,0,0,0,0,3327,0,0
100,53,axis,10,0,58,27,-7,15,2026090101001001,2026090101001002,16,28,25600,94,-74,74,2152,24,84,-64,64,47,23,10,-10,10,1,1,2104,0,0
100,53,axis,10,0,59,47,-3,25,2026090101001001,2026090101001002,16,28,25600,260,-112,128,3264,62,260,-112,128,113,62,0,0,0,0,0,3151,0,0
100,53,axis,10,0,60,36,2,20,2026090101001001,2026090101001002,16,28,25600,70,-16,16,2621,21,70,-16,16,40,21,0,0,0,0,0,2581,0,0
100,53,axis,10,0,61,51,7,23,2026090101001001,2026090101001002,16,28,25600,176,-34,66,3538,44,176,-34,66,104,44,0,0,0,0,0,3434,0,0
100,53,axis,10,0,62,37,16,20,2026090101001001,2026090101001002,16,28,25600,80,8,8,2300,16,80,8,8,22,16,0,0,0,0,0,2278,0,0
100,53,axis,10,0,63,26,9,11,2026090101001001,2026090101001002,16,28,25600,68,38,38,1531,22,68,38,38,39,22,0,0,0,0,0,1492,0,0
100,53,axis,10,0,64,25,17,19,2026090101001001,2026090101001002,16,28,25600,8,8,8,1498,8,8,8,8,15,8,0,0,0,0,0,1483,0,0
100,53,axis,10,0,65,14,9,9,2026090101001001,2026090101001002,16,28,25600,30,24,24,713,9,30,24,24,11,9,0,0,0,0,0,702,0,0
100,53,axis,10,0,66,13,5,5,2026090101001001,2026090101001002,16,28,25600,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,621,0,0
100,53,axis,10,0,67,7,2,2,2026090101001001,2026090101001002,16,28,25600,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,371,0,0
100,53,axis,10,0,68,5,5,5,2026090101001001,2026090101001002,16,28,25600,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,242,0,0
100,53,axis,10,0,69,5,5,5,2026090101001001,2026090101001002,16,28,25600,0,0,0,240,0,0,0,0,1,0,0,0,0,0,0,239,0,0
100,53,axis,10,0,70,8,8,8,2026090101001001,2026090101001002,16,28,25600,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,294,0,0
100,53,axis,10,0,71,3,3,3,2026090101001001,2026090101001002,16,28,25600,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,150,0,0
100,53,axis,10,0,72,3,3,3,2026090101001001,2026090101001002,16,28,25600,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,147,0,0
100,53,axis,10,0,73,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,74,1,1,1,2026090101001001,2026090101001002,16,28,25600,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,36,0,0
100,53,axis,10,0,75,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,76,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,77,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,78,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,79,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,80,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,81,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,82,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,83,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,84,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,85,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,86,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,87,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,88,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,89,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,axis,10,0,90,0,0,0,2026090101001001,2026090101001002,16,28,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
