k,replicas,sum_clusters_G,sum_clusters_Gstar,sum_wrap_H_G,sum_wrap_V_G,sum_wrap_E_G,sum_wrap_B_G,sum_wrap_H_Gstar,sum_wrap_V_Gstar,sum_wrap_E_Gstar,sum_wrap_B_Gstar,sum_clusters_G_sq,sum_clusters_Gstar_sq,sum_clusters_G_Gstar,sum_H_G_H_Gstar,sum_V_G_V_Gstar,sum_E_G_E_Gstar,sum_B_G_B_Gstar
266,40000,5310609,40676,0,0,0,0,40000,40000,40000,40000,707461683,42048,5398288,0,0,0,0
267,40000,5311912,40694,0,0,0,0,40000,40000,40000,40000,707814306,42102,5401982,0,0,0,0
268,40000,5312881,40724,0,0,0,0,40000,40000,40000,40000,708082701,42198,5406933,0,0,0,0
269,40000,5314105,40747,0,0,0,0,40000,40000,40000,40000,708415921,42267,5411238,0,0,0,0
270,40000,5314639,40772,0,0,0,0,40000,40000,40000,40000,708566143,42344,5415029,0,0,0,0
271,40000,5315345,40797,0,0,0,0,40000,40000,40000,40000,708757933,42421,5419063,0,0,0,0
272,40000,5315521,40813,0,0,0,0,40000,40000,40000,40000,708811877,42469,5421339,0,0,0,0
273,40000,5316184,40837,0,0,0,0,40000,40000,40000,40000,708995196,42543,5425161,0,0,0,0
274,40000,5316694,40860,0,0,0,0,40000,40000,40000,40000,709140780,42612,5428614,0,0,0,0
275,40000,5316763,40884,0,0,0,0,40000,40000,40000,40000,709167063,42684,5431825,0,0,0,0
276,40000,5316653,40912,0,0,0,0,40000,40000,40000,40000,709144393,42770,5435343,0,0,0,0
277,40000,5316556,40943,0,0,0,0,40000,40000,40000,40000,709124980,42867,5439241,0,0,0,0
278,40000,5316431,40980,0,0,0,0,40000,40000,40000,40000,709101195,42982,5443964,0,0,0,0
279,40000,5316171,40998,0,0,0,0,40000,40000,40000,40000,709037881,43036,5446069,0,0,0,0
280,40000,5315821,41029,0,0,0,0,40000,40000,40000,40000,708948653,43129,5449764,0,0,0,0
281,40000,5315256,41064,0,0,0,0,40000,40000,40000,40000,708804256,43238,5453731,0,0,0,0
282,40000,5314376,41103,0,0,0,0,40000,40000,40000,40000,708579490,43359,5457886,0,0,0,0
283,40000,5313365,41138,0,0,0,0,40000,40000,40000,40000,708316549,43464,5461354,0,0,0,0
284,40000,5312342,41169,0,0,0,0,40000,40000,40000,40000,708056310,43559,5464397,0,0,0,0
285,40000,5311167,41213,0,0,0,0,40000,40000,40000,40000,707751967,43699,5469002,0,0,0,0
286,40000,5310314,41256,0,0,0,0,40000,40000,40000,40000,707533298,43830,5473698,0,0,0,0
287,40000,5309351,41283,0,0,0,0,40000,40000,40000,40000,707279447,43913,5476252,0,0,0,0
288,40000,5308133,41326,0,0,0,0,40000,40000,40000,40000,706964023,44044,5480610,0,0,0,0
289,40000,5306549,41363,0,0,0,0,40000,40000,40000,40000,706548023,44159,5483788,0,0,0,0
290,40000,5305024,41389,0,0,0,0,40000,40000,40000,40000,706145772,44241,5485579,0,0,0,0
291,40000,5303296,41417,0,0,0,0,40000,40000,40000,40000,705693402,44331,5487430,0,0,0,0
292,40000,5301894,41458,0,0,0,0,40000,40000,40000,40000,705322054,44456,5491355,0,0,0,0
293,40000,5299900,41500,0,0,0,0,40000,40000,40000,40000,704803590,44586,5494769,0,0,0,0
294,40000,5297698,41558,0,0,0,0,40000,40000,40000,40000,704227416,44764,5499991,0,0,0,0
295,40000,5295836,41600,0,0,0,0,40000,40000,40000,40000,703740810,44890,5503572,0,0,0,0
296,40000,5293589,41648,0,0,0,0,40000,40000,40000,40000,703148175,45038,5507485,0,0,0,0
297,40000,5291135,41682,0,0,0,0,40000,40000,40000,40000,702504589,45140,5509292,0,0,0,0
298,40000,5289009,41711,0,0,0,0,40000,40000,40000,40000,701947323,45233,5510833,0,0,0,0
299,40000,5286192,41751,0,0,0,0,40000,40000,40000,40000,701208852,45359,5513243,0,0,0,0
300,40000,5283240,41802,0,0,0,0,40000,40000,40000,40000,700432684,45516,5516825,0,0,0,0
301,40000,5280530,41853,0,0,0,0,40000,40000,40000,40000,699722774,45671,5520660,0,0,0,0
302,40000,5277523,41907,0,0,0,0,40000,40000,40000,40000,698935957,45835,5524740,0,0,0,0
303,40000,5274368,41963,0,0,0,0,40000,40000,40000,40000,698103204,46003,5528821,0,0,0,0
304,40000,5271288,42023,0,0,0,0,40000,40000,40000,40000,697299386,46195,5533395,0,0,0,0
305,40000,5268342,42081,0,0,0,0,40000,40000,40000,40000,696526000,46377,5537945,0,0,0,0
306,40000,5264939,42127,0,0,0,0,40000,40000,40000,40000,695635871,46519,5540228,0,0,0,0
307,40000,5261532,42198,0,0,0,0,40000,40000,40000,40000,694738914,46736,5545787,0,0,0,0
308,40000,5257603,42260,0,0,0,0,40000,40000,40000,40000,693710651,46936,5549771,0,0,0,0
309,40000,5253714,42315,0,0,0,0,40000,40000,40000,40000,692696480,47103,5552785,0,0,0,0
310,40000,5249944,42365,0,0,0,0,40000,40000,40000,40000,691708122,47255,5555299,0,0,0,0
311,40000,5245957,42418,0,0,0,0,40000,40000,40000,40000,690666333,47424,5557872,0,0,0,0
312,40000,5242008,42475,0,0,0,0,40000,40000,40000,40000,689634086,47597,5561246,0,0,0,0
313,40000,5237512,42535,0,0,0,0,40000,40000,40000,40000,688461036,47783,5564352,0,0,0,0
314,40000,5233066,42588,0,0,0,0,40000,40000,40000,40000,687299534,47952,5566417,0,0,0,0
315,40000,5228561,42660,0,0,0,0,40000,40000,40000,40000,686125745,48182,5570809,0,0,0,0
316,40000,5224074,42725,0,0,0,0,40000,40000,40000,40000,684958278,48385,5574351,0,0,0,0
317,40000,5219360,42795,0,0,0,0,40000,40000,40000,40000,683730914,48609,5578265,0,0,0,0
318,40000,5214810,42861,0,0,0,0,40000,40000,40000,40000,682545366,48815,5582082,0,0,0,0
319,40000,5209662,42931,0,0,0,0,40000,40000,40000,40000,681204024,49035,5585571,0,0,0,0
320,40000,5204684,42994,0,0,0,0,40000,40000,40000,40000,679913408,49234,5588353,0,0,0,0
321,40000,5199565,43073,0,0,0,0,40000,40000,40000,40000,678586817,49487,5592917,0,0,0,0
322,40000,5194628,43149,0,0,0,0,40000,40000,40000,40000,677313142,49729,5597390,0,0,0,0
323,40000,5189255,43211,0,0,0,0,40000,40000,40000,40000,675921833,49931,5599548,0,0,0,0
324,40000,5183773,43285,0,0,0,0,40000,40000,40000,40000,674499313,50163,5603151,0,0,0,0
325,40000,5178414,43358,0,0,0,0,40000,40000,40000,40000,673116062,50398,5606626,0,0,0,0
326,40000,5172881,43435,0,0,0,0,40000,40000,40000,40000,671688055,50637,5610524,0,0,0,0
327,40000,5167299,43525,0,0,0,0,40000,40000,40000,40000,670247607,50923,5615815,0,0,0,0
328,40000,5161430,43597,0,0,0,0,40000,40000,40000,40000,668737602,51153,5618674,0,0,0,0
329,40000,5155161,43686,0,0,0,0,40000,40000,40000,40000,667122715,51436,5623161,0,0,0,0
330,40000,5148942,43768,0,0,0,0,40000,40000,40000,40000,665526466,51710,5626816,0,0,0,0
331,40000,5142989,43869,0,0,0,0,40000,40000,40000,40000,663999481,52033,5633048,0,0,0,0
332,40000,5136594,43964,0,0,0,0,40000,40000,40000,40000,662352304,52336,5637945,0,0,0,0
333,40000,5130120,44059,0,0,0,0,40000,40000,40000,40000,660695016,52643,5642852,0,0,0,0
334,40000,5123686,44169,0,0,0,0,40000,40000,40000,40000,659046774,53011,5649608,0,0,0,0
335,40000,5117045,44274,0,0,0,0,40000,40000,40000,40000,657353967,53348,5655652,0,0,0,0
336,40000,5110284,44372,0,0,0,0,40000,40000,40000,40000,655624392,53662,5660569,0,0,0,0
337,40000,5103370,44472,0,0,0,0,40000,40000,40000,40000,653861498,53984,5665522,0,0,0,0
338,40000,5096133,44596,0,0,0,0,40000,40000,40000,40000,652017781,54386,5673199,0,0,0,0
339,40000,5089178,44687,0,0,0,0,40000,40000,40000,40000,650246096,54687,5676834,0,0,0,0
340,40000,5081914,44803,0,0,0,0,40000,40000,40000,40000,648404962,55071,5683285,0,0,0,0
341,40000,5074866,44920,0,0,0,0,40000,40000,40000,40000,646615580,55452,5690089,0,0,0,0
342,40000,5067862,45014,0,0,0,0,40000,40000,40000,40000,644843410,55750,5694208,0,0,0,0
343,40000,5060350,45131,0,0,0,0,40000,40000,40000,40000,642942428,56133,5700228,0,0,0,0
344,40000,5052879,45242,0,0,0,0,40000,40000,40000,40000,641056225,56500,5705681,0,0,0,0
345,40000,5045238,45373,0,0,0,0,40000,40000,40000,40000,639129516,56913,5713635,0,0,0,0
346,40000,5037596,45481,0,0,0,0,40000,40000,40000,40000,637210516,57267,5718663,0,0,0,0
347,40000,5029728,45640,0,0,0,0,40000,40000,40000,40000,635236452,57806,5729343,0,0,0,0
348,40000,5021632,45788,0,0,0,0,40000,40000,40000,40000,633203456,58290,5738469,0,0,0,0
349,40000,5013420,45928,0,0,0,0,40000,40000,40000,40000,631139364,58770,5746579,0,0,0,0
350,40000,5005196,46056,0,0,0,0,40000,40000,40000,40000,629072192,59194,5753088,0,0,0,0
351,40000,4997078,46193,0,0,0,0,40000,40000,40000,40000,627042662,59643,5760901,0,0,0,0
352,40000,4988826,46319,0,0,0,0,40000,40000,40000,40000,624982502,60063,5766963,0,0,0,0
353,40000,4980524,46459,0,0,0,0,40000,40000,40000,40000,622916954,60505,5774888,0,0,0,0
354,40000,4972222,46605,0,0,0,0,40000,40000,40000,40000,620850350,60987,5783182,0,0,0,0
355,40000,4963898,46727,0,0,0,0,40000,40000,40000,40000,618785476,61389,5788400,0,0,0,0
356,40000,4955125,46873,0,0,0,0,40000,40000,40000,40000,616610273,61863,5796263,0,0,0,0
357,40000,4946585,47053,0,0,0,0,40000,40000,40000,40000,614496101,62451,5808416,0,0,0,0
358,40000,4937547,47212,0,0,0,0,40000,40000,40000,40000,612266715,62984,5817396,0,0,0,0
359,40000,4928637,47356,0,0,0,0,40000,40000,40000,40000,610066761,63488,5824421,0,0,0,0
360,40000,4919544,47516,0,0,0,0,40000,40000,40000,40000,607825044,64038,5832993,0,0,0,0
361,40000,4910430,47640,0,0,0,0,40000,40000,40000,40000,605585656,64462,5837300,0,0,0,0
362,40000,4901261,47831,0,0,0,0,40000,40000,40000,40000,603340073,65117,5849652,0,0,0,0
363,40000,4891860,47994,0,0,0,0,40000,40000,40000,40000,601039676,65674,5857854,0,0,0,0
364,40000,4882266,48152,0,0,0,0,40000,40000,40000,40000,598695256,66218,5865230,0,0,0,0
365,40000,4872413,48347,0,0,0,0,40000,40000,40000,40000,596287917,66877,5877121,0,0,0,0
366,40000,4862686,48530,0,0,0,0,40000,40000,40000,40000,593921618,67514,5887516,0,0,0,0
367,40000,4852990,48725,0,0,0,0,40000,40000,40000,40000,591566328,68193,5899566,0,0,0,0
368,40000,4842981,48953,0,0,0,0,40000,40000,40000,40000,589144711,69005,5914667,0,0,0,0
369,40000,4832856,49157,0,0,0,0,40000,40000,40000,40000,586696180,69713,5926608,0,0,0,0
370,40000,4822984,49367,0,0,0,0,40000,40000,40000,40000,584311486,70421,5939633,0,0,0,0
371,40000,4812894,49543,0,0,0,0,40000,40000,40000,40000,581881530,71035,5948275,0,0,0,0
372,40000,4802708,49802,0,0,0,0,40000,40000,40000,40000,579432184,71936,5966476,0,0,0,0
373,40000,4792272,49996,0,0,0,0,40000,40000,40000,40000,576922942,72608,5976619,0,0,0,0
374,40000,4781927,50204,0,0,0,0,40000,40000,40000,40000,574443609,73348,5988328,0,0,0,0
375,40000,4771608,50437,0,0,0,0,40000,40000,40000,40000,571982154,74183,6002857,0,0,0,0
376,40000,4760734,50647,0,0,0,0,40000,40000,40000,40000,569388754,74903,6013666,0,0,0,0
377,40000,4750070,50898,0,0,0,0,40000,40000,40000,40000,566850092,75776,6029626,0,0,0,0
378,40000,4739252,51126,0,0,0,0,40000,40000,40000,40000,564283530,76586,6042647,0,0,0,0
379,40000,4728248,51353,0,0,0,0,40000,40000,40000,40000,561682450,77413,6055024,0,0,0,0
380,40000,4717429,51598,0,0,0,0,40000,40000,40000,40000,559128901,78272,6069832,0,0,0,0
381,40000,4706332,51824,0,0,0,0,40000,40000,40000,40000,556514348,79060,6082164,0,0,0,0
382,40000,4695116,52093,0,0,0,0,40000,40000,40000,40000,553879708,80017,6099208,0,0,0,0
383,40000,4683934,52334,0,0,0,0,40000,40000,40000,40000,551254494,80902,6112757,0,0,0,0
384,40000,4672800,52623,0,0,0,0,40000,40000,40000,40000,548652660,81955,6131778,0,0,0,0
385,40000,4661083,52880,0,0,0,0,40000,40000,40000,40000,545914551,82872,6145922,0,0,0,0
386,40000,4649481,53137,0,0,0,0,40000,40000,40000,40000,543209129,83857,6160137,0,0,0,0
387,40000,4637781,53408,0,0,0,0,40000,40000,40000,40000,540490185,84872,6175770,0,0,0,0
388,40000,4626165,53686,0,0,0,0,40000,40000,40000,40000,537798067,85934,6192064,0,0,0,0
389,40000,4614563,53974,0,0,0,0,40000,40000,40000,40000,535117999,87032,6209436,0,0,0,0
390,40000,4602528,54244,0,0,0,0,40000,40000,40000,40000,532346134,88036,6223814,0,0,0,0
391,40000,4590595,54560,0,0,0,0,40000,40000,40000,40000,529598309,89228,6243397,0,0,0,0
392,40000,4578460,54897,0,0,0,0,40000,40000,40000,40000,526815210,90473,6265190,0,0,0,0
393,40000,4566468,55211,0,0,0,0,40000,40000,40000,40000,524069574,91671,6284216,0,0,0,0
394,40000,4554323,55496,0,0,0,0,40000,40000,40000,40000,521295433,92728,6299842,0,0,0,0
395,40000,4542062,55802,0,0,0,0,40000,40000,40000,40000,518503762,93930,6317631,0,0,0,0
396,40000,4529998,56129,0,0,0,0,40000,40000,40000,40000,515768564,95199,6337676,0,0,0,0
397,40000,4517667,56475,0,0,0,0,40000,40000,40000,40000,512976569,96503,6359082,0,0,0,0
398,40000,4505204,56835,0,0,0,0,40000,40000,40000,40000,510163078,97863,6381472,0,0,0,0
399,40000,4492601,57161,0,0,0,0,40000,40000,40000,40000,507332481,99135,6399970,0,0,0,0
400,40000,4480203,57519,0,0,0,0,40000,40000,40000,40000,504554587,100505,6421886,0,0,0,0
401,40000,4467470,57876,0,0,0,0,40000,40000,40000,40000,501705768,101912,6443225,0,0,0,0
402,40000,4455040,58257,0,0,0,0,40000,40000,40000,40000,498930816,103457,6467519,0,0,0,0
403,40000,4442589,58621,0,0,0,0,40000,40000,40000,40000,496161195,104881,6489553,0,0,0,0
404,40000,4429585,59004,0,0,0,0,40000,40000,40000,40000,493274095,106402,6512783,0,0,0,0
405,40000,4416595,59396,0,0,0,0,40000,40000,40000,40000,490399069,107954,6536579,0,0,0,0
406,40000,4403578,59764,0,0,0,0,40000,40000,40000,40000,487527464,109416,6557256,0,0,0,0
407,40000,4390548,60128,0,0,0,0,40000,40000,40000,40000,484660040,110858,6577338,0,0,0,0
408,40000,4377552,60532,0,0,0,0,40000,40000,40000,40000,481809666,112468,6602031,0,0,0,0
409,40000,4363970,60948,0,0,0,0,40000,40000,40000,40000,478840800,114148,6626923,0,0,0,0
410,40000,4350527,61347,0,0,0,0,40000,40000,40000,40000,475905223,115765,6649730,0,0,0,0
411,40000,4337126,61795,0,0,0,0,40000,40000,40000,40000,472991756,117597,6677774,0,0,0,0
412,40000,4323606,62232,0,0,0,0,40000,40000,40000,40000,470057030,119402,6703802,0,0,0,0
413,40000,4309880,62706,0,0,0,0,40000,40000,40000,40000,467092984,121374,6733347,0,0,0,0
414,40000,4296245,63146,0,0,0,0,40000,40000,40000,40000,464156657,123196,6758992,0,0,0,0
415,40000,4282523,63569,0,0,0,0,40000,40000,40000,40000,461212457,124979,6782047,0,0,0,0
416,40000,4268441,64005,0,0,0,0,40000,40000,40000,40000,458200701,126759,6805762,0,0,0,0
417,40000,4254643,64508,0,0,0,0,40000,40000,40000,40000,455254651,128894,6836951,0,0,0,0
418,40000,4240747,64989,0,0,0,0,40000,40000,40000,40000,452301323,130959,6865193,0,0,0,0
419,40000,4226738,65452,0,0,0,0,40000,40000,40000,40000,449336728,132958,6891400,0,0,0,0
420,40000,4212830,65914,0,0,0,0,40000,40000,40000,40000,446396364,134962,6916949,0,0,0,0
421,40000,4198377,66463,0,0,0,0,40000,40000,40000,40000,443353553,137301,6950660,0,0,0,0
422,40000,4184183,67020,0,0,0,0,40000,40000,40000,40000,440375061,139748,6985150,0,0,0,0
423,40000,4169967,67569,0,0,0,0,40000,40000,40000,40000,437400135,142077,7018300,0,0,0,0
424,40000,4155730,68170,0,0,0,0,40000,40000,40000,40000,434433120,144712,7056544,0,0,0,0
425,40000,4141086,68695,0,0,0,0,40000,40000,40000,40000,431391668,147069,7086088,0,0,0,0
426,40000,4126499,69249,0,0,0,0,40000,40000,40000,40000,428372479,149557,7117791,0,0,0,0
427,40000,4111982,69832,0,0,0,0,40000,40000,40000,40000,425380032,152202,7152084,0,0,0,0
428,40000,4097091,70384,0,1,1,0,39999,40000,40000,39999,422317057,154718,7182001,0,1,1,0
429,40000,4082276,70939,0,1,1,0,39999,40000,40000,39999,419285580,157209,7212168,0,1,1,0
430,40000,4067504,71500,0,1,1,0,39999,40000,40000,39999,416271712,159768,7242415,0,1,1,0
431,40000,4052358,72115,0,1,1,0,39999,40000,40000,39999,413196600,162621,7276550,0,1,1,0
432,40000,4037650,72729,0,2,2,0,39998,40000,40000,39998,410216078,165429,7311976,0,2,2,0
433,40000,4022615,73304,0,2,2,0,39998,40000,40000,39998,407185989,168136,7341989,0,2,2,0
434,40000,4007287,73969,0,2,2,0,39998,40000,40000,39998,404106541,171235,7380149,0,2,2,0
435,40000,3992297,74640,0,2,2,0,39998,40000,40000,39998,401103131,174370,7419432,0,2,2,0
436,40000,3977044,75281,0,2,2,0,39998,40000,40000,39998,398055884,177427,7454203,0,2,2,0
437,40000,3962140,75932,0,2,2,0,39998,40000,40000,39998,395093772,180488,7490047,0,2,2,0
438,40000,3946724,76582,0,2,2,0,39998,40000,40000,39998,392041944,183644,7524551,0,2,2,0
439,40000,3931492,77225,0,2,2,0,39998,40000,40000,39998,389038152,186727,7558320,0,2,2,0
440,40000,3916042,77933,0,2,2,0,39998,40000,40000,39998,385998664,190197,7597526,0,2,2,0
441,40000,3900482,78647,0,2,2,0,39998,40000,40000,39998,382952848,193783,7635977,0,2,2,0
442,40000,3884954,79326,0,2,2,0,39998,40000,40000,39998,379925820,197144,7671058,0,2,2,0
443,40000,3869372,80049,0,2,2,0,39998,40000,40000,39998,376902396,200759,7710037,0,2,2,0
444,40000,3853531,80781,0,2,2,0,39998,40000,40000,39998,373834839,204387,7748851,0,2,2,0
445,40000,3837786,81511,0,2,2,0,39998,40000,40000,39998,370798422,208051,7787444,0,2,2,0
446,40000,3822243,82292,0,2,2,0,39998,40000,40000,39998,367815377,212020,7830017,0,2,2,0
447,40000,3806609,83081,0,2,2,0,39998,40000,40000,39998,364830873,216023,7872767,0,2,2,0
448,40000,3790678,83875,0,2,2,0,39998,40000,40000,39998,361799882,220139,7914645,0,2,2,0
449,40000,3775022,84653,0,2,2,0,39998,40000,40000,39998,358835530,224189,7954722,0,2,2,0
450,40000,3759093,85443,0,2,2,0,39998,40000,40000,39998,355828695,228213,7995172,0,2,2,0
451,40000,3743166,86192,0,3,3,0,39997,40000,40000,39997,352835950,232192,8031445,0,3,3,0
452,40000,3726888,86995,0,3,3,0,39997,40000,40000,39997,349790428,236491,8070816,0,3,3,0
453,40000,3710807,87831,0,3,3,0,39997,40000,40000,39997,346794747,241013,8112379,0,3,3,0
454,40000,3694635,88711,0,3,3,0,39997,40000,40000,39997,343791265,245697,8157869,0,3,3,0
455,40000,3678487,89526,0,3,3,0,39997,40000,40000,39997,340810535,250154,8196762,0,3,3,0
456,40000,3662331,90383,0,3,3,0,39997,40000,40000,39997,337835625,254781,8238603,0,3,3,0
457,40000,3646121,91251,1,3,4,0,39997,39999,40000,39996,334864629,259591,8280592,1,3,4,0
458,40000,3629922,92165,2,3,5,0,39997,39998,40000,39995,331912156,264715,8326687,2,3,5,0
459,40000,3613730,93109,2,3,5,0,39997,39998,40000,39995,328970660,270103,8374415,2,3,5,0
460,40000,3597435,94054,2,3,5,0,39997,39998,40000,39995,326027425,275460,8420373,2,3,5,0
461,40000,3581035,94998,2,3,5,0,39997,39998,40000,39995,323076345,280912,8466028,2,3,5,0
462,40000,3564506,95946,2,3,5,0,39997,39998,40000,39995,320117344,286528,8511398,2,3,5,0
463,40000,3548010,96923,2,3,5,0,39997,39998,40000,39995,317180776,292209,8558577,2,3,5,0
464,40000,3531655,97917,2,3,5,0,39997,39998,40000,39995,314278807,298007,8606366,2,3,5,0
465,40000,3514874,98876,3,3,6,0,39997,39997,40000,39994,311320864,303640,8649358,3,3,6,0
466,40000,3497900,99949,3,4,7,0,39996,39997,40000,39993,308342190,310001,8700425,3,4,7,0
467,40000,3481241,101051,3,4,7,0,39996,39997,40000,39993,305426603,316731,8754527,3,4,7,0
468,40000,3464082,102113,4,5,9,0,39995,39996,40000,39991,302442498,323059,8802458,4,5,9,0
469,40000,3447306,103126,4,5,9,0,39995,39996,40000,39991,299540044,329130,8846497,4,5,9,0
470,40000,3430611,104251,4,5,9,0,39995,39996,40000,39991,296662629,336129,8899494,4,5,9,0
471,40000,3413637,105374,4,6,10,0,39994,39996,40000,39990,293756783,342998,8950844,4,6,10,0
472,40000,3396686,106463,4,7,11,0,39993,39996,40000,39989,290865570,349937,8998470,4,7,11,0
473,40000,3379863,107660,5,7,12,0,39993,39995,40000,39988,288007035,357716,9054338,5,7,12,0
474,40000,3363070,108887,5,7,12,0,39993,39995,40000,39988,285172800,365575,9111670,5,7,12,0
475,40000,3346252,110136,6,8,14,0,39992,39994,40000,39986,282344868,373740,9169651,6,8,14,0
476,40000,3329084,111369,6,10,16,0,39990,39994,40000,39984,279473418,381661,9225063,6,10,16,0
477,40000,3311842,112555,6,10,16,0,39990,39994,40000,39984,276600272,389595,9274422,6,10,16,0
478,40000,3294404,113881,6,10,16,0,39990,39994,40000,39984,273713460,398679,9334002,6,10,16,0
479,40000,3277147,115119,7,12,19,0,39988,39993,40000,39981,270873917,407091,9385899,7,12,19,0
480,40000,3259720,116417,7,12,19,0,39988,39993,40000,39981,268022474,415883,9441359,7,12,19,0
481,40000,3242448,117702,8,12,20,0,39988,39992,40000,39980,265206852,424612,9494982,8,12,20,0
482,40000,3225206,119027,9,13,22,0,39987,39991,40000,39978,262411534,433765,9550619,9,13,22,0
483,40000,3207914,120353,9,15,24,0,39985,39991,40000,39976,259622704,443043,9605523,9,15,24,0
484,40000,3190602,121706,11,15,26,0,39985,39989,40000,39974,256847692,452400,9661266,11,15,26,0
485,40000,3173069,123143,12,21,33,0,39979,39988,40000,39967,254050517,462667,9721672,12,21,33,0
486,40000,3155703,124538,12,25,37,0,39975,39988,40000,39963,251296373,472722,9777900,12,25,37,0
487,40000,3138514,125917,15,29,43,1,39972,39986,40000,39958,248582742,482667,9831921,15,29,43,1
488,40000,3121044,127386,16,30,45,1,39971,39985,40000,39956,245843378,493502,9891328,16,30,45,1
489,40000,3103573,128831,23,31,52,2,39971,39979,40000,39950,243119179,504335,9947692,23,31,52,2
490,40000,3085989,130354,25,35,57,3,39968,39978,40000,39946,240391521,515762,10008281,25,35,57,3
491,40000,3068551,131963,26,38,61,3,39965,39977,40000,39942,237702825,528143,10073157,26,38,61,3
492,40000,3050906,133513,28,43,68,3,39960,39975,40000,39935,234999904,539731,10132910,28,43,68,3
493,40000,3033252,135046,30,46,73,3,39957,39973,40000,39930,232307590,551354,10190274,30,46,73,3
494,40000,3015718,136620,33,49,79,3,39954,39970,40000,39924,229649062,563568,10248861,33,49,79,3
495,40000,2998171,138244,35,51,83,3,39952,39968,40000,39920,227002597,576360,10309553,35,51,83,3
496,40000,2980395,139888,40,52,88,4,39952,39964,40000,39916,224336187,589490,10370164,40,52,88,4
497,40000,2962642,141582,43,53,92,4,39951,39961,40000,39912,221690332,603080,10433450,43,53,92,4
498,40000,2944960,143182,44,57,97,4,39947,39960,40000,39907,219070330,615968,10488294,44,57,97,4
499,40000,2927150,144888,46,61,103,4,39943,39958,40000,39901,216448842,629996,10548616,46,61,103,4
500,40000,2909349,146604,52,67,115,4,39937,39952,40000,39889,213842907,644554,10608022,52,67,115,4
501,40000,2891497,148349,55,71,122,4,39933,39949,40000,39882,211246893,659025,10668777,55,71,122,4
502,40000,2873521,150198,59,75,130,4,39929,39945,40000,39874,208648639,674604,10735286,59,75,130,4
503,40000,2855641,152113,63,80,139,4,39924,39941,40000,39865,206079745,690869,10804929,63,80,139,4
504,40000,2837878,153962,67,83,146,4,39921,39937,40000,39858,203543632,707086,10867827,67,83,146,4
505,40000,2820095,155880,73,88,156,5,39917,39932,40000,39849,201021751,723954,10934218,73,88,156,5
506,40000,2802267,157767,80,94,167,7,39913,39927,40000,39840,198510023,740733,10996698,80,94,167,7
507,40000,2784285,159783,86,99,178,7,39908,39921,40000,39829,195990637,758511,11065309,86,99,178,7
508,40000,2766493,161798,92,105,190,7,39902,39915,40000,39817,193514047,776570,11134120,92,105,190,7
509,40000,2748660,163756,96,110,199,7,39897,39911,40000,39808,191052760,794498,11196654,96,110,199,7
510,40000,2730627,165774,100,116,209,7,39891,39907,40000,39798,188574885,813080,11260820,100,116,209,7
511,40000,2712691,167809,104,119,216,7,39888,39903,40000,39791,186126259,831847,11324325,104,119,216,7
512,40000,2694807,170049,113,130,235,8,39878,39895,40000,39773,183699197,852799,11399987,113,130,235,8
513,40000,2676728,172179,124,140,254,10,39870,39886,40000,39756,181265656,873117,11465634,124,140,254,10
514,40000,2658739,174340,133,151,274,10,39859,39877,40000,39736,178856567,893982,11531317,133,151,274,10
515,40000,2640608,176638,148,158,295,11,39853,39863,40000,39716,176444050,916342,11603860,148,158,295,11
516,40000,2622733,178800,162,174,324,12,39838,39850,40000,39688,174085185,937796,11666598,162,174,324,12
517,40000,2604809,181072,174,194,355,13,39819,39839,40000,39658,171733665,960834,11735050,174,194,355,13
518,40000,2586847,183341,184,204,374,14,39809,39829,39999,39639,169395287,984041,11801063,183,203,373,13
519,40000,2568822,185663,206,221,412,15,39792,39807,39998,39601,167061426,1007761,11867189,204,219,410,13
520,40000,2550847,188071,221,235,440,16,39779,39793,39998,39574,164754945,1032611,11937111,219,233,438,14
521,40000,2533036,190545,232,248,462,18,39767,39783,39997,39553,162481936,1058411,12010083,229,245,459,15
522,40000,2515108,192911,251,265,496,20,39751,39765,39996,39520,160211564,1083263,12072630,247,261,492,16
523,40000,2497428,195403,270,288,537,21,39729,39747,39996,39480,157988870,1109503,12142869,266,284,533,17
524,40000,2479524,197906,292,314,580,26,39707,39729,39995,39441,155751444,1136346,12210580,287,309,575,21
525,40000,2461736,200445,316,333,619,30,39692,39709,39995,39406,153546288,1163959,12278865,311,328,614,25
526,40000,2443883,203037,345,355,668,32,39672,39682,39995,39359,151349249,1192545,12347307,340,350,663,27
527,40000,2426069,205635,374,377,714,37,39653,39656,39993,39316,149174501,1221807,12414211,367,370,707,30
528,40000,2407932,208251,395,401,757,39,39631,39637,39993,39275,146972540,1250931,12477798,388,394,750,32
529,40000,2390023,211029,421,431,809,43,39605,39615,39993,39227,144810123,1282991,12550143,414,424,802,36
530,40000,2371936,213840,446,461,862,45,39577,39592,39993,39176,142646606,1315794,12620867,439,454,855,38
531,40000,2353999,216602,486,489,924,51,39553,39556,39991,39118,140518961,1348062,12688203,477,480,915,42
532,40000,2336125,219459,524,532,997,59,39516,39524,39989,39051,138417411,1382095,12758006,513,521,986,48
533,40000,2318168,222267,560,569,1062,67,39483,39492,39985,38990,136320436,1416143,12822006,545,554,1047,52
534,40000,2300340,225221,602,620,1144,78,39440,39458,39982,38916,134250884,1451847,12892228,584,602,1126,60
