N,channel,p,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
425,plus_S,0.319,-1.3171187585849236e-36,-1.4913397623635815e-37,-1.466252734821281e-36,1.167984782348565e-36,6.632762292080487e-37,2.6265129736274775e-37,7.584460393792186e-37,6.652831922027956e-37
425,plus_S,0.32,-2.2789182197645593e-36,-2.5785810463277967e-37,-2.5367763243973395e-36,2.021060115131779e-36,1.1447740693092896e-36,4.531974900268469e-37,1.3090083838864837e-36,1.148167374721153e-36
425,plus_S,0.321,-3.931891092443967e-36,-4.4458268330308e-37,-4.3764737757470466e-36,3.487308409140886e-36,1.9702119043690916e-36,7.797641426006082e-37,2.2528304787086714e-36,1.9759273687582616e-36
425,plus_S,0.322,-6.764713825083182e-36,-7.643604081570705e-37,-7.52907423324025e-36,6.0003534169261155e-36,3.381272497833157e-36,1.337867601629987e-36,3.86624373561264e-36,3.390862165441723e-36
425,plus_S,0.323,-1.1605899319206137e-35,-1.3104605830896876e-36,-1.2916359902295826e-35,1.0295438736116453e-35,5.786656356213996e-36,2.2889871532489776e-36,6.616537825126258e-36,5.802683444232928e-36
425,plus_S,0.324,-1.9856181682945483e-35,-2.2404542012546316e-36,-2.2096635884200108e-35,1.7615727481690855e-35,9.875558025882336e-36,3.905351088654886e-36,1.1291701363716389e-35,9.902237484987888e-36
425,plus_S,0.325,-3.3877108292450423e-35,-3.819800120929676e-36,-3.7696908413380097e-35,3.005730817152076e-35,1.680691925989388e-35,6.644608916713373e-36,1.9216800390095898e-35,1.685115153621638e-35
425,plus_S,0.326,-5.763902242157081e-35,-6.49447029193044e-36,-6.413349271350127e-35,5.11445521296404e-35,2.852417679075364e-35,1.1273984281715358e-35,3.261383890587777e-35,2.8597207523996483e-35
425,plus_S,0.327,-9.77985742012108e-35,-1.1011623891653166e-35,-1.0881019809286398e-34,8.678695030955764e-35,4.827726102944704e-35,1.9076120952912205e-35,5.519857762618002e-35,4.839733127226729e-35
425,plus_S,0.328,-1.6548551510119123e-34,-1.8619563402592468e-35,-1.8410507850378371e-34,1.4686595169859877e-34,8.148591067970332e-35,3.218942922735261e-35,9.316759600622457e-35,8.168246470930948e-35
425,plus_S,0.329,-2.792574952996837e-34,-3.1398145550295103e-35,-3.1065564084997875e-34,2.4785934974938874e-34,1.371635327452633e-34,5.416926160697487e-35,1.5682626005743946e-34,1.3748385866278256e-34
425,plus_S,0.33,-4.69972953124231e-34,-5.280325793423024e-35,-5.227762110584611e-34,4.171696951900006e-34,2.3025910910621697e-34,9.091065634605527e-35,2.6326636205772183e-34,2.307787514833441e-34
425,plus_S,0.331,-7.888052502209834e-34,-8.856159571559945e-35,-8.773668459365826e-34,7.002436545053839e-34,3.854985246116219e-34,1.5216145692867202e-34,4.407581872728332e-34,3.863374991594172e-34
425,plus_S,0.332,-1.3203871529649515e-33,-1.4813710794364293e-34,-1.4685242609085949e-33,1.1722500450213088e-33,6.436681626792414e-34,2.5399677480298353e-34,7.359350980134142e-34,6.450160168758309e-34
425,plus_S,0.333,-2.2043115184303813e-33,-2.471278385729782e-34,-2.451439357003359e-33,1.9571836798574032e-33,1.0718656497328135e-33,4.228546023620694e-34,1.2255142898552573e-33,1.0740198773730516e-33
425,plus_S,0.334,-3.670205557908465e-33,-4.11172888778434e-34,-4.0813784466868996e-33,3.2590326691300316e-33,1.780177251439938e-33,7.0209974907810856e-34,2.0353661582466862e-33,1.7836016400148658e-33
425,plus_S,0.335,-6.0947942113882756e-33,-6.823038465793473e-34,-6.777098057967623e-33,5.412490364808928e-33,2.9487381348009253e-33,1.1626714167260826e-33,3.371456328828856e-33,2.9541504776503856e-33
425,plus_S,0.336,-1.0094490169718909e-32,-1.1292425123928047e-33,-1.1223732682111712e-32,8.965247657326102e-33,4.871522056090114e-33,1.9203087793733533e-33,5.569918064058691e-33,4.880024453001677e-33
425,plus_S,0.337,-1.6675229097758837e-32,-1.8640524202935953e-33,-1.8539281518052434e-32,1.4811176677465246e-32,8.027014264515007e-33,3.163344207740503e-33,9.177866969613886e-33,8.040284015307918e-33
425,plus_S,0.338,-2.7474300500782e-32,-3.0689931772210938e-33,-3.054329367800309e-32,2.4405307323560903e-32,1.3191969078000363e-32,5.197428344121546e-33,1.5083486740074083e-32,1.321253370313207e-32
425,plus_S,0.339,-4.514962823324548e-32,-5.0397149273272265e-33,-5.01893431605727e-32,4.010991330591826e-32,2.1624034387366752e-32,8.517312068531777e-33,2.4724872890328765e-32,2.1655659691513426e-32
425,plus_S,0.34,-7.400475849774842e-32,-8.254553024557988e-33,-8.22593115223064e-32,6.575020547319044e-32,3.535416289622282e-32,1.392175092623973e-32,4.042443608224029e-32,3.540238598347152e-32
425,plus_S,0.341,-1.2098965158111712e-31,-1.3485403316462954e-32,-1.3447505489758006e-31,1.0750424826465418e-31,5.765358351135152e-32,2.2696956208628577e-32,6.592295232289877e-32,5.772641841225203e-32
425,plus_S,0.342,-1.97299075057634e-31,-2.197466691967054e-32,-2.1927374197730453e-31,1.753244081379635e-31,9.377759511410067e-32,3.690872134058899e-32,1.0723023234130524e-31,9.38864174670255e-32
425,plus_S,0.343,-3.209188255912467e-31,-3.5716902812482795e-32,-3.5663572840372943e-31,2.85201922778764e-31,1.5214720783205082e-31,5.986639535624248e-32,1.7397660764877589e-31,1.5230776828219328e-31
425,plus_S,0.34400000000000003,-5.20671360189084e-31,-5.790599265466483e-32,-5.78577352843749e-31,4.627653675344192e-31,2.4622152462282453e-31,9.685789107548107e-32,2.8155453453774865e-31,2.464549138962086e-31
425,plus_S,0.34500000000000003,-8.426272795837784e-31,-9.364325641060574e-32,-9.36270535994384e-31,7.489840231731725e-31,3.974570028649822e-31,1.5631106040336139e-31,4.54503513349261e-31,3.9779013287769394e-31
425,plus_S,0.34600000000000003,-1.3602401837819096e-30,-1.5105593216942603e-31,-1.5112961159513361e-30,1.2091842516124834e-30,6.399725148451712e-31,2.5162406519007893e-31,7.318464307322478e-31,6.404371801391118e-31
425,plus_S,0.34700000000000003,-2.1903263501062967e-30,-2.4305933178952216e-31,-2.4333856818958193e-30,1.947267018316776e-30,1.0278846955952926e-30,4.0404275139229015e-31,1.1754808716587807e-30,1.028513347092624e-30
425,plus_S,0.34800000000000003,-3.518196004445715e-30,-3.901260590662611e-31,-3.908322063511977e-30,3.1280699453794535e-30,1.6468127195394738e-30,6.471724394983758e-31,1.8833408034492334e-30,1.647627390349452e-30
425,plus_S,0.34900000000000003,-5.6370773825825556e-30,-6.246268267964088e-31,-6.261704209378965e-30,5.012450555786147e-30,2.6318767129217e-30,1.0340346199788509e-30,3.0099883118116754e-30,2.6328645269792724e-30
425,plus_S,0.35000000000000003,-9.00980650526419e-30,-9.97617674212976e-31,-1.0007424179477168e-29,8.012188831051213e-30,4.1957839656271175e-30,1.6480762152102768e-30,4.798748640467283e-30,4.1968473977885235e-30
425,plus_S,0.35100000000000003,-1.436511565850385e-29,-1.5894257386976575e-30,-1.5954541397201507e-29,1.2775689919806197e-29,6.67254684962539e-30,2.620302202283252e-30,7.631733625661593e-30,6.673407828869637e-30
425,plus_S,0.352,-2.284754979487818e-29,-2.5261182939910645e-30,-2.537366808886925e-29,2.032143150088712e-29,1.0585362134761736e-29,4.1558707799654336e-30,1.2107516707657969e-29,1.058538360672013e-29
425,plus_S,0.353,-3.6250298140668214e-29,-4.005061130307633e-30,-4.025535927097584e-29,3.2245237010360585e-29,1.6751742132566222e-29,6.575274583879205e-30,1.9161444284875002e-29,1.674960457970382e-29
425,plus_S,0.354,-5.737590316917013e-29,-6.334484555936693e-30,-6.371038772510683e-29,5.104141861323345e-29,2.644593694066672e-29,1.0377949525140386e-29,3.0251524691582886e-29,2.643906367227697e-29
425,plus_S,0.355,-9.059370092704467e-29,-9.99458309859072e-30,-1.0058828402563537e-28,8.059911782845392e-29,4.164924778132122e-29,1.6340282875386838e-29,4.764492951099896e-29,4.163280031762265e-29
425,plus_S,0.356,-1.4269917166903902e-28,-1.5731636906182454e-29,-1.5843080857522147e-28,1.2696753476285654e-28,6.543484110358478e-29,2.566625200849824e-29,7.485847715014279e-29,6.53999865718014e-29
425,plus_S,0.357,-2.24235470114012e-28,-2.470264704369421e-29,-2.4893811715770623e-28,1.9953282307031766e-28,1.025578824691324e-28,4.02183892861106e-29,1.173341977253663e-28,1.0248883954259442e-28
425,plus_S,0.358,-3.5152074668045857e-28,-3.869705352524301e-29,-3.902178002057016e-28,3.128236931552157e-28,1.6035832657692443e-28,6.28710415626735e-29,1.8347290983255415e-28,1.602273787373101e-28
425,plus_S,0.359,-5.497506403584346e-28,-6.047579231028777e-29,-6.102264326687222e-28,4.892748480481466e-28,2.501386455220228e-28,9.804936482799169e-29,2.862116892964933e-28,2.498977966360991e-28
425,plus_S,0.36,-8.577346500721664e-28,-9.428853695573979e-29,-9.520231870279064e-28,7.63446113116427e-28,3.8926124655188695e-28,1.5254971686100777e-28,4.454256043757722e-28,3.888283674444076e-28
425,plus_S,0.361,-1.335109390805943e-27,-1.4666086660890978e-28,-1.4817702574148535e-27,1.1884485241970337e-27,6.043338045473735e-28,2.3678534667073744e-28,6.915755891478314e-28,6.0356979706426535e-28
425,plus_S,0.362,-2.0732976077554194e-27,-2.2758935033267245e-28,-2.300886958088092e-27,1.8457082574227477e-27,9.360351463284266e-28,3.6667330998556054e-28,1.0712356864174572e-27,9.34706545917707e-28
425,plus_S,0.363,-3.2121181896222372e-27,-3.5235159825908424e-28,-3.5644697878813225e-27,2.859766591363153e-27,1.4464090725146595e-27,5.664858397944781e-28,1.6554478342103845e-27,1.4441271729625799e-27
425,plus_S,0.364,-4.964901020145163e-27,-5.44241204528107e-28,-5.509142224673267e-27,4.4206598156170544e-27,2.2298618397029633e-27,8.73148849633325e-28,2.552320514624054e-27,2.225984156769353e-27
425,plus_S,0.365,-7.656371091947379e-27,-8.386903807197087e-28,-8.49506147266709e-27,6.817680711227672e-27,3.429704425049674e-27,1.3427066142072652e-27,3.925981762183428e-27,3.4231760388688184e-27
425,plus_S,0.366,-1.1779658793845276e-26,-1.2894697043090017e-27,-1.3069128498154277e-26,1.0490189089536274e-26,5.262976077296093e-27,2.0600212138292916e-27,6.025023880765616e-27,5.2520754392372695e-27
425,plus_S,0.367,-1.808188981826311e-26,-1.977989557661071e-27,-2.0059879375924178e-26,1.6103900260602034e-26,8.057606714268853e-27,3.1532909875102526e-27,9.225092500773191e-27,8.039540308976998e-27
425,plus_S,0.368,-2.769237946312111e-26,-3.0272222914790648e-27,-3.0719601754600167e-26,2.4665157171642043e-26,1.2307920118791934e-26,4.8157311289555836e-27,1.4092503260203612e-26,1.2278179008919064e-26
425,plus_S,0.369,-4.231418842431965e-26,-4.622491893912145e-27,-4.693668031823179e-26,3.769169653040751e-26,1.8757334839655372e-26,7.337873730709517e-27,2.1479045254953773e-26,1.8708677593171034e-26
425,plus_S,0.37,-6.450968832372411e-26,-7.0424465004409e-27,-7.155213482416499e-26,5.746724182328321e-26,2.8521301574737427e-26,1.1155576450896399e-26,3.2662929705104843e-26,2.8442153259154053e-26
425,plus_S,0.371,-9.812528264925313e-26,-1.0705094318576489e-26,-1.0883037696782964e-25,8.742018833067665e-26,4.326962665333347e-26,1.6921213394050016e-26,4.955785671314497e-26,4.314156864198473e-26
425,plus_S,0.372,-1.4892162707827896e-25,-1.623607091192947e-26,-1.6515769799020848e-25,1.3268555616634955e-25,6.549623950157906e-26,2.5608997524114887e-26,7.502240053866147e-26,6.529008886112276e-26
425,plus_S,0.373,-2.2550661599027866e-25,-2.4569640569583953e-26,-2.500762565598626e-25,2.0093697542069468e-25,9.89174173635321e-26,3.867043843276681e-26,1.1331679092791402e-25,9.858712606982031e-26
425,plus_S,0.374,-3.407134036978253e-25,-3.7097784873997127e-26,-3.7781118857182233e-25,3.0361561882382817e-25,1.490582769853263e-25,5.82632723314618e-26,1.7077575724440456e-25,1.4853147282245906e-25
425,plus_S,0.375,-5.136310650488901e-25,-5.588976986596562e-26,-5.695208349148558e-25,4.577412951829244e-25,2.2411454937565934e-25,8.758781481148993e-26,2.567973577955625e-25,2.232779212547252e-25
425,plus_S,0.376,-7.725901357129345e-25,-8.401477244718586e-26,-8.566049081601198e-25,6.885753632657482e-25,3.36215939980617e-25,1.313800128157553e-25,3.852928604346829e-25,3.3489273480787187e-25
425,plus_S,0.377,-1.1595420252858527e-24,-1.2601486316193917e-25,-1.285556888447792e-24,1.033527162123914e-24,5.032739725932341e-25,1.96632550674132e-25,5.768077901662599e-25,5.011894613340316e-25
425,plus_S,0.378,-1.7364684480664612e-24,-1.885968484624421e-25,-1.925065296528903e-24,1.5478715996040192e-24,7.516785563663328e-25,2.936470968061002e-25,8.616177731643918e-25,7.484072100764961e-25
425,plus_S,0.379,-2.5947405798558725e-24,-2.8164196189788432e-25,-2.876382541753756e-24,2.313098617957988e-24,1.1202241466795533e-24,4.375662773065153e-25,1.2842369256162778e-24,1.1151090935703482e-24
425,plus_S,0.38,-3.86875454964183e-24,-4.196761206223097e-25,-4.288430670264139e-24,3.4490784290195205e-24,1.665813212525094e-24,6.505990522131383e-25,1.9099684438128377e-24,1.6578438150702794e-24
425,plus_S,0.381,-5.7557524031508085e-24,-6.240060374827655e-25,-6.379758440633576e-24,5.131746365668046e-24,2.471722835198928e-24,9.652460686408345e-25,2.8344010112596313e-24,2.4593491825097164e-24
425,plus_S,0.382,-8.544569705015849e-24,-9.258158176026635e-25,-9.47038552261851e-24,7.618753887413187e-24,3.659559299958974e-24,1.4289638468749033e-24,4.197144824835234e-24,3.6404119561585726e-24
425,plus_S,0.383,-1.2657236596696747e-23,-1.3706459282107033e-24,-1.402788252490745e-23,1.128659066848604e-23,5.406507161609141e-24,2.1108945832961676e-24,6.2016554802047895e-24,5.37697503857754e-24
425,plus_S,0.384,-1.8709044797856008e-23,-2.024857294282645e-24,-2.0733902092138654e-23,1.6684187503573368e-23,7.970161846774815e-24,3.1115547222157508e-24,9.143779973961239e-24,7.92475823568401e-24
425,plus_S,0.385,-2.7595084093189036e-23,-2.9849397346716916e-24,-3.0580023827860724e-23,2.461014435851734e-23,1.1724200021037209e-23,4.576752132739585e-24,1.3452770840497426e-23,1.165461321317497e-23
425,plus_S,0.386,-4.061463568189654e-23,-4.390886787980964e-24,-4.5005522469877505e-23,3.622374889391557e-23,1.720950354191791e-23,6.717533195876879e-24,1.9750083333401272e-23,1.710317915235911e-23
425,plus_S,0.387,-5.96495876368375e-23,-6.4453711435032114e-24,-6.609495878034071e-23,5.320421649333426e-23,2.5207269250904595e-23,9.838709254642353e-24,2.89334794793268e-23,2.504529917947369e-23
425,plus_S,0.388,-8.741976852553012e-23,-9.44117621973199e-24,-9.68609447452621e-23,7.797859230579813e-23,3.6843328036257824e-23,1.4379562649143117e-23,4.229706577254786e-23,3.6597315647033824e-23
425,plus_S,0.389,-1.2784755564571203e-22,-1.3800353054411765e-23,-1.416479087001238e-22,1.1404720259130029e-22,5.373666707735446e-23,2.0971805009169544e-23,6.17022401498779e-23,5.336408481682142e-23
425,plus_S,0.39,-1.8657738106099267e-22,-2.012999283318603e-23,-2.067073738941787e-22,1.664473882278066e-22,7.821041975097853e-23,3.052191916074029e-23,8.98206051133354e-23,7.764775277387173e-23
425,plus_S,0.391,-2.7171432095297047e-22,-2.9301493488570035e-23,-3.0101581444154054e-22,2.4241282746440045e-22,1.1359093836150287e-22,4.432788781859848e-23,1.3047838823807483e-22,1.1274358534038287e-22
425,plus_S,0.392,-3.948718667727801e-22,-4.256297380933496e-23,-4.37434840582115e-22,3.523088929634452e-22,1.6463079327829165e-22,6.424430932326467e-23,1.8914372167703117e-22,1.633582299790481e-22
425,plus_S,0.393,-5.726550694171076e-22,-6.169835325200662e-23,-6.343534226691144e-22,5.109567161651009e-22,2.3810574252543336e-22,9.29154514474704e-23,2.736145353536905e-22,2.3619978307723836e-22
425,plus_S,0.394,-8.287554059390105e-22,-8.925198613209865e-23,-9.18007392071109e-22,7.395034198069123e-22,3.436553861703389e-22,1.3410348536826743e-22,3.949875489214874e-22,3.4080841342402245e-22
425,plus_S,0.395,-1.1969032667511012e-21,-1.288451852099437e-22,-1.3257484519610449e-21,1.0680580815411571e-21,4.949644052761074e-22,1.9314977469495408e-22,5.690202750676772e-22,4.907230608724127e-22
425,plus_S,0.396,-1.7250201792038666e-21,-1.8562127144377438e-22,-1.910641450647641e-21,1.5393989077600926e-21,7.114187720549665e-22,2.7762176128618e-22,8.180413014446152e-22,7.051166231727022e-22
425,plus_S,0.397,-2.4810456993434255e-21,-2.668700074115794e-22,-2.7479157067550047e-21,2.2141756919318468e-21,1.0204228932193477e-21,3.982181758867565e-22,1.1736237928863899e-21,1.0110827790029874e-21
425,plus_S,0.398,-3.561096828038441e-21,-3.829018592925058e-22,-3.943998687330947e-21,3.1781949687459342e-21,1.4606344474673982e-21,5.70033022645657e-22,1.6803191088721265e-21,1.4468272061407521e-21
425,plus_S,0.399,-5.1008691826666356e-21,-5.482694524647624e-22,-5.6491386351313955e-21,4.5525997302018735e-21,2.0864706473412013e-21,8.143167702320387e-22,2.4008597296319873e-21,2.0661112476404855e-21
425,plus_S,0.4,-7.291533825326414e-21,-7.834705028816426e-22,-8.075004328208057e-21,6.50806332244477e-21,2.974372171072551e-21,1.1609251125477446e-21,3.4233942206450644e-21,2.9444262374940957e-21
425,plus_S,0.401,-1.0401855186355137e-20,-1.1173170223302564e-21,-1.1519172208685393e-20,9.28453816402488e-21,4.231491695906989e-21,1.6517165027565455e-21,4.871526415386994e-21,4.187554076092985e-21
425,plus_S,0.402,-1.4808899192410942e-20,-1.5902245691990487e-21,-1.6399123761609992e-20,1.3218674623211903e-20,6.007719779997826e-21,2.345256088421561e-21,6.918216087078481e-21,5.9434108324260764e-21
425,plus_S,0.403,-2.1040577397913342e-20,-2.258769286886089e-21,-2.3299346684799428e-20,1.878180811102726e-20,8.51229451465115e-21,3.3233146328851328e-21,9.804985567321581e-21,8.418397361210299e-21
425,plus_S,0.404,-2.9834464338089605e-20,-3.2019882211535543e-21,-3.3036452559243154e-20,2.6632476116936044e-20,1.2036693294332112e-20,4.699828475144707e-21,1.3868401449827887e-20,1.1899923846042595e-20
425,plus_S,0.405,-4.221894087579726e-20,-4.530071701928508e-21,-4.674901257772577e-20,3.768886917386875e-20,1.6986115771189348e-20,6.6332265472914616e-21,1.9576509941944858e-20,1.6787373389926528e-20
425,plus_S,0.406,-5.962490214991587e-20,-6.3963311444714254e-21,-6.60212332943873e-20,5.3228571005444436e-20,2.3922690532359617e-20,9.343354234683556e-21,2.7578861524921453e-20,2.3634575907192877e-20
425,plus_S,0.40700000000000003,-8.403921962955868e-20,-9.013642451834157e-21,-9.305286208139285e-20,7.502557717772453e-20,3.3624645907917154e-20,1.3134659737030132e-20,3.877504897259785e-20,3.3207947465228536e-20
425,plus_S,0.40800000000000003,-1.1821512173250703e-19,-1.2676992210880202e-20,-1.3089211394338724e-19,1.0553812952162682e-19,4.716717249537069e-20,1.8427894104263557e-20,5.440841330631098e-20,4.656590433076169e-20
425,plus_S,0.40900000000000003,-1.6596000007021474e-19,-1.7794328151767725e-20,-1.8375432822198238e-19,1.48165671918447e-19,6.603269690873171e-20,2.5803360938190433e-20,7.619389154141553e-20,6.51671073876148e-20
425,plus_S,0.41000000000000003,-2.3252831340607614e-19,-2.492868602173809e-20,-2.5745699942781423e-19,2.0759962738433805e-19,9.226094831966735e-20,3.605980141711454e-20,1.06492081570085e-19,9.101769217598575e-20
425,plus_S,0.41100000000000003,-3.2515684939398083e-19,-3.48555970684695e-20,-3.600124464624502e-19,2.9030125232551118e-19,1.286527491257312e-19,5.0294401139234325e-20,1.4854573792285e-19,1.2687110400749665e-19
425,plus_S,0.41200000000000003,-4.5379240629641505e-19,-4.864115942589067e-20,-5.024335657223055e-19,4.0515124687052425e-19,1.7904618409789974e-19,7.001127071701002e-20,2.068004219980665e-19,1.7649876372451032e-19
425,plus_S,0.41300000000000003,-6.3207901315127e-19,-6.77479956299841e-20,-6.998270087812543e-19,5.643310175212862e-19,2.486900725001192e-19,9.726823078623318e-20,2.873383500435737e-19,2.4505590046973713e-19
425,plus_S,0.41400000000000003,-8.786944811193992e-19,-9.417876537930382e-20,-9.728732464987029e-19,7.845157157400951e-19,3.4474797332505016e-19,1.3487501861481648e-19,3.984641848934221e-19,3.395749768068516e-19
425,plus_S,0.41500000000000004,-1.2191561554588566e-18,-1.3067015157998378e-19,-1.3498263070388403e-18,1.0884860038788727e-18,4.769769314380754e-19,1.8666038162547875e-19,5.514943508573565e-19,4.696298152350707e-19
425,plus_S,0.41600000000000004,-1.6882555461221619e-18,-1.8095454243786655e-19,-1.8692100885600287e-18,1.5073010036842949e-18,6.586396496195884e-19,2.578312633671578e-19,7.618183882211182e-19,6.482276145068302e-19
425,plus_S,0.417,-2.33333408905062e-18,-2.501123239302603e-19,-2.5834464129808807e-18,2.0832217651203593e-18,9.077278216990385e-19,3.554548491077395e-19,1.0503231678479548e-18,8.930045571906177e-19
425,plus_S,0.418,-3.2186815716742157e-18,-3.4504520633286907e-19,-3.563726778007084e-18,2.873636365341346e-18,1.2485993743513354e-18,4.891041777392962e-19,1.4453000938333019e-18,1.227824998682877e-18
425,plus_S,0.419,-4.431429854858447e-18,-4.751108952901893e-19,-4.906540750148635e-18,3.956318959568257e-18,1.7141651331771191e-18,6.717210636920451e-19,1.9849938479537667e-18,1.684916023427015e-18
425,plus_S,0.42,-6.089434048494678e-18,-6.529724075479457e-19,-6.742406456042623e-18,5.43646164094673e-18,2.348803262508815e-18,9.207671355122747e-19,2.7210015006707514e-18,2.30771068398328e-18
425,plus_S,0.421,-8.351789776800202e-18,-8.957323618595999e-19,-9.247522138659799e-18,7.4560574149406e-18,3.212235696410679e-18,1.2597560818779791e-18,3.7227964374824575e-18,3.1546273623543922e-18
425,plus_S,0.422,-1.143283958036541e-17,-1.2264448569386253e-18,-1.2659284437304032e-17,1.020639472342678e-17,4.384673486040526e-18,1.7202892362011698e-18,5.083737028333374e-18,4.3040830727931984e-18
425,plus_S,0.423,-1.56207879447127e-17,-1.6761266386735547e-18,-1.729691458338626e-17,1.3944661306039144e-17,5.973632402775281e-18,2.344754394701687e-18,6.929031065646992e-18,5.861129839989744e-18
425,plus_S,0.424,-2.1302390986567013e-17,-2.286427159588103e-18,-2.3588818146155116e-17,1.9015963826978907e-17,8.12294246698671e-18,3.1898967649339773e-18,9.426271076446332e-18,7.966221499505028e-18
425,plus_S,0.425,-2.8995636565059446e-17,-3.113166410035825e-18,-3.210880297509527e-17,2.5882470155023623e-17,1.1024633223106179e-17,4.331534390267752e-18,1.2799342059426854e-17,1.0806770960928348e-17
425,plus_S,0.426,-3.939291297209982e-17,-4.2310133338088285e-18,-4.3623926305908664e-17,3.5161899638290996e-17,1.4934580589594845e-17,5.870772373641011e-18,1.7346743939258124e-17,1.463235476627843e-17
425,plus_S,0.427,-5.3417916873692124e-17,-5.739660417555583e-18,-5.915757729124771e-17,4.7678256456136527e-17,2.0193063692271604e-17,7.942175915206157e-18,2.3465681200643127e-17,1.9774674836421983e-17
425,plus_S,0.428,-7.230052139918305e-17,-7.77195699491151e-18,-8.007247839409458e-17,6.452856440427154e-17,2.7251717309688392e-17,1.0724498150933222e-17,3.168367091378884e-17,2.6673711988769234e-17
425,plus_S,0.429,-9.767507346005037e-17,-1.0504601705966615e-17,-1.08179675166017e-16,8.717047175408377e-17,3.670879767770802e-17,1.4454733333824887e-17,4.269993186674955e-17,3.591192147413902e-17
425,plus_S,0.43,-1.3170919164810038e-16,-1.4172171987580165e-17,-1.4588136363568051e-16,1.1753701966052015e-16,4.9355231895447716e-17,1.944648950406424e-17,5.743947222758498e-17,4.82588517184847e-17
425,plus_S,0.431,-1.7727218836316206e-16,-1.908549630193358e-17,-1.9635768466509568e-16,1.581866920612285e-16,6.623462601206046e-17,2.6113960618925946e-17,7.712362932833561e-17,6.472924411387911e-17
425,plus_S,0.432,-2.381548628038026e-16,-2.565566674915835e-17,-2.63810529552961e-16,2.1249919605464434e-16,8.872130406231935e-17,3.5003142688839603e-17,1.0336188074987115e-16,8.665853214240938e-17
425,plus_S,0.433,-3.193557564687123e-16,-3.4425363020082217e-17,-3.5378111948879447e-16,2.8493039344863004e-16,1.186215898102997e-16,4.6832402494421724e-17,1.3827110085923097e-16,1.1580074979127467e-16
425,plus_S,0.434,-4.274532192685221e-16,-4.610963502308485e-17,-4.735628542916071e-16,3.8134358424543733e-16,1.5830498696998343e-16,6.254509680621717e-17,1.8463015611942252e-16,1.5445524115240986e-16
425,plus_S,0.435,-5.710880386971942e-16,-6.164889816737569e-17,-6.327369368645699e-16,5.094391405298185e-16,2.1087373949458451e-16,8.337768693508635e-17,2.4607990895318307e-16,2.056303085241654e-16
425,plus_S,0.436,-7.615882312611999e-16,-8.22776662368644e-17,-8.438658974980639e-16,6.793105650243356e-16,2.8038155696077077e-16,1.1094773800228006e-16,3.2738144927769587e-16,2.7325413587349853e-16
425,plus_S,0.437,-1.0137762504016637e-15,-1.0961352452713163e-16,-1.1233897749287956e-15,9.041627258745324e-16,3.7211518954712886e-16,1.4736738427901446e-16,4.3474883817360623e-16,3.6244609004453097e-16
425,plus_S,0.438,-1.347009781965953e-15,-1.4577208335874912e-16,-1.492781865324702e-15,1.201237698607204e-15,4.929561786635929e-16,1.9538934288068574e-16,5.762770063499323e-16,4.798649713620247e-16
425,plus_S,0.439,-1.786521037573348e-15,-1.9351521498564237e-16,-1.980036252558991e-15,1.5930058225877055e-15,6.518446725700656e-16,2.585944440453158e-16,7.624909190489093e-16,6.341551274460485e-16
425,plus_S,0.44,-2.365136709508238e-15,-2.564418468372147e-16,-2.6215785563454525e-15,2.1086948626710225e-15,8.603729017441056e-16,3.4163201085283316e-16,1.0070489667263462e-15,8.36516766362303e-16
425,plus_S,0.441,-3.1254823688476967e-15,-3.392330618665694e-16,-3.4647154307142675e-15,2.7862493069811287e-15,1.1335430260623088e-15,4.505273796756665e-16,1.3276420957941942e-15,1.1014335608737538e-15
425,plus_S,0.442,-4.122802115545067e-15,-4.479663670918451e-16,-4.570768482636913e-15,3.674835748453222e-15,1.4907329243290378e-15,5.930745460502248e-16,1.7471408578345327e-15,1.4475990330847093e-15
425,plus_S,0.443,-5.4285580033777805e-15,-5.905178876516788e-16,-6.019075891029459e-15,4.8380401157261e-15,1.9569244972179276e-15,7.793365216797576e-16,2.295055819381124e-15,1.8990936231781518e-15
425,plus_S,0.444,-7.135015724950817e-15,-7.770761144383918e-16,-7.91209183938921e-15,6.3579396105124245e-15,2.564262684137133e-15,1.0222817076101686e-15,3.0093932344926125e-15,2.486877231818082e-15
425,plus_S,0.445,-9.361075153540115e-15,-1.0207969098841732e-15,-1.038187206342429e-14,8.340278243655945e-15,3.3540302425236743e-15,1.3385916827210227e-15,3.939008263493334e-15,3.2506779326407984e-15
425,plus_S,0.446,-1.225966890945008e-14,-1.338637041731475e-15,-1.3598305951181558e-14,1.0921031867718608e-14,4.379144116912868e-15,1.749684586989452e-15,5.146583200874768e-15,4.2413771416552535e-15
425,plus_S,0.447,-1.602713194789849e-14,-1.7524129140598463e-15,-1.7779544861958335e-14,1.4274719033838644e-14,5.7073047928842405e-15,2.283009122768878e-15,6.712389213108092e-15,5.524015600883187e-15
425,plus_S,0.448,-2.091504363683387e-14,-2.2901428192686664e-15,-2.3205186456102533e-14,1.8624900817565205e-14,7.424961418690235e-15,2.9736775604870387e-15,8.739028259622901e-15,7.181574039378666e-15
425,plus_S,0.449,-2.724516498533723e-14,-2.9877454554974578e-15,-3.023291044083468e-14,2.4257419529839768e-14,9.64229392030497e-15,3.8665225672273234e-15,1.1357398711116606e-14,9.319718457849654e-15
